備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,6958,日盛台駿,1150817,2.362747090529175,821713,-7.6789340240810455,911090,841128,其他,-9.701013172042725,6574303,5936529,11507
-,6962,奕力-KY,1150817,27.770892157959132,1511201,23.911214530444923,1558273,1930875,半導體業,-1.4284950149215498,10805848,10651487,11507
-,6965,中傑-KY,1150817,3.9039448025597525,1798924,3.295629001756269,1809518,1869153,運動休閒,-6.265885036076282,13140905,12317511,11507
-,6969,成信實業*-創,1150817,1.1569438882214214,22473,-6.5139614261627665,24317,22733,綠能環保,-4.272929756703333,175547,168046,11507
-,6988,威力暘-創,1150817,-16.294863861386137,64640,-17.350991354290777,65466,54107,汽車工業,-13.424364167954609,478153,413964,11507
依進度認列工程收入及訂單增加所致,6994,富威電力,1150817,17.266914064035124,178121,63.374057503988986,127852,208877,綠能環保,65.75846271704263,982929,1629288,11507
7月單月及累積合併營收較去年同期分別增加722%及510%，主要在於鎢製品出貨量及出貨價格較去年同期增加所致。,7610,聯友金屬-創,1150817,29.051917445691977,752329,721.9912796850527,118115,970895,綠能環保,509.70673294877207,639690,3900233,11507
本月營收較去年同期成長，主要受惠於新加坡訂單挹注。,7631,聚賢研發-創,1150817,-6.246944795617362,177975,128.1524325211256,73134,166857,其他電子業,116.19398568173895,493356,1066606,11507
-,7689,大鵬科CLMX,1150817,-1.7880440836887708,529629,20.43951616637801,431884,520159,通信網路業,37.42006405153215,2529838,3476505,11507
-,7705,三商餐飲,1150817,-2.520108652654342,568785,-4.657985105040247,581539,554451,觀光餐旅,2.548098826567327,3727014,3821982,11507
客戶需求強勁,7711,永擎,1150817,101.65707215563651,2550764,286.1621735246203,1332030,5143796,電腦及週邊設備業,70.8404307310097,12207526,20855390,11507
本月增加為智慧設備產品銷售增加,7721,微程式,1150817,5.198648216957816,59477,67.15377217354136,37432,62569,數位雲端,36.95695583480177,285451,390945,11507
-,7722,LINEPAY,1150817,-0.11494205349353555,725583,13.179959116172224,640351,724749,數位雲端,14.655477003166947,4318986,4951954,11507
-,7730,暉盛-創,1150817,-18.764105069681953,42981,44.03696217152758,24241,34916,半導體業,-19.277091215697205,279897,225941,11507
-,7732,金興精密,1150817,-29.679542913923736,80510,-14.562740511582284,66265,56615,汽車工業,-17.772715041207547,717223,589753,11507
-,7736,虎山,1150817,-20.565114209433403,121356,-30.987306973647474,139683,96399,汽車工業,-17.210803441209965,988722,818555,11507
本月及本年營收較去年同期營收增加，主要係因依專案進度認列收入所致。,7740,熙特爾-創,1150817,-18.830834083474212,1138675,1528.7831527006786,56745,924253,綠能環保,1510.7794807914854,508967,8198336,11507
市場需求增加,7749,意騰-KY,1150817,28.421572257188696,162060,42.66520427748835,145880,208120,半導體業,60.23880656197608,807013,1293148,11507
開發客戶及穩固市場關係策略，成果持續發酵。,7750,新代,1150817,8.291223190987154,2649995,202.64615215875858,948207,2869712,電機機械,95.41802219434635,8184697,15994373,11507
-,7760,享溫馨,1150817,-4.671846363155942,88937,-14.118719611021069,98720,84782,觀光餐旅,-6.0371616960356045,790007,742313,11507
-,7765,中華資安,1150817,11.668930246376505,188492,9.37059957496116,192453,210487,數位雲端,18.84447912016246,1171489,1392250,11507
-,7768,頌勝科技,1150817,-6.029103879655716,193445,2.6947325605043724,177012,181782,半導體業,9.662504348524179,1195808,1311353,11507
主要係因市場需求較去年同期成長所致。,7769,鴻勁,1150817,-1.049992040084775,5301564,100.82936560651763,2612117,5245898,半導體業,93.1610989096423,15409347,29764864,11507
-,7780,大研生醫*,1150817,-18.43388291339462,241821,32.07537062581189,149342,197244,食品工業,36.042151449155746,938995,1277429,11507
-,7786,東方風能,1150817,-1.5289217481665716,1526239,22.663410668725607,1225226,1502904,綠能環保,35.52146922938931,5585622,7569717,11507
去年同期基期較低、主要客戶訂單增加，致營收成長。,7788,松川精密,1150817,19.091261413864338,828269,99.38026927764786,494731,986396,電子零組件業,36.87753968956444,3728310,5103219,11507
-,7791,皇家可口,1150817,8.379015548268155,245172,-3.237024952294941,274604,265715,食品工業,-7.585664249548248,1542884,1425846,11507
115年7月份認列營收之設備機台數量與金額較114年同期增加所致。,7795,長廣,1150817,4.555899349319743,175816,61.006542702740575,114173,183826,電子零組件業,9.699619736910646,979059,1074024,11507
使用硼中子捕獲治療(BNCT)之恩慈治療照射費及藥品收入,7799,禾榮科,1150817,,0,-100.0,1120,0,生技醫療業,8.343989769820972,3128,3389,11507
-,7803,雲象科技-創,1150817,-57.27758566488526,3181,-39.97349823321555,2264,1359,生技醫療業,-35.0659199626648,51426,33393,11507
-,7818,溢泰實業,1150817,10.892934922888301,991808,13.378134316357205,970068,1099845,綠能環保,-9.093642045374315,7577547,6888472,11507
-,7821,神數,1150817,31.25900763072773,800710,45.09515361942694,724355,1051004,汽車工業,25.611769033554474,4654044,5846027,11507
