保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,0,1213,大飲,,,-1,,,,,,,,,,-0.75,3,,上市,113,-1309,,,,,,,,-42558,,-42559,,,,,,-42558,,,,-59072,,15205,168383,138932,-29451,-29451,29621,,-43867,,-42559,,-42558,,,,,
,,1215,卜蜂,10931,,828164,,,,,,,,,,4.27,3,,上市,113,295898,,,,,,,,1231111,,2059275,,,,,,1259010,-27899,,,1451471,,75538,17441655,20631062,3189407,3189407,1748867,,1527009,,2087174,-27899,1231111,,,,,
,,1216,統一,,,5802258,,,,,,,,,,3.09,3,,上市,113,8512744,,,,,,,,26967117,,32769375,,,,,,17534994,9432123,,,28791239,,6688622,334562680,499797980,165235300,165235300,136444061,,35479861,,21994533,10774842,26967117,,,,,
,,1217,愛之味,,,558538,,,,,,,,,,0.62,3,,上市,113,72334,,,,,,,,322524,,881062,,,,,,309022,13502,,,147682,,247176,2905871,4062434,1156563,1156563,1008881,,394858,,846253,34809,322524,,,,,
,,1218,泰山,,,4647,,,,,,,,,,1.29,3,278,上市,113,113246,,,,,,973,,626635,,631282,,,,,,626422,213,,,520391,,219490,6791097,8280051,1488954,1488259,967868,,739881,,631408,-126,626635,,,,,
,,1219,福壽,,,5972,,,,,,,,,,0.36,3,1100,上市,113,12798,,,,,,219,,63066,,69038,,,,,,121773,-58707,,,60926,,14938,9602576,10559017,962094,962975,902049,5653,75864,,126750,-57712,63066,,,,,
,,1220,台榮,,,0,,,,,,,,,,1.06,3,,上市,113,52897,,,,,,,,199791,,199791,,,,,,186581,13210,,,236546,,16142,1949145,2408790,459645,459645,223099,,252688,,186581,13210,199791,,,,,
,,1225,福懋油,-411,,5970,,,,,,41314,,,,1.20,3,,上市,113,67107,,,,,,112,,309303,,315273,,,,,,275620,33683,,,342911,,33499,8790819,9557276,807771,807659,464337,,376410,,281590,33683,309303,,,,,
,,1227,佳格,,,267347,,,,,,,,,,1.39,3,,上市,113,353947,,,,,,,,1320239,,1587586,,,,,,1262668,57571,,,1397594,,276592,15632035,20787299,5155264,5155264,3757670,,1674186,,1528439,59147,1320239,,,,,
,,1229,聯華,,,1530230,,,,,,,,,,1.88,3,,上市,113,152165,,,,,,,,3833668,,5363898,,,,,,3200998,632670,,,1134395,,2851438,7613864,9774038,2160174,2160174,1025779,,3985833,,4311547,1052351,3833668,,,,,
,,1231,聯華食,,,13212,,,,,,,,,,2.71,3,,上市,113,155431,,,,,,,,735760,,748972,,,,,,735859,-99,,,688063,,203128,6953201,8740020,1786819,1786819,1098756,,891191,,748255,717,735760,,,,,
,,1232,大統益,,,4308,,,,,,,,,,6.02,3,,上市,113,249574,,,,,,,,1005762,,1010070,,,,,,963471,42291,,,1189371,,65965,14371553,16376348,2004795,2004795,815424,,1255336,,967779,42291,1005762,,,,,
,0,1233,天仁,,,-59028,,,,,,,,,,0.72,3,0,上市,113,13960,,,,,,0,,65515,,6487,,,,,,65469,46,,,61873,,17602,673201,1634309,961108,961108,899235,,79475,,5912,575,65515,,,,,
,,1234,黑松,,,9539,,,,,,,,,,1.97,3,,上市,113,206754,,,,,,,,790812,,800351,,,,,,790812,,,,619528,,378038,5558144,7975741,2417597,2417597,1798069,,997566,,800351,,790812,,,,,
,,1235,興泰,,,1214515,,,,,,,,,,1.66,3,,上市,113,2092,,,,,,,,181472,,1395987,,,,,,150516,30956,,,-11675,,195239,50120,73606,23486,23486,35161,,183564,,1298776,97211,181472,,,,,
,,1236,宏亞,,,255074,,,,,,,,,,-0.21,3,,上市,113,1668,,,,,,,,-18550,,236524,,,,,,-18550,,,,-32091,,15209,1067343,1420926,353583,353583,385674,,-16882,,236524,,-18550,,,,,
,,1256,鮮活果汁-KY,,,166394,,,,,,,,,,8.21,3,,上市,113,103586,,,,,,,,285263,,451657,,,,,,277861,7402,,,362580,,26269,2493472,3368602,875130,875130,512550,,388849,,434558,17099,285263,,,,,
,,1301,台塑,,,-24566406,,,,,,,,,,-0.24,3,,上市,113,-33945,,,,,,,,-1507018,,-26073424,,,,,,-1507018,,,,-2782643,,1241680,141646711,149709593,8062882,8062882,10845525,,-1540963,,-26073424,,-1507018,,,,,
,,1303,南亞,,,-759233,,,,,,,,,,0.38,3,,上市,113,800292,,,,,,8634,,2976044,,2216811,,,,,,3041947,-65903,,,707890,,3068446,177390748,191459552,14068804,14060170,13352280,,3776336,,2056375,160436,2976044,,,,,
,,1304,台聚,,,934427,,,,,,,,,,-1.22,3,,上市,113,-430281,,,,,,,,-3138841,,-2204414,,,,,,-1304194,-1834647,,,-1258392,,-2310730,36449042,38387768,1938726,1938726,3197118,,-3569122,,-980829,-1223585,-3138841,,,,,
,,1305,華夏,,,6606,,,,,,,,,,-0.60,3,,上市,113,-125541,,,,,,,,-379649,,-373043,,,,,,-348758,-30891,,,-574764,,69574,8308396,8542925,234529,234529,809293,,-505190,,-342079,-30964,-379649,,,,,
,,1307,三芳,,,241048,,,,,,,,,,2.76,3,,上市,113,292314,,,,,,,,1099092,,1340140,,,,,,1099092,,,,1213659,,177747,5647343,8212744,2565401,2565401,1351742,,1391406,,1340140,,1099092,,,,,
,,1308,亞聚,,,-166627,,,,,,,,,,-0.80,3,,上市,113,-121966,,,,,,,,-474315,,-640942,,,,,,-474315,,,,-65019,,-531262,4363480,4478395,114915,114915,179934,,-596281,,-640942,,-474315,,,,,
,,1309,台達化,,,44450,,,,,,,,,,-0.60,3,,上市,113,-37048,,,,,,,,-239931,,-195481,,,,,,-239931,,,,-354455,,77476,13339095,13919661,580566,580566,935021,,-276979,,-195481,,-239931,,,,,
,,1310,台苯,,,131715,,,,,,,,,,-0.39,3,,上市,113,-53987,,,,,,,,-207200,,-75485,,,,,,-203939,-3261,,,-354235,,93048,8892979,8692013,-200966,-200966,153269,,-261187,,-80156,4671,-207200,,,,,
,,1312,國喬,,,1839281,,,,,,,,,,-0.96,3,,上市,113,-272250,,,,,,,,-1092612,,746669,,,,,,-1061011,-31601,,,-1019076,,-345786,12218291,12623771,405480,405480,1424556,,-1364862,,523538,223131,-1092612,,,,,
,,1313,聯成,,,1021398,,,,,,,,,,-1.57,3,,上市,113,-297185,,,,,,,,-2078670,,-1057272,,,,,,-2078670,,,,-2515097,,139242,55860618,55211413,-649205,-649205,1865892,,-2375855,,-1057272,,-2078670,,,,,
,,1314,中石化,,,646338,,,,,,,,,,-0.03,3,,上市,113,-15495,,,,,,,,-135466,,510872,,,,,,-115479,-19987,,,-835386,,684425,23290633,24010072,719439,719439,1554825,,-150961,,530737,-19865,-135466,,,,,
,,1315,達新,,,-398438,,,,,,,,,,1.50,3,,上市,113,16775,,,,,,,,146642,,-251796,,,,,,143548,3094,,,-90405,,253822,1338081,1525172,187091,187091,277496,,163417,,-255863,4067,146642,,,,,
,,1316,上曜,,,-119,,,,,,,,,,-0.32,3,,上市,113,309,,,,,,,,24100,,23981,,,,,,-87310,111410,,,-36598,,61007,667969,964902,296933,296933,333531,,24409,,-87476,111457,24100,,,,,
,,1319,東陽,,,67475,,,,,,,,,,5.23,3,,上市,113,782159,,,,,,,,3156109,,3223584,,,,,,3095733,60376,,,3477586,,460682,12533424,18675484,6142060,6142060,2664474,,3938268,,3120599,102985,3156109,,,,,
,,1321,大洋,,,-95289,,,,,,,,,,0.74,3,,上市,113,83548,,,,,,,,163518,,68229,,,,,,163518,,,,-60529,,307595,3231531,3467923,236392,236392,296921,,247066,,68229,,163518,,,,,
,,1323,永裕,,,74562,,,,,,,,,,2.53,3,,上市,113,16628,,,,,,,,272124,,346686,,,,,,230495,41629,,,68447,,220305,1759788,2124087,364299,364299,295852,,288752,,305057,41629,272124,,,,,
,,1324,地球,,,9332,,,,,,,,,,-0.01,3,,上市,113,2659,,,,,,,,-688,,8644,,,,,,-688,,,,-1898,,3869,477807,587245,109438,109438,111336,,1971,,8644,,-688,,,,,
,,1325,恆大,,,8619,,,,,,,,,,-0.13,3,,上市,113,-1129,,,,,,,,-13934,,-5315,,,,,,-11041,-2893,,,-59287,,44224,269950,244845,-25105,-25105,34182,,-15063,,-6274,959,-13934,,,,,
,,1326,台化,,,-35925967,,,,,,,,,,0.25,3,,上市,113,-377246,,,,,,,,2212543,,-33713424,,,,,,1446354,766189,,,-687506,,2522803,256203143,267315493,11112350,11112350,11799856,,1835297,,-27822521,-5890903,2212543,,,,,
,,1337,再生-KY,,,194186,,,,,,,,,,-1.05,3,,上市,113,0,,,,,,,,-281309,,-87123,,,,,,-281309,0,,,-264815,,-16494,700964,617543,-83421,-83421,181394,,-281309,,-87123,0,-281309,,,,,
,,1338,廣華-KY,,,133464,,,,,,,,,,-0.55,3,,上市,113,35141,,,,,,,,-3787,,129677,,,,,,-45861,42074,,,-67204,,98558,2831300,3673966,842666,842666,909870,,31354,,127776,1901,-3787,,,,,
,,1339,昭輝,,,20367,,,,,,,,,,4.07,3,,上市,113,84342,,,,,,,,293675,,314042,,,,,,301894,-8219,,,251842,,126175,934355,1430595,496240,496240,244398,,378017,,318311,-4269,293675,,,,,
,,1340,勝悅-KY,,,118790,,,,,,,,,,-2.32,3,,上市,113,-838,,,,,,,,-354238,,-235448,,,,,,-354238,,,,-325761,,-29315,402398,288328,-114070,-114070,211691,,-355076,,-235448,,-354238,,,,,
,,1341,富林-KY,,,8519,,,,,,,,,,3.69,3,,上市,113,55643,,,,,,,,193644,,202163,,,,,,193644,,,,229267,,20020,1583155,1998121,414966,414966,185699,,249287,,202163,,193644,,,,,
,,1342,八貫,,,,,,,,,,,,,4.82,3,,上市,113,80892,,,,,,,,376730,,376730,,,,,,,,,,407419,,50203,1263010,1832959,569949,569949,162530,,457622,,,,376730,,,,,
,,1402,遠東新,747527,,6291487,,,,,,,,,,1.40,3,278,上市,113,3383578,,,,,,,,13320982,,19612469,,,,,,7015661,6305321,,,13094560,,3610000,160011858,200198922,40187064,40187342,27840309,,16704560,,12768448,6844021,13320982,,,,,
,,1409,新纖,,1534318,,,,,,,,,,,0.83,3,,上市,113,477273,,31633032,,33948486,,,,1838181,,3372499,,,,,,1340720,497461,,,,,,,,,,,,,,2714814,657685,1838181,,,,2315454,
,,1410,南染,,,-470,,,,,,,,,,0.42,3,,上市,113,7632,,,,,,,,26759,,26289,,,,,,26617,142,,,12572,,21819,116448,175608,59160,59160,46588,,34391,,26147,142,26759,,,,,
,,1413,宏洲,0,,0,,,,,,,,,,-0.19,3,,上市,113,0,,,,,,,,-24793,,-24793,,,,,,,,,,-27526,,2733,1737359,1747106,9747,9747,37273,,-24793,,,,-24793,,,,,
,,1414,東和,,,33683,,,,,,,,,,0.26,3,,上市,113,2193,,,,,,,,56651,,90334,,,,,,,,,,-7170,,66014,353504,405214,51710,51710,58880,,58844,,,,56651,,,,,
,,1416,廣豐,,,447298,,,,,,,,,,0.66,3,,上市,113,35009,,,,,,,,136001,,583299,,,,,,121633,14368,,,-219,,171229,150360,239001,88641,88641,88860,,171010,,568931,14368,136001,,,,,
,0,1417,嘉裕,,,-80383,,,,,,,,,,-0.34,3,,上市,113,23,,,,,,,,-64654,,-145037,,,,,,-64654,,,,-130532,,65901,306140,489375,183235,183235,313767,,-64631,,-145037,,-64654,,,,,
,,1418,東華,28531,,150,,,,,,,,,,-1.57,3,,上市,113,0,,,,,,,,-85447,,-85297,,,,,,-85441,-6,,,-27589,,-57858,6083,7197,1114,1114,57234,,-85447,,-85291,-6,-85447,,,,,
,,1419,新紡,34,,1448901,,,,,,,,,,1.81,3,,上市,113,209734,,,,,,,,542800,,1991701,,,,,,542800,,,,284994,,467540,2050434,2885545,835111,835111,550151,,752534,,1991701,,542800,,,,,
,,1423,利華,,,413492,,,,,,,,,,0.60,3,,上市,113,-8896,,,,,,,,59745,,473237,,,,,,,,,,-44190,,95039,108603,88512,-20091,-20091,24099,,50849,,,,59745,,,,,
,,1432,大魯閣,,,-5787,,,,,,,,,,-0.19,3,,上市,113,0,,,,,,,,-21509,,-27296,,,,,,-17819,-3690,,,5479,,-26988,587828,977809,389981,389981,384502,,-21509,,-23606,-3690,-21509,,,,,
,,1434,福懋,,,-10807995,,,,,,,,,,0.82,3,,上市,113,111326,,,,,,,,1384398,,-9423597,,,,,,1384398,0,,,503995,,991729,19541823,21882926,2341103,2341103,1837108,,1495724,,-9423597,0,1384398,,,,,
,,1435,中福,,,-61166,,,,,,,,,,-0.17,3,,上市,113,0,,,,,,0,,-23400,,-84566,,,,,,,,,,-34099,,10699,1423,8679,7256,7256,41355,,-23400,,,,-23400,,,,,
,,1436,華友聯,,,1525,,,,,,,,,,18.35,3,,上市,113,436832,,,,,,,,2080270,,2081795,,,,,,2084527,-4257,,,2563855,,-46753,3037639,6125339,3087700,3087700,523845,,2517102,,2086052,-4257,2080270,,,,,
,,1437,勤益控,,,124248,,,,,,,,,,2.75,3,,上市,113,-34343,,,,,,,,559425,,683673,,,,,,559244,181,,,294054,,231028,243624,638249,394625,394625,100571,,525082,,683492,181,559425,,,,,
,,1438,三地開發,,,,,,,,,,,,,-1.01,3,,上市,113,-179,,,,,,,,-91720,,-91720,,,,,,,,,,-19115,,-72784,1166372,1166647,275,275,19390,,-91899,,,,-91720,,,,,
,,1439,雋揚,,,55663,,,,,,,,,,1.05,3,,上市,113,19275,,,,,,,,97017,,152680,,,,,,96237,780,,,-21260,,137552,49356,78100,28744,28744,50004,,116292,,151900,780,97017,,,,,
,,1440,南紡,,,625637,,,,,,,,,,-0.13,3,,上市,113,-40007,,,,,,,,-191659,,433978,,,,,,-221242,29583,,,-572717,,341051,12420175,13190934,770759,770759,1343476,,-231666,,398641,35337,-191659,,,,,
,,1441,大東,,,2499,,,,,,,,,,2.54,3,,上市,113,1224,,,,,,,,164941,,167440,,,,,,173226,-8285,,,-149277,,315442,1215621,1182260,-33361,-33361,115916,,166165,,175166,-7726,164941,,,,,
,,1442,名軒,,,317,,,,,,,,,,5.87,3,,上市,113,278614,,,,,,,,2150931,,2151248,,,,,,2150931,,,,2487862,,-58317,4469918,7434871,2964953,2964953,477091,,2429545,,2151248,,2150931,,,,,
,,1443,立益物流,,,-68048,,,,,,,,,,1.56,3,,上市,113,29110,,,,,,,,215376,,147328,,,,,,211242,4134,,,249882,,-5396,343674,670996,327322,327322,77440,,244486,,177263,-29935,215376,,,,,
,,1444,力麗,,,51508,,,,,,,,,,0.26,3,2229,上市,113,14526,,,,,,,,277065,,328573,,,,,,261884,15181,,,-303926,,595517,5954989,6112924,157935,160164,464090,,291591,,288648,39925,277065,,,,,
,,1445,大宇,,,8854,,,,,,,,,,-0.12,3,,上市,113,1800,,,,,,,,-15226,,-6372,,,,,,-15226,,,,-52674,,39248,705332,779637,74305,74305,126979,,-13426,,-6372,,-15226,,,,,
,,1446,宏和,,,552,,,,,,,,,,9.05,3,,上市,113,35212,,,,,,,,1246793,,1247345,,,,,,1246793,,,,1288985,,-6980,1517198,3056042,1538844,1538844,249859,,1282005,,1247345,,1246793,,,,,
,,1447,力鵬,,,-98691,,,,,,,,,,0.08,3,,上市,113,5992,,,,,,114,,99677,,986,,,,,,71994,27683,,,-265025,,370694,25222445,25533079,310634,310520,575545,,105669,,21312,-20326,99677,,,,,
,,1449,佳和,,,27620,,,,,,,,,,0.96,3,,上市,113,69507,,,,,,,,93555,,121175,,,,,,85822,7733,,,114206,,48856,1774605,2225756,451151,451151,336945,,163062,,114476,6699,93555,,,,,
,,1451,年興,,,187218,,,,,,,,,,0.91,3,,上市,113,62116,,,,,,,,179422,,366640,,,,,,179422,,,,105663,,135875,4426415,4949656,523241,523241,417578,,241538,,366640,,179422,,,,,
,,1452,宏益,,,20279,,,,,,,,,,0.39,3,,上市,113,10451,,,,,,,,51722,,72001,,,,,,51722,,,,-29768,,91941,1193403,1242672,49269,49269,79037,,62173,,72001,,51722,,,,,
,,1453,大將,,,,,,,,,,,,,0.12,3,,上市,113,1131,,,,,,,,12746,,12746,,,,,,12690,56,,,-29584,,43461,519,1031,512,512,30096,,13877,,12690,56,12746,,,,,
,,1454,台富,-553,,-4161,,,,,,,,,,0.24,3,,上市,113,3333,,,,,,,,29590,,25429,,,,,,29586,4,,,-26078,,59001,1130370,1232701,102331,102331,127856,,32923,,25425,4,29590,,,,,
,,1455,集盛,,,202,,,,,,,,,,0.14,3,,上市,113,-7385,,,,,,,,75776,,75978,,,,,,75776,,,,-142450,,210841,7141027,7318106,177079,177079,319529,,68391,,75978,,75776,,,,,
,,1456,怡華,,,,,,,,,,,,,-1.07,3,,上市,113,3366,,,,,,,,-99941,,-99941,,,,,,-99941,,,,170210,,-266785,563137,843501,280364,280364,110154,,-96575,,-99941,,-99941,,,,,
,,1457,宜進,344443,,-51052,,,,,,,,,,0.93,3,,上市,113,114000,,,,,,,,340911,,289859,,,,,,218141,122770,,,440553,,14358,2321805,2557611,235806,235806,139696,,454911,,168598,121261,340911,,,,,
,,1459,聯發,,,84147,,,,,,,,,,0.56,3,,上市,113,3321,,,,,,,,177419,,261566,,,,,,177419,,,,-159607,,340347,1031324,965295,-66029,-66029,93578,,180740,,261566,,177419,,,,,
,,1460,宏遠,581,,230363,,,,,,,,,,-0.40,3,,上市,113,39413,,,,,,,,-273108,,-42745,,,,,,-273109,1,,,-220891,,-12804,5182545,5804557,622012,622012,843484,,-233695,,-42746,1,-273108,,,,,
,,1463,強盛新,,,15467,,,,,,,,,,0.26,3,,上市,113,296,,,,,,,,44099,,59566,,,,,,42559,1540,,,-63268,,107663,223252,217442,-5810,-5810,57458,,44395,,58026,1540,44099,,,,,
,,1464,得力,200948,,197799,,,,,,,,,,0.66,3,,上市,113,91355,,,,,,,,324736,,522535,,,,,,267181,57555,,,431273,,-15182,6838035,8587495,1749460,1749460,1519135,,416091,,431451,91084,324736,,,,,
,,1465,偉全,,,,,,,,,,,,,0.42,3,,上市,113,10420,,,,,,,,43876,,43876,,,,,,,,,,-34163,,88459,346659,373143,26484,26484,60647,,54296,,,,43876,,,,,
,,1466,聚隆,,,829,,,,,,,,,,-0.12,3,,上市,113,3608,,,,,,,,-13431,,-12602,,,,,,-13431,,,,-12682,,2859,1897593,2095011,197418,197418,210100,,-9823,,-12602,,-13431,,,,,
,,1467,南緯,,,109125,,,,,,,,,,0.40,3,,上市,113,66052,,,,,,,,99174,,208299,,,,,,92981,6193,,,117000,,48226,2919006,3709190,790184,790184,673184,,165226,,204178,4121,99174,,,,,
,,1468,昶和,,,13438,,,,,,,,,,0.80,3,,上市,113,34156,,,,,,,,144745,,158183,,,,,,127620,17125,,,74640,,104261,663492,840247,176755,176755,102115,,178901,,138732,19451,144745,,,,,
,,1470,大統新創,100,,1581,,,,,,,,,,0.77,3,,上市,113,15034,,,,,,,,65817,,67398,,,,,,65817,,,,62532,,18319,427055,573456,146401,146401,83969,,80851,,67398,,65817,,,,,
,,1471,首利,,,3292,,,,,,,,,,0.29,3,,上市,113,167,,,,,,,,42856,,46148,,,,,,42935,-79,,,-63776,,106799,181991,203717,21726,21726,85502,,43023,,42942,3206,42856,,,,,
,,1472,三洋實業,,,2241,,,,,,,,,,1.88,3,,上市,113,36159,,,,,,,,84193,,86434,,,,,,84193,,,,117536,,2816,1437410,1657712,220302,220302,102766,,120352,,86434,,84193,,,,,
,,1473,台南,,,84399,,,,,,,,,,2.55,3,,上市,113,57979,,,,,,,,372056,,456455,,,,,,372056,,,,341263,,88772,4681670,5774404,1092734,1092734,751471,,430035,,456455,,372056,,,,,
,,1474,弘裕,,,45274,,,,,,,,,,0.78,3,,上市,113,4372,,,,,,,,102078,,147352,,,,,,100973,1105,,,-66232,,172682,2084602,2294519,209917,209917,276149,,106450,,145975,1377,102078,,,,,
,,1475,業旺,,,,,,,,,,,,,5.22,3,,上市,113,84223,,,,,,,,344729,,344729,,,,,,344729,,,,376502,,52450,1042204,1467404,425200,425200,48698,,428952,,344729,,344729,,,,,
,,1476,儒鴻,,,157966,,,,,,,,,,17.98,3,,上市,113,1287724,,,,,,,,4934019,,5091985,,,,,,4934019,,,,5885450,,336293,18745280,27257625,8512345,8512345,2626895,,6221743,,5091985,,4934019,,,,,
,,1477,聚陽,,,154194,,,,,,,,,,12.76,3,,上市,113,819130,,,,,,,,3194244,,3348438,,,,,,3146779,47465,,,4060512,,-47138,20015145,26767084,6751939,6751939,2691427,,4013374,,3299842,48596,3194244,,,,,
,,1503,士電,,,4829906,,,,,,,,,,4.97,3,,上市,113,739612,,,,,,,,2682398,,7512304,,,,,,2589392,93006,,,2765524,,656486,20949530,26151746,5202216,5202216,2436692,,3422010,,7371636,140668,2682398,,,,,
,,1504,東元,,,-1043885,,,,,,,,,,2.17,3,10419,上市,113,1499313,,,,,,10206,,4951696,,3907811,,,,,,4576095,375601,,,4879144,,1571865,30995550,41712869,10717319,10717532,5838388,,6451009,,3550544,357267,4951696,,,,,
,,1506,正道,,,-1090,,,,,,,,,,0.10,3,,上市,113,8401,,,,,,,,29647,,28557,,,,,,31165,-1518,,,7493,,30555,654104,766016,111912,111912,104419,,38048,,20077,8480,29647,,,,,
,,1512,瑞利,,,-303,,,,,,,,,,-0.34,3,,上市,113,0,,,,,,,,-33553,,-33856,,,,,,-33553,,,,-75481,,41928,612564,807254,194690,194690,270171,,-33553,,-33856,,-33553,,,,,
,,1513,中興電,,,1701386,,,,,,,,,,5.61,3,,上市,113,592006,,,,,,,,2774003,,4475389,,,,,,2770461,3542,,,3323568,,42441,13720040,18658856,4938816,4938816,1615248,,3366009,,4463687,11702,2774003,,,,,
,,1514,亞力,,,47990,,,,,,,,,,2.19,3,0,上市,113,121772,,,,,,1928,,583823,,631813,,,,,,575766,8057,,,630268,,75327,5057781,6253042,1195261,1193333,563065,,705595,,621029,10784,583823,,,,,
,,1515,力山,,,24200,,,,,,,,,,1.92,3,,上市,113,86452,,,,,,,,348011,,372211,,,,,,347532,479,,,284331,,150132,4279523,5103519,823996,823996,539665,,434463,,371561,650,348011,,,,,
,,1516,川飛,,,,,,,,,,,,,0.35,3,,上市,113,3439,,,,,,,,13756,,13756,,,,,,,,,,1107,,16088,561774,593586,31812,31812,30705,,17195,,,,13756,,,,,
,,1517,利奇,,,51141,,,,,,,,,,-0.28,3,,上市,113,-29720,,,,,,,,-45001,,6140,,,,,,-62360,17359,,,-237324,,162603,1428983,1459665,30682,30682,268006,,-74721,,-12903,19043,-45001,,,,,
,,1519,華城,,,23182,,,,,,,,,,9.48,3,,上市,113,828962,,,,,,,,2710429,,2733611,,,,,,2721851,-11422,,,3186924,,352467,8264076,13040220,4776144,4776144,1589220,,3539391,,2745033,-11422,2710429,,,,,
,,1521,大億,,,35397,,,,,,,,,,0.86,3,730,上市,113,15598,,,,,,0,,65927,,101324,,,,,,65927,,,,59784,,21741,2445400,2867657,422257,422987,363203,,81525,,101324,,65927,,,,,
