保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,1213,大飲,,,9,,,,,,,,,,-0.23,1,,上市,114,208,,,,,,,,-12789,,-12780,,,,,,-12789,,,,-13723,,1142,70466,66141,-4325,-4325,9398,,-12581,,-12780,,-12789,,,,,
,,1215,卜蜂,25996,,209707,,,,,,,,,,2.38,1,,上市,114,201768,,,,,,,,700152,,909859,,,,,,700310,-158,,,923372,,-21452,5262393,6697082,1434689,1434689,537313,,901920,,910017,-158,700152,,,,,
,,1216,統一,,,2566906,,,,,,,,,,0.91,1,,上市,114,3078190,,,,,,,,8242394,,10809300,,,,,,5156906,3085488,,,10007127,,1313457,113129023,169265026,56136003,56136003,46128876,,11320584,,7042196,3767104,8242394,,,,,
,,1217,愛之味,,,-291418,,,,,,,,,,-0.19,1,,上市,114,4754,,,,,,,,-92445,,-383863,,,,,,-92307,-138,,,29360,,-117051,867955,1184580,316625,316625,287265,,-87691,,-373767,-10096,-92445,,,,,
,,1218,泰山,,,57119,,,,,,,,,,0.37,1,554,上市,114,-10492,,,,,,331,,181995,,239114,,,,,,181783,212,,,116729,,54774,2079835,2498731,418896,419119,302390,,171503,,238899,215,181995,,,,,
,,1219,福壽,,,2822,,,,,,,,,,0.10,1,396,上市,114,250,,,,,,-32,,16446,,19268,,,,,,33000,-16554,,,11927,,4769,3310153,3632935,314977,315405,303478,-7805,16696,,35351,-16083,16446,,,,,
,,1220,台榮,,,,,,,,,,,,,-0.10,1,,上市,114,-3600,,,,,,,,-12560,,-12560,,,,,,-18478,5918,,,-20916,,4756,714940,763314,48374,48374,69290,,-16160,,-18478,5918,-12560,,,,,
,,1225,福懋油,,,2238,,,,,,10793,,,,0.38,1,,上市,114,20265,,,,,,-1494,,95612,,97850,,,,,,86119,9493,,,120743,,-4866,2923518,3190522,277797,279291,158548,,115877,,88357,9493,95612,,,,,
,,1227,佳格,,,178179,,,,,,,,,,0.39,1,,上市,114,111089,,,,,,,,382678,,560857,,,,,,357853,24825,,,425623,,68144,5134760,6880311,1745551,1745551,1319928,,493767,,535450,25407,382678,,,,,
,,1229,聯華,,,-3174310,,,,,,,,,,0.55,1,,上市,114,29570,,,,,,,,928175,,-2246135,,,,,,934100,-5925,,,67202,,890543,2050876,2426168,375292,375292,308090,,957745,,-1377108,-869027,928175,,,,,
,,1231,聯華食,,,5207,,,,,,,,,,0.46,1,,上市,114,30323,,,,,,,,124015,,129222,,,,,,124039,-24,,,240924,,-86586,2509525,3125895,616370,616370,375446,,154338,,128869,353,124015,,,,,
,,1232,大統益,,,-836,,,,,,,,,,1.93,1,,上市,114,80692,,,,,,,,323458,,322622,,,,,,308561,14897,,,398574,,5576,4705331,5397170,691839,691839,293265,,404150,,307725,14897,323458,,,,,
,,1233,天仁,,,-37259,,,,,,,,,,0.27,1,,上市,114,6165,,,,,,,,24116,,-13143,,,,,,24144,-28,,,28076,,2205,219461,547920,328459,328459,300383,,30281,,-13182,39,24116,,,,,
,,1234,黑松,,,4629,,,,,,,,,,0.61,1,,上市,114,50678,,,,,,,,247092,,251721,,,,,,247092,,,,11874,,285896,1702530,2229769,527239,527239,515365,,297770,,251721,,247092,,,,,
,,1235,興泰,,,-614573,,,,,,,,,,0.12,1,,上市,114,306,,,,,,,,-28385,,-642958,,,,,,10707,-39092,,,740,,-28819,19013,28420,9407,9407,8667,,-28079,,-522847,-120111,-28385,,,,,
,,1236,宏亞,,,-97550,,,,,,,,,,0.06,1,,上市,114,6094,,,,,,,,5199,,-92351,,,,,,5199,,,,10462,,831,370395,515973,145578,145578,135116,,11293,,-92351,,5199,,,,,
,,1256,鮮活果汁-KY,,,73040,,,,,,,,,,0.72,1,,上市,114,12962,,,,,,,,24534,,97574,,,,,,24534,0,,,31982,,5514,559164,735248,176084,176084,144102,,37496,,97574,0,24534,,,,,
,,1301,台塑,,,4410912,,,,,,,,,,0.01,1,,上市,114,60584,,,,,,,,50448,,4461360,,,,,,50448,,,,-891544,,1002576,44741833,47202204,2460371,2460371,3351915,,111032,,4461360,,50448,,,,,
,,1303,南亞,,,2593078,,,,,,,,,,0.06,1,,上市,114,320143,,,,,,-2015,,493869,,3086947,,,,,,453111,40758,,,35832,,778180,60928591,65551631,4623040,4625055,4589223,,814012,,2963299,123648,493869,,,,,
,,1304,台聚,,,228214,,,,,,,,,,-0.59,1,,上市,114,-100928,,,,,,,,-1506049,,-1277835,,,,,,-633454,-872595,,,-603371,,-1003606,11711524,12147495,435971,435971,1039342,,-1606977,,-536203,-741632,-1506049,,,,,
,,1305,華夏,,,5263,,,,,,,,,,-0.46,1,,上市,114,-76261,,,,,,,,-284057,,-278794,,,,,,-268496,-15561,,,-357530,,-2788,2567654,2462129,-105525,-105525,252005,,-360318,,-263229,-15565,-284057,,,,,
,,1307,三芳,,,126955,,,,,,,,,,1.08,1,,上市,114,120277,,,,,,,,429601,,556556,,,,,,429601,,,,468367,,81511,1965652,2931014,965362,965362,496995,,549878,,556556,,429601,,,,,
,,1308,亞聚,,,46464,,,,,,,,,,-0.40,1,,上市,114,11650,,,,,,,,-236981,,-190517,,,,,,-236981,,,,36489,,-261820,1432751,1534387,101636,101636,65147,,-225331,,-190517,,-236981,,,,,
,,1309,台達化,,,37673,,,,,,,,,,-0.14,1,,上市,114,1228,,,,,,,,-54084,,-16411,,,,,,-54084,,,,-64743,,11887,4023409,4232767,209358,209358,274101,,-52856,,-16411,,-54084,,,,,
,,1310,台苯,,,-63255,,,,,,,,,,-0.34,1,,上市,114,-38386,,,,,,,,-178202,,-241457,,,,,,-179547,1345,,,-208327,,-8261,2461338,2293712,-167626,-167626,40701,,-216588,,-242803,1346,-178202,,,,,
,,1312,國喬,,,529972,,,,,,,,,,-0.61,1,,上市,114,-41329,,,,,,,,-716003,,-186031,,,,,,-678494,-37509,,,-723522,,-33810,5830084,5698704,-131380,-131380,592142,,-757332,,-146840,-39191,-716003,,,,,
,,1313,聯成,,,-1533503,,,,,,,,,,-0.20,1,,上市,114,-12896,,,,,,,,-266053,,-1799556,,,,,,-266053,,,,-192316,,-86633,14119079,14552602,433523,433523,625839,,-278949,,-1799556,,-266053,,,,,
,-43342,1314,中石化,,,195511,,,,,,,,,,-0.08,1,,上市,114,2157,,,,,,,,-312247,,-116736,,,,,,-307661,-4586,,,-548708,,281960,6561718,6517655,-44063,-44063,504645,,-266748,,-112193,-4543,-268905,,,,,
,,1315,達新,,,-59314,,,,,,,,,,0.16,1,,上市,114,25361,,,,,,,,15972,,-43342,,,,,,14880,1092,,,-15284,,56617,468721,541183,72462,72462,87746,,41333,,-45022,1680,15972,,,,,
,,1316,上曜,,,-335,,,,,,,,,,-0.34,1,,上市,114,1273,,,,,,,,-42364,,-42699,,,,,,-106558,64194,,,-14076,,-27015,345584,761254,415670,415670,429746,,-41091,,-106563,63864,-42364,,,,,
,,1319,東陽,,,104808,,,,,,,,,,2.48,1,,上市,114,374631,,,,,,,,1503141,,1607949,,,,,,1465627,37514,,,1773688,,104084,4513899,7290680,2776781,2776781,1003093,,1877772,,1562715,45234,1503141,,,,,
,,1321,大洋,,,7470,,,,,,,,,,-0.21,1,,上市,114,32273,,,,,,,,-45426,,-37956,,,,,,-45426,,,,-7171,,-5982,904611,991106,86495,86495,93666,,-13153,,-37956,,-45426,,,,,
,,1323,永裕,,,27285,,,,,,,,,,0.05,1,,上市,114,-311,,,,,,,,4879,,32164,,,,,,4879,0,,,-13867,,18435,466506,526020,59514,59514,73381,,4568,,32164,0,4879,,,,,
,,1324,地球,,,4288,,,,,,,,,,-0.08,1,,上市,114,652,,,,,,,,-5749,,-1461,,,,,,-5749,,,,-7287,,2190,154070,184764,30694,30694,37981,,-5097,,-1461,,-5749,,,,,
,,1325,恆大,,,1954,,,,,,,,,,-0.02,1,,上市,114,216,,,,,,,,-2854,,-900,,,,,,-1941,-913,,,-16564,,13926,88160,82236,-5924,-5924,10640,,-2638,,-1133,233,-2854,,,,,
,,1326,台化,,,4830275,,,,,,,,,,-0.08,1,,上市,114,-33642,,,,,,,,-388759,,4441516,,,,,,-441768,53009,,,-447024,,24623,75888795,78909389,3020594,3020594,3467618,,-422401,,3672050,769466,-388759,,,,,
,,1337,再生-KY,,,86244,,,,,,,,,,-0.41,1,,上市,114,,,,,,,,,-110222,,-23978,,,,,,-110222,,,,-96239,,-13983,210662,182531,-28131,-28131,68108,,-110222,,-23978,,-110222,,,,,
,,1338,廣華-KY,,,117857,,,,,,,,,,-0.13,1,,上市,114,1537,,,,,,,,-158,,117699,,,,,,-10891,10733,,,1304,,75,964294,1298134,333840,333840,332536,,1379,,101499,16200,-158,,,,,
,,1339,昭輝,,,11632,,,,,,,,,,0.97,1,,上市,114,34449,,,,,,,,64315,,75947,,,,,,71659,-7344,,,114496,,-15732,300361,494807,194446,194446,79950,,98764,,83216,-7269,64315,,,,,
,,1340,勝悅-KY,,,61191,,,,,,,,,,-0.27,1,,上市,114,0,,,,,,,,-40995,,20196,,,,,,-40995,,,,-41041,,46,57252,61054,3802,3802,44843,,-40995,,20196,,-40995,,,,,
,,1341,富林-KY,,,7123,,,,,,,,,,1.25,1,,上市,114,20625,,,,,,,,66319,,73442,,,,,,66319,,,,76149,,10795,531526,690050,158524,158524,82375,,86944,,73442,,66319,,,,,
,,1342,八貫,,,,,,,,,,,,,1.79,1,,上市,114,35255,,,,,,,,140785,,140785,,,,,,,,,,161456,,14584,554281,778890,224609,224609,63153,,176040,,,,140785,,,,,
,,1402,遠東新,289339,,2853659,,,,,,,,,,0.46,1,,上市,114,1516484,,,,,,,,4536290,,7389949,,,,,,2331289,2205001,,,6267729,,-214955,48908141,63715160,14807019,14807019,8828629,,6052774,,4897501,2492448,4536290,,,,,
,,1409,新纖,,162614,,,,,,,,,,,0.25,1,,上市,114,147814,,9669490,,10494914,,,,677610,,840224,,,,,,396917,280693,,,,,,,,,,,,,,510209,330015,677610,,,,825424,
,,1410,南染,,,-413,,,,,,,,,,0.08,1,,上市,114,1335,,,,,,,,4186,,3773,,,,,,4806,-620,,,-2237,,7758,32376,50256,17880,17880,20117,,5521,,4393,-620,4186,,,,,
,,1413,宏洲,,,0,,,,,,,,,,-0.10,1,,上市,114,0,,,,,,,,-13137,,-13137,,,,,,,,,,7026,,-20163,580251,599962,19711,19711,12685,,-13137,,,,-13137,,,,,
,,1414,東和,,,-13218,,,,,,,,,,-0.02,1,,上市,114,1521,,,,,,,,-5118,,-18336,,,,,,-5118,,,,-146,,-3451,115549,133301,17752,17752,17898,,-3597,,-18336,,-5118,,,,,
,,1416,廣豐,,,176401,,,,,,,,,,0.12,1,,上市,114,6901,,,,,,,,26147,,202548,,,,,,22850,3297,,,-2608,,35656,54903,82193,27290,27290,29898,,33048,,199251,3297,26147,,,,,
,,1417,嘉裕,,,81205,,,,,,,,,,-0.06,1,,上市,114,0,,,,,,,,-10537,,70668,,,,,,-10537,,,,-26413,,15876,20862,55141,34279,34279,60692,,-10537,,70668,,-10537,,,,,
,,1418,東華,0,,-232,,,,,,,,,,-0.69,1,,上市,114,0,,,,,,,,-37652,,-37884,,,,,,-37652,0,,,-16657,,-20995,2509,2840,331,331,16988,,-37652,,-37884,0,-37652,,,,,
,,1419,新紡,0,,179304,,,,,,,,,,0.33,1,,上市,114,45172,,,,,,,,98701,,278005,,,,,,98701,0,,,106028,,37845,770801,1063760,292959,292959,186931,,143873,,278005,0,98701,,,,,
,,1423,利華,,,90662,,,,,,,,,,0.74,1,,上市,114,596,,,,,,,,73449,,164111,,,,,,,,,,-11909,,85954,28633,28389,-244,-244,11665,,74045,,,,73449,,,,,
,,1432,大魯閣,,,12871,,,,,,,,,,0.05,1,,上市,114,0,,,,,,,,2370,,15241,,,,,,4925,-2555,,,12215,,-9845,193238,342356,149118,149118,136903,,2370,,17796,-2555,2370,,,,,
,,1434,福懋,,,1110118,,,,,,,,,,0.11,1,,上市,114,54431,,,,,,,,187073,,1297191,,,,,,187073,0,,,272987,,-31483,6822299,7687773,865474,865474,592487,,241504,,1297191,0,187073,,,,,
,,1435,中福,,,586,,,,,,,,,,-0.11,1,,上市,114,0,,,,,,,,-14681,,-14095,,,,,,,,,,-15427,,746,530,1495,965,965,16392,,-14681,,,,-14681,,,,,
,,1436,華友聯,,,1322,,,,,,,,,,0.60,1,,上市,114,22311,,,,,,,,75962,,77284,,,,,,77282,-1320,,,135140,,-36867,109589,311132,201543,201543,66403,,98273,,78604,-1320,75962,,,,,
,,1437,勤益控,,,208010,,,,,,,,,,0.34,1,,上市,114,14186,,,,,,,,68833,,276843,,,,,,68787,46,,,78033,,4986,92968,191092,98124,98124,20091,,83019,,276797,46,68833,,,,,
,,1438,三地開發,,,,,,,,,,,,,-0.37,1,,上市,114,0,,,,,,,,-40917,,-40917,,,,,,,,,,-9556,,-31361,174,241,67,67,9623,,-40917,,,,-40917,,,,,
,,1439,雋揚,,,-32105,,,,,,,,,,0.73,1,,上市,114,2451,,,,,,,,66906,,34801,,,,,,66979,-73,,,24362,,44995,93466,136397,42931,42931,18569,,69357,,34874,-73,66906,,,,,
,,1440,南紡,,,-29707,,,,,,,,,,-0.05,1,,上市,114,-22770,,,,,,,,-70060,,-99767,,,,,,-77761,7701,,,-155729,,62899,3919755,4192369,272614,272614,428343,,-92830,,-109639,9872,-70060,,,,,
,,1441,大東,,,783,,,,,,,,,,0.56,1,,上市,114,-191,,,,,,,,39969,,40752,,,,,,40470,-501,,,-10009,,49787,355665,393512,37847,37847,47856,,39778,,41253,-501,39969,,,,,
,,1442,名軒,,,71,,,,,,,,,,1.30,1,,上市,114,102697,,,,,,,,475426,,475497,,,,,,475426,,,,578574,,-451,702325,1376172,673847,673847,95273,,578123,,475497,,475426,,,,,
,,1443,立益物流,,,-48981,,,,,,,,,,0.55,1,,上市,114,15038,,,,,,,,85717,,36736,,,,,,73819,11898,,,83372,,17383,134848,255076,120228,120228,36856,,100755,,42629,-5893,85717,,,,,
,,1444,力麗,,,-123992,,,,,,,,,,-0.03,1,559,上市,114,-4005,,,,,,,,-52910,,-176902,,,,,,-29415,-23495,,,-107750,,50835,1890712,1932171,41459,42018,149768,,-56915,,-139821,-37081,-52910,,,,,
,,1445,大宇,,,-65984,,,,,,,,,,0.18,1,,上市,114,4744,,,,,,,,23207,,-42777,,,,,,23207,,,,-2974,,30925,165898,200423,34525,34525,37499,,27951,,-42777,,23207,,,,,
,,1446,宏和,,,51491,,,,,,,,,,0.42,1,,上市,114,2855,,,,,,,,57963,,109454,,,,,,57963,,,,103301,,-42483,159190,293912,134722,134722,31421,,60818,,109454,,57963,,,,,
,,1447,力鵬,,,-203754,,,,,,,,,,0.02,1,,上市,114,2998,,,,,,0,,17057,,-186697,,,,,,15571,1486,,,-33352,,53407,6781288,6937551,156263,156263,189615,,20055,,-132132,-54565,17057,,,,,
,,1449,佳和,,,-8372,,,,,,,,,,0.18,1,,上市,114,17679,,,,,,,,18187,,9815,,,,,,19053,-866,,,57,,35809,536369,649114,112745,112745,112688,,35866,,10970,-1155,18187,,,,,
,,1451,年興,,,-27522,,,,,,,,,,1.34,1,,上市,114,21827,,,,,,,,266043,,238521,,,,,,266043,,,,20212,,267658,1182647,1350746,168099,168099,147887,,287870,,238521,,266043,,,,,
,,1452,宏益,,,13855,,,,,,,,,,-0.09,1,,上市,114,25,,,,,,,,-11295,,2560,,,,,,-11295,,,,-8775,,-2495,335350,350094,14744,14744,23519,,-11270,,2560,,-11295,,,,,
,,1453,大將,,,,,,,,,,,,,-0.12,1,,上市,114,,,,,,,,,-12902,,-12902,,,,,,-12923,21,,,-7497,,-5405,153,372,219,219,7716,,-12902,,-12923,21,-12902,,,,,
,,1454,台富,-130,,-5288,,,,,,,,,,-0.07,1,,上市,114,-1174,,,,,,,,-8103,,-13391,,,,,,-8102,-1,,,-15315,,6038,379033,404599,25566,25566,40751,,-9277,,-13390,-1,-8103,,,,,
,,1455,集盛,,,1444,,,,,,,,,,-0.22,1,,上市,114,-21306,,,,,,,,-117847,,-116403,,,,,,-117847,,,,-121707,,-17446,1885821,1859817,-26004,-26004,95703,,-139153,,-116403,,-117847,,,,,
,,1456,怡華,,,,,,,,,,,,,-0.48,1,,上市,114,628,,,,,,,,-44856,,-44856,,,,,,-44856,,,,32180,,-76408,99269,163832,64563,64563,32383,,-44228,,-44856,,-44856,,,,,
,,1457,宜進,272225,,-59733,,,,,,,,,,0.47,1,,上市,114,59012,,,,,,,,215818,,156085,,,,,,110149,105669,,,307364,,-32534,766444,856264,89820,89820,54681,,274830,,62511,93574,215818,,,,,
,-198810,1459,聯發,,,-4822,,,,,,,,,,-0.71,1,,上市,114,114,,,,,,,,-225033,,-229855,,,,,,-224206,-827,,,-10991,,-15118,274677,282649,7972,7972,18963,,-26109,,-229131,-724,-26223,,,,,
,,1460,宏遠,0,,58642,,,,,,,,,,0.05,1,,上市,114,21910,,,,,,,,34441,,93083,,,,,,34441,,,,45589,,10762,1814067,2172667,358600,358600,313011,,56351,,93083,,34441,,,,,
,,1463,強盛新,,,4640,,,,,,,,,,0.50,1,,上市,114,36837,,,,,,,,106173,,110813,,,,,,82101,24072,,,156139,,-13129,462035,638495,176460,176460,20321,,143010,,86741,24072,106173,,,,,
,,1464,得力,-5410,,28885,,,,,,,,,,0.30,1,,上市,114,92656,,,,,,,,134949,,163834,,,,,,123489,11460,,,181116,,46489,2710788,3464414,753626,753626,567100,,227605,,147102,16732,134949,,,,,
,,1465,偉全,,,,,,,,,,,,,0.34,1,,上市,114,-19058,,,,,,,,34927,,34927,,,,,,,,,,-11992,,27861,81762,83854,2092,2092,14084,,15869,,,,34927,,,,,
,,1466,聚隆,,,437,,,,,,,,,,0.15,1,,上市,114,-1736,,,,,,,,18759,,19196,,,,,,16402,2357,,,17684,,-661,595395,680898,85503,85503,67819,,17023,,16839,2357,18759,,,,,
,,1467,南緯,,,75909,,,,,,,,,,0.02,1,,上市,114,22975,,,,,,,,4707,,80616,,,,,,4744,-37,,,5255,,22427,1017088,1243199,226111,226111,220856,,27682,,81789,-1173,4707,,,,,
,,1468,昶和,,,8379,,,,,,,,,,0.26,1,,上市,114,12387,,,,,,,,41097,,49476,,,,,,41426,-329,,,21564,,31920,195931,246458,50527,50527,28963,,53484,,48735,741,41097,,,,,
,,1470,大統新創,,,-171,,,,,,,,,,0.23,1,,上市,114,4918,,,,,,,,19652,,19481,,,,,,19652,,,,16173,,8397,168898,213942,45044,45044,28871,,24570,,19481,,19652,,,,,
,,1471,首利,,,-2445,,,,,,,,,,0.25,1,,上市,114,0,,,,,,,,37292,,34847,,,,,,37321,-29,,,-27605,,64897,45781,47115,1334,1334,28939,,37292,,33271,1576,37292,,,,,
,,1472,三洋實業,,,62390,,,,,,,,,,1.76,1,,上市,114,16621,,,,,,,,92227,,154617,,,,,,92227,,,,110625,,-1777,766157,911050,144893,144893,34268,,108848,,154617,,92227,,,,,
,,1473,台南,,,37591,,,,,,,,,,1.25,1,,上市,114,28845,,,,,,,,183261,,220852,,,,,,183261,,,,181459,,30647,2024766,2496133,471367,471367,289908,,212106,,220852,,183261,,,,,
,,1474,弘裕,,,20781,,,,,,,,,,0.18,1,,上市,114,4763,,,,,,,,23879,,44660,,,,,,23618,261,,,8953,,19689,644152,743410,99258,99258,90305,,28642,,45258,-598,23879,,,,,
,,1475,業旺,,,,,,,,,,,,,1.05,1,,上市,114,17470,,,,,,,,69445,,69445,,,,,,69445,,,,61612,,25303,285123,390932,105809,105809,44197,,86915,,69445,,69445,,,,,
,,1476,儒鴻,,,76129,,,,,,,,,,6.12,1,,上市,114,407699,,,,,,,,1679389,,1755518,,,,,,1679389,,,,1975358,,111730,6543209,9374606,2831397,2831397,856039,,2087088,,1755518,,1679389,,,,,
,,1477,聚陽,,,67406,,,,,,,,,,5.15,1,,上市,114,337951,,,,,,,,1279816,,1347222,,,,,,1270657,9159,,,1580220,,37547,7165004,9923923,2758919,2758919,1178699,,1617767,,1337873,9349,1279816,,,,,
,,1503,士電,,,-1657275,,,,,,,,,,2.35,1,,上市,114,330905,,,,,,,,1251506,,-405769,,,,,,1222966,28540,,,1658620,,-76209,7868760,10294698,2425938,2425938,767318,,1582411,,-427352,21583,1251506,,,,,
,,1504,東元,,,546497,,,,,,,,,,0.54,1,10953,上市,114,439829,,,,,,8965,,1203087,,1749584,,,,,,1147310,55777,,,1183840,,459076,10326432,13617166,3290734,3292722,2108882,,1642916,,1700019,49565,1203087,,,,,
,,1506,正道,,,104005,,,,,,,,,,0.01,1,,上市,114,1238,,,,,,,,3635,,107640,,,,,,3492,143,,,2920,,1953,207343,251614,44271,44271,41351,,4873,,106000,1640,3635,,,,,
,,1512,瑞利,,,5617,,,,,,,,,,0.00,1,,上市,114,0,,,,,,,,105,,5722,,,,,,105,,,,-14867,,14972,205293,288219,82926,82926,97793,,105,,5722,,105,,,,,
,,1513,中興電,,,-596183,,,,,,,,,,1.78,1,,上市,114,287924,,,,,,,,877816,,281633,,,,,,878598,-782,,,1208105,,-42365,4808078,6447658,1639580,1639580,431475,,1165740,,278853,2780,877816,,,,,
,,1514,亞力,,,-97,,,,,,,,,,0.61,1,711,上市,114,33179,,,,,,0,,164974,,164877,,,,,,161454,3520,,,185906,,12247,1639973,2016991,377018,377729,191823,,198153,,159432,5445,164974,,,,,
,,1515,力山,,,8513,,,,,,,,,,0.07,1,,上市,114,3033,,,,,,,,11146,,19659,,,,,,12130,-984,,,-16321,,30500,875976,1014493,138517,138517,154838,,14179,,20563,-904,11146,,,,,
,,1516,川飛,,,,,,,,,,,,,-0.03,1,,上市,114,0,,,,,,,,-1103,,-1103,,,,,,,,,,-1469,,366,20714,21864,1150,1150,2619,,-1103,,,,-1103,,,,,
,,1517,利奇,,,15767,,,,,,,,,,0.05,1,,上市,114,2018,,,,,,,,12585,,28352,,,,,,11089,1496,,,-33504,,48107,495877,551748,55871,55871,89375,,14603,,28204,148,12585,,,,,
,,1519,華城,,,3563,,,,,,,,,,3.00,1,,上市,114,225017,,,,,,,,852548,,856111,,,,,,860451,-7903,,,967361,,110204,2836288,4421261,1584973,1584973,617612,,1077565,,864014,-7903,852548,,,,,
,,1521,大億,,,-493,,,,,,,,,,0.60,1,0,上市,114,11499,,,,,,0,,45992,,45499,,,,,,45992,,,,41457,,16034,724414,888287,163873,163873,122416,,57491,,45499,,45992,,,,,
,,1522,堤維西,,,85448,,,,,,,,,,1.39,1,5208,上市,114,111576,,,,,,5186,,447710,,533158,,,,,,434030,13680,,,561268,,-1982,3445635,4912745,1467110,1467132,905864,,559286,,519054,14104,447710,,,,,
,,1524,耿鼎,0,,-15427,,,,,,,,,,0.98,1,,上市,114,40424,,,,,,,,161818,,146391,,,,,,,,,,188277,,13965,482177,752356,270179,270179,81902,,202242,,,,161818,,,,,
