保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,1236,宏亞,,,-64969,,,,,,,,,,0.09,1,,上市,113,2092,,,,,,,,7968,,-57001,,,,,,7968,,,,6475,,3585,419200,573602,154402,154402,147927,,10060,,-57001,,7968,,,,,
,,1256,鮮活果汁-KY,,,80633,,,,,,,,,,1.34,1,,上市,113,21357,,,,,,,,52632,,133265,,,,,,45342,7290,,,56500,,17489,658144,869956,211812,211812,155312,,73989,,116608,16657,52632,,,,,
,,1301,台塑,,,-3826201,,,,,,,,,,0.03,1,,上市,113,139925,,,,,,,,220856,,-3605345,,,,,,220856,,,,-1445142,,1805923,46275258,48108493,1833235,1833235,3278377,,360781,,-3605345,,220856,,,,,
,,1303,南亞,,,7522774,,,,,,,,,,0.16,1,,上市,113,61365,,,,,,-3264,,1164555,,8687329,,,,,,1241806,-77251,,,-926244,,2152164,55299779,58629908,3330129,3333393,4259637,,1225920,,8531567,155762,1164555,,,,,
,,1304,台聚,,,834892,,,,,,,,,,-0.37,1,,上市,113,-163477,,,,,,,,-976567,,-141675,,,,,,-393900,-582667,,,-438333,,-701711,11501950,12024428,522478,522478,960811,,-1140044,,-122112,-19563,-976567,,,,,
,,1305,華夏,,,5397,,,,,,,,,,-0.05,1,,上市,113,-17808,,,,,,,,-42276,,-36879,,,,,,-31667,-10609,,,-100064,,39980,2732195,2904775,172580,172580,272644,,-60084,,-26200,-10679,-42276,,,,,
,,1307,三芳,,,290445,,,,,,,,,,1.04,1,,上市,113,123030,,,,,,,,413965,,704410,,,,,,413965,,,,334992,,202003,1833965,2604110,770145,770145,435153,,536995,,704410,,413965,,,,,
,,1308,亞聚,,,-205860,,,,,,,,,,-0.32,1,,上市,113,-44313,,,,,,,,-187708,,-393568,,,,,,-187708,,,,-53812,,-178209,1553721,1561353,7632,7632,61444,,-232021,,-393568,,-187708,,,,,
,,1309,台達化,,,30605,,,,,,,,,,-0.26,1,,上市,113,-25289,,,,,,,,-101553,,-70948,,,,,,-101553,,,,-189235,,62393,3758525,3790749,32224,32224,221459,,-126842,,-70948,,-101553,,,,,
,,1310,台苯,,,78189,,,,,,,,,,-0.06,1,,上市,113,-8852,,,,,,,,-33897,,44292,,,,,,-32865,-1032,,,-78133,,35384,2246801,2226204,-20597,-20597,57536,,-42749,,38281,6011,-33897,,,,,
,,1312,國喬,,,827455,,,,,,,,,,-0.44,1,,上市,113,-94424,,,,,,,,-478873,,348582,,,,,,-484212,5339,,,-225203,,-348094,3076080,3255223,179143,179143,404346,,-573297,,231340,117242,-478873,,,,,
,,1313,聯成,,,1938024,,,,,,,,,,-0.59,1,,上市,113,-282497,,,,,,,,-780660,,1157364,,,,,,-780660,,,,-1127273,,64116,18356825,17825490,-531335,-531335,595938,,-1063157,,1157364,,-780660,,,,,
,,1314,中石化,,,329216,,,,,,,,,,0.06,1,,上市,113,-8854,,,,,,,,238478,,567694,,,,,,242910,-4432,,,-252909,,482533,7955915,8191861,235946,235946,488855,,229624,,571961,-4267,238478,,,,,
,,1315,達新,,,-183842,,,,,,,,,,0.42,1,,上市,113,13826,,,,,,,,40236,,-143606,,,,,,40045,191,,,-42635,,96697,407436,455502,48066,48066,90701,,54062,,-144263,657,40236,,,,,
,,1316,上曜,,,-12,,,,,,,,,,-0.27,1,,上市,113,-214,,,,,,,,-2218,,-2230,,,,,,-68879,66661,,,-59106,,56674,160659,228932,68273,68273,127379,,-2432,,-69040,66810,-2218,,,,,
,,1319,東陽,,,164095,,,,,,,,,,1.98,1,,上市,113,302265,,,,,,,,1195674,,1359769,,,,,,1172110,23564,,,1210970,,286969,4086172,6174172,2088000,2088000,877030,,1497939,,1299876,59893,1195674,,,,,
,,1321,大洋,,,-55769,,,,,,,,,,0.53,1,,上市,113,20351,,,,,,,,116411,,60642,,,,,,116411,,,,6196,,130566,1016891,1112113,95222,95222,89026,,136762,,60642,,116411,,,,,
,,1323,永裕,,,75966,,,,,,,,,,0.26,1,,上市,113,11082,,,,,,,,45306,,121272,,,,,,23995,21311,,,45526,,10862,618093,764248,146155,146155,100629,,56388,,99961,21311,45306,,,,,
,,1324,地球,,,3934,,,,,,,,,,0.00,1,,上市,113,1173,,,,,,,,245,,4179,,,,,,245,,,,-874,,2292,162192,199156,36964,36964,37838,,1418,,4179,,245,,,,,
,,1325,恆大,,,7971,,,,,,,,,,0.16,1,,上市,113,4284,,,,,,,,12282,,20253,,,,,,13359,-1077,,,-11201,,27767,96011,96377,366,366,11567,,16566,,17629,2624,12282,,,,,
,,1326,台化,,,-9850804,,,,,,,,,,0.26,1,,上市,113,96364,,,,,,,,1481081,,-8369723,,,,,,1530890,-49809,,,-148709,,1726154,80312877,83941693,3628816,3628816,3777525,,1577445,,-5966519,-2403204,1481081,,,,,
,,1337,再生-KY,,,81416,,,,,,,,,,-0.36,1,,上市,113,,,,,,,,,-96550,,-15134,,,,,,-96550,,,,-83561,,-12989,274866,258235,-16631,-16631,66930,,-96550,,-15134,,-96550,,,,,
,,1338,廣華-KY,,,143688,,,,,,,,,,-0.30,1,,上市,113,13654,,,,,,,,-21001,,122687,,,,,,-25147,4146,,,-28671,,21324,903156,1157835,254679,254679,283350,,-7347,,106110,16577,-21001,,,,,
,,1339,昭輝,,,13477,,,,,,,,,,1.80,1,,上市,113,35438,,,,,,,,134877,,148354,,,,,,133192,1685,,,93899,,76416,330727,512319,181592,181592,87693,,170315,,144260,4094,134877,,,,,
,,1340,勝悅-KY,,,86801,,,,,,,,,,-0.66,1,,上市,113,-834,,,,,,,,-100859,,-14058,,,,,,-100859,,,,-102613,,920,127171,76198,-50973,-50973,51640,,-101693,,-14058,,-100859,,,,,
,,1341,富林-KY,,,12409,,,,,,,,,,1.46,1,,上市,113,19377,,,,,,,,75524,,87933,,,,,,75524,,,,72112,,22789,473286,605623,132337,132337,60225,,94901,,87933,,75524,,,,,
,,1342,八貫,,,,,,,,,,,,,1.75,1,,上市,113,31136,,,,,,,,124361,,124361,,,,,,,,,,122020,,33477,439330,613001,173671,173671,51651,,155497,,,,124361,,,,,
,,1402,遠東新,234003,,4576535,,,,,,,,,,0.32,1,,上市,113,1281806,,,,,,,,3720586,,8297121,,,,,,1585324,2135262,,,3235938,,1766454,53105778,65409190,12303412,12303412,9301477,,5002392,,5851156,2445965,3720586,,,,,
,,1409,新纖,,-187591,,,,,,,,,,,0.22,1,,上市,113,169023,,10191985,,10883283,,,,522275,,334684,,,,,,354219,168056,,,,,,,,,,,,,,201559,133125,522275,,,,691298,
,,1410,南染,,,-735,,,,,,,,,,0.22,1,,上市,113,3096,,,,,,,,14350,,13615,,,,,,13934,416,,,2712,,14734,36627,54735,18108,18108,15396,,17446,,13199,416,14350,,,,,
,,1413,宏洲,,,0,,,,,,,,,,-0.11,1,,上市,113,0,,,,,,,,-14380,,-14380,,,,,,,,,,-15866,,1486,626195,623372,-2823,-2823,13043,,-14380,,,,-14380,,,,,
,,1414,東和,,,42400,,,,,,,,,,0.08,1,,上市,113,1274,,,,,,,,18137,,60537,,,,,,,,,,696,,18715,120490,140068,19578,19578,18882,,19411,,,,18137,,,,,
,,1416,廣豐,,,202265,,,,,,,,,,0.15,1,,上市,113,9735,,,,,,,,33592,,235857,,,,,,27915,5677,,,3616,,39711,49128,79108,29980,29980,26364,,43327,,230180,5677,33592,,,,,
,,1417,嘉裕,,,35471,,,,,,,,,,-0.02,1,,上市,113,31,,,,,,,,-3922,,31549,,,,,,-3922,,,,-20283,,16392,146065,237813,91748,91748,112031,,-3891,,31549,,-3922,,,,,
,,1418,東華,550,,40,,,,,,,,,,-0.65,1,,上市,113,0,,,,,,,,-35094,,-35054,,,,,,-35092,-2,,,-18479,,-16615,3659,3862,203,203,19232,,-35094,,-35052,-2,-35094,,,,,
,,1419,新紡,1,,893538,,,,,,,,,,0.30,1,,上市,113,27082,,,,,,,,89726,,983264,,,,,,89726,,,,53917,,62891,634913,861625,226712,226712,172796,,116808,,983264,,89726,,,,,
,,1423,利華,,,97164,,,,,,,,,,0.02,1,,上市,113,499,,,,,,,,1995,,99159,,,,,,,,,,-16203,,18697,48945,40188,-8757,-8757,7446,,2494,,,,1995,,,,,
,,1432,大魯閣,,,-10146,,,,,,,,,,0.00,1,,上市,113,0,,,,,,,,-1191,,-11337,,,,,,-288,-903,,,10551,,-11742,189236,326356,137120,137120,126569,,-1191,,-10434,-903,-1191,,,,,
,,1434,福懋,,,-3912458,,,,,,,,,,0.11,1,,上市,113,67931,,,,,,,,179316,,-3733142,,,,,,179316,0,,,182184,,65063,6402865,7169831,766966,766966,584782,,247247,,-3733142,0,179316,,,,,
,,1435,中福,,,-1702,,,,,,,,,,-0.03,1,,上市,113,0,,,,,,,,-4617,,-6319,,,,,,,,,,-7712,,3095,375,2650,2275,2275,9987,,-4617,,,,-4617,,,,,
,,1436,華友聯,,,920,,,,,,,,,,-0.36,1,,上市,113,-735,,,,,,,,-37450,,-36530,,,,,,-36137,-1313,,,-41538,,3353,8732,20084,11352,11352,52890,,-38185,,-35217,-1313,-37450,,,,,
,,1437,勤益控,,,132268,,,,,,,,,,0.81,1,,上市,113,19477,,,,,,,,163997,,296265,,,,,,163958,39,,,89080,,94394,65251,177252,112001,112001,22921,,183474,,296226,39,163997,,,,,
,,1438,三地開發,,,,,,,,,,,,,-0.11,1,,上市,113,-2731,,,,,,,,-10188,,-10188,,,,,,,,,,-6271,,-6648,0,0,0,0,6271,,-12919,,,,-10188,,,,,
,,1439,雋揚,,,37297,,,,,,,,,,0.54,1,,上市,113,207,,,,,,,,51017,,88314,,,,,,49937,1080,,,-6928,,58152,22865,33150,10285,10285,17213,,51224,,87234,1080,51017,,,,,
,,1440,南紡,,,202760,,,,,,,,,,-0.06,1,,上市,113,-30609,,,,,,,,-88817,,113943,,,,,,-105534,16717,,,-168542,,49116,3956082,4225407,269325,269325,437867,,-119426,,89970,23973,-88817,,,,,
,,1441,大東,,,5142,,,,,,,,,,-0.49,1,,上市,113,-289,,,,,,,,-33762,,-28620,,,,,,-31367,-2395,,,-29025,,-5026,219861,226480,6619,6619,35644,,-34051,,-26973,-1647,-33762,,,,,
,,1442,名軒,,,26,,,,,,,,,,1.43,1,,上市,113,68126,,,,,,,,523724,,523750,,,,,,523724,,,,623296,,-31446,1160522,1906590,746068,746068,122772,,591850,,523750,,523724,,,,,
,,1443,立益物流,,,-74636,,,,,,,,,,0.72,1,,上市,113,5308,,,,,,,,84872,,10236,,,,,,98080,-13208,,,77431,,12749,112030,213523,101493,101493,24062,,90180,,38861,-28625,84872,,,,,
,,1444,力麗,,,-87471,,,,,,,,,,0.24,1,1220,上市,113,43256,,,,,,,,247027,,159556,,,,,,241936,5091,,,-75015,,365298,1999834,2071956,72122,73342,148357,,290283,,154853,4703,247027,,,,,
,,1445,大宇,,,-16861,,,,,,,,,,0.00,1,,上市,113,151,,,,,,,,604,,-16257,,,,,,604,,,,-20101,,20856,222836,241801,18965,18965,39066,,755,,-16257,,604,,,,,
,,1446,宏和,,,-1132,,,,,,,,,,2.13,1,,上市,113,8835,,,,,,,,293208,,292076,,,,,,293208,,,,304717,,-2674,353485,717551,364066,364066,59349,,302043,,292076,,293208,,,,,
,,1447,力鵬,,,-233244,,,,,,,,,,0.22,1,,上市,113,43535,,,,,,121,,200033,,-33211,,,,,,189803,10230,,,-17031,,260599,9122546,9277897,155351,155230,172261,,243568,,27529,-60740,200033,,,,,
,,1449,佳和,,,-54984,,,,,,,,,,0.52,1,,上市,113,70383,,,,,,,,45331,,-9653,,,,,,43998,1333,,,69419,,46295,687710,885215,197505,197505,128086,,115714,,-10371,718,45331,,,,,
,,1451,年興,,,70307,,,,,,,,,,0.15,1,,上市,113,8728,,,,,,,,28842,,99149,,,,,,28842,,,,-13779,,51349,1565225,1685335,120110,120110,133889,,37570,,99149,,28842,,,,,
,,1452,宏益,,,51128,,,,,,,,,,-0.02,1,,上市,113,5324,,,,,,,,-3237,,47891,,,,,,-3237,,,,-5735,,7822,314349,332004,17655,17655,23390,,2087,,47891,,-3237,,,,,
,,1453,大將,,,,,,,,,,,,,0.15,1,,上市,113,,,,,,,,,16441,,16441,,,,,,16424,17,,,-8874,,25315,152,344,192,192,9066,,16441,,16424,17,16441,,,,,
,,1454,台富,-85,,4956,,,,,,,,,,0.16,1,,上市,113,1835,,,,,,,,19159,,24115,,,,,,19157,2,,,-3850,,24844,352333,390125,37792,37792,41557,,20994,,24113,2,19159,,,,,
,,1455,集盛,,,-3017,,,,,,,,,,0.14,1,,上市,113,9377,,,,,,,,73857,,70840,,,,,,73857,,,,-15226,,98460,2160752,2243617,82865,82865,98091,,83234,,70840,,73857,,,,,
,,1456,怡華,,,,,,,,,,,,,-0.46,1,,上市,113,1099,,,,,,,,-43052,,-43052,,,,,,-43052,,,,50887,,-92840,191177,280473,89296,89296,38409,,-41953,,-43052,,-43052,,,,,
,,1457,宜進,,,-41294,,,,,,,,,,0.03,1,,上市,113,9133,,,,,,,,-24576,,-65870,,,,,,6251,-30827,,,21099,,-36542,810948,876241,65293,65293,44194,,-15443,,-34951,-30919,-24576,,,,,
,,1459,聯發,,,13519,,,,,,,,,,0.01,1,,上市,113,6176,,,,,,,,3734,,17253,,,,,,3734,0,,,-53576,,63486,396164,372385,-23779,-23779,29797,,9910,,17253,0,3734,,,,,
,,1460,宏遠,-2,,52825,,,,,,,,,,0.01,1,,上市,113,23769,,,,,,,,6763,,59588,,,,,,6763,0,,,-19902,,50434,1657838,1933101,275263,275263,295163,,30532,,59588,0,6763,,,,,
,,1463,強盛新,,,13734,,,,,,,,,,0.09,1,,上市,113,2370,,,,,,,,14836,,28570,,,,,,15373,-537,,,-23516,,40722,79854,78773,-1081,-1081,22435,,17206,,29107,-537,14836,,,,,
,,1464,得力,14318,,178799,,,,,,,,,,0.13,1,,上市,113,34833,,,,,,,,74777,,253576,,,,,,53363,21414,,,58918,,50692,2132033,2586532,454499,454499,409899,,109610,,206477,47099,74777,,,,,
,,1465,偉全,,,,,,,,,,,,,0.36,1,,上市,113,8120,,,,,,,,37557,,37557,,,,,,,,,,-18043,,63720,109759,111328,1569,1569,19612,,45677,,,,37557,,,,,
,,1466,聚隆,,,1118,,,,,,,,,,-0.17,1,,上市,113,3597,,,,,,,,-18524,,-17406,,,,,,-18524,,,,-19345,,4418,552261,593559,41298,41298,60643,,-14927,,-17406,,-18524,,,,,
,,1467,南緯,,,55385,,,,,,,,,,0.12,1,,上市,113,42269,,,,,,,,29628,,85013,,,,,,27871,1757,,,30756,,41141,1000007,1237975,237968,237968,207212,,71897,,84623,390,29628,,,,,
,,1468,昶和,,,11763,,,,,,,,,,0.25,1,,上市,113,5935,,,,,,,,43070,,54833,,,,,,40059,3011,,,624,,48381,217234,249581,32347,32347,31723,,49005,,49559,5274,43070,,,,,
,,1470,大統新創,,,650,,,,,,,,,,0.36,1,,上市,113,7063,,,,,,,,31068,,31718,,,,,,31068,,,,21507,,16624,142138,190250,48112,48112,26605,,38131,,31718,,31068,,,,,
,,1471,首利,,,15152,,,,,,,,,,0.04,1,,上市,113,44,,,,,,,,6572,,21724,,,,,,6572,0,,,-19593,,26209,48117,56541,8424,8424,28017,,6616,,20379,1345,6572,,,,,
,,1472,三洋實業,,,-1226,,,,,,,,,,1.13,1,,上市,113,3773,,,,,,,,47931,,46705,,,,,,47931,,,,50507,,1197,494576,573312,78736,78736,28229,,51704,,46705,,47931,,,,,
,,1473,台南,,,101065,,,,,,,,,,1.44,1,,上市,113,27065,,,,,,,,210901,,311966,,,,,,210901,,,,180184,,57782,1874416,2313970,439554,439554,259370,,237966,,311966,,210901,,,,,
,,1474,弘裕,,,24581,,,,,,,,,,0.62,1,,上市,113,6193,,,,,,,,81630,,106211,,,,,,81025,605,,,-15750,,103573,661187,735627,74440,74440,90190,,87823,,105452,759,81630,,,,,
,,1475,業旺,,,,,,,,,,,,,1.74,1,,上市,113,27902,,,,,,,,114962,,114962,,,,,,114962,,,,90786,,52078,303644,421429,117785,117785,26999,,142864,,114962,,114962,,,,,
,,1476,儒鴻,,,220226,,,,,,,,,,5.19,1,,上市,113,351971,,,,,,,,1425278,,1645504,,,,,,1425278,,,,1476484,,300765,5386042,7632681,2246639,2246639,770155,,1777249,,1645504,,1425278,,,,,
,,1477,聚陽,,,196806,,,,,,,,,,4.63,1,,上市,113,294909,,,,,,,,1124286,,1321092,,,,,,1118982,5304,,,1351635,,67560,6270989,8608029,2337040,2337040,985405,,1419195,,1315298,5794,1124286,,,,,
,,1503,士電,,,6112370,,,,,,,,,,2.27,1,,上市,113,327284,,,,,,,,1214186,,7326556,,,,,,1180023,34163,,,956660,,584810,8152157,9917947,1765790,1765790,809130,,1541470,,7233826,92730,1214186,,,,,
,,1504,東元,,,-2295197,,,,,,,,,,0.55,1,10419,上市,113,482924,,,,,,11193,,1286957,,-1008240,,,,,,1159139,127818,,,1634045,,135836,10172677,13729598,3556921,3556147,1922102,,1769881,,-1142030,133790,1286957,,,,,
,,1506,正道,,,-57451,,,,,,,,,,0.04,1,,上市,113,3562,,,,,,,,13141,,-44310,,,,,,12995,146,,,6708,,9995,209160,249187,40027,40027,33319,,16703,,-45271,961,13141,,,,,
,,1512,瑞利,,,-5283,,,,,,,,,,-0.18,1,,上市,113,0,,,,,,,,-17259,,-22542,,,,,,-17259,,,,-23754,,6495,214448,286267,71819,71819,95573,,-17259,,-22542,,-17259,,,,,
,,1513,中興電,,,1819596,,,,,,,,,,1.93,1,,上市,113,244484,,,,,,,,953611,,2773207,,,,,,953240,371,,,1225095,,-27000,4326229,6138650,1812421,1812421,587326,,1198095,,2769047,4160,953611,,,,,
,,1514,亞力,,,45421,,,,,,,,,,0.89,1,0,上市,113,39885,,,,,,642,,228548,,273969,,,,,,225604,2944,,,207514,,60919,1697869,2089125,391256,390614,183100,,268433,,269949,4020,228548,,,,,
,,1515,力山,,,24754,,,,,,,,,,1.34,1,,上市,113,61578,,,,,,,,243944,,268698,,,,,,243325,619,,,198208,,107314,1796854,2186961,390107,390107,191899,,305522,,267836,862,243944,,,,,
,,1516,川飛,,,,,,,,,,,,,0.46,1,,上市,113,4484,,,,,,,,17936,,17936,,,,,,,,,,10188,,12232,275460,290617,15157,15157,4969,,22420,,,,17936,,,,,
,,1517,利奇,,,25898,,,,,,,,,,-0.02,1,,上市,113,-4945,,,,,,,,5144,,31042,,,,,,-4820,9964,,,-91538,,91737,385266,374110,-11156,-11156,80382,,199,,18420,12622,5144,,,,,
,,1519,華城,,,17449,,,,,,,,,,2.29,1,,上市,113,155272,,,,,,,,593935,,611384,,,,,,597898,-3963,,,621058,,128149,1995649,3037501,1041852,1041852,420794,,749207,,-3963,615347,593935,,,,,
,,1521,大億,,,256,,,,,,,,,,0.42,1,169,上市,113,7792,,,,,,329,,31894,,32150,,,,,,31894,,,,29948,,9738,904287,1063991,159704,159544,129596,,39686,,32150,,31894,,,,,
,,1522,堤維西,,,90292,,,,,,,,,,2.01,1,,上市,113,187089,,,,,,,,649793,,740085,,,,,,628143,21650,,,713597,,123285,3573477,5116170,1542693,1542693,829096,,836882,,715677,24408,649793,,,,,
,,1524,耿鼎,0,,24196,,,,,,,,,,1.02,1,,上市,113,42529,,,,,,,,169278,,193474,,,,,,,,,,139352,,72455,501425,721510,220085,220085,80733,,211807,,,,169278,,,,,
