保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,1341,富林-KY,,,20332,,,,,,,,,,5.38,4,,上市,113,80086,,,,,,,,282514,,302846,,,,,,282514,,,,332629,,29971,2199538,2789002,589464,589464,256835,,362600,,302846,,282514,,,,,
,,1342,八貫,0,,,,,,,,,,,,6.27,4,,上市,113,109147,,,,,,,,489578,,489578,,,,,,,,,,524253,,74472,1753754,2511442,757688,757688,233435,,598725,,,,489578,,,,,
,,1402,遠東新,1031735,,6317592,,,,,,,,,,2.00,4,556,上市,113,4999983,,,,,,,,18963658,,25281250,,,,,,10031844,8931814,,,17694405,,6269236,217016352,270953983,53937631,53938187,37275517,,23963641,,16144007,9137243,18963658,,,,,
,,1409,新纖,,783290,,,,,,,,,,,1.06,4,,上市,113,699685,,43026906,,46149165,,,,2422574,,3205864,,,,,,1705920,716654,,,,,,,,,,,,,,2420591,785273,2422574,,,,3122259,
,,1410,南染,,,-621,,,,,,,,,,0.57,4,,上市,113,9042,,,,,,,,36739,,36118,,,,,,35841,898,,,17178,,28603,156103,236718,80615,80615,63437,,45781,,35120,998,36739,,,,,
,,1413,宏洲,0,,0,,,,,,,,,,-0.17,4,,上市,113,143,,,,,,,,-22788,,-22788,,,,,,,,,,-26119,,3474,2282725,2305985,23260,23260,49379,,-22645,,,,-22788,,,,,
,,1414,東和,,,26756,,,,,,,,,,0.26,4,,上市,113,1899,,,,,,,,56666,,83422,,,,,,56666,,,,-15952,,74517,456812,523860,67048,67048,83000,,58565,,83422,,56666,,,,,
,,1416,廣豐,,,732547,,,,,,,,,,0.79,4,,上市,113,54907,,,,,,,,168832,,901379,,,,,,146930,21902,,,3874,,219865,211743,333508,121765,121765,117891,,223739,,879477,21902,168832,,,,,
,0,1417,嘉裕,,,-79491,,,,,,,,,,-0.81,4,,上市,113,23,,,,,,,,-154494,,-233985,,,,,,-154494,0,,,-250112,,95641,466047,603204,137157,137157,387269,,-154471,,-233985,0,-154494,,,,,
,,1418,東華,30786,,3637,,,,,,,,,,0.47,4,,上市,113,18005,,,,,,,,25777,,29414,,,,,,25785,-8,,,-51592,,95374,16652,10248,-6404,-6404,75974,,43782,,29422,-8,25777,,,,,
,,1419,新紡,34,,1844161,,,,,,,,,,2.90,4,,上市,113,242655,,,,,,,,869014,,2713175,,,,,,869014,,,,458306,,653363,2981067,4214489,1233422,1233422,775150,,1111669,,2713175,,869014,,,,,
,,1423,利華,,,353080,,,,,,,,,,0.81,4,,上市,113,-15397,,,,,,,,80802,,433882,,,,,,,,,,-58987,,124392,132238,104444,-27794,-27794,31193,,65405,,,,80802,,,,,
,,1432,大魯閣,,,-6491,,,,,,,,,,-0.47,4,,上市,113,0,,,,,,,,-57224,,-63715,,,,,,-46727,-10497,,,-15479,,-41745,774938,1279091,504153,504153,519632,,-57224,,-53218,-10497,-57224,,,,,
,,1434,福懋,,,-18106450,,,,,,,,,,0.89,4,,上市,113,163382,,,,,,,,1490185,,-16616265,,,,,,1490185,0,,,660581,,992986,25643868,28715705,3071837,3071837,2411256,,1653567,,-16616265,0,1490185,,,,,
,,1435,中福,,,-148902,,,,,,,,,,-0.27,4,,上市,113,0,,,,,,0,,-37053,,-185955,,,,,,,,,,-50837,,13784,1996,10679,8683,8683,59520,,-37053,,,,-37053,,,,,
,,1436,華友聯,,,1215,,,,,,,,,,19.93,4,,上市,113,493533,,,,,,,,2326674,,2327889,,,,,,2330981,-4307,,,2903114,,-82907,3372151,6955263,3583112,3583112,679998,,2820207,,2332196,-4307,2326674,,,,,
,,1437,勤益控,,,234057,,,,,,,,,,3.25,4,,上市,113,-15523,,,,,,,,661618,,895675,,,,,,661327,291,,,379590,,266505,348018,845762,497744,497744,118154,,646095,,895384,291,661618,,,,,
,,1438,三地開發,,,,,,,,,,,,,-1.54,4,,上市,113,-178,,,,,,,,-140926,,-140926,,,,,,,,,,-28973,,-112131,1166372,1166647,275,275,29248,,-141104,,,,-140926,,,,,
,,1439,雋揚,,,35057,,,,,,,,,,1.74,4,,上市,113,19492,,,,,,,,162560,,197617,,,,,,160500,2060,,,-25769,,207821,55821,98128,42307,42307,68076,,182052,,195557,2060,162560,,,,,
,,1440,南紡,,,823621,,,,,,,,,,-0.34,4,,上市,113,-42505,,,,,,,,-516029,,307592,,,,,,-558100,42071,,,-867494,,308960,16312351,17190251,877900,877900,1745394,,-558534,,253645,53947,-516029,,,,,
,,1441,大東,,,17168,,,,,,,,,,1.63,4,,上市,113,35223,,,,,,,,101452,,118620,,,,,,112419,-10967,,,-163276,,299951,1634062,1625979,-8083,-8083,155193,,136675,,128409,-9789,101452,,,,,
,,1442,名軒,,,4993,,,,,,,,,,7.17,4,,上市,113,326323,,,,,,,,2627172,,2632165,,,,,,2627172,,,,3015786,,-62291,5198755,8801948,3603193,3603193,587407,,2953495,,2632165,,2627172,,,,,
,,1443,立益物流,,,-85896,,,,,,,,,,1.81,4,,上市,113,52492,,,,,,,,211222,,125326,,,,,,245518,-34296,,,319868,,-56154,491542,924396,432854,432854,112986,,263714,,185765,-60439,211222,,,,,
,,1444,力麗,,,-98369,,,,,,,,,,0.28,4,4466,上市,113,18156,,,,,,,,246241,,147872,,,,,,272542,-26301,,,-386726,,651123,8034045,8269877,235832,240298,627024,,264397,,171303,-23431,246241,,,,,
,,1445,大宇,,,231937,,,,,,,,,,-1.52,4,,上市,113,46031,,,,,,,,-198601,,33336,,,,,,-198601,,,,-195296,,42726,1002688,989122,-13566,-13566,181730,,-152570,,33336,,-198601,,,,,
,,1446,宏和,,,-3400,,,,,,,,,,9.82,4,,上市,113,163262,,,,,,,,1352507,,1349107,,,,,,1352507,,,,1507874,,7895,1840335,3676403,1836068,1836068,328194,,1515769,,1349107,,1352507,,,,,
,,1447,力鵬,,,-301248,,,,,,,,,,0.04,4,1116,上市,113,1704,,,,,,1211,,73075,,-228173,,,,,,39939,33136,,,-412366,,487145,34439447,34825223,385776,385681,798047,,74779,,-176205,-51968,73075,,,,,
,,1449,佳和,,,-7682,,,,,,,,,,0.93,4,,上市,113,69662,,,,,,,,93052,,85370,,,,,,88336,4716,,,94731,,67983,2311585,2893638,582053,582053,487322,,162714,,82054,3316,93052,,,,,
,,1451,年興,,,163417,,,,,,,,,,1.22,4,,上市,113,75692,,,,,,,,242169,,405586,,,,,,242169,,,,154568,,163293,5723440,6420661,697221,697221,542653,,317861,,405586,,242169,,,,,
,,1452,宏益,,,12731,,,,,,,,,,0.64,4,,上市,113,12137,,,,,,,,84856,,97587,,,,,,84856,,,,-31724,,128717,1623881,1700438,76557,76557,108281,,96993,,97587,,84856,,,,,
,,1453,大將,,,,,,,,,,,,,0.02,4,,上市,113,2076,,,,,,,,1943,,1943,,,,,,1866,77,,,-35258,,39277,-4032,1375,5407,5407,40665,,4019,,1866,77,1943,,,,,
,,1454,台富,-695,,-7322,,,,,,,,,,0.10,4,,上市,113,-2955,,,,,,,,12215,,4893,,,,,,12210,5,,,-49672,,58932,1506959,1623569,116610,116610,165587,,9260,,4888,5,12215,,,,,
,,1455,集盛,,,-3479,,,,,,,,,,0.01,4,,上市,113,-23514,,,,,,,,5250,,1771,,,,,,5250,,,,-266103,,247839,9286778,9427002,140224,140224,406327,,-18264,,1771,,5250,,,,,
,,1456,怡華,270400,,0,,,,,,,,,,1.11,4,,上市,113,29527,,,,,,,,103593,,103593,,,,,,103593,,,,483176,,-350056,688897,1042275,353378,353378,140602,,133120,,103593,,103593,,,,,
,,1457,宜進,370616,,-47014,,,,,,,,,,0.91,4,,上市,113,89499,,,,,,,,318386,,271372,,,,,,211514,106872,,,525057,,-117172,3067243,3389936,322693,322693,168252,,407885,,164869,106503,318386,,,,,
,,1459,聯發,,,85853,,,,,,,,,,0.68,4,,上市,113,5394,,,,,,,,214717,,300570,,,,,,214717,0,,,-206263,,426374,1390669,1314593,-76076,-76076,130187,,220111,,300570,0,214717,,,,,
,,1460,宏遠,-13456,,256689,,,,,,,,,,-0.41,4,,上市,113,122273,,,,,,,,-278265,,-21576,,,,,,-278266,1,,,-201095,,45103,7312222,8263751,951529,951529,1139168,,-155992,,-21577,1,-278265,,,,,
,,1463,強盛新,,,18660,,,,,,,,,,3.28,4,,上市,113,22114,,,,,,,,554859,,573519,,,,,,539139,15720,,,14053,,562920,532337,643160,110823,110823,96770,,576973,,557799,15720,554859,,,,,
,,1464,得力,284438,,221089,,,,,,,,,,1.04,4,,上市,113,170560,,,,,,,,515650,,736739,,,,,,422003,93647,,,592140,,94070,9727851,11994022,2266171,2266171,1958469,,686210,,616479,120260,515650,,,,,
,,1465,偉全,,,424,,,,,,,,,,0.65,4,,上市,113,15754,,,,,,,,67583,,68007,,,,,,,,,,-54695,,138032,465982,494877,28895,28895,83590,,83337,,,,67583,,,,,
,0,1466,聚隆,,,2754,,,,,,0,,,,0.14,4,0,上市,113,-7329,,,,,,0,,17403,,20157,,,,,0,16042,1361,,,2152,,7922,2645601,2942927,297326,297326,295174,0,10074,0,18796,1361,17403,,,,,
,,1467,南緯,,,15690,,,,,,,,,,0.46,4,,上市,113,95009,,,,,,,,79131,,94821,,,,,,108340,-29209,,,65902,,108238,3975688,5037103,1061415,1061415,995513,,174140,,125491,-30670,79131,,,,,
,,1468,昶和,,,29350,,,,,,,,,,0.94,4,,上市,113,35493,,,,,,,,168903,,198253,,,,,,151316,17587,,,41602,,162794,902355,1078244,175889,175889,134287,,204396,,177621,20632,168903,,,,,
,,1470,大統新創,519,,2062,,,,,,,,,,1.13,4,,上市,113,23391,,,,,,,,97309,,99371,,,,,,97309,,,,87887,,32813,588656,788039,199383,199383,112015,,120700,,99371,,97309,,,,,
,,1471,首利,,,24814,,,,,,,,,,0.04,4,,上市,113,388,,,,,,,,6475,,31289,,,,,,6594,-119,,,-79202,,86065,244645,278293,33648,33648,112850,,6863,,28908,2381,6475,,,,,
,,1472,三洋實業,,,11220,,,,,,,,,,3.31,4,,上市,113,41467,,,,,,,,154623,,165843,,,,,,154623,,,,152598,,43492,2048232,2335467,287235,287235,134637,,196090,,165843,,154623,,,,,
,,1473,台南,,,178951,,,,,,,,,,3.02,4,,上市,113,79100,,,,,,,,441322,,620273,,,,,,441322,,,,371601,,148821,6080962,7446360,1365398,1365398,993797,,520422,,620273,,441322,,,,,
,,1474,弘裕,,,26955,,,,,,,,,,0.82,4,,上市,113,6097,,,,,,,,107692,,134647,,,,,,106924,768,,,-62607,,176396,2879221,3168177,288956,288956,351563,,113789,,133631,1016,107692,,,,,
,,1475,業旺,,,,,,,,,,,,,7.22,4,,上市,113,126083,,,,,,,,476870,,476870,,,,,,476870,,,,489079,,113874,1415540,1963371,547831,547831,58752,,602953,,476870,,476870,,,,,
,,1476,儒鴻,,,313928,,,,,,,,,,24.20,4,,上市,113,1710076,,,,,,,,6640852,,6954780,,,,,,6640852,,,,7755425,,595503,25459513,36828499,11368986,11368986,3613561,,8350928,,6954780,,6640852,,,,,
,,1477,聚陽,,,369894,,,,,,,,,,16.68,4,,上市,113,1070727,,,,,,,,4171806,,4541700,,,,,,4114920,56886,,,5299610,,-57077,26532489,35523576,8991087,8991087,3691477,,5242533,,4483729,57971,4171806,,,,,
,,1503,士電,,,3718478,,,,,,,,,,5.81,4,,上市,113,859652,,,,,,,,3143738,,6862216,,,,,,3025741,117997,,,3355058,,648332,28257835,35071161,6813326,6813326,3458268,,4003390,,6689259,172957,3143738,,,,,
,,1504,東元,,,-5745051,,,,,,,,,,2.73,4,10419,上市,113,1828548,,,,,,10953,,6251281,,506230,,,,,,5767637,483644,,,6231605,,1848224,41094708,55234746,14140038,14139504,7907899,,8079829,,52311,453919,6251281,,,,,
,,1506,正道,,,-42722,,,,,,,,,,0.14,4,,上市,113,16328,,,,,,,,40433,,-2289,,,,,,41721,-1288,,,19727,,37034,867891,1036620,168729,168729,149002,,56761,,-7370,5081,40433,,,,,
,,1512,瑞利,,,349112,,,,,,,,,,-0.68,4,,上市,113,947,,,,,,,,-66723,,282389,,,,,,-66723,,,,-113795,,48019,812213,1063449,251236,251236,365031,,-65776,,282389,,-66723,,,,,
,,1513,中興電,,,1384078,,,,,,,,,,7.33,4,,上市,113,833744,,,,,,,,3627150,,5011228,,,,,,3622778,4372,,,4536921,,-76027,18888341,25609456,6721115,6721115,2184194,,4460894,,4999552,11676,3627150,,,,,
,,1514,亞力,,,93713,,,,,,,,,,3.04,4,0,上市,113,181251,,,,,,1347,,810806,,904519,,,,,,801224,9582,,,898560,,93497,7174157,8877878,1703721,1702374,803814,,992057,,893831,10688,810806,,,,,
,,1515,力山,,,50080,,,,,,,,,,1.76,4,,上市,113,83154,,,,,,,,319012,,369092,,,,,,318832,180,,,221867,,180299,5159907,6099286,939379,939379,717512,,402166,,368520,572,319012,,,,,
,,1516,川飛,,,,,,,,,,,,,-6.13,4,,上市,113,-3093,,,,,,,,-245213,,-245213,,,,,,,,,,-266395,,18089,573779,606144,32365,32365,298760,,-248306,,,,-245213,,,,,
,,1517,利奇,,,55288,,,,,,,,,,-0.42,4,,上市,113,-32215,,,,,,,,-92121,,-36833,,,,,,-92804,683,,,-286789,,162453,1954425,2033762,79337,79337,366126,,-124336,,-37088,255,-92121,,,,,
,,1519,華城,,,-63441,,,,,,,,,,14.93,4,,上市,113,1168328,,,,,,,,4270996,,4207555,,,,,,4286020,-15024,,,4890544,,548780,12818086,20202779,7384693,7384693,2494149,,5439324,,4222579,-15024,4270996,,,,,
