保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,1216,統一,,,-2078188,,,,,,,,,,3.23,4,,上市,112,18404797,,,,,,,,30286149,,28207961,,,,,,18336478,11949671,,,28640834,,20050112,393289237,581102935,187813698,187813698,159172864,,48690946,,17032800,11175161,30286149,,,,,
,,1217,愛之味,,,38104,,,,,,,,,,0.41,4,,上市,112,43142,,,,,,,,217600,,255704,,,,,,200936,16664,,,128774,,131968,3486325,4900038,1413713,1413713,1284939,,260742,,246897,8807,217600,,,,,
,,1218,泰山,,,-125983,,,,,,,,,,-0.17,4,403,上市,112,203527,,,,,,-5491,,-80635,,-206618,,,,,,-80870,235,,,-62566,,185458,9678785,11228425,1549640,1555534,1618100,,122892,,-206840,222,-80635,,,,,
,,1219,福壽,,,-2597,,,,,,,,,,0.94,4,1200,上市,112,59378,,,,,,1100,,330790,,328193,,,,,,312570,18220,,,357158,,33010,14824093,16313623,1493483,1493583,1136425,3953,390168,,310427,17766,330790,,,,,
,,1220,台榮,,,1304,,,,,,,,,,0.76,4,,上市,112,35478,,,,,,,,157815,,159119,,,,,,133272,24543,,,162526,,30767,2855797,3293888,438091,438091,275565,,193293,,134572,24547,157815,,,,,
,,1225,福懋油,8,,-1591,,,,,,42794,,,,1.60,4,,上市,112,80879,,,,,,-382,,409202,,407611,,,,,,367879,41323,,,463084,,26997,13483212,14543809,1103391,1103773,640697,,490081,,366288,41323,409202,,,,,
,,1227,佳格,,,-255379,,,,,,,,,,1.35,4,,上市,112,335162,,,,,,,,1268152,,1012773,,,,,,1225773,42379,,,1360401,,242913,21514418,27804118,6289700,6289700,4929299,,1603314,,1039479,-26706,1268152,,,,,
,,1229,聯華,,,9125582,,,,,,,,,,2.64,4,,上市,112,157281,,,,,,,,4776037,,13901619,,,,,,4158206,617831,,,1164678,,3768640,11114722,13598464,2483742,2483742,1319064,,4933318,,10147711,3753908,4776037,,,,,
,,1231,聯華食,,,-3226,,,,,,,,,,3.93,4,,上市,112,232287,,,,,,,,969655,,966429,,,,,,969576,79,,,909849,,292093,8571068,10853256,2282188,2282188,1372339,,1201942,,966687,-258,969655,,,,,
,,1232,大統益,,,2680,,,,,,,,,,7.53,4,,上市,112,319852,,,,,,,,1253741,,1256421,,,,,,1204851,48890,,,1521503,,52090,21035103,23560347,2525244,2525244,1003741,,1573593,,1207410,49011,1253741,,,,,
,,1233,天仁,,,-18399,,,,,,,,,,1.06,4,,上市,112,23085,,,,,,,,95869,,77470,,,,,,95676,193,,,101920,,17034,888046,2110338,1222292,1222292,1120372,,118954,,77427,43,95869,,,,,
,,1234,黑松,,,74505,,,,,,,,,,2.36,4,,上市,112,248109,,,,,,,,948447,,1022952,,,,,,948447,,,,717976,,478580,7610784,10576476,2965692,2965692,2247716,,1196556,,1022952,,948447,,,,,
,,1235,興泰,,,298052,,,,,,,,,,1.10,4,,上市,112,7666,,,,,,,,85030,,383082,,,,,,95215,-10185,,,-5237,,97933,54761,75719,20958,20958,26195,,92696,,322676,60406,85030,,,,,
,,1236,宏亞,,,-212009,,,,,,,,,,0.16,4,,上市,112,19513,,,,,,,,15690,,-196319,,,,,,15690,,,,13194,,22009,1392477,1929953,537476,537476,524282,,35203,,-196319,,15690,,,,,
,,1256,鮮活果汁-KY,,,-79469,,,,,,,,,,12.41,4,,上市,112,169728,,,,,,,,479731,,400262,,,,,,419915,59816,,,566415,,83044,3328805,4631966,1303161,1303161,736746,,649459,,349343,50919,479731,,,,,
,,1301,台塑,,,9095399,,,,,,,,,,1.15,4,,上市,112,-341078,,,,,,,,7337709,,16433108,,,,,,7337709,,,,-4028519,,11025150,189312319,199138777,9826458,9826458,13854977,,6996631,,16433108,,7337709,,,,,
,,1303,南亞,,,2460450,,,,,,,,,,0.80,4,,上市,112,1020268,,,,,,9697,,8110047,,10570497,,,,,,6310050,1799997,,,1983852,,7146463,240519344,259755344,19236000,19226303,17242451,,9130315,,8769819,1800678,8110047,,,,,
,,1304,台聚,,,-154241,,,,,,,,,,-0.19,4,,上市,112,-30175,,,,,,,,-1906642,,-2060883,,,,,,-207006,-1699636,,,1619335,,-3556152,46658491,52264762,5606271,5606271,3986936,,-1936817,,-381717,-1679166,-1906642,,,,,
,,1305,華夏,,,-36534,,,,,,,,,,0.59,4,,上市,112,72850,,,,,,,,393674,,357140,,,,,,341916,51758,,,459855,,6669,12030536,13707305,1676769,1676769,1216914,,466524,,305590,51550,393674,,,,,
,,1307,三芳,,,18682,,,,,,,,,,1.91,4,,上市,112,268803,,,,,,,,760274,,778956,,,,,,760274,,,,987075,,42002,7561009,10086736,2525727,2525727,1538652,,1029077,,778956,,760274,,,,,
,,1308,亞聚,,,-275732,,,,,,,,,,0.20,4,,上市,112,34848,,,,,,,,116284,,-159448,,,,,,116284,,,,923836,,-772704,5571131,6717128,1145997,1145997,222161,,151132,,-159448,,116284,,,,,
,,1309,台達化,,,-87995,,,,,,,,,,-0.69,4,,上市,112,-72475,,,,,,,,-273537,,-361532,,,,,,-273537,,,,-464397,,118385,14769885,15205462,435577,435577,899974,,-346012,,-361532,,-273537,,,,,
,,1310,台苯,,,1018137,,,,,,,,,,-0.88,4,,上市,112,-122402,,,,,,,,-460659,,557478,,,,,,-462184,1525,,,-610512,,27451,9952545,9541182,-411363,-411363,199149,,-583061,,556383,1095,-460659,,,,,
,,1312,國喬,,,-478407,,,,,,,,,,-1.59,4,,上市,112,-298104,,,,,,,,-1456876,,-1935283,,,,,,-1438027,-18849,,,-1092004,,-662976,15270890,15719189,448299,448299,1540303,,-1754980,,-1891225,-44058,-1456876,,,,,
,,1313,聯成,,,4403273,,,,,,,,,,-0.21,4,,上市,112,126290,,,,,,,,-282826,,4120447,,,,,,-282826,,,,-197511,,40975,70988639,73196046,2207407,2207407,2404918,,-156536,,4120447,,-282826,,,,,
,,1314,中石化,,,327221,,,,,,,,,,-0.28,4,,上市,112,496159,,,,,,,,-1081266,,-754045,,,,,,-1060038,-21228,,,-3050664,,2465557,27502519,26414254,-1088265,-1088265,1962399,,-585107,,-732820,-21225,-1081266,,,,,
,,1315,達新,,,207927,,,,,,,,,,3.66,4,,上市,112,17215,,,,,,,,350507,,558434,,,,,,349399,1108,,,14342,,353380,1804934,2157193,352259,352259,337917,,367722,,557840,594,350507,,,,,
,,1316,上曜,,,2348,,,,,,,,,,-0.68,4,,上市,112,4344,,,,,,,,-148879,,-146531,,,,,,-144751,-4128,,,-179157,,34622,700117,845937,145820,145820,324977,,-144535,,-143429,-3102,-148879,,,,,
,,1319,東陽,,,153632,,,,,,,,,,5.10,4,,上市,112,764828,,,,,,,,3047280,,3200912,,,,,,3019410,27870,,,3744280,,67828,16725244,23858806,7133562,7133562,3389282,,3812108,,3181153,19759,3047280,,,,,
,,1321,大洋,,,87072,,,,,,,,,,0.88,4,,上市,112,35581,,,,,,,,193134,,280206,,,,,,193134,,,,34953,,193762,4500918,4914556,413638,413638,378685,,228715,,280206,,193134,,,,,
,,1323,永裕,,,-22930,,,,,,,,,,0.92,4,,上市,112,46115,,,,,,,,179294,,156364,,,,,,84058,95236,,,212506,,12903,2669405,3308875,639470,639470,426964,,225409,,61128,95236,179294,,,,,
,,1324,地球,,,-6928,,,,,,,,,,0.53,4,,上市,112,4930,,,,,,,,39457,,32529,,,,,,39457,,,,40728,,3659,724365,921410,197045,197045,156317,,44387,,32529,,39457,,,,,
,,1325,恆大,,,10584,,,,,,,,,,0.21,4,,上市,112,8027,,,,,,,,12739,,23323,,,,,,17755,-5016,,,-48460,,69226,406138,405763,-375,-375,48085,,20766,,29892,-6569,12739,,,,,
,,1326,台化,,,10367021,,,,,,,,,,1.46,4,,上市,112,-318454,,,,,,,,7704942,,18071963,,,,,,8548518,-843576,,,-3050244,,10436732,321195091,332619533,11424442,11424442,14474686,,7386488,,18674426,-602463,7704942,,,,,
,,1337,再生-KY,,,-83531,,,,,,,,,,-1.53,4,,上市,112,,,,,,,,,-411492,,-495023,,,,,,-411492,,,,-391110,,-20382,925366,772034,-153332,-153332,237778,,-411492,,-495023,,-411492,,,,,
,,1338,廣華-KY,,,26882,,,,,,,,,,-1.96,4,,上市,112,50953,,,,,,,,-170324,,-143442,,,,,,-164316,-6008,,,44412,,-163783,4486785,5761288,1274503,1274503,1230091,,-119371,,-180282,36840,-170324,,,,,
,,1339,昭輝,,,16320,,,,,,,,,,5.88,4,,上市,112,111745,,,,,,,,432464,,448784,,,,,,435661,-3197,,,401863,,142346,1361742,2051209,689467,689467,287604,,544209,,453938,-5154,432464,,,,,
,,1340,勝悅-KY,,,-63164,,,,,,,,,,-5.64,4,,上市,112,-2320,,,,,,,,-861732,,-924896,,,,,,-861732,,,,-403796,,-460256,772395,562077,-210318,-210318,193478,,-864052,,-924896,,-861732,,,,,
,,1341,富林-KY,,,-37625,,,,,,,,,,4.48,4,,上市,112,63335,,,,,,,,230190,,192565,,,,,,230190,,,,292389,,1136,1981268,2516049,534781,534781,242392,,293525,,192565,,230190,,,,,
,,1342,八貫,0,,,,,,,,,,,,7.52,4,,上市,112,126249,,,,,,,,529789,,529789,,,,,,,,,,615362,,40676,1731277,2564771,833494,833494,218132,,656038,,,,529789,,,,,
,,1402,遠東新,827426,,5253067,,,,,,,,,,1.64,4,556,上市,112,3438867,,,,,,,,15319488,,20572555,,,,,,8229199,7090289,,,14972682,,3785673,210142695,257203940,47061245,47061801,32916545,,18758355,,13544141,7028414,15319488,,,,,
,,1409,新纖,,1780375,,,,,,,,,,,0.47,4,,上市,112,331257,,38064309,,39565140,,,,1169574,,2949949,,,,,,764410,405164,,,,,,,,,,,,,,2474558,475391,1169574,,,,1500831,
,,1410,南染,,,885,,,,,,,,,,0.24,4,,上市,112,9275,,,,,,,,13119,,14004,,,,,,14972,-1853,,,-14480,,36874,161964,222213,60249,60249,74729,,22394,,15877,-1873,13119,,,,,
,,1413,宏洲,0,,0,,,,,,,,,,-1.01,4,,上市,112,-760,,,,,,,,-132786,,-132786,,,,,,,,,,-136197,,2651,2074211,1995376,-78835,-78835,57362,,-133546,,,,-132786,,,,,
,,1414,東和,,,67420,,,,,,,,,,0.15,4,,上市,112,-6210,,,,,,,,32849,,100269,,,,,,,,,,-37292,,63931,525967,566660,40693,40693,77985,,26639,,,,32849,,,,,
,,1416,廣豐,,,-125060,,,,,,,,,,0.51,4,,上市,112,38642,,,,,,,,110000,,-15060,,,,,,95103,14897,,,-12005,,160647,188215,295859,107644,107644,119649,,148642,,-29957,14897,110000,,,,,
,-3279,1417,嘉裕,,,24064,,,,,,,,,,-0.37,4,,上市,112,2344,,,,,,,,-69476,,-45412,,,,,,-69476,,,,-80265,,16412,996724,1496178,499454,499454,579719,,-63853,,-45412,,-66197,,,,,
,,1418,東華,-966,,1833,,,,,,,,,,0.74,4,,上市,112,173,,,,,,,,39974,,41807,,,,,,39981,-7,,,-74575,,114722,16674,20587,3913,3913,77522,,40147,,41814,-7,39974,,,,,
,,1419,新紡,0,,1201858,,,,,,,,,,2.17,4,,上市,112,124019,,,,,,,,648948,,1850806,,,,,,648948,,,,359744,,413223,2389671,3382945,993274,993274,633530,,772967,,1850806,,648948,,,,,
,,1423,利華,,,217485,,,,,,,,,,0.57,4,,上市,112,22080,,,,,,,,70533,,288018,,,,,,,,,,-70710,,163323,163128,124185,-38943,-38943,31767,,92613,,,,70533,,,,,
,,1432,大魯閣,,,-19100,,,,,,,,,,0.67,4,,上市,112,-1585,,,,,,,,54980,,35880,,,,,,60178,-5198,,,80442,,-27047,750531,1324752,574221,574221,493779,,53395,,41078,-5198,54980,,,,,
,,1434,福懋,,,665729,,,,,,,,,,0.26,4,,上市,112,106403,,,,,,,,444554,,1110283,,,,,,444554,0,,,280636,,270321,25971071,28501509,2530438,2530438,2249802,,550957,,1110283,0,444554,,,,,
,,1435,中福,,,371864,,,,,,,,,,-0.30,4,,上市,112,405,,,,,,0,,-41819,,330045,,,,,,,,,,-52623,,11209,808,8500,7692,7692,60315,,-41414,,,,-41819,,,,,
,,1436,華友聯,,,3549,,,,,,,,,,9.69,4,,上市,112,83898,,,,,,,,940080,,943629,,,,,,945938,-5858,,,1094106,,-70128,263027,1628411,1365384,1365384,271278,,1023978,,949487,-5858,940080,,,,,
,,1437,勤益控,,,29821,,,,,,,,,,2.82,4,,上市,112,75824,,,,,,,,574103,,603924,,,,,,573781,322,,,444645,,205282,325754,863653,537899,537899,93254,,649927,,603602,322,574103,,,,,
,,1438,三地開發,,,,,,,,,,,,,-0.71,4,,上市,112,7190,,,,,,,,-64954,,-64954,,,,,,,,,,24774,,-82538,255835,316107,60272,60272,35498,,-57764,,,,-64954,,,,,
,,1439,雋揚,,,132235,,,,,,,,,,2.00,4,,上市,112,4156,,,,,,,,195139,,327374,,,,,0,184402,10737,,,-13095,,212390,144009,199191,55182,55182,68277,,199295,0,316637,10737,195139,,,,,
,,1440,南紡,,,315391,,,,,,,,,,1.27,4,,上市,112,-222017,,,,,,,,2190730,,2506121,,,,,,2101853,88877,,,-1252489,,3221202,18844889,19445212,600323,600323,1852812,,1968713,,2427762,78359,2190730,,,,,
,,1441,大東,,,-530,,,,,,,,,,-4.76,4,,上市,112,-1803,,,,,,,,-332876,,-333406,,,,,,-301478,-31398,,,-311417,,-23262,1307719,1157753,-149966,-149966,161451,,-334679,,-302235,-31171,-332876,,,,,
,,1442,名軒,,,7479,,,,,,,,,,4.71,4,,上市,112,197632,,,,,,,,1723401,,1730880,,,,,,1723401,,,,1977242,,-56209,2885017,5235455,2350438,2350438,373196,,1921033,,1730880,,1723401,,,,,
,,1443,立益物流,,,128547,,,,,,,,,,1.29,4,,上市,112,-1277,,,,,,,,142728,,271275,,,,,,174711,-31983,,,263252,,-121801,419321,780755,361434,361434,98182,,141451,,286559,-15284,142728,,,,,
,,1444,力麗,,,138551,,,,,,,,,,-0.28,4,,上市,112,-43080,,,,,,-10619,,-315064,,-176513,,,,,,-273376,-41688,,,-590313,,232169,8210127,8149113,-61014,-50395,539918,,-358144,,-150396,-26117,-315064,,,,,
,,1445,大宇,,,65253,,,,,,,,,,7.72,4,,上市,112,47702,,,,,,,,1008381,,1073634,,,,,,1008381,,,,-75712,,1131795,1196069,1381718,185649,185649,261361,,1056083,,1073634,,1008381,,,,,
,,1446,宏和,,,-1759,,,,,,,,,,0.80,4,,上市,112,22496,,,,,,,,109953,,108194,,,,,,109953,,,,145525,,-13076,332333,573294,240961,240961,95436,,132449,,108194,,109953,,,,,
,,1447,力鵬,,,148781,,,,,,,,,,-0.51,4,317,上市,112,-68526,,,,,,1116,,-433294,,-284513,,,,,,-445006,11712,,,-598781,,96961,29438180,29669737,231557,230758,829539,,-501820,,-328261,43748,-433294,,,,,
,,1449,佳和,,,21994,,,,,,,,,,0.61,4,,上市,112,58005,,,,,,,,75401,,97395,,,,,,51463,23938,,,-13729,,147135,2256826,2656752,399926,399926,413655,,133406,,73429,23966,75401,,,,,
,,1451,年興,,,83269,,,,,,,,,,-1.83,4,,上市,112,-42668,,,,,,,,-362912,,-279643,,,,,,-362912,,,,-449924,,44344,6370043,6358816,-11227,-11227,438697,,-405580,,-279643,,-362912,,,,,
,,1452,宏益,,,89665,,,,,,,,,,0.39,4,,上市,112,-945,,,,,,,,52162,,141827,,,,,,52162,,,,-62519,,113736,1160614,1199265,38651,38651,101170,,51217,,141827,,52162,,,,,
,,1453,大將,,,,,,,,,,,,,0.57,4,,上市,112,4649,,,,,,,,60769,,60769,,,,,,60709,60,,,17660,,47758,138957,203872,64915,64915,47255,,65418,,60709,60,60769,,,,,
,,1454,台富,-632,,11621,,,,,,,,,,0.16,4,,上市,112,-3129,,,,,,,,19537,,31158,,,,,,19536,1,,,-22792,,39200,1374396,1513543,139147,139147,161307,,16408,,31157,1,19537,,,,,
,,1455,集盛,,,9930,,,,,,,,,,-0.45,4,,上市,112,-61983,,,,,,,,-240156,,-230226,,,,,,-240156,,,,-515072,,212933,7889709,7740588,-149121,-149121,365951,,-302139,,-230226,,-240156,,,,,
,,1456,怡華,18000,,63,,,,,,,,,,0.05,4,,上市,112,13464,,,,,,,,5084,,5147,,,,,,5084,,,,397656,,-379108,1122215,1684895,562680,562680,183024,,18548,,5147,,5084,,,,,
,,1457,宜進,1421623,,50466,,,,,,,,,,2.55,4,,上市,112,206163,,,,,,,,1080606,,1131072,,,,,,567120,513486,,,1416853,,-130084,2913324,3120655,207331,207331,212101,,1286769,,608607,522465,1080606,,,,,
,,1459,聯發,,,-48621,,,,,,,,,,0.07,4,,上市,112,307,,,,,,,,23535,,-25086,,,,,,23535,0,,,-272521,,296363,1360551,1203763,-156788,-156788,115733,,23842,,-25086,0,23535,,,,,
,,1460,宏遠,5272,,25067,,,,,,,,,,-1.80,4,,上市,112,50620,,,,,,,,-1211972,,-1186905,,,,,,-1211970,-2,,,-1032177,,-129175,7532944,7838642,305698,305698,1343147,,-1161352,,-1186903,-2,-1211972,,,,,
,,1463,強盛新,,,15094,,,,,,,,,,0.65,4,,上市,112,13579,,,,,,,,107302,,122396,,,,,,107279,23,,,-54926,,175807,331750,347508,15758,15758,70684,,120881,,118056,4340,107302,,,,,
,,1464,得力,-30669,,-40575,,,,,,,,,,0.13,4,,上市,112,74581,,,,,,,,115910,,75335,,,,,,52628,63282,,,-114431,,304922,8280635,9830034,1549399,1549399,1633161,,190491,,-10278,85613,115910,,,,,
,,1465,偉全,,,-346,,,,,,,,,,0.56,4,,上市,112,925,,,,,,,,57680,,57334,,,,,,,,,,-4294,,62899,511304,582365,71061,71061,75355,,58605,,,,57680,,,,,
,0,1466,聚隆,,,-974,,,,,,0,,,,-1.36,4,0,上市,112,-11511,,,,,,0,,-151349,,-152323,,,,,0,-151349,0,,,-154581,,-8279,2372858,2453671,80813,80813,235394,0,-162860,0,-152323,0,-151349,,,,,
,,1467,南緯,,,-143712,,,,,,,,,,-0.71,4,,上市,112,98401,,,,,,,,-165251,,-308963,,,,,,-165763,512,,,-181595,,114745,3785652,4555351,769699,769699,951294,,-66850,,-309747,784,-165251,,,,,
,,1468,昶和,,,-21884,,,,,,,,,,0.17,4,,上市,112,14241,,,,,,,,55983,,34099,,,,,,27235,28748,,,-58688,,128912,976062,1052893,76831,76831,135519,,70224,,6401,27698,55983,,,,,
,,1470,大統新創,1094,,1585,,,,,,,,,,0.58,4,,上市,112,7832,,,,,,,,49346,,50931,,,,,,49346,,,,34444,,22734,525403,655221,129818,129818,96468,,57178,,50931,,49346,,,,,
,,1471,首利,,,-39627,,,,,,,,,,-0.29,4,,上市,112,448,,,,,,,,-43173,,-82800,,,,,,-43160,-13,,,-84884,,42159,225330,256642,31312,31312,116196,,-42725,,-81434,-1366,-43173,,,,,
,0,1472,三洋實業,,,-1332,,,,,,,,,,4.27,4,,上市,112,9888,,,,,,,,141980,,140648,,,,,,141980,,,,129354,,22514,1694708,1947532,252824,252824,123470,,151868,,140648,,141980,,,,,
,,1473,台南,,,-4516,,,,,,,,,,2.13,4,,上市,112,48749,,,,,,,,311469,,306953,,,,,,311469,,,,286357,,73861,5345401,6508300,1162899,1162899,876542,,360218,,306953,,311469,,,,,
,,1474,弘裕,,,-13742,,,,,,,,,,-0.34,4,,上市,112,2026,,,,,,,,-43378,,-57120,,,,,,-44431,1053,,,-91767,,50415,2474942,2685726,210784,210784,302551,,-41352,,-58173,1053,-43378,,,,,
,,1475,業旺,,,,,,,,,,,,,7.90,4,,上市,112,7602,,,,,,,,277874,,277874,,,,,,277874,,,,258739,,26737,986564,1286202,299638,299638,40899,,285476,,277874,,277874,,,,,
,,1476,儒鴻,,,16388,,,,,,,,,,18.87,4,,上市,112,1499131,,,,,,,,5176467,,5192855,,,,,,5176467,,,,6548850,,126748,21111381,30790462,9679081,9679081,3130231,,6675598,,5192855,,5176467,,,,,
,,1477,聚陽,,,-22797,,,,,,,,,,16.50,4,,上市,112,992471,,,,,,,,4035011,,4012214,,,,,,3991194,43817,,,4839688,,187794,24092380,32458726,8366346,8366346,3526658,,5027482,,3968939,43275,4035011,,,,,
,,1503,士電,,,3110991,,,,,,,,,,4.51,4,,上市,112,654659,,,,,,,,2459662,,5570653,,,,,,2348269,111393,,,2464119,,650202,26139696,31807491,5667795,5667795,3203676,,3114321,,5427423,143230,2459662,,,,,
,,1504,東元,,,-2506178,,,,,,,,,,2.76,4,9351,上市,112,1942112,,,,,,10419,,6332032,,3825854,,,,,,5830061,501971,,,6663252,,1610892,44451003,59393661,14942658,14941590,8278338,,8274144,,3277943,547911,6332032,,,,,
,,1506,正道,,,-21479,,,,,,,,,,0.29,4,,上市,112,12043,,,,,,,,88549,,67070,,,,,,86662,1887,,,58946,,41646,955984,1140720,184736,184736,125790,,100592,,67892,-822,88549,,,,,
,,1512,瑞利,,,-10707,,,,,,,,,,0.04,4,,上市,112,901,,,,,,,,3660,,-7047,,,,,,3660,,,,-125090,,129651,906586,1145879,239293,239293,364383,,4561,,-7047,,3660,,,,,
,,1513,中興電,,,1220975,,,,,,,,,,3.25,4,,上市,112,811418,,,,,,,,1585444,,2806419,,,,,,1585695,-251,,,4386497,,-1989635,15725953,22144872,6418919,6418919,2032422,,2396862,,2810432,-4013,1585444,,,,,
,,1514,亞力,,,-133547,,,,,,,,,,3.08,4,336,上市,112,169977,,,,,,0,,767361,,633814,,,,,,751699,15662,,,937311,,27,7797516,9483392,1685876,1686212,748901,,937338,,618124,15690,767361,,,,,
,,1515,力山,,,1875,,,,,,,,,,1.70,4,,上市,112,106702,,,,,,,,311039,,312914,,,,,,308768,2271,,,479851,,-62110,5592241,6708461,1116220,1116220,636369,,417741,,310648,2266,311039,,,,,
,,1516,川飛,,,0,,,,,,,,,,0.34,4,,上市,112,3300,,,,,,,,13201,,13201,,,,,,,,,,24718,,-8217,811358,852715,41357,41357,16639,,16501,,,,13201,,,,,
,,1517,利奇,,,8774,,,,,,,,,,-0.75,4,,上市,112,-14470,,,,,,,,-158341,,-149567,,,,,,-166734,8393,,,-308510,,135699,1841625,1892415,50790,50790,359300,,-172811,,-161456,11889,-158341,,,,,
