保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,2201,裕隆,,,758791,,,,,,,,,,3.55,3,-4232,上市,112,1805487,,,,,,,,6750354,,7509145,,,,,,3550303,3200051,,,7042337,,1513504,37721356,59052587,21331231,21326999,14284662,,8555841,,4110658,3398487,6750354,,,,,
,,2204,中華,,,-58479,,,,,,,,,,8.01,3,,上市,112,448058,,,,,,28013,,4597413,,4538934,,,,,,4369608,227805,,,1821074,,3224397,23239097,27709058,4469961,4441948,2620874,,5045471,,4306623,232311,4597413,,,,,
,,2206,三陽工業,,,405085,,,,,,,,,,6.17,3,,上市,112,1321152,,,,,,,,5207443,,5612528,,,,,,4892787,314656,,,5042781,,1485814,39023710,49408243,10384533,10384533,5341752,,6528595,,5243334,369194,5207443,,,,,
,,2207,和泰車,,3362242,,,,,,,,,,,33.13,3,,上市,112,2045031,,186928659,,210025109,,,,21051419,,24413661,,,,,,18455979,2595440,,,,,,,,,,,,,,21897898,2515763,21051419,,,,23096450,
,,2208,台船,,,,,,,,,,,,,-3.86,3,,上市,112,13458,,,,,,,,-3609091,,-3609091,,,,,,-3602981,-6110,,,-2348374,,-1247259,18748415,16848431,-1899984,-1899984,448390,,-3595633,,-3602981,-6110,-3609091,,,,,
,,2211,長榮鋼,,,214537,,,,,,,,,,7.83,3,,上市,112,436591,,,,,,,,3807485,,4022022,,,,,,3267840,539645,,,2729776,,1514300,6018402,9119705,3101303,3101303,371527,,4244076,,3525152,496870,3807485,,,,,
,,2227,裕日車,0,,245228,,,,,,,,,,3.00,3,,上市,112,247180,,,,,,,,899044,,1144272,,,,,,899044,,,,268256,,877968,17114329,19673802,2559473,2559473,2291217,,1146224,,1144272,,899044,,,,,
,,2228,劍麟,,,34516,,,,,,,,,,4.59,3,,上市,112,127158,,,,,,,,348177,,382693,,,,,,348177,,,,399985,,75350,2764808,3633454,868646,868646,468661,,475335,,382693,,348177,,,,,
,,2231,為升,,,4548,,,,,,,,,,3.33,3,,上市,112,164335,,,,,,,,389381,,393929,,,,,,469393,-80012,,,501788,,51928,1899303,3328229,1428926,1428926,927138,,553716,,473692,-79763,389381,,,,,
,,2233,宇隆,,,37453,,,,,,,,,,6.44,3,,上市,112,16962,,,,,,,,384262,,421715,,,,,,388057,-3795,,,382127,,19097,1693242,2472630,779388,779388,397261,,401224,,425644,-3929,384262,,,,,
,,2236,百達-KY,,,28219,,,,,,,,,,1.73,3,,上市,112,32642,,,,,,,,74656,,102875,,,,,,79092,-4436,,,86125,,21173,930227,1302546,372319,372319,286194,,107298,,105881,-3006,74656,,,,,
,,2239,英利-KY,,,59427,,,,,,,,,,-0.12,3,,上市,112,129671,,,,,,,,22891,,82318,,,,,,-14562,37453,,,370990,,-218428,15395601,17583665,2188064,2188064,1817074,,152562,,32081,50237,22891,,,,,
,,2241,艾姆勒,,,-81,,,,,,,,,,-1.70,3,,上市,112,-3088,,,,,,,,-163562,,-163643,,,,,,-152733,-10829,,,-164386,,-2264,644634,630513,-14121,-14121,150265,,-166650,,-152850,-10793,-163562,,,,,
,,2243,宏旭-KY,,,22364,,,,,,,,,,-1.25,3,,上市,112,21209,,,,,,,,-79657,,-57293,,,,,,-79657,,,,-44176,,-14272,931236,979635,48399,48399,92575,,-58448,,-57293,,-79657,,,,,
,,2247,汎德永業,17049,,,,,,,,,,,,17.28,3,,上市,112,353954,,,,,,,,1394368,,1394368,,,,,,1394368,,,,1716780,,31542,35988790,40539372,4550582,4550582,2850851,,1748322,,1394368,,1394368,,,,,
,,2250,IKKA-KY,,,11718,,,,,,,,,,2.77,3,,上市,112,47309,,,,,,,,81147,,92865,,,,,0,81147,0,,,99510,,28946,2145979,2595594,449615,449615,350105,,128456,0,92865,0,81147,,,,,
,,2254,巨鎧精密-創,,,,,,,,,,,,,-0.33,3,,上市,112,-5174,,,,,,,,-19795,,-19795,,,,,,-19795,,,,-12469,,-12500,287396,415644,128248,128248,140717,,-24969,,-19795,,-19795,,,,,
,,2258,鴻華先進-創,,,-281,,,,,,,,,,-0.91,3,,上市,112,-198292,,,,,,,,-1448839,,-1449120,,,,,,-1448839,,,,-1662926,,15795,492102,588481,96379,96379,1759305,,-1647131,,-1449120,,-1448839,,,,,
,,2301,光寶科,,,2436770,,,,,,,,,,4.86,3,,上市,112,2872815,,,,,,,,11140917,,13577687,,,,,,11110767,30150,,,11098589,,2915143,86892867,111424424,24531557,24531557,13432968,,14013732,,13515133,62554,11140917,,,,,
,,2302,麗正,,,-17655,,,,,,,,,,0.48,3,,上市,112,21350,,,,,,,,79279,,61624,,,,,,79279,,,,60995,,39634,373092,572955,199863,199863,138868,,100629,,61624,,79279,,,,,
,,2303,聯電,2750179,,10225363,,,,,,,,,,3.87,3,,上市,112,8015335,,,,,,,,48247012,,58472375,,,,,,47794836,452176,,,45467335,,10795012,107637178,167574722,59937544,59937544,17220388,,56262347,,58020170,452205,48247012,,,,,
,,2305,全友,,,6752,,,,,,,,,,0.15,3,,上市,112,11174,,,,,,,,41838,,48590,,,,,,31275,10563,,,-80765,,133777,286320,410099,123779,123779,204544,,53012,,37987,10603,41838,,,,,
,,2308,台達電,,,7521889,,,,,,,,,,9.40,3,,上市,112,7154287,,,,,,,,28524018,,36045907,,,,,,24419495,4104523,,,30586284,,5092021,214397903,301206071,86808168,86808168,56221884,,35678305,,30694543,5351364,28524018,,,,,
,,2312,金寶,,,2446331,,,,,,,,,,0.50,3,,上市,112,311291,,,,,,,,885117,,3331448,,,,,,732627,152490,,,2469612,,-1273204,110528060,118338471,7810411,7810411,5340799,,1196408,,2684500,646948,885117,,,,,
,,2313,華通,,,455817,,,,,,,,,,2.21,3,,上市,112,788846,,,,,,,,2637476,,3093293,,,,,,2637476,,,,3135650,,290672,40196636,46952109,6755473,6755473,3619823,,3426322,,3093293,,2637476,,,,,
,,2314,台揚,,,56063,,,,,,,,,,-1.62,3,,上市,112,30942,,,,,,,,-384930,,-328867,,,,,,-384930,,,,-313140,,-40848,2502667,2913345,410678,410678,723818,,-353988,,-328867,,-384930,,,,,
,,2316,楠梓電,,,79502,,,,,,,,,,0.50,3,,上市,112,52559,,,,,,,,91327,,170829,,,,,,91327,,,,-493171,,637057,2835108,2631248,-203860,-203860,289311,,143886,,170829,,91327,,,,,
,,2317,鴻海,,,20854433,,,,,,,,,,6.42,3,,上市,112,28793587,,,,,,,,96532343,,117386776,,,,,,88953088,7579255,,,117598322,,7727608,4035484046,4310149182,274665136,274665136,157066814,,125325930,,108138831,9247945,96532343,,,,,
,,2321,東訊,,,21412,,,,,,,,,,-2.27,3,,上市,112,4543,,,,,,,,-18215,,3197,,,,,,-31526,13311,,,-26848,,13176,431642,580693,149051,149051,175899,,-13672,,-10114,13311,-18215,,,,,
,,2323,中環,,,170599,,,,,,,,,,0.92,3,,上市,112,1924,,,,,,,,1019774,,1190373,,,,,,1005680,14094,,,-271000,,1292698,4272062,5472374,1200312,1200312,1471312,,1021698,,1175665,14708,1019774,,,,,
,,2324,仁寶,,,4372073,,,,,,,,,,1.35,3,,上市,112,2144886,,,,,,,,6962132,,11334205,,,,,,5881666,1080466,,,8662511,,444507,673869375,705043628,31174253,31174253,22511742,,9107018,,10150370,1183835,6962132,,,,,
,,2327,國巨*,,,6532818,,,,,,,,,,30.43,3,,上市,112,5377646,,,,,,,,12785982,,19318800,,,,,0,12711890,74092,,,15396883,,2766745,53653115,80247901,26594786,26594786,11197903,,18163628,0,19229162,89638,12785982,,,,,
,,2328,廣宇,,,156319,,,,,,,,,,1.83,3,,上市,112,324803,,,,,,,,1094697,,1251016,,,,,,949214,145483,,,1150919,,268581,16906161,19183151,2276990,2276990,1126071,,1419500,,1139298,111718,1094697,,,,,
,,2329,華泰,1,,250947,,,,,,,,,,1.80,3,,上市,112,182574,,,,,,,,1280780,,1531727,,,,,,1280780,,,,1228640,,234714,9828783,11954154,2125371,2125371,896732,,1463354,,1531727,,1280780,,,,,
,,2330,台積電,131095,,28412556,,,,,,,,,,23.13,3,,上市,112,101429019,,,,,,,,599461316,,627873872,,,,,,599785521,-324205,,,661261103,,39629232,692864282,1536206985,843342703,843342703,182212695,,700890335,,629307238,-1433366,599461316,,,,,
,,2331,精英,,,114005,,,,,,,,,,1.29,3,,上市,112,232416,,,,,,,,718724,,832729,,,,,,718482,242,,,467232,,483908,12921646,15413229,2491583,2491583,2024351,,951140,,832020,709,718724,,,,,
,,2332,友訊,,,29793,,,,,,,,,,0.90,3,,上市,112,107146,,,,,,,,642157,,671950,,,,,,539184,102973,,,212461,,536842,9137106,12231575,3094469,3094469,2882008,,749303,,532113,139837,642157,,,,,
,,2337,旺宏,,,418125,,,,,,,,,,-0.37,3,,上市,112,-63272,,,,,,,,-692169,,-274044,,,,,,-692221,52,,,-1257948,,502507,16166198,21815833,5649635,5649635,6907583,,-755441,,-274124,80,-692169,,,,,
,,2338,光罩,,,1654,,,,,,,,,,1.07,3,,上市,112,230059,,,,,,,,72328,,73982,,,,,,222875,-150547,,,534448,,-232061,3919715,5318498,1398783,1398783,864335,,302387,,224529,-150547,72328,,,,,
,,2340,台亞,,,83442,,,,,,,,,,0.73,3,,上市,112,30855,,,,,,,,321497,,404939,,,,,,321348,149,,,88559,,263793,2267334,2965242,697908,697908,609349,,352352,,404790,149,321497,,,,,
,,2342,茂矽,,,-7167,,,,,,,,,,-0.33,3,,上市,112,0,,,,,,,,-51559,,-58726,,,,,,-51043,-516,,,-86311,,34752,1083957,1170480,86523,86523,172834,,-51559,,-58196,-530,-51559,,,,,
,,2344,華邦電,,,-2714491,,,,,,,,,,-0.19,3,,上市,112,-556368,,,,,,,,64427,,-2650064,,,,,,-771636,836063,,,-1204301,,712360,38894461,55832409,16937948,16937948,18142249,,-491941,,-3291487,641423,64427,,,,,
,,2345,智邦,,,225829,,,,,,,,,,11.95,3,,上市,112,2330324,,,,,,,,6667869,,6893698,,,,,,6667869,,,,8268188,,730005,48259740,62232085,13972345,13972345,5704157,,8998193,,6893698,,6667869,,,,,
,,2347,聯強,,,-1377528,,,,,,,,,,3.07,3,,上市,112,2025907,,,,,,,,5491005,,4113477,,,,,,5128885,362120,,,6008949,,1507963,269183159,281783855,12600696,12600696,6591747,,7516912,,3617099,496378,5491005,,,,,
,,2348,海悅,,,96699,,,,,,,,,,6.17,3,,上市,112,281456,,,,,,,,763739,,860438,,,,,,763456,283,,,1021807,,23388,2082704,3609140,1526436,1526436,504629,,1045195,,860155,283,763739,,,,,
,,2349,錸德,,,117031,,,,,,,,,,-0.32,3,,上市,112,218430,,,,,,,,-224311,,-107280,,,,,,-221649,-2662,,,-279426,,273545,4682573,5634568,951995,951995,1231421,,-5881,,-178837,71557,-224311,,,,,
,,2351,順德,,,31281,,,,,,,,,,3.47,3,,上市,112,193267,,,,,,,,661109,,692390,,,,,,631564,29545,,,775651,,78725,6802378,8257510,1455132,1455132,679481,,854376,,662845,29545,661109,,,,,
,,2352,佳世達,,,2733083,,,,,,,,,,1.30,3,,上市,112,1616160,,,,,,,,3841291,,6574374,,,,,,2550036,1291255,,,4143607,,1313844,128058341,152927727,24869386,24869386,20725779,,5457451,,5038798,1535576,3841291,,,,,
,,2353,宏碁,46438,,10210882,,,,,,,,,,1.30,3,,上市,112,1688503,,,,,,,,4451197,,14662079,,,,,,3915289,535908,,,2830789,,3308911,159250382,178162506,18912124,18912124,16127773,,6139700,,14105375,556704,4451197,,,,,
,,2354,鴻準,,,128212,,,,,,,,,,2.26,3,,上市,112,784336,,,,,,,,3322939,,3451151,,,,,,3203687,119252,,,1152933,,2954342,58175703,62424871,4249168,4249168,3096235,,4107275,,3354783,96368,3322939,,,,,
,,2355,敬鵬,,,25288,,,,,,,,,,1.42,3,,上市,112,251929,,,,,,,,564568,,589856,,,,,,564796,-228,,,477558,,338939,10898116,12405964,1507848,1507848,1030290,,816497,,590064,-208,564568,,,,,
,,2356,英業達,,,2338054,,,,,,,,,,1.16,3,,上市,112,1171754,,,,,,,,4089358,,6427412,,,,,,4144016,-54658,,,4913511,,347601,367651580,386674926,19023346,19023346,14109835,,5261112,,6476625,-49213,4089358,,,,,
,,2357,華碩,,,20396333,,,,,,,,,,16.16,3,,上市,112,2333226,,,,,,-5277,,13505065,,33901398,,,,,,12001121,1503944,,,7638917,,8199374,310549146,362153167,51604021,51609298,43970381,,15838291,,31526660,2374738,13505065,,,,,
,,2359,所羅門,,,-15875,,,,,,,,,,3.17,3,,上市,112,72564,,,,,,,,565640,,549765,,,,,,542654,22986,,,81125,,557079,2431084,3146993,715909,715909,634784,,638204,,547504,2261,565640,,,,,
,,2360,致茂,,,232712,,,,,,,,,,7.56,3,0,上市,112,877534,,,,,,197,,3270441,,3503153,,,,,,3180413,90028,,,3638752,,509223,5472824,13651531,8178707,8178510,4539758,,4147975,,3396644,106509,3270441,,,,,
,,2362,藍天,,,1003651,,,,,,,,,,1.46,3,,上市,112,453921,,,,,,,,852162,,1855813,,,,,,852162,,,,1304439,,1644,14051146,17628577,3577431,3577431,2272992,,1306083,,1855813,,852162,,,,,
,,2363,矽統,,,1839269,,,,,,,,,,0.91,3,,上市,112,60934,,,,,,,,679824,,2519093,,,,,,684321,-4497,,,-343883,,1084641,110886,152018,41132,41132,385015,,740758,,2523590,-4497,679824,,,,,
,,2364,倫飛,,,715,,,,,,,,,,2.96,3,,上市,112,1,,,,,,,,88370,,89085,,,,,,91668,-3298,,,43366,,45005,504882,786686,281804,281804,238438,,88371,,93522,-4437,88370,,,,,
,,2365,昆盈,,,34280,,,,,,,,,,0.35,3,,上市,112,13323,,,,,,,,76722,,111002,,,,,,77278,-556,,,17307,,72738,349103,572438,223335,223335,206028,,90045,,111772,-770,76722,,,,,
,,2367,燿華,,,-187674,,,,,,,,,,-0.17,3,,上市,112,20664,,,,,,,,-111991,,-299665,,,,,,-111991,,,,-305469,,214142,10352484,11331366,978882,978882,1284351,,-91327,,-299665,,-111991,,,,,
,0,2368,金像電,-9286,,121410,,,,,,,,,,4.96,3,0,上市,112,1160786,,,,,,0,,2411739,,2533149,,,,,,2411739,,,,3438752,,133773,16153542,21506087,5352545,5352545,1904507,,3572525,,2533149,,2411739,,,,,
,,2369,菱生,,,8031,,,,,,,,,,-0.29,3,,上市,112,-30346,,,,,,,,-109738,,-101707,,,,,,-107271,-2467,,,-180661,,40577,4053703,4200048,146345,146345,327006,,-140084,,-99240,-2467,-109738,,,,,
,,2371,大同,3914,,1180320,,,,,,,,,,0.68,3,,上市,112,284126,,,,,,,,1894202,,3074522,,,,,,1588654,305548,,,1780898,,397430,29030835,35809946,6779111,6779111,5002127,,2178328,,2682306,392216,1894202,,,,,
,,2373,震旦行,,,-17083,,,,,,,,,,3.61,3,4704,上市,112,224125,,,,,,0,,870511,,853428,,,,,,810630,59881,,,717219,,377417,4713986,8717141,4003155,4007859,3290640,,1094636,,792456,60972,870511,,,,,
,,2374,佳能,,,95850,,,,,,,,,,0.82,3,,上市,112,72995,,,,,,,,199598,,295448,,,,,,232644,-33046,,,34684,,237909,2696122,3608731,912609,912609,877925,,272593,,334199,-38751,199598,,,,,
,,2375,凱美,,,116684,,,,,,,,,,3.05,3,,上市,112,104498,,,,,,,,331818,,448502,,,,,,331818,0,,,168138,,268178,3057506,3634879,577373,577373,409235,,436316,,448502,0,331818,,,,,
,,2376,技嘉,,,259382,,,,,,,,,,5.34,3,,上市,112,1079033,,,,,,,,3392214,,3651596,,,,,,3393030,-816,,,3379526,,1091721,79629594,91177201,11547607,11547607,8168081,,4471247,,3652412,-816,3392214,,,,,
,,2377,微星,,,74936,,,,,,,,,,8.04,3,,上市,112,1582449,,,,,,,,6793311,,6868247,,,,,,6793311,,,,7438777,,936983,116256784,133810707,17553923,17553923,10115146,,8375760,,6868247,,6793311,,,,,
,,2379,瑞昱,,,2581209,,,,,,,,,,13.59,3,,上市,112,287249,,,,,,,,6972371,,9553580,,,,,,6972304,67,,,5498383,,1761237,41950971,72594151,30643180,30643180,25144797,,7259620,,9553513,67,6972371,,,,,
,,2380,虹光,,,44886,,,,,,,,,,-1.92,3,,上市,112,3463,,,,,,,,-415169,,-370283,,,,,,-410733,-4436,,,-406745,,-4961,999339,1276929,277590,277590,684335,,-411706,,-357085,-13198,-415169,,,,,
,,2382,廣達,,,6194464,,,,,,,,,,7.63,3,5446,上市,112,9113739,,,,,,0,,29938484,,36132948,,,,,,29398374,540110,,,31742771,,7309452,736038620,797714951,61676331,61681777,29939006,,39052223,,35441553,691395,29938484,,,,,
,,2383,台光電,,,91715,,,,,,,,,,10.50,3,,上市,112,1388951,,,,,,,,3502428,,3594143,,,,,,3502428,0,,,4894768,,-3389,20732775,28414074,7681299,7681299,2786531,,4891379,,3594143,0,3502428,,,,,
,,2385,群光,,,989599,,,,,,,,,,7.48,3,,上市,112,1683132,,,,,,,,6520968,,7510567,,,,,,5394255,1126713,,,6820704,,1383396,59963817,73893599,13929782,13929782,7109078,,8204100,,6361428,1149139,6520968,,,,,
,,2387,精元,,,-56580,,,,,,,,,,5.23,3,,上市,112,427363,,,,,,,,1003060,,946480,,,,,,1008970,-5910,,,1204514,,225909,13705144,16175998,2470854,2470854,1266340,,1430423,,950375,-3895,1003060,,,,,
,,2388,威盛,,,455255,,,,,,,,,,0.22,3,,上市,112,155504,,,,,,,,181373,,636628,,,,,,110024,71349,,,-163769,,500646,6192497,8433946,2241449,2241449,2405218,,336877,,560994,75634,181373,,,,,
,,2390,云辰,,,-1754,,,,,,,,,,-0.08,3,,上市,112,6042,,,,,,,,-14886,,-16640,,,,,,-14881,-5,,,-9691,,847,356058,474657,118599,118599,128290,,-8844,,-16649,9,-14886,,,,,
,,2392,正崴,,,-78090,,,,,,,,,,2.28,3,,上市,112,646810,,,,,,,,1380946,,1302856,,,,,,1080684,300262,,,1618413,,409343,52724884,60792091,8067207,8067207,6448794,,2027756,,1000735,302121,1380946,,,,,
,,2393,億光,,,-54369,,,,,,,,,,3.00,3,,上市,112,459761,,,,,,,,1359858,,1305489,,,,,,1330412,29446,,,1376831,,442788,9487820,13403398,3915578,3915578,2538747,,1819619,,1272896,32593,1359858,,,,,
,,2395,研華,,,1243853,,,,,,,,,,9.98,3,,上市,112,2019376,,,,,,,,8517767,,9761620,,,,,,8546706,-28939,,,9436936,,1100207,29488165,49430091,19941926,19941926,10504990,,10537143,,9784495,-22875,8517767,,,,,
,,2397,友通,,,70211,,,,,,,,,,2.42,3,,上市,112,106867,,,,,,,,261151,,331362,,,,,0,276746,-15595,,,399896,,-31878,9176083,11502617,2326534,2326534,1926638,,368018,0,314883,16479,261151,,,,,
,,2399,映泰,,,2415,,,,,,,,,,0.11,3,,上市,112,9979,,,,,,,,19019,,21434,,,,,,19019,,,,-62292,,91290,1636255,1780822,144567,144567,206859,,28998,,21434,,19019,,,,,
,,2401,凌陽,-687,,58254,,,,,,,,,,-0.39,3,,上市,112,93113,,,,,,,,-16886,,41368,,,,,,-227697,210811,,,-142309,,218536,2213116,4157423,1944307,1944307,2085929,,76227,,-174207,215575,-16886,,,,,
,,2402,毅嘉,,,125472,,,,,,,,,,1.10,3,,上市,112,59213,,,,,,,,329146,,454618,,,,,,329146,,,,335848,,52511,5449453,6366937,917484,917484,581636,,388359,,454618,,329146,,,,,
,,2404,漢唐,,,189675,,,,,,,,,,19.57,3,,上市,112,1328008,,,,,,,,3767794,,3957469,,,,,,3671535,96259,,,4420716,,675086,45178627,50737737,5559110,5559110,1138394,,5095802,,3863023,94446,3767794,,,,,
,,2405,輔信,,,53693,,,,,,,,,,0.05,3,,上市,112,26386,,,,,,,,19003,,72696,,,,,,15903,3100,,,-23246,,68635,768523,1275291,506768,506768,530014,,45389,,69502,3194,19003,,,,,
,,2406,國碩,0,,-118738,,,,,,,,,,-0.40,3,,上市,112,28089,,,,,,7568,,-630440,,-749178,,,,,,-140806,-489634,,,-716702,,114351,2706300,2701396,-4904,-12472,704230,,-602351,,-185775,-563403,-630440,,,,,
,,2408,南亞科,,,2609784,,,,,,,,,,-1.60,3,,上市,112,-2214958,,,,,,,,-4960132,,-2350348,,,,,,-4960132,,,,-10409935,,3234845,24483460,21188328,-3295132,-3295132,7114803,,-7175090,,-2350348,,-4960132,,,,,
,,2409,友達,,,1374874,,,,,,,,,,-2.18,3,,上市,112,421947,,,,,,,,-16743873,,-15368999,,,,,,-16693303,-50570,,,-16893608,,571682,182141840,184618640,2476800,2476800,19370408,,-16321926,,-15314198,-54801,-16743873,,,,,
,,2412,中華電,1462,,647333,,,,,,,,,,3.69,3,,上市,112,7097925,,,,,,,,29459209,,30106542,,,,,,28659133,800076,,,35898851,,658283,100548189,161332502,60784313,60784313,24886924,,36557134,,29311597,794945,29459209,,,,,
,,2413,環科,,,-22724,,,,,,,,,,1.17,3,,上市,112,29417,,,,,,,,147473,,124749,,,,,,147794,-321,,,108893,,67997,3065929,3596801,530872,530872,421979,,176890,,125070,-321,147473,,,,,
,,2414,精技,,,10002,,,,,,,,,,1.85,3,,上市,112,78570,,,,,,,,323423,,333425,,,,,,298521,24902,,,380053,,21940,16205170,17637762,1432592,1432592,1052539,,401993,,302578,30847,323423,,,,,
,,2415,錩新,-129887,,104115,,,,,,,,,,-0.65,3,,上市,112,-13052,,,,,,,,-45401,,58714,,,,,,-58187,12786,,,47283,,-105736,1223171,1617380,394209,394209,217039,,-58453,,15968,42746,-45401,,,,,
,,2417,圓剛,,,18280,,,,,,,,,,0.05,3,,上市,112,13916,,,,,,,,112629,,130909,,,,,,7020,105609,,,-122694,,249239,1129002,2459871,1330869,1330869,1453563,,126545,,14654,116255,112629,,,,,
,,2419,仲琦,,,175809,,,,,,,,,,0.12,3,,上市,112,-27348,,,,,,,,114053,,289862,,,,,,37572,76481,,,153796,,-67091,5749661,7195432,1445771,1445771,1291975,,86705,,213381,76481,114053,,,,,
,,2420,新巨,,,23469,,,,,,,,,,2.87,3,,上市,112,112741,,,,,,,,435614,,459083,,,,,,437902,-2288,,,411217,,137138,931657,1623015,691358,691358,280141,,548355,,461371,-2288,435614,,,,,
,,2421,建準,,,68051,,,,,,,,,,4.32,3,,上市,112,329791,,,,,,,,1095537,,1163588,,,,,,1095537,0,,,1158960,,266368,6957851,9648751,2690900,2690900,1531940,,1425328,,1163588,0,1095537,,,,,
,,2423,固緯,,,8748,,,,,,,,,,1.95,3,,上市,112,108194,,,,,,,,282452,,291200,,,,,,282452,,,,354284,,36362,1068811,2178449,1109638,1109638,755354,,390646,,291200,,282452,,,,,
,,2424,隴華,,,684,,,,,,,,,,-3.09,3,,上市,112,,,,,,,,,-154567,,-153883,,,,,,-149887,-4680,,,-141528,,-13039,113516,63882,-49634,-49634,91894,,-154567,,-149335,-4548,-154567,,,,,
,,2425,承啟,,,95707,,,,,,,,,,1.84,3,,上市,112,72718,,,,,,,,227316,,323023,,,,,,177474,49842,,,181960,,118074,4561629,5024585,462956,462956,280996,,300034,,272488,50535,227316,,,,,
,,2426,鼎元,490,,5365,,,,,,,,,,-0.36,3,,上市,112,-17218,,,,,,,,-114837,,-109472,,,,,,-107695,-7142,,,-129018,,-3037,1526772,1678665,151893,151893,281401,,-132055,,-102330,-7142,-114837,,,,,
,,2427,三商電,,,23507,,,,,,,,,,1.00,3,,上市,112,39915,,,,,,,,184058,,207565,,,,,,184081,-23,,,164510,,59463,1725635,2678307,952672,952672,788162,,223973,,207588,-23,184058,,,,,
,,2428,興勤,,,166018,,,,,,,,,,7.37,3,,上市,112,301749,,,,,,,,952233,,1118251,,,,,,944305,7928,,,1159555,,94427,3298952,5298945,1999993,1999993,840438,,1253982,,1110323,7928,952233,,,,,
,,2429,銘旺科,,,6886,,,,,,,,,,-0.80,3,,上市,112,0,,,,,,,,-42534,,-35648,,,,,,-35136,-7398,,,-44743,,2209,378759,410942,32183,32183,76926,,-42534,,-30094,-5554,-42534,,,,,
,,2430,燦坤,,,3818,,,,,,,,,,1.75,3,,上市,112,56867,,,,,,,,204311,,208129,,,,,,204311,,,,256411,,4767,13058591,15258887,2200296,2200296,1943885,,261178,,208129,,204311,,,,,
,,2431,聯昌,,,19696,,,,,,,,,,-0.47,3,,上市,112,4286,,,,,,,,-51616,,-31920,,,,,,-51616,,,,-93589,,46259,462755,460461,-2294,-2294,91295,,-47330,,-31920,,-51616,,,,,
,,2432,倚天酷碁-創,,,82195,,,,,,,,,,1.04,3,,上市,112,12100,,,,,,,,63510,,145705,,,,,0,63510,,,,54137,,21473,1276072,1489525,213453,213453,159316,,75610,0,145705,,63510,,,,,
,,2433,互盛電,,,-77685,,,,,,,,,,2.76,3,,上市,112,74625,,,,,,,,414993,,337308,,,,,,398622,16371,,,325849,,163769,1420966,2164470,743504,743504,417655,,489618,,319759,17549,414993,,,,,
,,2434,統懋,,,1538,,,,,,,,,,-0.89,3,,上市,112,0,,,,,,,,-32856,,-31318,,,,,,-32856,,,,-40859,,8003,44170,44737,567,567,41426,,-32856,,-31318,,-32856,,,,,
,,2436,偉詮電,,,60211,,,,,,,,,,1.07,3,,上市,112,29882,,,,,,,,190888,,251099,,,,,,189823,1065,,,-21813,,242583,1559205,2091516,532311,532311,554124,,220770,,249860,1239,190888,,,,,
,,2438,翔耀,,,1174,,,,,,,,,,-0.44,3,,上市,112,-2921,,,,,,,,-32413,,-31239,,,,,,-26690,-5723,,,-42117,,6783,102605,97719,-4886,-4886,37231,,-35334,,-25516,-5723,-32413,,,,,
,,2439,美律,,,108555,,,,,,,,,,3.92,3,,上市,112,278454,,,,,,,,906135,,1014690,,,,,,840285,65850,,,655488,,529101,21726814,24942050,3215236,3215236,2559748,,1184589,,934140,80550,906135,,,,,
,,2440,太空梭,,,11244,,,,,,,,,,-0.61,3,,上市,112,12318,,,,,,,,-84962,,-73718,,,,,,-84962,,,,-63481,,-9163,2086108,2128587,42479,42479,105960,,-72644,,-73718,,-84962,,,,,
,,2441,超豐,,,263140,,,,,,,,,,2.72,3,,上市,112,373956,,,,,,,,1545176,,1808316,,,,,,1545520,-344,,,1618672,,300460,8028103,10043292,2015189,2015189,396517,,1919132,,1808660,-344,1545176,,,,,
,,2442,新美齊,,,68967,,,,,,,,,,0.71,3,,上市,112,35085,,,,,,,,182787,,251754,,,,,,181402,1385,,,107669,,110203,978784,1286437,307653,307653,199984,,217872,,250369,1385,182787,,,,,
