保險負債準備淨變動,停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益,其他綜合損益（淨額）,其他綜合損益（稅後淨額）,其他綜合損益（稅後）,利息以外淨損益,利息以外淨收益,利息淨收益,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,呆帳費用、承諾及保證責任準備提存,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,所得稅（費用）利益,支出,支出及費用,收入,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期稅後淨利（淨損）,本期綜合損益總額,本期綜合損益總額（稅後）,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,淨收益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）,繼續營業單位本期稅後淨利（淨損）,繼續營業單位本期純益（純損）,繼續營業單位稅前損益,繼續營業單位稅前淨利（淨損）,繼續營業單位稅前純益（純損）
,,1213,大飲,,,14,,,,,,,,,,-0.85,4,,上市,114,2721,,,,,,,,-48380,,-48366,,,,,,-48380,,,,-48103,,2444,304768,297365,-7403,-7403,40700,,-45659,,-48366,,-48380,,,,,
,,1215,卜蜂,69328,,-5414,,,,,,,,,,10.39,4,,上市,114,785178,,,,,,,,3076657,,3071243,,,,,,3063774,12883,,,3752534,,109301,22392856,28431622,6038766,6038766,2355560,,3861835,,3058007,13236,3076657,,,,,
,,1216,統一,,,-1810402,,,,,,,,,,3.45,4,,上市,114,10278198,,,,,,,,31217531,,29407129,,,,,,19627594,11589937,,,34871359,,6624370,450283343,672863578,222580235,222580235,187708876,,41495729,,17797223,11609906,31217531,,,,,
,,1217,愛之味,,,239161,,,,,,,,,,0.42,4,,上市,114,11594,,,,,,,,219439,,458600,,,,,,208672,10767,,,74257,,156776,3643134,5035400,1392266,1392266,1318009,,231033,,454745,3855,219439,,,,,
,,1218,泰山,,,37928,,,,,,,,,,1.59,4,554,上市,114,16612,,,,,,304,,777476,,815404,,,,,,772856,4620,,,419776,,374312,8335883,10114639,1778756,1779006,1359230,,794088,,811769,3635,777476,,,,,
,,1219,福壽,,,-21,,,,,,,,,,0.45,4,396,上市,114,24826,,,,,,361,,-544,,-565,,,,,,155133,-155677,,,3303,,20979,13143878,14381994,1226848,1226883,1223580,-11268,24282,,155036,-155601,-544,,,,,
,,1220,台榮,,,1803,,,,,,,,,,0.08,4,,上市,114,15100,,,,,,,,43228,,45031,,,,,,13529,29699,,,33665,,24663,2978175,3328123,349948,349948,316283,,58328,,15955,29076,43228,,,,,
,,1225,福懋油,,,2911,,,,,,64139,,,,1.62,4,,上市,114,108686,,,,,,-2125,,471196,,474107,,,,,,393442,77754,,,526870,,53012,10949303,12054917,1169753,1171878,645008,,579882,,396353,77754,471196,,,,,
,,1227,佳格,,,207714,,,,,,,,,,1.33,4,,上市,114,359212,,,,,,,,1233136,,1440850,,,,,,1208790,24346,,,1315245,,277103,21012996,27872203,6859207,6859207,5543962,,1592348,,1417338,23512,1233136,,,,,
,,1229,聯華,,,1786305,,,,,,,,,,2.57,4,,上市,114,299729,,,,,,,,5577523,,7363828,,,,,,4599753,977770,,,2046865,,3830387,10176206,13583582,3407376,3407376,1360511,,5877252,,7019587,344241,5577523,,,,,
,,1231,聯華食,,,7007,,,,,,,,,,3.81,4,,上市,114,227748,,,,,,,,1138582,,1145589,,,,,,1138520,62,,,1140353,,225977,10237541,12867131,2629590,2629590,1489237,,1366330,,1145453,136,1138582,,,,,
,,1232,大統益,,,19748,,,,,,,,,,8.25,4,,上市,114,349536,,,,,,,,1381702,,1401450,,,,,,1320490,61212,,,1689740,,41498,18621054,21513071,2892017,2892017,1202277,,1731238,,1339887,61563,1381702,,,,,
,0,1233,天仁,,,-85798,,,,,,0,,,,0.75,4,0,上市,114,17588,,,,,,0,,67730,,-18068,,,,,,67920,-190,,,70720,,14598,869484,2160758,1291274,1291274,1220554,0,85318,0,-18019,-49,67730,,,,,
,,1234,黑松,,,-26779,,,,,,,,,,2.00,4,,上市,114,201181,,,,,,,,804346,,777567,,,,,,804346,,,,416228,,589299,6744572,9510093,2765521,2765521,2349293,,1005527,,777567,,804346,,,,,
,,1235,興泰,,,-422385,,,,,,,,,,-0.03,4,,上市,114,49047,,,,,,,,-92766,,-515151,,,,,,-2937,-89829,,,4876,,-48595,127518,175778,48260,48260,43384,,-43719,,-339409,-175742,-92766,,,,,
,,1236,宏亞,,,57356,,,,,,,,,,-0.43,4,,上市,114,5696,,,,,,,,-36925,,20431,,,,,,-36925,,,,-42660,,11431,1354008,1813512,459504,459504,502164,,-31229,,20431,,-36925,,,,,
,,1256,鮮活果汁-KY,,,23481,,,,,,,,,,11.19,4,,上市,114,151165,,,,,,,,382610,,406091,,,,,,382325,285,,,491345,,42430,2977635,4119789,1142154,1142154,650809,,533775,,405980,111,382610,,,,,
,,1301,台塑,,,87385474,,,,,,,,,,-1.58,4,,上市,114,-166341,,,,,,,,-10048659,,77336815,,,,,,-10048659,,,,-7505483,,-2709517,169808092,175411403,5603311,5603311,13108794,,-10215000,,77336815,,-10048659,,,,,
,,1303,南亞,,,9821089,,,,,,,,,,0.57,4,,上市,114,1393254,,,,,,-12141,,5065640,,14886729,,,,,,4518598,547042,,,3703579,,2755315,238324664,259911744,21587080,21599221,17895642,,6458894,,14546580,340149,5065640,,,,,
,,1304,台聚,,,-471677,,,,,,,,,,-2.60,4,,上市,114,-617238,,,,,,,,-6405280,,-6876957,,,,,,-2790962,-3614318,,,-2651634,,-4370884,42820346,44167999,1347653,1347653,3999287,,-7022518,,-3061030,-3815927,-6405280,,,,,
,,1305,華夏,,,-7513,,,,,,,,,,-1.58,4,,上市,114,-345057,,,,,,,,-982229,,-989742,,,,,,-918980,-63249,,,-1259942,,-67344,9570867,9220952,-349915,-349915,910027,,-1327286,,-927552,-62190,-982229,,,,,
,,1307,三芳,,,-279713,,,,,,,,,,2.85,4,,上市,114,358324,,,,,,,,1132305,,852592,,,,,,1132305,,,,1542289,,-51660,7392840,10814943,3422103,3422103,1879814,,1490629,,852592,,1132305,,,,,
,,1308,亞聚,,,-55185,,,,,,,,,,-1.76,4,,上市,114,3769,,,,,,,,-1044503,,-1099688,,,,,,-1044503,,,,3074,,-1043808,5493838,5743172,249334,249334,246260,,-1040734,,-1099688,,-1044503,,,,,
,,1309,台達化,,,-37912,,,,,,,,,,-1.07,4,,上市,114,-86365,,,,,,,,-427371,,-465283,,,,,,-427371,,,,-423675,,-90061,13893628,14485681,592053,592053,1015728,,-513736,,-465283,,-427371,,,,,
,,1310,台苯,,,973355,,,,,,,,,,-1.37,4,,上市,114,-40438,,,,,,,,-723550,,249805,,,,,,-724616,1066,,,-722318,,-41670,9216061,8673776,-542285,-542285,180033,,-763988,,248575,1230,-723550,,,,,
,,1312,國喬,,,-17178,,,,,,,,,,-3.97,4,,上市,114,-211058,,,,,,,,-4568176,,-4585354,,,,,,-4379888,-188288,,,-4043676,,-735558,24178392,22614027,-1564365,-1564365,2479311,,-4779234,,-4419460,-165894,-4568176,,,,,
,,1313,聯成,,,1695011,,,,,,,,,,-1.17,4,,上市,114,314122,,,,,,,,-1553533,,141478,,,,,,-1553533,,,,-1452758,,213347,57581846,58766228,1184382,1184382,2637140,,-1239411,,141478,,-1553533,,,,,
,-247276,1314,中石化,,,-263468,,,,,,,,,,-0.78,4,,上市,114,266279,,,,,,,,-2989497,,-3252965,,,,,,-2966375,-23122,,,-3567254,,1091312,21056344,19217032,-1839312,-1839312,1727942,,-2475942,,-3229694,-23271,-2742221,,,,,
,,1315,達新,,,1027024,,,,,,,,,,1.55,4,,上市,114,11326,,,,,,,,150930,,1177954,,,,,,147732,3198,,,-26070,,188326,1951102,2282534,331432,331432,357502,,162256,,1174789,3165,150930,,,,,
,,1316,上曜,,,17719,,,,,,,,,,-0.52,4,,上市,114,380328,,,,,,,,761918,,779637,,,,,,-170638,932556,,,322914,,819332,2688121,4404254,1716133,1716133,1393219,,1142246,,-170703,950340,761918,,,,,
,,1319,東陽,,,-209719,,,,,,,,,,6.43,4,,上市,114,888797,,,,,,,,3902579,,3692860,,,,,,3803810,98769,,,4602192,,189184,16666889,25094263,8427374,8427374,3825182,,4791376,,3589501,103359,3902579,,,,,
,,1321,大洋,,,-11766,,,,,,,,,,-1.25,4,,上市,114,121048,,,,,,,,-275549,,-287315,,,,,,-275549,,,,-133017,,-21484,3335547,3594886,259339,259339,392356,,-154501,,-287315,,-275549,,,,,
,,1323,永裕,,,-44766,,,,,,,,,,0.26,4,,上市,114,8535,,,,,,,,23586,,-21180,,,,,,23586,0,,,-3022,,35143,1745389,2013614,268225,268225,271247,,32121,,-21180,0,23586,,,,,
,,1324,地球,,,1566,,,,,,,,,,-0.82,4,,上市,114,1495,,,,,,,,-61280,,-59714,,,,,,-61280,,,,-64661,,4876,633390,733979,100589,100589,165250,,-59785,,-59714,,-61280,,,,,
,,1325,恆大,,,-4623,,,,,,,,,,-0.70,4,,上市,114,-12932,,,,,,,,-63033,,-67656,,,,,,-59568,-3465,,,-94444,,18479,342777,290905,-51872,-51872,42572,,-75965,,-62513,-5143,-63033,,,,,
,,1326,台化,,,85300114,,,,,,,,,,-0.99,4,,上市,114,763137,,,,,,,,-5770784,,79529330,,,,,,-5797137,26353,,,-4043825,,-963822,277706973,287033924,9326951,9326951,13370776,,-5007647,,76271139,3258191,-5770784,,,,,
,,1337,再生-KY,,,-894,,,,,,,,,,-1.74,4,,上市,114,,,,,,,,,-466886,,-467780,,,,,,-466886,,,,-401181,,-65705,786715,663541,-123174,-123174,278007,,-466886,,-467780,,-466886,,,,,
,,1338,廣華-KY,,,130211,,,,,,,,,,-2.24,4,,上市,114,32517,,,,,,,,-165071,,-34860,,,,,,-182256,17185,,,-43480,,-89074,4001444,5231666,1230222,1230222,1273702,,-132554,,-91561,56701,-165071,,,,,
,,1339,昭輝,,,-35437,,,,,,,,,,2.41,4,,上市,114,70620,,,,,,,,170347,,134910,,,,,,178923,-8576,,,271800,,-30833,1085818,1661178,575360,575360,303560,,240967,,144882,-9972,170347,,,,,
,-37421,1340,勝悅-KY,,,843,,,,,,,,,,-2.61,4,,上市,114,0,,,,,,,,-398410,,-397567,,,,,,-398410,,,,-141638,,-219351,78879,42394,-36485,-36485,105153,,-360989,,-397567,,-360989,,,,,
,,1341,富林-KY,,,-77369,,,,,,,,,,3.71,4,,上市,114,66672,,,,,,,,196043,,118674,,,,,,196043,,,,281309,,-18594,1983221,2567242,584021,584021,302712,,262715,,118674,,196043,,,,,
,,1342,八貫,0,,,,,,,,,,,,5.62,4,,上市,114,102588,,,,,,,,442789,,442789,,,,,,,,,,528794,,16583,2089346,2860851,771505,771505,242711,,545377,,,,442789,,,,,
,,1402,遠東新,1173441,,-3870829,,,,,,,,,,1.55,4,556,上市,114,4712647,,,,,,,,16908445,,13037616,,,,,,7830538,9077907,,,18339064,,3282028,202270622,254055993,51785371,51785927,34620304,,21621092,,4504066,8533550,16908445,,,,,
,,1409,新纖,,2575693,,,,,,,,,,,1.19,4,,上市,114,431813,,36477508,,39386078,,,,2476757,,5052450,,,,,,1922533,554224,,,,,,,,,,,,,,4369333,683117,2476757,,,,2908570,
,,1410,南染,,,376,,,,,,,,,,0.58,4,,上市,114,15881,,,,,,,,29288,,29664,,,,,,36377,-7089,,,-5995,,51164,133326,189008,55682,55682,61677,,45169,,36616,-6952,29288,,,,,
,,1413,宏洲,0,,0,,,,,,,,,,0.45,4,,上市,114,11443,,,,,,,,59925,,59925,,,,,,,,,,65010,,6358,2007039,2118976,111937,111937,46927,,71368,,,,59925,,,,,
,,1414,東和,,,-22199,,,,,,,,,,0.19,4,,上市,114,5229,,,,,,,,42196,,19997,,,,,,42196,,,,-15892,,63317,406517,468036,61519,61519,77411,,47425,,19997,,42196,,,,,
,,1416,廣豐,,,52511,,,,,,,,,,0.81,4,,上市,114,7704,,,,,,,,164789,,217300,,,,,,150600,14189,,,-2621,,175114,229149,360152,131003,131003,133624,,172493,,203111,14189,164789,,,,,
,,1417,嘉裕,,,-92015,,,,,,,,,,0.62,4,,上市,114,14825,,,,,,,,117245,,25230,,,,,,117245,,,,-15295,,147365,187610,403828,216218,216218,231513,,132070,,25230,,117245,,,,,
,,1418,東華,-117,,604,,,,,,,,,,-1.29,4,,上市,114,49843,,,,,,,,-69941,,-69337,,,,,,-69937,-4,,,-74812,,54714,1226,5329,4103,4103,78798,,-20098,,-69333,-4,-69941,,,,,
,,1419,新紡,,,1182614,,,,,,,,,,4.11,4,,上市,114,89896,,,,,,,,1229995,,2412609,,,,,,1229995,,,,434532,,885359,3475487,4733193,1257706,1257706,823174,,1319891,,2412609,,1229995,,,,,
,,1423,利華,,,82448,,,,,,,,,,4.36,4,,上市,114,3563,,,,,,,,433968,,516416,,,,,,,,,,-65419,,502950,96950,85388,-11562,-11562,53857,,437531,,,,433968,,,,,
,,1432,大魯閣,,,12320,,,,,,,,,,6.03,4,,上市,114,48173,,,,,,,,621890,,634210,,,,,,651481,-29591,,,-106488,,776551,782928,1338249,555321,555321,661809,,670063,,663801,-29591,621890,,,,,
,,1434,福懋,,,5908123,,,,,,,,,,0.51,4,,上市,114,196573,,,,,,,,865250,,6773373,,,,,,865250,0,,,741711,,320112,24462984,27543789,3080805,3080805,2339094,,1061823,,6773373,0,865250,,,,,
,,1435,中福,,,-110166,,,,,,,,,,-0.41,4,,上市,114,0,,,,,,0,,-57777,,-167943,,,,,,,,,,-60467,,2690,2112,5982,3870,3870,64337,,-57777,,,,-57777,,,,,
,,1436,華友聯,,,3232,,,,,,,,,,5.39,4,,上市,114,286384,,,,,,,,966143,,969375,,,,,,973247,-7104,,,1439610,,-187083,1937334,3890912,1953578,1953578,513968,,1252527,,976479,-7104,966143,,,,,
,,1437,勤益控,,,-177521,,,,,,,,,,2.41,4,,上市,114,78652,,,,,,,,489750,,312229,,,,,,489297,453,,,409398,,159004,421597,926710,505113,505113,95715,,568402,,311776,453,489750,,,,,
,,1438,三地開發,,,-6018,,,,,,,,,,1.74,4,0,上市,114,-14173,,,,,,0,,194020,,188002,,,,,,,,,,300745,,-120898,881092,1259124,378032,378032,77287,,179847,,,,194020,,,,,
,,1439,雋揚,,,-85204,,,,,,,,,,3.21,4,,上市,114,6266,,,,,,,,341016,,255812,,,,,,295725,45291,,,121825,,225457,595840,813096,217256,217256,95431,,347282,,210521,45291,341016,,,,,
,,1440,南紡,,,-748265,,,,,,,,,,-0.15,4,,上市,114,34951,,,,,,,,-195407,,-943672,,,,,,-247964,52557,,,-594052,,433596,13365274,14420713,1055439,1055439,1649491,,-160456,,-973006,29334,-195407,,,,,
,,1441,大東,,,-55281,,,,,,,,,,-0.45,4,,上市,114,-32852,,,,,,,,-31815,,-87096,,,,,,-31314,-501,,,-50238,,-14429,1414801,1515005,100204,100204,150442,,-64667,,-86595,-501,-31815,,,,,
,,1442,名軒,,,1723,,,,,,,,,,3.03,4,,上市,114,193900,,,,,,,,1107898,,1109621,,,,,,1107898,,,,1290333,,11465,1700659,3330041,1629382,1629382,339049,,1301798,,1109621,,1107898,,,,,
,,1443,立益物流,,,-23112,,,,,,,,,,1.13,4,,上市,114,29579,,,,,,,,154824,,131712,,,,,,153195,1629,,,337719,,-153316,504395,980355,475960,475960,138241,,184403,,135446,-3734,154824,,,,,
,,1444,力麗,,,-500758,,,,,,,,,,-0.78,4,,上市,114,-69148,,,,,,-4111,,-890759,,-1391517,,,,,,-772374,-118385,,,-382189,,-577718,6932041,7113054,181013,185124,567313,,-959907,,-1209832,-181685,-890759,,,,,
,,1445,大宇,,,-98437,,,,,,,,,,-0.87,4,,上市,114,29653,,,,,,,,-113222,,-211659,,,,,,-113222,,,,-94054,,10485,683091,770092,87001,87001,181055,,-83569,,-211659,,-113222,,,,,
,,1446,宏和,,,50721,,,,,,,,,,1.62,4,,上市,114,53172,,,,,,,,223570,,274291,,,,,,223570,,,,326534,,-49792,556961,1019741,462780,462780,136246,,276742,,274291,,223570,,,,,
,,1447,力鵬,,,-699470,,,,,,,,,,-0.97,4,1211,上市,114,-97817,,,,,,1079,,-837368,,-1536838,,,,,,-849589,12221,,,-497749,,-437436,27659527,27859035,199508,199640,697389,,-935185,,-1387569,-149269,-837368,,,,,
,,1449,佳和,,,90144,,,,,,,,,,0.12,4,,上市,114,53243,,,,,,,,182059,,272203,,,,,,13476,168583,,,-297374,,532676,2417177,2665560,248383,248383,545757,,235302,,103560,168643,182059,,,,,
,,1451,年興,,,86462,,,,,,,,,,1.76,4,,上市,114,80260,,,,,,,,349071,,435533,,,,,,349071,,,,112351,,316980,5540262,6261211,720949,720949,608598,,429331,,435533,,349071,,,,,
,,1452,宏益,,,26662,,,,,,,,,,-0.41,4,,上市,114,1746,,,,,,,,-55026,,-28364,,,,,,-55026,,,,-67340,,14060,1330126,1356156,26030,26030,93370,,-53280,,-28364,,-55026,,,,,
,,1453,大將,,,,,,,,,,,,,0.04,4,,上市,114,264,,,,,,,,4666,,4666,,,,,,4589,77,,,-35453,,40383,-2726,1475,4201,4201,39654,,4930,,4589,77,4666,,,,,
,,1454,台富,-599,,-28310,,,,,,,,,,-1.12,4,,上市,114,-1628,,,,,,,,-136994,,-165304,,,,,,-136994,0,,,-128415,,-10207,1506864,1537001,30137,30137,157953,,-138622,,-165304,0,-136994,,,,,
,,1455,集盛,,,15528,,,,,,,,,,-0.99,4,,上市,114,-111868,,,,,,,,-524473,,-508945,,,,,,-524473,,,,-451381,,-184960,6327887,6202347,-125540,-125540,325841,,-636341,,-508945,,-524473,,,,,
,,1456,怡華,448990,,,,,,,,,,,,3.41,4,,上市,114,41728,,,,,,,,319372,,319372,,,,,,319372,,,,648538,,-287438,506119,828991,322872,322872,123324,,361100,,319372,,319372,,,,,
,,1457,宜進,485190,,-14034,,,,,,,,,,1.18,4,,上市,114,106180,,,,,,,,416628,,402594,,,,,,275014,141614,,,599243,,-76435,2690372,2978059,287687,287687,173634,,522808,,276211,126383,416628,,,,,
,-186147,1459,聯發,,,106257,,,,,,,,,,0.81,4,,上市,114,8661,,,,,,,,252255,,358512,,,,,,255653,-3398,,,53450,,393613,958580,1100978,142398,142398,88948,,447063,,362014,-3502,438402,,,,,
,,1460,宏遠,-14179,,33109,,,,,,,,,,-0.27,4,,上市,114,64677,,,,,,,,-179007,,-145898,,,,,,-179006,-1,,,-72808,,-41522,6367595,7488287,1120692,1120692,1179321,,-114330,,-145897,-1,-179007,,,,,
,,1463,強盛新,,,-23453,,,,,,,,,,0.13,4,,上市,114,61756,,,,,,,,49607,,26154,,,,,,22877,26730,,,-4341,,115704,709134,796486,87352,87352,91693,,111363,,-431,26585,49607,,,,,
,,1464,得力,11278,,-322357,,,,,,,,,,0.35,4,,上市,114,124545,,,,,,,,55552,,-266805,,,,,,150063,-94511,,,362221,,-182124,10144640,12574863,2430223,2430223,2079280,,180097,,-135593,-131212,55552,,,,,
,,1465,偉全,,,-946,,,,,,,,,,-0.33,4,,上市,114,-34453,,,,,,,,-33734,,-34680,,,,,,,,,,-69241,,1054,370175,357635,-12540,-12540,56701,,-68187,,,,-33734,,,,,
,0,1466,聚隆,,,-6291,,,,,,0,,,,-1.07,4,0,上市,114,-26585,,,,,,0,,-116748,,-123039,,,,,0,-119032,2284,,,-89377,,-53956,2428821,2604465,175644,175644,265021,0,-143333,0,-125323,2284,-116748,,,,,
,,1467,南緯,,,148903,,,,,,,,,,-0.45,4,,上市,114,72138,,,,,,,,-119786,,29117,,,,,,-105301,-14485,,,-2192,,-45456,4160897,5149512,988615,988615,990807,,-47648,,43479,-14362,-119786,,,,,
,,1468,昶和,,,-308,,,,,,,,,,0.21,4,,上市,114,18252,,,,,,,,27704,,27396,,,,,,33732,-6028,,,-2275,,48231,721398,827412,106014,106014,108289,,45956,,34994,-7598,27704,,,,,
,,1470,大統新創,12,,-2097,,,,,,,,,,0.78,4,,上市,114,15396,,,,,,,,67265,,65168,,,,,,67265,,,,83522,,-861,609306,803710,194404,194404,110894,,82661,,65168,,67265,,,,,
,,1471,首利,,,-16525,,,,,,,,,,0.03,4,,上市,114,153,,,,,,,,5023,,-11502,,,,,,5065,-42,,,-95792,,100968,167068,182641,15573,15573,111365,,5176,,-11760,258,5023,,,,,
,,1472,三洋實業,,,15930,,,,,,,,,,6.40,4,,上市,114,55449,,,,,,,,335975,,351905,,,,,,335975,,,,375584,,15840,3129652,3643138,513486,513486,137902,,391424,,351905,,335975,,,,,
,,1473,台南,,,-134812,,,,,,,,,,0.57,4,,上市,114,42277,,,,,,,,83428,,-51384,,,,,,83428,,,,90293,,35412,5630916,6677661,1046745,1046745,956452,,125705,,-51384,,83428,,,,,
,,1474,弘裕,,,6634,,,,,,,,,,0.34,4,,上市,114,-3992,,,,,,,,41380,,48014,,,,,,43792,-2412,,,3597,,33791,2586148,2916486,330338,330338,326741,,37388,,50423,-2409,41380,,,,,
,,1475,業旺,,,3849,,,,,,,,,,2.72,4,,上市,114,58192,,,,,,,,179783,,183632,,,,,,179783,,,,249102,,-11127,1143621,1470396,326775,326775,77673,,237975,,183632,,179783,,,,,
,,1476,儒鴻,,,-135220,,,,,,,,,,20.10,4,,上市,114,1450633,,,,,,,,5514937,,5379717,,,,,,5514937,,,,7091920,,-126350,27108151,37989751,10881600,10881600,3789680,,6965570,,5379717,,5514937,,,,,
,,1477,聚陽,,,-240875,,,,,,,,,,14.65,4,,上市,114,922473,,,,,,,,3669397,,3428522,,,,,,3614095,55302,,,4680502,,-88632,25864239,34428057,8563818,8563818,3883316,,4591870,,3373134,55388,3669397,,,,,
,,1503,士電,,,-2205125,,,,,,,,,,6.27,4,,上市,114,892106,,,,,,,,3377627,,1172502,,,,,,3267810,109817,,,4299186,,-29453,29410067,37177945,7767878,7767878,3468692,,4269733,,1093214,79288,3377627,,,,,
,,1504,東元,,,-1094595,,,,,,,,,,2.42,4,10953,上市,114,1467580,,,,,,9855,,5625176,,4530581,,,,,,5242070,383106,,,5287546,,1805210,45014763,59093897,14079134,14080232,8792686,,7092756,,4057479,473102,5625176,,,,,
,,1506,正道,,,61520,,,,,,,,,,0.06,4,,上市,114,6233,,,,,,,,19139,,80659,,,,,,18330,809,,,-991,,26363,896557,1071595,175038,175038,176029,,25372,,75707,4952,19139,,,,,
,,1512,瑞利,,,-16349,,,,,,,,,,0.19,4,,上市,114,2446,,,,,,,,18577,,2228,,,,,,18577,,,,-27399,,48422,780684,1149526,368842,368842,396241,,21023,,2228,,18577,,,,,
,,1513,中興電,,,-88166,,,,,,,,,,8.07,4,,上市,114,1016098,,,,,,,,3990342,,3902176,,,,,,3988220,2122,,,4976856,,29584,20381276,27449025,7067749,7067749,2090893,,5006440,,3899757,2419,3990342,,,,,
,,1514,亞力,,,4769,,,,,,,,,,3.30,4,469,上市,114,228271,,,,,,0,,907206,,911975,,,,,,893312,13894,,,1068484,,66993,8589801,10570657,1980856,1981325,912841,,1135477,,895540,16435,907206,,,,,
,,1515,力山,,,21936,,,,,,,,,,0.97,4,,上市,114,39334,,,,,,,,173956,,195892,,,,,,176307,-2351,,,-20483,,233773,4729342,5419291,689949,689949,710432,,213290,,198402,-2510,173956,,,,,
,,1516,川飛,,,0,,,,,,,,,,0.04,4,,上市,114,75,,,,,,,,1799,,1799,,,,,,,,,,-11949,,13823,74211,78814,4603,4603,16552,,1874,,,,1799,,,,,
