保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
-84295,,2067,嘉鋼,,-15656,,4,上櫃,112,,,,409583,,351431,,0,,7.79,982234,568792,451382,1423258,0,1832841,58152,441024,1264049,0
560016,,2070,精湛,,-21081,,4,上櫃,112,,0,,915596,,915596,,0,,25.59,603768,1047584,357828,706190,18833,1621786,,102422,574202,0
106150,,2073,雄順,,-65,,4,上櫃,112,,,,444288,,,,0,,16.16,174246,244687,275000,354056,63203,798344,,179810,553657,0
516788,,2221,大甲,0,-5301,,4,上櫃,112,0,0,0,1048668,,986159,,0,,23.30,427197,1151847,423250,612374,51422,1661042,62509,185177,509195,0
216701,,2230,泰茂,,-24831,,4,上櫃,112,,,,899836,,885038,,0,,17.31,213738,964214,511237,561608,181931,1461444,14798,347870,497230,2514594
443970,,2235,謚源,,,,4,上櫃,112,,,,1300552,,,,0,,36.25,327665,693477,358780,417146,497802,1717698,,89481,1024221,0
863687,,2596,綠意,,0,,4,上櫃,112,,,,2416865,,2052895,,0,,20.53,1871414,4125549,1000000,1871414,189208,4288279,363970,,162730,0
808549,,2640,大車隊,,-587,,4,上櫃,112,,,,1998906,,1899235,,0,,32.05,871154,1397122,592650,1418920,498623,3417826,99671,547766,2020704,0
1796519,,2641,正德,,88800,,4,上櫃,112,,0,,6202780,,6202780,,0,,21.21,507668,1532866,2924827,2730305,1392634,8933085,,2222637,7400219,0
1073414,,2643,捷迅,,12407,,4,上櫃,112,,,,1856926,,1856926,,0,,53.06,933202,2639653,350000,1163346,421105,3020272,,230144,380619,0
733646,,2718,全心投控,,31730,,4,上櫃,112,,0,,2367795,,2367795,,0,,27.04,1856447,4108975,875760,2058572,726659,4426367,,202125,317392,0
-76471,,2719,燦星旅,,,,4,上櫃,112,,0,,618529,,618529,,0,,9.00,241143,620000,687421,348572,7579,967101,,107429,347101,0
-304500,,2724,藝舍-KY,0,-66698,,4,上櫃,112,,0,,225366,,225366,,0,,3.78,141431,279990,596564,357041,0,582407,,215610,302417,0
-110177,,2726,雅茗-KY,,-73414,,4,上櫃,112,-20682,,,225127,,169095,,310000,,6.58,289042,459465,260000,544549,113368,769676,56032,255507,310211,0
843096,,2729,瓦城,,-9615,,4,上櫃,112,-86020,0,,2591593,,2557465,,373000,,71.90,1556393,1200297,359439,2700697,1450565,5292290,34128,1144304,4091993,0
389378,,2732,六角,,-31714,,4,上櫃,112,-96697,,,2203760,,1872742,,918000,,41.11,1855237,2219551,464731,2802317,1147044,5006077,331018,947080,2786526,0
-159034,,2734,易飛網,,-3007,,4,上櫃,112,,0,,418002,,321901,,0,,7.62,552302,923743,422598,746097,61344,1164099,96101,193795,240356,0
239989,,2736,富野,,-63075,,4,上櫃,112,,0,,1216663,,1141165,,0,,22.84,342177,453668,499721,968502,464530,2185165,75498,626325,1731497,0
-341133,,2740,華軒,,-966,,4,上櫃,112,,0,,145891,,145891,,0,,6.29,69480,157245,231855,114496,256135,260387,,45016,103142,0
337227,,2743,山富,,,,4,上櫃,112,0,,,889434,,889434,,0,,24.70,1622727,1948852,360117,1696496,192090,2585930,,73769,637078,0
229452,,2745,五福,,,,4,上櫃,112,,,,663480,,663480,,0,,19.62,1055507,1539419,338085,1065781,95943,1729261,,10274,189842,0
13996,,2751,王座,,-642,,4,上櫃,112,,,,270227,,270227,,0,,15.90,266832,333871,170000,358192,86873,628419,,91360,294548,0
547336,,2752,豆府,,-114,,4,上櫃,112,,,,1199538,,1186623,,0,,45.17,584460,1323724,262674,922409,376727,2121947,12915,337949,798223,0
593208,,2754,亞洲藏壽司,,-5155,,4,上櫃,112,,,,1638180,,1638180,,0,,35.06,1078038,455499,467190,3575203,582937,5213383,,2497165,4757884,0
294471,,2755,揚秦,,729,,4,上櫃,112,,,,751868,,751868,,0,,24.95,500035,676801,301400,802515,155268,1554383,,302480,877582,0
152421,,2756,聯發國際,,6197,,4,上櫃,112,,,,555358,,555358,,0,,22.63,208834,479317,245428,324321,151312,879679,,115487,400362,0
476464,,2916,滿心,,-11979,,4,上櫃,112,,0,,1138004,,,,0,,20.83,408464,1060722,546269,463918,127250,1601922,,55454,541200,0
-123762,,2924,宏太-KY,,-46190,,4,上櫃,112,,,,158099,,158099,,0,,4.82,85370,133717,328051,88644,0,246743,,3274,113026,0
-129412,,2926,誠品生活,,1270,,4,上櫃,112,,0,,561518,,554288,,0,,11.70,5603566,4566405,473897,16864000,208533,17425518,7230,11260434,12859113,0
418207,,2937,集雅社,,,,4,上櫃,112,,0,,950181,,950181,,0,,24.00,2143524,2442113,395836,2193918,136138,3144099,,50394,701986,0
67381,,2941,米斯特,,-398,,4,上櫃,112,,0,,248883,,,,0,,17.79,172511,352285,139900,197559,42000,446442,,25048,94157,0
228502,,2947,振宇五金,,,,4,上櫃,112,,0,,735631,,735631,,0,,38.18,789640,803911,192686,2255583,314443,2991214,,1465943,2187303,0
321982,,2948,寶陞,,12269,,4,上櫃,112,,,,1014848,,1014848,,0,,36.24,791496,1599373,280000,1235066,400597,2249914,,443570,650541,0
322734,,2949,欣新網,,-204,,4,上櫃,112,,,,1156470,,1017147,,0,,42.03,1129869,2067153,242000,1136000,452617,2292470,139323,6131,225317,0
-35786,,3064,泰偉,,6244,,4,上櫃,112,0,0,,107510,,101347,,0,,7.79,255998,112848,130115,268869,774,376379,6163,12871,263531,0
-123532,,3066,李洲,,323686,,4,上櫃,112,,,,1115058,,1063549,,0,,12.80,314580,532665,830706,442188,32689,1557246,51509,127608,1024581,0
64308,,3067,全域,,-14146,,4,上櫃,112,,,,268372,,268372,,0,,13.42,83936,195756,200000,115418,18210,383790,,31482,188034,0
441836,,3071,協禧,,-123775,,4,上櫃,112,0,0,,1848358,,1476235,,0,,13.42,1708423,2548339,1100000,2002057,58174,3850415,372123,293634,1302076,0
16465,,3073,天方能源,,-4200,,4,上櫃,112,,,,446314,,417742,,0,,13.01,248263,291472,320996,881377,84481,1327691,28572,633114,1036219,0
4241062,,3078,僑威,,-138978,,4,上櫃,112,,,,6590281,,6590281,,0,,28.98,3954660,8810598,2273911,4426488,214286,11016769,,471828,2206171,0
1113166,,3081,聯亞,,2074,,4,上櫃,112,,,,3861738,,,,0,,42.04,218585,1908798,918617,522037,1827881,4383775,,303452,2474977,0
-81638,,3083,網龍,,181295,,4,上櫃,112,,,,1351159,,1321848,,0,,15.29,102199,845286,864412,105835,357779,1456994,29311,3636,611708,0
-191458,,3085,新零售,,0,,4,上櫃,112,,,,117884,,120340,,0,,4.15,91124,88052,290193,98640,21605,216524,-2456,7516,128472,0
68256,,3086,華義*,,,,4,上櫃,112,,,,333568,,333568,,0,,14.13,28632,277668,236113,29782,29199,363350,,1150,85682,0
2497695,,3088,艾訊,,1892,,4,上櫃,112,,,,4203534,,4203534,,0,,41.37,1447450,4093723,1018744,2654456,685203,6857990,,1207006,2764267,81028
797863,,3093,港建*,,-47399,,4,上櫃,112,,,,1158022,,1158022,,0,,7.98,489647,1338848,362888,509660,44670,1667682,0,20013,328834,0
-75001,,3095,及成,,-14667,,4,上櫃,112,,,,74172,,74172,,0,,5.76,175131,303925,128800,783731,35040,857903,,608600,553978,0
17212996,,3105,穩懋,,2535609,,4,上櫃,112,,,,35349331,,33955197,,0,,80.09,12723634,17163327,4239404,33818704,9967188,69168035,1394134,21095070,52004708,0
629642,,3114,好德,,213867,,4,上櫃,112,,,,1546869,,1546869,,0,,23.75,955618,2004477,651298,972720,52062,2519589,,17102,515112,0
-231001,,3115,富榮綱,,-3149,,4,上櫃,112,,,,202826,,202826,,0,,4.64,10147,209399,436976,10147,,212973,,0,3574,0
168895,,3118,進階,0,0,0,4,上櫃,112,,0,0,549472,,,,0,,16.93,252758,680499,324529,273201,56048,822673,,20443,142174,0
11628,,3122,笙泉,,-1170,,4,上櫃,112,,,,458855,,458855,,0,,11.53,262294,526645,397910,265829,50487,724684,0,3535,198039,50000
109450,,3128,昇銳,,0,,4,上櫃,112,-13028,,,651041,,629645,,560000,,15.19,194552,549762,420000,575129,113223,1226170,21396,380577,676408,0
2071792,,3131,弘塑,,208424,,4,上櫃,112,-68963,0,,3714755,,3681004,,579520,,128.54,2885588,4944478,292160,3976897,1177591,7691652,33751,1091309,2747174,0
1274154,,3141,晶宏,,-16156,,4,上櫃,112,-3544,0,,2391364,,2361723,,124000,,31.51,824409,2014439,750740,972219,356529,3363583,29641,147810,1349144,6150
653321,,3147,大綜,,-6325,,4,上櫃,112,,0,,1274207,,1274207,,0,,32.67,1724986,2432763,390061,1739140,237150,3013347,,14154,580584,0
2325352,,3152,璟德,,0,,4,上櫃,112,,,,3589046,,,,0,,52.00,513615,1714357,690162,598291,573532,4187337,,84676,2472980,0
298002,,3158,嘉實,,-3874,,4,上櫃,112,,,,577078,,577064,,0,,21.94,242291,489091,262979,272950,19957,850028,14,30659,360937,0
-28338,,3162,精確,,-3518,,4,上櫃,112,,0,,2681713,,2676873,,0,,20.49,2896100,2948443,1306141,4031211,1402588,6712924,4840,1135111,3764481,0
1283885,,3163,波若威,,-72778,,4,上櫃,112,,0,,2617896,,2617896,,0,,32.50,895576,3072215,805407,945004,601382,3562900,,49428,490685,0
695216,,3169,亞信,,-21488,,4,上櫃,112,,,,1741611,,1741611,,0,,27.74,185321,1786687,627770,196475,440113,1938086,,11154,151399,0
294779,,3171,炎洲流通,,-7869,,4,上櫃,112,-107187,,,1068691,,1068691,,5066000,,16.13,417952,1151826,713023,434637,175945,1503328,,16685,351502,0
-747509,,3176,基亞,,-23738,,4,上櫃,112,,200000,,4997129,,1591643,,0,,11.43,2779891,5708037,1394748,3530116,968142,8527245,3405486,750225,2819208,83500
654988,,3178,公準,,-739,,4,上櫃,112,,0,,1280468,,1275832,,0,,28.32,839575,1115269,450500,1580389,171083,2860857,4636,740814,1745588,0
653166,,3188,鑫龍騰,,0,,4,上櫃,112,,,,2673027,,2673027,,0,,14.35,2812352,6853562,1863099,4206856,156762,6879883,,1394504,26321,0
-617332,,3191,雲嘉南,,-11956,,4,上櫃,112,,0,,246045,,246045,,0,,2.82,57037,313775,871948,227275,3385,473320,,170238,159545,0
-55039,,3205,佰研,,99490,,4,上櫃,112,0,,,526899,,514653,,0,,15.81,127128,332868,325456,137824,144746,664723,12246,10696,331855,0
687002,,3206,志豐,,-35551,,4,上櫃,112,0,0,,1438586,,1438586,,0,,24.42,1293522,2471817,589167,1462674,197968,2901260,0,169152,429443,0
115972,,3207,耀勝,,244140,,4,上櫃,112,,,,1455302,,1386515,,0,,22.82,515780,986760,607704,712213,418699,2167515,68787,196433,1180755,0
5079485,,3211,順達,,-397756,,4,上櫃,112,,0,,8397244,,8397244,,0,,55.55,4950835,10869005,1511730,7890850,2203785,16288094,0,2940015,5419089,0
1634564,,3213,茂訊,,241646,,4,上櫃,112,,0,,2557819,,2537178,,0,,43.23,684045,2167577,586855,936349,74113,3494168,20641,252304,1326591,0
1468698,,3217,優群,,1078495,,4,上櫃,112,0,0,,4296614,,4296614,,0,,47.68,917369,2997805,901042,1028333,848379,5324947,,110964,2327142,0
1959853,,3218,大學光,,-11384,,4,上櫃,112,,,,3342975,,3177642,,0,,37.51,1023088,2579876,847249,1787609,381924,5130584,165333,764521,2550708,0
378110,,3219,倚強科,,22946,,4,上櫃,112,,,,1507339,,1270917,,0,,18.05,349571,1224536,704285,541255,165576,2048594,236422,191684,824058,0
599792,,3221,台嘉碩,,-273930,,4,上櫃,112,,0,,2181523,,2142800,,0,,20.61,739734,1836341,1039774,902532,777164,3084055,38723,162798,1247714,0
-166695,,3224,三顧,,-8500,,4,上櫃,112,-1864,0,,2733779,,1181835,,40000,,17.35,442263,2586137,681726,552226,677168,3286005,1551944,109963,699868,0
914314,,3226,龍鋒,,-3950,,4,上櫃,112,,,,1569548,,,,0,,24.36,787751,1372073,644306,797440,14878,2366988,,9689,994915,0
4746013,,3227,原相,,825711,,4,上櫃,112,,,,9902892,,9902892,,0,,67.79,1841632,6718669,1460925,2272963,2870243,12175855,0,431331,5457186,0
-96073,,3228,金麗科,,-23021,,4,上櫃,112,,0,,579238,,,,0,,8.30,104366,290644,698265,111593,67,690831,,7227,400187,0
-326699,,3230,錦明,0,-89842,,4,上櫃,112,0,0,0,595572,,595572,,0,,8.39,470216,565501,710109,653613,302004,1249185,0,183397,683684,0
50757,,3232,昱捷,,-1927,,4,上櫃,112,,0,,697678,,697678,,0,,14.98,456120,1003048,465679,598788,183169,1296466,,142668,293418,0
-556511,,3234,光環,,-15643,,4,上櫃,112,,0,,703722,,735010,,0,,7.62,390282,669688,964747,600884,342417,1304606,-31288,210602,634918,0
415727,,3236,千如,,-152145,,4,上櫃,112,,0,,1494651,,1494651,,0,,14.23,882797,1393814,1050006,1649718,181063,3144369,,766921,1750555,0
1160305,,3252,海灣,,28500,,4,上櫃,112,,,,1998681,,1972973,,0,,39.31,454459,531970,501958,1861724,282210,3860405,25708,1407265,3328435,0
-220015,,3259,鑫創,,0,,4,上櫃,112,,,,426108,,426108,,0,,7.48,80616,451953,569659,82827,76464,508935,,2211,56982,0
5489732,,3260,威剛,,-1227224,,4,上櫃,112,-40549,0,,15554862,,14545973,,780000,,49.28,18031640,26043961,2959654,29094910,7364360,44649772,1008889,11063270,18605811,0
11502604,,3264,欣銓,,112726,,4,上櫃,112,-126772,0,,17614290,,17614290,,16250750,,37.17,4899354,8515172,4901701,15371022,1224031,32985312,,10471668,24470140,0
4200797,,3265,台星科,,64471,,4,上櫃,112,,0,,5994128,,5994128,,0,,43.99,1086154,4500225,1362617,1629399,366243,7623527,,543245,3123302,0
79619,,3268,海德威,,20094,,4,上櫃,112,,,,496679,,496679,,0,,14.86,191025,700407,334263,437878,62703,934557,,246853,234150,0
371257,,3272,東碩,,-142464,,4,上櫃,112,0,0,,1558919,,1558919,,0,,25.49,1472546,2546951,611680,2657830,718446,4216749,,1185284,1669798,0
126464,,3276,宇環,,-54670,,4,上櫃,112,,0,,941945,,797708,,0,,11.44,701367,589777,697127,791195,28787,1733140,144237,89828,1143363,0
71265,,3284,太普高,,-6844,,4,上櫃,112,0,,,1143727,,1043506,,0,,11.75,410070,1390103,888414,909638,90671,2053365,100221,499568,663262,0
153989,,3285,微端,,-20903,,4,上櫃,112,,,,619093,,599730,,0,,14.03,201276,714705,427353,235823,39291,854916,19363,34547,140211,0
95473,,3287,廣寰科,,155,,4,上櫃,112,,,,617594,,551592,,0,,12.54,325738,815497,439705,329242,16259,946836,66002,3504,131339,0
-59931,,3288,點晶,,13066,,4,上櫃,112,,,,101834,,103194,,0,,6.88,57043,162335,150000,107308,59,209142,-1360,50265,46807,0
572721,,3289,宜特,,-85830,,4,上櫃,112,-139797,,,3332102,,3276528,,1562000,,44.27,2350680,2617266,756986,4334926,2172448,7667028,55574,1984246,5049762,30000
578232,,3290,東浦,,-220310,,4,上櫃,112,,,,2046711,,2046711,,0,,16.71,969663,2391705,1225201,1450919,463588,3497630,0,481256,1105925,0
10156269,,3293,鈊象,,309749,,4,上櫃,112,,,,12195718,,12192309,,0,,86.53,4173101,12929743,1409008,4254840,317283,16450558,3409,81739,3520815,0
-31036,,3294,英濟,,17547,,4,上櫃,112,-44905,0,,2107121,,2092238,,2000000,,16.09,2004891,4117921,1320159,3252967,830473,5360088,14883,1248076,1242167,0
95242,,3297,杭特,,,,4,上櫃,112,0,0,,568348,,568348,,0,,15.77,228971,335053,360494,231597,112612,799945,0,2626,464892,0
651327,,3303,岱稜,,-48306,,4,上櫃,112,,,,1971431,,1961421,,0,,20.85,659242,1498525,940906,1117950,417494,3089381,10010,458708,1590856,0
243829,,3306,鼎天,,1576584,,4,上櫃,112,,,,2807920,,2807920,,0,,55.48,289494,892306,506077,290094,481430,3098014,,600,2205708,0
867042,,3310,佳穎,,168333,,4,上櫃,112,,0,,1747674,,1737279,,0,,28.98,3945391,5117858,599380,4773286,102524,6520960,10395,827895,1403102,0
-785690,,3313,斐成,,-1392,,4,上櫃,112,,0,,1431247,,1431194,,0,,8.48,287136,1477037,1687708,287438,530568,1718685,53,302,241648,0
1522160,,3317,尼克森,,-468,,4,上櫃,112,,0,,2862722,,2862722,,0,,40.29,668256,2900795,710518,671601,630512,3534323,,3345,633528,0
253850,,3322,建舜電,,-29352,,4,上櫃,112,,0,,1445063,,1443243,,0,,13.18,1452765,1702114,1095317,1748697,123428,3193760,1820,295932,1491646,0
709112,,3323,加百裕,,32066,,4,上櫃,112,,,,2502228,,2484954,,0,,28.14,1949633,4556706,883059,2755014,860717,5257242,17274,805381,700536,0
4557636,,3324,雙鴻,,2759,,4,上櫃,112,-493483,0,,6866340,,6635490,,2300000,,76.10,4786848,8652920,894990,5745410,1673588,12611750,230850,958562,3958830,1071517
-65794,,3325,旭品,,-7780,,4,上櫃,112,0,,,1059818,,993915,,0,,11.09,793880,1421858,896097,978285,171392,2038103,65903,184405,616245,0
1032125,,3332,幸康,,-39402,,4,上櫃,112,,0,,1654455,,1654455,,0,,34.39,401204,1435298,481042,478603,180690,2133058,,77399,697760,0
24012,,3339,泰谷,,0,,4,上櫃,112,,,,628631,,,,0,,12.18,459334,803669,516312,461897,88307,1090528,,2563,286859,0
-117650,,3349,寶德,,3108,,4,上櫃,112,,0,,347518,,347518,,0,,8.67,130818,344073,400716,243558,61344,591076,,112740,247003,0
56653,,3354,律勝,,-32466,,4,上櫃,112,-287,0,,894547,,894547,,21000,,12.76,230810,627912,701124,290127,169523,1184674,,59317,556762,0
3661977,,3357,臺慶科,,139049,,4,上櫃,112,0,0,,6736327,,6675645,,0,,65.43,1320318,4623896,1020340,4149722,1854279,10886049,60682,2829404,6262153,0
-82243,,3360,尚立,,-1255,,4,上櫃,112,,,,911442,,891464,,0,,11.67,1371046,2075518,764021,1529090,210941,2440532,19978,158044,365014,0
800890,,3362,先進光,,-63125,,4,上櫃,112,,0,,3319534,,3316555,,0,,23.28,2724052,3476860,1424599,4101393,1154191,7420927,2979,1377341,3944067,0
357528,,3363,上詮,,-222862,,4,上櫃,112,,0,,2138249,,2138249,,0,,21.68,193125,1665886,986406,280852,1017177,2419101,,87727,753215,0
4479,,3372,典範,,-12285,,4,上櫃,112,,0,,1879499,,,,0,,10.72,174106,996963,1753400,247408,133905,2126907,,73302,1129944,0
480812,,3373,熱映,,-76423,,4,上櫃,112,,,,926064,,926064,,0,,21.39,52875,760224,432898,53236,88777,979300,,361,219076,0
4844080,,3374,精材,,,,4,上櫃,112,,,,7954147,,,,0,,29.31,1469496,5385219,2713643,2047018,396424,10001165,,577522,4615946,0
27385,,3379,彬台,,123513,,4,上櫃,112,,0,,600896,,600896,,0,,15.80,667145,748266,380417,681480,69581,1282376,,14335,534110,0
2052493,,3388,崇越電,,21409,,4,上櫃,112,,,,4480017,,4335605,,0,,58.54,1245898,5585828,740624,1977593,1521079,6457610,144412,731695,871782,0
121455,,3390,旭軟,,43350,,4,上櫃,112,0,,,1174012,,1174012,,0,,17.10,640584,1565021,686551,652983,322656,1826995,0,12399,261974,0
828218,,3402,漢科,,-37496,,4,上櫃,112,,,,1868202,,1868202,,0,,25.58,4107194,5370924,730476,4273760,347004,6141962,,166566,771038,0
525602,,3430,奇鈦科,,-4226,,4,上櫃,112,,,,1020309,,1020309,,0,,30.26,279710,1040720,337161,413616,161772,1433925,,133906,393205,0
36683,,3434,哲固,,-4160,,4,上櫃,112,,0,,303323,,303323,,0,,11.20,162494,385759,270800,173291,,476614,,10797,90855,0
289977,,3438,類比科,,545586,,4,上櫃,112,,0,,1889440,,,,0,,40.06,105328,759294,471658,244917,582219,2134357,,139589,1375063,0
282793,,3441,聯一光電,,-4285,,4,上櫃,112,,,,748045,,736548,,0,,18.40,173397,871579,400399,207829,57641,955874,11497,34432,84295,0
394683,,3444,利機,,-10466,,4,上櫃,112,,,,1086469,,1086469,,0,,24.63,314270,918214,441146,343831,261106,1430300,,29561,512086,0
1590273,,3455,由田,,-31327,,4,上櫃,112,,,,2652823,,2652823,,0,,44.32,1269751,2948131,598507,1943129,495370,4595952,,673378,1647821,0
148840,,3465,進泰電子,0,5680,,4,上櫃,112,,0,,903327,,828218,,0,,23.44,435111,1073012,353298,837489,320400,1740816,75109,402378,667804,0
-185002,,3466,德晉,,-104314,,4,上櫃,112,,0,,852324,,852324,,0,,13.93,561115,938339,612006,784106,529634,1636430,,222991,698091,0
98790,,3467,台灣精材,,,,4,上櫃,112,,,,442080,,,,0,,15.67,146759,349775,282066,261605,61224,703685,,114846,353910,0
1367598,,3479,安勤,0,-26270,,4,上櫃,112,-1535,,0,3514736,,3121673,,76201,,43.18,1983856,4292667,723682,2104012,1058198,5618748,393063,120156,1326081,0
1492853,,3483,力致,,-138289,,4,上櫃,112,-27943,0,,4079339,,4079339,,455000,,49.46,4071381,6510954,829285,4663764,1923433,8743103,,592383,2232149,0
1196227,,3484,崧騰,,-21123,,4,上櫃,112,,,,2724519,,2688813,,0,,35.60,1619155,3579447,755387,2206396,758322,4930915,35706,587241,1351468,0
878556,,3485,敘豐,,-17002,,4,上櫃,112,0,,,1202731,,1202731,,0,,37.64,608012,1474250,319550,613033,21627,1815764,0,5021,341514,0
112142,,3489,森寶,,,,4,上櫃,112,,0,,1375119,,1375119,,0,,15.20,3015005,4505978,904522,3322699,358455,4697818,,307694,191840,0
