保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
1037477,,1777,生泰,,-3150,,3,上櫃,113,,0,,2464020,,,,0,,55.26,166668,1293607,445917,237732,983776,2701752,,71064,1408145,0
-75801,,1781,合世,,-43163,,3,上櫃,113,,0,,390194,,390194,,0,,8.23,264231,611791,474076,464052,35082,854246,,199821,242455,0
91661,,1784,訊聯,,-7478,,3,上櫃,113,-82059,0,,2151560,,1253868,,2241000,,24.64,418926,1781693,531212,770337,720532,2921897,897692,351411,1140204,0
3659708,,1785,光洋科,,-92776,,3,上櫃,113,,,,13673042,,13650910,,0,,22.90,11091430,21508420,5961752,16860654,4122226,30533696,22132,5769224,9025276,0
919890,,1788,杏昌,,-15232,,3,上櫃,113,,0,,2951856,,2951856,,0,,66.30,1435731,2517224,445210,1977415,1601988,4929271,,541684,2412047,0
78192,,1796,金穎生技,,-1945,,3,上櫃,113,,0,,785181,,785181,,0,,18.94,153733,429087,414598,383161,294336,1168342,,229428,739255,0
-633477,,1799,易威,,10501,,3,上櫃,113,,0,,747299,,730195,,0,,5.99,252270,733695,1218658,675459,134513,1422758,17104,423189,689063,0
87716,,1813,寶利徠,,-16616,,3,上櫃,113,,,,737426,,751803,,0,,16.12,294029,366170,466355,308146,214348,1045572,-14377,14117,679402,0
23253,,1815,富喬,,58668,,3,上櫃,113,,,,6654864,,6654864,,0,,14.29,2042795,4216592,4657421,7700644,1915522,14355508,,5657849,10138916,0
518069,,2035,唐榮公司,,136879,,3,上櫃,113,,,,4154994,,,,0,,11.87,3068971,3646900,3500000,13554130,46,17709124,,10485159,14062224,0
7081,,2061,風青,,4905,,3,上櫃,113,,0,,506154,,506154,,0,,10.68,618244,925816,473781,656941,20387,1163095,,38697,237279,0
301760,,2063,世鎧精密,,29977,,3,上櫃,113,,,,1102002,,1102002,,0,,22.22,332483,1363031,496015,923785,274250,2025787,,591302,662756,0
245967,,2064,晉椿,,-11176,,3,上櫃,113,-4104,0,,1029694,,1028918,,300000,,14.84,1343967,1031141,696300,1442928,101931,2472622,776,98961,1441481,0
609993,,2065,世豐,,20690,,3,上櫃,113,0,,,1912030,,1912030,,0,,32.43,1116579,1702484,589550,1533249,691797,3445279,,416670,1742795,0
1236458,,2066,世德,,586,,3,上櫃,113,-26095,0,,2199828,,2199828,,500000,,49.81,1115922,2797610,446661,1696306,542218,3896134,0,580384,1098524,0
-178715,,2067,嘉鋼,,-7829,,3,上櫃,113,,,,327413,,264838,,0,,5.87,1148291,656145,451382,1567957,,1895370,62575,419666,1239225,0
566126,,2070,精湛,,-20273,,3,上櫃,113,,0,,908201,,908201,,0,,25.38,335008,681977,357828,433859,4520,1342060,,98851,660083,0
100094,,2073,雄順,,-196,,3,上櫃,113,,,,438101,,,,0,,15.93,133077,187943,275000,275208,63203,713309,,142131,525366,0
518654,,2221,大甲,0,-1319,,3,上櫃,113,0,0,0,1057424,,992007,,0,,23.44,430141,1194770,423250,624409,51422,1681833,65417,194268,487063,0
434144,,2230,泰茂,,-827,,3,上櫃,113,,,,1227820,,1210173,,0,,22.22,407698,1384913,544674,668434,232182,1896254,17647,260736,511341,1868429
427993,,2235,謚源,,,,3,上櫃,113,,,,1284575,,,,0,,35.80,153713,516138,358780,221395,497802,1505970,,67682,989832,0
732010,,2596,綠意,,0,,3,上櫃,113,0,,,2283770,,1921218,,0,,19.21,3203019,5325114,1000000,3203019,189208,5486789,362552,,161675,0
832777,,2640,大車隊,,-587,,3,上櫃,113,,0,,2019237,,1923463,,0,,32.46,886510,1466481,592650,1455096,498623,3474333,95774,568586,2007852,0
2105081,,2641,正德,,272564,,3,上櫃,113,,0,,7285558,,7072290,,0,,22.77,782574,1604252,3105797,3819450,1588848,11105008,213268,3036876,9500756,0
1047273,,2643,捷迅,,57418,,3,上櫃,113,,,,1875796,,1875796,,0,,53.59,594927,2193714,350000,782081,421105,2657877,,187154,464163,0
3491091,,2718,全心投控,,63079,,3,上櫃,113,,0,,5156589,,5156589,,0,,58.88,1615217,6513591,875760,1721077,726659,6877666,,105860,364075,0
54350,,2719,燦星旅,,,,3,上櫃,113,,0,,754998,,754998,,0,,10.95,364258,765988,692823,463104,7825,1218102,,98846,452114,227400
-144460,,2724,藝舍-KY,0,-9472,,3,上櫃,113,,0,,442632,,442632,,0,,7.42,169544,593497,596564,176067,0,618699,,6523,25202,0
-3855,,2726,雅茗-KY,,-48420,,3,上櫃,113,-20682,,,401631,,356411,,310000,,12.87,201466,381196,280000,386072,149368,787703,45220,184606,406507,0
747550,,2729,瓦城,,-5056,,3,上櫃,113,-86020,,,2531023,,2502049,,373000,,63.95,1407798,1175690,395010,2889654,1450565,5420677,28974,1481856,4244987,0
342599,,2732,六角,,-17758,,3,上櫃,113,-96697,,,2339054,,1936600,,918000,,42.47,1372099,2409784,465186,3029511,1243270,5368565,402454,1657412,2958781,0
-82863,,2734,易飛網,,-2864,,3,上櫃,113,,0,,400538,,398215,,0,,9.42,354573,513354,422598,509213,61344,909751,2323,154640,396397,0
125661,,2736,富野,,-57485,,3,上櫃,113,,0,,1298797,,1234956,,0,,20.59,398378,367483,599721,1096655,567059,2395452,63841,698277,2027969,0
-388258,,2740,華軒,,-966,,3,上櫃,113,,0,,98766,,98766,,0,,4.26,58860,102149,231855,104051,256135,202817,,45191,100668,0
462859,,2743,山富,,0,,3,上櫃,113,0,,,1015066,,1015066,,0,,28.19,1935646,2268086,360117,1983883,192090,2998949,,48237,730863,0
398660,,2745,五福,,,,3,上櫃,113,,,,832688,,832688,,0,,24.63,1196077,1892698,338085,1213952,95943,2046640,,17875,153942,0
63809,,2751,王座,,-6,,3,上櫃,113,,,,433354,,433354,,0,,22.11,290461,509659,196000,424244,173551,857598,,133783,347939,0
492952,,2752,豆府,,-672,,3,上櫃,113,,,,1258431,,1243205,,0,,46.57,502850,1072129,266939,913384,483986,2171815,15226,410534,1099686,0
616661,,2754,亞洲藏壽司,,4294,,3,上櫃,113,,,,1672644,,1672644,,0,,35.69,1131576,557444,468610,3544062,583079,5216706,,2412486,4659262,0
315152,,2755,揚秦,,2025,,3,上櫃,113,,,,773845,,773845,,0,,25.68,519124,764155,301400,1005742,155268,1779587,,486618,1015432,0
108879,,2756,聯發國際,,6791,,3,上櫃,113,,,,536255,,536255,,0,,21.85,169420,640395,245428,561423,175157,1097678,,392003,457283,0
398424,,2916,滿心,,-7620,,3,上櫃,113,,0,,1500739,,,,0,,23.22,469000,1427910,646269,526959,463666,2027698,,57959,599788,0
-177727,,2924,宏太-KY,,-117,,3,上櫃,113,,,,549909,,549909,,0,,10.57,216374,720998,520359,218762,207394,768671,,2388,47673,0
-11531,,2926,誠品生活,,27650,,3,上櫃,113,,0,,576104,,569137,,0,,12.01,4373486,3611085,473897,15424879,79121,16000983,6967,11051393,12389898,0
410290,,2937,集雅社,,,,3,上櫃,113,,0,,942264,,942264,,0,,23.80,1908365,2133673,395836,1957779,136138,2900043,,49414,766370,0
56957,,2941,米斯特,,-475,,3,上櫃,113,,0,,361754,,,,0,,23.51,201487,473353,153900,247928,151372,609682,,46441,136329,0
244547,,2947,振宇五金,,,,3,上櫃,113,,0,,751676,,751676,,0,,39.01,737294,767643,192686,2169444,314443,2921120,,1432150,2153477,0
276696,,2948,寶陞,,36332,,3,上櫃,113,,,,1013625,,1013625,,0,,33.79,828938,1676003,300000,1191679,400597,2205304,,362741,529301,0
310562,,2949,欣新網,,-199,,3,上櫃,113,,,,1152856,,1017080,,0,,40.03,1313071,2261415,254100,1321160,452617,2474016,135776,8089,212601,0
-30212,,3064,泰偉,,6952,,3,上櫃,113,,,,111823,,107629,,0,,8.27,40470,117094,130115,270098,774,381921,4194,229628,264827,0
-9467,,3066,李洲,,359664,,3,上櫃,113,,,,1268655,,1213592,,0,,14.61,402145,719525,830706,513477,32689,1782132,55063,111332,1062607,0
52444,,3067,全域,,-12888,,3,上櫃,113,,,,257766,,257766,,0,,12.89,11496,112231,200000,41763,18210,299529,,30267,187298,0
381723,,3071,協禧,,-47149,,3,上櫃,113,0,0,,1921071,,1494920,,0,,13.59,1847965,2813714,1100000,2177193,60346,4098264,426151,329228,1284550,0
47382,,3073,天方能源,,-3812,,3,上櫃,113,,,,451751,,450759,,0,,14.04,396472,344085,320996,1034685,86193,1486436,992,638213,1142351,0
4080196,,3078,僑威,,-5446,,3,上櫃,113,,,,6563215,,6563215,,0,,28.86,2837985,7780105,2273911,3425660,214554,9988875,,587675,2208770,0
1050478,,3081,聯亞,,-71390,,3,上櫃,113,,,,3757233,,,,0,,40.61,170001,2012275,925312,466349,1852833,4223582,,296348,2211307,0
-430,,3083,網龍,,129408,,3,上櫃,113,,0,,1387094,,1352915,,0,,15.64,95515,767707,864869,97086,359068,1484180,34179,1571,716473,0
-239970,,3085,新零售,,0,,3,上櫃,113,,,,469344,,471828,,0,,6.84,78317,443255,690193,82646,21605,551990,-2484,4329,108735,0
49564,,3086,華義*,,,,3,上櫃,113,,,,338487,,338487,,0,,13.03,39715,269482,259724,46656,29199,385143,,6941,115661,0
2598327,,3088,艾訊,,46782,,3,上櫃,113,,0,,4422966,,4380446,,0,,42.81,1687547,4489682,1025437,2943420,709900,7366386,42520,1255873,2876704,60000
612240,,3093,港建*,,-37640,,3,上櫃,113,,,,982158,,982158,,0,,6.77,401746,1003166,362888,417990,44670,1400148,0,16244,396982,0
-66623,,3095,及成,,7648,,3,上櫃,113,,0,,137265,,137265,,0,,9.35,217287,324658,146800,737014,49440,874279,,519727,549621,0
18337962,,3105,穩懋,,4459370,,3,上櫃,113,,,,38200346,,37006121,,0,,87.29,8876953,12487609,4239404,26009060,9969385,64209406,1194225,17132107,51721797,0
622786,,3114,好德,,210416,,3,上櫃,113,,,,1536562,,1536562,,0,,23.59,1015554,2086990,651298,1024813,52062,2561375,,9259,474385,0
-251038,,3115,富榮綱,,513,,3,上櫃,113,,,,186451,,186451,,0,,4.27,12417,193038,436976,14631,,201082,,2214,8044,0
159080,,3118,進階,0,0,0,3,上櫃,113,,0,0,539657,,,,0,,16.63,241275,639237,324529,258017,56048,797674,,16742,158437,0
-33939,,3122,笙泉,,-421,,3,上櫃,113,,,,444745,,444745,,0,,10.97,259399,661943,405825,451078,73280,895823,,191679,233880,144104
112742,,3128,昇銳,,,,3,上櫃,113,-13028,,,650811,,632950,,560000,,15.27,606898,554059,420000,748655,113236,1399466,17861,141757,845407,0
2194539,,3131,弘塑,,231987,,3,上櫃,113,0,0,,4396769,,4363288,,0,,149.35,3134105,6031127,292160,4596672,1644602,8993441,33481,1462567,2962314,0
1299078,,3141,晶宏,,5090,,3,上櫃,113,-3544,,,2477931,,2465747,,124000,,32.87,400898,2326307,751606,1263816,413517,3741747,12184,862918,1415440,53450
667621,,3147,大綜,,-3669,,3,上櫃,113,,0,,1291163,,1291163,,0,,33.10,2086136,2814736,390061,2103601,237150,3394764,,17465,580028,0
2391074,,3152,璟德,,0,,3,上櫃,113,,,,3654768,,,,0,,52.96,528431,1717163,690162,568664,573532,4223432,,40233,2506269,0
-34532,,3162,精確,,112069,,3,上櫃,113,,0,,2703592,,2697956,,0,,20.68,3290965,3547032,1304384,4333691,1316035,7037283,5636,1042726,3490251,0
1310523,,3163,波若威,,-43164,,3,上櫃,113,,0,,2674148,,2674148,,0,,33.20,556411,2833189,805407,700093,601382,3374241,,143682,541052,0
629572,,3169,亞信,,-16420,,3,上櫃,113,,,,1700760,,1700760,,0,,27.03,128030,1699465,629270,138103,458338,1838863,,10073,139398,0
243715,,3171,炎洲流通,,-2392,,3,上櫃,113,-81856,,,691930,,691930,,2533000,,20.89,733963,1098066,356511,749922,175952,1441852,,15959,343786,0
-240227,,3176,基亞,,8801,,3,上櫃,113,,,,5125477,,1679945,,0,,12.06,900999,3668631,1393068,1619852,518303,6745329,3445532,718853,3076698,0
585264,,3178,公準,,-261,,3,上櫃,113,,0,,1211973,,1206586,,0,,26.78,938760,1036310,450500,1648446,171083,2860419,5387,709686,1824109,0
729011,,3188,鑫龍騰,,0,,3,上櫃,113,,,,2748872,,2748872,,0,,14.75,4575418,8279879,1863099,5553388,156762,8302260,,977970,22381,0
-201565,,3191,雲嘉南,,-12526,,3,上櫃,113,,,,225268,,225268,,0,,5.17,48866,281939,435974,214950,3385,440218,,166084,158279,0
-40396,,3205,佰研,,87126,,3,上櫃,113,0,,,473017,,461893,,0,,14.19,98644,263354,325456,108247,89707,581264,11124,9603,317910,0
748706,,3206,志豐,,13015,,3,上櫃,113,0,0,,1724812,,1548982,,0,,26.29,1465435,2815627,589167,1646185,198094,3370997,175830,180750,555370,0
95917,,3207,耀勝,,258532,,3,上櫃,113,,,,1514726,,1416895,,0,,23.28,670333,1368131,608661,1326329,453785,2841055,97831,655996,1472924,95788
6769692,,3211,順達,,-141504,,3,上櫃,113,,,,10398568,,10398568,,0,,68.32,4552117,11087948,1522150,5663439,2248230,16062007,0,1111322,4974059,0
1826281,,3213,茂訊,,314023,,3,上櫃,113,,0,,2821065,,2801540,,0,,47.74,602618,2344197,586855,842556,74381,3663621,19525,239938,1319424,0
1631622,,3217,優群,,1123380,,3,上櫃,113,0,0,,4504423,,4504423,,0,,49.99,975295,3175420,901042,1048984,848379,5553407,,73689,2377987,0
2149292,,3218,大學光,,9150,,3,上櫃,113,,,,3526410,,3387615,,0,,39.98,1448892,2963809,847249,2299149,381924,5825559,138795,850257,2861750,0
394108,,3219,倚強科,,24424,,3,上櫃,113,,,,1590397,,1313758,,0,,18.52,371055,1350515,709418,569776,185808,2160173,276639,198721,809658,0
634088,,3221,台嘉碩,,-276732,,3,上櫃,113,,0,,2173463,,2143628,,0,,20.62,596134,1674968,1039774,748132,746498,2921595,29835,151998,1246627,0
-213904,,3224,三顧,,7164,,3,上櫃,113,-1864,0,,2637308,,1151452,,40000,,16.90,592211,2326520,681726,691878,678330,3329186,1485856,99667,1002666,0
1159754,,3226,龍鋒,,-3950,,3,上櫃,113,,,,1814993,,,,0,,28.17,679528,1404554,644306,682807,14883,2497800,,3279,1093246,0
5432106,,3227,原相,,854236,,3,上櫃,113,,,,11163991,,11087645,,0,,74.30,2127105,7823866,1492218,2584760,3309085,13748751,76346,457655,5924885,0
-83426,,3228,金麗科,,-23049,,3,上櫃,113,,0,,591857,,,,0,,8.48,157367,282228,698265,164172,67,756029,,6805,473801,0
-34696,,3230,錦明,,-69582,,3,上櫃,113,,0,,1167335,,1167335,,0,,13.57,159745,979897,860109,281652,411504,1448987,,121907,469090,0
42148,,3232,昱捷,,7024,,3,上櫃,113,,0,,698020,,698020,,0,,14.99,425388,968020,465679,562532,183169,1260552,,137144,292532,0
-405224,,3234,光環,,-9401,,3,上櫃,113,,0,,962628,,1006149,,0,,9.03,209315,747729,1114747,405634,306027,1368262,-43521,196319,620533,0
384574,,3236,千如,,-51298,,3,上櫃,113,,0,,1564345,,1564345,,0,,14.90,961092,1405778,1050006,1619099,181063,3183444,,658007,1777666,0
1149382,,3252,海灣,,28500,,3,上櫃,113,,,,1983545,,1962050,,0,,39.09,346569,534039,501958,1867256,282210,3850801,21495,1520687,3316762,0
-283155,,3259,鑫創,,0,,3,上櫃,113,,,,286504,,286504,,0,,5.03,88890,345947,569659,120224,0,406728,,31334,60781,0
6776563,,3260,威剛,,-1066266,,3,上櫃,113,-40549,,,17061861,,15997388,,780000,,54.21,19677528,27645995,2958654,32131822,7368986,49193683,1064473,12454294,21547688,0
11937990,,3264,欣銓,,314576,,3,上櫃,113,-126772,0,,17913135,,17913135,,16250750,,37.80,5263308,8375094,4901701,15737770,885640,33650905,,10474462,25275811,0
4184149,,3265,台星科,,133825,,3,上櫃,113,,0,,6046834,,6046834,,0,,44.38,1098364,4402099,1362617,1278451,366243,7325285,,180087,2923186,0
83161,,3268,海德威,,22669,,3,上櫃,113,,,,537607,,537607,,0,,15.48,489736,776604,347208,609980,84569,1147587,,120244,370983,0
189050,,3272,東碩,,-47178,,3,上櫃,113,0,0,,1523319,,1523319,,0,,24.90,1446622,2541984,611768,2839062,769679,4362381,,1392440,1820397,0
100360,,3276,宇環,,-24649,,3,上櫃,113,,0,,913282,,801625,,0,,11.50,540174,464763,697127,574957,28787,1488239,111657,34783,1023476,0
249371,,3284,太普高,,-1699,,3,上櫃,113,0,,,1436528,,1262294,,0,,13.66,556796,1513580,923951,1289398,90671,2725926,174234,732602,1212346,0
155216,,3285,微端,,-14859,,3,上櫃,113,,,,611938,,594181,,0,,13.90,211304,736479,427353,246086,26471,858024,17757,34782,121545,0
133155,,3287,廣寰科,,-967,,3,上櫃,113,,,,646769,,588152,,0,,13.38,239371,768086,439705,246555,16259,893324,58617,7184,125238,0
-74013,,3288,點晶,,13013,,3,上櫃,113,,,,87694,,89059,,0,,5.94,68497,162735,150000,115072,59,202766,-1365,46575,40031,0
661247,,3289,宜特,,-102820,,3,上櫃,113,0,,,3478614,,3434041,,0,,46.18,2341026,2652459,748070,4549212,2127544,8027826,44573,2208186,5375367,107250
652549,,3290,東浦,,-101544,,3,上櫃,113,,,,2290135,,2290135,,0,,18.28,991765,2190904,1252739,1610977,486391,3901112,0,619212,1710208,0
10301922,,3293,鈊象,,260024,,3,上櫃,113,,,,13700455,,13697245,,0,,48.61,4105330,12160959,2818016,4183768,317283,17884223,3210,78438,5723264,0
37539,,3294,英濟,,101369,,3,上櫃,113,0,0,,2313772,,2299865,,0,,17.42,1789736,4039071,1320159,2895083,840798,5208855,13907,1105347,1169784,0
95857,,3297,杭特,,,,3,上櫃,113,0,0,,568963,,568963,,0,,15.78,243006,324007,360494,246760,112612,815723,0,3754,491716,0
813790,,3303,岱稜,,-26884,,3,上櫃,113,,,,2124263,,2110082,,0,,22.43,922052,1858649,940906,1302837,382270,3427100,14181,380785,1568451,0
292740,,3306,鼎天,,1914784,,3,上櫃,113,,,,3195031,,3195031,,0,,63.13,418109,1025923,506077,421693,481430,3616724,,3584,2590801,0
782831,,3310,佳穎,,139322,,3,上櫃,113,,0,,1580964,,1574799,,0,,26.18,4481234,5605686,601603,5200914,51043,6781878,6165,719680,1176192,0
-577092,,3313,斐成,,-1392,,3,上櫃,113,,0,,1640854,,1639792,,0,,9.72,943670,2356546,1687708,945127,530568,2585981,1062,1457,229435,0
1541538,,3317,尼克森,,-2155,,3,上櫃,113,,0,,3077691,,2979895,,0,,36.79,604309,3081895,810000,613168,630512,3690859,97796,8859,608964,0
137555,,3322,建舜電,,86854,,3,上櫃,113,,0,,1680301,,1678791,,0,,13.81,1180474,1706242,1215822,1783374,238560,3463675,1510,602900,1757433,0
644869,,3323,加百裕,,45995,,3,上櫃,113,,,,2496078,,2434644,,0,,27.57,2150094,4799613,883059,2938337,860721,5434415,61434,788243,634802,0
5391415,,3324,雙鴻,,254468,,3,上櫃,113,-321835,0,,8800774,,8469162,,1500000,,94.07,5434521,11073867,915262,7248399,2229852,16049173,331612,1813878,4975306,161019
-121692,,3325,旭品,,34826,,3,上櫃,113,,,,1082023,,992704,,0,,11.01,817529,1416162,901686,998365,177884,2080388,89319,180836,664226,0
1038650,,3332,幸康,,12712,,3,上櫃,113,,0,,1713098,,1713098,,0,,35.61,367140,1425642,481042,426536,180694,2139634,,59396,713992,0
44396,,3339,泰谷,,0,,3,上櫃,113,,,,932447,,,,0,,14.01,177401,844129,665682,186140,222369,1118587,,8739,274458,0
-162595,,3349,寶德,,-441,,3,上櫃,113,,0,,299024,,299024,,0,,7.46,172559,336775,400716,235921,61344,534945,,63362,198170,0
115904,,3354,律勝,,-26351,,3,上櫃,113,-287,0,,862018,,862018,,21000,,12.30,107707,487714,701124,172157,71628,1034175,,64450,546461,0
3708917,,3357,臺慶科,,580182,,3,上櫃,113,,0,,7295621,,7163824,,0,,70.21,1742964,5010368,1020349,4426823,1854376,11722444,131797,2683859,6712076,0
-30689,,3360,尚立,,5082,,3,上櫃,113,,,,877707,,866655,,0,,11.34,1881877,2536211,764021,2046134,128241,2923841,11052,164257,387630,0
937675,,3362,先進光,,-16772,,3,上櫃,113,,0,,3860290,,3858655,,0,,27.09,2744215,4277675,1424599,5292688,1513153,9152978,1635,2548473,4875303,0
340044,,3363,上詮,,-209945,,3,上櫃,113,,0,,2606362,,2606362,,0,,25.15,312081,2147843,1036406,399080,1439857,3005442,,86999,857599,0
-123965,,3372,典範,,-1210,,3,上櫃,113,,0,,1761050,,,,0,,10.04,191834,896981,1753240,264266,132985,2025316,,72432,1128335,0
413946,,3373,熱映,,-64418,,3,上櫃,113,,,,871203,,871203,,0,,20.12,70666,730687,432898,71042,88777,942245,,376,211558,0
5513734,,3374,精材,,,,3,上櫃,113,,,,8623801,,,,0,,31.78,1450550,6106728,2713643,2887993,396424,11511794,,1437443,5405066,0
29124,,3379,彬台,,112826,,3,上櫃,113,,0,,591948,,591948,,0,,15.56,823573,909065,380417,838999,69581,1430947,,15426,521882,0
2044981,,3388,崇越電,,163542,,3,上櫃,113,,,,4616479,,4470226,,0,,60.36,1174452,5658688,740624,1907911,1521079,6524390,146253,733459,865702,0
154040,,3390,旭軟,,62111,,3,上櫃,113,,0,,1233519,,1233519,,0,,17.89,237104,1202193,689583,242993,327785,1476512,0,5889,274319,0
1043787,,3402,漢科,,1195,,3,上櫃,113,,,,1939843,,1939843,,0,,26.56,4056524,5205062,730476,4248508,164385,6188351,,191984,983289,0
579617,,3430,奇鈦科,,1971,,3,上櫃,113,,,,1080521,,1080521,,0,,32.05,314168,1108975,337161,451425,161772,1531946,,137257,422971,0
58471,,3434,哲固,,-4096,,3,上櫃,113,,0,,334653,,334653,,0,,11.94,227917,484937,280278,345598,,680251,,117681,195314,0
326862,,3438,類比科,,478824,,3,上櫃,113,,0,,1859563,,,,0,,39.43,171099,888666,471658,294025,582219,2153588,,122926,1264922,0
302015,,3441,聯一光電,,13486,,3,上櫃,113,,,,785357,,773541,,0,,19.32,147815,879274,400399,165460,57641,950817,11816,17645,71543,0
355761,,3444,利機,,-20115,,3,上櫃,113,,,,1046721,,1046721,,0,,23.26,347191,876508,449969,375101,261106,1421822,0,27910,545314,0
1525080,,3455,由田,,-25844,,3,上櫃,113,,,,2473412,,2473412,,0,,41.33,1021558,2344172,598507,1607396,375669,4080808,,585838,1736636,0
132763,,3465,進泰電子,,30989,,3,上櫃,113,,0,,881495,,812719,,0,,23.00,967463,1148794,353298,1202846,295669,2084341,68776,235383,935547,0
-321771,,3466,德晉,,-91329,,3,上櫃,113,,0,,732300,,732300,,0,,11.91,460587,720869,614921,573938,530479,1306238,,113351,585369,0
102427,,3467,台灣精材,,,,3,上櫃,113,,,,445717,,,,0,,15.80,164563,406249,282066,282679,61224,728396,,118116,322147,0
1278194,,3479,安勤,0,14057,,3,上櫃,113,-1535,,0,3598699,,3181148,,76201,,43.85,1981431,4704472,726302,2757432,1164130,6356131,417551,776001,1651659,0
1528727,,3483,力致,,1195,,3,上櫃,113,-27943,,,4701171,,4701171,,455000,,54.87,4452703,7102784,861298,5174510,2337894,9875681,,721807,2772897,0
1327439,,3484,崧騰,,73724,,3,上櫃,113,,,,2970241,,2932629,,0,,38.60,1359513,3627740,759707,1964808,771759,4935049,37612,605295,1307309,0
87872,,3489,森寶,,,,3,上櫃,113,,0,,1323713,,1323713,,0,,14.63,3440001,4554224,904522,3443180,331319,4766893,,3179,212669,0
454976,,3490,單井,,-11401,,3,上櫃,113,,,,1338594,,1338594,,0,,24.34,114064,561242,550065,274928,344954,1613522,,160864,1052280,0
694078,,3491,昇達科,,89760,,3,上櫃,113,,,,2985741,,2604047,,0,,40.78,753173,3055145,638573,1737611,1181636,4723352,381694,984438,1668207,0
249933,,3492,長盛,0,-8947,,3,上櫃,113,0,0,,616089,,616089,,0,,17.34,271517,652178,355316,334614,19787,950703,0,63097,298525,0
