保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
129022,,1591,駿吉-KY,,-148974,,2,上櫃,114,,,,509649,,509649,,0,,13.39,27411,302292,380480,44947,149121,554596,,17536,252304,0
357969,,1593,祺驊,,-93920,,2,上櫃,114,0,0,,1329945,,1246570,,0,,31.33,432851,848971,397848,681611,584673,2011556,83375,248760,1162585,0
1438545,,1595,川寶,,-22394,,2,上櫃,114,-4755,,,2733656,,2733692,,475500,,50.93,1089674,2748705,541520,1396045,780776,4129701,-36,306371,1380996,0
844488,,1599,宏佳騰,,-45855,,2,上櫃,114,-63380,0,,1914447,,1898706,,1500000,,26.00,772141,1351646,745287,896135,418166,2810582,15741,123994,1458936,0
217630,,1742,台蠟,,15116,,2,上櫃,114,0,0,,1321932,,1321932,,0,,14.26,27819,407021,926713,147235,162473,1469167,,119416,1062146,0
989851,,1777,生泰,,-3303,,2,上櫃,114,,0,,2416241,,,,0,,54.19,465385,1478709,445917,535433,983776,2951674,,70048,1472965,0
151595,,1780,立弘,,-6606,,2,上櫃,114,,0,,1115612,,1115612,,0,,11.62,1143775,1725176,960241,1197263,10382,2312875,,53488,587699,0
-103832,,1781,合世,,-58755,,2,上櫃,114,,0,,346596,,346596,,0,,7.31,140155,458172,474076,334446,35107,681042,,194291,222870,0
77474,,1784,訊聯,,-9103,,2,上櫃,114,-104401,0,,2259822,,1261193,,2482365,,24.91,432493,1914673,531212,820150,766011,3079972,998629,387657,1165299,0
3174748,,1785,光洋科,,-368126,,2,上櫃,114,,,,12909304,,12891508,,0,,21.63,12469754,21792109,5960712,17646648,4124174,30555952,17796,5176894,8763843,0
863369,,1788,杏昌,,-46725,,2,上櫃,114,,0,,2863842,,2863842,,0,,64.33,1629139,2565682,445210,2166468,1601988,5030310,,537329,2464628,0
88749,,1796,金穎生技,,-3649,,2,上櫃,114,,0,,794034,,794034,,0,,19.15,134581,541911,414598,453104,294336,1247138,,318523,705227,0
-737351,,1799,易威,,-7281,,2,上櫃,114,,0,,658727,,652452,,0,,5.23,251348,615604,1246895,551807,150189,1210534,6275,300459,594930,0
13126,,1813,寶利徠,,-9038,,2,上櫃,114,,,,668833,,688660,,0,,14.77,293153,357580,466355,303459,218217,972292,-19827,10306,614712,0
299520,,1815,富喬,,-220345,,2,上櫃,114,-14441,,,7644293,,7644293,,600000,,14.69,2120525,4910842,5208717,7614362,2370842,15258655,,5493837,10347813,0
-675832,,2035,唐榮公司,,105969,,2,上櫃,114,,,,2930183,,,,0,,8.37,2883114,3353209,3500000,14526768,46,17456951,,11643654,14103742,0
-59587,,2061,風青,,-10855,,2,上櫃,114,,0,,592877,,592877,,0,,10.33,456343,842528,573781,494398,89538,1087275,,38055,244747,0
270343,,2063,世鎧精密,,-88316,,2,上櫃,114,-60,0,,928939,,928939,,2000,,19.31,902666,973227,481015,1004580,265957,1933519,,101914,960292,0
149139,,2064,晉椿,,-20405,,2,上櫃,114,0,,,924255,,923600,,0,,13.32,1406501,1048529,693300,1505443,101566,2429698,655,98942,1381169,0
395115,,2065,世豐,,-157233,,2,上櫃,114,,,,1696055,,1696055,,0,,26.70,1044131,1503742,635167,1787649,823006,3483704,,743518,1979962,0
1166338,,2066,世德,,-24739,,2,上櫃,114,0,0,,2101987,,2101987,,0,,47.29,1134756,2686415,444495,1695941,515893,3797928,,561185,1111513,0
-280291,,2067,嘉鋼,,144696,,2,上櫃,114,,,,370748,,315787,,0,,7.00,1226417,689866,451382,1574266,,1945014,54961,347849,1255148,0
592525,,2070,精湛,,-49755,,2,上櫃,114,,0,,905118,,905118,,0,,25.29,457661,834328,357828,574877,4520,1479995,,117216,645667,0
86034,,2073,雄順,,-984,,2,上櫃,114,,,,423253,,,,0,,15.39,168155,180309,275000,288302,63203,711555,,120147,531246,0
536741,,2221,大甲,0,-7880,,2,上櫃,114,0,0,0,1104917,,1011745,,0,,23.90,437097,1204385,423250,584863,59634,1689780,93172,147766,485395,0
310276,,2230,泰茂,,-83154,,2,上櫃,114,,,,1191891,,1173131,,0,,20.69,361493,1164306,680296,559413,265713,1751304,18760,197920,586998,0
344949,,2235,謚源,,,,2,上櫃,114,,,,1201531,,,,0,,33.49,253779,542040,358780,307747,497802,1509278,,53968,967238,0
845130,,2596,綠意,0,0,,2,上櫃,114,0,,,2394324,,2034338,,0,,20.34,3290477,5524592,1000000,3290477,189208,5684801,359986,,160209,0
824392,,2640,大車隊,,-587,,2,上櫃,114,,0,,2003312,,1915078,,0,,32.31,1477268,1764921,592650,2011084,498623,4014396,88234,533816,2249475,0
2369535,,2641,正德,,-304457,,2,上櫃,114,,0,,7520121,,6894135,,0,,21.65,1401996,2617338,3185020,6262950,1644037,13783071,625986,4860954,11165733,0
1021686,,2643,捷迅,,-43808,,2,上櫃,114,,,,1748983,,1748983,,0,,49.97,928739,2394664,350000,1075799,421105,2824782,,147060,430118,0
4150305,,2718,全心投控,,-12818,,2,上櫃,114,-19756,,,5720150,,5720150,,379000,,65.60,1827857,5456710,875760,2035379,726659,7755529,,207522,2298819,0
-8851,,2719,燦星旅,,,,2,上櫃,114,,0,,694022,,694022,,0,,10.06,331460,711060,689695,420283,13178,1114305,,88823,403245,0
-133377,,2724,藝舍-KY,,-9472,,2,上櫃,114,,0,,463488,,453715,,0,,7.61,41613,470707,596564,62026,,525514,9773,20413,54807,0
55611,,2726,雅茗-KY,,-73065,,2,上櫃,114,-15512,,,301998,,285342,,233000,,10.31,214245,248231,279225,386600,39083,688598,16656,172355,440367,0
629817,,2729,瓦城,,-38732,,2,上櫃,114,-169595,0,,2331626,,2306193,,780000,,59.56,2179167,1286655,434138,3367972,1450565,5699598,25433,1188805,4412943,0
265162,,2732,六角,,-53009,,2,上櫃,114,-177744,,,2103669,,1714562,,1823000,,38.36,2124700,1940424,465186,3234308,1214967,5337977,389107,1109608,3397553,0
-151390,,2734,易飛網,,-4507,,2,上櫃,114,,,,693400,,691213,,0,,12.07,282284,604609,572598,347185,274512,1040585,2187,64901,435976,0
90107,,2736,富野,,-70992,,2,上櫃,114,,0,,1533707,,1481895,,0,,18.53,361568,508207,799721,1035336,663059,2569043,51812,673768,2060836,20000000
-324640,,2740,華軒,,212,,2,上櫃,114,,0,,87883,,87883,,0,,6.30,29827,90891,139520,45656,272791,133539,,15829,42648,0
430851,,2743,山富,,,,2,上櫃,114,0,,,1091093,,1091093,,0,,30.30,1737422,2036100,468152,1770904,192090,2861997,,33482,825897,0
376723,,2745,五福,,,,2,上櫃,114,,,,810751,,810751,,0,,23.98,1803370,2460053,338085,1850229,95943,2660980,,46859,200927,0
49870,,2751,王座,,-308,,2,上櫃,114,,,,442580,,408956,,0,,20.77,363163,399646,196928,707910,162466,1150490,33624,344747,750844,73500
421277,,2752,豆府,,-4348,,2,上櫃,114,,,,1184969,,1167854,,0,,43.75,536605,1026717,266939,940309,483986,2125278,17115,403704,1098561,0
617966,,2754,亞洲藏壽司,,-1982,,2,上櫃,114,,,,1667739,,1667739,,0,,35.58,1178545,768339,468676,3390759,583079,5058498,,2212214,4290159,6000
316229,,2755,揚秦,,-1372,,2,上櫃,114,,,,871419,,871419,,0,,28.66,586393,838814,364293,1110635,192269,1982054,,524242,1143240,261305
118581,,2756,聯發國際,,-10559,,2,上櫃,114,-20728,,,511892,,511892,,252000,,21.03,226874,640622,245976,669010,178622,1180902,,442136,540280,0
412482,,2916,滿心,,-19557,,2,上櫃,114,,0,,1502860,,,,0,,23.25,448555,1360941,646269,513464,463666,2016324,,64909,655383,0
-216789,,2924,宏太-KY,,-2073,,2,上櫃,114,,,,508891,,508891,,0,,9.78,329829,796933,520359,330878,207394,839769,,1049,42836,0
12645,,2926,誠品生活,,1439,,2,上櫃,114,,0,,573936,,567102,,0,,11.97,4958437,4217238,473897,15458443,79121,16032379,6834,10500006,11815141,0
440206,,2937,集雅社,,,,2,上櫃,114,,0,,1011764,,1011764,,0,,25.56,1748196,1980886,435420,1786038,136138,2797802,,37842,816916,0
40235,,2941,米斯特,,-410,,2,上櫃,114,,0,,345097,,,,0,,22.42,255514,471745,153900,321995,151372,667092,,66481,195347,0
258177,,2947,振宇五金,,,,2,上櫃,114,,0,,784575,,784575,,0,,40.72,737919,827208,211955,2161014,314443,2945589,,1423095,2118381,0
259932,,2948,寶陞,,-37793,,2,上櫃,114,,,,932736,,932736,,0,,31.09,848699,1654342,310000,1113445,400597,2046181,,264746,391839,0
321111,,2949,欣新網,,-1968,,2,上櫃,114,-46618,,,1168861,,1031553,,500000,,41.41,1125361,2210442,306411,1349089,452617,2517950,137308,223728,307508,0
-57735,,3064,泰偉,,6504,,2,上櫃,114,,,,83849,,79658,,0,,6.12,78313,77487,130115,249149,774,332998,4191,170836,255511,0
-181565,,3066,李洲,,372380,,2,上櫃,114,,,,1097711,,1054210,,0,,12.69,478766,614459,830706,576425,32689,1674136,43501,97659,1059677,0
29013,,3067,全域,,0,,2,上櫃,114,,,,247223,,247223,,0,,12.36,11294,89640,200000,64340,18210,311563,,53046,221923,0
385768,,3071,協禧,,-209958,,2,上櫃,114,,0,,1723925,,1336389,,0,,12.15,1668567,2478773,1100000,1982661,60579,3706586,387536,314094,1227813,0
39442,,3073,天方能源,,-19167,,2,上櫃,114,,,,717567,,716577,,0,,19.31,337124,232380,395111,1153390,301191,1870957,990,816266,1638577,0
4312651,,3078,僑威,,-383503,,2,上櫃,114,,,,6417613,,6417613,,0,,28.22,4508235,9400322,2273911,5066449,214554,11484062,,558214,2083740,0
1198638,,3081,聯亞,,-41984,,2,上櫃,114,,,,3881853,,,,0,,41.96,357939,2408946,925214,648546,1799985,4530399,,290607,2121453,0
-6199,,3083,網龍,,4687,,2,上櫃,114,,0,,1252850,,1222425,,0,,14.13,98868,702667,864869,120554,359068,1373404,30425,21686,670737,0
-267665,,3085,新零售,,351,,2,上櫃,114,,,,422879,,422879,,0,,6.13,84881,366148,690193,99004,0,521883,0,14123,155735,0
20496,,3086,華義*,,-9,,2,上櫃,114,,,,326376,,322396,,0,,12.41,32948,246285,272710,35769,29199,362145,3980,2821,115860,0
2465603,,3088,艾訊,,-35459,,2,上櫃,114,,0,,4681633,,4633543,,0,,43.06,1614661,4323300,1118607,2431689,1084792,7113322,48090,817028,2790022,490988
633799,,3093,港建*,,-54192,,2,上櫃,114,,,,987165,,987165,,0,,6.80,735794,1341941,362888,743555,44670,1730720,0,7761,388779,0
-93060,,3095,及成,,-2702,,2,上櫃,114,,0,,128881,,128881,,0,,8.78,228499,363942,146800,809482,77843,938363,,580983,574421,0
17174978,,3105,穩懋,,5146327,,2,上櫃,114,,,,37331930,,36532157,,0,,86.17,5385545,12226435,4239404,23799577,9971448,61131507,799773,18414032,48905072,0
596603,,3114,好德,,109355,,2,上櫃,114,,,,1409318,,1409318,,0,,21.64,981992,1981438,651298,996564,52062,2405882,,14572,424444,0
-166136,,3115,富榮綱,,-7309,,2,上櫃,114,,,,398531,,398531,,0,,6.97,28140,420020,571976,28140,,426671,,0,6651,0
155403,,3118,進階,0,0,0,2,上櫃,114,,0,0,535980,,,,0,,16.52,301199,491853,324529,313543,56048,849523,,12344,357670,0
-42238,,3122,笙泉,,-2209,,2,上櫃,114,,,,389700,,389700,,0,,9.56,251048,430477,407648,253299,26499,642999,,2251,212522,0
119518,,3128,昇銳,,,,2,上櫃,114,0,,,715213,,697028,,0,,16.60,959898,972045,462000,1328095,115510,2043308,18185,368197,1071263,0
2272857,,3131,弘塑,,140960,,2,上櫃,114,0,0,,4364631,,4331582,,0,,148.26,5751304,8414849,292160,7234695,1625605,11599326,33049,1483391,3184477,0
1250088,,3141,晶宏,,62251,,2,上櫃,114,-66039,,,2516074,,2403996,,1198000,,32.48,1165149,2151208,752023,1384945,405673,3901019,112078,219796,1749811,3100
844209,,3147,大綜,,-13658,,2,上櫃,114,,0,,1504569,,1504569,,0,,38.57,2432443,3371925,436868,2438335,237150,3942904,,5892,570979,0
2604716,,3152,璟德,,0,,2,上櫃,114,,,,3868410,,,,0,,56.05,930221,2790224,690162,945539,573532,4813949,,15318,2023725,0
283369,,3158,嘉實,,-6544,,2,上櫃,114,,0,,583839,,583825,,0,,21.83,258869,422104,267434,279244,39566,863083,14,20375,440979,0
215345,,3162,精確,,-48405,,2,上櫃,114,-4427,0,,2759134,,2753757,,95000,,21.14,5500484,4833264,1303793,5937102,1287451,8696236,5377,436618,3862972,0
1258584,,3163,波若威,,-96629,,2,上櫃,114,,0,,2568744,,2568744,,0,,31.89,838086,3018785,805407,999429,601382,3568173,,161343,549388,0
615122,,3169,亞信,,-25997,,2,上櫃,114,,,,1696713,,1696713,,0,,26.89,359414,1927111,631070,369395,476518,2066108,,9981,138997,0
230401,,3171,炎洲流通,,-14531,,2,上櫃,114,-72856,,,671398,,671398,,2254500,,20.27,650400,854993,353726,662270,174658,1333668,,11870,478675,0
-288233,,3176,基亞,,-38285,,2,上櫃,114,,,,4974604,,1691114,,0,,12.14,816080,3614562,1393068,1532037,624564,6506641,3283490,715957,2892079,0
569737,,3178,公準,,-1532,,2,上櫃,114,,0,,1195233,,1189788,,0,,26.41,669049,1016089,450500,1634632,171083,2829865,5445,965583,1813776,0
497172,,3188,鑫龍騰,,,,2,上櫃,114,,,,2554279,,2554279,,0,,13.71,6158930,10483299,1863099,7949313,194008,10503592,,1790383,20293,0
-229653,,3191,雲嘉南,,-7520,,2,上櫃,114,,,,202186,,202186,,0,,4.64,42078,231290,435974,169272,3385,371458,,127194,140168,0
-31426,,3205,佰研,,40597,,2,上櫃,114,,,,1058179,,1055039,,0,,15.62,81166,884230,675456,86596,370412,1144775,3140,5430,260545,0
701668,,3206,志豐,,-98618,,2,上櫃,114,0,0,,1552834,,1390467,,0,,23.60,1396359,2599338,589167,1544502,198250,3097336,162367,148143,497998,0
78486,,3207,耀勝,0,116571,,2,上櫃,114,-15310,,0,3168250,,1756930,,208000,,26.53,1933932,2872673,664222,2141059,912961,5309309,1411320,207127,2436636,0
5765682,,3211,順達,,-897968,,2,上櫃,114,,,,8796615,,8796615,,0,,57.65,7000414,11410876,1525860,7898738,2403041,16695353,0,898324,5284477,0
2285256,,3213,茂訊,,867479,,2,上櫃,114,,0,,3836884,,3813971,,0,,64.99,1021979,4591961,586855,1356364,74381,5193248,22913,334385,601287,0
1589156,,3217,優群,,651419,,2,上櫃,114,-19506,0,,3970490,,3970490,,133000,,44.13,1815663,3807268,901042,1898803,848379,5869293,,83140,2062025,0
2158054,,3218,大學光,,-29390,,2,上櫃,114,,,,3492572,,3357837,,0,,39.63,1292162,2708952,847249,2193735,381924,5686307,134735,901573,2977355,0
414805,,3219,倚強科,,-25453,,2,上櫃,114,,,,1560386,,1288844,,0,,18.13,665791,1629460,711039,866908,188453,2427294,271542,201117,797834,0
575669,,3221,台嘉碩,,-349488,,2,上櫃,114,,0,,2023699,,1989215,,0,,19.15,682414,1770808,1038923,899060,724111,2922759,34484,216646,1151951,0
-290410,,3224,三顧,,-24761,,2,上櫃,114,-1864,0,,2425053,,1044093,,40000,,15.32,542924,1755032,681726,624967,679402,3050020,1380960,82043,1294988,0
1189413,,3226,龍鋒,,-3950,,2,上櫃,114,,,,1844663,,,,0,,28.63,784051,1357874,644306,789243,14894,2633906,,5192,1276032,0
5475158,,3227,原相,,419800,,2,上櫃,114,,,,10770228,,10720776,,0,,71.84,3595015,9263771,1492319,4025473,3333499,14795701,49452,430458,5531930,0
-190776,,3228,金麗科,,-22944,,2,上櫃,114,,0,,574654,,,,0,,8.17,192652,281626,703065,197213,85309,771867,,4561,490241,0
-50533,,3230,錦明,0,-113609,,2,上櫃,114,-13121,0,0,1020249,,1020249,,400000,,11.92,244969,815584,860109,322933,337403,1343182,0,77964,527598,0
26199,,3232,昱捷,,1233,,2,上櫃,114,,0,,666966,,666966,,0,,14.32,303882,807542,465679,430377,173855,1097343,,126495,289801,0
-561216,,3234,光環,,-19725,,2,上櫃,114,,0,,844099,,840118,,0,,7.54,131864,627761,1114747,350872,306312,1194971,3981,219008,567210,0
343019,,3236,千如,,-177109,,2,上櫃,114,,0,,1396979,,1396979,,0,,13.30,888903,1357332,1050006,1595600,181063,2992579,,706697,1635247,0
1147374,,3252,海灣,,28500,,2,上櫃,114,,,,1987479,,1960042,,0,,39.05,362358,560833,501958,1874526,282210,3862005,27437,1512168,3301172,0
-219366,,3259,鑫創,,0,,2,上櫃,114,,,,510293,,,,0,,6.99,129021,543724,729659,149988,0,660281,,20967,116557,0
6874768,,3260,威剛,,-1658394,,2,上櫃,114,-737990,0,,17890925,,16707655,,8510000,,52.66,17025858,28657823,3257966,35060646,8971305,52951571,1183270,18034788,24293748,0
11596393,,3264,欣銓,,-21281,,2,上櫃,114,-126772,0,,17301038,,17301038,,16250750,,36.51,8069805,10481617,4901701,18122492,950997,35423530,,10052687,24941913,0
4072720,,3265,台星科,,-86001,,2,上櫃,114,,0,,5715579,,5715579,,0,,41.95,2007271,3777752,1362617,2827307,366243,8542886,,820036,4765134,0
38650,,3268,海德威,,6927,,2,上櫃,114,,,,477354,,477354,,0,,13.75,436463,613712,347208,547048,84569,1024402,,110585,410690,0
57353,,3272,東碩,,-268409,,2,上櫃,114,-33580,0,,1146077,,1146077,,1275000,,19.13,3215233,2776502,611768,3639555,778945,4785632,,424322,2009130,0
104861,,3276,宇環,,-93621,,2,上櫃,114,,0,,819688,,737154,,0,,10.57,421263,334111,697127,566333,28787,1386021,82534,145070,1051910,0
126938,,3284,太普高,,-11704,,2,上櫃,114,0,,,1440703,,1240901,,0,,13.43,561980,1647398,1034825,1462472,90842,2903175,199802,900492,1255777,0
126649,,3285,微端,,-30981,,2,上櫃,114,,,,565125,,549492,,0,,12.86,237355,680959,427353,254941,26471,820066,15633,17586,139107,0
70168,,3287,廣寰科,,4236,,2,上櫃,114,,,,578962,,530368,,0,,12.06,462603,901621,439705,462603,16259,1041565,48594,0,139944,0
-71073,,3288,點晶,,12163,,2,上櫃,114,,,,90569,,91941,,0,,6.13,79643,159611,150000,107071,851,197640,-1372,27428,38029,0
752492,,3289,宜特,,-180568,,2,上櫃,114,-37874,,,3451351,,3426009,,383000,,46.14,2439743,2831908,754531,5145466,2137428,8596817,25342,2705723,5764909,204000
756228,,3290,東浦,,-349736,,2,上櫃,114,,0,,1824800,,1824800,,0,,20.23,1525663,2414372,902150,2412903,516158,4237703,0,887240,1823331,0
9782439,,3293,鈊象,,358248,,2,上櫃,114,,,,13278578,,13275986,,0,,47.11,15192102,22686624,2818016,15255148,317283,28533726,2592,63046,5847102,0
-105906,,3294,英濟,,-101881,,2,上櫃,114,0,0,,2021147,,1960668,,0,,14.85,1260325,3215199,1320159,2335967,848296,4357114,60479,1075642,1141915,0
100707,,3297,杭特,,,,2,上櫃,114,0,0,,573813,,573813,,0,,15.92,142576,260963,360494,144758,112612,718571,0,2182,457608,0
843332,,3303,岱稜,,-74217,,2,上櫃,114,-27093,,,2110025,,2096029,,554000,,22.41,997715,2238019,940906,1711568,413101,3821593,13996,713853,1583574,0
304957,,3306,鼎天,,2024807,,2,上櫃,114,,,,3317271,,3317271,,0,,65.55,467580,1084575,506077,470541,481430,3787812,,2961,2703237,0
844038,,3310,佳穎,,71881,,2,上櫃,114,,0,,1791138,,1791537,,0,,24.57,4002667,5027485,729218,4281950,146400,6073088,-399,279283,1045603,0
-662781,,3313,斐成,,-1392,,2,上櫃,114,,0,,2213538,,2213510,,0,,10.03,1029118,3409786,2207708,1410442,669975,3623980,28,381324,214194,0
1583147,,3317,尼克森,,-3128,,2,上櫃,114,,0,,3255599,,3154973,,0,,38.95,584132,3243515,900000,595514,674954,3851113,100626,11382,607598,0
34837,,3322,建舜電,,-61607,,2,上櫃,114,,0,,1427645,,1427612,,0,,11.74,1129893,1562853,1215822,1711771,238560,3139416,33,581878,1576563,0
438767,,3323,加百裕,,17618,,2,上櫃,114,,,,2489560,,2388593,,0,,25.42,2210157,4177193,939554,2324863,992654,4814423,100967,114706,637230,0
5624897,,3324,雙鴻,,-158858,,2,上櫃,114,-321835,0,,8717230,,8384012,,1500000,,92.65,7815398,12402046,919952,9729868,2319856,18447098,333218,1914470,6045052,220764
-210552,,3325,旭品,,-51696,,2,上櫃,114,,,,892225,,817322,,0,,9.06,814680,1161981,901686,932624,177884,1824849,74903,117944,662868,0
1108877,,3332,幸康,,-112032,,2,上櫃,114,,0,,1658587,,1658587,,0,,34.48,523030,1562592,481042,569365,180700,2227952,,46335,665360,0
-37818,,3339,泰谷,0,0,,2,上櫃,114,-102878,,,749418,,747355,,3258000,,11.80,260022,663943,665683,299341,222368,1048759,2063,39319,384816,0
-184212,,3349,寶德,,6749,,2,上櫃,114,,0,,284597,,284597,,0,,7.10,169353,327901,400716,223904,61344,508501,,54551,180600,0
92950,,3354,律勝,,-36857,,2,上櫃,114,0,0,,791679,,791679,,0,,11.29,72928,405583,701124,133386,34462,925065,,60458,519482,0
4118843,,3357,臺慶科,,-85199,,2,上櫃,114,,0,,7094580,,6908271,,0,,67.70,2546161,5088584,1020349,5172766,1854278,12267346,186309,2626605,7178762,0
-35459,,3360,尚立,,-18056,,2,上櫃,114,,,,817990,,803760,,0,,10.52,1639179,2179512,764021,1858469,93254,2676459,14230,219290,496947,0
720744,,3362,先進光,,-89694,,2,上櫃,114,,0,,3568827,,3568208,,0,,25.05,3898543,3749105,1424491,6494903,1512667,10063730,619,2596360,6314625,0
280852,,3363,上詮,,-242396,,2,上櫃,114,,0,,2522912,,2522912,,0,,24.34,619392,2381968,1036406,696969,1448050,3219881,,77577,837913,0
-310281,,3372,典範,,0,,2,上櫃,114,,0,,1575943,,,,0,,8.99,228298,801066,1753240,299212,132984,1875155,,70914,1074089,0
323945,,3373,熱映,,-105910,,2,上櫃,114,,,,783000,,783000,,0,,18.09,57473,645043,476188,57814,88777,840814,,341,195771,0
5709515,,3374,精材,,,,2,上櫃,114,,,,8819582,,,,0,,32.50,3512187,6062248,2713643,5736076,396424,14555658,,2223889,8493410,0
39919,,3379,彬台,,83599,,2,上櫃,114,,0,,573939,,573939,,0,,15.09,1144240,1225269,380417,1154577,70004,1728516,,10337,503247,0
2014379,,3388,崇越電,,-85337,,2,上櫃,114,,,,4340206,,4190745,,0,,56.58,2069939,5558141,740624,2133791,1521079,6473997,149461,63852,915856,0
30599,,3390,旭軟,,42869,,2,上櫃,114,0,0,,1350215,,1350215,,0,,17.10,254731,1149815,789583,444427,487164,1794642,0,189696,644827,0
1213800,,3402,漢科,,-74720,,2,上櫃,114,,,,1924369,,1924369,,0,,26.34,4419175,5406413,730476,4610788,54813,6535157,,191613,1128744,0
576014,,3430,奇鈦科,,-17339,,2,上櫃,114,,,,1057608,,1057608,,0,,31.37,342607,1072808,337161,472598,161772,1530206,,129991,457398,0
36230,,3434,哲固,,-4211,,2,上櫃,114,,0,,485861,,485861,,0,,14.89,216469,563874,354072,332050,99770,817911,,115581,254037,4607192
345369,,3438,類比科,,515374,,2,上櫃,114,,0,,1914620,,,,0,,40.59,262420,1020583,471658,394622,582219,2309242,,132202,1288659,0
282396,,3441,聯一光電,,-30341,,2,上櫃,114,,,,721390,,710095,,0,,17.73,155935,811740,400399,221084,57641,942474,11295,65149,130734,0
351352,,3444,利機,,-65297,,2,上櫃,114,,,,997130,,997130,,0,,22.16,453612,1057994,449969,461717,261106,1458847,,8105,400853,0
1502776,,3455,由田,,-52343,,2,上櫃,114,,,,2304907,,2304907,,0,,38.51,1162937,2254261,598507,1725588,255967,4030495,,562651,1776234,0
129233,,3465,進泰電子,,-37434,,2,上櫃,114,,0,,790244,,728401,,0,,20.62,587873,1097254,353298,1093051,283304,1883295,61843,505178,786041,0
-402699,,3466,德晉,,-103857,,2,上櫃,114,,0,,1458844,,1458844,,0,,18.73,266877,1246910,778921,371465,1186479,1830309,,104588,583399,0
92039,,3467,台灣精材,,,,2,上櫃,114,,,,583624,,,,0,,18.76,182945,514877,311066,270941,180519,854565,,87996,339688,0
1281277,,3479,安勤,0,-110785,,2,上櫃,114,-1535,,0,3473649,,3055311,,76201,,42.11,2781379,4611136,726302,3538175,1160052,7011824,418338,756796,2400688,0
1474880,,3483,力致,,-356599,,2,上櫃,114,0,,,4458159,,4458159,,0,,51.76,4245816,6704743,990493,4925202,2349385,9383361,,679386,2678618,0
1392460,,3484,崧騰,,-177148,,2,上櫃,114,,,,2900125,,2864923,,0,,36.34,1778782,3694107,788282,2114177,861329,5014302,35202,335395,1320195,0
848246,,3485,敘豐,,-23809,,2,上櫃,114,0,,,1188017,,1188017,,0,,34.75,474346,1342150,341919,476929,21661,1664946,0,2583,322796,0
