保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
325465,,1586,和勤,,-95041,,3,上櫃,112,-204374,0,,1467334,,1467334,,5054000,,18.15,1380200,2038890,863030,2648958,578254,4116292,,1268758,2077402,0
240005,,1591,駿吉-KY,,-154917,,3,上櫃,112,0,0,,455227,,455227,,0,,13.08,40857,233429,347980,60845,22159,516072,0,19988,282643,0
359100,,1593,祺驊,,-16821,,3,上櫃,112,0,0,,1374973,,1320486,,0,,33.19,385109,801298,397829,670527,580378,2045500,54487,285418,1244202,0
1610844,,1595,川寶,,5498,,3,上櫃,112,0,,,2665475,,2662720,,0,,56.00,1532210,3220030,475481,1849911,570897,4515386,2755,317701,1295356,0
890054,,1599,宏佳騰,,-10316,,3,上櫃,112,-63380,0,,1979811,,1979811,,1500000,,27.11,930941,1804413,745287,1262165,418166,3241976,,331224,1437563,0
291441,,1742,台蠟,,16837,,3,上櫃,112,-16780,0,,1392189,,1392189,,888000,,15.02,2331084,2944679,935593,2457154,165098,3849343,,126070,904664,0
865673,,1777,生泰,,-4229,,3,上櫃,112,,0,,2291137,,,,0,,51.38,598553,1503858,445917,676301,983776,2967438,,77748,1463580,0
-65871,,1781,合世,,-44341,,3,上櫃,112,,0,,363872,,363872,,0,,7.68,325491,508487,474076,360473,8,724345,,34982,215858,0
106510,,1784,訊聯,,-6268,,3,上櫃,112,-79369,0,,1469819,,1130027,,2510000,,23.98,312762,968257,496269,565341,612885,2035160,339792,252579,1066903,0
3059884,,1785,光洋科,,-221245,,3,上櫃,112,,,,12943873,,12931880,,0,,21.68,5479794,16855499,5966072,12881081,4127169,25824954,11993,7401287,8969455,0
861919,,1788,杏昌,,-3804,,3,上櫃,112,,0,,2905313,,2905313,,0,,65.26,1139709,2446231,445210,1652397,1601988,4557710,,512688,2111479,0
173210,,1796,金穎生技,,-2397,,3,上櫃,112,,0,,879747,,879747,,0,,21.22,223085,405061,414598,350169,294336,1229916,,127084,824855,0
-525365,,1799,易威,,22974,,3,上櫃,112,,0,,662369,,641267,,0,,5.61,113553,423377,1143658,509702,0,1172071,21102,396149,748694,0
137056,,1813,寶利徠,,-16365,,3,上櫃,112,,0,,818851,,820847,,0,,17.60,272070,472082,466355,290541,233801,1109392,-1996,18471,637310,0
455784,,1815,富喬,,77826,,3,上櫃,112,,,,6895504,,6895504,,0,,15.32,2282129,3935762,4502088,6790047,1859806,13685551,,4507918,9749789,0
1390776,,2035,唐榮公司,,143558,,3,上櫃,112,,,,5034380,,,,0,,14.38,2435525,2849132,3500000,11768046,46,16802426,,9332521,13953294,0
2015,,2061,風青,,721,,3,上櫃,112,0,0,,509287,,509287,,0,,10.81,532942,820118,471083,562722,35468,1072009,,29780,251891,0
418710,,2063,世鎧精密,,-642,,3,上櫃,112,0,0,,1108741,,1108741,,0,,22.35,625540,1311339,495995,774301,194678,1883042,,148761,571703,0
286486,,2064,晉椿,,-17944,,3,上櫃,112,-4104,0,,1062902,,1062287,,300000,,15.32,1367297,1114139,696300,1456381,101549,2519283,615,89084,1405144,0
605982,,2065,世豐,,78548,,3,上櫃,112,0,,,1674746,,1674746,,0,,31.94,1127192,1316508,524339,1420505,465877,3095251,,293313,1778743,0
1000609,,2066,世德,,-2873,,3,上櫃,112,-26095,0,,1811051,,1811051,,500000,,43.71,914988,2694840,419317,1698404,420093,3509455,0,783416,814615,0
-49386,,2067,嘉鋼,,-7995,,3,上櫃,112,,,,461268,,394001,,0,,8.73,848309,645786,451382,1495284,0,1956552,67267,646975,1310766,0
504087,,2070,精湛,,-20382,,3,上櫃,112,,0,,860366,,860366,,0,,24.04,264351,657664,357828,383167,18833,1243533,,118816,585869,0
97511,,2073,雄順,,-792,,3,上櫃,112,,,,434922,,,,0,,15.82,166579,227330,275000,357855,63203,792777,,191276,565447,0
500443,,2221,大甲,0,-4249,,3,上櫃,112,0,0,0,1026172,,970866,,0,,22.94,494497,1187374,423250,692479,51422,1718651,55306,197982,531277,0
167423,,2230,泰茂,,-3398,,3,上櫃,112,,,,808028,,794936,,0,,16.35,207949,920494,486091,431446,144820,1239474,13092,223497,318980,1031757
438031,,2235,謚源,,,,3,上櫃,112,,,,1294613,,,,0,,36.08,300871,665034,358780,404211,497802,1698824,,103340,1033790,0
805513,,2596,綠意,,0,,3,上櫃,112,0,,,2359356,,1994721,,0,,19.95,1955066,4180229,1000000,1955066,189208,4314422,364635,,134193,0
695434,,2640,大車隊,,-587,,3,上櫃,112,,,,1890099,,1786120,,0,,30.14,826952,1252659,592650,1384970,498623,3275069,103979,558018,2022410,0
1645296,,2641,正德,,412021,,3,上櫃,112,,,,6009736,,6009736,,0,,22.26,1320599,2228823,2700305,3611421,1252114,9621157,,2290822,7392334,0
983018,,2643,捷迅,,58829,,3,上櫃,112,,,,1664473,,1664473,,0,,51.20,669255,2213879,450638,926652,171988,2591125,,257397,377246,2510637
688798,,2718,全心投控,,11832,,3,上櫃,112,,0,,2303049,,2303049,,0,,26.30,1995212,3848896,875760,2198531,726659,4501580,,203319,652684,0
-171330,,2719,燦星旅,,,,3,上櫃,112,,0,,522562,,522562,,0,,7.60,144273,540302,687421,231369,6471,753931,,87096,213629,0
-292097,,2724,藝舍-KY,,-66272,,3,上櫃,112,,0,,238195,,238195,,0,,3.99,123756,269014,596564,418215,0,656410,,294459,387396,0
-63126,,2726,雅茗-KY,,-61236,,3,上櫃,112,-20682,,,231235,,202324,,310000,,8.19,274106,454727,250000,522380,97368,753615,28911,248274,298888,0
799439,,2729,瓦城,,-10749,,3,上櫃,112,-86020,0,,2522924,,2512674,,373000,,70.64,1344187,1103729,359439,2526429,1450565,5049353,10250,1182242,3945624,0
342417,,2732,六角,,-21385,,3,上櫃,112,-96697,,,2163915,,1835379,,918000,,40.29,1541558,1961844,464721,2444684,1146323,4608599,328536,903126,2646755,0
-148327,,2734,易飛網,,-2768,,3,上櫃,112,,0,,428217,,332847,,0,,7.88,546664,939122,422598,739417,61344,1167634,95370,192753,228512,0
261651,,2736,富野,,-53887,,3,上櫃,112,,0,,1213898,,1172015,,0,,23.45,269928,428551,499721,926554,464530,2140452,41883,656626,1711901,0
-320772,,2740,華軒,,-780,,3,上櫃,112,,0,,166813,,166813,,0,,7.19,47646,171456,231855,64431,256510,231244,,16785,59788,0
249098,,2743,山富,,,,3,上櫃,112,0,,,801305,,801305,,0,,22.25,1561021,1861126,360117,1603138,192090,2404443,,42117,543317,0
150119,,2745,五福,,,,3,上櫃,112,,,,584147,,584147,,0,,17.28,1095687,1483624,338085,1108810,95943,1692957,,13123,209333,0
466390,,2752,豆府,,-14,,3,上櫃,112,,,,1118142,,1105777,,0,,42.10,534546,1208277,262674,870114,376727,1988256,12365,335568,779979,0
585551,,2754,亞洲藏壽司,,-805,,3,上櫃,112,,,,1634873,,1634873,,0,,34.99,1091419,525243,467190,3364523,582937,4999396,,2273104,4474153,0
261756,,2755,揚秦,,2878,,3,上櫃,112,,,,721302,,721302,,0,,23.93,503511,684068,301400,812310,155268,1533612,,308799,849544,0
142844,,2756,聯發國際,,11199,,3,上櫃,112,,,,548902,,548902,,0,,22.37,229539,503796,245428,359664,149431,908566,,130125,404770,0
373776,,2916,滿心,,-9780,,3,上櫃,112,,0,,1037515,,,,0,,18.99,379476,1063504,546269,430711,127250,1468226,,51235,404722,0
-115152,,2924,宏太-KY,,-45066,,3,上櫃,112,,,,167833,,167833,,0,,5.12,85311,143234,328051,89291,0,257124,,3980,113890,0
-160375,,2926,誠品生活,,1882,,3,上櫃,112,,0,,531169,,523937,,0,,11.06,5509890,4227152,473897,16415630,208533,16946799,7232,10905740,12719647,0
364537,,2937,集雅社,,,,3,上櫃,112,,0,,896511,,896511,,0,,22.65,1595992,1955914,395836,1642124,136138,2538635,,46132,582721,0
58050,,2941,米斯特,,-371,,3,上櫃,112,,0,,239579,,,,0,,17.13,158658,331761,139900,186075,42000,425654,,27417,93893,0
216051,,2947,振宇五金,,,,3,上櫃,112,,0,,723180,,723180,,0,,37.53,729699,766804,192686,2152993,314443,2876173,,1423294,2109369,0
306418,,2948,寶陞,,66678,,3,上櫃,112,,,,806196,,806196,,0,,32.49,774034,1389754,248100,1142986,185000,1949182,,368952,559428,0
273958,,2949,欣新網,,-228,,3,上櫃,112,,,,842283,,710037,,0,,32.27,1449749,2072079,220000,1457522,216307,2299805,132246,7773,227726,0
-338040,,3064,泰偉,,6810,,3,上櫃,112,,,,111156,,103259,,0,,2.38,255351,129392,433715,269728,774,380884,7897,14377,251492,0
-108034,,3066,李洲,,321120,,3,上櫃,112,,,,1137623,,1076481,,0,,12.96,331634,589491,830706,465491,32689,1603114,61142,133857,1013623,0
59323,,3067,全域,,-13736,,3,上櫃,112,,,,263797,,263797,,0,,13.19,52869,196720,200000,83839,18210,347636,,30970,150916,0
423223,,3071,協禧,,-78398,,3,上櫃,112,0,0,,1879132,,1502999,,0,,13.66,1781201,2614692,1100000,2078389,58174,3957521,376133,297188,1342829,0
29470,,3073,天方能源,,-9798,,3,上櫃,112,,,,454637,,425149,,0,,13.24,174528,294676,320996,914681,84481,1369318,29488,740153,1074642,0
4031882,,3078,僑威,,10023,,3,上櫃,112,,,,6530102,,6530102,,0,,28.72,5062766,10001903,2273911,5658973,214286,12189075,,596207,2187172,0
1143694,,3081,聯亞,,-2973,,3,上櫃,112,,,,3888611,,,,0,,42.33,185090,1803178,918617,491005,1829273,4379616,,305915,2576438,0
-73024,,3083,網龍,,25772,,3,上櫃,112,,0,,1205061,,1174749,,0,,13.59,98600,861887,864362,106306,357639,1311367,30312,7706,449480,0
-173573,,3085,新零售,,0,,3,上櫃,112,,,,138121,,138225,,0,,4.76,99749,114373,290193,108384,21605,246505,-104,8635,132132,0
56566,,3086,華義*,,,,3,上櫃,112,,,,321878,,321878,,0,,13.63,23581,258766,236113,24960,29199,346838,,1379,88072,0
2344083,,3088,艾訊,,42795,,3,上櫃,112,,0,,4078616,,4078616,,0,,40.21,1435572,4281779,1014234,2616788,677504,6695404,0,1181216,2413625,0
731413,,3093,港建*,,-42223,,3,上櫃,112,,,,1096748,,1096748,,0,,7.56,492181,1275780,362888,514459,44670,1611207,0,22278,335427,0
-82050,,3095,及成,,-11187,,3,上櫃,112,,,,46603,,46603,,0,,3.99,175675,269047,116800,798390,23040,844993,,622715,575946,0
16826859,,3105,穩懋,,2290496,,3,上櫃,112,0,,,34856988,,33323325,,0,,78.60,13739585,13263258,4239404,31224196,9966566,66081184,1533663,17484611,52817926,0
645927,,3114,好德,,266699,,3,上櫃,112,,,,1615986,,1615986,,0,,24.81,965923,2067487,651298,990694,52062,2606680,,24771,539193,0
-220546,,3115,富榮綱,,-1269,,3,上櫃,112,,,,215161,,215161,,0,,4.92,8434,219489,436976,8434,,223595,,0,4106,0
149465,,3118,進階,0,0,0,3,上櫃,112,,0,0,530042,,,,0,,16.33,244298,651552,324529,260644,56048,790686,,16346,139134,0
6717,,3122,笙泉,,-739,,3,上櫃,112,,,,452384,,452384,,0,,11.42,255277,519341,396257,258974,50149,711358,,3697,192017,15000
104649,,3128,昇銳,,0,,3,上櫃,112,-23245,,,634043,,612114,,1000000,,14.93,289916,599841,420000,639711,110710,1273754,21929,349795,673913,0
1875761,,3131,弘塑,,226633,,3,上櫃,112,-68963,0,,3537569,,3503182,,579520,,122.33,2619759,4637052,292160,3731699,1177591,7269268,34387,1111940,2632216,0
1347664,,3141,晶宏,,-13694,,3,上櫃,112,-3544,44000,,2480982,,2439148,,124000,,32.55,1249185,2594153,750703,1322776,358019,3803758,41834,73591,1209605,8550
591917,,3147,大綜,,-3041,,3,上櫃,112,,0,,1216087,,1216087,,0,,31.18,1600063,2283950,390061,1621521,237150,2837608,,21458,553658,0
2241276,,3152,璟德,0,0,0,3,上櫃,112,0,0,,3504970,,,,0,,50.78,508917,1621051,690162,612893,573532,4117863,,103976,2496812,0
-61106,,3162,精確,,-28078,,3,上櫃,112,,0,,2624742,,2620608,,0,,20.06,2651596,3013047,1306344,3817173,1403448,6441915,4134,1165577,3428868,0
1238515,,3163,波若威,,-43535,,3,上櫃,112,,0,,2600370,,2600370,,0,,32.30,894565,3034300,805162,944722,600228,3545092,,50157,510792,0
628913,,3169,亞信,,-13145,,3,上櫃,112,,,,1683651,,1683651,,0,,26.82,156740,1704655,627770,167529,440113,1851180,,10789,146525,0
264834,,3171,炎洲流通,,-5411,,3,上櫃,112,-107187,,,991421,,991421,,5066000,,15.63,579010,1234858,684888,594357,154297,1585778,,15347,350920,1785273
-425398,,3176,基亞,,-34659,,3,上櫃,112,,,,5715362,,1864012,,0,,13.38,2640806,6069588,1393463,3405521,930606,9120883,3851350,764715,3051295,0
629878,,3178,公準,,-490,,3,上櫃,112,,0,,1296830,,1242515,,0,,27.58,793701,1185413,450500,1610882,162627,2907712,54315,817181,1722299,0
303659,,3188,鑫龍騰,,0,,3,上櫃,112,,,,2323520,,2323520,,0,,12.47,4120365,7804112,1863099,5515412,156762,7838932,,1395047,34820,0
-608860,,3191,雲嘉南,,-12743,,3,上櫃,112,0,0,,253730,,253730,,0,,2.91,55736,327657,871948,232035,3385,485765,0,176299,158108,0
-36433,,3205,佰研,,37936,,3,上櫃,112,0,,,484890,,471705,,0,,14.49,117541,344039,325456,122726,144746,607616,13185,5185,263577,0
665594,,3206,志豐,0,-11134,,3,上櫃,112,0,0,,1441595,,1441595,,0,,24.47,1401089,2581299,589167,1571696,197968,3013291,0,170607,431992,0
143335,,3207,耀勝,,254148,,3,上櫃,112,,,,1461344,,1424375,,0,,23.44,334179,890831,607704,543582,419188,2004926,36969,209403,1114095,0
4810954,,3211,順達,,-79666,,3,上櫃,112,,,,8419726,,8419726,,0,,55.89,4872214,11014384,1506500,7919500,2181938,16339226,0,3047286,5324842,0
1466621,,3213,茂訊,,278049,,3,上櫃,112,,0,,2428640,,2405638,,0,,40.99,662306,2030879,586855,923204,74113,3351844,23002,260898,1320965,0
1277153,,3217,優群,,1208258,,3,上櫃,112,0,0,,4234725,,4234725,,0,,47.00,894819,2790908,901042,1008841,848272,5243566,,114022,2452658,0
1751714,,3218,大學光,,2389,,3,上櫃,112,,,,3173366,,2983276,,0,,35.21,900582,2325323,847249,1667196,381924,4840562,190090,766614,2515239,0
399679,,3219,倚強科,,50642,,3,上櫃,112,,,,1568644,,1320182,,0,,18.74,393595,1308782,704285,611295,165576,2179939,248462,217700,871157,0
660294,,3221,台嘉碩,,-303353,,3,上櫃,112,,0,,2122596,,2079534,,0,,19.99,784361,1950238,1040294,942648,682299,3065244,43062,158287,1115006,0
-59681,,3224,三顧,,11656,,3,上櫃,112,,0,,2899179,,1310525,,0,,19.22,479299,2774236,681726,590510,676824,3489689,1588654,111211,715453,0
867456,,3226,龍鋒,,-3950,,3,上櫃,112,,,,1522690,,,,0,,23.63,750718,1301686,644306,766348,14878,2289038,,15630,987352,0
4460090,,3227,原相,,694249,,3,上櫃,112,,,,9483271,,9483271,,0,,64.91,1637976,6056930,1461014,2112270,2867918,11595541,0,474294,5538611,0
-44994,,3228,金麗科,,-23021,,3,上櫃,112,,0,,630317,,,,0,,9.03,102623,297513,698265,107494,67,737811,,4871,440298,0
-323082,,3230,錦明,,-80144,,3,上櫃,112,,0,,608887,,608887,,0,,8.57,545477,806807,710109,911130,302004,1520017,,365653,713210,0
58247,,3232,昱捷,,-278,,3,上櫃,112,,0,,706817,,706817,,0,,15.18,425212,983446,465679,573867,183169,1280684,,148655,297238,0
-380486,,3234,光環,,-11941,,3,上櫃,112,,0,,892160,,914737,,0,,9.48,254456,698379,964747,499547,342417,1391707,-22577,245091,693328,0
428261,,3236,千如,,-126994,,3,上櫃,112,,0,,1532336,,1532336,,0,,16.49,867364,1486877,1050006,1709627,181063,3241963,,842263,1755086,0
1166023,,3252,海灣,,28500,,3,上櫃,112,,,,2004778,,1978691,,0,,39.42,444971,506844,501958,1945819,282210,3950597,26087,1500848,3443753,0
-144491,,3259,鑫創,,0,,3,上櫃,112,,,,353168,,353168,,0,,7.10,115156,394163,497659,119877,0,473045,,4721,78882,0
4778939,,3260,威剛,,-880273,,3,上櫃,112,-40549,0,,15023807,,14033546,,780000,,47.95,17097506,25830946,2934654,29760639,7240775,44784446,990261,12663133,18953500,0
10897242,,3264,欣銓,,177194,,3,上櫃,112,-126772,0,,17073396,,17073396,,16250750,,36.03,4715134,8611232,4901701,15668485,1224031,32741881,,10953351,24130649,0
4052564,,3265,台星科,,193489,,3,上櫃,112,,0,,5974913,,5974913,,0,,43.85,1065985,4424428,1362617,1708404,366243,7683317,,642419,3258889,0
100760,,3268,海德威,,20765,,3,上櫃,112,,,,518491,,518491,,0,,15.51,232063,768515,334263,483507,62703,1001998,,251444,233483,0
430266,,3272,東碩,,-40553,,3,上櫃,112,0,0,,1719839,,1719839,,0,,28.12,2297105,2887106,611680,2862838,718446,4582677,,565733,1695571,0
107388,,3276,宇環,,-41437,,3,上櫃,112,,0,,933788,,791865,,0,,11.36,667716,560578,697127,763304,28787,1697092,141923,95588,1136514,0
53922,,3284,太普高,,-4743,,3,上櫃,112,0,,,1073134,,1025139,,0,,11.54,293835,1137493,888414,730025,87546,1803159,47995,436190,665666,0
149762,,3285,微端,,-13650,,3,上櫃,112,,,,621140,,602756,,0,,14.10,280108,800728,427353,312028,39291,933168,18384,31920,132440,0
78160,,3287,廣寰科,,-399,,3,上櫃,112,,,,598895,,533725,,0,,12.14,281558,762664,439705,291508,16259,890403,65170,9950,127739,0
-62332,,3288,點晶,,14930,,3,上櫃,112,,,,101302,,102657,,0,,6.84,70895,165803,150000,113678,59,214980,-1355,42783,49177,0
605543,,3289,宜特,,-69941,,3,上櫃,112,0,,,3527806,,3461364,,0,,45.82,2284019,2723326,765514,4291076,2160248,7818882,66442,2007057,5095556,234200
569300,,3290,東浦,,-180453,,3,上櫃,112,,,,1773988,,1773988,,0,,16.49,1107277,2245056,1075785,1533634,309356,3307622,0,426357,1062566,0
8579022,,3293,鈊象,,275358,,3,上櫃,112,,,,10584241,,10580671,,0,,75.09,3134661,10364343,1409008,3246590,317283,13830831,3570,111929,3466488,0
-52677,,3294,英濟,,106655,,3,上櫃,112,-44905,0,,2175312,,2159705,,2000000,,16.61,1965704,3493690,1320159,2635981,830473,4811293,15607,670277,1317603,0
102490,,3297,杭特,,,,3,上櫃,112,0,0,,575596,,575596,,0,,15.97,243135,346499,360494,247609,112612,823205,0,4474,476706,0
582198,,3303,岱稜,,-32609,,3,上櫃,112,,,,1917726,,1907959,,0,,20.28,667719,1496643,940906,1169666,417464,3087392,9767,501947,1590749,0
217174,,3306,鼎天,,1686153,,3,上櫃,112,,,,2890834,,2890834,,0,,57.12,412742,986515,506077,413342,481430,3304176,,600,2317661,0
804227,,3310,佳穎,,78529,,3,上櫃,112,,0,,1585611,,1574110,,0,,26.46,3889072,5036910,595009,4686859,96345,6272470,11501,797787,1235560,0
-804289,,3313,斐成,,-1369,,3,上櫃,112,,0,,1363690,,1362158,,0,,8.37,309178,1432531,1589548,309481,578268,1673171,1532,303,240640,24000000
1487448,,3317,尼克森,,-927,,3,上櫃,112,,0,,2827551,,2827551,,0,,39.80,764591,2985909,710518,767265,630512,3594816,,2674,608907,0
264123,,3322,建舜電,,-37229,,3,上櫃,112,,0,,1405551,,1403867,,0,,13.06,1518904,1918745,1075065,1733556,101908,3139107,1684,214652,1220362,0
852149,,3323,加百裕,,46456,,3,上櫃,112,,,,2659534,,2642381,,0,,29.92,2940569,5596680,883059,3651737,860717,6311271,17153,711168,714591,0
4334078,,3324,雙鴻,,-13330,,3,上櫃,112,-493483,0,,6261152,,6025292,,2300000,,69.98,5217411,8127258,884275,5472289,1313752,11733441,235860,254878,3606183,0
-30791,,3325,旭品,,6650,,3,上櫃,112,,,,1016532,,960131,,0,,11.34,809420,1501863,846512,1097615,137760,2114147,56401,288195,612284,0
1017231,,3332,幸康,,8842,,3,上櫃,112,,0,,1687805,,1687805,,0,,35.09,442533,1487387,481042,529932,180690,2217737,,87399,730350,0
29881,,3339,泰谷,,0,,3,上櫃,112,,,,634500,,,,0,,12.29,468789,834374,516312,471459,88307,1105959,,2670,271585,0
-96949,,3349,寶德,,1852,,3,上櫃,112,,,,366963,,366963,,0,,9.16,151692,392737,400716,278387,61344,645350,,126695,252613,0
99766,,3354,律勝,,-29467,,3,上櫃,112,-287,0,,940659,,940659,,21000,,13.42,231445,668550,701124,296335,169523,1236994,,64890,568444,0
3543684,,3357,臺慶科,,295881,,3,上櫃,112,0,0,,6722704,,6658225,,0,,65.25,1932235,4063176,1020340,3722182,1798320,10444886,64479,1789947,6381710,0
-62874,,3360,尚立,,7613,,3,上櫃,112,,,,919701,,919701,,0,,12.04,1807585,2528545,764021,1965301,210941,2885002,,157716,356457,0
710582,,3362,先進光,,-42667,,3,上櫃,112,,0,,3250038,,3246705,,0,,22.79,2714844,3460646,1424599,4125459,1154191,7375497,3333,1410615,3914851,0
365046,,3363,上詮,,-192747,,3,上櫃,112,,0,,1618138,,1618138,,0,,18.26,441330,1375454,886406,534409,559433,2152547,,93079,777093,0
63975,,3372,典範,,-14707,,3,上櫃,112,,0,,1934948,,,,0,,11.04,253145,1129097,1753400,326861,132280,2261809,,73716,1132712,0
497152,,3373,熱映,,-67946,,3,上櫃,112,,,,950881,,950881,,0,,21.97,53434,784848,432898,53924,88777,1004805,,490,219957,0
4406929,,3374,精材,,,,3,上櫃,112,,,,7516996,,,,0,,27.70,1295902,4867504,2713643,1846423,396424,9363419,,550521,4495915,0
-29970,,3379,彬台,,105367,,3,上櫃,112,,0,,525395,,525395,,0,,13.81,794710,815892,380417,803392,69581,1328787,,8682,512895,0
1981561,,3388,崇越電,,229530,,3,上櫃,112,,,,4614082,,4472794,,0,,60.39,1125300,5553907,740624,1908485,1521079,6522567,141288,783185,968660,0
138243,,3390,旭軟,,22368,,3,上櫃,112,0,0,,1169149,,1169149,,0,,17.03,640902,1574911,686551,667919,321987,1837068,0,27017,262157,0
712650,,3402,漢科,,-22357,,3,上櫃,112,,,,1767773,,1767773,,0,,24.20,3557406,4738400,730476,3727066,347004,5494839,,169660,756439,0
511669,,3430,奇鈦科,,2616,,3,上櫃,112,,,,1013218,,1013218,,0,,30.05,266368,1021894,337161,401820,161772,1415038,,135452,393144,0
39848,,3434,哲固,,-4119,,3,上櫃,112,,0,,306529,,306529,,0,,11.32,180742,413251,270800,195746,,502275,,15004,89024,0
288036,,3438,類比科,,564927,,3,上櫃,112,,0,,1906840,,,,0,,40.43,113646,760403,471658,261184,582219,2168024,,147538,1407621,0
295051,,3441,聯一光電,,17708,,3,上櫃,112,,,,782704,,770799,,0,,19.25,168280,905430,400399,208881,57641,991585,11905,40601,86155,0
390526,,3444,利機,,-4474,,3,上櫃,112,0,,,1088304,,1088304,,0,,24.67,306850,914451,441146,341508,261106,1429812,0,34658,515361,0
1415311,,3455,由田,,-27806,,3,上櫃,112,,,,2481382,,2481382,,0,,41.46,1423134,2938590,598507,2139632,495370,4621014,,716498,1682424,0
162644,,3465,進泰電子,0,33068,,3,上櫃,112,,0,,944524,,869410,,0,,24.61,433532,1107221,353298,844694,320400,1789218,75114,411162,681997,0
-41959,,3466,德晉,,-97973,,3,上櫃,112,,0,,1001708,,1001708,,0,,16.37,408498,995353,612006,650219,529634,1651927,,241721,656574,0
1248233,,3479,安勤,0,37317,,3,上櫃,112,-1535,,0,3447686,,3060992,,76201,,42.42,2374044,4705061,722312,2521369,1054665,5969055,386694,147325,1263994,0
1415142,,3483,力致,,-73030,,3,上櫃,112,-36849,0,,4038165,,4038165,,600000,,49.18,4012412,6492033,827177,4424492,1905725,8462657,,412080,1970624,0
1129456,,3484,崧騰,,94659,,3,上櫃,112,,,,2775543,,2737732,,0,,36.24,1691510,3667266,755365,2281465,758252,5057008,37811,589955,1389742,0
111356,,3489,森寶,,,,3,上櫃,112,,0,,1283081,,1283081,,0,,15.43,2599889,4012908,831307,2923176,340418,4206257,,323287,193349,0
360646,,3490,單井,,-17803,,3,上櫃,112,0,,,1254364,,1254364,,0,,22.80,153399,580906,550065,300891,361456,1555255,,147492,974349,0
489046,,3491,昇達科,,31016,,3,上櫃,112,,,,2400837,,1999450,,0,,31.79,812328,1987750,629042,886164,850346,3287001,401387,73836,1299251,0
221522,,3492,長盛,0,-14616,,3,上櫃,112,0,0,,582009,,582009,,0,,16.38,291999,637299,355316,366788,19787,948797,0,74789,311498,0
635248,,3498,陽程,,-111972,,3,上櫃,112,-84693,,,2456484,,2453776,,2462000,,40.62,601789,2294486,628730,778961,1386463,3235445,2708,177172,940959,0
-25665,,3499,環天科,,-10922,,3,上櫃,112,,0,,541559,,541559,,0,,9.85,369673,595576,549706,378844,28440,920403,0,9171,324827,0
-2192657,,3508,位速,,-14445,,3,上櫃,112,-87396,0,,793511,,861795,,2690366,,8.48,1580672,1016816,1043117,2133046,2113176,2926557,-68284,552374,1909741,0
157794,,3511,矽瑪,,-1046,,3,上櫃,112,,,,2125985,,1508195,,0,,18.86,546933,1509045,799729,636439,551718,2762424,617790,89506,1253379,0
