保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
56890,,3067,全域,,-13387,,2,上櫃,113,,,,261713,,261713,,0,,13.09,10852,117875,200000,41580,18210,303293,,30728,185418,0
366625,,3071,協禧,,-59396,,2,上櫃,113,0,0,,1891270,,1465403,,0,,13.32,1919924,2815578,1100000,2207346,58174,4098616,425867,287422,1283038,0
-3236,,3073,天方能源,,-3634,,2,上櫃,113,,,,401314,,400319,,0,,12.47,426020,282007,320996,957667,86193,1358981,995,531647,1076974,0
3839110,,3078,僑威,,32170,,2,上櫃,113,,,,6359745,,6359745,,0,,27.97,3968484,8700850,2273911,4559979,214554,10919724,,591495,2218874,0
1042486,,3081,聯亞,,-3252,,2,上櫃,113,,,,3734955,,,,0,,40.66,211388,1963343,918477,509425,1777244,4244380,,298037,2281037,0
-7367,,3083,網龍,,185963,,2,上櫃,113,,0,,1437812,,1402533,,0,,16.22,112433,777362,864869,113716,359068,1551528,35279,1283,774166,0
-212526,,3085,新零售,,0,,2,上櫃,113,,,,96794,,99272,,0,,3.42,77625,63090,290193,82882,21605,179676,-2478,5257,116586,0
55252,,3086,華義*,,,,2,上櫃,113,,,,344175,,344175,,0,,14.58,35671,279342,259724,43210,29199,387385,,7539,108043,0
2373594,,3088,艾訊,,56577,,2,上櫃,113,,0,,4193036,,4153464,,0,,40.70,1847704,4428670,1021225,3110770,702068,7303806,39572,1263066,2875136,25000
567476,,3093,港建*,,-36013,,2,上櫃,113,,,,939021,,939021,,0,,6.47,599261,1239763,362888,615979,44670,1555000,0,16718,315237,0
-57453,,3095,及成,,-10426,,2,上櫃,113,,,,128361,,128361,,0,,8.74,196718,347513,146800,763656,49440,892017,,566938,544504,0
18108296,,3105,穩懋,,4362450,,2,上櫃,113,,,,37884328,,36678815,,0,,86.52,11504481,12639103,4239404,27129490,9968665,65013818,1205513,15625009,52374715,0
613815,,3114,好德,,246366,,2,上櫃,113,,,,1563541,,1563541,,0,,24.01,996269,2067778,651298,1009332,52062,2572873,,13063,505095,0
-242968,,3115,富榮綱,,-768,,2,上櫃,113,,,,193240,,193240,,0,,4.42,27874,214259,436976,30991,,224231,,3117,9972,0
144123,,3118,進階,0,0,0,2,上櫃,113,,0,0,524700,,,,0,,16.17,291568,704840,324529,309540,56048,834240,,17972,129400,0
-18622,,3122,笙泉,,-606,,2,上櫃,113,,,,458109,,458109,,0,,11.34,252875,663577,411315,443870,66022,901979,,190995,238402,207736
98242,,3128,昇銳,,,,2,上櫃,113,-13028,,,636611,,618450,,560000,,14.92,283272,581589,420000,709758,113236,1346369,18161,426486,764780,0
1981718,,3131,弘塑,,254471,,2,上櫃,113,0,0,,4206390,,4172951,,0,,142.83,3523126,6207928,292160,4946015,1644602,9152405,33439,1422889,2944477,0
1305162,,3141,晶宏,,3207,,2,上櫃,113,-3544,,,2489192,,2467598,,124000,,32.93,471046,2437451,750661,1372135,412112,3861327,21594,901089,1423876,0
608793,,3147,大綜,,-3317,,2,上櫃,113,,0,,1232687,,1232687,,0,,31.60,1787990,2423042,390061,1807275,237150,3039962,,19285,616920,0
2292265,,3152,璟德,,0,,2,上櫃,113,,,,3555959,,,,0,,51.52,889665,1945555,690162,935768,573532,4491727,,46103,2546172,0
255570,,3158,嘉實,,-3874,,2,上櫃,113,,0,,535253,,535239,,0,,20.35,201171,370992,262979,227766,20564,763019,14,26595,392027,0
-66283,,3162,精確,,78380,,2,上櫃,113,,0,,2638056,,2632773,,0,,20.18,2724570,2953846,1304433,3916843,1316243,6554899,5283,1192273,3601053,0
1288772,,3163,波若威,,-38655,,2,上櫃,113,,0,,2656906,,2656906,,0,,32.99,815805,3064882,805407,963578,601382,3620484,,147773,555602,0
588338,,3169,亞信,,-12010,,2,上櫃,113,,,,1663936,,1663936,,0,,26.44,381424,1913839,629270,391689,458338,2055625,,10265,141786,0
215339,,3171,炎洲流通,,-4569,,2,上櫃,113,-107187,,,992558,,992558,,5066000,,14.99,525435,1185551,713023,539575,175952,1532133,,14140,346582,0
-213300,,3176,基亞,,4268,,2,上櫃,113,,0,,5089197,,1674781,,0,,12.03,1039115,3736316,1392298,1702221,491515,6791418,3414416,663106,3055102,0
592087,,3178,公準,,-378,,2,上櫃,113,,0,,1218445,,1213292,,0,,26.93,911415,965800,450500,1591273,171083,2809718,5153,679858,1843918,0
591221,,3188,鑫龍騰,,0,,2,上櫃,113,,,,2611082,,2611082,,0,,14.01,4154743,7721709,1863099,5133352,156762,7744434,,978609,22725,0
-195477,,3191,雲嘉南,,-11789,,2,上櫃,113,,,,232093,,232093,,0,,5.32,50318,293595,435974,217935,3385,450028,,167617,156433,0
-25718,,3205,佰研,,120600,,2,上櫃,113,0,,,521416,,510045,,0,,15.67,102114,282160,325456,113761,89707,635177,11371,11647,353017,0
709979,,3206,志豐,,7509,,2,上櫃,113,0,0,,1702750,,1504749,,0,,25.54,1694683,2999004,589167,1863515,198094,3566265,198001,168832,567261,0
94326,,3207,耀勝,,264824,,2,上櫃,113,,,,1514090,,1412081,,0,,23.24,759153,1473122,607704,1406337,445227,2920427,102009,647184,1447305,0
5802989,,3211,順達,,-40610,,2,上櫃,113,,,,9519558,,9519558,,0,,62.63,4920347,11648705,1519970,7283636,2237209,16803194,0,2363289,5154489,0
1697509,,3213,茂訊,,197057,,2,上櫃,113,,0,,2576134,,2555802,,0,,43.55,990150,2539623,586855,1217893,74381,3794027,20332,227743,1254404,0
1316226,,3217,優群,,1097934,,2,上櫃,113,0,0,,4163581,,4163581,,0,,46.21,1419180,3358994,901042,1525830,848379,5689411,,106650,2330417,0
1905638,,3218,大學光,,6912,,2,上櫃,113,,,,3281029,,3141723,,0,,37.08,940738,2379951,847249,1755178,381924,5036207,139306,814440,2656256,0
373932,,3219,倚強科,,48314,,2,上櫃,113,,,,1570286,,1302494,,0,,18.43,493083,1433517,706763,694362,173485,2264648,267792,201279,831131,0
631758,,3221,台嘉碩,,-282456,,2,上櫃,113,,0,,2172559,,2135397,,0,,20.54,718776,1789967,1039774,875714,746321,3048273,37162,156938,1258306,0
-201931,,3224,三顧,,14565,,2,上櫃,113,-1864,0,,2682520,,1170440,,40000,,17.18,555673,2382133,681726,659661,677944,3342181,1512080,103988,960048,0
1118656,,3226,龍鋒,,-3950,,2,上櫃,113,,,,1773895,,,,0,,27.53,895346,1596141,644306,901201,14883,2675096,,5855,1078955,0
4946825,,3227,原相,,697412,,2,上櫃,113,,,,10445804,,10445804,,0,,70.00,2660130,7502833,1492339,3096195,3309228,13541999,,436065,6039166,0
-46996,,3228,金麗科,,-23219,,2,上櫃,113,,0,,628117,,,,0,,9.00,184121,345429,698265,191469,67,819586,,7348,474157,0
1775,,3230,錦明,0,-76421,,2,上櫃,113,0,0,0,937467,,937467,,0,,13.20,178041,793087,710109,337062,302004,1274529,0,159021,481442,0
46055,,3232,昱捷,,2709,,2,上櫃,113,,0,,697612,,697612,,0,,14.98,457298,1003778,465679,597477,183169,1295089,,140179,291311,0
-349136,,3234,光環,,-11838,,2,上櫃,113,,0,,1017795,,1059773,,0,,9.51,355593,894661,1114747,487773,306000,1505568,-41978,132180,610907,0
390776,,3236,千如,,-113476,,2,上櫃,113,,0,,1508369,,1508369,,0,,14.37,974899,1404800,1050006,1655418,181063,3163787,,680519,1758987,0
1161069,,3252,海灣,,28500,,2,上櫃,113,,,,1994053,,1973737,,0,,39.32,356271,627564,501958,1956006,282210,3950059,20316,1599735,3322495,0
-249553,,3259,鑫創,,0,,2,上櫃,113,,,,320106,,320106,,0,,5.62,72036,369414,569659,100376,0,420482,,28340,51068,0
6359324,,3260,威剛,,-1046634,,2,上櫃,113,-40549,66000,,16642932,,15617627,,780000,,52.93,18753451,29630842,2958654,32722090,7386832,49365022,1025305,13968639,19734180,0
11375544,,3264,欣銓,,227766,,2,上櫃,113,-126772,0,,17263792,,17263792,,16250750,,36.43,6447611,7933596,4901701,15117233,885553,32381025,,8669622,24447429,0
4009491,,3265,台星科,,203196,,2,上櫃,113,,0,,5941547,,5941547,,0,,43.60,1774236,5026894,1362617,2146644,366243,8088191,,372408,3061297,0
97696,,3268,海德威,,5047,,2,上櫃,113,,,,534520,,534520,,0,,15.39,565635,829023,347208,663534,84569,1198054,,97899,369031,0
254510,,3272,東碩,,-27630,,2,上櫃,113,0,0,,1608057,,1608057,,0,,26.29,1594306,2789176,611680,3002419,769497,4610476,,1408113,1821300,0
95478,,3276,宇環,,-35625,,2,上櫃,113,,0,,900310,,785767,,0,,11.27,589174,486946,697127,630402,28787,1530712,114543,41228,1043766,0
135770,,3284,太普高,,-3229,,2,上櫃,113,0,0,,1283699,,1147163,,0,,12.91,539720,1491711,923951,1141275,90671,2424974,136536,601555,933263,0
149759,,3285,微端,,-11980,,2,上櫃,113,,,,609190,,591603,,0,,13.84,260309,775559,427353,297300,26471,906490,17587,36991,130931,0
145203,,3287,廣寰科,,-1783,,2,上櫃,113,,,,653851,,599384,,0,,13.63,332259,872398,439705,344795,16259,998646,54467,12536,126248,0
-71119,,3288,點晶,,14511,,2,上櫃,113,,,,92087,,93451,,0,,6.23,62740,160195,150000,110366,59,202453,-1364,47626,42258,0
672571,,3289,宜特,,-68247,,2,上櫃,113,0,,,3517903,,3473821,,0,,46.78,2281658,2560985,751577,4390530,2117920,7908433,44082,2108872,5347448,219000
581361,,3290,東浦,,-166860,,2,上櫃,113,,0,,2114243,,2114243,,0,,17.17,890987,2164984,1231047,1284499,468695,3398742,0,393512,1233758,0
8128365,,3293,鈊象,,172943,,2,上櫃,113,,,,11439867,,11436607,,0,,81.17,10601833,16454140,2818016,10676612,317283,22116479,3260,74779,5662339,0
22262,,3294,英濟,,75638,,2,上櫃,113,0,0,,2272946,,2258857,,0,,17.11,1679867,4006365,1320159,2892745,840798,5165691,14089,1212878,1159326,0
95130,,3297,杭特,,,,2,上櫃,113,0,0,,568236,,568236,,0,,15.76,239622,344428,360494,244458,112612,812694,0,4836,468266,0
685826,,3303,岱稜,,-29313,,2,上櫃,113,,,,1977638,,1967895,,0,,20.91,981830,1717677,940906,1322709,370476,3300347,9743,340879,1582670,0
269037,,3306,鼎天,,2300919,,2,上櫃,113,,,,3557463,,3557463,,0,,70.29,436273,1027580,506077,440069,481430,3997532,,3796,2969952,0
729318,,3310,佳穎,,235562,,2,上櫃,113,,0,,1622020,,1614358,,0,,26.90,4653040,5611060,600238,5385564,49240,7007584,7662,732524,1396524,0
-559676,,3313,斐成,,-1392,,2,上櫃,113,,0,,1658355,,1657208,,0,,9.82,339316,1756253,1687708,339618,530568,1997973,1147,302,241720,0
1485819,,3317,尼克森,,8579,,2,上櫃,113,,0,,2934910,,2934910,,0,,41.31,641676,2936614,810000,644624,630512,3579534,,2948,642920,0
182220,,3322,建舜電,,-28474,,2,上櫃,113,,0,,1458349,,1456713,,0,,12.83,1451098,1768931,1135728,1900691,167239,3359040,1636,449593,1590109,0
660489,,3323,加百裕,,48609,,2,上櫃,113,,,,2510661,,2452878,,0,,27.78,2110004,4753769,883059,2901739,860721,5412400,57783,791735,658631,0
4996028,,3324,雙鴻,,130241,,2,上櫃,113,-493483,0,,7930027,,7615176,,2300000,,85.50,6421933,10247468,913652,6890266,2068738,14820293,314851,468333,4572825,429613
-73498,,3325,旭品,,15312,,2,上櫃,113,,,,1105157,,1021384,,0,,11.33,805377,1444190,901686,950999,177884,2056156,83773,145622,611966,0
1020129,,3332,幸康,,21929,,2,上櫃,113,,0,,1703794,,1703794,,0,,35.42,421541,1485319,481042,485941,180694,2189735,,64400,704416,0
41396,,3339,泰谷,,0,,2,上櫃,113,,,,914164,,,,0,,13.90,208412,854976,657672,210909,215096,1125073,,2497,270097,0
-137840,,3349,寶德,,1325,,2,上櫃,113,,0,,325545,,325545,,0,,8.12,151297,343279,400716,217997,61344,543542,,66700,200263,0
131652,,3354,律勝,,-28664,,2,上櫃,113,-287,0,,875453,,875453,,21000,,12.49,253641,645170,701124,320939,71628,1196392,,67298,551222,0
3546322,,3357,臺慶科,,424656,,2,上櫃,113,,0,,6907227,,6845702,,0,,67.09,1828872,5050209,1020349,4590145,1854375,11497372,61525,2761273,6447163,0
-14107,,3360,尚立,,9392,,2,上櫃,113,,,,903102,,887547,,0,,11.62,1795564,2479770,764021,1967249,128241,2870351,15555,171685,390581,0
883090,,3362,先進光,,-26338,,2,上櫃,113,,0,,3437630,,3435542,,0,,24.12,3292963,3954070,1424599,4812152,1154191,8249782,2088,1519189,4295712,0
354817,,3363,上詮,,-207117,,2,上櫃,113,,0,,2623963,,2623963,,0,,25.32,248251,2165796,1036406,337352,1439857,2961315,,89101,795519,0
-52717,,3372,典範,,-4741,,2,上櫃,113,,0,,1829087,,,,0,,10.43,178110,947332,1753400,250598,133145,2079685,,72488,1132353,0
422322,,3373,熱映,,-60317,,2,上櫃,113,,,,883680,,883680,,0,,20.41,99370,767159,432898,99779,88777,983459,,409,216300,0
4951951,,3374,精材,,,,2,上櫃,113,,,,8062018,,,,0,,29.71,2113920,6086906,2713643,3068814,396424,11130832,,954894,5043926,0
20786,,3379,彬台,,120466,,2,上櫃,113,,0,,591250,,591250,,0,,15.54,721688,798620,380417,738648,69581,1329898,,16960,531278,0
1959727,,3388,崇越電,,186720,,2,上櫃,113,,,,4549821,,4408150,,0,,59.52,1489192,5891306,740624,2205310,1521079,6755131,141671,716118,863825,0
153046,,3390,旭軟,,80786,,2,上櫃,113,0,0,,1250677,,1250677,,0,,18.14,649477,1638551,689583,665890,327262,1916567,0,16413,278016,0
914998,,3402,漢科,,-18493,,2,上櫃,113,,,,1791366,,1791366,,0,,24.52,4741858,5857107,730476,4925202,164385,6716568,,183344,859461,0
552173,,3430,奇鈦科,,4826,,2,上櫃,113,,,,1055932,,1055932,,0,,31.32,384382,1165527,337161,525973,161772,1581905,,141591,416378,0
53349,,3434,哲固,,-4116,,2,上櫃,113,,0,,329511,,329511,,0,,12.17,227492,460888,280278,238381,,567892,,10889,107004,0
311310,,3438,類比科,,365584,,2,上櫃,113,,0,,1730771,,,,0,,36.70,191296,876559,471658,287605,582219,2018376,,96309,1141817,0
294669,,3441,聯一光電,,22447,,2,上櫃,113,,,,786642,,775156,,0,,19.36,200259,931207,400399,220100,57641,1006742,11486,19841,75535,0
348488,,3444,利機,,-23638,,2,上櫃,113,0,,,1035925,,1035925,,0,,23.48,433529,898312,449969,458482,261106,1494407,,24953,596095,0
1487622,,3455,由田,,-27809,,2,上櫃,113,,,,2433989,,2433989,,0,,40.67,1342043,2690769,598507,1951713,375669,4385702,,609670,1694933,0
108497,,3465,進泰電子,,34948,,2,上櫃,113,,0,,860531,,792412,,0,,22.43,879935,1025140,353298,1118339,295669,1978870,68119,238404,953730,0
-259786,,3466,德晉,,-96030,,2,上櫃,113,,0,,789584,,789584,,0,,12.84,554766,840889,614921,670941,530479,1460525,,116175,619636,0
94622,,3467,台灣精材,,,,2,上櫃,113,,,,437912,,,,0,,15.53,208076,419568,282066,308909,61224,746821,,100833,327253,0
1134731,,3479,安勤,0,42879,,2,上櫃,113,-1535,,0,3466435,,3066507,,76201,,42.27,2003217,4899441,726302,2763659,1164130,6230094,399928,760442,1330653,0
1418243,,3483,力致,,-56189,,2,上櫃,113,-27943,,,4532799,,4532799,,455000,,52.91,3645010,6378946,861173,4324035,2337515,8856834,,679025,2477888,0
1255044,,3484,崧騰,,122438,,2,上櫃,113,,,,2929748,,2891376,,0,,38.27,1510764,3703137,755432,2106432,758462,5036180,38372,595668,1333043,0
826973,,3485,敘豐,,-12476,,2,上櫃,113,0,,,1178335,,1178335,,0,,36.87,571065,1417570,341919,577967,21919,1756302,,6902,338732,0
101225,,3489,森寶,,,,2,上櫃,113,,0,,1337066,,1337066,,0,,14.78,3626149,4776431,904522,3629328,331319,4966394,,3179,189963,0
