保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
2217194,,1580,新麥,,-18093,,1,上櫃,114,,,,3063172,,2908230,,0,,57.90,1295271,2734542,502302,1489477,206827,4552649,154942,194206,1818107,0
664913,,1584,精剛,,-8792,,1,上櫃,114,,0,,5099346,,5025261,,0,,21.62,1582291,3815405,2324705,2652661,2044435,7752007,74085,1070370,3936602,0
310960,,1586,和勤,,-44451,,1,上櫃,114,-220324,0,,1947365,,1947365,,5554000,,19.22,888883,2013976,1068495,2001730,832685,3949095,,1112847,1935119,0
159939,,1591,駿吉-KY,,-119437,,1,上櫃,114,,,,570103,,570103,,0,,14.98,25654,336236,380480,44789,149121,614892,,19135,278656,0
340342,,1593,祺驊,,-29585,,1,上櫃,114,0,0,,1389533,,1293007,,0,,32.50,438895,884290,397848,691740,584402,2081273,96526,252845,1196983,0
1495864,,1595,川寶,,8180,,1,上櫃,114,,,,2826512,,2826340,,0,,52.19,1199478,2971695,541520,1528123,780776,4354635,172,328645,1382940,0
890384,,1599,宏佳騰,,-31581,,1,上櫃,114,-63380,0,,1979306,,1958876,,1500000,,26.82,844813,1457562,745287,979839,418166,2959145,20430,135026,1501583,0
277073,,1742,台蠟,,13468,,1,上櫃,114,-16780,0,,1374452,,1374452,,888000,,14.83,280796,731930,935593,402858,165098,1777310,,122062,1045380,0
973240,,1777,生泰,,-3303,,1,上櫃,114,,0,,2399630,,,,0,,53.81,423105,1395432,445917,494990,983776,2894620,,71885,1499188,0
292147,,1780,立弘,,-4142,,1,上櫃,114,,0,,1257900,,1257900,,0,,13.10,1006663,1745885,960241,1067283,9654,2325183,,60620,579298,0
-63148,,1781,合世,,-47729,,1,上櫃,114,,0,,398306,,398306,,0,,8.40,155228,518563,474076,353800,35107,752106,,198572,233543,0
66066,,1784,訊聯,,-8643,,1,上櫃,114,-93998,0,,2310647,,1257438,,2513401,,24.85,453264,2009067,531212,827315,762801,3137962,1053209,374051,1128895,0
4666573,,1785,光洋科,,-69196,,1,上櫃,114,,,,14701948,,14682639,,0,,24.63,11748102,22898866,5961062,17083754,4124200,31785702,19309,5335652,8886836,0
1076890,,1788,杏昌,,-37090,,1,上櫃,114,,0,,3086998,,3086998,,0,,69.34,1368198,2506038,445210,1921658,1601988,5008656,,553460,2502618,0
87851,,1796,金穎生技,,-1755,,1,上櫃,114,,0,,795030,,795030,,0,,19.18,126701,531307,414598,454201,294336,1249231,,327500,717924,0
-811381,,1799,易威,,28130,,1,上櫃,114,,0,,744665,,736806,,0,,5.91,356188,764291,1246895,701651,273162,1446316,7859,345463,682025,0
62127,,1813,寶利徠,,-20416,,1,上櫃,114,,,,705586,,725677,,0,,15.56,301868,325828,466355,315395,217611,1020981,-20091,13527,695153,0
333105,,1815,富喬,,66914,,1,上櫃,114,,,,7973565,,7973565,,0,,15.32,2276546,4969788,5204304,7589767,2369242,15563332,,5313221,10593544,0
-212832,,2035,唐榮公司,,114719,,1,上櫃,114,,,,3401933,,,,0,,9.72,3673885,4013523,3500000,14730090,46,18132023,,11056205,14118500,0
-25032,,2061,風青,,6727,,1,上櫃,114,,0,,666048,,666048,,0,,11.61,490255,933789,573781,537525,110572,1203573,,47270,269784,0
289743,,2063,世鎧精密,,-21393,,1,上櫃,114,-52107,,,986508,,986508,,1500000,,20.51,1043382,1202303,496015,1149334,274250,2135842,,105952,933539,0
228157,,2064,晉椿,,-12586,,1,上櫃,114,0,,,1011089,,1010437,,0,,14.57,1363252,1061505,693300,1463254,101566,2474343,652,100002,1412838,0
549566,,2065,世豐,,-80631,,1,上櫃,114,0,,,1924416,,1924416,,0,,30.30,1164923,1543570,635167,1835364,820314,3759780,,670441,2216210,0
1229548,,2066,世德,,475,,1,上櫃,114,-16752,0,,2190411,,2190411,,321000,,49.28,1216475,2856394,447705,1794378,529435,3984789,,577903,1128395,0
-236396,,2067,嘉鋼,,-4864,,1,上櫃,114,,,,263218,,210122,,0,,4.66,1215313,642820,451382,1602739,,1865957,53096,387426,1223137,0
589977,,2070,精湛,,-34518,,1,上櫃,114,,0,,917807,,917807,,0,,25.65,391352,786379,357828,517847,4520,1435654,,126495,649275,0
107221,,2073,雄順,,-1141,,1,上櫃,114,,,,444283,,,,0,,16.16,150810,187478,275000,279242,63203,723525,,128432,536047,0
578148,,2221,大甲,0,-910,,1,上櫃,114,0,0,0,1064461,,1060525,,0,,25.06,462270,1202386,423250,624794,60037,1689255,3936,162524,486869,0
502073,,2230,泰茂,,24559,,1,上櫃,114,,,,1379655,,1359258,,0,,23.98,279435,1272705,566913,479539,265713,1859194,20397,200104,586489,70477
469111,,2235,謚源,,,,1,上櫃,114,,,,1325693,,,,0,,36.95,162773,572843,358780,217926,497802,1543619,,55153,970776,0
876657,,2596,綠意,,0,,1,上櫃,114,,,,2426443,,2065865,,0,,20.66,3364627,5630624,1000000,3364627,189208,5791070,360578,,160446,0
694412,,2640,大車隊,,-587,,1,上櫃,114,,0,,1876747,,1785098,,0,,30.12,1497060,1733633,592650,2085492,498623,3962239,91649,588432,2228606,0
2164449,,2641,正德,,644661,,1,上櫃,114,,0,,8333537,,7627823,,0,,24.00,1251999,1692000,3178603,6173096,1640110,14506633,705714,4921097,12814633,0
1017112,,2643,捷迅,,101797,,1,上櫃,114,,,,1890014,,1890014,,0,,54.00,839275,2427765,350000,1001169,421105,2891183,,161894,463418,0
3406256,,2718,全心投控,,0,,1,上櫃,114,,0,,5008675,,5008675,,0,,57.19,2131494,5026753,875760,2225388,726659,7234063,,93894,2207310,0
21291,,2719,燦星旅,,,,1,上櫃,114,,0,,723335,,723335,,0,,10.49,357532,762736,689695,449811,12349,1173146,,92279,410410,0
-129942,,2724,藝舍-KY,,-9472,,1,上櫃,114,,0,,457150,,457150,,0,,7.66,57919,493795,596564,76486,,533636,,18567,39841,0
79965,,2726,雅茗-KY,,-33229,,1,上櫃,114,-20682,,,369497,,345245,,310000,,12.47,212748,293632,280000,396436,39191,765933,24252,183688,472301,0
907478,,2729,瓦城,,-57,,1,上櫃,114,-86020,0,,2692888,,2666976,,373000,,68.16,1570271,1205295,395010,2972348,1450565,5665236,25912,1402077,4459941,0
291726,,2732,六角,,-13269,,1,上櫃,114,-96697,,,2226944,,1862207,,918000,,40.84,2026790,2100560,465186,2990383,1215261,5217327,364737,963593,3116767,0
-134876,,2734,易飛網,,-4389,,1,上櫃,114,,0,,710160,,707845,,0,,12.36,257215,607527,572598,325890,274512,1036050,2315,68675,428523,0
132975,,2736,富野,,-48624,,1,上櫃,114,,,,1307496,,1251131,,0,,20.86,341183,330787,599721,1081084,567059,2388580,56365,739901,2057793,0
-303940,,2740,華軒,,212,,1,上櫃,114,,0,,79927,,79927,,0,,6.27,47336,85928,127520,72776,256135,152703,,25440,66775,0
663438,,2743,山富,,,,1,上櫃,114,,,,1215645,,1215645,,0,,33.76,1641888,2105600,360117,1680682,192090,2896327,,38794,790727,0
562834,,2745,五福,,,,1,上櫃,114,,,,996862,,996862,,0,,29.49,1427335,2285479,338085,1451151,95943,2448013,,23816,162534,0
29744,,2751,王座,,45,,1,上櫃,114,,,,386468,,386468,,0,,19.72,351253,512849,196000,475590,160679,862058,,124337,349209,0
341107,,2752,豆府,,-4203,,1,上櫃,114,,,,1104154,,1087829,,0,,40.75,892863,1285351,266939,1300479,483986,2404633,16325,407616,1119282,0
613351,,2754,亞洲藏壽司,,5171,,1,上櫃,114,,,,1670211,,1670211,,0,,35.64,1095358,641011,468610,3473933,583079,5144144,,2378575,4503133,0
413182,,2755,揚秦,,4229,,1,上櫃,114,,,,887752,,887752,,0,,29.45,451910,756376,301400,1009001,168941,1896753,,557091,1140377,0
101980,,2756,聯發國際,,11216,,1,上櫃,114,-20728,,,511989,,511989,,252000,,21.08,223984,668126,245428,666018,174093,1178007,,442034,509881,0
352025,,2916,滿心,,-5694,,1,上櫃,114,,0,,1456266,,,,0,,22.53,651454,1530475,646269,701978,463666,2158244,,50524,627769,0
-202764,,2924,宏太-KY,,193,,1,上櫃,114,,,,525182,,525182,,0,,10.09,328480,809427,520359,329682,207394,854864,,1202,45437,0
9457,,2926,誠品生活,,52332,,1,上櫃,114,,0,,622354,,614807,,0,,12.97,4457796,3774724,473897,15538193,79121,16160547,7547,11080397,12385823,0
454095,,2937,集雅社,,,,1,上櫃,114,,0,,986069,,986069,,0,,24.91,1854771,2103361,395836,1895017,136138,2881086,,40246,777725,0
27055,,2941,米斯特,,-434,,1,上櫃,114,,0,,331893,,,,0,,21.57,219057,437808,153900,289660,151372,621553,,70603,183745,0
265171,,2947,振宇五金,,,,1,上櫃,114,,0,,772300,,772300,,0,,40.08,730107,788332,192686,2162219,314443,2934519,,1432112,2146187,0
306589,,2948,寶陞,,83245,,1,上櫃,114,,,,1090431,,1090431,,0,,36.35,941960,1888705,300000,1276603,400597,2367034,,334643,478329,0
348126,,2949,欣新網,,-1024,,1,上櫃,114,-46618,,,1143796,,1007201,,500000,,40.43,1176132,2234850,254100,1404612,452617,2548408,136595,228480,313558,0
-42935,,3064,泰偉,,7230,,1,上櫃,114,0,0,,99376,,95184,,0,,7.32,28801,93018,130115,254304,774,353680,4192,225503,260662,0
-95235,,3066,李洲,,334499,,1,上櫃,114,,,,1155058,,1102659,,0,,13.27,425865,646691,830706,528490,32689,1683548,52399,102625,1036857,0
45677,,3067,全域,,-13008,,1,上櫃,114,,,,250879,,250879,,0,,12.54,16612,99156,200000,41622,18210,292501,,25010,193345,0
423746,,3071,協禧,,-9890,,1,上櫃,114,,0,,2033763,,1574435,,0,,14.31,1698698,2770869,1100000,2022915,60579,4056678,459328,324217,1285809,0
68604,,3073,天方能源,,-15323,,1,上櫃,114,,,,726460,,725468,,0,,19.55,322968,258911,370996,1124846,301191,1851306,992,801878,1592395,0
3941634,,3078,僑威,,143309,,1,上櫃,114,,,,6573408,,6573408,,0,,28.91,4048655,9019185,2273911,4693277,214554,11266685,,644622,2247500,0
1101852,,3081,聯亞,,-49868,,1,上櫃,114,,,,3777183,,,,0,,40.82,392118,2365942,925312,684441,1799887,4461624,,292323,2095682,0
3818,,3083,網龍,,52826,,1,上櫃,114,,,,1315863,,1280581,,0,,14.81,79868,719444,864869,82789,359068,1398652,35282,2921,679208,0
-280208,,3085,新零售,,0,,1,上櫃,114,,,,431590,,431590,,0,,6.25,78588,420082,690193,94399,21605,525989,0,15811,105907,0
51859,,3086,華義*,,,,1,上櫃,114,,,,345038,,340782,,0,,13.12,30393,264109,259724,34514,29199,379552,4256,4121,115443,0
2496288,,3088,艾訊,,94705,,1,上櫃,114,,,,4830965,,4784835,,0,,44.48,1684536,4530909,1116963,2540240,1076879,7371205,46130,855704,2840296,456988
601477,,3093,港建*,,-28386,,1,上櫃,114,,,,980649,,980649,,0,,6.76,928480,1524084,362888,937092,44670,1917741,0,8612,393657,0
-75885,,3095,及成,,8946,,1,上櫃,114,,0,,157704,,157704,,0,,10.74,205574,298208,146800,726157,77843,883861,,520583,585653,0
17595944,,3105,穩懋,,4517050,,1,上櫃,114,,,,37280934,,36323256,,0,,85.68,4839614,12178073,4239404,24667791,9970858,61948725,957678,19828177,49770652,0
691967,,3114,好德,,215098,,1,上櫃,114,,,,1610425,,1610425,,0,,24.73,972465,2144107,651298,982305,52062,2592730,,9840,448623,0
-144679,,3115,富榮綱,,1582,,1,上櫃,114,,,,419379,,419379,,0,,7.46,22632,436521,562476,23028,,442407,,396,5886,24050000
199180,,3118,進階,0,0,0,1,上櫃,114,,0,0,579757,,,,0,,17.86,232189,478218,324529,245697,56048,825454,,13508,347236,0
-67811,,3122,笙泉,,-84,,1,上櫃,114,,,,413617,,413617,,0,,10.15,78071,468725,407648,271504,73864,685121,,193433,216396,0
174719,,3128,昇銳,,,,1,上櫃,114,0,,,728822,,710205,,0,,16.91,595615,663361,420000,950884,115486,1679706,18617,355269,1016345,0
2065197,,3131,弘塑,,136459,,1,上櫃,114,0,0,,4172410,,4138418,,0,,141.65,5518612,8122121,292160,7020530,1644602,11192940,33992,1501918,3070819,0
1335241,,3141,晶宏,,24808,,1,上櫃,114,-3544,,,2628571,,2513404,,124000,,33.48,368683,2385776,752143,1525597,404756,4154168,115167,1156914,1768392,14000
871746,,3147,大綜,,-670,,1,上櫃,114,,0,,1498287,,1498287,,0,,38.41,3809467,4752445,390061,3825059,237150,5323346,,15592,570901,0
2601744,,3152,璟德,,0,,1,上櫃,114,,,,3865438,,,,0,,56.01,584308,2077726,690162,605496,573532,4470934,,21188,2393208,0
399169,,3158,嘉實,,-5967,,1,上櫃,114,,0,,697089,,697075,,0,,26.12,280221,560626,266839,301028,37034,998117,14,20807,437491,0
147732,,3162,精確,,153490,,1,上櫃,114,,0,,2898596,,2892581,,0,,22.19,5680590,5429307,1303815,6373038,1287544,9271634,6015,692448,3842327,0
1264589,,3163,波若威,,-22484,,1,上櫃,114,,0,,2648894,,2648894,,0,,32.89,864188,3104273,805407,1037196,601382,3686090,,173008,581817,0
761856,,3169,亞信,,-4115,,1,上櫃,114,,,,1865329,,1865329,,0,,29.64,156743,1891812,631070,166760,476518,2032089,,10017,140277,0
195784,,3171,炎洲流通,,-981,,1,上櫃,114,-72856,,,650331,,650331,,2254500,,19.64,539499,866419,353726,552739,174658,1203070,,13240,336651,0
-250212,,3176,基亞,,-22986,,1,上櫃,114,,,,5095481,,1686330,,0,,12.11,790840,3709505,1393068,1522573,566460,6618054,3409151,731733,2908549,0
625227,,3178,公準,,-55,,1,上櫃,114,,0,,1252648,,1246755,,0,,27.67,659160,942359,450500,1485994,171083,2738642,5893,826834,1796283,0
472625,,3188,鑫龍騰,,,,1,上櫃,114,,,,2492486,,2492486,,0,,13.38,5284698,9063461,1863099,6591660,156762,9084146,,1306962,20685,0
-207834,,3191,雲嘉南,,-13085,,1,上櫃,114,,,,218440,,218440,,0,,5.01,41113,251192,435974,187424,3385,405864,,146311,154672,0
-64218,,3205,佰研,,52381,,1,上櫃,114,,,,417045,,405002,,0,,12.44,75872,223777,325456,82876,91383,499921,12043,7004,276144,0
819971,,3206,志豐,,34071,,1,上櫃,114,0,0,,1809866,,1641303,,0,,27.86,1271725,2694790,589167,1419943,198094,3229809,168563,148218,535019,0
38278,,3207,耀勝,,251002,,1,上櫃,114,,,,1943881,,1864949,,0,,28.08,1080910,1565091,664222,1782273,911447,3726154,78932,701363,2161063,0
5172104,,3211,順達,,116848,,1,上櫃,114,,0,,9080869,,9080869,,0,,59.52,6856103,11856981,1525650,8008541,2266267,17089410,0,1152438,5232429,0
2345003,,3213,茂訊,,1256750,,1,上櫃,114,,0,,4289061,,4262989,,0,,72.64,716193,4834720,586855,1160962,74381,5450023,26072,444769,615303,0
2174737,,3217,優群,,960942,,1,上櫃,114,,0,,4885100,,4885100,,0,,54.22,1186712,3878272,901042,1270620,848379,6155720,,83908,2277448,0
2115546,,3218,大學光,,11583,,1,上櫃,114,,,,3499183,,3356302,,0,,39.61,1833576,3262609,847249,2711482,381924,6210665,142881,877906,2948056,0
370147,,3219,倚強科,,53274,,1,上櫃,114,,,,1625012,,1322991,,0,,18.61,548012,1549827,711058,776567,188512,2401579,302021,228555,851752,0
676036,,3221,台嘉碩,,-296202,,1,上櫃,114,,0,,2188097,,2164642,,0,,20.83,586611,1771686,1039367,761974,745441,2950071,23455,175363,1178385,0
-248190,,3224,三顧,,24696,,1,上櫃,114,-1864,0,,2577382,,1135396,,40000,,16.66,651221,2097971,681726,746227,679028,3323609,1441986,95006,1225638,0
1285828,,3226,龍鋒,,-3950,,1,上櫃,114,,,,1941067,,,,0,,30.13,757737,1479877,644306,763737,14883,2704804,,6000,1224927,0
5072949,,3227,原相,,681004,,1,上櫃,114,,,,10636539,,10577713,,0,,70.88,3950296,9090365,1492355,4409972,3331405,15046511,58826,459676,5956146,0
-148546,,3228,金麗科,,-23270,,1,上櫃,114,,0,,616558,,,,0,,8.77,120415,289667,703065,125038,85309,741596,,4623,451929,0
-46162,,3230,錦明,0,-64465,,1,上櫃,114,0,0,0,1160986,,1160986,,0,,13.50,161143,835815,860109,242618,411504,1403604,0,81475,567789,0
39415,,3232,昱捷,,8133,,1,上櫃,114,,0,,687082,,687082,,0,,14.75,328945,858903,465679,462632,173855,1149714,,133687,290811,0
-445055,,3234,光環,,-8203,,1,上櫃,114,,0,,918883,,967794,,0,,8.68,144739,648056,1114747,324637,306305,1243520,-48911,179898,595464,0
399965,,3236,千如,,-63854,,1,上櫃,114,,0,,1567180,,1567180,,0,,14.93,821644,1409629,1050006,1538048,181063,3105228,,716404,1695599,0
1148722,,3252,海灣,,28500,,1,上櫃,114,,,,1988287,,1961390,,0,,39.07,362099,559631,501958,1875594,282210,3863881,26897,1513495,3304250,0
-361989,,3259,鑫創,,0,,1,上櫃,114,,,,558655,,,,0,,7.66,88238,617691,729659,112666,190985,671321,,24428,53630,0
7619419,,3260,威剛,,-258022,,1,上櫃,114,-38673,39800,,20768789,,19552506,,747000,,60.15,13975707,27701697,3258096,30767898,8971686,51536687,1216283,16792191,23834990,0
12993777,,3264,欣銓,,348942,,1,上櫃,114,-126772,0,,19003642,,19003642,,16250750,,40.10,6640941,10375720,4901701,16688628,885994,35692270,,10047687,25316550,0
3982735,,3265,台星科,,273541,,1,上櫃,114,,0,,5985136,,5985136,,0,,43.92,1924504,3988873,1362617,1966188,366243,7951324,,41684,3962451,0
83872,,3268,海德威,,16044,,1,上櫃,114,,,,531693,,531693,,0,,15.31,281482,626566,347208,491892,84569,1023585,,210410,397019,0
141181,,3272,東碩,,-4062,,1,上櫃,114,,0,,1524552,,1524552,,0,,24.92,1986383,3254860,611768,3745729,775665,5270281,,1759346,2015421,0
102365,,3276,宇環,,-17348,,1,上櫃,114,,0,,906030,,810931,,0,,11.63,496116,404904,697127,641738,28787,1547768,95099,145622,1142864,0
305016,,3284,太普高,,3091,,1,上櫃,114,0,,,1536430,,1322900,,0,,14.32,552177,1880462,923951,1478882,90842,3015312,213530,926705,1134850,0
137154,,3285,微端,,-7944,,1,上櫃,114,,,,600235,,583034,,0,,13.64,238893,711492,427353,264474,26471,864709,17201,25581,153217,0
147594,,3287,廣寰科,,-3468,,1,上櫃,114,,,,666806,,600090,,0,,13.65,312474,845537,439705,315133,16259,981939,66716,2659,136402,0
-72545,,3288,點晶,,15714,,1,上櫃,114,,,,92649,,94020,,0,,6.27,71450,158824,150000,101911,851,194560,-1371,30461,35736,0
734581,,3289,宜特,,-126816,,1,上櫃,114,0,,,3526166,,3489527,,0,,46.88,2438549,2571394,745100,4750168,2136662,8276334,36639,2311619,5704940,17800
747605,,3290,東浦,,-107906,,1,上櫃,114,,,,2444643,,2444643,,0,,18.97,1096235,2525342,1288786,1965703,516158,4410346,,869468,1885004,0
7337707,,3293,鈊象,,412727,,1,上櫃,114,,,,10888729,,10885733,,0,,38.63,14376164,19509641,2818016,14483402,317283,25372131,2996,107238,5862490,0
-39709,,3294,英濟,,118566,,1,上櫃,114,0,0,,2301465,,2244438,,0,,17.00,1277131,3498495,1320159,2436957,845422,4738422,57027,1159826,1239927,0
87900,,3297,杭特,,,,1,上櫃,114,0,0,,561006,,561006,,0,,15.56,225757,322440,360494,232082,112612,793088,0,6325,470648,0
774274,,3303,岱稜,,-7935,,1,上櫃,114,,,,2135014,,2119321,,0,,22.52,994189,2170306,940906,1650202,412076,3785216,15693,656013,1614910,0
211246,,3306,鼎天,,1592485,,1,上櫃,114,,,,2791238,,2791238,,0,,55.15,442252,968318,506077,445431,481430,3236669,,3179,2268351,0
965671,,3310,佳穎,,157468,,1,上櫃,114,,0,,1936437,,1934972,,0,,28.88,3923459,5098935,669892,4236317,141941,6172754,1465,312858,1073819,0
-627905,,3313,斐成,,-1392,,1,上櫃,114,,0,,2248419,,2248386,,0,,10.18,1030951,3424908,2207708,1410545,669975,3658964,33,379594,234056,0
1624673,,3317,尼克森,,-1976,,1,上櫃,114,,0,,3207114,,3107651,,0,,38.37,544122,3151919,810000,556874,674954,3763988,99463,12752,612069,0
106468,,3322,建舜電,,89982,,1,上櫃,114,,0,,1650865,,1650832,,0,,13.58,1122521,1654702,1215822,1747658,238560,3398523,33,625137,1743821,0
566869,,3323,加百裕,,54604,,1,上櫃,114,,,,2622955,,2532411,,0,,26.95,2209150,4649412,939524,2725975,971414,5348930,90544,516825,699518,0
6369428,,3324,雙鴻,,309655,,1,上櫃,114,-321835,0,,9903722,,9552195,,1500000,,105.81,6410362,12383963,917744,8196401,2277203,18100123,351527,1786039,5716160,11707
-182834,,3325,旭品,,46490,,1,上櫃,114,,,,1026241,,943226,,0,,10.46,812849,1313360,901686,951636,177884,1977877,83015,138787,664517,0
1107720,,3332,幸康,,57736,,1,上櫃,114,,0,,1827198,,1827198,,0,,37.98,443445,1608123,481042,495618,180700,2322816,,52173,714693,0
30168,,3339,泰谷,,0,,1,上櫃,114,-52119,,,866100,,866100,,1558000,,13.32,144317,729195,665682,154683,222369,1020783,,10366,291588,0
-161942,,3349,寶德,,-769,,1,上櫃,114,,0,,299349,,299349,,0,,7.47,156729,325671,400716,215900,61344,515249,,59171,189578,0
106820,,3354,律勝,,-25267,,1,上櫃,114,0,0,,854304,,854304,,0,,12.18,56815,443210,701124,120063,71627,974367,,63248,531157,0
3787991,,3357,臺慶科,,518254,,1,上櫃,114,,0,,7307798,,7180192,,0,,70.37,3051081,5589521,1020349,5595325,1853598,12903123,127606,2544244,7313602,0
-57074,,3360,尚立,,15320,,1,上櫃,114,,,,850970,,850508,,0,,11.13,1491126,2094258,764021,1710084,128241,2561054,462,218958,466796,0
1077381,,3362,先進光,,11295,,1,上櫃,114,,0,,4026740,,4025834,,0,,28.26,3705909,4071817,1424491,6298268,1512667,10325008,906,2592359,6253191,0
263982,,3363,上詮,,-217760,,1,上櫃,114,,0,,2522837,,2522837,,0,,24.34,452544,2192517,1036406,540372,1440209,3063209,,87828,870692,0
-234036,,3372,典範,,0,,1,上櫃,114,,0,,1652188,,,,0,,9.42,189059,826456,1753240,260480,132984,1912668,,71421,1086212,0
389660,,3373,熱映,,-60342,,1,上櫃,114,,,,850993,,850993,,0,,19.66,73004,711782,432898,73482,88777,924475,,478,212693,0
6323223,,3374,精材,,,,1,上櫃,114,,,,9433290,,,,0,,34.76,2695967,6525089,2713643,4793552,396424,14226842,,2097585,7701753,0
39264,,3379,彬台,,101665,,1,上櫃,114,,0,,590927,,590927,,0,,15.53,1113391,1206063,380417,1126158,69581,1717085,,12767,511022,0
1944118,,3388,崇越電,,339784,,1,上櫃,114,,,,4709935,,4545605,,0,,61.38,2024889,5866717,740624,2113218,1521079,6823153,164330,88329,956436,0
175567,,3390,旭軟,,52534,,1,上櫃,114,0,0,,1504416,,1504416,,0,,19.05,287810,1353355,789583,480819,486732,1985235,0,193009,631880,10000000
1050932,,3402,漢科,,13820,,1,上櫃,114,,,,1959613,,1959613,,0,,26.83,4410331,5532386,730476,4598076,164385,6557689,,187745,1025303,0
574588,,3430,奇鈦科,,8378,,1,上櫃,114,,,,1081899,,1081899,,0,,32.09,355624,1159574,337161,524752,161772,1606651,,169128,447077,0
88991,,3434,哲固,,-4073,,1,上櫃,114,,0,,382436,,382436,,0,,13.64,201700,581513,280278,450962,17240,833398,,249262,251885,0
417048,,3438,類比科,,674841,,1,上櫃,114,,0,,2145766,,,,0,,45.49,186950,1025870,471658,360980,582219,2506746,,174030,1480876,0
336512,,3441,聯一光電,,33210,,1,上櫃,114,,,,840342,,827762,,0,,20.67,127750,903702,400399,206712,57641,1047054,12580,78962,143352,0
332695,,3444,利機,,-22313,,1,上櫃,114,,,,1021457,,1021457,,0,,22.70,461015,916946,449969,472534,261106,1493991,,11519,577045,0
1586896,,3455,由田,,-35963,,1,上櫃,114,,,,2405407,,2405407,,0,,40.19,1146986,2384862,598507,1732209,255967,4137616,,585223,1752754,0
167739,,3465,進泰電子,,45712,,1,上櫃,114,,0,,922440,,850053,,0,,24.06,921854,1163977,353298,1134484,283304,2056924,72387,212630,892947,0
-406049,,3466,德晉,,-90939,,1,上櫃,114,,0,,1468412,,1468412,,0,,18.85,434853,1401131,778921,566786,1186479,2035198,,131933,634067,0
116583,,3467,台灣精材,,,,1,上櫃,114,,,,608168,,,,0,,19.55,142794,507406,311066,229180,180519,837348,,86386,329942,0
1192948,,3479,安勤,0,84534,,1,上櫃,114,-1535,,0,3631415,,3162221,,76201,,43.58,2849163,4843596,726302,3607266,1159972,7238681,469194,758103,2395085,0
1460228,,3483,力致,,42242,,1,上櫃,114,0,,,4707411,,4707411,,0,,54.65,3852872,6370898,861298,4568192,2343643,9275603,,715320,2904705,0
1496510,,3484,崧騰,,185934,,1,上櫃,114,,,,3369976,,3329517,,0,,42.27,1297831,3856612,787671,1906235,859402,5276211,40459,608404,1419599,0
19091,,3489,森寶,,,,1,上櫃,114,,0,,1254932,,1254932,,0,,13.87,2600508,3661090,904522,2603967,331319,3858899,,3459,197809,0
344740,,3490,單井,,-8082,,1,上櫃,114,0,,,1231677,,1231677,,0,,22.39,330115,591891,550065,534827,344954,1766504,,204712,1174613,0
