保留盈餘,保留盈餘（或累積虧損）,公司代號,公司名稱,共同控制下前手權益,其他權益,合併前非屬共同控制股權,季別,市場,年度,庫藏股票,待註銷股本股數（單位：股）,權益─具證券性質之虛擬通貨,權益總計,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,股本,負債總計,資本公積,資產總計,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
-179014,,2734,易飛網,,-4510,,3,上櫃,114,,,,665773,,663586,,0,,11.59,289339,600075,572598,353123,274512,1018896,2187,63784,418821,0
26166,,2736,富野,,-64327,,3,上櫃,114,,0,,1477795,,1424619,,0,,17.81,318624,413164,799721,973002,663059,2450797,53176,654378,2037633,0
-330764,,2740,華軒,,212,,3,上櫃,114,,0,,81759,,81759,,0,,5.86,29078,86870,139520,43173,272791,124932,,14095,38062,0
509451,,2743,山富,,0,,3,上櫃,114,0,,,1191211,,1191211,,0,,25.44,1708032,2433987,468152,2017652,213608,3208863,,309620,774876,0
476186,,2745,五福,,,,3,上櫃,114,,,,910214,,910214,,0,,26.92,1650104,2394525,338085,1718546,95943,2628760,,68442,234235,0
48328,,2751,王座,,-204,,3,上櫃,114,,,,441372,,408841,,0,,20.71,446727,458403,197376,809421,163341,1250793,32531,362694,792390,2000
537047,,2752,豆府,,-4128,,3,上櫃,114,,,,1302084,,1283844,,0,,48.10,559775,1145283,266939,963634,483986,2265718,18240,403859,1120435,0
678225,,2754,亞洲藏壽司,,-31,,3,上櫃,114,,,,1729949,,1729949,,0,,36.91,1116964,801649,468670,3407927,583085,5137876,,2290963,4336227,0
382069,,2755,揚秦,,303,,3,上櫃,114,,,,973834,,973834,,0,,26.44,532136,836906,368287,1058344,223175,2032178,,526208,1195272,399406
117181,,2756,聯發國際,,3342,,3,上櫃,114,-7073,,,542069,,542069,,86000,,22.11,306945,740959,245976,775799,182643,1317868,,468854,576909,0
431455,,2916,滿心,,-14449,,3,上櫃,114,,0,,1526941,,,,0,,23.63,541967,1451311,646269,606476,463666,2133417,,64509,682106,0
-228011,,2924,宏太-KY,,-1969,,3,上櫃,114,,,,497773,,497773,,0,,9.57,352368,809254,520359,353400,207394,851173,,1032,41919,0
17703,,2926,誠品生活,,18578,,3,上櫃,114,,0,,596085,,589299,,0,,12.44,5178766,4504958,473897,15440502,79121,16036587,6786,10261736,11531629,0
464655,,2937,集雅社,,,,3,上櫃,114,,0,,1036213,,1036213,,0,,23.80,2171435,2424803,435420,2207167,136138,3243380,,35732,818577,0
50975,,2941,米斯特,,-531,,3,上櫃,114,,0,,355716,,,,0,,23.11,172928,402011,153900,233792,151372,589508,,60864,187497,0
275442,,2947,振宇五金,,-22048,,3,上櫃,114,,0,,802963,,802963,,0,,37.37,747072,864669,214875,2229580,334694,3032543,,1482508,2167874,0
280275,,2948,寶陞,,2732,,3,上櫃,114,,,,993604,,993604,,0,,32.05,940179,1812880,310000,1193723,400597,2187327,,253544,374447,0
336492,,2949,欣新網,,-2088,,3,上櫃,114,-46618,,,1178696,,1046814,,500000,,34.73,1430546,2555258,306411,1664230,452617,2842926,131882,233684,287668,0
-66528,,3064,泰偉,,6724,,3,上櫃,114,,,,75274,,71085,,0,,5.46,78091,73674,130115,247135,774,322409,4189,169044,248735,0
-147892,,3066,李洲,,361723,,3,上櫃,114,,,,1142077,,1077342,,0,,12.97,482471,660267,830706,581868,32805,1723945,64735,99397,1063678,0
27816,,3067,全域,,0,,3,上櫃,114,,,,246026,,246026,,0,,12.30,16076,86175,200000,68406,18210,314432,,52330,228257,0
390346,,3071,協禧,,-163863,,3,上櫃,114,,0,,1789721,,1387062,,0,,12.61,1640016,2524683,1100000,1947874,60579,3737595,402659,307858,1212912,0
25399,,3073,天方能源,,-26258,,3,上櫃,114,,,,696395,,695443,,0,,17.60,386007,324988,395111,1371360,301191,2067755,952,985353,1742767,0
4650897,,3078,僑威,,-197708,,3,上櫃,114,,,,6941654,,6941654,,0,,30.53,4086466,9525816,2273911,4725054,214554,11666708,,638588,2140892,0
1297651,,3081,聯亞,,-30937,,3,上櫃,114,,,,3991913,,,,0,,43.15,475743,2641765,925214,764623,1799985,4756536,,288880,2114771,0
5798,,3083,網龍,,34036,,3,上櫃,114,,,,1295222,,1263771,,0,,14.61,99594,721024,864869,118771,359068,1413993,31451,19177,692969,0
-278656,,3085,新零售,,7527,,3,上櫃,114,,,,419064,,419064,,0,,6.07,78336,350635,690193,90761,0,509825,0,12425,159190,0
17477,,3086,華義*,,-8,,3,上櫃,114,,,,327367,,319378,,0,,11.71,30320,243300,272710,31834,29199,359201,7989,1514,115901,0
2660402,,3088,艾訊,,17303,,3,上櫃,114,,0,,4945689,,4896208,,0,,45.43,1615310,4211877,1083685,2074842,1134818,7020531,49481,459532,2808654,160000
689772,,3093,港建*,,-41929,,3,上櫃,114,,,,1055401,,1055401,,0,,7.27,620805,1285772,362888,627878,44670,1683279,0,7073,397507,0
-94477,,3095,及成,,3964,,3,上櫃,114,,0,,134130,,134130,,0,,9.14,242248,374548,146800,814956,77843,949086,,572708,574538,0
18245238,,3105,穩懋,,7022937,,3,上櫃,114,,,,39960638,,39479324,,0,,93.12,4998992,12726493,4239404,17866923,9971745,57827561,481314,12867931,45101068,0
701264,,3114,好德,,125369,,3,上櫃,114,-11489,,,1518504,,1518504,,475000,,23.49,971382,2092922,651298,988124,52062,2506628,,16742,413706,0
-168301,,3115,富榮綱,,-4029,,3,上櫃,114,,,,399646,,399646,,0,,6.99,48963,443813,571976,48963,,448609,,0,4796,0
182244,,3118,進階,0,0,0,3,上櫃,114,,0,0,562821,,,,0,,17.34,225723,436146,324529,237032,56048,799853,,11309,363707,0
-58202,,3122,笙泉,,-1412,,3,上櫃,114,,,,374533,,374533,,0,,9.19,252563,422302,407648,255029,26499,629562,,2466,207260,0
136272,,3128,昇銳,,,,3,上櫃,114,0,,,778723,,759520,,0,,16.05,729610,749961,473175,1118254,150073,1896977,19203,388644,1147016,0
2580784,,3131,弘塑,,164238,,3,上櫃,114,,0,,4989675,,4957292,,0,,169.68,4829918,9508773,292160,7750586,1920110,12740261,32383,2920668,3231488,0
1315753,,3141,晶宏,,30088,,3,上櫃,114,-62752,45000,,2559001,,2448716,,1083000,,32.93,1177069,2134830,757374,1362974,408253,3921975,110285,185905,1787145,288300
945674,,3147,大綜,,-9762,,3,上櫃,114,,0,,1609930,,1609930,,0,,36.85,1858662,2919369,436868,1864527,237150,3474457,,5865,555088,0
2682378,,3152,璟德,,0,,3,上櫃,114,,,,3946072,,,,0,,57.18,542465,2551523,690162,558118,573532,4504190,,15653,1952667,0
325871,,3158,嘉實,,-6474,,3,上櫃,114,,0,,629393,,629379,,0,,23.49,291683,466708,267984,346874,41998,976267,14,55191,509559,0
245506,,3162,精確,,101220,,3,上櫃,114,-4427,0,,2944731,,2933543,,95000,,22.54,6408664,5317641,1302411,6840664,1288833,9785395,11188,432000,4467754,0
1482497,,3163,波若威,,-74523,,3,上櫃,114,,0,,2814763,,2814763,,0,,34.95,607296,2994990,805407,764047,601382,3578810,,156751,583820,0
676741,,3169,亞信,,-19541,,3,上櫃,114,,,,1764788,,1764788,,0,,27.97,158405,1782123,631070,168545,476518,1933333,,10140,151210,0
232092,,3171,炎洲流通,,-6868,,3,上櫃,114,0,,,817574,,720592,,0,,21.76,730685,1165469,331181,777218,164187,1594792,96982,46533,429323,0
-344657,,3176,基亞,,-56381,,3,上櫃,114,,,,4897391,,1640226,,0,,11.77,694254,3553551,1393068,1445960,648196,6343351,3257165,751706,2789800,0
570143,,3178,公準,,-950,,3,上櫃,114,,0,,1196628,,1190776,,0,,26.43,614080,979870,450500,1579441,171083,2776069,5852,965361,1796199,0
977986,,3188,鑫龍騰,,,,3,上櫃,114,,,,3035093,,3035093,,0,,16.29,5267781,10073476,1863099,7057582,194008,10092675,,1789801,19199,0
-182153,,3191,雲嘉南,,-3534,,3,上櫃,114,,,,253672,,253672,,0,,5.82,35010,226071,435974,105286,3385,358958,,70276,132887,0
-38198,,3205,佰研,,45350,,3,上櫃,114,,,,1055904,,1053020,,0,,15.59,57187,858225,675456,57746,370412,1113650,2884,559,255425,0
723861,,3206,志豐,,-36600,,3,上櫃,114,0,0,,1633668,,1474678,,0,,25.03,1146563,2413933,589167,1282059,198250,2915727,158990,135496,501794,0
19252,,3207,耀勝,,160151,,3,上櫃,114,-1280,,,3127540,,1753393,,20000,,26.41,1709520,2574985,664222,1900720,911048,5028260,1374147,191200,2453275,0
6004451,,3211,順達,,-624933,,3,上櫃,114,,,,9322307,,9322307,,0,,60.54,5094724,9911610,1539835,5973174,2402954,15295481,0,878450,5383871,0
2658080,,3213,茂訊,,690823,,3,上櫃,114,,0,,4033984,,4010139,,0,,68.33,715112,4102042,586855,982974,74381,5016958,23845,267862,914916,0
1968009,,3217,優群,,752241,,3,上櫃,114,0,0,,4472993,,4472993,,0,,49.64,1090100,3491166,901042,1172892,851701,5645885,,82792,2154719,0
2501259,,3218,大學光,,-13929,,3,上櫃,114,,,,3867563,,3716503,,0,,43.87,1169787,2872315,847249,2071782,381924,5939345,151060,901995,3067030,0
471826,,3219,倚強科,,-7952,,3,上櫃,114,,,,1706065,,1377648,,0,,19.32,578925,1697802,712969,784175,200805,2490240,328417,205250,792438,0
564319,,3221,台嘉碩,,-330115,,3,上櫃,114,,0,,2022965,,1986928,,0,,19.13,657848,1713584,1038783,896661,713941,2919626,36037,238813,1206042,0
-306539,,3224,三顧,,-8537,,3,上櫃,114,-1864,0,,2393437,,1044557,,40000,,15.33,687650,1861098,681726,942056,679771,3335493,1348880,254406,1474395,0
1186621,,3226,龍鋒,,-3950,,3,上櫃,114,,,,1841871,,,,0,,28.59,609943,1156817,644306,647552,14894,2489423,,37609,1332606,0
6007479,,3227,原相,,640449,,3,上櫃,114,,,,11666699,,11617574,,0,,77.48,2325218,8651877,1499488,2753263,3470158,14419962,49125,428045,5768085,0
-220240,,3228,金麗科,,-22822,,3,上櫃,114,,0,,709931,,,,0,,9.93,80191,332546,715115,84689,237878,794620,,4498,462074,0
-87768,,3230,錦明,0,-95456,,3,上櫃,114,-66875,0,0,960913,,960913,,1395000,,11.36,271662,776555,860109,345614,350903,1306527,0,73952,529972,0
41295,,3232,昱捷,,11839,,3,上櫃,114,,,,692668,,692668,,0,,14.87,299548,822561,465679,423885,173855,1116553,,124337,293992,0
-612749,,3234,光環,,-16040,,3,上櫃,114,,0,,796182,,792270,,0,,7.11,131569,518114,1114747,270564,306312,1066746,3912,138995,548632,0
375968,,3236,千如,,-117933,,3,上櫃,114,,,,1489104,,1489104,,0,,14.18,866450,1401687,1050006,1567808,181063,3056912,,701358,1655225,0
1140023,,3252,海灣,,28500,,3,上櫃,114,,,,1993169,,1952691,,0,,38.90,299426,531555,501958,1872365,282210,3865534,40478,1572939,3333979,0
-258677,,3259,鑫創,,0,,3,上櫃,114,,,,470982,,,,0,,6.45,130776,548061,729659,193059,0,664041,,62283,115980,0
8628429,,3260,威剛,,-1288495,,3,上櫃,114,-737990,0,,20293230,,18814881,,8510000,,59.30,16417119,29989802,3257856,35874938,8955081,56168168,1478349,19457819,26178366,0
12423643,,3264,欣銓,,95288,,3,上櫃,114,-126772,0,,18247288,,18247288,,16250750,,38.50,6206503,9040427,4901701,16068119,953428,34315407,,9861616,25274980,0
4281372,,3265,台星科,,21238,,3,上櫃,114,,0,,6031470,,6031470,,0,,44.26,1059418,3798944,1362617,2784532,366243,8816002,,1725114,5017058,0
37744,,3268,海德威,,12804,,3,上櫃,114,,,,482325,,482325,,0,,13.89,439293,618284,347208,548205,84569,1030530,,108912,412246,0
-119902,,3272,東碩,,-222333,,3,上櫃,114,-33580,0,,1018480,,1018480,,1275000,,17.00,3210099,2855081,611768,3914143,782527,4932623,,704044,2077542,0
111077,,3276,宇環,,-60997,,3,上櫃,114,,0,,851580,,775994,,0,,11.13,492609,387036,697127,606616,28787,1458196,75586,114007,1071160,0
193950,,3284,太普高,,-9723,,3,上櫃,114,,,,1624419,,1422902,,0,,13.12,523267,1914738,1084825,1595113,153850,3219532,201517,1071846,1304794,0
150221,,3285,微端,,-23280,,3,上櫃,114,,,,595703,,580765,,0,,13.59,201159,664560,427353,218726,26471,814429,14938,17567,149869,0
104798,,3287,廣寰科,,3700,,3,上櫃,114,,,,614262,,564462,,0,,12.84,414184,881105,439705,414184,16259,1028446,49800,0,147341,0
-73723,,3288,點晶,,12666,,3,上櫃,114,,,,104219,,105594,,0,,6.60,67871,159808,160000,92250,6651,196469,-1375,24379,36661,0
711473,,3289,宜特,,-109833,,3,上櫃,114,0,,,3509985,,3488120,,0,,46.85,2614709,3144260,751881,5467074,2134599,8977059,21865,2852365,5832799,188000
847864,,3290,東浦,,-259981,,3,上櫃,114,,0,,2006191,,2006191,,0,,22.24,1312918,2428270,902150,2372106,516158,4378297,0,1059188,1950027,0
12573407,,3293,鈊象,,384363,,3,上櫃,114,,,,16096610,,16093069,,0,,57.11,4548405,14907015,2818016,4624250,317283,20720860,3541,75845,5813845,0
-45885,,3294,英濟,,-13828,,3,上櫃,114,0,0,,2168146,,2117456,,0,,16.04,1533016,3305993,1320159,2614442,857010,4782588,50690,1081426,1476595,0
110579,,3297,杭特,,,,3,上櫃,114,0,0,,583685,,583685,,0,,16.19,97992,217789,360494,100366,112612,684051,0,2374,466262,0
992330,,3303,岱稜,,-12221,,3,上櫃,114,-27093,,,2323573,,2307063,,554000,,24.66,978923,2501033,940906,1690319,413141,4013892,16510,711396,1512859,0
310538,,3306,鼎天,,2162758,,3,上櫃,114,,,,3460803,,3460803,,0,,68.38,470634,1088567,506077,473377,481430,3934180,,2743,2845613,0
881051,,3310,佳穎,,41047,,3,上櫃,114,,0,,1850882,,1843306,,0,,24.59,3930343,5022203,749485,4176018,171723,6026900,7576,245675,1004697,0
-676282,,3313,斐成,,-1392,,3,上櫃,114,,0,,2200033,,2200009,,0,,9.97,1044561,3409519,2207708,1427923,669975,3627956,24,383362,218437,0
1639406,,3317,尼克森,,-2665,,3,上櫃,114,,0,,3300197,,3212393,,0,,35.69,623837,3338992,900000,634440,675652,3934637,87804,10603,595645,0
35144,,3322,建舜電,,7317,,3,上櫃,114,,0,,1496876,,1496843,,0,,12.31,1376647,1646925,1215822,1807224,238560,3304100,33,430577,1657175,0
414131,,3323,加百裕,,29427,,3,上櫃,114,,,,2592656,,2491280,,0,,25.52,2199494,4361260,976240,2413780,1071482,5006436,101376,214286,645176,0
6594610,,3324,雙鴻,,24242,,3,上櫃,114,-160915,0,,10206203,,9856498,,750000,,107.12,9189620,14785190,927629,11354148,2470932,21560351,349705,2164528,6775161,767723
-242421,,3325,旭品,,-12969,,3,上櫃,114,,,,897245,,824180,,0,,9.14,849079,1174844,901686,956957,177884,1854202,73065,107878,679358,0
1147297,,3332,幸康,,-52729,,3,上櫃,114,,0,,1756310,,1756310,,0,,36.51,499365,1626021,481042,540959,180700,2297269,,41594,671248,0
-59516,,3339,泰谷,0,,,3,上櫃,114,-102878,,,727988,,725657,,3258000,,11.46,317402,694411,665683,354083,222368,1082071,2331,36681,387660,0
-186204,,3349,寶德,,3881,,3,上櫃,114,,0,,366060,,366060,,0,,7.95,176504,421275,460716,234283,87667,600343,,57779,179068,0
90949,,3354,律勝,,-31932,,3,上櫃,114,0,0,,794603,,794603,,0,,11.33,23999,352177,701124,84480,34462,879083,,60481,526906,0
4389772,,3357,臺慶科,,263780,,3,上櫃,114,,0,,7716704,,7526872,,0,,73.77,2672308,5319239,1020349,5220619,1852971,12937323,189832,2548311,7618084,0
-48838,,3360,尚立,,-6339,,3,上櫃,114,,,,809091,,802098,,0,,10.50,1628524,2162871,764021,1851049,93254,2660140,6993,222525,497269,0
731527,,3362,先進光,,-46164,,3,上櫃,114,,0,,3623001,,3622521,,0,,25.43,4046883,3912283,1424491,6656753,1512667,10279754,480,2609870,6367471,0
295853,,3363,上詮,,-226785,,3,上櫃,114,,0,,2562064,,2562064,,0,,24.72,731575,2499390,1036406,815384,1456590,3377448,,83809,878058,0
-358896,,3372,典範,,0,,3,上櫃,114,,0,,1527328,,,,0,,8.71,254107,785831,1753240,324543,132984,1851871,,70436,1066040,0
312991,,3373,熱映,,-90039,,3,上櫃,114,,,,787917,,787917,,0,,16.55,63960,649549,476188,64357,88777,852274,,397,202725,0
6142025,,3374,精材,,,,3,上櫃,114,,,,9252092,,,,0,,34.09,2625207,5933268,2713643,5315872,396424,14567964,,2690665,8634696,0
52495,,3379,彬台,,99896,,3,上櫃,114,,0,,602812,,602812,,0,,15.85,1062702,1169002,380417,1071660,70004,1674472,,8958,505470,0
2101439,,3388,崇越電,,57451,,3,上櫃,114,,,,4572922,,4420593,,0,,59.69,1774706,5498197,740624,1841986,1521079,6414908,152329,67280,916711,0
36670,,3390,旭軟,,107699,,3,上櫃,114,,0,,1421603,,1421603,,0,,18.00,190557,1129605,789583,381320,487651,1802923,0,190763,673318,0
1361754,,3402,漢科,,-35581,,3,上櫃,114,,,,2111462,,2111462,,0,,28.91,4620911,5756004,730476,4817448,54813,6928910,,196537,1172906,0
607414,,3430,奇鈦科,,-8671,,3,上櫃,114,,,,1097676,,1097676,,0,,32.56,346688,1073565,337161,475449,161772,1573125,,128761,499560,0
37564,,3434,哲固,,-4172,,3,上櫃,114,,0,,495816,,495816,,0,,13.88,134785,431587,357150,214351,105274,710167,,79566,278580,334238
439621,,3438,類比科,,655369,,3,上櫃,114,,0,,2148867,,,,0,,45.56,206732,1082752,471658,373697,582219,2522564,,166965,1439812,0
315457,,3441,聯一光電,,-9757,,3,上櫃,114,,,,776315,,763740,,0,,19.07,169565,881109,400399,233366,57641,1009681,12575,63801,128572,0
370698,,3444,利機,,-41781,,3,上櫃,114,,,,1039992,,1039992,,0,,23.11,334438,947641,449969,342620,261106,1382612,,8182,434971,0
1663677,,3455,由田,,-49767,,3,上櫃,114,,,,2468384,,2468384,,0,,41.24,939676,2205443,598507,1439895,255967,3908279,,500219,1702836,0
139467,,3465,進泰電子,,-13093,,3,上櫃,114,,0,,820191,,762976,,0,,21.60,748208,1149597,353298,1189503,283304,2009694,57215,441295,860097,0
-400753,,3466,德晉,,-101514,,3,上櫃,114,,0,,1463133,,1463133,,0,,18.78,273580,1323998,778921,373298,1186479,1836431,,99718,512433,0
98231,,3467,台灣精材,,,,3,上櫃,114,,,,589816,,,,0,,18.96,178825,482463,311066,252322,180519,842138,,73497,359675,0
1422004,,3479,安勤,0,-57047,,3,上櫃,114,-1535,,0,3835993,,3249825,,76201,,44.79,2943567,5082366,726302,3864350,1160101,7700343,586168,920783,2617977,0
1635027,,3483,力致,,-207356,,3,上櫃,114,0,,,4773291,,4773291,,0,,48.19,4515064,7271186,990493,5197659,2355127,9970950,,682595,2699764,0
1490119,,3484,崧騰,,-59913,,3,上櫃,114,,,,3115713,,3079817,,0,,39.07,1872634,3949189,788282,2177906,861329,5293619,35896,305272,1344430,0
912965,,3485,敘豐,,-19137,,3,上櫃,114,,,,1257408,,1257408,,0,,36.78,193432,1133921,341919,196491,21661,1453899,,3059,319978,0
