不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,119644,,,1213,大飲,,,-150,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,707658,,,,707658,,0,,12.50,71092,344519,,,,,,,,,566226,,,72179,,,21938,779837,,,,,,,,,,,,,,,1087,435318,0
,,,,5842479,,,1215,卜蜂,,,1465301,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,10710873,,,,10267915,,0,,34.83,10203892,7537946,,,,,,,,,2947901,,,19033905,,,12234,29744778,,,,,,,,,,,,,,442958,8830013,22206832,0
,,,,81255888,,,1216,統一,,,1361956,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,220369872,,,,142172880,,0,,25.02,248203826,238979131,,,,,,,,,56820154,,,501315518,,,2734882,721685390,,,,,,,,,,,,,,78196992,253111692,482706259,0
,,,,1070668,,,1217,愛之味,,,700041,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,7764647,,,,6983987,,0,,14.12,2707191,2518286,,,,,,,,,4945134,,,6523887,,,268144,14288534,,,,,,,,,,,,,,780660,3816696,11770248,0
,,,,6574983,,,1218,泰山,,,-11170,,,,,,,,,,,,,,,,,,,,1,上市,114,-203876,,,,,,,,,,,,,,,,,,,,,12398498,,,,12392794,,13680042,,25.48,1872132,6257951,,,,,,,,,4999990,,,2300879,,,1032867,14699377,,,,,,,,,,,,,,5704,428747,8441426,0
,,,,1167752,,,1219,福壽,,,-1033,,,,,,,,,,,,,,,,,,,,1,上市,114,-6735,,,,,,,,,,,,,,,,,,,,,4633050,,,,4591038,,364000,,13.45,2953335,5001043,,,,,,,,,3416024,,,5021603,,,15030,9654653,,,,,,,,,,,,,,42012,2068268,4653610,0
,,,,642888,,,1220,台榮,,,0,,,,,,,,,,,,,,,,,,,,1,上市,114,-10881,,,,,,,,,,,,,,,,,,,,,2654012,,,,2427191,,679000,,13.76,455480,1949480,,,,,,,,,1770779,,,648340,,,24405,3302352,,,,,,,,,,,,,,226821,192860,1352872,0
,,,,1308188,,,1225,福懋油,,,-96299,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,4083452,,,,3631930,,0,,15.82,3733473,5383775,,,,,,,,,2296382,,,4967351,,,123659,9050803,,,,,,,,,,,,,,451522,1233878,3667028,0
,,,,9464431,,,1227,佳格,,,179879,,,,,,,,,,,,,,,,,,,,1,上市,114,-21182,,,,,0,,,,,,,,,,,,,,,,19287357,,,,18947947,,6669471,,20.86,6645895,17939080,,,,,,,,,9150897,,,7077763,,,173922,26365120,,,,,,,,,,,,,,339410,431868,8426040,0
,,,,14912373,,,1229,聯華,,,15756256,,,,,,,,,,,,,,,,,,,,1,上市,114,-136868,,,,,0,,,,,,,,,,,,,,,,69338179,,,,48789713,,6894000,,28.64,15828073,15884512,,,,,,,,,17104388,,,20793435,,,1153564,90131614,,,,,,,,,,,,,,20548466,4965362,74247102,0
,,,,3840401,,,1231,聯華食,,,20766,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,6686351,,,,6668229,,0,,24.58,3748915,5926408,,,,,,,,,2713222,,,7791237,,,93840,14477588,,,,,,,,,,,,,,18122,4042322,8551180,0
,,,,4368467,,,1232,大統益,,,-392,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,6181233,,,,5991608,,0,,37.45,2389961,7128716,,,,,,,,,1599749,,,3609848,,,23784,9791081,,,,,,,,,,,,,,189625,1219887,2662365,0
,,,,443635,,,1233,天仁,,,-6588,,,,,,,,,,,,,,,,,,,,1,上市,114,-1974,,,,,0,,,,,,,,,,,,,,,,1362418,,,,1359176,,43000,,15.01,596517,673965,,,,,,,,,905919,,,891174,,,18184,2253592,,,,,,,,,,,,,,3242,294657,1579627,0
,,,,13994890,,,1234,黑松,,,122426,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,18322963,,,,18322963,,0,,45.59,3272638,8843508,,,,,,,,,4018711,,,5611425,,,186936,23934388,,,,,,,,,,,,,,,2338787,15090880,0
,,,,1190528,,,1235,興泰,,,532244,,,,,,,,,,,,,,,,,,,,1,上市,114,-867541,,,,,,,,,,,,,,,,,,,,,3023098,,,,2750016,,119263643,,72.59,2301255,1295488,,,,,,,,,1571482,,,2734943,,,323303,5758041,,,,,,,,,,,,,,273082,433688,4462553,0
,,,,1088033,,,1236,宏亞,,,421127,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2410105,,,,2410105,,0,,27.81,516085,714379,,,,,,,,,866740,,,1444612,,,34205,3854717,,,,,,,,,,,,,,,928527,3140338,0
,,,,1987088,,,1256,鮮活果汁-KY,,,53676,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,3524748,,,,3524748,,0,,104.15,704582,1905963,,,,,,,,,338422,,,779378,,,1145562,4304126,,,,,,,,,,,,,,0,74796,2398163,0
,,,,198289176,,,1301,台塑,0,,16470729,,,,,,,,,,,,,,,,,,,,1,上市,114,0,,,,,,,,,,,,,,,,,,,,0,290352526,,,,290352526,,0,,45.61,97681183,111752484,,,,,,,,,63657408,,,215566126,,,11935213,505918652,,,,,,,,,,,,,,0,117884943,394166168,0
,,,,224020658,,,1303,南亞,,,13624226,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,359928538,,,,343995733,,0,,43.37,125995755,187971571,,,,,,,,,79308216,,,258976053,,,27042633,618904591,,,,,,,,,,,,,,15932805,132980298,430933020,0
,,,,8401129,,,1304,台聚,,,-40965,,,,,,,,,,,,,,,,,,,,1,上市,114,-475606,,,,,,,,,,,,,,,,,,,,,41495934,,,,20263821,,116465574,,18.90,14688598,27868046,,,,,,,,,11887635,,,28557616,,,491628,70053550,,,,,,,,,,,,,,21232113,13869018,42185504,0
,,,,2605718,,,1305,華夏,,,40112,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,9036996,,,,8476303,,0,,14.59,5274469,6163179,,,,,,,,,5810505,,,8687903,,,19968,17724899,,,,,,,,,,,,,,560693,3413434,11561720,0
,,,,5163877,,,1307,三芳,,,484850,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,9777987,,,,9777987,,0,,24.58,4921587,9898510,,,,,,,,,3978181,,,8071906,,,151079,17849893,,,,,,,,,,,,,,,3150319,7951383,0
,,,,5461874,,,1308,亞聚,,,-144267,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,11293171,,,,11293171,,0,,19.02,1173253,3270624,,,,,,,,,5937438,,,2090909,,,38126,13384080,,,,,,,,,,,,,,,917656,10113456,0
,,,,2186932,,,1309,台達化,,,115434,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,6281475,,,,6281475,,0,,15.80,2957157,6287034,,,,,,,,,3975868,,,3312177,,,3241,9593652,,,,,,,,,,,,,,,355020,3306618,0
,,,,513624,,,1310,台苯,,,1227013,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,7282064,,,,7154517,,0,,13.55,2353281,2406568,,,,,,,,,5278698,,,2615324,,,135182,9897388,,,,,,,,,,,,,,127547,262043,7490820,0
,,,,19756795,,,1312,國喬,,,1102026,,,,,,,,,,,,,,,,,,,,1,上市,114,-49858,,,,,0,,,,,,,,,,,,,,,,36541751,,,,33146491,,1776000,,29.47,9896641,15859190,,,,,,,,,11266203,,,30797018,,,1071325,67338769,,,,,,,,,,,,,,3395260,20900377,51479579,0
,,,,1965838,,,1313,聯成,,,11086834,,,,,,,,,,,,,,,,,,,,1,上市,114,-438941,,,,,,,,,,,,,,,,,,,,,27672371,,,,27672371,,38665000,,20.81,8827284,19914138,,,,,,,,,13682901,,,26865211,,,1375739,54537582,,,,,,,,,,,,,,,18037927,34623444,430000
,,,,40284649,,,1314,中石化,,,-332659,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,79457592,,,,79382498,,0,,20.97,31500311,65788391,,,,,,,,,37848502,,,59828352,,,1582006,139285944,,,,,,,,,,,,,,75094,28328041,73497553,0
,,,,7579319,,,1315,達新,,,361406,,,,,,,,,,,,,,,,,,,,1,上市,114,-83230,,,,,0,,,,,,,,,,,,,,,,9119528,,,,9088752,,3572068,,95.14,912851,6437483,,,,,,,,,990990,,,1172192,,,240267,10291720,,,,,,,,,,,,,,30776,259341,3854237,0
,,,,-420085,,,1316,上曜,,,-156,,,,,,,,,,,,,,,,,,,,1,上市,114,-48607,,,,,0,,,,,,,,,,,,,,,,10131250,,,,4023851,,22483058,,11.68,8582731,15101163,,,,,,,,,3670890,,,9648194,,,821809,19779444,,,,,,,,,,,,,,6107399,1065463,4678281,0
,,,,18701759,,,1319,東陽,,,405562,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,29764546,,,,29173810,,0,,49.32,6949406,14646151,,,,,,,,,5914771,,,9969214,,,4151718,39733760,,,,,,,,,,,,,,590736,3019808,25087609,0
,,,,3580856,,,1321,大洋,,,100272,,,,,,,,,,,,,,,,,,,,1,上市,114,-36189,,,,,0,,,,,,,,,,,,,,,,5941240,,,,5941240,,6542716,,26.92,1257507,2340410,,,,,,,,,2272283,,,5865924,,,24018,11807164,,,,,,,,,,,,,,,4608417,9466754,0
,,,,1653383,,,1323,永裕,,,8401,,,,,,,,,,,,,,,,,,,,1,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2617086,,,,2617086,,0,,28.67,607384,2568577,,,,,,,,,912745,,,2296675,,,42557,4913761,,,,,,,,,,,,,,0,1689291,2345184,0
,,,,212237,,,1324,地球,,,-13519,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,950804,,,,950804,,0,,12.66,190368,732284,,,,,,,,,751219,,,229174,,,867,1179978,,,,,,,,,,,,,,,38806,447694,0
,,,,1798663,,,1325,恆大,,,21106,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,2757910,,,,2676201,,0,,31.38,40415,1734291,,,,,,,,,852812,,,97717,,,3620,2855627,,,,,,,,,,,,,,81709,57302,1121336,0
,,,,180295799,,,1326,台化,,,25392662,,,,,,,,,,,,,,,,,,,,1,上市,114,-323952,,,,,0,,,,,,,,,,,,,,,,306122402,,,,273290563,,12169610,,46.72,128839677,167187863,,,,,,,,,58611863,,,195789162,,,9314191,501911564,,,,,,,,,,,,,,32831839,66949485,334723701,0
,,,,-348132,,,1337,再生-KY,,,-214017,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,4111902,,,,4111902,,0,,15.29,2000215,2260818,,,,,,,,,2689547,,,2467702,,,1984504,6579604,,,,,,,,,,,,,,,467487,4318786,0
,,,,2963070,,,1338,廣華-KY,,,-418298,,,,,,,,,,,,,,,,,,,,1,上市,114,-67650,,,,,0,,,,,,,,,,,,,,,,6448806,,,,6102612,,2098000,,74.66,3538444,5798895,,,,,,,,,838400,,,4568690,,,2787090,11017496,,,,,,,,,,,,,,346194,1030246,5218601,0
,,,,2105155,,,1339,昭輝,,,-69065,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,4046701,,,,3970698,,0,,53.57,825177,1658400,,,,,,,,,741239,,,1117799,,,1193369,5164500,,,,,,,,,,,,,,76003,292622,3506100,0
,,,,-575709,,,1340,勝悅-KY,0,,-469346,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,3024988,,,,3024988,,0,,19.78,125508,960317,,,,,,,,,1529229,,,309295,,,2540814,3334283,,,,,,,,,,,,,,0,183787,2373966,0
,,,,730045,,,1341,富林-KY,,,-268354,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,1246089,,,,1246089,,0,,23.58,1213005,1858090,,,,,,,,,528506,,,1247690,,,255892,2493779,,,,,,,,,,,,,,,34685,635689,0
,,,,731238,,,1342,八貫,,,0,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2169721,,,,,,0,,27.65,1097694,2452311,,,,,,,,,786152,,,1634016,,,652331,3803737,,,,,,,,,,,,,,,536322,1351426,0
,,,,159822845,,,1402,遠東新,,,12047977,,,,,,,,,,,,,,,,,,,,1,上市,114,-25063,,,,,,,,,,,,,,,,,,,,,326824471,,,,238627244,,779000,,44.59,129824129,152314585,,,,,,,,,53528751,,,351803240,,,13252734,678627711,,,,,,,,,,,,,,88197227,221979111,526313126,0
,,,,14286582,,,1409,新纖,,,5016770,,,,,,,,,,,,,,,,,,,,1,上市,114,-29834,,,,,,,,,,,,,,,,,,,,,,49247784,,,37624428,,4680487,,23.32,143375410,153421314,,,,,,,,,16184093,,,171268722,,,2166817,220516506,,,,,,,,,,,,,,11623356,27893312,67095192,0
,,,,411640,,,1410,南染,,,-3359,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,1102926,,,,1060639,,0,,16.84,71241,669446,,,,,,,,,630000,,,257208,,,22358,1360134,,,,,,,,,,,,,,42287,185967,690688,0
,,,,-253173,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,1059248,,,,,,0,,8.02,552005,727773,,,,,,,,,1321124,,,1460434,,,0,2519682,,,,,,,,,,,,,,,908429,1791909,0
,,,,1022467,,,1414,東和,,,-129716,,,,,,,,,,,,,,,,,,,,1,上市,114,0,,,,,,,,,,,,,,,,,,,,,3092751,,,,3092751,,0,,14.06,553292,1019326,,,,,,,,,2200000,,,1232036,,,0,4324787,,,,,,,,,,,,,,,678744,3305461,0
,,,,1492594,,,1416,廣豐,,,1084316,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,4561180,,,,4480401,,0,,24.17,395331,992903,,,,,,,,,1853422,,,1476556,,,50069,6037736,,,,,,,,,,,,,,80779,1081225,5044833,0
,,,,166626,,,1417,嘉裕,,,321627,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2387672,,,,2387672,,0,,12.57,462305,1708855,,,,,,,,,1899419,,,575117,,,,2962789,,,,,,,,,,,,,,,112812,1253934,0
,,,,-784453,,,1418,東華,,,1551514,,,,,,,,,,,,,,,,,,,,1,上市,114,-80333,,,,,,,,,,,,,,,,,,,,,1263081,,,,1263079,,2522865,,23.26,18730,1413524,,,,,,,,,568343,,,3960835,,,8008,5223916,,,,,,,,,,,,,,2,3942105,3810392,0
,,,,4779360,,,1419,新紡,,,7548145,,,,,,,,,,,,,,,,,,,,1,上市,114,-13174,,,,,,,,,,,,,,,,,,,,,15329593,,,,15329593,,803829,,51.23,4247892,5312054,,,,,,,,,3000413,,,6810415,,,14849,22140008,,,,,,,,,,,,,,,2562523,16827954,0
,,,,820307,,,1423,利華,,,1474520,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,3397404,,,,,,0,,34.09,21404,953298,,,,,,,,,996480,,,222063,,,106097,3619467,,,,,,,,,,,,,,,200659,2666169,0
,,,,-272539,,,1432,大魯閣,,,-83983,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,1225833,,,,1017155,,0,,9.42,1661546,1388882,,,,,,,,,1080000,,,4470963,,,293677,5696796,,,,,,,,,,,,,,208678,2809417,4307914,0
,,,,19077429,,,1434,福懋,,,2013,,,,,,,,,,,,,,,,,,,,1,上市,114,-19064,,,,,0,,,,,,,,,,,,,,,,36859932,,,,36859932,,2193228,,21.91,7386012,15857920,,,,,,,,,16846646,,,16838128,,,952908,53698060,,,,,,,,,,,,,,,9452116,37840140,0
,,,,-183234,,,1435,中福,,,-193501,,,,,,,,,,,,,,,,,,,,1,上市,114,0,,,,,,,,,,,,,,,,,,,,,1146203,,,,,,0,,8.20,5994,409066,,,,,,,,,1397801,,,183807,,,125137,1330010,,,,,,,,,,,,,,,177813,920944,0
,,,,2807241,,,1436,華友聯,,,16768,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,5413968,,,,5116153,,0,,38.76,9897768,18515630,,,,,,,,,1319793,,,15276833,,,972351,20690801,,,,,,,,,,,,,,297815,5379065,2175171,3550803
,,,,5090024,,,1437,勤益控,,,837452,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,8318427,,,,8316983,,0,,40.90,1419497,2582070,,,,,,,,,2033713,,,5656590,,,355794,13975017,,,,,,,,,,,,,,1444,4237093,11392947,0
,,,,89556,,,1438,三地開發,,,,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2911840,,,,,,0,,26.18,4575916,8023870,,,,,,,,,1112058,,,9693490,,,1710226,12605330,,,,,,,,,,,,,,,5117574,4581460,0
,,,,1753119,,,1439,雋揚,,,-118963,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,3188470,,,,2782372,,0,,30.24,2194658,3407656,,,,,,,,,920000,,,2708079,,,228216,5896549,,,,,,,,,,,,,,406098,513421,2488893,0
,,,,11107813,,,1440,南紡,,,780918,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,28861132,,,,28529575,,0,,17.22,11489089,13605091,,,,,,,,,16568159,,,19020690,,,72685,47881822,,,,,,,,,,,,,,331557,7531601,34276731,0
,,,,-144868,,,1441,大東,,,-7482,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,596871,,,,596871,,0,,8.32,1003935,987550,,,,,,,,,717444,,,1303664,,,31777,1900535,,,,,,,,,,,,,,0,299729,912985,0
,,,,4348238,,,1442,名軒,,,15227,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,9017430,,,,9017430,,0,,24.62,2948614,13364826,,,,,,,,,3662113,,,5629542,,,991852,14646972,,,,,,,,,,,,,,,2680928,1282146,0
,,,,99559,,,1443,立益物流,,,750706,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,0,,,,,,,,,,,,,,,,1767358,,,,2204396,,0,,16.29,2554036,555813,,,,,,,,,1353430,,,5925123,,,701,7692481,,,,,,,,,,,,,,-437038,3371087,7136668,0
,,,,815465,,,1444,力麗,,,-165386,,,,,,,,,,,,,,,,,,,,1,上市,114,-28470,,,,,,,,,,,,,,,,,,,,,12062434,,,,10692349,,11204989,,10.86,7163722,6512523,,,,,,,,,9955950,,,9015847,,,114790,21078281,,,,,,,,,,,,,,1370085,1852125,14565758,0
,,,,854024,,,1445,大宇,,,130187,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2292409,,,,2292409,,0,,17.54,332711,950072,,,,,,,,,1306660,,,412384,,,1538,2704793,,,,,,,,,,,,,,,79673,1754721,0
,,,,1476230,,,1446,宏和,,,23543,,,,,,,,,,,,,,,,,,,,1,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2883452,,,,2883452,,0,,20.94,851771,3333312,,,,,,,,,1377095,,,866264,,,6584,3749716,,,,,,,,,,,,,,0,14493,416404,0
,,,,299500,,,1447,力鵬,,,-576531,,,,,,,,,,,,,,,,,,,,1,上市,114,-287142,,,,,,,,,,,,,,,,,,,,,9622421,,,,8750797,,66529106,,10.37,7889392,10059160,,,,,,,,,9100712,,,9864526,,,214258,19486947,,,,,,,,,,,,,,871624,1975134,9427787,0
,,,,228891,,,1449,佳和,,,539942,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2019339,,,,1956870,,0,,18.98,2227328,2226753,,,,,,,,,1030939,,,4315910,,,157098,6335249,,,,,,,,,,,,,,62469,2088582,4108496,0
,,,,5283749,,,1451,年興,,,-513730,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,7169735,,,,7169735,,0,,36.21,1158000,5586432,,,,,,,,,1980000,,,1488695,,,419716,8658430,,,,,,,,,,,,,,,330695,3071998,0
,,,,1004618,,,1452,宏益,,,242232,,,,,,,,,,,,,,,,,,,,1,上市,114,,,,,,,,,,,,,,,,,,,,,,2728723,,,,2728723,,0,,20.57,163284,2081018,,,,,,,,,1326414,,,210277,,,155459,2939000,,,,,,,,,,,,,,,46993,857982,0
