不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,463729,,,1233,天仁,,,70309,,,,,,,,,,,,,,,,,,,,2,上市,113,-1974,,,,,0,,,,,,,,,,,,,,,,1459957,,,,1456167,,43000,,16.08,580217,698815,,,,,,,,,905919,,,875382,,,18184,2335339,,,,,,,,,,,,,,3790,295165,1636524,0
,,,,13989150,,,1234,黑松,,,118100,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,,,,,,,,,,,,,,,,,18313043,,,,18313043,,0,,45.57,2791089,8693440,,,,,,,,,4018711,,,5170840,,,187082,23483883,,,,,,,,,,,,,,0,2379751,14790443,0
,,,,849373,,,1235,興泰,,,1240605,,,,,,,,,,,,,,,,,,,,2,上市,113,-842458,,,,,,,,,,,,,,,,,,,,,3714223,,,,3101135,,113245948,,85.15,2193037,2135442,,,,,,,,,1571480,,,2620692,,,282135,6334915,,,,,,,,,,,,,,613088,427655,4199473,0
,,,,1135276,,,1236,宏亞,,,476591,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,2512812,,,,2512812,,0,,28.99,749491,639427,,,,,,,,,866740,,,1223161,,,34205,3735973,,,,,,,,,,,,,,,473670,3096546,0
,,,,1810185,,,1256,鮮活果汁-KY,,,-42654,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,3272233,,,,3251515,,0,,96.08,999264,2010516,,,,,,,,,338422,,,1066194,,,1145562,4338427,,,,,,,,,,,,,,20718,66930,2327911,0
,,,,206051474,,,1301,台塑,0,,59577717,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,,,,,,,,,,,,,,,,0,341091160,,,,341091160,,0,,53.58,116055055,161187164,,,,,,,,,63657408,,,208189672,,,11804561,549280832,,,,,,,,,,,,,,0,92134617,388093668,0
,,,,228258052,,,1303,南亞,,,34548177,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,385811194,,,,369811868,,0,,46.63,130671010,210109249,,,,,,,,,79308216,,,272075111,,,27697423,657886305,,,,,,,,,,,,,,15999326,141404101,447777056,0
,,,,10465515,,,1304,台聚,,,289030,,,,,,,,,,,,,,,,,,,,2,上市,113,-475606,,,,,,,,,,,,,,,,,,,,,46349181,,,,22656699,,116465574,,21.13,13218568,28776004,,,,,,,,,11887635,,,26746512,,,490125,73095693,,,,,,,,,,,,,,23692482,13527944,44319689,0
,,,,3572183,,,1305,華夏,,,46970,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,10051551,,,,9447617,,0,,16.26,4384043,7090061,,,,,,,,,5810505,,,7991804,,,17959,18043355,,,,,,,,,,,,,,603934,3607761,10953294,0
,,,,5017035,,,1307,三芳,,,311759,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,9456274,,,,9456274,,0,,23.77,4319871,10222654,,,,,,,,,3978181,,,7372561,,,149299,16828835,,,,,,,,,,,,,,,3052690,6606181,0
,,,,6168937,,,1308,亞聚,,,492443,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,12636375,,,,12636375,,0,,21.28,1517275,3468521,,,,,,,,,5937438,,,2088862,,,37557,14725237,,,,,,,,,,,,,,,571587,11256716,0
,,,,2295600,,,1309,台達化,,,147059,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,6421727,,,,6421727,,0,,16.15,2763888,6198200,,,,,,,,,3975868,,,3122710,,,3200,9544437,,,,,,,,,,,,,,,358822,3346237,0
,,,,832437,,,1310,台苯,,,861986,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,7269415,,,,7048849,,0,,13.35,2666978,3212375,,,,,,,,,5278698,,,2937814,,,75728,10207229,,,,,,,,,,,,,,220566,270836,6994854,0
,,,,21308886,,,1312,國喬,,,74936,,,,,,,,,,,,,,,,,,,,2,上市,113,-49858,,,,,,,,,,,,,,,,,,,,,37039184,,,,33671900,,1776000,,29.93,13755953,17381414,,,,,,,,,11266203,,,28746437,,,1071733,65785621,,,,,,,,,,,,,,3367284,14990484,48404207,0
,,,,3243478,,,1313,聯成,,,12114529,,,,,,,,,,,,,,,,,,,,2,上市,113,-438941,,,,,,,,,,,,,,,,,,,,,29967112,,,,29967112,,38665000,,22.55,11316201,23034099,,,,,,,,,13672334,,,29082544,,,1375712,59049656,,,,,,,,,,,,,,,17766343,36015557,1191500
,,,,40791630,,,1314,中石化,,,-641777,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,79673381,,,,79580361,,0,,21.03,27898738,68001628,,,,,,,,,37848502,,,66159909,,,1582006,145833290,,,,,,,,,,,,,,93020,38261171,77831662,0
,,,,7580337,,,1315,達新,,,1506779,,,,,,,,,,,,,,,,,,,,2,上市,113,-83230,,,,,0,,,,,,,,,,,,,,,,10253285,,,,10225945,,3572068,,107.05,481720,7161358,,,,,,,,,990990,,,746491,,,231069,10999776,,,,,,,,,,,,,,27340,264771,3838418,0
,,,,-163351,,,1316,上曜,,,-43,,,,,,,,,,,,,,,,,,,,2,上市,113,-47948,,,,,0,,,,,,,,,,,,,,,,7880085,,,,3428129,,19983058,,12.23,6264103,11528498,,,,,,,,,3002543,,,6402931,,,636928,14283016,,,,,,,,,,,,,,4451956,138828,2754518,0
,,,,15063817,,,1319,東陽,,,241395,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,25914108,,,,25371105,,0,,42.89,8736049,14016188,,,,,,,,,5914771,,,10630068,,,4151122,36544176,,,,,,,,,,,,,,543003,1894019,22527988,0
,,,,3703429,,,1321,大洋,,,242503,,,,,,,,,,,,,,,,,,,,2,上市,113,-36189,,,,,0,,,,,,,,,,,,,,,,6203558,,,,6203558,,6542716,,28.11,1100374,2341890,,,,,,,,,2272283,,,5787635,,,21532,11991193,,,,,,,,,,,,,,,4687261,9649303,0
,,,,1502647,,,1323,永裕,,,-22178,,,,,,,,,,,,,,,,,,,,2,上市,113,-2813,,,,,0,,,,,,,,,,,,,,,,2926534,,,,2451049,,1200017,,27.21,648037,2528710,,,,,,,,,912745,,,2526618,,,60648,5453152,,,,,,,,,,,,,,475485,1878581,2924442,0
,,,,230328,,,1324,地球,,,-19268,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,0,,,,,,,,,,,,,,,,963146,,,,963146,,0,,12.82,207822,781837,,,,,,,,,751219,,,230008,,,867,1193154,,,,,,,,,,,,,,0,22186,411317,0
,,,,1859913,,,1325,恆大,,,23324,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,2834495,,,,2739612,,0,,32.12,91894,1776927,,,,,,,,,852812,,,149893,,,3563,2984388,,,,,,,,,,,,,,94883,57999,1207461,0
,,,,187157156,,,1326,台化,,,71211587,,,,,,,,,,,,,,,,,,,,2,上市,113,-323952,,,,,0,,,,,,,,,,,,,,,,365941454,,,,325935083,,12169610,,55.72,130208725,209415664,,,,,,,,,58611863,,,202242824,,,9278429,568184278,,,,,,,,,,,,,,40006371,72034099,358768614,0
,,,,-11073,,,1337,再生-KY,,,-333009,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,4329969,,,,4329969,,0,,16.10,728952,1608121,,,,,,,,,2689547,,,1187799,,,1984504,5517768,,,,,,,,,,,,,,,458847,3909647,0
,,,,3051985,,,1338,廣華-KY,,,-491450,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,6525137,,,,6186025,,0,,73.78,3041898,5495247,,,,,,,,,838400,,,4185244,,,2787090,10710381,,,,,,,,,,,,,,339112,1143346,5215134,0
,,,,2107037,,,1339,昭輝,,,-87089,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,4050421,,,,3954536,,0,,53.35,852488,1597339,,,,,,,,,741239,,,1277063,,,1193349,5327484,,,,,,,,,,,,,,95885,424575,3730145,0
,,,,54928,,,1340,勝悅-KY,0,,-539194,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,3585777,,,,3585777,,0,,23.45,177661,1177769,,,,,,,,,1529229,,,374396,,,2540814,3960173,,,,,,,,,,,,,,0,196735,2782404,0
,,,,742111,,,1341,富林-KY,,,-287081,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,1292279,,,,1292279,,0,,24.45,1038976,1733791,,,,,,,,,528506,,,1078158,,,308743,2370437,,,,,,,,,,,,,,,39182,636646,0
,,,,740311,,,1342,八貫,,,-8019,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,2163580,,,,,,0,,30.33,566721,1975007,,,,,,,,,784902,,,1106048,,,646386,3269628,,,,,,,,,,,,,,,539327,1294621,0
,,,,152311799,,,1402,遠東新,,,10170881,,,,,,,,,,,,,,,,,,,,2,上市,113,-25063,,,,,,,,,,,,,,,,,,,,,310264939,,,,229288163,,779000,,42.84,149372600,148878765,,,,,,,,,53528751,,,369078518,,,13301795,679343457,,,,,,,,,,,,,,80976776,219705918,530464692,0
,,,,13720646,,,1409,新纖,,,5038119,,,,,,,,,,,,,,,,,,,,2,上市,113,-29834,,,,,,,,,,,,,,,,,,,,,,47438246,,,36870474,,4680487,,22.85,136371705,140108974,,,,,,,,,16184093,,,162482001,,,1957450,209920247,,,,,,,,,,,,,,10567772,26110296,69811273,0
,,,,422497,,,1410,南染,,,-2198,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,1114849,,,,1072657,,0,,17.03,53422,642470,,,,,,,,,630000,,,230556,,,22358,1345405,,,,,,,,,,,,,,42192,177134,702935,0
,,,,-245679,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,1066742,,,,,,0,,8.07,524322,539542,,,,,,,,,1321124,,,1289754,,,0,2356496,,,,,,,,,,,,,,,765432,1816954,0
,,,,1056641,,,1414,東和,,,-79267,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,0,,,,,,,,,,,,,,,,3177374,,,,,,0,,14.44,618962,1150248,,,,,,,,,2200000,,,1299712,,,0,4477086,,,,,,,,,,,,,,,680750,3326838,0
,,,,1412177,,,1416,廣豐,,,594897,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,3977473,,,,3910572,,0,,21.10,467286,1093340,,,,,,,,,1853422,,,1235908,,,50076,5213381,,,,,,,,,,,,,,66901,768622,4120041,0
,,,,296106,,,1417,嘉裕,,,332240,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,2527765,,,,2527765,,0,,13.31,464353,2016556,,,,,,,,,1899419,,,757727,,,,3285492,,,,,,,,,,,,,,,293374,1268936,0
,,,,-835592,,,1418,東華,,,1551423,,,,,,,,,,,,,,,,,,,,2,上市,113,-80333,,,,,,,,,,,,,,,,,,,,,1211855,,,,1211849,,2522865,,22.31,39501,956203,,,,,,,,,568343,,,3427447,,,8008,4639302,,,,,,,,,,,,,,6,3387946,3683099,0
,,,,4562296,,,1419,新紡,,,7158156,,,,,,,,,,,,,,,,,,,,2,上市,113,-13174,,,,,,,,,,,,,,,,,,,,,14721073,,,,14721073,,803829,,49.20,3863740,4656808,,,,,,,,,3000413,,,5541576,,,13382,20262649,,,,,,,,,,,,,,,1677836,15605841,0
,,,,693618,,,1423,利華,,,1322884,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,3119079,,,,,,0,,31.30,85651,943981,,,,,,,,,996480,,,285909,,,106097,3404988,,,,,,,,,,,,,,,200258,2461007,0
,,,,-241368,,,1432,大魯閣,,,-93948,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,0,,,,,,,,,,,,,,,,1032358,,,,1025655,,0,,9.50,1706127,1509089,,,,,,,,,1080000,,,4451866,,,280971,5484224,,,,,,,,,,,,,,6703,2745739,3975135,0
,,,,19272704,,,1434,福懋,,,11351130,,,,,,,,,,,,,,,,,,,,2,上市,113,-19064,,,,,0,,,,,,,,,,,,,,,,48390053,,,,48390053,,2193228,,28.76,6815130,16513831,,,,,,,,,16846646,,,17632624,,,938637,66022677,,,,,,,,,,,,,,,10817494,49508846,0
,,,,-143276,,,1435,中福,,,-106038,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,1273624,,,,,,0,,9.11,7708,457548,,,,,,,,,1397801,,,187792,,,125137,1461416,,,,,,,,,,,,,,,180084,1003868,0
,,,,2307046,,,1436,華友聯,,,15151,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,4095198,,,,3980984,,0,,38.12,9241349,15520130,,,,,,,,,1144407,,,13520785,,,514380,17615983,,,,,,,,,,,,,,114214,4279436,2095853,2657217
,,,,4948919,,,1437,勤益控,,,710295,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,8050001,,,,8048765,,0,,39.58,3941213,2447044,,,,,,,,,2033713,,,5498734,,,355838,13548735,,,,,,,,,,,,,,1236,1557521,11101691,0
,,,,226213,,,1438,三地開發,,,,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,1812588,,,,,,0,,19.87,5406238,7322909,,,,,,,,,912058,,,9889521,,,674317,11702109,,,,,,,,,,,,,,,4483283,4379200,0
,,,,1602072,,,1439,雋揚,,,-14388,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,3112652,,,,2707226,,0,,29.43,1904333,3122790,,,,,,,,,920000,,,2400844,,,199542,5513496,,,,,,,,,,,,,,405426,496511,2390706,0
,,,,11993634,,,1440,南紡,,,1072246,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,30125110,,,,29706629,,0,,17.93,11830417,15947513,,,,,,,,,16568159,,,20821867,,,72590,50946977,,,,,,,,,,,,,,418481,8991450,34999464,0
,,,,-136816,,,1441,大東,,,-20332,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,607557,,,,594990,,0,,8.29,1384919,838054,,,,,,,,,717444,,,1647861,,,34694,2255418,,,,,,,,,,,,,,12567,262942,1417364,0
,,,,2641901,,,1442,名軒,,,10272,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,7306138,,,,7306138,,0,,19.95,4928919,14870038,,,,,,,,,3662113,,,8615886,,,991852,15922024,,,,,,,,,,,,,,,3686967,1051986,0
,,,,-64049,,,1443,立益物流,,,799970,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,0,,,,,,,,,,,,,,,,1677493,,,,2090052,,0,,15.44,3452621,573085,,,,,,,,,1353430,,,5753011,,,701,7430504,,,,,,,,,,,,,,-412559,2300390,6857419,0
,,,,881774,,,1444,力麗,,,62756,,,,,,,,,,,,,,,,,,,,2,上市,113,-28470,,,,,,,,,,,,,,,,,,,,,12351509,,,,10985505,,11204989,,11.16,6192881,5849451,,,,,,,,,9955950,,,7785892,,,113495,20137401,,,,,,,,,,,,,,1366004,1593011,14287950,0
,,,,886263,,,1445,大宇,,,184943,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,2379404,,,,2379404,,0,,18.21,492777,1844440,,,,,,,,,1306660,,,583516,,,1538,2962920,,,,,,,,,,,,,,,90739,1118480,0
,,,,641329,,,1446,宏和,,,-21984,,,,,,,,,,,,,,,,,,,,2,上市,113,0,,,,,0,,,,,,,,,,,,,,,,2003024,,,,2003024,,0,,14.55,2055810,3528199,,,,,,,,,1377095,,,2077047,,,6584,4080071,,,,,,,,,,,,,,0,21237,551872,0
,,,,444652,,,1447,力鵬,,,-224434,,,,,,,,,,,,,,,,,,,,2,上市,113,-287142,,,,,,,,,,,,,,,,,,,,,10217404,,,,9246947,,66529106,,10.96,9730147,12147474,,,,,,,,,9100712,,,11876327,,,213159,22093731,,,,,,,,,,,,,,970457,2146180,9946257,0
,,,,193412,,,1449,佳和,,,570928,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,1802909,,,,1740136,,0,,20.42,2177330,2055778,,,,,,,,,879709,,,4432325,,,96087,6235234,,,,,,,,,,,,,,62773,2254995,4179456,0
,,,,4939616,,,1451,年興,,,-321531,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,7171850,,,,7171850,,0,,34.89,817396,5554910,,,,,,,,,2055700,,,1144957,,,498065,8316807,,,,,,,,,,,,,,,327561,2761897,0
,,,,1040122,,,1452,宏益,,,336707,,,,,,,,,,,,,,,,,,,,2,上市,113,,,,,,,,,,,,,,,,,,,,,,2858702,,,,2858702,,0,,21.55,161154,2101214,,,,,,,,,1326414,,,208343,,,155459,3067045,,,,,,,,,,,,,,,47189,965831,0
