不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,-319001,,,1213,大飲,,,-158,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,269005,,,,269005,,0,,4.75,330794,117804,,,,,,,,,566226,,,649117,,,21938,918122,,,,,,,,,,,,,,,318323,800318,0
,,,,5534282,,,1215,卜蜂,,,733757,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,9697384,,,,9226539,,0,,31.30,8599256,7829069,,,,,,,,,2947901,,,16117808,,,10599,25815192,,,,,,,,,,,,,,470845,7518552,17986123,0
,,,,69284141,,,1216,統一,,,-2164314,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,196651802,,,,126770929,,0,,22.31,245451587,226344013,,,,,,,,,56820154,,,468282181,,,2830948,664933983,,,,,,,,,,,,,,69880873,222830594,438589970,0
,,,,1146930,,,1217,愛之味,,,417757,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,7541371,,,,6777883,,0,,13.71,3277895,3104834,,,,,,,,,4945134,,,6888293,,,268062,14429664,,,,,,,,,,,,,,763488,3610398,11324830,0
,,,,6169101,,,1218,泰山,,,-15460,,,,,,,,,,,,,,,,,,,,3,上市,112,-203876,,,,,,,,,,,,,,,,,,,,,11969609,,,,11964252,,13680042,,24.60,1820532,5823191,,,,,,,,,4999990,,,2052819,,,1014497,14022428,,,,,,,,,,,,,,5357,232287,8199237,0
,,,,1136851,,,1219,福壽,,,-4827,,,,,,,,,,,,,,,,,,,,3,上市,112,-6735,,,,,,,,,,,,,,,,,,,,,4528676,,,,4456953,,364000,,13.45,3319798,5495931,,,,,,,,,3316634,,,5309192,,,15030,9837868,,,,,,,,,,,,,,71723,1989394,4341937,0
,,,,469748,,,1220,台榮,,,0,,,,,,,,,,,,,,,,,,,,3,上市,112,-10879,,,,,,,,,,,,,,,,,,,,,2464211,,,,2252764,,679000,,12.77,418556,1749442,,,,,,,,,1770779,,,615152,,,23116,3079363,,,,,,,,,,,,,,211447,196596,1329921,0
,,,,1061541,,,1225,福懋油,,,-97859,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,3786209,,,,3383209,,0,,14.73,2831154,4186252,,,,,,,,,2296382,,,4227430,,,123145,8013639,,,,,,,,,,,,,,403000,1396276,3827387,0
,,,,8252284,,,1227,佳格,,,-157174,,,,,,,,,,,,,,,,,,,,3,上市,112,-21182,,,,,0,,,,,,,,,,,,,,,,17658999,,,,17390410,,6669471,,19.14,9265823,18361391,,,,,,,,,9150897,,,9652341,,,165585,27311340,,,,,,,,,,,,,,268589,386518,8949949,0
,,,,14523220,,,1229,聯華,,,11578887,,,,,,,,,,,,,,,,,,,,3,上市,112,-136868,,,,,0,,,,,,,,,,,,,,,,60789808,,,,42955376,,6383000,,27.23,13096218,14204494,,,,,,,,,15837396,,,17031740,,,1152741,77821548,,,,,,,,,,,,,,17834432,3935522,63617054,0
,,,,2718748,,,1231,聯華食,,,10919,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,5308523,,,,5290073,,0,,21.45,3278317,4975113,,,,,,,,,2466566,,,6723284,,,93840,12031807,,,,,,,,,,,,,,18450,3444967,7056694,0
,,,,3448089,,,1232,大統益,,,-8132,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,5206517,,,,5063490,,0,,31.65,1629555,5801499,,,,,,,,,1599749,,,2650766,,,23784,7857283,,,,,,,,,,,,,,143027,1021211,2055784,0
,,,,482969,,,1233,天仁,0,,52758,,,,,,,,,,,,,,,,,,,,3,上市,112,-1974,,,,,0,,,,,,,,,,,,,,,,1461399,,,,1457856,,43000,,16.10,568133,726085,,,,,,,,,905919,,,880693,,,18184,2342092,,,,,,,,,,,,,,3543,312560,1616007,0
,,,,14159667,,,1234,黑松,,,31418,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,,,,,,,,,,,,,,,,,18395874,,,,18395874,,0,,45.78,2293540,8418432,,,,,,,,,4018711,,,4717342,,,186078,23113216,,,,,,,,,,,,,,0,2423802,14694784,0
,,,,711048,,,1235,興泰,,,96597,,,,,,,,,,,,,,,,,,,,3,上市,112,-841383,,,,,,,,,,,,,,,,,,,,,1866386,,,,1714807,,113226948,,47.06,2037757,865546,,,,,,,,,1496648,,,2469147,,,251897,4335533,,,,,,,,,,,,,,151579,431390,3469987,0
,,,,1011879,,,1236,宏亞,,,485090,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,2397914,,,,2397914,,0,,27.67,789519,689368,,,,,,,,,866740,,,1310031,,,34205,3707945,,,,,,,,,,,,,,,520512,3018577,0
,,,,2453464,,,1256,鮮活果汁-KY,,,-64721,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,4380823,,,,3872727,,0,,114.43,708152,2868997,,,,,,,,,338422,,,791586,,,1145562,5172409,,,,,,,,,,,,,,508096,83434,2303412,0
,,,,213787520,,,1301,台塑,0,,60512407,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,,,,,,,,,,,,,,,,0,349788209,,,,349788209,,0,,54.95,88194824,150183583,,,,,,,,,63657408,,,172039576,,,11830874,521827785,,,,,,,,,,,,,,0,83844752,371644202,0
,,,,229893242,,,1303,南亞,,,28287590,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,382060208,,,,365223956,,0,,46.05,135736792,220538274,,,,,,,,,79308216,,,276592994,,,27734908,658653202,,,,,,,,,,,,,,16836252,140856202,438114928,0
,,,,11894065,,,1304,台聚,,,139572,,,,,,,,,,,,,,,,,,,,3,上市,112,-475606,,,,,,,,,,,,,,,,,,,,,49313057,,,,23921223,,116465574,,22.31,11438981,29970625,,,,,,,,,11887635,,,26194763,,,475557,75507820,,,,,,,,,,,,,,25391834,14755782,45537195,0
,,,,3760677,,,1305,華夏,,,69725,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,10296761,,,,9656685,,0,,16.62,3133693,6971807,,,,,,,,,5810505,,,7212994,,,15778,17509755,,,,,,,,,,,,,,640076,4079301,10537948,0
,,,,4801516,,,1307,三芳,,,214842,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,9139869,,,,9139869,,0,,22.97,3880127,9723269,,,,,,,,,3978181,,,6886859,,,145330,16026728,,,,,,,,,,,,,,,3006732,6303459,0
,,,,6847869,,,1308,亞聚,,,847756,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,13669961,,,,13669961,,0,,23.02,885576,3269604,,,,,,,,,5937438,,,1600767,,,36898,15270728,,,,,,,,,,,,,,,715191,12001124,0
,,,,2661707,,,1309,台達化,,,224954,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,6865686,,,,6865686,,0,,17.27,1765092,5600516,,,,,,,,,3975868,,,2133062,,,3157,8998748,,,,,,,,,,,,,,,367970,3398232,0
,,,,930332,,,1310,台苯,,,72464,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,,,,,,,,,,,,,,,,,6615578,,,,6357102,,0,,12.04,2148072,2708017,,,,,,,,,5278698,,,2442202,,,75608,9057780,,,,,,,,,,,,,,258476,294130,6349763,0
,,,,22460538,,,1312,國喬,,,-285318,,,,,,,,,,,,,,,,,,,,3,上市,112,-49858,,,,,,,,,,,,,,,,,,,,,34879245,,,,31585537,,1776000,,34.15,8711012,15642819,,,,,,,,,9266203,,,26889155,,,193972,61768400,,,,,,,,,,,,,,3293708,18178143,46125581,0
,,,,5030198,,,1313,聯成,,,10441799,,,,,,,,,,,,,,,,,,,,3,上市,112,-438941,,,,,,,,,,,,,,,,,,,,,30047664,,,,30047664,,38665000,,22.68,16211304,22472019,,,,,,,,,13625756,,,26788854,,,1388852,56836518,,,,,,,,,,,,,,,10577550,34364499,6676500
,,,,39019976,,,1314,中石化,,,-806216,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,77756554,,,,77642925,,0,,20.51,28530034,68817054,,,,,,,,,37848502,,,67262318,,,1580663,145018872,,,,,,,,,,,,,,113629,38732284,76201818,0
,,,,7632328,,,1315,達新,,,1751284,,,,,,,,,,,,,,,,,,,,3,上市,112,-83230,,,,,0,,,,,,,,,,,,,,,,10543491,,,,10513241,,3572068,,110.06,513950,7548091,,,,,,,,,990990,,,736377,,,221869,11279868,,,,,,,,,,,,,,30250,222427,3731777,0
,,,,-66012,,,1316,上曜,,,-162,,,,,,,,,,,,,,,,,,,,3,上市,112,-85984,,,,,0,,,,,,,,,,,,,,,,5738799,,,,2919219,,31004800,,11.77,6186273,9916243,,,,,,,,,2790580,,,6661397,,,280797,12400196,,,,,,,,,,,,,,2819580,475124,2483953,0
,,,,14524338,,,1319,東陽,,,286984,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,25333907,,,,24876596,,0,,42.06,6867959,11402363,,,,,,,,,5914771,,,8927845,,,4150503,34261752,,,,,,,,,,,,,,457311,2059886,22859389,0
,,,,3164831,,,1321,大洋,,,342669,,,,,,,,,,,,,,,,,,,,3,上市,112,-36189,,,,,0,,,,,,,,,,,,,,,,5762509,,,,5762509,,6542716,,26.11,1091922,2423857,,,,,,,,,2272283,,,6488814,,,18915,12251323,,,,,,,,,,,,,,,5396892,9827466,0
,,,,1520553,,,1323,永裕,,,-45477,,,,,,,,,,,,,,,,,,,,3,上市,112,-2813,,,,,0,,,,,,,,,,,,,,,,2924348,,,,2445656,,1200017,,27.15,638997,2662361,,,,,,,,,912745,,,2617430,,,60648,5541778,,,,,,,,,,,,,,478692,1978433,2879417,0
,,,,241070,,,1324,地球,,,-20605,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,0,,,,,,,,,,,,,,,,972551,,,,972551,,0,,12.95,214743,840342,,,,,,,,,751219,,,227323,,,867,1199874,,,,,,,,,,,,,,0,12580,359532,0
,,,,1933377,,,1325,恆大,,,2180,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,2889290,,,,2791823,,0,,32.74,53407,1791611,,,,,,,,,852812,,,116277,,,3454,3005567,,,,,,,,,,,,,,97467,62870,1213956,0
,,,,190965450,,,1326,台化,,,76297335,,,,,,,,,,,,,,,,,,,,3,上市,112,-323952,,,,,0,,,,,,,,,,,,,,,,379678774,,,,334821458,,12169610,,57.24,106427878,216981380,,,,,,,,,58611863,,,185100684,,,9270762,564779458,,,,,,,,,,,,,,44857316,78672806,347798078,0
,,,,285051,,,1337,再生-KY,,,-361725,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,4597377,,,,4597377,,0,,17.09,106678,2315184,,,,,,,,,2689547,,,169493,,,1984504,4766870,,,,,,,,,,,,,,,62815,2451686,0
,,,,3150229,,,1338,廣華-KY,,,-526443,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,6577790,,,,6249276,,0,,74.54,3466289,5648345,,,,,,,,,838400,,,4508254,,,2787090,11086044,,,,,,,,,,,,,,328514,1041965,5437699,0
,,,,2003363,,,1339,昭輝,,,-112144,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,0,,,,,,,,,,,,,,,,3924133,,,,3825807,,0,,51.61,851435,1808827,,,,,,,,,741239,,,1422221,,,1193349,5346354,,,,,,,,,,,,,,98326,570786,3537527,0
,,,,848348,,,1340,勝悅-KY,0,,-583951,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,4334440,,,,4334440,,0,,28.34,127693,1597266,,,,,,,,,1529229,,,248537,,,2540814,4582977,,,,,,,,,,,,,,0,120844,2985711,0
,,,,731527,,,1341,富林-KY,,,-242123,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,1303706,,,,1303706,,0,,25.23,763338,1407254,,,,,,,,,516636,,,808042,,,297666,2111748,,,,,,,,,,,,,,,44704,704494,0
,,,,774666,,,1342,八貫,,,-22917,,,,,,,,,,,,,,,,,,,,3,上市,112,-180,,,,,,,,,,,,,,,,,,,,,2111272,,,,,,180,,29.62,596999,1957483,,,,,,,,,713475,,,1023605,,,646228,3134877,,,,,,,,,,,,,,,426606,1177394,0
,,,,151686751,,,1402,遠東新,,,5705997,,,,,,,,,,,,,,,,,,,,3,上市,112,-25063,,,,,,,,,,,,,,,,,,,,,280879326,,,,217596290,,779000,,40.66,151225189,132986764,,,,,,,,,53528751,,,355531339,,,6699854,636410665,,,,,,,,,,,,,,63283036,204306150,503423901,0
,,,,13546614,,,1409,新纖,,,4174661,,,,,,,,,,,,,,,,,,,,3,上市,112,-29834,,,,,,,,,,,,,,,,,,,,,,46234925,,,35838080,,4680487,,22.21,119265945,121431657,,,,,,,,,16184093,,,141806466,,,1962546,188041391,,,,,,,,,,,,,,10396845,22540521,66609734,0
,,,,425451,,,1410,南染,,,-2486,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,1118350,,,,1075323,,0,,17.07,41834,605084,,,,,,,,,630000,,,213025,,,22358,1331375,,,,,,,,,,,,,,43027,171191,726291,0
,,,,-193705,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,1118716,,,,,,0,,8.47,601531,686391,,,,,,,,,1321124,,,1423619,,,0,2542335,,,,,,,,,,,,,,,822088,1855944,0
,,,,1044876,,,1414,東和,,,-156383,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,,,,,,,,,,,,,,,,,3088493,,,,,,0,,14.04,820070,1235355,,,,,,,,,2200000,,,1506498,,,0,4594991,,,,,,,,,,,,,,,686428,3359636,0
,,,,1448504,,,1416,廣豐,,,213178,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,3632561,,,,3565183,,0,,19.24,113543,883620,,,,,,,,,1853422,,,850209,,,50079,4482770,,,,,,,,,,,,,,67378,736666,3599150,0
,,,,452738,,,1417,嘉裕,,,310391,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,2662548,,,,2662548,,0,,14.02,879427,2475701,,,,,,,,,1899419,,,1243218,,,,3905766,,,,,,,,,,,,,,,363791,1430065,0
,,,,-892331,,,1418,東華,,,1551007,,,,,,,,,,,,,,,,,,,,3,上市,112,-80333,,,,,0,,,,,,,,,,,,,,,,1154705,,,,1154694,,2522865,,21.26,2619436,767677,,,,,,,,,568343,,,3106592,,,8008,4261297,,,,,,,,,,,,,,11,487156,3493620,0
,,,,4518633,,,1419,新紡,,,4927087,,,,,,,,,,,,,,,,,,,,3,上市,112,-13174,,,,,,,,,,,,,,,,,,,,,12444174,,,,12444174,,803829,,41.59,3727944,4572894,,,,,,,,,3000413,,,5043745,,,11215,17487919,,,,,,,,,,,,,,,1315801,12915025,0
,,,,739044,,,1423,利華,,,912287,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,2753908,,,,,,0,,27.64,448860,1362407,,,,,,,,,996480,,,682262,,,106097,3436170,,,,,,,,,,,,,,,233402,2073763,0
,,,,-223088,,,1432,大魯閣,,,-81908,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,0,,,,,,,,,,,,,,,,806073,,,,794857,,0,,8.83,1481980,1061174,,,,,,,,,900000,,,4204874,,,199853,5010947,,,,,,,,,,,,,,11216,2722894,3949773,0
,,,,19167795,,,1434,福懋,,,17241513,,,,,,,,,,,,,,,,,,,,3,上市,112,-19064,,,,,0,,,,,,,,,,,,,,,,54573010,,,,54573010,,2193228,,32.44,5945939,17213573,,,,,,,,,16846646,,,18291987,,,1336120,72864997,,,,,,,,,,,,,,,12346048,55651424,0
,,,,-413199,,,1435,中福,,,-128835,,,,,,,,,,,,0,,,,,,,,3,上市,112,0,,,,,,,,,,,,,,,,,,,,,980904,,,,,,0,,7.02,9562,462942,,,,,,,,,1397801,,,188498,,,125137,1169402,,,,,,,,,,,,,,,178936,706460,0
,,,,1426566,,,1436,華友聯,,,14231,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,2904899,,,,2788463,,0,,28.46,7524519,12093075,,,,,,,,,979743,,,11530934,,,367923,14435833,,,,,,,,,,,,,,116436,4006415,2342758,688852
,,,,4680478,,,1437,勤益控,,,420593,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,7475436,,,,7474486,,0,,36.75,3825889,2259944,,,,,,,,,2033713,,,5433951,,,339702,12909387,,,,,,,,,,,,,,950,1608062,10649443,0
,,,,298652,,,1438,三地開發,,,0,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,1885027,,,,,,0,,20.67,3337692,5386720,,,,,,,,,912058,,,7550493,,,674317,9435520,,,,,,,,,,,,,,,4212801,4048800,0
,,,,1475452,,,1439,雋揚,0,,-165766,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,2967757,,,,2411528,,0,,26.21,1738609,3067697,,,,,,,,,920000,,,2250245,,,181842,5218002,,,,,,,,,,,,,,556229,511636,2150305,0
,,,,10016967,,,1440,南紡,,,376335,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,27392538,,,,27034051,,0,,16.32,11489025,13321188,,,,,,,,,16568159,,,22237623,,,72590,49630161,,,,,,,,,,,,,,358487,10748598,36308973,0
,,,,-221411,,,1441,大東,,,-13787,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,440099,,,,416940,,0,,6.59,1243585,652805,,,,,,,,,632952,,,1488940,,,19186,1929039,,,,,,,,,,,,,,23159,245355,1276234,0
,,,,1064895,,,1442,名軒,,,3142,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,5722002,,,,5722002,,0,,15.62,10586591,18760459,,,,,,,,,3662113,,,13628823,,,991852,19350825,,,,,,,,,,,,,,,3042232,590366,0
,,,,-220475,,,1443,立益物流,,,767063,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,0,,,,,,,,,,,,,,,,1496817,,,,1900719,,0,,14.04,3117151,556904,,,,,,,,,1353430,,,5415155,,,701,6911972,,,,,,,,,,,,,,-403902,2298004,6355068,0
,,,,799708,,,1444,力麗,,,139168,,,,,,,,,,,,,,,,,,,,3,上市,112,-28470,,,,,,,,,,,,,,,,,,,,,12309754,,,,10961125,,11204989,,11.13,5559876,6669987,,,,,,,,,9955950,,,7333431,,,94769,19643185,,,,,,,,,,,,,,1348629,1773555,12973198,0
,,,,244015,,,1445,大宇,,,197975,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,1750100,,,,1750100,,0,,13.39,679842,1482042,,,,,,,,,1306660,,,824749,,,1450,2574849,,,,,,,,,,,,,,,144907,1092807,0
,,,,26377,,,1446,宏和,,,-25818,,,,,,,,,,,,,,,,,,,,3,上市,112,0,,,,,0,,,,,,,,,,,,,,,,1384238,,,,1384238,,0,,10.05,791691,4335400,,,,,,,,,1377095,,,3524738,,,6584,4908976,,,,,,,,,,,,,,0,2733047,573576,0
,,,,518777,,,1447,力鵬,,,-183224,,,,,,,,,,,,,,,,,,,,3,上市,112,-289292,,,,,,,,,,,,,,,,,,,,,10310590,,,,9335330,,67029106,,11.07,6942731,9176588,,,,,,,,,9100712,,,9267170,,,188357,19577760,,,,,,,,,,,,,,975260,2324439,10401172,0
,,,,126457,,,1449,佳和,,,546048,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,1698503,,,,1641994,,0,,19.90,2034787,2160380,,,,,,,,,849514,,,4377741,,,119975,6076244,,,,,,,,,,,,,,56509,2342954,3915864,1657000
,,,,4991835,,,1451,年興,,,-460494,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,7101793,,,,7101793,,0,,34.40,939539,5591612,,,,,,,,,2063900,,,1296423,,,506552,8398216,,,,,,,,,,,,,,,356884,2806604,0
,,,,1011057,,,1452,宏益,,,157248,,,,,,,,,,,,,,,,,,,,3,上市,112,,,,,,,,,,,,,,,,,,,,,,2649413,,,,2649413,,0,,19.97,103727,1991406,,,,,,,,,1326414,,,154597,,,154694,2804010,,,,,,,,,,,,,,,50870,812604,0
