不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,-385343,,,1213,大飲,,,-150,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,202671,,,,202671,,0,,3.58,567236,54989,,,,,,,,,566226,,,614376,,,21938,817047,,,,,,,,,,,,,,,47140,762058,0
,,,,6494841,,,1215,卜蜂,,,501854,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,10475812,,,,9955054,,0,,33.77,8002314,7940761,,,,,,,,,2947901,,,16826402,,,10458,27302214,,,,,,,,,,,,,,520758,8824088,19361453,0
,,,,76668158,,,1216,統一,,,-2275703,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,208457245,,,,134042267,,0,,23.59,221155812,222241095,,,,,,,,,56820154,,,466362514,,,2829658,674819759,,,,,,,,,,,,,,74414978,245206702,452578664,0
,,,,1130944,,,1217,愛之味,,,693216,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,7814855,,,,7037438,,0,,14.23,2936428,2676453,,,,,,,,,4945134,,,6621403,,,268144,14436258,,,,,,,,,,,,,,777417,3684975,11759805,0
,,,,6515199,,,1218,泰山,,,-86780,,,,,,,,,,,,,,,,,,,,1,上市,113,-203876,,,,,,,,,,,,,,,,,,,,,12244540,,,,12239030,,13680042,,25.17,1412128,5723172,,,,,,,,,4999990,,,1650903,,,1014497,13895443,,,,,,,,,,,,,,5510,238775,8172271,0
,,,,1265670,,,1219,福壽,,,-5107,,,,,,,,,,,,,,,,,,,,1,上市,113,-6735,,,,,,,,,,,,,,,,,,,,,4636489,,,,4585492,,364000,,13.84,3491348,5371079,,,,,,,,,3316634,,,5225774,,,15030,9862263,,,,,,,,,,,,,,50997,1734426,4491184,0
,,,,587360,,,1220,台榮,,,0,,,,,,,,,,,,,,,,,,,,1,上市,113,-10879,,,,,,,,,,,,,,,,,,,,,2593126,,,,2371097,,679000,,13.44,386050,1876458,,,,,,,,,1770779,,,602927,,,23837,3196053,,,,,,,,,,,,,,222029,216877,1319595,0
,,,,1267137,,,1225,福懋油,,,-97415,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,4020144,,,,3589766,,0,,15.63,2646160,4381627,,,,,,,,,2296382,,,4180165,,,123662,8200309,,,,,,,,,,,,,,430378,1534005,3818682,0
,,,,8953177,,,1227,佳格,,,-150312,,,,,,,,,,,,,,,,,,,,1,上市,113,-21182,,,,,0,,,,,,,,,,,,,,,,18404668,,,,18098165,,6669471,,19.92,7364615,17673793,,,,,,,,,9150897,,,7746683,,,165585,26151351,,,,,,,,,,,,,,306503,382068,8477558,0
,,,,14355558,,,1229,聯華,,,16844329,,,,,,,,,,,,,,,,,,,,1,上市,113,-136868,,,,,0,,,,,,,,,,,,,,,,69878214,,,,48058414,,6383000,,30.47,15679589,16350326,,,,,,,,,15837396,,,19664778,,,1157999,89542992,,,,,,,,,,,,,,21819800,3985189,73192666,0
,,,,3484390,,,1231,聯華食,,,10245,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,6073417,,,,6055041,,0,,24.55,3728455,5731486,,,,,,,,,2466566,,,7581131,,,93840,13654548,,,,,,,,,,,,,,18376,3852676,7923062,0
,,,,4059060,,,1232,大統益,,,-1648,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,5848564,,,,5680945,,0,,35.51,1478157,6243318,,,,,,,,,1599749,,,2462728,,,23784,8311292,,,,,,,,,,,,,,167619,984571,2067974,0
,,,,442923,,,1233,天仁,,,12238,,,,,,,,,,,,,,,,,,,,1,上市,113,-1974,,,,,0,,,,,,,,,,,,,,,,1381010,,,,1377290,,43000,,15.21,631780,726308,,,,,,,,,905919,,,935912,,,18184,2316922,,,,,,,,,,,,,,3720,304132,1590614,0
,,,,13739446,,,1234,黑松,,,116321,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,,,,,,,,,,,,,,,,,18061560,,,,18061560,,0,,44.94,2608280,8253048,,,,,,,,,4018711,,,4991088,,,187082,23052648,,,,,,,,,,,,,,0,2382808,14799600,0
,,,,789746,,,1235,興泰,,,566395,,,,,,,,,,,,,,,,,,,,1,上市,113,-841383,,,,,,,,,,,,,,,,,,,,,2662911,,,,2293542,,113226948,,62.94,2053633,1491567,,,,,,,,,1496648,,,2484365,,,282136,5147276,,,,,,,,,,,,,,369369,430732,3655709,0
,,,,1161286,,,1236,宏亞,,,235689,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2297920,,,,2297920,,0,,26.51,595495,750169,,,,,,,,,866740,,,1257301,,,34205,3555221,,,,,,,,,,,,,,,661806,2805052,0
,,,,2486766,,,1256,鮮活果汁-KY,,,-70446,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,4413603,,,,3900304,,0,,115.25,429195,2181831,,,,,,,,,338422,,,526002,,,1145562,4939605,,,,,,,,,,,,,,513299,96807,2757774,0
,,,,204686884,,,1301,台塑,0,,57214886,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,,,,,,,,,,,,,,,,0,337372683,,,,337372683,,0,,53.00,96142898,155262790,,,,,,,,,63657408,,,193958789,,,11813505,531331472,,,,,,,,,,,,,,0,97815891,376068682,0
,,,,226520153,,,1303,南亞,,,29563154,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,379047197,,,,363118538,,0,,45.79,126670119,213760894,,,,,,,,,79308216,,,272873864,,,27727015,651921061,,,,,,,,,,,,,,15928659,146203745,438160167,0
,,,,11133002,,,1304,台聚,,,110343,,,,,,,,,,,,,,,,,,,,1,上市,113,-475606,,,,,,,,,,,,,,,,,,,,,47416524,,,,23132152,,116465574,,21.57,12940948,30226377,,,,,,,,,11887635,,,27132933,,,476778,74549457,,,,,,,,,,,,,,24284372,14191985,44323080,0
,,,,3681154,,,1305,華夏,,,45632,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,10190593,,,,9555261,,0,,16.44,4186330,7407279,,,,,,,,,5810505,,,8007388,,,17970,18197981,,,,,,,,,,,,,,635332,3821058,10790702,0
,,,,4717338,,,1307,三芳,,,209833,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,9050682,,,,9050682,,0,,22.75,4554652,9904310,,,,,,,,,3978181,,,7407132,,,145330,16457814,,,,,,,,,,,,,,,2852480,6553504,0
,,,,6508061,,,1308,亞聚,,,462458,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,12945515,,,,12945515,,0,,21.80,951008,3110153,,,,,,,,,5937438,,,1527798,,,37558,14473313,,,,,,,,,,,,,,,576790,11363160,0
,,,,2454285,,,1309,台達化,,,143689,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,6577043,,,,6577043,,0,,16.54,2319439,5893224,,,,,,,,,3975868,,,2667244,,,3201,9244287,,,,,,,,,,,,,,,347805,3351063,0
,,,,821609,,,1310,台苯,,,789731,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,7195829,,,,6965766,,0,,13.20,2001581,2406293,,,,,,,,,5278698,,,2276693,,,75728,9472522,,,,,,,,,,,,,,230063,275112,7066229,0
,,,,21564898,,,1312,國喬,,,-380172,,,,,,,,,,,,,,,,,,,,1,上市,113,-49858,,,,,,,,,,,,,,,,,,,,,36833327,,,,33472670,,1776000,,29.76,12213704,16133167,,,,,,,,,11266203,,,26326686,,,1071599,63160013,,,,,,,,,,,,,,3360657,14112982,47026846,0
,,,,3815138,,,1313,聯成,,,12537629,,,,,,,,,,,,,,,,,,,,1,上市,113,-438941,,,,,,,,,,,,,,,,,,,,,30951744,,,,30951744,,38665000,,23.31,12529534,24770478,,,,,,,,,13660310,,,30454986,,,1377608,61406730,,,,,,,,,,,,,,,17925452,36636252,1264000
,,,,40573030,,,1314,中石化,,,-772987,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,79333836,,,,79230551,,0,,20.93,30377808,68409475,,,,,,,,,37848502,,,66977513,,,1582006,146311349,,,,,,,,,,,,,,103285,36599705,77901874,0
,,,,7397212,,,1315,達新,,,1675548,,,,,,,,,,,,,,,,,,,,1,上市,113,-83230,,,,,0,,,,,,,,,,,,,,,,10232046,,,,10202659,,3572068,,106.80,716441,7400668,,,,,,,,,990990,,,980709,,,222139,11212755,,,,,,,,,,,,,,29387,264268,3812087,0
,,,,-177098,,,1316,上曜,,,-146,,,,,,,,,,,,,,,,,,,,1,上市,113,-75783,,,,,0,,,,,,,,,,,,,,,,6754030,,,,3115597,,33298712,,11.68,6060498,10425248,,,,,,,,,2999963,,,6203591,,,368661,12957621,,,,,,,,,,,,,,3638433,143093,2532373,0
,,,,16388882,,,1319,東陽,,,297116,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,27272485,,,,26751891,,0,,45.23,6924066,13363682,,,,,,,,,5914771,,,8918743,,,4151122,36191228,,,,,,,,,,,,,,520594,1994677,22827546,0
,,,,3632147,,,1321,大洋,,,276661,,,,,,,,,,,,,,,,,,,,1,上市,113,-36189,,,,,0,,,,,,,,,,,,,,,,6166434,,,,6166434,,6542716,,27.94,1072240,2286123,,,,,,,,,2272283,,,5881842,,,21532,12048276,,,,,,,,,,,,,,,4809602,9762153,0
,,,,1476469,,,1323,永裕,,,-42514,,,,,,,,,,,,,,,,,,,,1,上市,113,-2813,,,,,0,,,,,,,,,,,,,,,,2934476,,,,2404535,,1200017,,26.69,839346,2612752,,,,,,,,,912745,,,2572027,,,60648,5506503,,,,,,,,,,,,,,529941,1732681,2893751,0
,,,,229189,,,1324,地球,,,-21023,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,0,,,,,,,,,,,,,,,,960252,,,,960252,,0,,12.78,208925,795108,,,,,,,,,751219,,,228994,,,867,1189246,,,,,,,,,,,,,,0,20069,394138,0
,,,,1916674,,,1325,恆大,,,12249,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,2880173,,,,2785298,,0,,32.66,45131,1777794,,,,,,,,,852812,,,102320,,,3563,2982493,,,,,,,,,,,,,,94875,57189,1204699,0
,,,,185321612,,,1326,台化,,,72945199,,,,,,,,,,,,,,,,,,,,1,上市,113,-323952,,,,,0,,,,,,,,,,,,,,,,367091181,,,,325833538,,12169610,,55.71,125480205,215942277,,,,,,,,,58611863,,,201294214,,,9278816,568385395,,,,,,,,,,,,,,41257643,75814009,352443118,0
,,,,80028,,,1337,再生-KY,,,-370155,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,4383924,,,,4383924,,0,,16.30,109711,1416125,,,,,,,,,2689547,,,625609,,,1984504,5009533,,,,,,,,,,,,,,,515898,3593408,0
,,,,3085783,,,1338,廣華-KY,,,-501358,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,6553576,,,,6209915,,0,,74.07,3216947,5424410,,,,,,,,,838400,,,4093726,,,2787090,10647302,,,,,,,,,,,,,,343661,876779,5222892,0
,,,,2016150,,,1339,昭輝,,,-82975,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,3967943,,,,3867763,,0,,52.18,1007093,1778652,,,,,,,,,741239,,,1493235,,,1193349,5461178,,,,,,,,,,,,,,100180,486142,3682526,0
,,,,172457,,,1340,勝悅-KY,0,,-532917,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,3709583,,,,3709583,,0,,24.26,135933,1270602,,,,,,,,,1529229,,,350400,,,2540814,4059983,,,,,,,,,,,,,,0,214467,2789381,0
,,,,678709,,,1341,富林-KY,,,-283400,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,1175573,,,,1175573,,0,,22.63,1044524,1600864,,,,,,,,,519408,,,1085143,,,260856,2260716,,,,,,,,,,,,,,,40619,659852,0
,,,,673274,,,1342,八貫,,,-16038,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2016493,,,,,,0,,28.26,944766,2124132,,,,,,,,,713448,,,1386703,,,645809,3403196,,,,,,,,,,,,,,,441937,1279064,0
,,,,156000563,,,1402,遠東新,,,8230980,,,,,,,,,,,,,,,,,,,,1,上市,113,-25063,,,,,,,,,,,,,,,,,,,,,317987269,,,,231036755,,779000,,43.17,132412099,137368148,,,,,,,,,53528751,,,353587522,,,13301524,671574791,,,,,,,,,,,,,,86950514,221175423,534206643,0
,,,,13279223,,,1409,新纖,,,4265934,,,,,,,,,,,,,,,,,,,,1,上市,113,-29834,,,,,,,,,,,,,,,,,,,,,,46200053,,,35657845,,4680487,,22.10,132246229,136144671,,,,,,,,,16184093,,,157939966,,,1958429,204140019,,,,,,,,,,,,,,10542208,25693737,67995348,0
,,,,416505,,,1410,南染,,,-3055,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,1108487,,,,1065808,,0,,16.92,64002,628700,,,,,,,,,630000,,,241155,,,22358,1349642,,,,,,,,,,,,,,42679,177153,720942,0
,,,,-231628,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,1080793,,,,,,0,,8.18,535688,573405,,,,,,,,,1321124,,,1319752,,,0,2400545,,,,,,,,,,,,,,,784064,1827140,0
,,,,1034786,,,1414,東和,,,-95984,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,,,,,,,,,,,,,,,,,3138802,,,,,,0,,14.27,689393,1170829,,,,,,,,,2200000,,,1370976,,,0,4509778,,,,,,,,,,,,,,,681583,3338949,0
,,,,1453293,,,1416,廣豐,,,367740,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,3799299,,,,3724531,,0,,20.10,313111,984534,,,,,,,,,1853422,,,1055088,,,50076,4854387,,,,,,,,,,,,,,74768,741977,3869853,0
,,,,365309,,,1417,嘉裕,,,355798,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2620526,,,,2620526,,0,,13.80,469855,2101392,,,,,,,,,1899419,,,764678,,,,3385204,,,,,,,,,,,,,,,294823,1283812,0
,,,,-810946,,,1418,東華,,,1551417,,,,,,,,,,,,,,,,,,,,1,上市,113,-80333,,,,,,,,,,,,,,,,,,,,,1236497,,,,1236489,,2522865,,22.77,2839293,920219,,,,,,,,,568343,,,3325708,,,8008,4562205,,,,,,,,,,,,,,8,486415,3641986,0
,,,,4348850,,,1419,新紡,,,6420801,,,,,,,,,,,,,,,,,,,,1,上市,113,-13174,,,,,,,,,,,,,,,,,,,,,13770275,,,,13770275,,803829,,46.02,3695485,4195691,,,,,,,,,3000413,,,5285360,,,13385,19055635,,,,,,,,,,,,,,,1589875,14859944,0
,,,,730027,,,1423,利華,,,1128695,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2961299,,,,,,0,,29.72,38167,902446,,,,,,,,,996480,,,269214,,,106097,3230513,,,,,,,,,,,,,,,231047,2328067,0
,,,,-230964,,,1432,大魯閣,,,-100509,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,0,,,,,,,,,,,,,,,,777820,,,,768380,,0,,8.54,1469757,995487,,,,,,,,,900000,,,4203134,,,199853,4980954,,,,,,,,,,,,,,9440,2733377,3985467,0
,,,,19030709,,,1434,福懋,,,12982397,,,,,,,,,,,,,,,,,,,,1,上市,113,-19064,,,,,0,,,,,,,,,,,,,,,,50183745,,,,50183745,,2193228,,29.83,6785126,17000126,,,,,,,,,16846646,,,17946175,,,1343057,68129920,,,,,,,,,,,,,,,11161049,51129794,0
,,,,-136117,,,1435,中福,,,-46887,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,,,,,,,,,,,,,,,,,1339934,,,,,,0,,9.59,5910,468823,,,,,,,,,1397801,,,186095,,,125137,1526029,,,,,,,,,,,,,,,180185,1057206,0
,,,,1762841,,,1436,華友聯,,,15151,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,3367191,,,,3251862,,0,,31.95,10144991,14564123,,,,,,,,,1017835,,,13321857,,,456035,16689048,,,,,,,,,,,,,,115329,3176866,2124925,2075762
,,,,4731776,,,1437,勤益控,,,594296,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,7704832,,,,7703686,,0,,37.88,3925710,2186353,,,,,,,,,2033713,,,5489815,,,343901,13194647,,,,,,,,,,,,,,1146,1564105,11008294,0
,,,,261211,,,1438,三地開發,,,0,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,1847586,,,,,,0,,20.26,4942244,7223215,,,,,,,,,912058,,,9424677,,,674317,11272263,,,,,,,,,,,,,,,4482433,4049048,0
,,,,1555890,,,1439,雋揚,,,-37331,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,3043292,,,,2638101,,0,,28.68,1757609,2913255,,,,,,,,,920000,,,2258738,,,199542,5302030,,,,,,,,,,,,,,405191,501129,2388775,0
,,,,12056383,,,1440,南紡,,,275357,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,29366002,,,,28972489,,0,,17.49,11638009,16622213,,,,,,,,,16568159,,,21504838,,,72590,50870840,,,,,,,,,,,,,,393513,9866829,34248627,0
,,,,-330888,,,1441,大東,,,-18097,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,387463,,,,373153,,0,,5.38,1382859,744263,,,,,,,,,693822,,,1550568,,,28316,1938031,,,,,,,,,,,,,,14310,167709,1193768,0
,,,,3051104,,,1442,名軒,,,10189,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,7715258,,,,7715258,,0,,21.07,6087442,16324992,,,,,,,,,3662113,,,9581683,,,991852,17296941,,,,,,,,,,,,,,,3494241,971949,0
,,,,-119737,,,1443,立益物流,,,780275,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,0,,,,,,,,,,,,,,,,1615338,,,,2014669,,0,,14.89,3147696,527597,,,,,,,,,1353430,,,5584667,,,701,7200005,,,,,,,,,,,,,,-399331,2436971,6672408,0
,,,,786435,,,1444,力麗,,,-12985,,,,,,,,,,,,,,,,,,,,1,上市,113,-28470,,,,,,,,,,,,,,,,,,,,,12107580,,,,10799739,,11204989,,10.97,5515971,5900295,,,,,,,,,9955950,,,7143217,,,98809,19250797,,,,,,,,,,,,,,1307841,1627246,13350502,0
,,,,1210203,,,1445,大宇,,,159190,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2677594,,,,2677594,,0,,20.49,188503,1859707,,,,,,,,,1306660,,,280466,,,1541,2958060,,,,,,,,,,,,,,,91963,1098353,0
,,,,455365,,,1446,宏和,,,-25680,,,,,,,,,,,,,,,,,,,,1,上市,113,0,,,,,0,,,,,,,,,,,,,,,,1813364,,,,1813364,,0,,13.17,2630851,3918096,,,,,,,,,1377095,,,2654997,,,6584,4468361,,,,,,,,,,,,,,0,24146,550265,0
,,,,425238,,,1447,力鵬,,,-366395,,,,,,,,,,,,,,,,,,,,1,上市,113,-289292,,,,,,,,,,,,,,,,,,,,,9971575,,,,9063656,,67029106,,10.75,10779710,13025135,,,,,,,,,9100712,,,12945401,,,193393,22916976,,,,,,,,,,,,,,907919,2165691,9891841,0
,,,,165631,,,1449,佳和,,,499807,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,1699948,,,,1638922,,0,,19.23,2019420,2009166,,,,,,,,,852101,,,4306514,,,121383,6006462,,,,,,,,,,,,,,61026,2287094,3997296,0
,,,,4924366,,,1451,年興,,,-483173,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,7007982,,,,7007982,,0,,33.98,844134,5512969,,,,,,,,,2062100,,,1194703,,,504689,8202685,,,,,,,,,,,,,,,350569,2689716,0
,,,,992123,,,1452,宏益,,,268792,,,,,,,,,,,,,,,,,,,,1,上市,113,,,,,,,,,,,,,,,,,,,,,,2742788,,,,2742788,,0,,20.68,123026,2006880,,,,,,,,,1326414,,,170484,,,155459,2913272,,,,,,,,,,,,,,,47458,906392,0
