不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,86887,,,1213,大飲,,,-207,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,674844,,,,674844,,0,,11.92,75914,318493,,,,,,,,,566226,,,77690,,,21938,752534,,,,,,,,,,,,,,,1776,434041,0
,,,,6602412,,,1215,卜蜂,,,1103399,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,11089896,,,,10669211,,0,,36.19,10192989,8240296,,,,,,,,,2947901,,,19196803,,,15499,30286699,,,,,,,,,,,,,,420685,9003814,22046403,0
,,,,69826009,,,1216,統一,,,-12683812,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,183028167,,,,116622674,,0,,20.52,277355389,236219208,,,,,,,,,56820154,,,524050555,,,2660323,707078722,,,,,,,,,,,,,,66405493,246695166,470859514,0
,,,,1137209,,,1217,愛之味,,,585859,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,7703760,,,,6936346,,0,,14.03,3032959,2887601,,,,,,,,,4945134,,,6740976,,,268144,14444736,,,,,,,,,,,,,,767414,3708017,11557135,0
,,,,6714892,,,1218,泰山,,,18777,,,,,,,,,,,,,,,,,,,,2,上市,114,-203876,,,,,,,,,,,,,,,,,,,,,12568302,,,,12562650,,13680042,,25.83,2051968,5325839,,,,,,,,,4999990,,,2435609,,,1032867,15003911,,,,,,,,,,,,,,5652,383641,9678072,0
,,,,984945,,,1219,福壽,,,-13179,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,,,,,,,,,,,,,,,,,4524006,,,,4445917,,0,,13.03,3020283,4876021,,,,,,,,,3412384,,,4999025,,,61767,9523031,,,,,,,,,,,,,,78089,1978742,4647010,0
,,,,517408,,,1220,台榮,,,0,,,,,,,,,,,,,,,,,,,,2,上市,114,-10881,,,,,,,,,,,,,,,,,,,,,2507715,,,,2301711,,679000,,13.05,596974,1920107,,,,,,,,,1770779,,,777411,,,24405,3285126,,,,,,,,,,,,,,206004,180437,1365019,0
,,,,1248245,,,1225,福懋油,,,-107888,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,4156735,,,,3687619,,0,,16.06,2619263,4125828,,,,,,,,,2422683,,,3567033,,,124579,7723768,,,,,,,,,,,,,,469116,947770,3597940,0
,,,,8300527,,,1227,佳格,,,-625172,,,,,,,,,,,,,,,,,,,,2,上市,114,-21182,,,,,0,,,,,,,,,,,,,,,,17261049,,,,16978992,,6669471,,18.69,8814816,17931057,,,,,,,,,9150897,,,9229039,,,173922,26490088,,,,,,,,,,,,,,282057,414223,8559031,0
,,,,15433350,,,1229,聯華,,,14386212,,,,,,,,,,,,,,,,,,,,2,上市,114,-136868,,,,,,,,,,,,,,,,,,,,,68992428,,,,48753440,,6894000,,28.62,16799377,18692128,,,,,,,,,17959607,,,21455170,,,1111139,90447598,,,,,,,,,,,,,,20238988,4655793,71755470,0
,,,,3364697,,,1231,聯華食,,,-3712,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,6455569,,,,6439369,,0,,23.73,4193207,5796603,,,,,,,,,2984544,,,7949442,,,93840,14405011,,,,,,,,,,,,,,16200,3756235,8608408,0
,,,,3568758,,,1232,大統益,,,-1106,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,5378084,,,,5191185,,0,,32.45,3266804,7173117,,,,,,,,,1599749,,,4485768,,,23784,9863852,,,,,,,,,,,,,,186899,1218964,2690735,0
,,,,456669,,,1233,天仁,0,,-52992,,,,,,,,,,,,,,,,,,,,2,上市,114,-1974,,,,,0,,,,,,,,,,,,,,,,1328651,,,,1325806,,43000,,14.64,608014,690890,,,,,,,,,905919,,,876638,,,18184,2205289,,,,,,,,,,,,,,2845,268624,1514399,0
,,,,14134147,,,1234,黑松,,,99427,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,18439221,,,,18439221,,0,,45.88,3173596,9039837,,,,,,,,,4018711,,,5507160,,,186936,23946381,,,,,,,,,,,,,,,2333564,14906544,0
,,,,1143416,,,1235,興泰,,,169650,,,,,,,,,,,,,,,,,,,,2,上市,114,-867600,,,,,0,,,,,,,,,,,,,,,,2929559,,,,2654821,,119264643,,70.08,2488866,973221,,,,,,,,,1885778,,,2543296,,,323577,5472855,,,,,,,,,,,,,,274738,54430,4499634,0
,,,,1098828,,,1236,宏亞,,,479891,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2479664,,,,2479664,,0,,28.61,496198,631035,,,,,,,,,866740,,,1333206,,,34205,3812870,,,,,,,,,,,,,,,837008,3181835,0
,,,,1950188,,,1256,鮮活果汁-KY,,,-313928,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,3126580,,,,3120244,,0,,92.20,1162302,2166769,,,,,,,,,338422,,,1239385,,,1145562,4365965,,,,,,,,,,,,,,6336,77083,2199196,0
,,,,191683991,,,1301,台塑,0,,-680298,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,,,,,,,,,,,,,,,,0,266595428,,,,266595428,,0,,41.88,91279625,99688082,,,,,,,,,63657408,,,203447557,,,11934327,470042985,,,,,,,,,,,,,,0,112167932,370354903,0
,,,,219921205,,,1303,南亞,,,-10974277,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,330560974,,,,315318797,,0,,39.76,115700954,173953680,,,,,,,,,79308216,,,249920410,,,27063653,580481384,,,,,,,,,,,,,,15242177,134219456,406527704,0
,,,,7293924,,,1304,台聚,,,-1152409,,,,,,,,,,,,,,,,,,,,2,上市,114,-475606,,,,,,,,,,,,,,,,,,,,,37022477,,,,18052824,,116465574,,16.84,15038011,24608466,,,,,,,,,11887635,,,27961517,,,499280,64983994,,,,,,,,,,,,,,18969653,12923506,40375528,0
,,,,2113018,,,1305,華夏,,,-25737,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,8457677,,,,7917752,,0,,13.63,5722164,5474823,,,,,,,,,5810505,,,8921160,,,19966,17378837,,,,,,,,,,,,,,539925,3198996,11904014,0
,,,,5120224,,,1307,三芳,,,-533082,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,8716402,,,,8716402,,0,,21.91,5165214,8981985,,,,,,,,,3978181,,,7673865,,,151079,16390267,,,,,,,,,,,,,,,2508651,7408282,0
,,,,5017269,,,1308,亞聚,,,-764184,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,10228649,,,,10228649,,0,,17.23,1237035,2990031,,,,,,,,,5937438,,,2040458,,,38126,12269107,,,,,,,,,,,,,,,803423,9279076,0
,,,,1864099,,,1309,台達化,,,-230778,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,5612430,,,,5612430,,0,,14.12,2922739,5566604,,,,,,,,,3975868,,,3203504,,,3241,8815934,,,,,,,,,,,,,,,280765,3249330,0
,,,,325392,,,1310,台苯,,,1163847,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,7029751,,,,6903119,,0,,13.08,2109916,2065503,,,,,,,,,5278698,,,2367846,,,135182,9397597,,,,,,,,,,,,,,126632,257930,7332094,0
,,,,18747792,,,1312,國喬,,,-1780467,,,,,,,,,,,,,,,,,,,,2,上市,114,-49858,,,,,0,,,,,,,,,,,,,,,,32459234,,,,29267973,,1776000,,26.02,10592786,15322565,,,,,,,,,11266203,,,30106889,,,1084303,62566123,,,,,,,,,,,,,,3191261,19514103,47243558,0
,,,,1819932,,,1313,聯成,,,8276570,,,,,,,,,,,,,,,,,,,,2,上市,114,-340593,,,,,,,,,,,,,,,,,,,,,24523113,,,,24523113,,30000000,,18.44,7455134,16800853,,,,,,,,,13596896,,,24734753,,,1170308,49257866,,,,,,,,,,,,,,,17279619,32457013,0
,,,,38728592,,,1314,中石化,,,-1542900,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,76686105,,,,76616200,,0,,20.24,30197776,64575098,,,,,,,,,37848502,,,58621129,,,1582006,135307234,,,,,,,,,,,,,,69905,28423353,70732136,0
,,,,7531064,,,1315,達新,,,214474,,,,,,,,,,,,,,,,,,,,2,上市,114,-83230,,,,,0,,,,,,,,,,,,,,,,8931257,,,,8902495,,3572068,,93.19,482065,5782989,,,,,,,,,990990,,,717609,,,249197,9648866,,,,,,,,,,,,,,28762,235544,3865877,0
,,,,-510659,,,1316,上曜,,,-1368,,,,,,,,,,,,,,,,,,,,2,上市,114,-55150,,,,,0,,,,,,,,,,,,,,,,9852842,,,,3888035,,27743058,,11.46,8682978,14941260,,,,,,,,,3670890,,,9756317,,,784322,19609159,,,,,,,,,,,,,,5964807,1073339,4667899,0
,,,,16023717,,,1319,東陽,,,-87424,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,26553842,,,,26002782,,0,,43.96,9327559,13807512,,,,,,,,,5914771,,,12355421,,,4151718,38909263,,,,,,,,,,,,,,551060,3027862,25101751,0
,,,,3493253,,,1321,大洋,,,-547,,,,,,,,,,,,,,,,,,,,2,上市,114,-36189,,,,,0,,,,,,,,,,,,,,,,5752818,,,,5752818,,6542716,,26.07,1083925,2155738,,,,,,,,,2272283,,,5713659,,,24018,11466477,,,,,,,,,,,,,,,4629734,9310739,0
,,,,1648931,,,1323,永裕,,,-225607,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2378626,,,,2378626,,0,,26.06,762472,2316288,,,,,,,,,912745,,,2106909,,,42557,4485535,,,,,,,,,,,,,,0,1344437,2169247,0
,,,,178021,,,1324,地球,,,-33852,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,0,,,,,,,,,,,,,,,,896255,,,,896255,,0,,11.93,197743,693262,,,,,,,,,751219,,,233594,,,867,1129849,,,,,,,,,,,,,,0,35851,436587,0
,,,,1723482,,,1325,恆大,,,-9674,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,2641770,,,,2570240,,0,,30.14,68478,1648756,,,,,,,,,852812,,,120698,,,3620,2762468,,,,,,,,,,,,,,71530,52220,1113712,0
,,,,173454566,,,1326,台化,,,17207119,,,,,,,,,,,,,,,,,,,,2,上市,114,-323952,,,,,0,,,,,,,,,,,,,,,,288735446,,,,258252584,,12169610,,44.15,115068282,148249843,,,,,,,,,58611863,,,179176366,,,9302988,467911812,,,,,,,,,,,,,,30482862,64108084,319661969,0
,,,,-453443,,,1337,再生-KY,,,-643207,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,3577401,,,,3577401,,0,,13.30,1834061,1958098,,,,,,,,,2689547,,,2252274,,,1984504,5829675,,,,,,,,,,,,,,,418213,3871577,0
,,,,2736297,,,1338,廣華-KY,,,-1043702,,,,,,,,,,,,,,,,,,,,2,上市,114,-83458,,,,,0,,,,,,,,,,,,,,,,5562005,,,,5234627,,2713000,,64.52,3262523,4865273,,,,,,,,,838400,,,4131503,,,2787090,9693508,,,,,,,,,,,,,,327378,868980,4828235,0
,,,,2049383,,,1339,昭輝,,,-136566,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,3915339,,,,3847425,,0,,51.91,805299,1505606,,,,,,,,,741239,,,1056811,,,1193369,4972150,,,,,,,,,,,,,,67914,251512,3466544,0
,,,,-639776,,,1340,勝悅-KY,0,,-800929,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2629338,,,,2629338,,0,,17.19,110165,797757,,,,,,,,,1529229,,,257852,,,2540814,2887190,,,,,,,,,,,,,,0,147687,2089433,0
,,,,744712,,,1341,富林-KY,,,-413606,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,1115504,,,,1115504,,0,,21.11,777526,1370990,,,,,,,,,528506,,,807232,,,255892,1922736,,,,,,,,,,,,,,,29706,551746,0
,,,,800907,,,1342,八貫,,,0,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2264190,,,,,,0,,28.80,582201,1984052,,,,,,,,,790589,,,1090161,,,672694,3354351,,,,,,,,,,,,,,,507960,1370299,0
,,,,152314583,,,1402,遠東新,,,-2538288,,,,,,,,,,,,,,,,,,,,2,上市,114,-25063,,,,,,,,,,,,,,,,,,,,,296608353,,,,216532953,,779000,,40.46,144322183,146298819,,,,,,,,,53528751,,,358125707,,,13252970,654734060,,,,,,,,,,,,,,80075400,213803524,508435241,0
,,,,14176355,,,1409,新纖,,,4504313,,,,,,,,,,,,,,,,,,,,2,上市,114,-29834,,,,,,,,,,,,,,,,,,,,,,48007163,,,37000612,,4680487,,22.93,131594617,141351056,,,,,,,,,16184093,,,159380211,,,2165685,207387374,,,,,,,,,,,,,,11006551,27785594,66036318,0
,,,,405768,,,1410,南染,,,-3359,,,,,,,,,,,,,,,,,,,,2,上市,114,-37838,,,,,0,,,,,,,,,,,,,,,,1055839,,,,1017666,,1000000,,16.41,65339,630358,,,,,,,,,630000,,,250864,,,23095,1306703,,,,,,,,,,,,,,38173,185525,676345,0
,,,,-197655,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,1114766,,,,,,0,,8.44,408147,636111,,,,,,,,,1321124,,,1300444,,,0,2415210,,,,,,,,,,,,,,,892297,1779099,0
,,,,1021360,,,1414,東和,,,-137111,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,0,,,,,,,,,,,,,,,,3084249,,,,3084249,,0,,14.02,432344,901339,,,,,,,,,2200000,,,1110423,,,0,4194672,,,,,,,,,,,,,,,678079,3293333,0
,,,,1575348,,,1416,廣豐,,,567462,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,4110194,,,,4046301,,0,,21.83,610654,1214450,,,,,,,,,1853422,,,1619639,,,50069,5729833,,,,,,,,,,,,,,63893,1008985,4515383,0
,,,,179275,,,1417,嘉裕,,,280329,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2359023,,,,2359023,,0,,12.42,364556,1588061,,,,,,,,,1899419,,,475627,,,,2834650,,,,,,,,,,,,,,,111071,1246589,0
,,,,-829621,,,1418,東華,,,1551100,,,,,,,,,,,,,,,,,,,,2,上市,114,-80333,,,,,,,,,,,,,,,,,,,,,1217497,,,,1217497,,2522865,,22.42,3301694,1389397,,,,,,,,,568343,,,3979336,,,8008,5196833,,,,,,,,,,,,,,0,677642,3807436,0
,,,,5104162,,,1419,新紡,,,6913380,,,,,,,,,,,,,,,,,,,,2,上市,114,-13174,,,,,,,,,,,,,,,,,,,,,15072681,,,,15072681,,803829,,50.37,4922953,5777796,,,,,,,,,3000413,,,7570082,,,67900,22642763,,,,,,,,,,,,,,,2647129,16864967,0
,,,,802763,,,1423,利華,,,1507147,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,3412487,,,,,,0,,34.25,113280,999426,,,,,,,,,996480,,,313584,,,106097,3726071,,,,,,,,,,,,,,,200304,2726645,0
,,,,-297376,,,1432,大魯閣,,,-145762,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,1123433,,,,930539,,0,,8.62,1671275,1292074,,,,,,,,,1080000,,,4452205,,,293677,5575638,,,,,,,,,,,,,,192894,2780930,4283564,0
,,,,19043007,,,1434,福懋,,,-2088359,,,,,,,,,,,,,,,,,,,,2,上市,114,-19064,,,,,0,,,,,,,,,,,,,,,,34727079,,,,34727079,,2193228,,20.64,6731748,15104235,,,,,,,,,16846646,,,16133575,,,944849,50860654,,,,,,,,,,,,,,,9401827,35756419,0
,,,,-194967,,,1435,中福,,,-194263,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,1133708,,,,,,0,,8.11,9195,402437,,,,,,,,,1397801,,,187006,,,125137,1320714,,,,,,,,,,,,,,,177811,918277,0
,,,,2781312,,,1436,華友聯,,,16768,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,5882808,,,,5512615,,0,,41.54,10959837,20002717,,,,,,,,,1727007,,,16269933,,,987528,22152741,,,,,,,,,,,,,,370193,5310096,2150024,721303
,,,,5055114,,,1437,勤益控,,,605421,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,8051522,,,,8050042,,0,,39.58,1345989,2390894,,,,,,,,,2033713,,,5637266,,,355794,13688788,,,,,,,,,,,,,,1480,4291277,11297894,0
,,,,60619,,,1438,三地開發,,,994,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2883897,,,,,,0,,25.93,8676340,12051244,,,,,,,,,1112058,,,9797374,,,1710226,12681271,,,,,,,,,,,,,,,1121034,630027,0
,,,,1798136,,,1439,雋揚,,,-139973,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,3213711,,,,2806623,,0,,30.51,2178479,3509549,,,,,,,,,920000,,,2684919,,,228460,5898630,,,,,,,,,,,,,,407088,506440,2389081,0
,,,,11114794,,,1440,南紡,,,-915621,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,27140910,,,,26840017,,0,,16.20,10636646,12389793,,,,,,,,,16568159,,,18066716,,,72685,45207626,,,,,,,,,,,,,,300893,7430070,32817833,0
,,,,-178629,,,1441,大東,,,-94146,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,476446,,,,476446,,0,,6.64,665054,720934,,,,,,,,,717444,,,1039894,,,31777,1516340,,,,,,,,,,,,,,0,374840,795406,0
,,,,2970235,,,1442,名軒,,,15452,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,7639652,,,,7639652,,0,,20.86,4187600,13240222,,,,,,,,,3662113,,,6880739,,,991852,14520391,,,,,,,,,,,,,,,2693139,1280169,0
,,,,34891,,,1443,立益物流,,,882239,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,0,,,,,,,,,,,,,,,,1922033,,,,2271261,,0,,16.78,2383950,534792,,,,,,,,,1353430,,,5804732,,,701,7726765,,,,,,,,,,,,,,-349228,3420782,7191973,0
,,,,491973,,,1444,力麗,,,-486141,,,,,,,,,,,,,,,,,,,,2,上市,114,-28470,,,,,,,,,,,,,,,,,,,,,11308073,,,,10048276,,11204989,,10.21,6223747,5938898,,,,,,,,,9955950,,,8591912,,,114964,19899985,,,,,,,,,,,,,,1259797,2368165,13961087,0
,,,,778347,,,1445,大宇,,,14518,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2101149,,,,2101149,,0,,16.08,502617,887643,,,,,,,,,1306660,,,2467637,,,1624,4568786,,,,,,,,,,,,,,,1965020,3681143,0
,,,,1343226,,,1446,宏和,,,21791,,,,,,,,,,,,,,,,,,,,2,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2748696,,,,2748696,,0,,19.96,769090,3116460,,,,,,,,,1377095,,,780478,,,6584,3529174,,,,,,,,,,,,,,0,11388,412714,0
,,,,-157808,,,1447,力鵬,,,-927632,,,,,,,,,,,,,,,,,,,,2,上市,114,-287142,,,,,,,,,,,,,,,,,,,,,8716337,,,,7942525,,66529106,,9.42,6418680,8036640,,,,,,,,,9100712,,,8395367,,,214395,17111704,,,,,,,,,,,,,,773812,1976687,9075064,0
,,,,212055,,,1449,佳和,,,584309,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2056973,,,,1983896,,0,,19.24,2149900,1954203,,,,,,,,,1071146,,,4208442,,,116386,6265415,,,,,,,,,,,,,,73077,2058542,4311212,0
,,,,5195940,,,1451,年興,,,-630757,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,6964899,,,,6964899,,0,,35.18,772431,4798471,,,,,,,,,1980000,,,1102148,,,419716,8067047,,,,,,,,,,,,,,,329717,3268576,0
,,,,951937,,,1452,宏益,,,262172,,,,,,,,,,,,,,,,,,,,2,上市,114,,,,,,,,,,,,,,,,,,,,,,2696695,,,,2696695,,0,,20.33,157482,2027538,,,,,,,,,1326414,,,203419,,,156172,2900114,,,,,,,,,,,,,,,45937,872576,0
