不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,132433,,,1213,大飲,,,-159,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,720438,,,,720438,,0,,12.72,74498,361486,,,,,,,,,566226,,,75601,,,21938,796039,,,,,,,,,,,,,,,1103,434553,0
,,,,6468725,,,1215,卜蜂,,,1255594,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,11127574,,,,10684458,,0,,36.24,9299721,7607427,,,,,,,,,2947901,,,18336232,,,12238,29463806,,,,,,,,,,,,,,443116,9036511,21856379,0
,,,,76035175,,,1216,統一,,,-459527,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,209518594,,,,135200351,,0,,23.79,242798727,238263706,,,,,,,,,56820154,,,500432552,,,2804549,709951146,,,,,,,,,,,,,,74318243,257633825,471687440,0
,,,,1345945,,,1217,愛之味,,,981501,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,8331480,,,,7540724,,0,,15.25,3039709,2775178,,,,,,,,,4945134,,,6536516,,,268144,14867996,,,,,,,,,,,,,,790756,3496807,12092818,0
,,,,7112725,,,1218,泰山,,,-112812,,,,,,,,,,,,,,,,,,,,4,上市,113,-203876,,,,,,,,,,,,,,,,,,,,,12816013,,,,12810524,,13680042,,26.34,1394736,6258367,,,,,,,,,4999990,,,1828398,,,1014497,14644411,,,,,,,,,,,,,,5489,433662,8386044,0
,,,,1134752,,,1219,福壽,,,-3384,,,,,,,,,,,,,,,,,,,,4,上市,113,-6735,,,,,,,,,,,,,,,,,,,,,4616691,,,,4555687,,364000,,13.35,3198773,5422434,,,,,,,,,3416024,,,5389649,,,15030,10006340,,,,,,,,,,,,,,61004,2190876,4583906,0
,,,,661366,,,1220,台榮,,,0,,,,,,,,,,,,,,,,,,,,4,上市,113,-10881,,,,,,,,,,,,,,,,,,,,,2666282,,,,2445379,,679000,,13.86,614021,2140250,,,,,,,,,1770779,,,811771,,,24115,3478053,,,,,,,,,,,,,,220903,197750,1337803,0
,,,,1222069,,,1225,福懋油,,,-98537,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,3985602,,,,3543573,,0,,15.43,4770662,6292151,,,,,,,,,2296382,,,6030008,,,123659,10015610,,,,,,,,,,,,,,442029,1259346,3723459,0
,,,,9106578,,,1227,佳格,,,2282,,,,,,,,,,,,,,,,,,,,4,上市,113,-21182,,,,,0,,,,,,,,,,,,,,,,18726500,,,,18412497,,6669471,,20.27,8277273,19414090,,,,,,,,,9150897,,,8703151,,,173922,27429651,,,,,,,,,,,,,,314003,425878,8015561,0
,,,,16201843,,,1229,聯華,,,18067464,,,,,,,,,,,,,,,,,,,,4,上市,113,-136868,,,,,0,,,,,,,,,,,,,,,,73800187,,,,52387504,,6894000,,30.75,14212842,15965077,,,,,,,,,17104388,,,18302686,,,1150677,92102873,,,,,,,,,,,,,,21412683,4089844,76137796,0
,,,,3716362,,,1231,聯華食,,,15936,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,6557129,,,,6539360,,0,,24.10,3543217,5737009,,,,,,,,,2713222,,,7669432,,,93840,14226561,,,,,,,,,,,,,,17769,4126215,8489552,0
,,,,4059958,,,1232,大統益,,,392,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,5858611,,,,5683883,,0,,35.53,2026248,6496671,,,,,,,,,1599749,,,3266526,,,23784,9125137,,,,,,,,,,,,,,174728,1240278,2628466,0
,,,,505553,,,1233,天仁,,,30738,,,,,,,,,,,,,,,,,,,,4,上市,113,-1974,,,,,0,,,,,,,,,,,,,,,,1461623,,,,1458420,,43000,,16.11,594577,732988,,,,,,,,,905919,,,896423,,,18184,2358046,,,,,,,,,,,,,,3203,301846,1625058,0
,,,,14511353,,,1234,黑松,,,117797,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,18834797,,,,18834797,,0,,46.87,2507210,8455945,,,,,,,,,4018711,,,4852750,,,186936,23687547,,,,,,,,,,,,,,,2345540,15231602,0
,,,,968504,,,1235,興泰,,,1277001,,,,,,,,,,,,,,,,,,,,4,上市,113,-867269,,,,,,,,,,,,,,,,,,,,,3647562,,,,3272617,,119257643,,86.37,2565335,2112795,,,,,,,,,1571482,,,3002005,,,322899,6649567,,,,,,,,,,,,,,374945,436670,4536772,0
,,,,1134838,,,1236,宏亞,,,518677,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2554460,,,,2554460,,0,,29.47,796602,863252,,,,,,,,,866740,,,1547922,,,34205,4102382,,,,,,,,,,,,,,,751320,3239130,0
,,,,1962554,,,1256,鮮活果汁-KY,,,-19364,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,3427174,,,,3427174,,0,,101.27,736607,1641238,,,,,,,,,338422,,,810615,,,1145562,4237789,,,,,,,,,,,,,,0,74008,2596551,0
,,,,201420183,,,1301,台塑,0,,12061232,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,,,,,,,,,,,,,,,,0,288980935,,,,288980935,,0,,45.40,116630660,105864994,,,,,,,,,63657408,,,207849143,,,11842112,496830078,,,,,,,,,,,,,,0,91218483,390965084,0
,,,,229117977,,,1303,南亞,,,11114038,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,362603305,,,,346583223,,0,,43.70,140671073,185501596,,,,,,,,,79308216,,,254870192,,,27042992,617473497,,,,,,,,,,,,,,16020082,114199119,431971901,0
,,,,9034583,,,1304,台聚,,,-138216,,,,,,,,,,,,,,,,,,,,4,上市,113,-475606,,,,,,,,,,,,,,,,,,,,,42770316,,,,20800048,,116465574,,19.40,14696035,28859123,,,,,,,,,11887635,,,29060065,,,491652,71830381,,,,,,,,,,,,,,21970268,14364030,42971258,0
,,,,2874214,,,1305,華夏,,,34845,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,9315840,,,,8739582,,0,,15.04,4924846,6702735,,,,,,,,,5810505,,,8759236,,,20018,18075076,,,,,,,,,,,,,,576258,3834390,11372341,0
,,,,5801748,,,1307,三芳,,,364532,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,10293760,,,,10293760,,0,,25.88,3969143,9560903,,,,,,,,,3978181,,,7073462,,,149299,17367222,,,,,,,,,,,,,,,3104319,7806319,0
,,,,5698855,,,1308,亞聚,,,-190731,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,11483692,,,,11483692,,0,,19.34,1101984,3294702,,,,,,,,,5937438,,,2114898,,,38130,13598590,,,,,,,,,,,,,,,1012914,10303888,0
,,,,2241016,,,1309,台達化,,,77761,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,6297887,,,,6297887,,0,,15.84,3195806,6505163,,,,,,,,,3975868,,,3541690,,,3242,9839577,,,,,,,,,,,,,,,345884,3334414,0
,,,,692970,,,1310,台苯,,,1290470,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,7518002,,,,7391801,,0,,14.00,2238344,2477115,,,,,,,,,5278698,,,2502104,,,129663,10020106,,,,,,,,,,,,,,126201,263760,7542991,0
,,,,20435430,,,1312,國喬,,,570372,,,,,,,,,,,,,,,,,,,,4,上市,113,-49858,,,,,,,,,,,,,,,,,,,,,36727880,,,,33293472,,1776000,,29.60,7760945,13579153,,,,,,,,,11266203,,,27283772,,,1071325,64011652,,,,,,,,,,,,,,3434408,19522827,50432499,0
,,,,2231891,,,1313,聯成,,,12620337,,,,,,,,,,,,,,,,,,,,4,上市,113,-438941,,,,,,,,,,,,,,,,,,,,,29465689,,,,29465689,,38665000,,22.17,9918108,20835789,,,,,,,,,13678937,,,27605216,,,1373465,57070905,,,,,,,,,,,,,,,17687108,36235116,206000
,,,,40590496,,,1314,中石化,,,-526313,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,79574328,,,,79494691,,0,,21.00,34030988,67942293,,,,,,,,,37848502,,,62511565,,,1582006,142085893,,,,,,,,,,,,,,79637,28480577,74143600,0
,,,,7564645,,,1315,達新,,,668849,,,,,,,,,,,,,,,,,,,,4,上市,113,-83230,,,,,0,,,,,,,,,,,,,,,,9410349,,,,9381253,,3572068,,98.21,570777,6403739,,,,,,,,,990990,,,828306,,,239999,10238655,,,,,,,,,,,,,,29096,257529,3834916,0
,,,,-322437,,,1316,上曜,,,-151,,,,,,,,,,,,,,,,,,,,4,上市,113,-46712,,,,,0,,,,,,,,,,,,,,,,8088955,,,,3290551,,19983058,,11.71,8107377,13468445,,,,,,,,,3010160,,,9112115,,,649691,17201070,,,,,,,,,,,,,,4798404,1004738,3732625,0
,,,,17236132,,,1319,東陽,,,308474,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,28156001,,,,27610499,,0,,46.68,7035535,13256842,,,,,,,,,5914771,,,10135580,,,4151122,38291581,,,,,,,,,,,,,,545502,3100045,25034739,0
,,,,3712628,,,1321,大洋,,,92802,,,,,,,,,,,,,,,,,,,,4,上市,113,-36189,,,,,0,,,,,,,,,,,,,,,,6063056,,,,6063056,,6542716,,27.47,1124195,2312164,,,,,,,,,2272283,,,5713684,,,21532,11776740,,,,,,,,,,,,,,,4589489,9464576,0
,,,,1703269,,,1323,永裕,,,-18884,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,0,,,,,,,,,,,,,,,,2667069,,,,2667069,,0,,29.22,736113,2564407,,,,,,,,,912745,,,2243392,,,69939,4910461,,,,,,,,,,,,,,0,1507279,2346054,0
,,,,233010,,,1324,地球,,,-17807,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,0,,,,,,,,,,,,,,,,967289,,,,967289,,0,,12.88,181438,747945,,,,,,,,,751219,,,198117,,,867,1165406,,,,,,,,,,,,,,0,16679,417461,0
,,,,1800604,,,1325,恆大,,,20298,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,2758761,,,,2677285,,0,,31.39,43153,1726531,,,,,,,,,852812,,,99776,,,3571,2858537,,,,,,,,,,,,,,81476,56623,1132006,0
,,,,183666975,,,1326,台化,,,21280042,,,,,,,,,,,,,,,,,,,,4,上市,113,-323952,,,,,0,,,,,,,,,,,,,,,,305485814,,,,272548270,,12169610,,46.60,127413647,155605460,,,,,,,,,58611863,,,185463813,,,9313342,490949627,,,,,,,,,,,,,,32937544,58050166,335344167,0
,,,,-237910,,,1337,再生-KY,,,-300261,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,4135880,,,,4135880,,0,,15.38,1705085,2221719,,,,,,,,,2689547,,,2165099,,,1984504,6300979,,,,,,,,,,,,,,,460014,4079260,0
,,,,2973961,,,1338,廣華-KY,,,-530688,,,,,,,,,,,,,,,,,,,,4,上市,113,-49515,,,,,0,,,,,,,,,,,,,,,,6349242,,,,6019248,,1500000,,73.10,3307898,5573889,,,,,,,,,838400,,,4317283,,,2787090,10666525,,,,,,,,,,,,,,329994,1009385,5092636,0
,,,,2255868,,,1339,昭輝,,,-80622,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,4193126,,,,4109854,,0,,55.45,590038,1518914,,,,,,,,,741239,,,919764,,,1193369,5112890,,,,,,,,,,,,,,83272,329726,3593976,0
,,,,-534714,,,1340,勝悅-KY,0,,-530537,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,3004792,,,,3004792,,0,,19.65,137200,969055,,,,,,,,,1529229,,,317291,,,2540814,3322083,,,,,,,,,,,,,,0,180091,2353028,0
,,,,885699,,,1341,富林-KY,,,-275477,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,1447471,,,,1447471,,0,,27.39,1038151,1874487,,,,,,,,,528506,,,1072193,,,308743,2519664,,,,,,,,,,,,,,,34042,645177,0
,,,,967248,,,1342,八貫,,,0,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2397959,,,,,,0,,30.55,636389,2247060,,,,,,,,,784819,,,1196286,,,645892,3594245,,,,,,,,,,,,,,,559897,1347185,0
,,,,157438312,,,1402,遠東新,,,9535017,,,,,,,,,,,,,,,,,,,,4,上市,113,-25063,,,,,,,,,,,,,,,,,,,,,319434693,,,,233729829,,779000,,43.67,129620698,155793795,,,,,,,,,53528751,,,362635430,,,13252812,682070123,,,,,,,,,,,,,,85704864,233014732,526276328,0
,,,,14860762,,,1409,新纖,,,4903427,,,,,,,,,,,,,,,,,,,,4,上市,113,-29834,,,,,,,,,,,,,,,,,,,,,,49626610,,,38084140,,4680487,,23.60,135661949,146262124,,,,,,,,,16184093,,,164665335,,,2165692,214291945,,,,,,,,,,,,,,11542470,29003386,68029821,0
,,,,438334,,,1410,南染,,,-2946,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,1130653,,,,1087746,,0,,17.27,32323,640532,,,,,,,,,630000,,,202100,,,22358,1332753,,,,,,,,,,,,,,42907,169777,692221,0
,,,,-240036,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,1072385,,,,,,0,,8.12,570727,764479,,,,,,,,,1321124,,,1495288,,,0,2567673,,,,,,,,,,,,,,,924561,1803194,0
,,,,1083329,,,1414,東和,,,-121642,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,3161687,,,,3161687,,0,,14.37,510532,1041706,,,,,,,,,2200000,,,1190117,,,0,4351804,,,,,,,,,,,,,,,679585,3310098,0
,,,,1484621,,,1416,廣豐,,,893038,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,4358568,,,,4281150,,0,,23.10,440312,984470,,,,,,,,,1853422,,,1376133,,,50069,5734701,,,,,,,,,,,,,,77418,935821,4750231,0
,,,,177163,,,1417,嘉裕,,,240422,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2317004,,,,2317004,,0,,12.20,297883,1659848,,,,,,,,,1899419,,,582412,,,,2899416,,,,,,,,,,,,,,,284529,1239568,0
,,,,-746801,,,1418,東華,,,1551746,,,,,,,,,,,,,,,,,,,,4,上市,113,-80333,,,,,0,,,,,,,,,,,,,,,,1300965,,,,1300963,,2522865,,23.95,27663,1458689,,,,,,,,,568343,,,3963891,,,8008,5264856,,,,,,,,,,,,,,2,3936228,3806167,0
,,,,5130721,,,1419,新紡,,,7368841,,,,,,,,,,,,,,,,,,,,4,上市,113,-13174,,,,,,,,,,,,,,,,,,,,,15501650,,,,15501650,,803829,,51.80,3515897,4501525,,,,,,,,,3000413,,,6027576,,,14849,21529226,,,,,,,,,,,,,,,2511679,17027701,0
,,,,746858,,,1423,利華,,,1383858,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,3233293,,,,,,0,,32.45,24126,885272,,,,,,,,,996480,,,225204,,,106097,3458497,,,,,,,,,,,,,,,201078,2573225,0
,,,,-277464,,,1432,大魯閣,,,-96854,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,0,,,,,,,,,,,,,,,,1084893,,,,995192,,0,,9.21,1661333,1408540,,,,,,,,,1080000,,,4406791,,,289510,5491684,,,,,,,,,,,,,,89701,2745458,4083144,0
,,,,20238088,,,1434,福懋,,,-1108105,,,,,,,,,,,,,,,,,,,,4,上市,113,-19064,,,,,0,,,,,,,,,,,,,,,,36910517,,,,36910517,,2193228,,21.94,5964402,15290355,,,,,,,,,16846646,,,15451582,,,952952,52362099,,,,,,,,,,,,,,,9487180,37071744,0
,,,,-168553,,,1435,中福,,,-194087,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,,,,,,,,,,,,,,,,,1160298,,,,,,0,,8.30,6771,432273,,,,,,,,,1397801,,,184585,,,125137,1344883,,,,,,,,,,,,,,,177814,912610,0
,,,,4029959,,,1436,華友聯,,,15446,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,6322064,,,,6136229,,0,,47.78,7845439,17006085,,,,,,,,,1284285,,,12770763,,,806539,19092827,,,,,,,,,,,,,,185835,4925324,2086742,2858390
,,,,5241383,,,1437,勤益控,,,683847,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,8316135,,,,8314737,,0,,40.88,1143949,2496889,,,,,,,,,2033713,,,5431872,,,355794,13748007,,,,,,,,,,,,,,1398,4287923,11251118,0
,,,,130473,,,1438,三地開發,,,,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2952757,,,,,,0,,23.81,4727869,8209787,,,,,,,,,1112058,,,9841006,,,1710226,12793763,,,,,,,,,,,,,,,5113137,4583976,12793763
,,,,1714198,,,1439,雋揚,,,-87316,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,3181039,,,,2774868,,0,,30.16,2126139,3347043,,,,,,,,,920000,,,2644044,,,227986,5825083,,,,,,,,,,,,,,406171,517905,2478040,0
,,,,11682619,,,1440,南紡,,,812796,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,29457944,,,,29136259,,0,,17.59,11872369,14257543,,,,,,,,,16568159,,,19457149,,,72685,48915093,,,,,,,,,,,,,,321685,7584780,34657550,0
,,,,-185472,,,1441,大東,,,-8131,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,574761,,,,568593,,0,,7.93,1137639,875050,,,,,,,,,717444,,,1419047,,,44752,1993808,,,,,,,,,,,,,,6168,281408,1118758,0
,,,,3872812,,,1442,名軒,,,15156,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,8541933,,,,8541933,,0,,23.33,3153427,13224278,,,,,,,,,3662113,,,5965157,,,991852,14507090,,,,,,,,,,,,,,,2811730,1282812,0
,,,,25740,,,1443,立益物流,,,781896,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,0,,,,,,,,,,,,,,,,1730622,,,,2161767,,0,,15.97,2518132,562975,,,,,,,,,1353430,,,5929039,,,701,7659661,,,,,,,,,,,,,,-431145,3410907,7096686,0
,,,,844880,,,1444,力麗,,,-54980,,,,,,,,,,,,,,,,,,,,4,上市,113,-28470,,,,,,,,,,,,,,,,,,,,,12196963,,,,10832153,,11204989,,11.00,6420201,5824950,,,,,,,,,9955950,,,8140510,,,114773,20337473,,,,,,,,,,,,,,1364810,1720309,14512523,0
,,,,896150,,,1445,大宇,,,196171,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2400519,,,,2400519,,0,,18.37,287850,923680,,,,,,,,,1306660,,,369418,,,1538,2769937,,,,,,,,,,,,,,,81568,1846257,0
,,,,1418267,,,1446,宏和,,,-27948,,,,,,,,,,,,,,,,,,,,4,上市,113,0,,,,,0,,,,,,,,,,,,,,,,2773998,,,,2773998,,0,,20.14,704065,3074408,,,,,,,,,1377095,,,721650,,,6584,3495648,,,,,,,,,,,,,,0,17585,421240,0
,,,,283929,,,1447,力鵬,,,-428828,,,,,,,,,,,,,,,,,,,,4,上市,113,-287142,,,,,,,,,,,,,,,,,,,,,9810811,,,,8882858,,66529106,,10.53,6794862,8811865,,,,,,,,,9100712,,,8846803,,,214187,18657614,,,,,,,,,,,,,,927953,2051941,9845749,0
,,,,213962,,,1449,佳和,,,543901,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2009524,,,,1945900,,0,,18.88,2283938,2327975,,,,,,,,,1030939,,,4421380,,,157098,6430904,,,,,,,,,,,,,,63624,2137442,4102929,0
,,,,5215706,,,1451,年興,,,-486208,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,7129214,,,,7129214,,0,,34.75,964163,5832947,,,,,,,,,1980000,,,1295372,,,419716,8424586,,,,,,,,,,,,,,,331209,2591639,0
,,,,1082234,,,1452,宏益,,,228377,,,,,,,,,,,,,,,,,,,,4,上市,113,,,,,,,,,,,,,,,,,,,,,,2792484,,,,2792484,,0,,21.05,139740,2128176,,,,,,,,,1326414,,,186665,,,155459,2979149,,,,,,,,,,,,,,,46925,850973,0
