不動產及設備,不動產及設備－淨額,使用權資產,使用權資產－淨額,保留盈餘,保留盈餘（或累積虧損）,保險負債,公司代號,公司名稱,共同控制下前手權益,其他借款,其他權益,其他負債,其他資產,其他資產－淨額,其他金融負債,其他金融資產－淨額,具金融商品性質之保險契約準備,再保險合約資產,再保險合約資產－淨額,分離帳戶保險商品負債,分離帳戶保險商品資產,受限制資產－淨額,合併前非屬共同控制股權,外匯價格變動準備,央行及同業融資,央行及金融同業存款,央行及銀行同業存款,存放央行及拆借金融同業,存放央行及拆借銀行同業,存款及匯款,季別,市場,年度,庫藏股票,待出售資產,待出售資產－淨額,待分配予業主之資產（或處分群組）,待分配予業主之資產－淨額,待註銷股本股數（單位：股）,應付債券,應付公司債,應付商業本票－淨額,應付款項,應付金融債券,應收款項,應收款項－淨額,投資,投資性不動產投資－淨額,投資性不動產－淨額,按攤銷後成本衡量之債務工具投資,採用權益法之投資－淨額,本期所得稅負債,本期所得稅資產,權益─具證券性質之虛擬通貨,權益總計,權益總額,權益－具證券性質之虛擬通貨,歸屬於母公司業主之權益,歸屬於母公司業主之權益合計,歸屬於母公司業主權益合計,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,母公司暨子公司持有之母公司庫藏股股數（單位：股）,每股參考淨值,流動負債,流動資產,無形資產,無形資產－淨額,特別股負債,現金及約當現金,當期所得稅負債,當期所得稅資產,短期債務,租賃負債,股本,與待出售資產直接相關之負債,負債準備,負債總計,負債總額,貼現及放款－淨額,資本公積,資產總計,資產總額,透過其他綜合損益按公允價值衡量之金融資產,透過損益按公允價值衡量之金融負債,透過損益按公允價值衡量之金融資產,遞延所得稅負債,遞延所得稅資產,避險之衍生金融負債,避險之衍生金融負債－淨額,避險之衍生金融資產,避險之衍生金融資產淨額,附買回票券及債券負債,附賣回票券及債券投資,附賣回票券及債券投資淨額,非控制權益,非流動負債,非流動資產,預收股款（權益項下）之約當發行股數（單位：股）
,,,,1384730,,,1217,愛之味,,,1211660,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,8587540,,,,7807286,,0,,15.79,2825913,2692637,,,,,,,,,4945134,,,7007285,,,265762,15594825,,,,,,,,,,,,,,780254,4181372,12902188,0
,,,,7171841,,,1218,泰山,,,-35258,,,,,,,,,,,,,,,,,,,,4,上市,114,-203876,,,,,,,,,,,,,,,,,,,,,12975143,,,,12966019,,13680042,,26.66,1170610,4914267,,,,,,,,,4999990,,,1546813,,,1033322,14521956,,,,,,,,,,,,,,9124,376203,9607689,0
,,,,1118787,,,1219,福壽,,,-3002,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,,,,,,,,,,,,,,,,,4597050,,,,4589936,,0,,13.45,3164098,4884046,,,,,,,,,3412384,,,5048500,,,61767,9645550,,,,,,,,,,,,,,7114,1884402,4761504,0
,,,,553721,,,1220,台榮,,,-354,,,,,,,,,,,,,,,,,,,,4,上市,114,-10881,,,,,,,,,,,,,,,,,,,,,2562321,,,,2338145,,679000,,13.25,791975,2211176,,,,,,,,,1770779,,,968750,,,24880,3531071,,,,,,,,,,,,,,224176,176775,1319895,0
,,,,1459770,,,1225,福懋油,,,-98335,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,4428480,,,,3908697,,0,,16.13,2852511,4608376,,,,,,,,,2422683,,,3757486,,,124579,8185966,,,,,,,,,,,,,,519783,904975,3577590,0
,,,,9045696,,,1227,佳格,,,199377,,,,,,,,,,,,,,,,,,,,4,上市,114,-21182,,,,,0,,,,,,,,,,,,,,,,18856314,,,,18558047,,6669471,,20.43,8399246,17127067,,,,,,,,,9150897,,,8827548,,,183259,27683862,,,,,,,,,,,,,,298267,428302,10556795,0
,,,,17919323,,,1229,聯華,,,20290782,,,,,,,,,,,,,,,,,,,,4,上市,114,-136868,,,,,0,,,,,,,,,,,,,,,,78537483,,,,57197390,,7238000,,31.98,13468509,15946415,,,,,,,,,17959607,,,17811337,,,1164546,96348820,,,,,,,,,,,,,,21340093,4342828,80402405,0
,,,,4155336,,,1231,聯華食,,,16977,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,7268602,,,,7250697,,0,,24.29,4230574,6163334,,,,,,,,,2984544,,,7703866,,,93840,14972468,,,,,,,,,,,,,,17905,3473292,8809134,0
,,,,4284141,,,1232,大統益,,,-3728,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,6122477,,,,5903946,,0,,36.91,2657689,7157271,,,,,,,,,1599749,,,3854329,,,23784,9976806,,,,,,,,,,,,,,218531,1196640,2819535,0
,,,,499736,,,1233,天仁,,,-67526,,,,,,,,,,,,,,,,,,,,4,上市,114,-1974,,,,,0,,,,,,,,,,,,,,,,1357493,,,,1354339,,43000,,14.96,591785,710698,,,,,,,,,905919,,,843199,,,18184,2200692,,,,,,,,,,,,,,3154,251414,1489994,0
,,,,14545838,,,1234,黑松,,,97324,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,18848809,,,,18848809,,0,,46.90,2718002,9006138,,,,,,,,,4018711,,,5078450,,,186936,23927259,,,,,,,,,,,,,,,2360448,14921121,0
,,,,1101717,,,1235,興泰,,,409945,,,,,,,,,,,,,,,,,,,,4,上市,114,-867600,,,,,,,,,,,,,,,,,,,,,3161077,,,,2895188,,143117570,,63.69,2345116,1107801,,,,,,,,,1885778,,,2400041,,,365348,5561118,,,,,,,,,,,,,,265889,54925,4453317,0
,,,,1398856,,,1236,宏亞,,,223086,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2522887,,,,2522887,,0,,29.11,554864,753408,,,,,,,,,866740,,,1012251,,,34205,3535138,,,,,,,,,,,,,,,457387,2781730,0
,,,,2185821,,,1256,鮮活果汁-KY,,,4291,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,3957433,,,,3950400,,0,,110.43,856987,2229303,,,,,,,,,357722,,,942154,,,1402566,4899587,,,,,,,,,,,,,,7033,85167,2670284,0
,,,,197026032,,,1301,台塑,0,,90669647,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,,,,,,,,,,,,,,,,0,363222429,,,,363222429,,0,,57.06,75827629,155423904,,,,,,,,,63657408,,,194279579,,,11869342,557502008,,,,,,,,,,,,,,0,118451950,402078104,0
,,,,230145038,,,1303,南亞,,,19081982,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,371798965,,,,355665838,,0,,44.85,134700304,177835621,,,,,,,,,79308216,,,238799500,,,27130602,610598465,,,,,,,,,,,,,,16133127,104099196,432762844,0
,,,,6027462,,,1304,台聚,,,-429878,,,,,,,,,,,,,,,,,,,,4,上市,114,-475606,,,,,,,,,,,,,,,,,,,,,35454318,,,,17511084,,116465574,,16.33,12376483,23433699,,,,,,,,,11887635,,,27801547,,,501471,63255865,,,,,,,,,,,,,,17943234,15425064,39822166,0
,,,,1875473,,,1305,華夏,,,18876,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,8238342,,,,7725931,,0,,13.30,4029423,4401466,,,,,,,,,5810505,,,9188787,,,21077,17427129,,,,,,,,,,,,,,512411,5159364,13025663,0
,,,,5875914,,,1307,三芳,,,68849,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,10074023,,,,10074023,,0,,25.32,4541880,9192581,,,,,,,,,3978181,,,7340187,,,151079,17414210,,,,,,,,,,,,,,,2798307,8221629,0
,,,,4521947,,,1308,亞聚,,,-261947,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,10236406,,,,10236406,,0,,17.24,872781,2653267,,,,,,,,,5937438,,,1470003,,,38968,11706409,,,,,,,,,,,,,,,597222,9053142,0
,,,,1744682,,,1309,台達化,,,29295,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,5753799,,,,5753799,,0,,14.47,2362679,5302070,,,,,,,,,3975868,,,2815134,,,3954,8568933,,,,,,,,,,,,,,,452455,3266863,0
,,,,-28980,,,1310,台苯,,,2020980,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,7527936,,,,7400537,,0,,14.02,2188966,1955075,,,,,,,,,5278698,,,2433824,,,129839,9961760,,,,,,,,,,,,,,127399,244858,8006685,0
,,,,16036295,,,1312,國喬,,,537239,,,,,,,,,,,,,,,,,,,,4,上市,114,-49858,,,,,0,,,,,,,,,,,,,,,,32179957,,,,28865721,,1776000,,25.66,14564736,16954469,,,,,,,,,11266203,,,34341084,,,1075842,66521041,,,,,,,,,,,,,,3314236,19776348,49566572,0
,,,,902271,,,1313,聯成,,,14077335,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,,,,,,,,,,,,,,,,,29430522,,,,29430522,,0,,22.11,6965324,16684685,,,,,,,,,13308461,,,24079393,,,1142455,53509915,,,,,,,,,,,,,,,17114069,36825230,0
,,,,37612091,,,1314,中石化,,,-777602,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,76321363,,,,76264997,,0,,20.15,27880645,57800566,,,,,,,,,37848502,,,53018888,,,1582006,129340251,,,,,,,,,,,,,,56366,25138243,71539685,0
,,,,7733281,,,1315,達新,,,1229057,,,,,,,,,,,,,,,,,,,,4,上市,114,-83230,,,,,0,,,,,,,,,,,,,,,,10158700,,,,10126439,,3572068,,106.01,442030,6862976,,,,,,,,,990990,,,654282,,,256341,10812982,,,,,,,,,,,,,,32261,212252,3950006,0
,,,,-483221,,,1316,上曜,,,73,,,,,,,,,,,,,,,,,,,,4,上市,114,-56929,,,,,0,,,,,,,,,,,,,,,,13471614,,,,4147432,,36909058,,12.51,10225887,17505237,,,,,,,,,3685312,,,11348182,,,1002197,24819796,,,,,,,,,,,,,,9324182,1122295,7314559,0
,,,,17911844,,,1319,東陽,,,87435,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,28684826,,,,28065768,,0,,47.45,6957545,13192140,,,,,,,,,5914771,,,9907290,,,4151718,38592116,,,,,,,,,,,,,,619058,2949745,25399976,0
,,,,3358872,,,1321,大洋,,,72897,,,,,,,,,,,,,,,,,,,,4,上市,114,-36189,,,,,0,,,,,,,,,,,,,,,,5691881,,,,5691881,,6542716,,25.79,1045267,1974726,,,,,,,,,2272283,,,5690429,,,24018,11382310,,,,,,,,,,,,,,,4645162,9407584,0
,,,,1674188,,,1323,永裕,,,-65748,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2563742,,,,2563742,,0,,28.09,550247,2542306,,,,,,,,,912745,,,2130720,,,42557,4694462,,,,,,,,,,,,,,0,1580473,2152156,0
,,,,157581,,,1324,地球,,,-17116,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,0,,,,,,,,,,,,,,,,892551,,,,892551,,0,,11.88,160578,656465,,,,,,,,,751219,,,189718,,,867,1082269,,,,,,,,,,,,,,0,29140,425804,0
,,,,1715451,,,1325,恆大,,,17353,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,2665575,,,,2589242,,0,,30.36,43652,1664139,,,,,,,,,852812,,,95244,,,3626,2760819,,,,,,,,,,,,,,76333,51592,1096680,0
,,,,183089007,,,1326,台化,,,95198556,,,,,,,,,,,,,,,,,,,,4,上市,114,-323952,,,,,0,,,,,,,,,,,,,,,,381101877,,,,345866503,,12169610,,59.13,90058494,188580084,,,,,,,,,58611863,,,157840109,,,9291029,538941986,,,,,,,,,,,,,,35235374,67781615,350361902,0
,,,,-704796,,,1337,再生-KY,,,-301155,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,3668100,,,,3668100,,0,,13.64,2209157,1924357,,,,,,,,,2689547,,,2666525,,,1984504,6334625,,,,,,,,,,,,,,,457368,4410268,0
,,,,2728825,,,1338,廣華-KY,,,-439993,,,,,,,,,,,,,,,,,,,,4,上市,114,-92080,,,,,0,,,,,,,,,,,,,,,,6208937,,,,5822242,,3081000,,72.09,3840285,5216339,,,,,,,,,838400,,,7441062,,,2787090,13649999,,,,,,,,,,,,,,386695,3600777,8433660,0
,,,,2218499,,,1339,昭輝,,,-120743,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,4105664,,,,4032364,,0,,54.40,683649,1464571,,,,,,,,,741239,,,898880,,,1193369,5004544,,,,,,,,,,,,,,73300,215231,3539973,0
,,,,-933124,,,1340,勝悅-KY,0,,-529694,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2607225,,,,2607225,,0,,17.05,99407,783215,,,,,,,,,1529229,,,333962,,,2540814,2941187,,,,,,,,,,,,,,0,234555,2157972,0
,,,,859769,,,1341,富林-KY,,,-352846,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,1291321,,,,1291321,,0,,24.43,918167,1656347,,,,,,,,,528506,,,948046,,,255892,2239367,,,,,,,,,,,,,,,29879,583020,0
,,,,949654,,,1342,八貫,,,-8998,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2396408,,,,,,0,,30.72,734050,2237590,,,,,,,,,780009,,,1184686,,,675743,3581094,,,,,,,,,,,,,,,450636,1343504,0
,,,,156441041,,,1402,遠東新,,,6185938,,,,,,,,,,,,,,,,,,,,4,上市,114,-25063,,,,,,,,,,,,,,,,,,,,,315040740,,,,229390115,,779000,,42.86,149777639,156998408,,,,,,,,,53528751,,,355874204,,,13259448,670914944,,,,,,,,,,,,,,85650625,206096565,513916536,0
,,,,16126241,,,1409,新纖,,,7036235,,,,,,,,,,,,,,,,,,,,4,上市,114,-95527,,,,,,,,,,,,,,,,,,,,,,52871862,,,41412909,,13420487,,25.80,147572011,156997110,,,,,,,,,16184093,,,172727228,,,2161867,225599090,,,,,,,,,,,,,,11458953,25155217,68601980,0
,,,,416047,,,1410,南染,,,-3381,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,1091866,,,,1055761,,0,,17.03,40943,641940,,,,,,,,,620000,,,219529,,,23095,1311395,,,,,,,,,,,,,,36105,178586,669455,0
,,,,-180111,,,1413,宏洲,,,-8703,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,1132310,,,,,,0,,8.57,733949,933881,,,,,,,,,1321124,,,1593839,,,0,2726149,,,,,,,,,,,,,,,859890,1792268,0
,,,,1077775,,,1414,東和,,,-146691,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,2911084,,,,2911084,,0,,14.70,605327,907402,,,,,,,,,1980000,,,1282557,,,0,4193641,,,,,,,,,,,,,,,677230,3286239,0
,,,,1791790,,,1416,廣豐,,,685188,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,4452546,,,,4380460,,0,,23.63,540240,1210158,,,,,,,,,1853422,,,1644343,,,50060,6096889,,,,,,,,,,,,,,72086,1104103,4886731,0
,,,,294914,,,1417,嘉裕,,,147901,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2342234,,,,2342234,,0,,12.33,360135,1669074,,,,,,,,,1899419,,,468631,,,,2810865,,,,,,,,,,,,,,,108496,1141791,0
,,,,-814845,,,1418,東華,,,1550457,,,,,,,,,,,,,,,,,,,,4,上市,114,-80333,,,,,0,,,,,,,,,,,,,,,,1231628,,,,1231630,,2522865,,22.68,3684076,1641640,,,,,,,,,568343,,,4364159,,,8008,5595787,,,,,,,,,,,,,,-2,680083,3954147,0
,,,,6048309,,,1419,新紡,,,8414276,,,,,,,,,,,,,,,,,,,,4,上市,114,-13174,,,,,,,,,,,,,,,,,,,,,17520362,,,,17520362,,803829,,58.55,4960145,6546559,,,,,,,,,3000413,,,7651045,,,70538,25171407,,,,,,,,,,,,,,,2690900,18624848,0
,,,,1133026,,,1423,利華,,,1434388,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,3670005,,,,,,0,,36.83,46331,1282319,,,,,,,,,996480,,,246565,,,106111,3916570,,,,,,,,,,,,,,,200234,2634251,0
,,,,374017,,,1432,大魯閣,,,-84534,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,1845541,,,,1665679,,,,15.42,1630072,2164406,,,,,,,,,1080000,,,2512332,,,296196,4357873,,,,,,,,,,,,,,179862,882260,2193467,0
,,,,19825464,,,1434,福懋,,,4730160,,,,,,,,,,,,,,,,,,,,4,上市,114,-19064,,,,,0,,,,,,,,,,,,,,,,42338321,,,,42338321,,2193228,,25.16,5330155,14605708,,,,,,,,,16846646,,,14800042,,,955115,57138363,,,,,,,,,,,,,,,9469887,42532655,0
,,,,-226330,,,1435,中福,,,-304253,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,,,,,,,,,,,,,,,,,992355,,,,,,0,,7.10,6029,371184,,,,,,,,,1397801,,,183836,,,125137,1176191,,,,,,,,,,,,,,,177807,805007,0
,,,,3303206,,,1436,華友聯,,,18678,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,6939626,,,,6500595,,0,,33.48,9075258,19855302,,,,,,,,,1941518,,,14733401,,,1237193,21673027,,,,,,,,,,,,,,439031,5658143,1817725,0
,,,,5420532,,,1437,勤益控,,,444305,,,,,,,,,,,,,,,,,,,,4,上市,114,-46289,,,,,0,,,,,,,,,,,,,,,,8266570,,,,8264719,,1381000,,40.92,1260687,2323637,,,,,,,,,2033713,,,5429898,,,412458,13696468,,,,,,,,,,,,,,1851,4169211,11372831,0
,,,,324493,,,1438,三地開發,,,-6018,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,3140759,,,,,,0,,28.24,10086560,13638583,,,,,,,,,1112058,,,11292642,,,1710226,14433401,,,,,,,,,,,,,,,1206082,794818,0
,,,,1982141,,,1439,雋揚,,,-172338,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,3450140,,,,2958678,,0,,32.16,1950937,3426946,,,,,,,,,920000,,,2450868,,,228875,5901008,,,,,,,,,,,,,,491462,499931,2474062,0
,,,,10987210,,,1440,南紡,,,38154,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,28011946,,,,27662611,,0,,16.70,9887912,12765921,,,,,,,,,16568159,,,17850073,,,69088,45862019,,,,,,,,,,,,,,349335,7962161,33096098,0
,,,,-214957,,,1441,大東,,,-65241,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,463640,,,,463640,,0,,6.46,661796,674911,,,,,,,,,717444,,,933576,,,26394,1397216,,,,,,,,,,,,,,0,271780,722305,0
,,,,3332758,,,1442,名軒,,,16879,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,8003602,,,,8003602,,0,,21.86,1878095,13018226,,,,,,,,,3662113,,,6289877,,,991852,14293479,,,,,,,,,,,,,,,4411782,1275253,0
,,,,180073,,,1443,立益物流,,,763009,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,0,,,,,,,,,,,,,,,,1858034,,,,2297213,,0,,16.97,2621356,626572,,,,,,,,,1353430,,,6065044,,,701,7923078,,,,,,,,,,,,,,-439179,3443688,7296506,0
,,,,22201,,,1444,力麗,,,-481829,,,,,,,,,,,,,,,,,,,,4,上市,114,-28470,,,,,,,,,,,,,,,,,,,,,10841431,,,,9587111,,11204989,,9.74,6490855,6197955,,,,,,,,,9955950,,,8693920,,,119259,19535351,,,,,,,,,,,,,,1254320,2203065,13337396,0
,,,,720285,,,1445,大宇,,,95044,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2123612,,,,2123612,,0,,16.25,365055,750113,,,,,,,,,1306660,,,2346866,,,1623,4470478,,,,,,,,,,,,,,,1981811,3720365,0
,,,,1366418,,,1446,宏和,,,22773,,,,,,,,,,,,,,,,,,,,4,上市,114,0,,,,,0,,,,,,,,,,,,,,,,2772870,,,,2772870,,0,,20.14,414187,2778373,,,,,,,,,1377095,,,417146,,,6584,3190016,,,,,,,,,,,,,,0,2959,411643,0
,,,,-572912,,,1447,力鵬,,,-959556,,,,,,,,,,,,,,,,,,,,4,上市,114,-287142,,,,,,,,,,,,,,,,,,,,,8268173,,,,7500262,,66529106,,8.89,5683340,7299757,,,,,,,,,9100712,,,7651302,,,219160,15919475,,,,,,,,,,,,,,767911,1967962,8619718,0
,,,,239195,,,1449,佳和,,,622228,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2924288,,,,2267589,,0,,17.84,2911490,3082270,,,,,,,,,1271146,,,5091705,,,135020,8015993,,,,,,,,,,,,,,656699,2180215,4933723,0
,,,,5474772,,,1451,年興,,,-507741,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,7366747,,,,7366747,,0,,37.21,971328,5396609,,,,,,,,,1980000,,,1325841,,,419716,8692588,,,,,,,,,,,,,,,354513,3295979,0
,,,,962354,,,1452,宏益,,,253572,,,,,,,,,,,,,,,,,,,,4,上市,114,,,,,,,,,,,,,,,,,,,,,,2698512,,,,2698512,,0,,20.34,92319,1988026,,,,,,,,,1326414,,,140673,,,156172,2839185,,,,,,,,,,,,,,,48354,851159,0
