停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,支出及費用,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
,1584,精剛,,-3073,,,,1.30,2,,上櫃,113,34453,,,,,248848,245775,,,,250865,-2017,,155095,,128206,1167366,1417011,249645,249645,94550,,283301,,247792,-2017,248848
,1586,和勤,,32499,,,,0.41,2,,上櫃,113,9944,,,,,33415,65914,,,,33415,,,39655,,3704,1040598,1251818,211220,211220,171565,,43359,,65914,,33415
,1591,駿吉-KY,,13137,,,,-0.82,2,,上櫃,113,-3823,,,,,-28602,-15465,,,,-28602,,,-34108,,1683,110318,107121,-3197,-3197,30911,,-32425,,-15465,,-28602
,1593,祺驊,,17906,,,,0.43,2,,上櫃,113,15887,,,,,28963,46869,,,,17055,11908,,23409,,21441,349611,505513,155902,155902,132493,,44850,,34961,11908,28963
,1595,川寶,,7121,,,,0.17,2,,上櫃,113,11521,,,,,6163,13284,,,,8366,-2203,,-28799,,46483,294818,415545,120727,120727,149526,,17684,,15487,-2203,6163
,1599,宏佳騰,,24074,,,,-0.39,2,,上櫃,113,7889,,,,,-28468,-4394,,,,-28468,,,-39712,,19133,694058,897437,203379,203379,243091,,-20579,,-4394,,-28468
,1742,台蠟,,2519,,,,1.53,2,,上櫃,113,1771,,,,,141803,144322,,,,141803,,,-31320,,174894,97843,134899,37056,37056,68376,,143574,,144322,,141803
,1777,生泰,,80,,,,4.17,2,,上櫃,113,49459,,,,,185987,186067,,,,,,,182762,,52684,364256,612810,248554,248554,65792,,235446,,,,185987
,1780,立弘,,700,,,,0.71,2,,上櫃,113,20283,,,,,68489,69189,,,,68489,,,47343,,41429,298134,427874,129740,129740,82397,,88772,,69189,,68489
,1781,合世,,-2449,,,,0.07,2,,上櫃,113,451,,,,,3186,737,,,,3186,,,-17215,,20852,268117,318666,50549,50549,67764,,3637,,737,,3186
,1784,訊聯,,265,,,,0.82,2,,上櫃,113,12858,,,,,45679,45944,,,,38978,6701,,40281,,18256,265627,589254,323627,323627,283346,,58537,,39141,6803,45679
,1785,光洋科,,86098,,,,1.34,2,,上櫃,113,203976,,,,,797571,883669,,,,797531,40,,1127055,,-125508,12065186,13911766,1846580,1846580,719525,,1001547,,883629,40,797571
,1788,杏昌,,2219,,,,4.61,2,,上櫃,113,48708,,,,,205142,207361,,,0,205142,0,,225765,,28085,1508375,2061829,553454,553454,327689,,253850,0,207361,0,205142
,1796,金穎生技,,517,,,,-0.35,2,,上櫃,113,158,,,,,-14340,-13823,,,,-14340,,,-17762,,3580,189379,234291,44912,44912,62674,,-14182,,-13823,,-14340
,1799,易威,,17444,,,,-0.59,2,,上櫃,113,156,,,,,-76489,-59045,,,,-70057,-6432,,-70886,,-5447,76641,196304,119663,119663,190549,,-76333,,-52972,-6073,-76489
,1813,寶利徠,,-1563,,,,0.17,2,,上櫃,113,3301,,,,,1057,-506,,,,7701,-6644,,-59886,,64244,176663,160288,-16375,-16375,43511,,4358,,6485,-6991,1057
,1815,富喬,,93267,,,,-0.14,2,,上櫃,113,-28355,,,,,-63653,29614,,,,-63653,,,-132937,,40929,1726455,1841900,115445,115445,248382,,-92008,,29614,,-63653
,2035,唐榮公司,,-6575,,,,-0.56,2,,上櫃,113,,,,,,-195979,-202554,,,,,,,-204714,,8735,5751500,5695364,-56136,-56136,148578,,-195979,,,,-195979
,2061,風青,,4841,,,,0.64,2,,上櫃,113,2102,,,,,30132,34973,,,,30132,,,-2156,,34390,526043,553990,27947,27947,30103,,32234,,34973,,30132
,2063,世鎧精密,,17533,,,,1.34,2,,上櫃,113,20945,,,,,66682,84215,,,,66682,,,75145,,12482,444589,587806,143217,143217,68072,,87627,,84215,,66682
,2064,晉椿,,-887,,,,0.07,2,,上櫃,113,-2,,,69,,4568,3681,,,,4580,-12,,-24649,,29215,760291,792121,31830,31761,56410,,4566,,3692,-11,4568
,2065,世豐,,-11674,,,,2.38,2,,上櫃,113,39457,,,,,134014,122340,,,,134014,,,128468,,45003,952724,1186507,233783,233783,105315,,173471,,122340,,134014
,2066,世德,,1863,,,,4.86,2,,上櫃,113,62438,,,,,203306,205169,,,,203306,0,,218190,,47554,950602,1450594,499992,499992,281802,,265744,,205169,0,203306
,2067,嘉鋼,,10407,,,,-1.48,2,,上櫃,113,-1800,,,,,-81515,-71108,,,,-66863,-14652,,-73532,,-9783,473247,490186,16939,16939,90471,,-83315,,-57632,-13476,-81515
,2070,精湛,,-13479,,,,1.66,2,,上櫃,113,18117,,,,,59288,45809,,,,59288,,,66279,,11126,151101,329850,178749,178749,112470,,77405,,45809,,59288
,2073,雄順,,352,,,,0.44,2,,上櫃,113,2876,,,,,12006,12358,,,,,,,18880,,-3998,239743,293399,53656,53656,34776,,14882,,,,12006
,2221,大甲,,3107,,,,0.53,2,,上櫃,113,8131,,,,,25747,28854,,,,22416,3331,,34751,,-873,507223,602214,94991,94991,60240,,33878,0,25523,3331,25747
,2230,泰茂,-40,32564,,,,3.76,2,,上櫃,113,22919,,,,,193839,226403,,,,194619,-780,,196834,,19924,326173,577167,250994,250994,54120,,216758,,226453,-50,193839
,2235,謚源,,0,,,0,1.44,2,0,上櫃,113,10932,,,0,,51747,51747,,,,,,,24047,,38632,193644,253257,59613,59613,35566,,62679,,,,51747
,2596,綠意,,,,,,-0.27,2,,上櫃,113,5621,,,,,-27969,-27969,,,,-26918,-1051,,-23261,,913,175338,184273,8935,8935,32196,,-22348,,-26918,-1051,-27969
,2640,大車隊,,,,,,3.94,2,,上櫃,113,63225,,,,,230346,230346,,,,233341,-2995,,286603,,6968,787475,1473888,686413,686413,399810,,293571,,233341,-2995,230346
,2641,正德,,366540,,,,0.90,2,,上櫃,113,10863,,,,,270134,636674,,,,270200,-66,,324012,,-43015,417911,783801,365890,365890,41878,,280997,,636740,-66,270134
,2643,捷迅,,58245,,,,2.85,2,,上櫃,113,27423,,,,,99917,158162,,,,99917,,,105182,,22158,1969364,2188095,218731,218731,113549,,127340,,158162,,99917
,2718,全心投控,,77715,,,,1.24,2,,上櫃,113,39345,,,,,108489,186204,,,,108489,,,142142,,5692,172258,378487,206229,206229,64087,,147834,,186204,,108489
,2719,燦星旅,,,,,,1.85,2,,上櫃,113,-2107,,,,,127011,127011,,,,127011,,,-27249,,152153,988954,1069516,80562,80562,107811,,124904,,127011,,127011
,2724,藝舍-KY,,57226,,,,-0.53,2,,上櫃,113,9747,,,,,-31790,25436,,,0,-31790,,,-8997,,-13046,29218,74491,45273,45273,54270,,-22043,0,25436,,-31790
,2726,雅茗-KY,,16338,,,,3.72,2,,上櫃,113,7365,,,,,102629,118967,,,,101471,1158,,13339,,96655,112270,262341,150071,150071,136732,,109994,,115253,3714,102629
,2729,瓦城,,3648,,,,4.67,2,,上櫃,113,47684,,,,,179591,183239,,,,182822,-3231,,236537,,-9262,1491514,3043941,1552427,1552427,1315890,,227275,,186470,-3231,179591
,2732,六角,801,20112,,,,2.72,2,0,上櫃,113,26848,,,277,,119118,139230,,,,124196,-5078,,102038,,43928,988648,1993015,1004367,1004090,902853,,145966,,139991,-761,119118
-4197,2734,易飛網,,266,,,,1.66,2,,上櫃,113,103,,,,,67221,67487,,,,70362,-3141,,-20415,,91936,782270,862077,79807,79807,100222,,71521,,70628,-3141,71418
,2736,富野,,10169,,,,-1.18,2,,上櫃,113,0,,,,,-67751,-57582,,,,-59543,-8208,,-83606,,15855,88406,163023,74617,74617,158223,,-67751,,-49374,-8208,-67751
,2740,華軒,,,,,,-1.66,2,,上櫃,113,0,,,,,-38390,-38390,,,,-38390,,,-37046,,-1344,58703,96199,37496,37496,74542,,-38390,,-38390,,-38390
,2743,山富,,,,,,5.91,2,,上櫃,113,92299,,,,,212665,212665,,,,212665,,,293858,,11106,3036532,3594073,557541,557541,263683,,304964,,212665,,212665
,2745,五福,,,,,,5.86,2,,上櫃,113,55088,,,,,198166,198166,,,,198166,,,275241,,-21987,3339300,3833170,493870,493870,218629,,253254,,198166,,198166
,2751,王座,194,423,,,,1.97,2,,上櫃,113,0,,,,,33476,33899,,,,33476,,,32491,,985,349302,673008,323706,323706,291409,,33476,,33899,,33476
,2752,豆府,,-514,,,,7.67,2,,上櫃,113,46801,,,,,203332,202818,,,,201538,1794,,236315,,13818,810183,1716438,906255,906255,669940,,250133,,200982,1836,203332
,2754,亞洲藏壽司,,6055,,,,1.75,2,,上櫃,113,20617,,,,,81931,87986,,,,81931,,,117812,,-15264,1571824,2616646,1044822,1044822,927010,,102548,,87986,,81931
,2755,揚秦,,2424,,,,2.63,2,,上櫃,113,20685,,,,,79194,81618,,,,79194,,,99842,,37,870691,1182655,311964,311964,212122,,99879,,81618,,79194
,2756,聯發國際,,7538,,,,1.53,2,,上櫃,113,18277,,,,,37609,45147,,,,37609,,,38372,,17514,124249,321927,197678,197678,159306,,55886,,45147,,37609
,2916,滿心,,3365,,,,2.09,2,,上櫃,113,28567,,,,,114271,117636,,,,,,,127491,,15347,435564,944788,509224,509224,381733,,142838,,,,114271
0,2924,宏太-KY,,1117,,,,-0.49,2,,上櫃,113,695,,,,,-16194,-15077,,,,-16194,,,-15525,,26,51554,61976,10422,10422,25947,,-15499,0,-15077,0,-16194
,2926,誠品生活,,24897,,,,-0.47,2,,上櫃,113,904,,,,,-22324,2573,,,,-22040,-284,,-107270,,85850,2024044,3283443,1259399,1259399,1366669,,-21420,,3346,-773,-22324
,2937,集雅社,,,,,,1.21,2,,上櫃,113,12839,,,,,47836,47836,,,,47836,,,60762,,-87,1587729,2070386,482657,482657,421895,,60675,,47836,,47836
,2941,米斯特,,-75,,,,1.82,2,,上櫃,113,6503,,,,,26934,26859,,,,,,,33132,,305,148720,400200,251480,251480,218348,,33437,,,,26934
,2947,振宇五金,,,,,,1.75,2,,上櫃,113,8478,,,,,33780,33780,,,0,33780,0,,44536,,-2278,635902,1039066,403164,403164,358628,,42258,0,33780,0,33780
,2948,寶陞,,46684,,,,1.30,2,,上櫃,113,32019,,,,,36503,83187,,,,36503,,,83293,,-14771,567686,1023285,455599,455599,372306,,68522,,83187,,36503
,2949,欣新網,,19,,,,1.86,2,,上櫃,113,17943,,,,,47280,47299,,,,45037,2243,,65657,,-434,1894864,2108285,213421,213421,147764,,65223,,45046,2253,47280
,3064,泰偉,,831,,,,0.23,2,,上櫃,113,0,,,,,2673,3504,,,,2932,-259,,3723,,-1050,3586,55871,52285,52285,48562,,2673,,3763,-259,2673
,3066,李洲,,28462,,,,1.06,2,,上櫃,113,1454,,,,,80664,109126,,,,88057,-7393,,-44579,,126697,84219,107345,23126,23126,67705,,82118,,115214,-6088,80664
,3067,全域,,759,,,,-0.37,2,,上櫃,113,-110,,,,,-7418,-6659,,,,-7418,,,-11294,,3766,17225,35490,18265,18265,29559,,-7528,,-6659,0,-7418
,3071,協禧,,70482,,,,0.35,2,,上櫃,113,25205,,,,,85730,156212,,,,38089,47641,,78555,,32380,816842,1185287,368445,368445,289890,,110935,,102468,53744,85730
,3073,天方能源,0,566,,,,-0.61,2,,上櫃,113,99,,,,,-20838,-20272,,,,-19701,-1137,,-16458,,-4281,11534,19544,8010,8010,24468,,-20739,,-19135,-1137,-20838
,3078,僑威,,171148,,,,3.03,2,,上櫃,113,251541,,,,,689525,860673,,,,689525,,,604710,,336356,3120020,4142669,1022649,1022649,417939,,941066,,860673,,689525
,3081,聯亞,,-16137,,,,-0.77,2,,上櫃,113,-17670,,,,,-70680,-86817,,,,,,,-114031,,25681,536903,596567,59664,59664,173695,,-88350,,,,-70680
,3083,網龍,,5853,,,,0.86,2,,上櫃,113,4740,,,,,79551,85404,,,,74271,5280,,42678,,41613,43446,249978,206532,206532,163854,,84291,,78939,6465,79551
,3085,新零售,,,,,,-0.73,2,,上櫃,113,-4,,,,,-21090,-21090,,,,-21068,-22,,-21429,,335,21016,29392,8376,8376,29805,,-21094,,-21068,-22,-21090
,3086,華義*,,,,,,0.95,2,,上櫃,113,0,,,,,22413,22413,,,,22413,,,9103,,13310,34347,77019,42672,42672,33569,,22413,,22413,,22413
,3088,艾訊,,54484,,,,3.08,2,58,上櫃,113,145696,,,65,,310404,364888,,,,314252,-3848,,372126,,83974,1888936,3028877,1139941,1139934,767808,,456100,,368816,-3928,310404
,3093,港建*,,11386,,,,0.21,2,,上櫃,113,8916,,,,,30893,42279,,,,30893,0,,45349,,-5540,256569,448412,191843,191843,146494,,39809,,42279,0,30893
,3095,及成,,4241,,,,1.75,2,,上櫃,113,3168,,,,,17548,21789,,,,17548,0,,21401,,-685,221321,289039,67718,67718,46317,,20716,,21789,0,17548
,3105,穩懋,,1870015,,,,2.10,2,,上櫃,113,103472,,,,,660448,2530463,,,,892017,-231569,,684840,,79080,7057620,9403827,2346207,2346207,1661367,,763920,,2722141,-191678,660448
,3114,好德,,32499,,,,0.96,2,,上櫃,113,17337,,,,,62329,94828,,,,62329,0,,32157,,47509,1209320,1339104,129784,129784,97627,,79666,,94828,0,62329
,3115,富榮綱,,2381,,,,-0.27,2,,上櫃,113,-5,,,,,-11967,-9586,,,,-11967,,,-15380,,3408,275,424,149,149,15529,,-11972,,-9586,,-11967
,3118,進階,,,,,,0.94,2,,上櫃,113,7601,,,,,30398,30398,,,,,,,35177,,2822,231975,344378,112403,112403,77226,,37999,,,,30398
,3122,笙泉,,564,,,,-0.75,2,,上櫃,113,44,,,,,-30250,-29686,,,,-30250,,,-30033,,-173,118264,173385,55121,55121,85154,,-30206,,-29686,,-30250
,3128,昇銳,,,,,,0.53,2,,上櫃,113,4257,,,,,21755,21755,,,,21944,-189,,24274,,1738,347053,495448,148395,148395,124121,,26012,,21944,-189,21755
,3131,弘塑,,46058,,,,13.04,2,,上櫃,113,87021,,,,,377059,423117,,,,377382,-323,,374686,,89394,1054093,1859856,805763,805763,431077,,464080,,423429,-312,377059
,3141,晶宏,-4501,18212,,,,0.92,2,,上櫃,113,14088,,,,,53373,71585,,,,69008,-15635,,12293,,55168,469137,752102,282965,282965,266171,,67461,,87220,-15635,53373
,3147,大綜,,3008,,,,3.86,2,,上櫃,113,41598,,,,,150502,153510,,,,150502,,,132764,,59336,1622522,1977484,354962,354962,222198,,192100,,153510,,150502
,3152,璟德,,,,,,3.20,2,,上櫃,113,55224,,,,,220893,220893,,,,,,,231949,,44168,429234,806591,377357,377357,145408,,276117,,,,220893
,3158,嘉實,,,,,,3.39,2,,上櫃,113,-21445,,,,,89059,89059,,,,89058,1,,62045,,5569,147729,418593,270864,270864,208819,,67614,,89058,1,89059
,3162,精確,,67901,,,,-0.90,2,,上櫃,113,5072,,,,,-116012,-48111,,,,-117048,1036,,-98601,,-12339,1484725,1641683,156958,156958,255559,,-110940,,-48554,443,-116012
,3163,波若威,,34123,,,,3.66,2,,上櫃,113,24044,,,,,294834,328957,,,,294834,,,26200,,292678,837352,1008247,170895,170895,144695,,318878,,328957,,294834
,3169,亞信,,9478,,,,1.80,2,,上櫃,113,21504,,,,,113366,122844,,,,113366,,,112935,,21935,213023,437961,224938,224938,112003,,134870,,122844,,113366
,3171,炎洲流通,,3300,,,,0.80,2,,上櫃,113,12560,,,,,53033,56333,,,,53033,,,57943,,7650,513926,713177,199251,199251,141308,,65593,,56333,,53033
,3176,基亞,,75641,,,,-0.46,2,,上櫃,113,20498,,,,,-90551,-14910,,,,-63798,-26753,,-167190,,97137,244658,605422,360764,360764,527954,,-70053,,-35792,20882,-90551
,3178,公準,,517,,,,0.85,2,,上櫃,113,8700,,,,,38823,39340,,,,38462,361,,25437,,22086,555456,674665,119209,119209,93772,,47523,,38823,517,38823
,3188,鑫龍騰,,,,,,1.27,2,,上櫃,113,68161,,,,,236151,236151,,,,236151,,,303869,,443,519385,934439,415054,415054,111185,,304312,,236151,,236151
,3191,雲嘉南,,167,,,,-0.32,2,,上櫃,113,1379,,,,,-14119,-13952,,,,-14119,,,-21442,,8702,69847,82289,12442,12442,33884,,-12740,,-13952,,-14119
,3205,佰研,,21312,,,,-0.79,2,,上櫃,113,0,,,,,-26837,-5525,,,,-25718,-1119,,-34069,,7232,195674,235354,39680,39680,73749,,-26837,,-4650,-875,-26837
,3206,志豐,,47160,,,,2.87,2,,上櫃,113,70321,,,,,171131,218291,,,,169194,1937,,159344,,82108,1440828,1844789,403961,403961,244617,,241452,,213329,4962,171131
,3207,耀勝,,20320,,,,0.54,2,,上櫃,113,5089,,,,,24101,44421,,,,33048,-8947,,22727,,6463,625261,776000,150739,150739,128012,,29190,,53732,-9311,24101
,3211,順達,,357146,,,,10.31,2,,上櫃,113,163691,,,,,1563531,1920677,,,,1563531,,,447075,,1280147,6517480,7374106,856626,856626,409551,,1727222,,1920677,,1563531
,3213,茂訊,,8555,,,,5.57,2,,上櫃,113,91332,,,,,330514,339069,,,,326703,3811,,334496,,87350,979067,1485397,506330,506330,171834,,421846,,335258,3811,330514
,3217,優群,,21335,,,,4.69,2,,上櫃,113,108796,,,,,422299,443634,,,,422299,,,399501,,131594,765720,1474663,708943,708943,309442,,531095,,443634,,422299
,3218,大學光,,25040,,,,6.87,2,,上櫃,113,145263,,,,,573188,598228,,,,582024,-8836,,706218,,12233,818568,2110603,1292035,1292035,585817,,718451,,600320,-2092,573188
,3219,倚強科,,45166,,,,0.31,2,,上櫃,113,4618,,,,,40210,85376,,,,21595,18615,,2358,,42470,236891,563164,326273,326273,323915,,44828,,54006,31370,40210
,3221,台嘉碩,,-4374,,,,0.71,2,,上櫃,113,12598,,,0,,63590,59216,,,,73557,-9967,,48211,,27977,829949,1085869,255920,255920,207709,,76188,,61310,-2094,63590
,3224,三顧,,23065,,,,-0.52,2,,上櫃,113,3889,,,,,-79495,-56430,,,,-35236,-44259,,-111945,,36339,584870,662608,77738,77738,189683,,-75606,,-12171,-44259,-79495
,3226,龍鋒,,,,,,3.67,2,,上櫃,113,68885,,,,,236557,236557,,,,,,,228558,,76884,885189,1204409,319220,319220,90662,,305442,,,,236557
,3227,原相,,349771,,,,5.38,2,,上櫃,113,110347,,,,,778257,1128028,,,,778257,,,698975,,189629,1491781,3795069,2303288,2303288,1604313,,888604,,1128028,,778257
,3228,金麗科,,-198,,,,0.70,2,,上櫃,113,3427,,,,,49077,48879,,,,,,,46973,,5531,56940,269450,212510,212510,165537,,52504,,,,49077
0,3230,錦明,1629,13421,,,,4.62,2,,上櫃,113,-2081,,,,,328474,341895,,,,328474,,,-73042,,399435,216929,222638,5709,5709,80380,,326393,,341895,,328474
,3232,昱捷,,4636,,,,0.40,2,,上櫃,113,2414,,,,,18582,23218,,,,18582,,,13210,,7786,776976,853781,76805,76805,63595,,20996,,23218,,18582
,3234,光環,,3805,,,,-1.28,2,282,上櫃,113,0,,,239,,-145732,-141927,,,,-135042,-10690,,-154322,,8590,291312,294215,2903,2946,157268,,-145732,,-131237,-10690,-145732
,3236,千如,,38669,,,,-0.02,2,,上櫃,113,5639,,,,,-1851,36818,,,,-1851,,,-40097,,43885,719429,899988,180559,180559,220656,,3788,,36818,,-1851
,3252,海灣,,0,,,,0.02,2,,上櫃,113,199,,,,,2531,2531,,,,764,1767,,27525,,-24795,169909,258649,88740,88740,61215,,2730,,764,1767,2531
,3259,鑫創,,,,,,-1.86,2,,上櫃,113,,,,,,-106002,-106002,,,,-106002,,,-109134,,3132,108793,103204,-5589,-5589,103545,,-106002,,-106002,,-106002
,3260,威剛,,94926,,,,6.20,2,,上櫃,113,670247,,,,,1830162,1925088,,,,1814298,15864,,2938288,,-437879,15558678,20929918,5371240,5371240,2432952,,2500409,,1938644,-13556,1830162
,3264,欣銓,,115040,,,,2.32,2,,上櫃,113,131104,,,,,1098365,1213405,,,,1098365,,,1202377,,27092,4760621,6574733,1814112,1814112,611735,,1229469,,1213405,,1098365
,3265,台星科,,138725,,,,3.40,2,,上櫃,113,96170,,,,,462750,601475,,,,462750,,,409355,,149565,1481198,2020713,539515,539515,130160,,558920,,601475,,462750
,3268,海德威,,-15047,,,,0.53,2,,上櫃,113,1872,,,,,18077,3030,,,,18077,,,-8423,,28372,465559,500583,35024,35024,43447,,19949,,3030,,18077
,3272,東碩,,114834,,,,-1.91,2,,上櫃,113,-4394,,,,,-116747,-1913,,,,-116747,,,-105642,,-15499,1218838,1362347,143509,143509,249151,,-121141,,-1913,,-116747
,3276,宇環,,19045,,,,-0.24,2,,上櫃,113,0,,,,,-46738,-27693,,,,-17044,-29694,,-88720,,41982,591550,566575,-24975,-24975,63745,,-46738,,2001,-29694,-46738
,3284,太普高,,3207,,,,1.33,2,,上櫃,113,26840,,,,,114533,117740,,,,117810,-3277,,155741,,-14368,317987,526134,208147,208147,52406,,141373,,121425,-3685,114533
,3285,微端,,10101,,,,0.60,2,,上櫃,113,14785,,,,,26400,36501,,,,25685,715,,19180,,22005,305907,406167,100260,100260,81080,,41185,,34608,1893,26400
,3287,廣寰科,,-1938,,,,1.97,2,,上櫃,113,6894,,,,,97431,95493,,,,86838,10593,,12968,,91357,263205,372039,108834,108834,95866,,104325,,84900,10593,97431
,3288,點晶,,1445,,,,-0.75,2,,上櫃,113,0,,,,,-11192,-9747,,,,-11188,-4,,-9508,,-1684,14630,34481,19851,19851,29359,,-11192,,-9743,-4,-11192
,3289,宜特,,16715,,,,4.13,2,,上櫃,113,10180,,,,,290313,307028,,,,305769,-15456,,173234,,127259,1546588,2122349,575761,575761,402527,,300493,,322484,-15456,290313
,3290,東浦,,53450,,,,1.03,2,,上櫃,113,7009,,,,,125649,179099,,,,125649,0,,117515,,15143,583857,863861,280004,280004,162489,,132658,,179099,0,125649
,3293,鈊象,,-136715,,,,15.30,2,,上櫃,113,895786,,,,,4312391,4175676,,,,4312631,-240,,4781562,,426615,303440,8752533,8449093,8449093,3667531,,5208177,,4175825,-149,4312391
,3294,英濟,,58383,,,,0.17,2,,上櫃,113,29061,,,,,21176,79559,,,,22262,-1086,,-29904,,80141,1730842,2027910,297068,297068,326972,,50237,,80353,-794,21176
,3297,杭特,,0,,,,-0.01,2,,上櫃,113,4844,,,,,-112,-112,,,,-112,,,-19920,,24652,57345,81863,24518,24518,44438,,4732,,-112,,-112
,3303,岱稜,,18993,,,,1.62,2,,上櫃,113,36912,,,,,152949,171942,,,,152112,837,,258764,,-68903,859704,1403830,544126,544126,285362,,189861,,171105,837,152949
,3306,鼎天,900,723088,,,,1.82,2,,上櫃,113,10250,,,,,92245,815333,,,,92245,,,13498,,88997,319612,480005,160393,160393,147795,,102495,,815333,,92245
,3310,佳穎,,67229,,,,1.13,2,,上櫃,113,8893,,,,,65219,132448,,,,67952,-2733,,48535,,25577,500885,666232,165347,165347,116812,,74112,,135181,-2733,65219
,3313,斐成,,0,,,,1.35,2,,上櫃,113,0,,,,,227108,227108,,,,227900,-792,,-27444,,254552,24573,23216,-1357,-1357,26087,,227108,,227900,-792,227108
,3317,尼克森,,9047,,,,1.29,2,,上櫃,113,26912,,,,,91562,100609,,,,91562,,,100985,,17489,820436,1114191,293755,293755,192770,,118474,,100609,,91562
,3322,建舜電,,693,,,,-0.40,2,,上櫃,113,4550,,,,,-44297,-43604,,,,-44207,-90,,-67290,,27543,1152908,1364765,211857,211857,279147,,-39747,,-43329,-275,-44297
,3323,加百裕,,16543,,,,-0.55,2,,上櫃,113,12590,,,,,-44152,-27609,,,,-48322,4170,,-72083,,40521,2425970,2641427,215457,215457,287540,,-31562,,-31779,4170,-44152
,3324,雙鴻,,134293,,,,11.64,2,,上櫃,113,241464,,,,,1037994,1172287,,,,1027596,10398,,1015984,,263474,5447499,7434447,1986948,1986948,970964,,1279458,,1155078,17209,1037994
,3325,旭品,,21501,,,,-0.09,2,,上櫃,113,-4201,,,,,-6498,15003,,,,-7704,1206,,-38896,,28197,667356,726353,58997,58997,97893,,-10699,,15388,-385,-6498
,3332,幸康,,61331,,,,1.35,2,,上櫃,113,17314,,,,,64971,126302,,,,64971,,,46692,,35593,445362,683218,237856,237856,191164,,82285,,126302,,64971
,3339,泰谷,,,,,,0.29,2,,上櫃,113,0,,,,,17384,17384,,,,,,,3521,,13863,266069,312637,46568,46568,43047,,17384,,,,17384
