停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,支出及費用,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
,1584,精剛,,-519,,,,0.30,1,,上櫃,113,14133,,,,,55995,55476,,,,58485,-2490,,47699,,22429,503149,592832,89683,89683,41984,,70128,,57966,-2490,55995
,1586,和勤,,20098,,,,0.33,1,,上櫃,113,5644,,,,,27160,47258,,,,27160,,,33576,,-772,531788,650982,119194,119194,85618,,32804,,47258,,27160
,1591,駿吉-KY,,5389,,,,-0.47,1,,上櫃,113,-2351,,,,,-16259,-10870,,,,-16259,,,-20018,,1408,41302,37367,-3935,-3935,16083,,-18610,,-10870,,-16259
,1593,祺驊,,15295,,,,0.00,1,,上櫃,113,10138,,,,,4628,19923,,,,127,4501,,4503,,10263,169810,242939,73129,73129,68626,,14766,,15422,4501,4628
,1595,川寶,,5088,,,,0.36,1,,上櫃,113,9569,,,,,16943,22031,,,,17244,-301,,-5754,,32266,138243,207120,68877,68877,74631,,26512,,22332,-301,16943
,1599,宏佳騰,,-12658,,,,-0.49,1,,上櫃,113,4902,,,,,-35940,-48598,,,,-35940,,,-41011,,9973,368242,457530,89288,89288,130299,,-31038,,-48598,,-35940
,1742,台蠟,,1696,,,,1.19,1,,上櫃,113,,,,,,110022,111718,,,,110022,,,-21368,,131390,50564,58610,8046,8046,29414,,110022,,111718,,110022
,1777,生泰,,80,,,,1.96,1,,上櫃,113,21846,,,,,87384,87464,,,,,,,74613,,34617,164935,269782,104847,104847,30234,,109230,,,,87384
,1781,合世,,-552,,,,0.30,1,,上櫃,113,2009,,,,,14288,13736,,,,14288,,,1591,,14706,167063,201906,34843,34843,33252,,16297,,13736,,14288
,1784,訊聯,,158,,,,0.47,1,,上櫃,113,9369,,,,,23818,23976,,,,22176,1642,,23201,,9986,134415,296440,162025,162025,138824,,33187,,22288,1688,23818
,1785,光洋科,,51269,,,,0.73,1,,上櫃,113,91977,,,,,430502,481771,,,,430487,15,,342364,,180115,5598619,6313036,714417,714417,372053,,522479,,481756,15,430502
,1788,杏昌,,1207,,,,2.16,1,0,上櫃,113,22597,,,0,,96103,97310,,,,96103,,,105566,,13134,706950,964843,257893,257893,152327,,118700,,97310,,96103
,1796,金穎生技,,356,,,,-0.20,1,,上櫃,113,756,,,,,-8310,-7954,,,,-8310,,,-9794,,2240,96774,118386,21612,21612,31406,,-7554,,-7954,,-8310
,1799,易威,,12971,,,,-0.41,1,,上櫃,113,66,,,,,-55718,-42747,,,,-48168,-7550,,-53004,,-2648,29748,73418,43670,43670,96674,,-55652,,-35425,-7322,-55718
,1813,寶利徠,,-1087,,,,0.41,1,,上櫃,113,-626,,,,,16355,15268,,,,18944,-2589,,-21931,,37660,80162,79623,-539,-539,21392,,15729,,18075,-2807,16355
,1815,富喬,,98305,,,,-0.13,1,,上櫃,113,-26537,,,,,-61274,37031,,,,-61274,,,-122019,,34208,764586,762871,-1715,-1715,120304,,-87811,,37031,,-61274
,2035,唐榮公司,,-5424,,,,-0.52,1,,上櫃,113,,,,,,-181067,-186491,,,,,,,-188965,,7898,2731637,2615203,-116434,-116434,72531,,-181067,,,,-181067
,2061,風青,,3279,,,,0.03,1,,上櫃,113,1781,,,,,1298,4577,,,,1298,,,-6897,,9976,211092,218231,7139,7139,14036,,3079,,4577,,1298
,2063,世鎧精密,,3573,,,,0.83,1,,上櫃,113,13094,,,,,41249,44822,,,,41249,,,44635,,9708,215637,293677,78040,78040,33405,,54343,,44822,,41249
,2064,晉椿,,-1017,,,,-0.07,1,,上櫃,113,,,,-133,,-5054,-6071,,,,-5033,-21,,-25035,,19981,351790,355204,3414,3547,28582,,-5054,,-6051,-20,-5054
,2065,世豐,,8083,,,,1.38,1,,上櫃,113,19001,,,,,76005,84088,,,,76005,,,58923,,36083,472067,581440,109373,109373,50450,,95006,,84088,,76005
,2066,世德,,1384,,,,2.90,1,,上櫃,113,31490,,,,,120816,122200,,,,120816,0,,121363,,30943,485387,739147,253760,253760,132397,,152306,,122200,0,120816
,2067,嘉鋼,,8245,,,,-0.87,1,,上櫃,113,-1179,,,,,-48104,-39859,,,,-39237,-8867,,-45319,,-3964,231182,231825,643,643,45962,,-49283,,-31925,-7934,-48104
,2070,精湛,,-16350,,,,0.67,1,,上櫃,113,7117,,,,,24116,7766,,,,24116,,,24998,,6235,69778,146706,76928,76928,51930,,31233,,7766,,24116
,2073,雄順,,1358,,,,0.20,1,,上櫃,113,1366,,,,,5602,6960,,,,,,,11177,,-4209,112872,140446,27574,27574,16397,,6968,,,,5602
,2221,大甲,,2442,,,,0.06,1,0,上櫃,113,1301,,,0,,3495,5937,,,,2401,1094,,3027,,1769,262258,294310,32052,32052,29025,,4796,1094,4843,,3495
,2230,泰茂,-25,25546,,,,1.87,1,,上櫃,113,10849,,,,,95267,120813,,,,95705,-438,,94115,,12001,160238,279739,119501,119501,25361,,106116,,120663,150,95267
,2235,謚源,,0,,,,0.87,1,,上櫃,113,7965,,,,,31105,31105,,,,,,,11493,,27577,103089,131302,28213,28213,16720,,39070,,,,31105
,2596,綠意,,,,,,-0.11,1,,上櫃,113,1386,,,,,-12099,-12099,,,,-11490,-609,,-11056,,343,92957,98603,5646,5646,16702,,-10713,,-11490,-609,-12099
,2640,大車隊,,,,,,1.94,1,,上櫃,113,29651,,,,,113440,113440,,,,114737,-1297,,140119,,2972,382084,729536,347452,347452,207333,,143091,,114737,-1297,113440
,2641,正德,,270165,,,,0.52,1,,上櫃,113,-598,,,,,153083,423248,,,,153083,,,161075,,-8590,208445,389916,181471,181471,20396,,152485,,423248,,153083
,2643,捷迅,,39416,,,,1.35,1,,上櫃,113,11992,,,,,47287,86703,,,,47287,,,42614,,16665,879772,979278,99506,99506,56892,,59279,,86703,,47287
,2718,全心投控,,18209,,,,1.16,1,,上櫃,113,25737,,,,,101470,119679,,,,101470,,,125476,,1731,132585,300098,167513,167513,42037,,127207,,119679,,101470
,2719,燦星旅,,,,,,0.41,1,,上櫃,113,-1471,,,,,28141,28141,,,,28141,,,8522,,18148,481861,546025,64164,64164,55642,,26670,,28141,,28141
,2724,藝舍-KY,,57226,,,,-0.84,1,,上櫃,113,0,,,,,-50061,7165,,,0,-50061,,,-19269,,-30792,6206,17789,11583,11583,30852,,-50061,0,7165,,-50061
,2726,雅茗-KY,,11971,,,,3.69,1,,上櫃,113,1934,,,,,96130,108101,,,,95549,581,,3297,,94767,56925,129327,72402,72402,69105,,98064,,105595,2506,96130
,2729,瓦城,,2993,,,,2.52,1,,上櫃,113,24691,,,,,88089,91082,,,,89814,-1725,,117235,,-4455,757350,1536974,779624,779624,662389,,112780,,92807,-1725,88089
,2732,六角,-189,10497,,,,1.23,1,0,上櫃,113,11884,,,586,,52830,63327,,,,55966,-3136,,29261,,35453,493184,970501,477317,476731,447281,,64714,,64670,-1343,52830
,2734,易飛網,,186,,,,0.10,1,,上櫃,113,0,,,,,5125,5311,,,,4145,980,,3679,,1446,589895,670351,80456,80456,76777,,5125,,4340,971,5125
,2736,富野,,7559,,,,-0.13,1,,上櫃,113,0,,,,,-11130,-3571,,,,-6661,-4469,,-32774,,21644,43629,90009,46380,46380,79154,,-11130,,898,-4469,-11130
,2740,華軒,,,,,,-1.00,1,,上櫃,113,0,,,,,-23227,-23227,,,,-23227,,,-21969,,-1258,30535,48449,17914,17914,39883,,-23227,,-23227,,-23227
,2743,山富,,,,,,5.40,1,,上櫃,113,48031,,,,,194553,194553,,,,194553,,,224491,,18093,1538508,1895439,356931,356931,132440,,242584,,194553,,194553
,2745,五福,,,,,,3.11,1,,上櫃,113,26321,,,,,105193,105193,,,,105193,,,140588,,-9074,1562701,1801500,238799,238799,98211,,131514,,105193,,105193
,2751,王座,185,294,,,,0.88,1,,上櫃,113,0,,,,,15023,15317,,,,15023,,,14531,,492,174704,336483,161779,161779,147433,,15023,,15317,,15023
,2752,豆府,,91,,,,3.90,1,,上櫃,113,25380,,,,,103319,103410,,,,102497,822,,125307,,3392,401508,859565,458057,458057,332750,,128699,,102543,867,103319
,2754,亞洲藏壽司,,4168,,,,2.02,1,,上櫃,113,23613,,,,,94179,98347,,,,94179,,,126521,,-8729,841854,1433328,591474,591474,464953,,117792,,98347,,94179
,2755,揚秦,,1791,,,,1.16,1,,上櫃,113,8763,,,,,35022,36813,,,,35022,,,43775,,10,419788,567063,147275,147275,103500,,43785,,36813,,35022
,2756,聯發國際,,5532,,,,0.76,1,,上櫃,113,8976,,,,,18629,24161,,,,18629,,,16772,,10833,61614,157783,96169,96169,79397,,27605,,24161,,18629
,2916,滿心,,2546,,,,1.38,1,,上櫃,113,18781,,,,,75127,77673,,,,,,,84590,,9318,236860,506484,269624,269624,185034,,93908,,,,75127
,2924,宏太-KY,,809,,,,-0.32,1,,上櫃,113,0,,,,,-10501,-9692,,,,-10501,,,-10499,,-2,4775,7746,2971,2971,13470,,-10501,,-9692,,-10501
,2926,誠品生活,,20098,,,,-0.19,1,,上櫃,113,1755,,,,,-9026,11072,,,,-8890,-136,,-37394,,30123,989019,1619605,630586,630586,667980,,-7271,,11389,-317,-9026
,2937,集雅社,,,,,,0.49,1,,上櫃,113,4932,,,,,19429,19429,,,,19429,,,24246,,115,781111,1020270,239159,239159,214913,,24361,,19429,,19429
,2941,米斯特,,-75,,,,0.90,1,,上櫃,113,3183,,,,,12733,12658,,,,,,,16101,,-185,76657,199884,123227,123227,107126,,15916,,,,12733
,2947,振宇五金,,,,,,0.98,1,,上櫃,113,4649,,,,,18872,18872,,,0,18872,0,,26361,,-2840,309827,512212,202385,202385,176024,,23521,0,18872,0,18872
,2948,寶陞,,34036,,,,0.68,1,,上櫃,113,14493,,,,,18904,52940,,,,18904,,,39820,,-6423,275997,497233,221236,221236,181416,,33397,,52940,,18904
,2949,欣新網,,14,,,,0.94,1,,上櫃,113,6027,,,,,23653,23667,,,,22631,1022,,31021,,-1341,891681,995098,103417,103417,72396,,29680,,22638,1029,23653
,3064,泰偉,,736,,,,1.01,1,,上櫃,113,,,,,,13109,13845,,,,13109,0,,8088,,5021,1489,34185,32696,32696,24608,,13109,,13845,0,13109
,3066,李洲,,-3717,,,,-0.23,1,,上櫃,113,0,,,,,-22105,-25822,,,,-18785,-3320,,-22559,,454,41133,53691,12558,12558,35117,,-22105,,-23361,-2461,-22105
,3067,全域,,530,,,,-0.09,1,,上櫃,113,171,,,,,-1770,-1240,,,,-1770,0,,-4484,,2885,14852,32203,17351,17351,21835,,-1599,,-1240,0,-1770
,3071,協禧,,54167,,,,0.06,1,,上櫃,113,8157,,,,,25727,79894,,,,6183,19544,,20993,,12891,386398,548157,161759,161759,140766,,33884,,55983,23911,25727
,3073,天方能源,0,1032,,,,-0.26,1,,上櫃,113,0,,,,,-9168,-8136,,,,-8442,-726,,-7326,,-1842,5293,8752,3459,3459,10785,,-9168,,-7410,-726,-9168
,3078,僑威,,140407,,,,1.49,1,,上櫃,113,111793,,,,,339394,479801,,,,339394,,,231352,,219835,1565977,2002775,436798,436798,205446,,451187,,479801,,339394
,3081,聯亞,,-14210,,,,-0.44,1,,上櫃,113,-10002,,,,,-40007,-54217,,,,,,,-66650,,16641,304070,323979,19909,19909,86559,,-50009,,,,-40007
,3083,網龍,,-8921,,,,0.50,1,,上櫃,113,1109,,,,,43993,35072,,,,43388,605,,5754,,39348,25216,111113,85897,85897,80143,,45102,,33633,1439,43993
,3085,新零售,,0,,,,-0.31,1,,上櫃,113,0,,,,,-9130,-9130,,,,-9115,-15,,-9095,,-35,12579,18613,6034,6034,15129,,-9130,,-9115,-15,-9130
,3086,華義*,,,,,,0.80,1,,上櫃,113,0,,,,,18963,18963,,,,18963,,,9791,,9172,18855,43923,25068,25068,15277,,18963,,18963,,18963
,3088,艾訊,,40521,,,,1.45,1,58,上櫃,113,75689,,,58,,147904,188425,,,,147904,,,165027,,58566,868504,1409106,540602,540602,375575,,223593,,188425,,147904
,3093,港建*,,9004,,,,0.16,1,,上櫃,113,5860,,,,,23012,32016,,,0,23012,0,,27396,,1476,108843,207807,98964,98964,71568,,28872,0,32016,0,23012
,3095,及成,,1914,,,,0.76,1,,上櫃,113,332,,,,,7648,9562,,,,7648,,,7887,,93,105963,136237,30274,30274,22387,,7980,,9562,,7648
,3105,穩懋,,970320,,,,0.96,1,,上櫃,113,41757,,,,,266963,1237283,,,,406726,-139763,,183565,,125155,3447733,4442401,994668,994668,811103,,308720,,1348257,-110974,266963
,3114,好德,,25713,,,,0.61,1,,上櫃,113,10570,,,,,39871,65584,,,,39871,0,,16344,,34097,573037,631645,58608,58608,42264,,50441,,65584,0,39871
,3115,富榮綱,,1662,,,,-0.13,1,,上櫃,113,0,,,,,-5755,-4093,,,,-5755,,,-7977,,2222,190,195,5,5,7982,,-5755,,-4093,,-5755
,3118,進階,,,,,,0.59,1,,上櫃,113,4790,,,,,19163,19163,,,,,,,22974,,979,118468,178227,59759,59759,36785,,23953,,,,19163
,3122,笙泉,,392,,,,-0.41,1,,上櫃,113,22,,,,,-16557,-16165,,,,-16557,,,-17305,,770,56788,79282,22494,22494,39799,,-16535,,-16165,0,-16557
,3128,昇銳,,,,,,0.18,1,,上櫃,113,3304,,,,,6876,6876,,,,7500,-624,,7356,,2824,171523,239149,67626,67626,60270,,10180,,7500,-624,6876
,3131,弘塑,,87435,,,,5.99,1,,上櫃,113,46721,,,,,171668,259103,,,,171908,-240,,173715,,44674,509834,898137,388303,388303,214588,,218389,,259337,-234,171668
,3141,晶宏,-4498,10989,,,,0.50,1,,上櫃,113,7147,,,,,28262,39251,,,,37198,-8936,,-6248,,41657,208999,337979,128980,128980,130730,,35409,,48187,-8936,28262
,3147,大綜,,1834,,,,2.03,1,,上櫃,113,20076,,,,,79280,81114,,,,79280,,,53542,,45814,848182,1008050,159868,159868,106326,,99356,,81114,,79280
,3152,璟德,,,,,,1.76,1,,上櫃,113,30321,,,,,121284,121284,,,,,,,121494,,30111,208638,402505,193867,193867,72373,,151605,,,,121284
,3162,精確,,29864,,,,-0.64,1,,上櫃,113,1255,,,,,-82575,-52711,,,,-83506,931,,-72431,,-8889,653484,691949,38465,38465,110896,,-81320,,-53001,290,-82575
,3163,波若威,,30921,,,,1.68,1,,上櫃,113,18082,,,,,135162,166083,,,,135162,,,26031,,127213,450027,548800,98773,98773,72742,,153244,,166083,,135162
,3169,亞信,,7023,,,,0.79,1,,上櫃,113,9366,,,,,49766,56789,,,,49766,,,46014,,13118,99922,200417,100495,100495,54481,,59132,,56789,,49766
,3171,炎洲流通,,2266,,,,0.37,1,,上櫃,113,6013,,,,,24581,26847,,,,24581,,,26951,,3643,242294,338654,96360,96360,69409,,30594,,26847,,24581
,3176,基亞,,-1886,,,,-0.54,1,,上櫃,113,9918,,,,,-125117,-127003,,,,-75745,-49372,,-139342,,24143,113230,251316,138086,138086,277428,,-115199,,-75867,-51136,-125117
,3178,公準,,387,,,,0.32,1,,上櫃,113,2859,,,,,14705,15092,,,,14555,150,,1275,,16289,253863,300927,47064,47064,45789,,17564,,14826,266,14705
,3188,鑫龍騰,,,,,,0.84,1,,上櫃,113,42979,,,,,156878,156878,,,,156878,,,199422,,435,375215,638531,263316,263316,63894,,199857,,156878,,156878
,3191,雲嘉南,,477,,,,-0.17,1,,上櫃,113,1107,,,,,-7314,-6837,,,,-7314,,,-12972,,6765,36728,39862,3134,3134,16106,,-6207,,-6837,,-7314
,3205,佰研,0,-11136,,,,-0.29,1,0,上櫃,113,0,,,0,,-10058,-21194,,,,-9345,-713,,-15449,,5391,99256,117041,17785,17785,33234,,-10058,,-20648,-546,-10058
,3206,志豐,,35501,,,,1.21,1,,上櫃,113,27232,,,,,72118,107619,,,0,71300,818,,63959,,35391,625306,801051,175745,175745,111786,,99350,0,104618,3001,72118
,3207,耀勝,,16855,,,,0.05,1,,上櫃,113,2432,,,,,-1132,15723,,,,2954,-4086,,-187,,1487,259889,317592,57703,57703,57890,,1300,,19895,-4172,-1132
,3211,順達,,276834,,,,1.37,1,,上櫃,113,67928,,,,,207711,484545,,,,207711,,,185329,,90310,3047308,3426658,379350,379350,194021,,275639,,484545,,207711
,3213,茂訊,,114254,,,,2.66,1,,上櫃,113,37160,,,,,159822,274076,,,,156331,3491,,180305,,16677,497570,757955,260385,260385,80080,,196982,,270585,3491,159822
,3217,優群,,-41786,,,,2.22,1,,上櫃,113,46830,,,,,199729,157943,,,,199729,,,162700,,83859,368507,682333,313826,313826,151126,,246559,,157943,,199729
,3218,大學光,,20503,,,,3.59,1,,上櫃,113,77192,,,,,298489,318992,,,,303884,-5395,,367907,,7774,410140,1071180,661040,661040,293133,,375681,,318934,58,298489
,3219,倚強科,,33322,,,,-0.53,1,,上櫃,113,-5672,,,,,-54841,-21519,,,,-37121,-17720,,-79385,,18872,67547,139049,71502,71502,150887,,-60513,,-13307,-8212,-54841
,3221,台嘉碩,,7637,,,,0.43,1,,上櫃,113,15445,,,0,,40744,48381,,,,44832,-4088,,34560,,21629,390569,530250,139681,139681,105121,,56189,,44162,4219,40744
,3224,三顧,,16663,,,,-0.37,1,,上櫃,113,2970,,,,,-39475,-22812,,,,-25341,-14134,,-61743,,25238,298129,330088,31959,31959,93702,,-36505,,-8678,-14134,-39475
,3226,龍鋒,,,,,,1.80,1,,上櫃,113,35362,,,,,116150,116150,,,,,,,99180,,52332,416168,567024,150856,150856,51676,,151512,,,,116150
,3227,原相,,149562,,,,2.02,1,,上櫃,113,41744,,,,,291163,440725,,,,291163,,,231526,,101381,748973,1750414,1001441,1001441,769915,,332907,,440725,,291163
,3228,金麗科,,-862,,,,0.12,1,,上櫃,113,1021,,,,,8127,7265,,,,,,,4984,,4164,23501,109659,86158,86158,81174,,9148,,,,8127
,3230,錦明,1633,8360,,,,-0.26,1,,上櫃,113,-3152,,,,,-18241,-9881,,,,-18241,,,-29932,,8539,103364,104777,1413,1413,32978,,-21393,,-9881,,-18241
,3232,昱捷,,2066,,,,0.16,1,,上櫃,113,2305,,,,,7465,9531,,,,7465,,,3589,,6181,411501,451741,40240,40240,36651,,9770,,9531,,7465
,3234,光環,,3345,,,,-0.83,1,282,上櫃,113,0,,,190,,-89902,-86557,,,,-82680,-7222,,-95287,,5385,162696,148198,-14498,-14406,80881,,-89902,,-79335,-7222,-89902
,3236,千如,,17577,,,,-0.15,1,,上櫃,113,-3111,,,,,-15435,2142,,,,-15435,,,-33559,,15013,368414,443343,74929,74929,108488,,-18546,,2142,,-15435
,3252,海灣,,0,,,,0.13,1,,上櫃,113,0,,,,,7372,7372,,,,6403,969,,21143,,-13771,84832,135500,50668,50668,29525,,7372,,6403,969,7372
,3259,鑫創,,,,,,-1.11,1,,上櫃,113,,,,,,-63365,-63365,,,,-63365,,,-64873,,1508,56423,42199,-14224,-14224,50649,,-63365,,-63365,,-63365
,3260,威剛,,246099,,,,3.62,1,,上櫃,113,419165,,,,,1058900,1304999,,,,1059695,-795,,1546523,,-68458,8004483,10880693,2876210,2876210,1329687,,1478065,,1298849,6150,1058900
,3264,欣銓,,79389,,,,1.15,1,,上櫃,113,155858,,,,,546962,626351,,,,546962,,,661069,,41751,2317610,3267566,949956,949956,288887,,702820,,626351,,546962
,3265,台星科,,102670,,,,1.86,1,,上櫃,113,63366,,,,,253466,356136,,,,253466,,,214354,,102478,719249,1000667,281418,281418,67064,,316832,,356136,,253466
,3268,海德威,,6465,,,,0.34,1,,上櫃,113,2961,,,,,11383,17848,,,,11383,,,-6746,,21090,199513,214924,15411,15411,22157,,14344,,17848,,11383
,3272,東碩,,104328,,,,-1.09,1,,上櫃,113,-3230,,,,,-66832,37496,,,,-66832,,,-47980,,-22082,631913,700525,68612,68612,116592,,-70062,,37496,,-66832
,3276,宇環,,12722,,,,-0.12,1,,上櫃,113,0,,,,,-20129,-7407,,,,-8095,-12034,,-32327,,12198,349610,343417,-6193,-6193,26134,,-20129,,4627,-12034,-20129
,3284,太普高,,1766,,,,0.50,1,,上櫃,113,6397,,,,,43537,45303,,,,44124,-587,,41124,,8810,148471,214173,65702,65702,24578,,49934,,45927,-624,43537
,3285,微端,,7582,,,,0.31,1,,上櫃,113,4771,,,,,13886,21468,,,,13263,623,,3734,,14923,141028,182257,41229,41229,37495,,18657,,19925,1543,13886
,3287,廣寰科,,-1393,,,,1.07,1,,上櫃,113,5164,,,,,55791,54398,,,,46994,8797,,10651,,50304,140814,200006,59192,59192,48541,,60955,,45601,8797,55791
,3288,點晶,,892,,,,-0.47,1,,上櫃,113,0,,,,,-7125,-6233,,,,-7124,-1,,-6137,,-988,7186,14247,7061,7061,13198,,-7125,,-6232,-1,-7125
,3289,宜特,,15539,,,,1.80,1,,上櫃,113,-16555,,,,,119707,135246,,,,133320,-13613,,113739,,-10587,767350,1069292,301942,301942,188203,,103152,,148859,-13613,119707
,3290,東浦,,35991,,,,0.42,1,,上櫃,113,-136,,,,,51875,87866,,,,51875,,,37206,,14533,269841,379619,109778,109778,72572,,51739,,87866,,51875
,3293,鈊象,,-122446,,,,14.45,1,,上櫃,113,460513,,,,,2036412,1913966,,,,2036550,-138,,2218382,,278543,128025,4177265,4049240,4049240,1830858,,2496925,,1914042,-76,2036412
,3294,英濟,,47730,,,,0.07,1,,上櫃,113,2739,,,,,8010,55740,,,,8724,-714,,-49501,,60250,868001,996894,128893,128893,178394,,10749,,56259,-519,8010
,3297,杭特,,0,,,,-0.03,1,,上櫃,113,4252,,,,,-938,-938,,,,-938,,,-12622,,15936,29400,38837,9437,9437,22059,,3314,,-938,,-938
,3303,岱稜,,13352,,,,0.92,1,,上櫃,113,22194,,,,,87276,100628,,,,86829,447,,93394,,16076,415071,645348,230277,230277,136883,,109470,,100181,447,87276
,3306,鼎天,450,567109,,,,0.24,1,,上櫃,113,1374,,,,,12371,579480,,,,12371,,,2764,,10981,144828,206317,61489,61489,59175,,13745,,579480,,12371
,3310,佳穎,,45973,,,,0.59,1,,上櫃,113,147,,,,,34105,80078,,,,35248,-1143,,19692,,14560,245787,324743,78956,78956,59264,,34252,,81221,-1143,34105
,3313,斐成,,,,,,1.59,1,,上櫃,113,0,,,,,268129,268129,,,,268815,-686,,-13637,,281766,13209,12430,-779,-779,12858,,268129,,268815,-686,268129
,3317,尼克森,,5111,,,,0.63,1,,上櫃,113,11288,,,,,44729,49840,,,,44729,,,46363,,9654,386309,523597,137288,137288,90925,,56017,,49840,,44729
,3322,建舜電,,-8356,,,,-0.19,1,,上櫃,113,2498,,,,,-20642,-28998,,,,-20567,-75,,-36116,,17972,515924,613674,97750,97750,133866,,-18144,,-28797,-201,-20642
,3323,加百裕,,14650,,,,-0.57,1,,上櫃,113,3817,,,,,-50076,-35426,,,,-50699,623,,-72305,,26046,1127118,1194728,67610,67610,139915,,-46259,,-36049,623,-50076
,3324,雙鴻,,124306,,,,4.51,1,,上櫃,113,92123,,,,,404039,528345,,,,395612,8427,,329245,,166917,2380467,3151778,771311,771311,442066,,496162,,515038,13307,404039
,3325,旭品,,14061,,,,0.11,1,,上櫃,113,3115,,,,,12779,26840,,,,9505,3274,,-4230,,20124,312372,354864,42492,42492,46722,,15894,,24987,1853,12779
,3332,幸康,,43068,,,,0.82,1,,上櫃,113,9884,,,,,39489,82557,,,,39489,,,32164,,17209,215031,339241,124210,124210,92046,,49373,,82557,,39489
,3339,泰谷,,,,,,0.16,1,,上櫃,113,,,,,,8662,8662,,,,,,,1711,,6951,121355,143831,22476,22476,20765,,8662,,,,8662
,3349,寶德,,-1327,,,,-0.50,1,,上櫃,113,943,,,,,-20195,-21522,,,,-20195,,,-25211,,5959,69965,81056,11091,11091,36302,,-19252,,-21522,,-20195
,3354,律勝,,2692,,,,-0.04,1,,上櫃,113,2155,,,,,-2745,-53,,,,-2745,,,-26790,,26200,28918,31781,2863,2863,29653,,-590,,-53,,-2745
,3357,臺慶科,,305891,,,,1.42,1,,上櫃,113,20881,,,,,144679,450570,,,,144737,-58,,91682,,73878,907323,1171733,264410,264410,172728,,165560,,449966,604,144679
,3360,尚立,,7270,,,,-0.17,1,,上櫃,113,56,,,,,-13340,-6070,,,,-13135,-205,,-11400,,-1884,1066889,1112472,45583,45583,56983,,-13284,,-5865,-205,-13340
