停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,支出及費用,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
,1580,新麥,,55843,,,,2.70,1,,上櫃,114,90876,,,,,145701,201544,,,,135826,9875,,225854,,10723,604061,1089039,484978,484978,259124,,236577,,188562,12982,145701
,1584,精剛,,-36679,,,,0.27,1,,上櫃,114,12625,,,,,61269,24590,,,,62238,-969,,64721,,9173,570034,676003,105969,105969,41248,,73894,,25559,-969,61269
,1586,和勤,,28609,,,,-0.33,1,,上櫃,114,737,,,,,-29685,-1076,,,,-29685,,,-37826,,8878,482299,542288,59989,59989,97815,,-28948,,-1076,,-29685
,1591,駿吉-KY,,9571,,,,-0.52,1,,上櫃,114,-2102,,,,,-19308,-9737,,,,-19308,,,-22232,,822,20400,13538,-6862,-6862,15370,,-21410,,-9737,,-19308
,1593,祺驊,,4136,,,,0.42,1,,上櫃,114,7630,,,,,23526,27662,,,,16878,6648,,21852,,9304,188749,276373,87624,87624,65772,,31156,,21014,6648,23526
,1595,川寶,,2211,,,,-0.34,1,,上櫃,114,4932,,,,,-18901,-16690,,,,-18178,-723,,-27794,,13825,159372,208652,49280,49280,77074,,-13969,,-15967,-723,-18901
,1599,宏佳騰,,-10439,,,,0.04,1,,上櫃,114,3410,,,,,-3782,-14221,,,,2728,-6510,,-13984,,13612,397991,507615,109624,109624,123608,,-372,,-7711,-6510,-3782
,1742,台蠟,,-1043,,,,-0.14,1,,上櫃,114,,,,,,-12829,-13872,,,,-12829,,,-20913,,8084,32096,40837,8741,8741,29654,,-12829,,-13872,,-12829
,1777,生泰,,0,,,,1.70,1,,上櫃,114,18971,,,,,75751,75751,,,,,,,83274,,11448,199352,315750,116398,116398,33124,,94722,,,,75751
,1780,立弘,,1532,,,,0.63,1,,上櫃,114,14652,,,,,60837,62369,,,,60837,,,30118,,45371,130019,209701,79682,79682,49564,,75489,,62369,,60837
,1781,合世,,-372,,,,0.12,1,,上櫃,114,-412,,,,,5627,5255,,,,5627,,,-67,,5282,88671,122087,33416,33416,33483,,5215,,5255,,5627
,1784,訊聯,,-1881,,,,0.30,1,,上櫃,114,7971,,,,,3284,1403,,,,15014,-11730,,1499,,9756,133360,290800,157440,157440,155941,,11255,,14353,-12950,3284
,1785,光洋科,,55463,,,,0.60,1,,上櫃,114,69741,,,,,356879,412342,,,,358326,-1447,,838722,,-412102,7023831,8242842,1219011,1219011,380289,,426620,,413789,-1447,356879
,1788,杏昌,,502,,,,1.90,1,0,上櫃,114,20650,,,0,,84573,85075,,,,84573,,,103775,,1448,780112,1050493,270381,270381,166606,,105223,,85075,,84573
,1796,金穎生技,,375,,,,0.16,1,,上櫃,114,1412,,,,,6471,6846,,,,6471,,,7050,,833,124231,166427,42196,42196,35146,,7883,,6846,,6471
,1799,易威,,5110,,,,-0.01,1,,上櫃,114,233,,,,,-1133,3977,,,,-621,-512,,-5345,,4445,67943,151543,83600,83600,88945,,-900,,4419,-442,-1133
,1813,寶利徠,,-1524,,,,0.01,1,,上櫃,114,-3638,,,,,-1344,-2868,,,,449,-1793,,-27938,,22956,91373,83740,-7633,-7633,20305,,-4982,,-826,-2042,-1344
,1815,富喬,,21399,,,,0.33,1,,上櫃,114,48772,,,,,171325,192724,,,,171325,,,272209,,-52112,971556,1382589,411033,411033,138824,,220097,,192724,,171325
,2035,唐榮公司,,2252,,,,-1.22,1,,上櫃,114,,,,,,-426922,-424670,,,,,,,-365971,,-60951,2816579,2527745,-288834,-288834,77137,,-426922,,,,-426922
,2061,風青,,3577,,,,-0.11,1,,上櫃,114,1540,,,,,-6231,-2654,,,,-6231,,,-2708,,-1983,282798,296248,13450,13450,16158,,-4691,,-2654,,-6231
,2063,世鎧精密,,-23634,,,,0.54,1,,上櫃,114,4618,,,,,25871,2237,,,,25871,,,15326,,15163,206949,257428,50479,50479,35153,,30489,,2237,,25871
,2064,晉椿,,1464,,,,-0.22,1,,上櫃,114,202,,,-348,,-15293,-13829,,,,-15289,-4,,-19436,,4345,370419,381741,11322,11670,31106,,-15091,,-13825,-4,-15293
,2065,世豐,,-56923,,,,0.84,1,,上櫃,114,14199,,,,,51585,-5338,,,,51585,,,53100,,12684,464229,572462,108233,108233,55133,,65784,,-5338,,51585
,2066,世德,,2600,,,,2.03,1,,上櫃,114,22915,,,,,90285,92885,,,,90285,,,70239,,42961,450747,701917,251170,251170,180931,,113200,,92885,,90285
,2067,嘉鋼,,1588,,,,-0.63,1,,上櫃,114,1470,,,,,-34994,-33406,,,,-28484,-6510,,-34253,,729,232031,238435,6404,6404,40657,,-33524,,-26966,-6440,-34994
,2070,精湛,,-6431,,,,0.44,1,,上櫃,114,3275,,,,,15583,9152,,,,15583,,,13835,,5023,76759,145534,68775,68775,54940,,18858,,9152,,15583
,2073,雄順,,-21,,,,0.01,1,,上櫃,114,92,,,,,364,343,,,,,,,833,,-377,132379,149732,17353,17353,16520,,456,,,,364
,2221,大甲,,1626,,,,0.65,1,,上櫃,114,6958,,,,,27548,29174,,,,27455,93,,33768,,738,260989,324316,63327,63327,29559,,34506,0,29081,93,27548
,2230,泰茂,0,15936,,,,0.17,1,,上櫃,114,2087,,,,,9393,25329,,,,9770,-377,,7356,,4124,418489,451687,33198,33198,25842,,11480,,25751,-422,9393
,2235,謚源,,0,,,,0.52,1,,上櫃,114,4772,,,,,18825,18825,,,,,,,13331,,10266,114586,145804,31218,31218,17887,,23597,,,,18825
,2596,綠意,,,,,,0.46,1,,上櫃,114,10208,,,,,44909,44909,,,,46002,-1093,,55769,,-652,264168,354607,90439,90439,34670,,55117,,46002,-1093,44909
,2640,大車隊,,,,,,2.15,1,,上櫃,114,33658,,,,,124112,124112,,,,127296,-3184,,157001,,769,402117,772936,370819,370819,213818,,157770,,127296,-3184,124112
,2641,正德,,100873,,,,0.28,1,,上櫃,114,0,,,,,75030,175903,,,,88086,-13056,,135260,,-60230,331163,505562,174399,174399,39139,,75030,,188959,-13056,75030
,2643,捷迅,,18715,,,,1.78,1,,上櫃,114,17110,,,,,62258,80973,,,,62258,,,75176,,4192,1787715,1935185,147470,147470,72294,,79368,,80973,,62258
,2718,全心投控,,5584,,,,0.68,1,,上櫃,114,4647,,,,,59775,65359,,,,59775,,,-897,,65319,9663,26124,16461,16461,17358,,64422,,65359,,59775
,2719,燦星旅,,,,,,0.16,1,,上櫃,114,584,,,,,10899,10899,,,,10899,,,3834,,7649,567387,609852,42465,42465,38631,,11483,,10899,,10899
,2724,藝舍-KY,,0,,,,-0.04,1,,上櫃,114,150,,,,,-2263,-2263,,,,-2263,,,-1752,,-361,31436,40234,8798,8798,10550,,-2113,,-2263,,-2263
,2726,雅茗-KY,,4897,,,,-0.67,1,,上櫃,114,-4873,,,,,-15570,-10673,,,,-18426,2856,,-30456,,10013,59852,146275,86423,86423,116879,,-20443,,-13826,3153,-15570
,2729,瓦城,,749,,,,2.56,1,,上櫃,114,26380,,,,,99576,100325,,,,100348,-772,,114564,,11392,788333,1596926,808593,808593,694029,,125956,,101097,-772,99576
,2732,六角,557,9421,,,,0.26,1,859,上櫃,114,4481,,,0,,11912,21333,,,,11941,-29,,20562,,-4169,455498,933426,477928,478787,458782,,16393,,18662,2671,11912
0,2734,易飛網,,0,,,,-0.33,1,,上櫃,114,0,,,,,-19164,-19164,,,,-19164,0,,-10678,,-8486,358140,403169,45029,45029,55707,,-19164,,-19164,0,-19164
,2736,富野,,2380,,,,-0.15,1,,上櫃,114,-2,,,,,-11462,-9082,,,,-8929,-2533,,-4218,,-7246,72035,156817,84782,84782,89000,,-11464,,-6549,-2533,-11462
,2740,華軒,,,,,,-0.53,1,,上櫃,114,0,,,,,-6810,-6810,,,,-6810,,,-6457,,-353,29167,47674,18507,18507,24964,,-6810,,-6810,,-6810
,2743,山富,,,,,,4.82,1,,上櫃,114,43955,,,,,173591,173591,,,,173591,,,185473,,32073,1435825,1755132,319307,319307,133834,,217546,,173591,,173591
,2745,五福,,,,,,4.29,1,,上櫃,114,36283,,,,,145094,145094,,,,145094,,,152598,,28779,1901558,2189144,287586,287586,134988,,181377,,145094,,145094
,2751,王座,300,47,,,,0.89,1,,上櫃,114,0,,,,,17414,17461,,,,17414,,,17192,,222,188168,364096,175928,175928,159036,,17414,,17461,,17414
,2752,豆府,,-646,,,,3.84,1,,上櫃,114,24989,,,,,102711,102065,,,,102605,106,,123145,,4555,484159,1001449,517290,517290,394145,,127700,,101930,135,102711
,2754,亞洲藏壽司,,2147,,,,-0.34,1,,上櫃,114,-3937,,,,,-16025,-13878,,,,-16025,,,51048,,-71010,803663,1334039,530376,530376,479328,,-19962,,-13878,,-16025
,2755,揚秦,,615,,,,1.67,1,,上櫃,114,11022,,,,,50294,50909,,,,50294,,,62501,,-1185,497708,682733,185025,185025,122524,,61316,,50909,,50294
,2756,聯發國際,,-775,,,,0.53,1,,上櫃,114,4838,,,,,12876,12101,,,,12876,,,11258,,6456,79017,200052,121035,121035,109777,,17714,,12101,,12876
,2916,滿心,,2409,,,,1.21,1,,上櫃,114,19472,,,,,77890,80299,,,,,,,85863,,11499,251225,534851,283626,283626,197763,,97362,,,,77890
,2924,宏太-KY,,-44,,,,-0.22,1,,上櫃,114,0,,,,,-11459,-11503,,,,-11459,,,-11647,,188,5704,10509,4805,4805,16452,,-11459,,-11503,,-11459
,2926,誠品生活,,7406,,,,0.16,1,,上櫃,114,9286,,,,,7610,15016,,,,7742,-132,,-7679,,24575,1030261,1648398,618137,618137,625816,,16896,,14754,262,7610
,2937,集雅社,,,,,,0.96,1,,上櫃,114,9499,,,,,37987,37987,,,,37987,,,46177,,1309,909544,1171965,262421,262421,216244,,47486,,37987,,37987
,2941,米斯特,,-75,,,,0.52,1,,上櫃,114,2003,,,,,7988,7913,,,,,,,10075,,-84,85430,231050,145620,145620,135545,,9991,,,,7988
,2947,振宇五金,,,,,,1.34,1,,上櫃,114,6410,,,,,25862,25862,,,0,25862,0,,33153,,-881,324380,552182,227802,227802,194649,,32272,,25862,,25862
,2948,寶陞,,14864,,,,0.39,1,,上櫃,114,6458,,,,,11813,26677,,,,11813,,,32090,,-13819,298563,523391,224828,224828,192738,,18271,,26677,,11813
,2949,欣新網,,284,,,,1.04,1,,上櫃,114,6977,,,,,26202,26486,,,,25980,222,,36364,,-3185,1048500,1195170,146670,146670,110306,,33179,,26162,324,26202
,3064,泰偉,,55,,,,-0.72,1,,上櫃,114,,,,,,-9325,-9270,,,,-9324,-1,,-6139,,-3186,2278,22049,19771,19771,25910,,-9325,,-9269,-1,-9325
,3066,李洲,,-11319,,,,-0.95,1,,上櫃,114,231,,,,,-81758,-93077,,,,-79300,-2458,,-18913,,-62614,36830,54629,17799,17799,36712,,-81527,,-91711,-1366,-81758
,3067,全域,,190,,,,0.08,1,,上櫃,114,-2943,,,,,1547,1737,,,,1547,,,-2745,,1349,10385,14381,3996,3996,6741,,-1396,,1737,0,1547
,3071,協禧,,44749,,,,0.02,1,,上櫃,114,7880,,,,,16743,61492,,,,2400,14343,,14354,,10269,381007,540357,159350,159350,144996,,24623,,43023,18469,16743
,3073,天方能源,33933,-12192,,,,0.76,1,,上櫃,114,11,,,,,27938,15746,,,,27941,-3,,23497,,4452,6110,11801,5691,5691,16127,,27949,,15749,-3,27938
,3078,僑威,,61650,,,,1.85,1,,上櫃,114,140163,,,,,421292,482942,,,,421292,,,492553,,68902,2119064,2838344,719280,719280,226727,,561455,,482942,,421292
,3081,聯亞,,532,,,,0.46,1,,上櫃,114,10567,,,,,42269,42801,,,,,,,44765,,8071,307489,454502,147013,147013,102248,,52836,,,,42269
,3083,網龍,,-58133,,,,0.12,1,,上櫃,114,1177,,,,,10606,-47527,,,,10252,354,,-19136,,30919,15256,77797,62541,62541,81677,,11783,,-48080,553,10606
,3085,新零售,,,,,,-0.17,1,,上櫃,114,0,,,,,-11702,-11702,,,,-11702,0,,-12647,,945,6295,12635,6340,6340,18987,,-11702,,-11702,0,-11702
,3086,華義*,,,,,,0.21,1,,上櫃,114,,,,,,4943,4943,,,,5584,-641,,1806,,3137,21671,43688,22017,22017,20211,,4943,,5584,-641,4943
,3088,艾訊,,36423,,,,1.24,1,71,上櫃,114,28152,,,71,,132165,168588,,,,130919,1246,,142900,,17417,1074018,1635963,561945,561945,419045,,160317,,167342,1246,132165
,3093,港建*,,4893,,,,0.43,1,,上櫃,114,14512,,,,,62525,67418,,,,62525,,,62643,,14394,419242,572537,153295,153295,90652,,77037,,67418,,62525
,3095,及成,,9166,,,,-0.97,1,,上櫃,114,0,,,,,-9716,-550,,,,-9716,,,-5778,,-3938,120633,141318,20685,20685,26463,,-9716,,-550,,-9716
,3105,穩懋,,-1371443,,,,0.04,1,,上櫃,114,2440,,,,,-63334,-1434777,,,,15628,-78962,,-216566,,155672,2977395,3575803,598408,598408,814974,,-60894,,-1371634,-63143,-63334
,3114,好德,,-17657,,,,0.30,1,,上櫃,114,5260,,,,,19286,1629,,,,19286,0,,9056,,15490,583258,637270,54012,54012,44956,,24546,,1629,0,19286
,3115,富榮綱,,1741,,,,-0.16,1,,上櫃,114,0,,,,,-5297,-3556,,,,-5297,,,-6734,,1437,0,940,940,940,7674,,-5297,,-3556,,-5297
,3118,進階,,,,,,0.61,1,,上櫃,114,3219,,,,,19843,19843,,,,,,,14093,,8969,121754,176871,55117,55117,41024,,23062,,,,19843
,3122,笙泉,,363,,,,-0.53,1,,上櫃,114,8,,,,,-21411,-21048,,,,-21411,0,,-19885,,-1518,58921,86083,27162,27162,47047,,-21403,,-21048,0,-21411
,3128,昇銳,,,,,,0.59,1,,上櫃,114,6761,,,,,25064,25064,,,,24923,141,,31932,,-107,192451,295310,102859,102859,70927,,31825,,24923,141,25064
,3131,弘塑,,-13857,,,,8.74,1,,上櫃,114,62993,,,,,254980,241123,,,,255217,-237,,276812,,41161,734440,1240814,506374,506374,229562,,317973,,241355,-232,254980
,3141,晶宏,0,8740,,,,0.35,1,,上櫃,114,3201,,,,,20464,29204,,,,26362,-5898,,14579,,9086,189177,335313,146136,146136,131557,,23665,,35102,-5898,20464
,3147,大綜,,1476,,,,3.54,1,,上櫃,114,36391,,,,,137995,139471,,,,137995,,,166314,,8072,2842729,3148371,305642,305642,139328,,174386,,139471,,137995
,3152,璟德,,,,,,1.46,1,,上櫃,114,25253,,,,,101013,101013,,,,,,,114143,,12123,214888,386222,171334,171334,57191,,126266,,,,101013
,3158,嘉實,,96,,,,1.46,1,,上櫃,114,9780,,,,,38871,38967,,,,38871,0,,46577,,2074,83501,231746,148245,148245,101668,,48651,,38967,0,38871
,3162,精確,,128951,,,,0.50,1,,上櫃,114,10993,,,,,65762,194713,,,,65108,654,,78481,,-1726,1591210,1839002,247792,247792,169311,,76755,,193954,759,65762
,3163,波若威,,4142,,,,0.61,1,,上櫃,114,7830,,,,,49205,53347,,,,49205,,,24350,,32685,430668,523911,93243,93243,68893,,57035,,53347,,49205
,3169,亞信,,2346,,,,1.13,1,,上櫃,114,13964,,,,,71445,73791,,,,71445,,,77020,,8389,116292,255392,139100,139100,62080,,85409,,73791,,71445
,3171,炎洲流通,,2667,,,,0.81,1,,上櫃,114,6720,,,,,26717,29384,,,,26717,,,31932,,1505,246013,345260,99247,99247,67315,,33437,,29384,,26717
,3176,基亞,,-76392,,,,0.74,1,,上櫃,114,7493,,,51126,,97029,20637,,,,102450,-5421,,97834,,6688,144290,499372,355082,303956,206122,,104522,,74771,-54134,97029
,3178,公準,,352,,,,0.38,1,,上櫃,114,2646,,,,,17491,17843,,,,17293,198,,17347,,2790,257789,322311,64522,64522,47175,,20137,,17539,304,17491
,3188,鑫龍騰,,,,,,0.22,1,,上櫃,114,15942,,,,,40514,40514,,,,40514,,,59794,,-3338,78523,162256,83733,83733,23939,,56456,,40514,,40514
,3191,雲嘉南,,-1034,,,,-0.04,1,,上櫃,114,-724,,,,,-1750,-2784,,,,-1750,,,-7526,,5052,31515,41438,9923,9923,17449,,-2474,,-2784,,-1750
,3205,佰研,,10855,,,,-0.48,1,,上櫃,114,0,,,,,-15569,-4714,,,,-15687,118,,-15703,,134,83084,100939,17855,17855,33558,,-15569,,-5023,309,-15569
,3206,志豐,,29042,,,,0.62,1,,上櫃,114,12529,,,,,40694,69736,,,0,36623,4071,,36611,,16612,654535,830310,175775,175775,139164,,53223,0,64614,5122,40694
,3207,耀勝,0,1134,,,,-0.20,1,,上櫃,114,40,,,,,-19736,-18602,,,,-13052,-6684,,-22376,,2680,345238,388841,43603,43603,65979,,-19696,,-11940,-6662,-19736
,3211,順達,,99982,,,,1.07,1,,上櫃,114,42446,,,,,163444,263426,,,,163444,,,160976,,44914,1987014,2362947,375933,375933,214957,,205890,,263426,,163444
,3213,茂訊,,839887,,,,2.83,1,,上櫃,114,42355,,,,,168623,1008510,,,,166148,2475,,198393,,12585,477913,762695,284782,284782,86389,,210978,,1006035,2475,168623
,3217,優群,,-27474,,,,2.96,1,,上櫃,114,71216,,,,,266811,239337,,,,266811,,,292606,,45421,459585,923726,464141,464141,171535,,338027,,239337,,266811
,3218,大學光,,8723,,,,4.28,1,,上櫃,114,80606,,,,,370169,378892,,,,362648,7521,,392660,,58115,456612,1123220,666608,666608,273948,,450775,,369726,9166,370169
,3219,倚強科,,13435,,,,-0.04,1,,上櫃,114,-1835,,,,,11920,25355,,,,-3164,15084,,4802,,5283,86155,281535,195380,195380,190578,,10085,,5736,19619,11920
,3221,台嘉碩,,2350,,,,0.15,1,,上櫃,114,11680,,,,,8035,10385,,,,15686,-7651,,19277,,438,433561,549588,116027,116027,96750,,19715,,17865,-7480,8035
,3224,三顧,,5414,,,,-0.20,1,,上櫃,114,842,,,,,-38076,-32662,,,,-13472,-24604,,-53841,,16607,340830,387278,46448,46448,100289,,-37234,,-8054,-24608,-38076
,3226,龍鋒,,,,,,1.20,1,,上櫃,114,28316,,,,,77028,77028,,,,,,,81358,,23986,403176,526569,123393,123393,42035,,105344,,,,77028
,3227,原相,,-40463,,,,3.74,1,,上櫃,114,87561,,,,,537685,497222,,,,545207,-7522,,527400,,97846,891129,2348762,1457633,1457633,930233,,625246,,504744,-7522,537685
,3228,金麗科,,-894,,,,-0.49,1,,上櫃,114,0,,,,,-34486,-35380,,,,,,,-35801,,1315,25656,75212,49556,49556,85357,,-34486,,,,-34486
,3230,錦明,0,9385,,,,-0.15,1,,上櫃,114,193,,,,,-13207,-3822,,,,-13207,,,-13826,,812,95094,118261,23167,23167,36993,,-13014,,-3822,,-13207
,3232,昱捷,,-3060,,,,0.24,1,,上櫃,114,2835,,,,,11214,8154,,,,11214,,,6828,,7221,216144,257949,41805,41805,34977,,14049,,8154,,11214
,3234,光環,,2381,,,,0.07,1,179,上櫃,114,,,,277,,6291,8672,,,,8289,-1998,,4141,,2150,145300,206119,60819,60721,56580,,6291,,10670,-1998,6291
,3236,千如,,22383,,,,0.00,1,,上櫃,114,4898,,,,,-18,22365,,,,-18,,,-3994,,8874,343628,449986,106358,106358,110352,,4880,,22365,,-18
,3252,海灣,,0,,,,0.08,1,,上櫃,114,0,,,,,8040,8040,,,,3857,4183,,23109,,-15069,81110,131402,50292,50292,27183,,8040,,3857,4183,8040
,3259,鑫創,,,,,,-0.51,1,,上櫃,114,,,,,,-37285,-37285,,,,,,,-39154,,1869,43457,51946,8489,8489,47643,,-37285,,,,-37285
,3260,威剛,,475307,,,,1.72,1,,上櫃,114,188994,,,,,553385,1028692,,,,526389,26996,,420633,,321746,8543376,9907514,1364138,1364138,943505,,742379,,949613,79079,553385
,3264,欣銓,,103000,,,,1.27,1,,上櫃,114,167026,,,,,601257,704257,,,,601257,,,777043,,-8760,2084358,3212727,1128369,1128369,351326,,768283,,704257,,601257
,3265,台星科,,38707,,,,1.54,1,,上櫃,114,52292,,,,,209168,247875,,,,209168,,,236404,,25056,772289,1083861,311572,311572,75168,,261460,,247875,,209168
,3268,海德威,,-8121,,,,-0.06,1,,上櫃,114,699,,,,,-2214,-10335,,,,-2214,,,-6624,,5109,175656,189734,14078,14078,20702,,-1515,,-10335,,-2214
,3272,東碩,,10774,,,,-0.63,1,,上櫃,114,-957,,,,,-38266,-27492,,,,-38266,,,-32507,,-6716,642523,755546,113023,113023,145530,,-39223,,-27492,,-38266
,3276,宇環,,15007,,,,0.01,1,,上櫃,114,0,,,,,-7674,7333,,,,865,-8539,,-24807,,17133,138279,137094,-1185,-1185,23622,,-7674,,15872,-8539,-7674
,3284,太普高,,11135,,,,0.56,1,,上櫃,114,13942,,,,,53709,64844,,,,51420,2289,,57859,,9792,150476,234556,84080,84080,26221,,67651,,55296,9548,53709
,3285,微端,,3197,,,,0.02,1,,上櫃,114,641,,,,,970,4167,,,,794,176,,-3844,,5455,110511,138659,28148,28148,31992,,1611,,3686,481,970
,3287,廣寰科,,-766,,,,-0.33,1,,上櫃,114,1349,,,,,-9568,-10334,,,,-14364,4796,,-3164,,-5055,147279,194434,47155,47155,50319,,-8219,,-15130,4796,-9568
,3288,點晶,,290,,,,-0.49,1,,上櫃,114,0,,,,,-7297,-7007,,,,-7296,-1,,-8726,,1429,9265,17330,8065,8065,16791,,-7297,,-7006,-1,-7297
,3289,宜特,,4894,,,,1.70,1,,上櫃,114,10332,,,,,116850,121744,,,,126431,-9581,,122042,,5140,778664,1131486,352822,352822,230780,,127182,,131325,-9581,116850
,3290,東浦,,35440,,,,0.32,1,,上櫃,114,10272,,,,,40883,76323,,,,40883,,,53950,,-2795,350768,491147,140379,140379,86429,,51155,,76323,,40883
,3293,鈊象,,49166,,,,9.32,1,,上櫃,114,570910,,,,,2626793,2675959,,,,2626945,-152,,3061011,,136692,124268,5359242,5234974,5234974,2173963,,3197703,,2676048,-89,2626793
,3294,英濟,,43539,,,,-0.53,1,,上櫃,114,-9822,,,,,-72134,-28595,,,,-70354,-1780,,-113937,,31981,647618,678957,31339,31339,145276,,-81956,,-27092,-1503,-72134
,3297,杭特,,0,,,,-0.07,1,,上櫃,114,-23,,,,,-2588,-2588,,,,-2588,,,-7166,,4555,28620,45269,16649,16649,23815,,-2611,,-2588,,-2588
,3303,岱稜,,14902,,,,1.20,1,,上櫃,114,39994,,,,,114418,129320,,,,112619,1799,,134464,,19948,443404,745292,301888,301888,167424,,154412,,127521,1799,114418
,3306,鼎天,465,-497140,,,,-0.15,1,,上櫃,114,-20,,,,,-7561,-504701,,,,-7561,,,-11690,,4109,160900,220762,59862,59862,72017,,-7581,,-504701,,-7561
,3310,佳穎,,24985,,,,2.36,1,,上櫃,114,57207,,,,,149636,174621,,,,151647,-2011,,218896,,-12053,1066394,1404206,337812,337812,118916,,206843,,176632,-2011,149636
,3313,斐成,,,,,,-0.08,1,,上櫃,114,0,,,,,-14576,-14576,,,,-14497,-79,,-16106,,1530,1287,537,-750,-750,15356,,-14576,,-14497,-79,-14576
,3317,尼克森,,289,,,,0.74,1,,上櫃,114,15265,,,,,60678,60967,,,,60139,539,,69376,,6567,453206,629614,176408,176408,107032,,75943,,60428,539,60678
,3322,建舜電,,36105,,,,-0.16,1,,上櫃,114,217,,,,,-19852,16253,,,,-19850,-2,,-28489,,8854,643556,750212,106656,106656,135145,,-19635,,16255,-2,-19852
,3323,加百裕,,4583,,,,-0.46,1,,上櫃,114,0,,,,,-35510,-30927,,,,-43256,7746,,-31677,,-3833,993763,1109638,115875,115875,147552,,-35510,,-38673,7746,-35510
,3324,雙鴻,,83521,,,,5.66,1,,上櫃,114,136925,,,,,529407,612928,,,,511133,18274,,563442,,102890,3206927,4415084,1208157,1208157,644715,,666332,,588657,24271,529407
,3325,旭品,,20108,,,,-0.42,1,,上櫃,114,-1746,,,,,-42450,-22342,,,,-37914,-4536,,-40618,,-3578,293295,300565,7270,7270,47888,,-44196,,-19702,-2640,-42450
,3332,幸康,,20931,,,,0.99,1,,上櫃,114,13085,,,,,47661,68592,,,,47661,,,43952,,16794,253622,396722,143100,143100,99148,,60746,,68592,,47661
,3339,泰谷,,,,,,-0.17,1,,上櫃,114,,,,,,-10863,-10863,,,,-10863,,,-20202,,9339,126989,134203,7214,7214,27416,,-10863,,-10863,,-10863
,3349,寶德,,-1637,,,,-0.06,1,,上櫃,114,968,,,,,-2474,-4111,,,,-2474,,,-12220,,10714,81235,97356,16121,16121,28341,,-1506,,-4111,,-2474
