停業單位損益,公司代號,公司名稱,其他收益及費損淨額,其他綜合損益（淨額）,原始認列生物資產及農產品之利益（損失）,合併前非屬共同控制股權損益,合併前非屬共同控制股權綜合損益淨額,基本每股盈餘（元）,季別,已實現銷貨（損）益,市場,年度,所得稅費用（利益）,支出及費用,收益,未實現銷貨（損）益,本期其他綜合損益（稅後淨額）,本期淨利（淨損）,本期綜合損益總額,淨利（損）歸屬於母公司業主,淨利（損）歸屬於非控制權益,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,營業利益,營業利益（損失）,營業外損益,營業外收入及支出,營業成本,營業收入,營業毛利（毛損）,營業毛利（毛損）淨額,營業費用,生物資產當期公允價值減出售成本之變動利益（損失）,稅前淨利（淨損）,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,繼續營業單位本期淨利（淨損）
,1586,和勤,,2103,,,,-0.93,3,,上櫃,112,-13381,,,,,-75164,-73061,,,,-75164,,,-82797,,-5748,1474186,1613638,139452,139452,222249,,-88545,,-73061,,-75164
,1591,駿吉-KY,,-7776,,,,-0.96,3,,上櫃,112,-8428,,,,,-32948,-40724,,,,-32948,,,-45459,,4083,70649,52977,-17672,-17672,27787,,-41376,,-40724,,-32948
,1593,祺驊,,26518,,,,1.07,3,,上櫃,112,22556,,,,,62051,88569,,,,40427,21624,,70577,,14030,535283,782363,247080,247080,176503,,84607,,66945,21624,62051
,1595,川寶,,9686,,,,1.51,3,,上櫃,112,47559,,,,,70366,80052,,,,71504,-1138,,54423,,63502,854287,1150131,295844,295844,241421,,117925,,81190,-1138,70366
,1599,宏佳騰,,23561,,,,0.66,3,,上櫃,112,12127,,,,,48453,72014,,,,48453,,,-16560,,77140,1338926,1667928,329002,329002,345562,,60580,,72014,,48453
,1742,台蠟,,5341,,,,1.32,3,,上櫃,112,95,,,,,122556,127897,,,,122556,,,18474,,104177,202334,291385,89051,89051,70577,,122651,,127897,,122556
,1777,生泰,,75,,,,5.06,3,,上櫃,112,56374,,,,,225540,225615,,,,,,,220200,,61714,528780,842794,314014,314014,93814,,281914,,,,225540
,1781,合世,,-2438,,,,-0.13,3,,上櫃,112,77,,,,,-6268,-8706,,,,-6268,,,-20424,,14233,405739,485346,79607,79607,100031,,-6191,,-8706,,-6268
,1784,訊聯,,-7,,,,1.56,3,,上櫃,112,24492,,,,,75578,75571,,,,73281,2297,,80362,,19708,357709,842740,485031,485031,404669,,100070,,73374,2197,75578
,1785,光洋科,,10080,,,,1.73,3,,上櫃,112,212541,,,,,1006174,1016254,,,,1024686,-18512,,887323,,331392,14600403,16546523,1946120,1946120,1058797,,1218715,,1034766,-18512,1006174
,1788,杏昌,,972,,,,6.15,3,0,上櫃,112,50917,,,0,,265338,266310,,,0,265338,0,,296389,,19866,2156948,2913627,756679,756679,460290,,316255,0,266310,0,265338
,1796,金穎生技,,28,,,,2.68,3,,上櫃,112,27081,,,,,111138,111166,,,,111138,,,134932,,3287,377435,610822,233387,233387,98455,,138219,,111166,,111138
,1799,易威,,7080,,,,-0.88,3,,上櫃,112,146,,,,,-115670,-108590,,,,-100541,-15129,,-113914,,-1610,67350,174590,107240,107240,221154,,-115524,,-93574,-15016,-115670
,1813,寶利徠,,-179,,,,0.66,3,,上櫃,112,-2539,,,,,18900,18721,,,,30679,-11779,,-57124,,73485,272580,277737,5157,5157,62281,,16361,,30513,-11792,18900
,1815,富喬,,-164453,,,,-0.65,3,,上櫃,112,-90904,,,,,-290724,-455177,,,,-290724,,,-338902,,-42726,2445420,2490697,45277,45277,384179,,-381628,,-455177,,-290724
,2035,唐榮公司,,-8044,,,,-1.91,3,,上櫃,112,,,,,,-670244,-678288,,,,,,,-710164,,39920,9077911,8575525,-502386,-502386,207778,,-670244,,,,-670244
,2061,風青,,211,,,,-0.02,3,,上櫃,112,958,,,,,-1111,-900,,,,-1111,,,-14926,,14773,622901,652790,29889,29889,44815,,-153,,-900,,-1111
,2063,世鎧精密,,662,,,,4.26,3,,上櫃,112,52673,,,,,211208,211870,,,,211208,,,251429,,12452,750626,1103188,352562,352562,101133,,263881,,211870,,211208
,2064,晉椿,,-62,,,,-0.93,3,,上櫃,112,616,,,648,,-64751,-64813,,,,-64807,56,,-95914,,31779,1072013,1062385,-9628,-10276,85638,,-64135,,-64876,63,-64751
,2065,世豐,,36442,,,,4.21,3,,上櫃,112,54942,,,,,218369,254811,,,,218369,,,231347,,41964,1341306,1697983,356677,356677,125330,,273311,,254811,,218369
,2066,世德,,3279,,,,6.24,3,,上櫃,112,71355,,,,,251418,254697,,,,253274,-1856,,283713,,39060,1420920,2108449,687529,687529,403816,,322773,,253475,1222,251418
,2067,嘉鋼,,5244,,,,0.01,3,,上櫃,112,40470,,,,,-11112,-5868,,,,602,-11714,,-5010,,34368,791523,920301,128778,128778,133788,,29358,,5166,-11034,-11112
,2070,精湛,,27,,,,0.96,3,,上櫃,112,12657,,,,,34231,34258,,,,34231,,,39235,,7653,208697,415376,206679,206679,167444,,46888,,34258,,34231
,2073,雄順,,55,,,,0.17,3,,上櫃,112,965,,,,,4304,4359,,,,,,,6803,,-1534,317665,373389,55724,55724,48921,,5269,,,,4304
,2221,大甲,,-118,,,,1.69,3,,上櫃,112,25289,,,,,80622,80504,,,,71332,9290,,104668,,1243,858326,1059835,201509,201509,96841,,105911,0,71214,9290,80622
,2230,泰茂,0,12354,,,,1.65,3,,上櫃,112,13895,,,,,74448,86802,,,,77009,-2561,,65852,,22491,295361,429344,133983,133983,68131,,88343,,89119,-2317,74448
,2235,謚源,,0,,,,2.28,3,,上櫃,112,23727,,,,,81876,81876,,,,,,,57095,,48508,314813,419061,104248,104248,47153,,105603,,,,81876
,2596,綠意,,,,,,0.24,3,,上櫃,112,11395,,,,,22450,22450,,,,24141,-1691,,31918,,1927,463290,562985,99695,99695,67777,,33845,,24141,-1691,22450
,2640,大車隊,,,,,,5.17,3,,上櫃,112,87689,,,,,297409,297409,,,,306540,-9131,,383462,,1636,1117236,2080184,962948,962948,579486,,385098,,306540,-9131,297409
,2641,正德,,305614,,,,1.13,3,,上櫃,112,111318,,,,,273179,578793,,,,273179,,,366897,,17600,505057,941701,436644,436644,69747,,384497,,578793,,273179
,2643,捷迅,,39039,,,,4.81,3,,上櫃,112,59089,,,,,144221,183260,,,,144221,,,196492,,6818,2295712,2637058,341346,341346,144854,,203310,,183260,,144221
,2718,全心投控,,10887,,,,7.42,3,,上櫃,112,123582,,,,,636734,647621,,,,636734,,,757541,,2775,1004942,1944908,939966,939966,182425,,760316,,647621,,636734
,2719,燦星旅,,,,,,0.15,3,,上櫃,112,-468,,,,,10457,10457,,,,10457,,,-24379,,34368,658895,746159,87264,87264,111643,,9989,,10457,,10457
,2724,藝舍-KY,,11,,,,0.01,3,,上櫃,112,216,,,,,359,370,,,,359,,,-15785,,16360,10515,20129,9614,9614,25399,,575,,370,,359
,2726,雅茗-KY,,13436,,,,-2.18,3,,上櫃,112,4541,,,,,-46145,-32709,,,,-53708,7563,,-23405,,-18199,284952,591716,306764,306764,330169,,-41604,,-41181,8472,-46145
,2729,瓦城,,57005,,,,11.06,3,,上櫃,112,103016,,,,,389031,446036,,,,393532,-4501,,501238,,-9191,2034227,4348831,2314604,2314604,1813366,,492047,,450537,-4501,389031
,2732,六角,3197,10295,,,,5.39,3,0,上櫃,112,46768,,,251,,274117,284412,,,,245369,28748,,296850,,24035,1575219,3054693,1479474,1479223,1185570,,320885,,255220,29192,274117
,2734,易飛網,,187,,,,0.82,3,,上櫃,112,157,,,,,39494,39681,,,,34581,4913,,34600,,5051,1343590,1572834,229244,229244,194644,,39651,,34820,4861,39494
,2736,富野,,9244,,,,0.04,3,,上櫃,112,518,,,,,-1319,7925,,,,1764,-3083,,-5234,,4433,196359,426616,230257,230257,235491,,-801,,11008,-3083,-1319
,2740,華軒,,,,,,-1.27,3,,上櫃,112,0,,,,,-29402,-29402,,,,-29402,,,-30890,,1488,68013,119938,51925,51925,82815,,-29402,,-29402,,-29402
,2743,山富,,,,,,7.21,3,,上櫃,112,9878,,,,,259754,259754,,,,259754,,,267296,,2336,2804973,3300169,495196,495196,227900,,269632,,259754,,259754
,2745,五福,,,,,,5.52,3,,上櫃,112,-25646,,,,,185242,185242,,,,185242,,,170919,,-11323,2984627,3391339,406712,406712,235793,,159596,,185242,,185242
,2752,豆府,,4628,,,,11.70,3,,上櫃,112,75751,,,,,308261,312889,,,,307390,871,,378011,,6001,1070143,2313406,1243263,1243263,865252,,384012,,311966,923,308261
,2754,亞洲藏壽司,,-424,,,,4.39,3,,上櫃,112,51430,,,,,205089,204665,,,,205089,,,275033,,-18514,2255942,3797002,1541060,1541060,1266027,,256519,,204665,,205089
,2755,揚秦,,2018,,,,3.27,3,,上櫃,112,22838,,,,,98580,100598,,,,98580,,,114978,,6440,1163314,1585169,421855,421855,306877,,121418,,100598,,98580
,2756,聯發國際,,5707,,,,4.17,3,,上櫃,112,43679,,,,,102385,108092,,,,102385,,,133151,,12913,230518,577836,347318,347318,214167,,146064,,108092,,102385
,2916,滿心,,-530,,,,2.69,3,,上櫃,112,36460,,,,,146975,146445,,,,,,,158500,,24935,596589,1249743,653154,653154,494654,,183435,,,,146975
,2924,宏太-KY,,6069,,,,-0.78,3,,上櫃,112,1378,,,,,-25682,-19613,,,,-25682,,,-20933,,-3371,18545,29270,10725,10725,31658,,-24304,0,-19613,0,-25682
,2926,誠品生活,,9575,,,,-3.38,3,,上櫃,112,-84954,,,,,-160913,-151338,,,,-160375,-538,,-393957,,148090,3080958,4651742,1570784,1570784,1964741,,-245867,,-150277,-1061,-160913
,2937,集雅社,,,,,,1.44,3,,上櫃,112,20586,,,,,54881,54881,,,,54881,,,73589,,1878,2082011,2756286,674275,674275,600686,,75467,,54881,,54881
,2941,米斯特,,-12,,,,3.49,3,,上櫃,112,11886,,,,,48843,48831,,,,,,,61726,,-997,219989,558234,338245,338245,276519,,60729,,,,48843
,2947,振宇五金,,,,,,1.68,3,,上櫃,112,8054,,,,,32296,32296,,,0,32296,0,,51087,,-10737,893161,1449438,556277,556277,505190,,40350,0,32296,0,32296
,2948,寶陞,,54014,,,,3.67,3,,上櫃,112,29171,,,,,91026,145040,,,,91026,,,149509,,-29312,999384,1669126,669742,669742,520233,,120197,,145040,,91026
,2949,欣新網,,19,,,,4.11,3,,上櫃,112,38989,,,,,96756,96775,,,,90386,6370,,139880,,-4135,2672192,3021811,349619,349619,209739,,135745,,90396,6379,96756
,3064,泰偉,,-12547,,,,-0.04,3,,上櫃,112,0,,,,,-6956,-19503,,,,-1790,-5166,,-24214,,17258,6618,68883,62265,62265,86479,,-6956,,-14337,-5166,-6956
,3066,李洲,,-19528,,,,-1.07,3,,上櫃,112,286,,,,,-121364,-140892,,,,-89256,-32108,,-104713,,-16365,173451,163362,-10089,-10089,94624,,-121078,,-108694,-32198,-121364
,3067,全域,,82,,,,0.92,3,,上櫃,112,3475,,,,,18494,18576,,,,18494,0,,18025,,3944,76435,120337,43902,43902,25877,,21969,,18576,0,18494
,3071,協禧,,12000,,,,1.05,3,,上櫃,112,48500,,,,,115632,127632,,,,115645,-13,,66530,,97602,1283203,1833383,550180,550180,483650,,164132,,127579,53,115632
,3073,天方能源,17811,-22568,,,,-0.59,3,,上櫃,112,5238,,,,,-20817,-43385,,,,-18799,-2018,,-7787,,-7792,17239,32867,15628,15628,41226,,-15579,,-41367,-2018,-20817
,3078,僑威,,99152,,,,5.87,3,,上櫃,112,487223,,,,,1335598,1434750,,,,1335598,,,1468134,,354687,6275232,8412277,2137045,2137045,668911,,1822821,,1434750,,1335598
,3081,聯亞,,16781,,,,-1.98,3,,上櫃,112,-45249,,,,,-180637,-163856,,,,,,,-251028,,25142,699858,759290,59432,59432,310460,,-225886,,,,-180637
,3083,網龍,,63678,,,,0.12,3,,上櫃,112,3672,,,,,10859,74537,,,,10475,384,,-21806,,36337,52250,264224,211974,211974,233780,,14531,,73207,1330,10859
,3085,新零售,,0,,,,-1.13,3,,上櫃,112,0,,,,,-32938,-32938,,,,-32896,-42,,-32440,,-498,46394,59935,13541,13541,45981,,-32938,,-32896,-42,-32938
,3086,華義*,,,,,,0.91,3,,上櫃,112,256,,,,,21503,21503,,,,21503,,,9615,,12144,32251,93582,61331,61331,51716,,21759,,21503,,21503
,3088,艾訊,,47075,,,,5.66,3,234,上櫃,112,210360,,,240,,572054,619129,,,,572054,,,706990,,75424,3269338,5078746,1809408,1809402,1102412,,782414,,619129,,572054
,3093,港建*,,5409,,,,1.56,3,,上櫃,112,57391,,,,,226862,232271,,,,226862,0,,272166,,12087,880916,1398274,517358,517358,245192,,284253,,232271,0,226862
,3095,及成,,-2442,,,,-1.96,3,,上櫃,112,1649,,,,,-19594,-22036,,,,-19594,0,,-9993,,-7952,256079,322565,66486,66486,76479,,-17945,,-22036,0,-19594
,3105,穩懋,,1550761,,,,-1.10,3,,上櫃,112,-125670,,,,,-835826,714935,,,,-464701,-371125,,-694943,,-266553,8932179,10968462,2036283,2036283,2731226,,-961496,,1052162,-337227,-835826
,3114,好德,,118854,,,,1.80,3,,上櫃,112,32010,,,,,117331,236185,,,,117331,0,,90524,,58817,1858618,2088307,229689,229689,139165,,149341,,236185,0,117331
,3115,富榮綱,,395,,,,-0.44,3,,上櫃,112,0,,,,,-19401,-19006,,,,-19401,,,-23066,,3665,945,1454,509,509,23575,,-19401,,-19006,,-19401
,3118,進階,,,,,,1.32,3,,上櫃,112,10699,,,,,42808,42808,,,,,,,45136,,8371,314902,471137,156235,156235,111099,,53507,,,,42808
,3122,笙泉,,178,,,,-1.17,3,,上櫃,112,144,,,,,-46368,-46190,,,,-46368,,,-50381,,4157,176501,254205,77704,77704,128085,,-46224,,-46190,,-46368
,3128,昇銳,,0,,,,0.81,3,,上櫃,112,12222,,,,,37757,37757,,,,33312,4445,,46141,,3838,527698,746942,219244,219244,173103,,49979,,33312,4445,37757
,3131,弘塑,,133852,,,,14.99,3,,上櫃,112,106752,,,,,427978,561830,,,,428166,-188,,469560,,65170,1506697,2505744,999047,999047,529487,,534730,,562017,-187,427978
,3141,晶宏,-311,8412,,,,2.11,3,,上櫃,112,21597,,,,,185899,194311,,,,157679,28220,,143616,,63880,909889,1468029,558140,558140,414213,,207496,,166091,28220,185899
,3147,大綜,,4035,,,,5.80,3,,上櫃,112,61714,,,,,226135,230170,,,,226135,,,239389,,48460,2322518,2853499,530981,530981,291592,,287849,,230170,,226135
,3152,璟德,,,,,,2.88,3,,上櫃,112,51375,,,,,198513,198513,,,,,,,219530,,30358,682853,1073728,390875,390875,171345,,249888,,,,198513
,3162,精確,,7013,,,,0.75,3,,上櫃,112,8949,,,,,97922,104935,,,,98723,-801,,-117326,,224197,2223462,2484767,261305,261305,378631,,106871,,105738,-803,97922
,3163,波若威,,18277,,,,5.11,3,,上櫃,112,66309,,,,,390412,408689,,,,390412,,,151283,,305438,1584602,1974279,389677,389677,238394,,456721,,408689,,390412
,3169,亞信,,8209,,,,2.62,3,,上櫃,112,34536,,,,,164026,172235,,,,164026,,,176990,,21572,298352,642317,343965,343965,166975,,198562,,172235,,164026
,3171,炎洲流通,,204,,,,1.64,3,,上櫃,112,23277,,,,,101072,101276,,,,101072,,,94414,,29935,753028,1048946,295918,295918,201504,,124349,,101276,,101072
,3176,基亞,,-9258,,,,-1.72,3,,上櫃,112,30145,,,,,-677006,-686264,,,,-239135,-437871,,-678803,,31942,381839,786695,404856,404856,1083659,,-646861,,-241065,-445199,-677006
,3178,公準,,26,,,,3.96,3,,上櫃,112,43317,,,,,194353,194379,,,,178464,15889,,214049,,23621,873567,1217844,344277,344277,130228,,237670,,178482,15897,194353
,3188,鑫龍騰,,,,,,0.18,3,,上櫃,112,17435,,,,,33217,33217,,,,33217,,,46585,,4067,229685,334627,104942,104942,58357,,50652,0,33217,0,33217
0,3191,雲嘉南,0,-201,,,,-0.46,3,,上櫃,112,4559,,,,,-39831,-40032,,,,-39831,,,-24381,,-10891,117554,157294,39740,39740,64121,,-35272,,-40032,,-39831
,3205,佰研,,64937,,,,-1.12,3,,上櫃,112,0,,,,,-37462,27475,,,,-36433,-1029,,-44389,,6927,278676,334946,56270,56270,100659,,-37462,,28489,-1014,-37462
,3206,志豐,,13499,,,,4.46,3,0,上櫃,112,57501,,,0,,262665,276164,,,,262665,,,251771,,68395,2156923,2754216,597293,597293,345522,,320166,,276164,,262665
,3207,耀勝,,14639,,,,2.27,3,,上櫃,112,20504,,,,,117885,132524,,,,128443,-10558,,101089,,37300,653351,932451,279100,279100,178011,,138389,,143502,-10978,117885
,3211,順達,,214076,,,,3.46,3,,上櫃,112,221493,,,,,520136,734212,,,,520136,,,537624,,204005,11653893,12781105,1127212,1127212,589588,,741629,,734212,,520136
,3213,茂訊,,-92235,,,,5.02,3,,上櫃,112,83945,,,,,302727,210492,,,,294557,8170,,363654,,23018,1655882,2240374,584492,584492,220838,,386672,,202322,8170,302727
,3217,優群,,227843,,,,6.01,3,,上櫃,112,144969,,,,,539543,767386,,,,539543,,,560851,,123661,1208720,2201643,992923,992923,432072,,684512,,767386,,539543
,3218,大學光,,10233,,,,9.35,3,,上櫃,112,190440,,,,,809582,819815,,,,791956,17626,,993713,,6309,1218612,3089380,1870768,1870768,877055,,1000022,,799387,20428,809582
,3219,倚強科,,30893,,,,0.71,3,,上櫃,112,1573,,,,,62343,93236,,,,50206,12137,,29530,,34386,454977,953471,498494,498494,468964,,63916,,76223,17013,62343
,3221,台嘉碩,,-32347,,,,0.12,3,,上櫃,112,49666,,,60,,-16482,-48829,,,,12563,-29045,,3755,,29429,1191870,1603415,411545,411485,407730,,33184,,-19959,-28870,-16482
,3224,三顧,,19057,,,,-0.36,3,,上櫃,112,324,,,,,-68061,-49004,,,,-24361,-43700,,-124980,,57243,1020335,1155110,134775,134775,259755,,-67737,,-5304,-43700,-68061
,3226,龍鋒,,0,,,,3.31,3,,上櫃,112,81900,,,,,213405,213405,,,,,,,341863,,-46558,1198423,1594750,396327,396327,54464,,295305,,,,213405
,3227,原相,0,564165,,,,3.64,3,,上櫃,112,50541,,,,,522032,1086197,,,,522032,0,,338368,,234205,1767703,4075731,2308028,2308028,1969660,,572573,,1086197,0,522032
,3228,金麗科,,909,,,,-0.99,3,,上櫃,112,2240,,,,,-68967,-68058,,,,,,,-73306,,6579,79510,229071,149561,149561,222867,,-66727,,,,-68967
,3230,錦明,9596,-613,,,,-2.44,3,,上櫃,112,4543,,,,,-173593,-174206,,,,-173593,,,-122484,,-46566,574619,590844,16225,16225,148305,,-169050,,-174206,,-173593
,3232,昱捷,,3611,,,,0.42,3,,上櫃,112,7347,,,,,19357,22968,,,,19357,,,23242,,3462,986521,1105848,119327,119327,96085,,26704,,22968,,19357
,3234,光環,,-2584,,,,-2.72,3,300,上櫃,112,2697,,,424,,-240875,-243459,,,,-214412,-26463,,-236185,,-1993,419591,452262,32671,32547,268732,,-238178,,-216996,-26463,-240875
,3236,千如,,1130,,,,0.55,3,,上櫃,112,23798,,,,,57299,58429,,,,57299,,,51491,,29606,1222200,1589134,366934,366934,315443,,81097,,58429,,57299
,3252,海灣,,0,,,,0.12,3,,上櫃,112,337,,,,,14859,14859,,,,6231,8628,,35623,,-20427,265508,406466,140958,140958,105335,,15196,,6231,8628,14859
,3259,鑫創,,,,,,-2.90,3,,上櫃,112,,,,,,-144491,-144491,,,,-144491,,,-145252,,761,187696,221159,33463,33463,178715,,-144491,,-144491,,-144491
,3260,威剛,,259724,,,,2.68,3,,上櫃,112,298251,,,,,766538,1026262,,,,705259,61279,,700046,,364743,19179805,22661913,3482108,3482108,2782062,,1064789,,905303,120959,766538
,3264,欣銓,,53569,,,,4.53,3,,上櫃,112,483958,,,,,2146422,2199991,,,,2146422,0,,2594855,,35525,6816888,10509326,3692438,3692438,1097583,,2630380,,2199991,0,2146422
,3265,台星科,,109213,,,,5.09,3,,上櫃,112,136495,,,,,693092,802305,,,,693092,,,615934,,213653,1901215,2721591,820376,820376,204442,,829587,,802305,,693092
,3268,海德威,,11539,,,,0.42,3,,上櫃,112,609,,,,,14130,25669,,,,14130,,,-6930,,21669,763162,816683,53521,53521,60451,,14739,,25669,,14130
,3272,東碩,,50903,,,,-5.17,3,,上櫃,112,-30045,,,,,-313652,-262749,,,,-313652,,,-347662,,3965,2308835,2340179,31344,31344,379006,,-343697,,-262749,,-313652
,3276,宇環,,751,,,,0.49,3,,上櫃,112,1081,,,,,23297,24048,,,,34474,-11177,,-31525,,55903,824346,847318,22972,22972,54497,,24378,,35225,-11177,23297
,3284,太普高,,319,,,,0.53,3,,上櫃,112,8299,,,,,46987,47306,,,,46992,-5,,47523,,7763,436619,544014,107395,107395,59872,,55286,,47311,-5,46987
,3285,微端,,6919,,,,0.55,3,,上櫃,112,17747,,,,,28377,35296,,,,23682,4695,,25046,,21078,444786,568264,123478,123478,98432,,46124,,29519,5777,28377
,3287,廣寰科,,-601,,,,0.52,3,,上櫃,112,14481,,,,,41178,40577,,,,23067,18111,,13320,,42339,284188,411445,127257,127257,113937,,55659,,22466,18111,41178
,3288,點晶,,2952,,,,-0.02,3,,上櫃,112,0,,,,,-241,2711,,,,-233,-8,,3410,,-3651,25222,71906,46684,46684,43274,,-241,,2719,-8,-241
,3289,宜特,,12512,,,,4.55,3,,上櫃,112,4370,,,,,279804,292316,,,,340676,-60872,,256177,,27997,2107155,2887471,780316,780316,524139,,284174,,353188,-60872,279804
,3290,東浦,,5698,,,,1.09,3,,上櫃,112,22704,,,,,112423,118121,,,,112423,0,,120553,,14574,995709,1337168,341459,341459,220906,,135127,,118121,0,112423
,3293,鈊象,,41,,,,34.44,3,,上櫃,112,1022756,,,,,4852395,4852436,,,,4852254,141,,5460779,,414372,394870,10385364,9990494,9990494,4529715,,5875151,,4852292,144,4852395
,3294,英濟,,81798,,,,-1.17,3,,上櫃,112,105785,,,,,-155904,-74106,,,,-152494,-3410,,-75798,,25679,2636485,3011946,375461,375461,451259,,-50119,,-73606,-500,-155904
,3297,杭特,,0,,,,-0.16,3,0,上櫃,112,1436,,,0,,-5774,-5774,,,,-5774,,,-40091,,35753,90938,113664,22726,22726,62817,,-4338,,-5774,,-5774
,3303,岱稜,,9026,,,,1.49,3,,上櫃,112,30149,,,,,140311,149337,,,,139731,580,,150259,,20201,1281206,1807989,526783,526783,376524,,170460,,148757,580,140311
,3306,鼎天,1349,1377687,,,,1.31,3,,上櫃,112,6540,,,,,66182,1443869,,,,66182,,,9350,,63372,666104,871919,205815,205815,197814,,72722,,1443869,,66182
,3310,佳穎,,75420,,,,2.79,3,,上櫃,112,21286,,,,,162911,238331,,,,163392,-481,,147382,,36815,1147514,1475469,327955,327955,180573,,184197,,238812,-481,162911
,3313,斐成,,23,,,,-0.13,3,,上櫃,112,0,,,,,-19067,-19044,,,,-16507,-2560,,-41589,,22522,24609,27789,3180,3180,44769,,-19067,,-16484,-2560,-19067
,3317,尼克森,,2361,,,,2.46,3,,上櫃,112,61614,,,,,174760,177121,,,,174760,,,206415,,29959,1393289,1886851,493562,493562,287147,,236374,,177121,,174760
,3322,建舜電,,-16397,,,,0.67,3,,上櫃,112,27261,,,,,71931,55534,,,,72097,-166,,51385,,47807,1654533,2043513,388980,388980,337595,,99192,,55709,-175,71931
,3323,加百裕,,7585,,,,-1.61,3,,上櫃,112,-8138,,,,,-129281,-121696,,,,-129995,714,,-105392,,-32027,5243001,5632820,389819,389819,495211,,-137419,,-122410,714,-129281
,3324,雙鴻,,6178,,,,11.71,3,,上櫃,112,235120,,,,,1015873,1022051,,,,1008285,7588,,992257,,258736,7173423,9368272,2194849,2194849,1202592,,1250993,,1011962,10089,1015873
,3325,旭品,,66880,,,,0.05,3,,上櫃,112,5538,,,,,-9271,57609,,,,4149,-13420,,-45920,,42187,1143958,1263188,119230,119230,165150,,-3733,,71648,-14039,-9271
,3332,幸康,,37235,,,,2.59,3,,上櫃,112,45886,,,,,124801,162036,,,,124801,,,131063,,39624,690326,1095292,404966,404966,273903,,170687,,162036,,124801
,3339,泰谷,,,,,,0.45,3,,上櫃,112,0,,,,,23263,23263,,,,,,,-31791,,55054,341255,377336,36081,36081,67872,,23263,,,,23263
,3349,寶德,,315,,,,-1.68,3,,上櫃,112,-8559,,,,,-67499,-67184,,,,-67499,,,-87775,,11717,279597,310792,31195,31195,118970,,-76058,,-67184,,-67499
,3354,律勝,,155,,,,-0.58,3,,上櫃,112,-2630,,,,,-40764,-40609,,,,-40764,,,-99287,,55893,95494,81701,-13793,-13793,85494,,-43394,,-40609,,-40764
,3357,臺慶科,,270909,,,,4.66,3,,上櫃,112,97813,,,,,475032,745941,,,,475090,-58,,381081,,191764,2462440,3334761,872321,872321,491240,,572845,,745492,449,475032
,3360,尚立,,8073,,,,-1.22,3,,上櫃,112,-16973,,,,,-93268,-85195,,,,-93268,,,-10605,,-99636,5867129,6024227,157098,157098,167703,,-110241,,-85195,,-93268
