公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1101,台泥,-1772827,4,上市,114,-13562136,77764504,90165009,12400505,33191582,-5456114
1102,亞泥,-223924,4,上市,114,-4855009,13259732,12981458,-278274,16839301,-12038642
1103,嘉泥,-56869,4,上市,114,-668825,2313203,1875061,-438142,281150,6402
1104,環泥,4202,4,上市,114,-1058177,1576599,1727996,151397,1295147,-89775
1108,幸福,0,4,上市,114,-163767,493514,281232,-212282,1112955,-1161470
1109,信大,16792,4,上市,114,-1103692,3021873,2360669,-661204,773686,-347990
1110,東泥,,4,上市,114,-234509,548447,618253,69806,125843,178472
1201,味全,-7257,4,上市,114,-1499346,1325519,963800,-361719,1073453,71431
1203,味王,20280,4,上市,114,-328012,1776020,2188536,412516,1256175,-535927
1210,大成,-415031,4,上市,114,-5265533,8134872,8709608,574736,6670312,-415012
1213,大飲,14,4,上市,114,-10679,143072,45065,-98007,-62053,-25289
1215,卜蜂,-400,4,上市,114,-1837613,215000,301893,86893,3687864,-1762958
1216,統一,-1130183,4,上市,114,-44997097,100442408,103180043,2737635,75383767,-26518852
1217,愛之味,-12012,4,上市,114,-633911,721333,612023,-109310,164558,372055
1218,泰山,-1586,4,上市,114,-1170012,2750119,700264,-2049855,-181273,-696984
1219,福壽,-144,4,上市,114,-485750,838237,808417,-29820,889251,-433177
1220,台榮,,4,上市,114,-122547,405624,309593,-96031,61410,-34894
1225,福懋油,202,4,上市,114,382216,2291593,1165346,-1126247,835810,-2344475
1227,佳格,-37306,4,上市,114,-1902431,3126724,2676699,-450025,2603059,-1113347
1229,聯華,-195582,4,上市,114,-1396196,4966714,5379898,413184,6224986,-4220024
1231,聯華食,871,4,上市,114,-657618,613309,472877,-140432,854418,-338103
1232,大統益,,4,上市,114,-420063,2235897,2689951,454054,2064197,-1190080
1233,天仁,351,4,上市,114,-56440,179200,154735,-24465,222926,-191302
1234,黑松,1429,4,上市,114,33496,1353872,1207454,-146418,202536,-383879
1235,興泰,,4,上市,114,859671,51626,85895,34269,-137998,-687404
1236,宏亞,0,4,上市,114,312081,74287,36996,-37291,126670,-476042
1256,鮮活果汁-KY,8035,4,上市,114,-666144,797758,656916,-140842,472496,44771
1301,台塑,770386,4,上市,114,-6096434,18200100,10631822,-7568278,6619088,-8861318
1303,南亞,-861291,4,上市,114,-11332463,66445373,46149879,-20295494,8649366,-16751106
1304,台聚,-140990,4,上市,114,-3961319,7604583,3897651,-3706932,866773,-471396
1305,華夏,2415,4,上市,114,-1601659,1523912,512420,-1011492,-87482,675234
1307,三芳,-133579,4,上市,114,-833803,3697059,3577125,-119934,1528641,-681193
1308,亞聚,-2460,4,上市,114,-566728,1468956,590455,-878501,241016,-550329
1309,台達化,4732,4,上市,114,-572639,886216,669196,-217020,734485,-383598
1310,台苯,-561,4,上市,114,17314,497755,568522,70767,-102109,156123
1312,國喬,-446677,4,上市,114,-1137123,4358525,8331891,3973366,-564518,6121684
