公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1101,台泥,1595570,1,上市,113,-11626503,66366622,83196535,16829913,4585075,22275771
1102,亞泥,1156357,1,上市,113,-2801324,33229516,32743169,-486347,3472042,-2313422
1103,嘉泥,31235,1,上市,113,126121,2054339,2340417,286078,68347,60375
1104,環泥,,1,上市,113,-103385,1418310,1136975,-281335,282052,-460002
1108,幸福,-72,1,上市,113,-144028,283737,259667,-24070,489316,-369286
1109,信大,28644,1,上市,113,125120,2930678,3217782,287104,143112,-9772
1110,東泥,,1,上市,113,-8284,287887,235963,-51924,-95431,51791
1201,味全,28446,1,上市,113,-249492,1667471,1255845,-411626,21373,-211953
1203,味王,-29187,1,上市,113,65610,1659193,1917509,258316,218154,3739
1210,大成,235764,1,上市,113,-876076,6341576,6105829,-235747,859641,-455076
1213,大飲,12,1,上市,113,24903,1125,2256,1131,-44194,20410
1215,卜蜂,2331,1,上市,113,-586764,275585,332257,56672,575480,65625
1216,統一,1631039,1,上市,113,-7636845,100855846,97238675,-3617171,8867792,-6479157
1217,愛之味,4429,1,上市,113,-46032,591247,589892,-1355,-51559,91807
1218,泰山,5145,1,上市,113,-387280,1821582,2111625,290043,662568,9610
1219,福壽,136,1,上市,113,-106010,848678,890776,42098,500973,-353001
1220,台榮,0,1,上市,113,-17515,332648,538611,205963,286433,-62955
1225,福懋油,247,1,上市,113,-14639,945308,797008,-148300,405664,-539572
1227,佳格,61987,1,上市,113,-985465,2938886,3399565,460679,1172801,211356
1229,聯華,96849,1,上市,113,-198401,4686205,4403891,-282314,756736,-937498
1231,聯華食,2289,1,上市,113,-380972,866287,946270,79983,-117303,575969
1232,大統益,,1,上市,113,-30224,1583670,2833794,1250124,1296549,-16201
1233,天仁,139,1,上市,113,-21685,172657,200226,27569,73154,-24039
1234,黑松,4939,1,上市,113,-297705,1489381,1399514,-89867,307736,-104837
1235,興泰,,1,上市,113,-91460,61705,38973,-22732,-18194,86922
1236,宏亞,1466,1,上市,113,152385,118829,137316,18487,-33427,-101937
1256,鮮活果汁-KY,39066,1,上市,113,-267760,1488281,1240009,-248272,16197,-35775
1301,台塑,1252994,1,上市,113,-2120047,6147041,7091146,944105,-2309665,4120823
