公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1256,鮮活果汁-KY,66740,3,上市,113,-93659,1488281,886043,-602238,398314,-973633
1301,台塑,709035,3,上市,113,-14784742,6147041,14299991,8152950,6676381,15552276
1303,南亞,3242558,3,上市,113,-15066350,80301186,64969520,-15331666,13409855,-16917729
1304,台聚,301967,3,上市,113,-5264085,11059546,7282712,-3776834,532824,652460
1305,華夏,1902,3,上市,113,-1199218,1203186,1295222,92036,707722,581630
1307,三芳,175306,3,上市,113,-2079120,4765044,3879611,-885433,1482163,-463782
1308,亞聚,6186,3,上市,113,-858620,1152991,534086,-618905,131761,101768
1309,台達化,55426,3,上市,113,-394617,2211329,1893148,-318181,-801509,822519
1310,台苯,15447,3,上市,113,38951,604092,218329,-385763,-387841,-52320
1312,國喬,306695,3,上市,113,553934,4726354,3799492,-926862,-2278429,490938
1313,聯成,535578,3,上市,113,-693742,3209524,5061423,1851899,1002599,1007464
1314,中石化,132553,3,上市,113,7130029,5513603,6449089,935486,-4286751,-2040345
1315,達新,16109,3,上市,113,114610,2249460,2132670,-116790,247141,-494650
1316,上曜,170,3,上市,113,-42349,689023,1381672,692649,-1989249,2724077
1319,東陽,15865,3,上市,113,-2615253,3817008,2946433,-870575,4552633,-2823820
1321,大洋,15815,3,上市,113,-68874,682323,650041,-32282,263759,-242982
1323,永裕,57061,3,上市,113,-416602,1170317,931801,-238516,246768,-125743
1324,地球,3634,3,上市,113,-43876,280158,231522,-48636,8483,-16877
1325,恆大,9088,3,上市,113,-78480,554253,461088,-93165,27310,-51083
1326,台化,1694643,3,上市,113,-15520728,23871348,18483976,-5387372,8210750,227963
1337,再生-KY,58606,3,上市,113,-496408,1135394,1580027,444633,-153538,1035973
1338,廣華-KY,62609,3,上市,113,-223049,2986053,2705544,-280509,615187,-735256
1339,昭輝,-21576,3,上市,113,-249583,550670,477672,-72998,561342,-363181
1340,勝悅-KY,24476,3,上市,113,-30077,638786,409273,-229513,-238753,14841
1341,富林-KY,-18523,3,上市,113,-175909,275684,304349,28665,326301,-103204
1342,八貫,,3,上市,113,-84249,599963,592553,-7410,310409,-233570
1402,遠東新,464123,3,上市,113,-8985932,31763569,30537899,-1225670,31640651,-24344512
1409,新纖,89291,3,上市,113,-2666593,10499318,9326567,-1172751,-6635672,8040223
1410,南染,,3,上市,113,18040,455921,497306,41385,43277,-19932
1413,宏洲,,3,上市,113,-26644,62915,40280,-22635,-2447,6456
1414,東和,,3,上市,113,52966,163125,192955,29830,147226,-170362
1416,廣豐,35176,3,上市,113,-431340,233146,146452,-86694,74988,234482
1417,嘉裕,15418,3,上市,113,163327,756005,769505,13500,78448,-243693
1418,東華,-9629,3,上市,113,-130302,827635,1146159,318524,-115744,574199
1419,新紡,-1031,3,上市,113,-248625,1610707,839206,-771501,-278792,-243053
1423,利華,,3,上市,113,-280229,384706,159116,-225590,113646,-59007
1432,大魯閣,-13052,3,上市,113,-294434,489311,604478,115167,-51249,473902
1434,福懋,91913,3,上市,113,-376980,4241157,4165330,-75827,2787614,-2578374
1435,中福,,3,上市,113,-61737,142210,52074,-90136,-27141,-1258
1436,華友聯,,3,上市,113,-109060,649944,2009152,1359208,235523,1232745
1437,勤益控,7412,3,上市,113,-188175,748503,698930,-49573,358453,-227263
1438,三地開發,,3,上市,113,-492815,55386,66859,11473,333273,171015
1439,雋揚,,3,上市,113,111103,605103,610591,5488,-149740,44125
1440,南紡,129921,3,上市,113,-2125178,8887371,4383071,-4504300,437969,-2947012
1441,大東,8983,3,上市,113,94058,133836,67804,-66032,-160645,-8428
1442,名軒,,3,上市,113,-340479,678367,714423,36056,4746218,-4369683
1443,立益物流,-115483,3,上市,113,-580971,108083,116987,8904,328146,377212
1444,力麗,11899,3,上市,113,-795547,1075863,858885,-216978,456100,110570
1445,大宇,,3,上市,113,-480377,1242589,357772,-884817,-196923,-207517
1446,宏和,-165,3,上市,113,-319,286038,774134,488096,3021125,-2532545
1447,力鵬,32768,3,上市,113,-236078,2102831,1629646,-473185,512727,-782602
1449,佳和,136,3,上市,113,-250853,210214,229952,19738,124741,145714
1451,年興,7253,3,上市,113,440904,1302034,1872919,570885,128639,-5911
1452,宏益,,3,上市,113,-8092,676783,704259,27476,75927,-40359
1453,大將,,3,上市,113,13562,9434,8565,-869,-373154,358723
1454,台富,,3,上市,113,-70893,248447,130219,-118228,34633,-81968
1455,集盛,927,3,上市,113,-919177,144683,82748,-61935,247526,608789
1456,怡華,,3,上市,113,208406,134014,120258,-13756,-342585,120423
1457,宜進,,3,上市,113,2538267,317994,942613,624619,-41099,-1872549
1459,聯發,-1876,3,上市,113,-498879,560431,229616,-330815,11335,158605
1460,宏遠,61265,3,上市,113,-445409,708976,814197,105221,910629,-421264
1463,強盛新,,3,上市,113,46624,223705,153488,-70217,-33477,-83364
1464,得力,164948,3,上市,113,801695,989952,1080836,90884,-324194,-551565
1465,偉全,,3,上市,113,-63641,236621,198645,-37976,85785,-60120
1466,聚隆,,3,上市,113,-125548,187526,146483,-41043,110014,-25509
1467,南緯,101777,3,上市,113,-250927,2102688,2294831,192143,133520,207773
1468,昶和,3646,3,上市,113,104028,166480,323756,157276,59844,-10242
1470,大統新創,-1659,3,上市,113,86221,202034,290598,88564,61852,-57850
1471,首利,3503,3,上市,113,22662,919099,1034637,115538,96747,-7374
1472,三洋實業,4870,3,上市,113,-138894,793406,965099,171693,359468,-53751
1473,台南,36168,3,上市,113,-212005,735368,972641,237273,626330,-213220
1474,弘裕,-1266,3,上市,113,14896,431458,482340,50882,97066,-59814
1475,業旺,,3,上市,113,-267735,1097198,1085953,-11245,241524,14966
1476,儒鴻,-18060,3,上市,113,558792,2813733,3578097,764364,3983265,-3759633
1477,聚陽,84259,3,上市,113,179319,3014226,2635896,-378330,3735163,-4377071
1503,士電,105977,3,上市,113,-62883,3373418,3073908,-299510,1759298,-2101902
1504,東元,569701,3,上市,113,505341,23640536,24589363,948827,3047139,-3173354
1506,正道,23385,3,上市,113,-114275,509641,392766,-116875,58,-26043
1512,瑞利,1558,3,上市,113,-4092,95573,79741,-15832,-6844,-6454
1513,中興電,59463,3,上市,113,-140856,2203461,2064477,-138984,1866004,-1923595
1514,亞力,13596,3,上市,113,-63985,751079,926980,175901,448045,-221755
1515,力山,11538,3,上市,113,-56999,3283001,2278217,-1004784,-175721,-783602
1516,川飛,,3,上市,113,572,192571,126424,-66147,-36719,-30000
1517,利奇,9752,3,上市,113,-483234,1321309,871883,-449426,24779,-723
1519,華城,4686,3,上市,113,-119576,1737486,2296134,558648,1326495,-652957
1521,大億,233,3,上市,113,-50594,390349,327418,-62931,99632,-112202
1522,堤維西,138121,3,上市,113,-1771836,1858204,1299567,-558637,2198089,-1123011
1524,耿鼎,,3,上市,113,-285480,699199,426261,-272938,261976,-249434
1525,江申,58146,3,上市,113,21277,1787196,1486909,-300287,-25942,-353768
1526,日馳,36963,3,上市,113,-41758,342695,287645,-55050,61849,-112104
1527,鑽全,,3,上市,113,-239880,383115,250838,-132277,384714,-277111
1528,恩德,1863,3,上市,113,-139083,722729,812679,89950,113287,113883
1529,樂事綠能,0,3,上市,113,-198398,370312,321856,-48456,90562,59380
1530,亞崴,19711,3,上市,113,-34456,866173,648943,-217230,-83526,-118959
1531,高林股,8218,3,上市,113,11547,736967,1027428,290461,307541,-36845
1532,勤美,152402,3,上市,113,-1856807,6556648,6322973,-233675,2060155,-589425
1533,車王電,72501,3,上市,113,-65578,861031,832737,-28294,-7466,-27751
1535,中宇,22459,3,上市,113,45181,550734,870385,319651,778472,-526461
1536,和大,73587,3,上市,113,-460344,784936,816975,32039,467114,-48318
1537,廣隆,70002,3,上市,113,-35449,1749726,1416860,-332866,166959,-534378
1538,正峰,24518,3,上市,113,-10637,82341,42137,-40204,-32613,-21472
1539,巨庭,27,3,上市,113,-15926,559078,527281,-31797,164482,-180380
1540,喬福,-127,3,上市,113,212909,34212,250706,216494,97733,-94021
1541,錩泰,14476,3,上市,113,-5399,82560,68329,-14231,609878,-633186
1558,伸興,41634,3,上市,113,-1404176,2845230,1849314,-995916,583811,-217185
1560,中砂,49846,3,上市,113,-246447,992118,1654026,661908,886675,-28166
1563,巧新,-3940,3,上市,113,-293705,1237045,1750681,513636,1664514,-853233
1568,倉佑,68,3,上市,113,-59557,860249,624584,-235665,167765,-343941
1582,信錦,93638,3,上市,113,-72238,3233289,3741232,507943,1086972,-600429
1583,程泰,30370,3,上市,113,-122647,1819678,1446801,-372877,-67268,-213332
1587,吉茂,52273,3,上市,113,-103321,553889,469215,-84674,-111590,77964
1589,永冠-KY,61346,3,上市,113,-87301,2196543,2191717,-4826,-638127,659256
1590,亞德客-KY,67868,3,上市,113,-1549510,9191705,7659901,-1531804,7369422,-7419584
1597,直得,22788,3,上市,113,-173883,834093,987068,152975,157140,146930
1598,岱宇,25271,3,上市,113,-211840,1158512,846105,-312407,238022,-363860
1603,華電,0,3,上市,113,-73271,172591,149893,-22698,35791,14782
1604,聲寶,6328,3,上市,113,-1062661,1035802,726530,-309272,677226,69835
1605,華新,2000223,3,上市,113,-5041857,16347012,8481879,-7865133,-2177565,-2645934
1608,華榮,,3,上市,113,-128683,170717,496081,325364,818522,-364475
1609,大亞,50931,3,上市,113,-3921451,5607968,8264330,2656362,-1234852,7761734
1611,中電,-8490,3,上市,113,-83910,481712,347832,-133880,144538,-186018
1612,宏泰,-4686,3,上市,113,-423510,1929079,950805,-978274,89472,-639550
1614,三洋電,,3,上市,113,-85956,83594,78258,-5336,373063,-292443
1615,大山,,3,上市,113,-132006,74346,67703,-6643,-47858,173221
1616,億泰,14747,3,上市,113,442239,131587,837085,705498,-153850,402362
1617,榮星,14603,3,上市,113,6628,693000,761142,68142,-159804,206715
1618,合機,192,3,上市,113,5344,67057,425304,358247,77226,275485
1623,大東電,,3,上市,113,-97294,210167,682146,471979,-358534,927807
1626,艾美特-KY,61851,3,上市,113,-366744,671369,715999,44630,424101,-74578
1702,南僑,645422,3,上市,113,-1976588,9516930,9617962,101032,1521565,-89367
1707,葡萄王,31689,3,上市,113,-520251,4818703,3294450,-1524253,665791,-1701482
1708,東鹼,12405,3,上市,113,-88030,1600594,2364025,763431,1429950,-590894
1709,和益,437,3,上市,113,-263373,488048,375128,-112920,765603,-615587
1710,東聯,8102,3,上市,113,214098,1917016,1451338,-465678,955243,-1643121
1711,永光,-33609,3,上市,113,-501339,1409839,1617397,207558,918120,-175614
1712,興農,6709,3,上市,113,-480331,2099156,1849936,-249220,1014924,-790522
1713,國化,,3,上市,113,29217,156288,131221,-25067,157986,-212270
1714,和桐,157628,3,上市,113,-356406,6523774,7632928,1109154,1454923,-146991
1717,長興,191055,3,上市,113,-3009690,6382309,5941300,-441009,2406900,-29274
1718,中纖,46617,3,上市,113,-18837379,60193620,50178604,-10015016,9690707,-914961
1720,生達,786,3,上市,113,-487724,2036743,1465665,-571078,1154134,-1238274
1721,國慶科技,,3,上市,113,-119766,517747,493323,-24424,182772,-87430
1722,台肥,4825,3,上市,113,-1066693,4328814,3631350,-697464,3008920,-2644516
1723,中碳,8265,3,上市,113,-640396,1174677,714035,-460642,1052843,-881354
1725,元禎,29459,3,上市,113,-64571,871275,814862,-56413,197950,-219251
1726,永記,82764,3,上市,113,-817914,1844911,831691,-1013220,293066,-571136
1727,中華化,0,3,上市,113,-292497,209123,122622,-86501,174913,31083
1730,花仙子,17373,3,上市,113,-27169,867922,980495,112573,358218,-235849
1731,美吾華,3408,3,上市,113,-153810,178481,169783,-8698,142452,-748
1732,毛寶,2369,3,上市,113,-15933,146483,111464,-35019,-20424,-1031
1733,五鼎,10111,3,上市,113,-21965,382046,406888,24842,183444,-146748
1734,杏輝,11615,3,上市,113,-300957,1074489,1061935,-12554,405341,-128553
1735,日勝化,32023,3,上市,113,-80901,372784,360346,-12438,161241,-124801
1736,喬山,101409,3,上市,113,-496718,2341417,2000901,-340516,-521715,576508
1737,臺鹽,990,3,上市,113,-305100,1444734,1284485,-160249,389340,-245479
1752,南光,-4,3,上市,113,-121671,378475,229465,-149010,271812,-299147
1760,寶齡富錦,1552,3,上市,113,-143177,534625,442697,-91928,221932,-172235
1762,中化生,283,3,上市,113,-84709,269569,196800,-72769,276566,-264909
1773,勝一,17881,3,上市,113,-1114060,278614,263165,-15449,1377766,-297036
1776,展宇,2644,3,上市,113,-27808,387330,403068,15738,77277,-36375
1783,和康生,-2046,3,上市,113,-20214,431082,543761,112679,215351,-80412
1786,科妍,61,3,上市,113,58812,511101,568808,57707,169078,-170244
1789,神隆,13751,3,上市,113,-234422,3941524,3975691,34167,496270,-241432
1795,美時,69513,3,上市,113,-2166973,1770880,3687537,1916657,4608693,-594576
1802,台玻,515333,3,上市,113,-2462608,6673522,9213394,2539872,4273431,213716
1805,寶徠,34,3,上市,113,-21544,175674,430523,254849,-171359,447718
1806,冠軍,16881,3,上市,113,-533071,1705602,1868424,162822,606558,72454
1808,潤隆,,3,上市,113,206654,4199162,6879762,2680600,-3478192,5952138
1809,中釉,40500,3,上市,113,-74947,612963,542319,-70644,93897,-130094
1810,和成,-11944,3,上市,113,-70222,1372939,847619,-525320,-214581,-228573
1817,凱撒衛,20236,3,上市,113,-136273,297963,234381,-63582,151819,-99364
1903,士紙,,3,上市,113,-207184,186724,500842,314118,64795,456507
1904,正隆,-411880,3,上市,113,-1631785,6048140,5430534,-617606,1145503,280556
1905,華紙,19371,3,上市,113,-364669,871911,1864365,992454,-214205,1551957
1906,寶隆,,3,上市,113,-95199,110322,50277,-60045,188305,-153151
1907,永豐餘,271044,3,上市,113,-4696737,8917405,10388504,1471099,4329268,1567524
1909,榮成,-950287,3,上市,113,-925688,1041091,1959589,918498,1864149,930324
2002,中鋼,681964,3,上市,113,-28370279,10919515,11509665,590150,27705585,572880
2006,東和鋼鐵,170312,3,上市,113,-749728,1732667,2309412,576745,5771455,-4615294
2007,燁興,,3,上市,113,-323369,473988,245594,-228394,-875696,970671
2008,高興昌,,3,上市,113,-286958,455845,285978,-169867,209988,-92897
2009,第一銅,,3,上市,113,-50446,68575,138720,70145,200154,-79563
2010,春源,82436,3,上市,113,-401916,460539,407402,-53137,613609,-347266
2012,春雨,98274,3,上市,113,-83540,2552936,1500676,-1052260,-360253,-706741
2013,中鋼構,0,3,上市,113,-29098,139924,27387,-112537,8092,-91531
2014,中鴻,,3,上市,113,-575568,1097361,386571,-710790,-443503,308281
2015,豐興,,3,上市,113,-280118,992599,891428,-101171,3015158,-2836211
2017,官田鋼,,3,上市,113,-1003502,357416,850842,493426,-88485,1585413
2020,美亞,2174,3,上市,113,-73161,659456,438518,-220938,-5039,-144912
2022,聚亨,172661,3,上市,113,-417209,1144612,1010227,-134385,-866674,976837
2023,燁輝,-123894,3,上市,113,-576338,7574913,7452579,-122334,1151439,-573541
2024,志聯,-125,3,上市,113,-6891,118616,89019,-29597,101201,-123782
2025,千興,,3,上市,113,197795,205087,202720,-2367,-200162,
2027,大成鋼,133893,3,上市,113,-4037087,9424771,9074521,-350250,12024215,-8471271
2028,威致,,3,上市,113,-392560,59278,126168,66890,-290962,750412
2029,盛餘,-17589,3,上市,113,-745723,4382183,3688421,-693762,416932,-347382
2030,彰源,50163,3,上市,113,-178084,1335926,1258642,-77284,329309,-278672
2031,新光鋼,1522,3,上市,113,-689807,953579,1147173,193594,1178545,-296666
2032,新鋼,,3,上市,113,-2332,203800,150809,-52991,-49347,-1312
2033,佳大,0,3,上市,113,-15135,63720,101850,38130,54192,-927
2034,允強,-189142,3,上市,113,-1239850,688845,2972904,2284059,-403024,4116075
2038,海光,,3,上市,113,-103106,239202,339580,100378,252083,-48599
2049,上銀,104403,3,上市,113,-2677803,7564000,6419570,-1144430,2599618,-1170648
2059,川湖,197568,3,上市,113,584862,12602683,15323922,2721239,3407786,-1468977
2062,橋椿,111763,3,上市,113,552419,1282911,1058987,-223924,868407,-1756513
2069,運錩,85946,3,上市,113,-88036,224686,200043,-24643,143707,-166260
2101,南港,65892,3,上市,113,627053,1797401,1365981,-431420,-1035241,-89124
2102,泰豐,10394,3,上市,113,267324,654572,904196,249624,-39434,11340
2103,台橡,512195,3,上市,113,-2022168,5448591,5786521,337930,-499110,2347013
2104,國際中橡,108879,3,上市,113,568675,7737563,9274199,1536636,-779198,1638280
2105,正新,988212,3,上市,113,-7367154,23575591,24494939,919348,13935326,-6637036
2106,建大,55576,3,上市,113,-676876,7537100,8336219,799119,2162862,-742443
2107,厚生,40,3,上市,113,-26819,648132,921120,272988,674885,-375118
2108,南帝,198100,3,上市,113,126320,8253468,7985492,-267976,126234,-718630
2109,華豐,154416,3,上市,113,15337,2496578,2715111,218533,340166,-291386
2114,鑫永銓,-19125,3,上市,113,3620,723078,644651,-78427,370027,-432949
2115,六暉-KY,44828,3,上市,113,-105873,967378,913597,-53781,148207,-140943
2201,裕隆,371159,3,上市,113,-6508763,16379704,12907743,-3471961,14510927,-11845284
2204,中華,70815,3,上市,113,860363,5355555,5822471,466916,-383453,-80809
2206,三陽工業,144792,3,上市,113,-4440771,8811431,8064232,-747199,4197912,-649132
2207,和泰車,820637,3,上市,113,-17084739,23142893,22706642,-436251,14692767,1135084
2208,台船,,3,上市,113,-407572,7316750,3887535,-3429215,-3489175,467532
2211,長榮鋼,,3,上市,113,705669,3020667,2097341,-923326,1499825,-3128820
2227,裕日車,185403,3,上市,113,21094,7592375,5990067,-1602308,-727909,-1080896
2228,劍麟,156205,3,上市,113,-735230,1406535,772937,-633598,65624,-120197
2231,為升,28581,3,上市,113,34264,1003986,1373675,369689,34550,272294
2233,宇隆,26282,3,上市,113,-1319183,1286726,589878,-696848,568885,27168
2236,百達-KY,66066,3,上市,113,27601,695346,1069340,373994,108331,171996
2239,英利-KY,453624,3,上市,113,-1311316,5858548,4823331,-1035217,664668,-842193
2241,艾姆勒,5426,3,上市,113,-64965,187937,59193,-128744,-144579,75374
2243,宏旭-KY,-492,3,上市,113,-11010,232116,278081,45965,19143,38324
2247,汎德永業,,3,上市,113,-1462424,6505047,2969596,-3535451,-319837,-1753190
2248,華勝-KY,32044,3,上市,113,-81690,123686,312428,188742,162129,76259
2250,IKKA-KY,29465,3,上市,113,-105422,1003988,1282260,278272,318795,35434
2254,巨鎧精密-創,-607,3,上市,113,-105023,361114,150427,-210687,17806,-122863
2258,鴻華先進-創,1163,3,上市,113,-201810,6553115,5699185,-853930,-595761,-57522
2301,光寶科,3347494,3,上市,113,-3040846,92742033,99019031,6276998,7253528,-1283178
2302,麗正,21297,3,上市,113,7222,561703,631770,70067,106894,-65346
2303,聯電,3826647,3,上市,113,-68973358,132553615,103407426,-29146189,60894868,-24894346
2305,全友,21934,3,上市,113,-65228,345194,385778,40584,106856,-22978
2308,台達電,5306774,3,上市,113,-27037744,87455916,120444815,32988899,51190776,3529093
2312,金寶,1170562,3,上市,113,-1014640,16866858,13924264,-2942594,-4082,-3094434
2313,華通,543012,3,上市,113,-4267600,11241891,11659608,417717,6405849,-2263544
2314,台揚,10386,3,上市,113,-27746,978354,370023,-608331,-61421,-529550
2316,楠梓電,88839,3,上市,113,-741426,1980613,987060,-993553,314926,-655892
2317,鴻海,29985912,3,上市,113,-237325081,1197662695,791143869,-406518826,-18633645,-180546012
2321,東訊,,3,上市,113,111983,143638,182099,38461,19785,-93307
2323,中環,104827,3,上市,113,-343803,2943293,2389472,-553821,-1165026,850181
2324,仁寶,1658992,3,上市,113,-7096190,72479480,60079005,-12400475,12390849,-19354126
2327,國巨*,3000771,3,上市,113,-34215319,52951458,47344958,-5606500,20362408,5245640
2328,廣宇,279935,3,上市,113,-629045,6440208,6055082,-385126,292092,-328108
2329,華泰,11463,3,上市,113,-1315383,3909728,4392800,483072,2639293,-852301
2330,台積電,13873746,3,上市,113,-552924242,1465427753,1886780555,421352802,1205971785,-245568487
2331,精英,70729,3,上市,113,-2573701,5665075,3815615,-1849460,223235,430277
2332,友訊,203001,3,上市,113,-174021,4097696,3878990,-218706,389880,-637566
2337,旺宏,50272,3,上市,113,-4347698,11905912,10175292,-1730620,-1269876,3836682
2338,光罩,28858,3,上市,113,-2123331,1364106,1238371,-125735,943858,1024880
2340,台亞,0,3,上市,113,-1664758,1994383,2410014,415631,-50758,2131147
2342,茂矽,,3,上市,113,264848,988930,1035599,46669,-31610,-186569
2344,華邦電,162403,3,上市,113,-13287857,16962598,15504660,-1457938,8575596,3091920
2345,智邦,361452,3,上市,113,-1522680,14070421,13525151,-545270,6659597,-6043639
2347,聯強,3432526,3,上市,113,-15024116,11156269,27693180,16536911,29434878,-1306377
2348,海悅,,3,上市,113,-1000818,5379485,5982090,602605,-5077082,6680505
2349,錸德,130301,3,上市,113,-1958724,4597111,3165663,-1431448,158064,238911
2351,順德,3318,3,上市,113,-395176,836957,793758,-43199,642117,-293458
2352,佳世達,821849,3,上市,113,-7871442,25472899,24334205,-1138694,572148,5338751
2353,宏碁,1720804,3,上市,113,-12980925,48134128,31696957,-16437171,-9174337,3997287
2354,鴻準,1342873,3,上市,113,-28267696,47253599,19015448,-28238151,1963062,-3276390
2355,敬鵬,149538,3,上市,113,-2893280,4501650,2652917,-1848733,1499444,-604435
2356,英業達,755395,3,上市,113,-7620865,28133069,33242476,5109407,-86763,12061640
2357,華碩,3581983,3,上市,113,-722247,79226605,79784015,557410,-7464509,5162183
2359,所羅門,8480,3,上市,113,-49103,1255387,1655452,400065,-74325,515013
2360,致茂,48662,3,上市,113,-1047296,4132261,3743795,-388466,2950581,-2340413
2362,藍天,20079,3,上市,113,-512303,5215454,7074719,1859265,457719,1893770
2363,矽統,-943,3,上市,113,1156727,3758872,1863772,-1895100,-268083,-2782801
2364,倫飛,-185,3,上市,113,-17407,364910,441312,76402,157239,-63245
2365,昆盈,7257,3,上市,113,272090,883381,1161398,278017,161704,-163034
2367,燿華,83770,3,上市,113,-1679542,866459,1217393,350934,1786141,160565
2368,金像電,890484,3,上市,113,-3611275,7740915,8205109,464194,3180320,4665
2369,菱生,-6956,3,上市,113,142753,1216675,1459032,242357,436927,-330367
2371,大同,260408,3,上市,113,14551783,14291041,25842697,11551656,-826038,-2434497
2373,震旦行,123541,3,上市,113,458920,2723584,2407137,-316447,374200,-1273108
2374,佳能,72266,3,上市,113,-851725,3092203,2313332,-778871,299185,-298597
2375,凱美,119299,3,上市,113,-18039,645151,998317,353166,653891,-401985
2376,技嘉,357814,3,上市,113,-2463714,23166075,32545234,9379159,-15917246,27402305
2377,微星,465116,3,上市,113,-2019795,25772522,22376403,-3396119,-686591,-1154849
2379,瑞昱,-182253,3,上市,113,-10278327,10268291,19262450,8994159,17655502,1799237
2380,虹光,33934,3,上市,113,-67199,505888,277319,-228569,-29423,-165881
2382,廣達,1111659,3,上市,113,2812967,177234068,123248286,-53985782,-43483030,-14427378
2383,台光電,362037,3,上市,113,-3492327,9258881,13600992,4342111,4367292,3105109
2385,群光,1415353,3,上市,113,-2206301,19154156,21362326,2208170,5883599,-2884481
2387,精元,143013,3,上市,113,-428047,4106630,3953001,-153629,1482124,-1350719
2388,威盛,232345,3,上市,113,-4816476,10920270,16463359,5543089,3163453,6963767
2390,云辰,4530,3,上市,113,-185703,679547,356444,-323103,-41752,-100178
2392,正崴,1045654,3,上市,113,-16997890,14844796,18819727,3974931,5237783,14689384
2393,億光,167763,3,上市,113,-687130,4929740,5579521,649781,2091694,-922546
2395,研華,321591,3,上市,113,-80604,11011580,12354578,1342998,8698703,-7596692
2397,友通,55476,3,上市,113,-952302,1490285,2469074,978789,681905,1193710
2399,映泰,6487,3,上市,113,-56035,695035,649469,-45566,4888,-906
2401,凌陽,6536,3,上市,113,253330,4091218,4650763,559545,315240,-15561
2402,毅嘉,139752,3,上市,113,-1039712,1802295,2449077,646782,215763,1330979
2404,漢唐,202742,3,上市,113,-4927162,9385681,7246677,-2139004,8550561,-5965145
2405,輔信,10814,3,上市,113,-278839,1295111,976733,-318378,62506,-112859
2406,國碩,40077,3,上市,113,-1086327,2320944,2120357,-200587,-2475779,3321442
2408,南亞科,1564789,3,上市,113,-12763567,58812043,61157437,2345394,2167561,11376611
2409,友達,2044449,3,上市,113,-27065519,83969463,63284310,-20685153,14361789,-10025872
2412,中華電,34445,3,上市,113,-11127584,33823884,31214852,-2609032,49756848,-41272741
2413,環科,-11409,3,上市,113,-35696,723930,653380,-70550,76820,-100265
2414,精技,10989,3,上市,113,354263,599606,1101109,501503,-631038,767289
2415,錩新,21923,3,上市,113,43192,452742,760987,308245,960542,-717412
2417,圓剛,17223,3,上市,113,153992,2218583,2225974,7391,180022,-343846
2419,仲琦,-13495,3,上市,113,108855,1980637,2812927,832290,412837,324093
2420,新巨,17242,3,上市,113,-64239,885011,988121,103110,646262,-496155
2421,建準,104201,3,上市,113,-602836,4030886,3997713,-33173,704572,-239110
2423,固緯,35860,3,上市,113,-44816,518259,411122,-107137,350539,-448720
2424,隴華,778,3,上市,113,-21029,176847,160922,-15925,-93386,97712
2425,承啟,25086,3,上市,113,326690,1089206,1411331,322125,146954,-176605
2426,鼎元,4057,3,上市,113,-8073,1189849,1065165,-124684,49511,-170179
2427,三商電,1396,3,上市,113,-43087,546527,370428,-176099,-452994,318586
2428,興勤,188949,3,上市,113,-380170,2599316,3907911,1308595,1154324,345492
2429,銘旺科,43,3,上市,113,80172,62644,720267,657623,-107002,684410
