公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1536,和大,4283,3,上市,112,-717365,1072452,1053624,-18828,822460,-128206
1537,廣隆,130448,3,上市,112,-109578,1719852,1558235,-161617,584967,-767454
1538,正峰,1363,3,上市,112,-142575,61422,82135,20713,2046,159879
1539,巨庭,43,3,上市,112,41112,585041,438292,-146749,239135,-427039
1540,喬福,332,3,上市,112,-155828,182205,78527,-103678,103102,-51284
1541,錩泰,23038,3,上市,112,-23881,172827,182275,9448,91637,-81346
1558,伸興,30588,3,上市,112,-396165,3047053,2415044,-632009,1423894,-1690326
1560,中砂,4753,3,上市,112,-554647,1129701,1272505,142804,850101,-157403
1563,巧新,-1336,3,上市,112,-561718,878122,767091,-111031,737858,-285835
1568,倉佑,14013,3,上市,112,475284,458717,876455,417738,251667,-323226
1582,信錦,26725,3,上市,112,-862363,3510365,3094495,-415870,715077,-295309
1583,程泰,19309,3,上市,112,185103,2722346,1413728,-1308618,859652,-2372682
1587,吉茂,26657,3,上市,112,-375059,544846,620025,75179,241232,182349
1589,永冠-KY,65713,3,上市,112,-1867501,2114380,2198207,83827,-1194718,3080333
1590,亞德客-KY,-40924,3,上市,112,-1705093,6345451,8171066,1825615,4707970,-1136338
1597,直得,10356,3,上市,112,-117175,864154,828014,-36140,17406,53273
1598,岱宇,35959,3,上市,112,-27977,1120781,854642,-266139,258850,-532971
1603,華電,0,3,上市,112,-34297,158093,211101,53008,-775559,862864
1604,聲寶,3147,3,上市,112,-545527,767654,900879,133225,980496,-304891
1605,華新,841593,3,上市,112,-19632813,19397973,13427886,-5970087,9321943,3499190
1608,華榮,,3,上市,112,-22607,179163,133654,-45509,571555,-594457
1609,大亞,39908,3,上市,112,-2686597,4344838,4876690,531852,1789650,1388891
1611,中電,608,3,上市,112,-26754,653472,692208,38736,164888,-100006
1612,宏泰,2726,3,上市,112,-323019,2420702,1721157,-699545,96624,-475876
1614,三洋電,,3,上市,112,-493115,55270,92688,37418,772154,-241621
1615,大山,,3,上市,112,-97012,78296,110422,32126,-237501,366639
1616,億泰,17298,3,上市,112,-9639,214625,177339,-37286,159258,-204203
1617,榮星,38292,3,上市,112,-44792,702666,745032,42366,22809,26057
1618,合機,315,3,上市,112,-96389,145087,401663,256576,349281,3369
1626,艾美特-KY,-61988,3,上市,112,-323231,898784,901915,3131,603380,-215030
1702,南僑,-4249,3,上市,112,-2036097,10494443,9454001,-1040442,1868112,-868208
1707,葡萄王,5524,3,上市,112,-338258,4672852,3518880,-1153972,872533,-1693771
1708,東鹼,15303,3,上市,112,-272819,1295290,1595316,300026,627132,-69590
1709,和益,654,3,上市,112,-86242,1203266,740911,-462355,554965,-931732
1710,東聯,4216,3,上市,112,1170682,2145428,1894492,-250936,447279,-1873113
1711,永光,27149,3,上市,112,-535074,1215150,1248483,33333,778680,-237422
1712,興農,6865,3,上市,112,-222876,2125242,2118885,-6357,1680705,-1471051
1713,國化,,3,上市,112,-8350,182964,124538,-58426,101813,-151889
1714,和桐,111496,3,上市,112,80949,5415884,6528205,1112321,1026904,-107028
1717,長興,46798,3,上市,112,-2617396,5450766,6233955,783189,4716269,-1362482
1718,中纖,-7046,3,上市,112,-20905369,58353259,45122279,-13230980,4973808,2707627
1720,生達,-4826,3,上市,112,-357779,2259381,1956260,-303121,910300,-850816
1721,國慶科技,,3,上市,112,-15727,453978,383765,-70213,155861,-210347
1722,台肥,50265,3,上市,112,-1594439,2699760,4607948,1908188,5873868,-2421506
1723,中碳,-1278,3,上市,112,-163190,1556174,641497,-914677,1043780,-1793989
1725,元禎,29264,3,上市,112,-61812,977520,1001965,24445,197455,-140462
1726,永記,50462,3,上市,112,-228240,1504433,1731708,227275,1076020,-670967
1727,中華化,-973,3,上市,112,-191169,261671,205003,-56668,204137,-68663
1730,花仙子,875,3,上市,112,-150582,764465,662535,-101930,330460,-282683
1731,美吾華,94,3,上市,112,-248213,177504,141889,-35615,178615,33889
1732,毛寶,2514,3,上市,112,-10440,129255,134272,5017,14117,-1174
1733,五鼎,11133,3,上市,112,-17422,331705,251979,-79726,122825,-196262
1734,杏輝,1327,3,上市,112,-250019,1237556,995134,-242422,155564,-149294
1735,日勝化,-3422,3,上市,112,-38587,172219,340141,167922,384700,-174769
1736,喬山,-81665,3,上市,112,-411515,3531554,2216806,-1314748,1244450,-2066018
1737,臺鹽,40,3,上市,112,-280483,1529098,1344351,-184747,313099,-217403
1752,南光,-54,3,上市,112,-235916,401200,303462,-97738,177515,-39283
1760,寶齡富錦,2528,3,上市,112,-157484,464257,319135,-145122,19158,-9324
1762,中化生,860,3,上市,112,-416343,300614,185837,-114777,-96698,397404
1773,勝一,19006,3,上市,112,-1532343,464011,200679,-263332,1156999,93006
1776,展宇,3509,3,上市,112,-54649,515296,437687,-77609,101469,-127938
1783,和康生,-96,3,上市,112,-485303,790948,419925,-371023,114376,0
1786,科妍,7,3,上市,112,22882,587017,666041,79024,190356,-134221
1789,神隆,-2224,3,上市,112,-157265,4294709,3994616,-300093,172655,-313259
1795,美時,53300,3,上市,112,-3016601,1983383,2052418,69035,1600956,1431380
1802,台玻,265579,3,上市,112,-2943932,8374101,6491309,-1882792,1882978,-1087417
1805,寶徠,25,3,上市,112,-4706,94705,155248,60543,65785,-561
1806,冠軍,-6444,3,上市,112,-152811,1785126,1562280,-222846,209316,-272907
1808,潤隆,,3,上市,112,12660,2252570,3656266,1403696,11455310,-10064274
1809,中釉,12291,3,上市,112,-107064,611783,720677,108894,107891,95776
1810,和成,27761,3,上市,112,181959,665867,1566212,900345,1200410,-509785
1817,凱撒衛,-1863,3,上市,112,-53594,245346,269892,24546,191400,-111397
1903,士紙,,3,上市,112,-226678,175393,183809,8416,167441,67653
1904,正隆,-124381,3,上市,112,-3954107,7361090,5765815,-1595275,2408158,75055
1905,華紙,25179,3,上市,112,-321855,805296,1114474,309178,164868,440986
1906,寶隆,,3,上市,112,-31039,140628,64651,-75977,225854,-270792
1907,永豐餘,303988,3,上市,112,-3829255,8698263,9322412,624149,3880165,269251
1909,榮成,-119876,3,上市,112,-3339303,1901853,2528940,627087,1497269,2588997
2002,中鋼,880965,3,上市,112,-29258333,25201736,14742082,-10459654,26015149,-8097435
2006,東和鋼鐵,198193,3,上市,112,-497315,2126513,2327403,200890,3507769,-3007757
2007,燁興,,3,上市,112,-634216,406306,294865,-111441,-472272,995047
2008,高興昌,,3,上市,112,589930,214173,309228,95055,113409,-608284
2009,第一銅,,3,上市,112,12492,86585,46797,-39788,90749,-143029
2010,春源,-16566,3,上市,112,-829945,1038269,350839,-687430,1205797,-1046716
2012,春雨,71463,3,上市,112,-202038,2436550,2665908,229358,918244,-558311
2013,中鋼構,-178,3,上市,112,-282650,1087218,124451,-962767,-45111,-634828
2014,中鴻,,3,上市,112,138322,2288215,616363,-1671852,1233057,-3043231
2015,豐興,,3,上市,112,-917380,1299681,586673,-713008,1378093,-1173721
2017,官田鋼,,3,上市,112,-91161,405271,1185637,780366,381991,489536
2020,美亞,3258,3,上市,112,-346299,628926,353756,-275170,1130547,-1062676
2022,聚亨,27305,3,上市,112,-782588,1206169,1273608,67439,970890,-148168
2023,燁輝,-34432,3,上市,112,-1467936,8636937,7726494,-910443,199667,392258
2024,志聯,0,3,上市,112,3290,88763,90568,1805,200947,-202432
2025,千興,255,3,上市,112,417199,479294,258912,-220382,-637836,0
2027,大成鋼,274994,3,上市,112,-8507712,11234287,11588424,354137,19241849,-10654994
2028,威致,,3,上市,112,-437263,328736,91229,-237507,552854,-353098
2029,盛餘,-53775,3,上市,112,-327794,3848302,3285986,-562316,254738,-435485
2030,彰源,-12547,3,上市,112,-182639,1272142,1158189,-113953,134382,-53149
2031,新光鋼,1693,3,上市,112,-584874,1098666,1166960,68294,-557997,1209472
2032,新鋼,,3,上市,112,-59782,196403,150216,-46187,31104,-17509
2033,佳大,0,3,上市,112,-4647,80171,64419,-15752,68975,-80080
2034,允強,-456493,3,上市,112,-928317,951207,667128,-284079,376230,724501
2038,海光,,3,上市,112,-369524,360852,291972,-68880,-187647,488291
2049,上銀,24650,3,上市,112,-2159651,7457770,7526691,68921,3736100,-1532178
2059,川湖,437892,3,上市,112,-337768,11592473,12064596,472123,2299863,-1927864
2062,橋椿,52868,3,上市,112,-77155,727649,1223437,495788,718863,-198788
2069,運錩,34475,3,上市,112,-152620,190822,239513,48691,-874955,1041791
2101,南港,12867,3,上市,112,1078546,1413760,1818438,404678,-2445672,1758937
2102,泰豐,13704,3,上市,112,932512,1136348,1257927,121579,-363103,-461534
2103,台橡,477282,3,上市,112,-762680,6278620,6116262,-162358,1606651,-1483611
2104,國際中橡,498946,3,上市,112,-7473394,14948967,8252225,-6696742,2162168,-1884462
2105,正新,332607,3,上市,112,-2497789,21735562,27219701,5484139,15427627,-7778306
2106,建大,111669,3,上市,112,-1411761,6007721,6627312,619591,4185085,-2265402
2107,厚生,50348,3,上市,112,-744949,1819185,1272423,-546762,643654,-495815
2108,南帝,261008,3,上市,112,831272,7497677,8438467,940790,1004013,-1155503
2109,華豐,45005,3,上市,112,1026410,1702701,2401629,698928,480610,-853097
2114,鑫永銓,-14195,3,上市,112,-637777,1185269,673716,-511553,298638,-158219
2115,六暉-KY,8693,3,上市,112,-147772,1064075,868706,-195369,222594,-278884
2201,裕隆,207724,3,上市,112,-4374996,17301334,17441122,139788,-15764286,20071346
2204,中華,3094,3,上市,112,-5075269,8343986,5602993,-2740993,3418033,-1086851
2206,三陽工業,64169,3,上市,112,-2966127,7867822,7400670,-467152,5517564,-3082758
2207,和泰車,276358,3,上市,112,-17915329,15629561,17891087,2261526,-20041923,39942420
2208,台船,,3,上市,112,-350014,2460846,2964856,504010,2613120,-1759096
2211,長榮鋼,,3,上市,112,971930,1556034,2377545,821511,2663282,-2813701
2227,裕日車,115569,3,上市,112,169736,2613339,2880676,267337,2188315,-2206283
2228,劍麟,25122,3,上市,112,-231752,1055079,1386912,331833,1236288,-697825
2231,為升,2105,3,上市,112,-760073,2164014,1191419,-972595,-317952,103325
2233,宇隆,11318,3,上市,112,-204586,1053051,1010440,-42611,551262,-400605
2236,百達-KY,23469,3,上市,112,-70791,365309,576829,211520,108158,150684
2239,英利-KY,-40662,3,上市,112,-1174008,3416455,3378954,-37501,-563484,1740653
2241,艾姆勒,-113,3,上市,112,63269,198867,127633,-71234,-33069,-101321
2243,宏旭-KY,11913,3,上市,112,-66758,215708,301433,85725,38917,101653
2247,汎德永業,,3,上市,112,-1345223,7464171,5440959,-2023212,808529,-1486518
2250,IKKA-KY,-34733,3,上市,112,59296,741453,918919,177466,231809,-78906
2254,巨鎧精密-創,1280,3,上市,112,-232526,246480,177040,-69440,8015,153791
2258,鴻華先進-創,12,3,上市,112,-1174967,4553538,2733016,-1820522,-643780,-1787
2301,光寶科,2251655,3,上市,112,-3462190,91065529,95145549,4080020,17845611,-12555056
2302,麗正,-8696,3,上市,112,9333,245962,223183,-22779,126300,-149716
2303,聯電,3207422,3,上市,112,-70973200,173818777,140641550,-33177227,59782937,-25194386
2305,全友,2815,3,上市,112,54945,352619,351636,-983,34808,-93551
2308,台達電,3669580,3,上市,112,-27346372,61546836,70006505,8459669,46662488,-14526027
2312,金寶,2357493,3,上市,112,-3491209,9915366,13230649,3315283,11316805,-6867806
2313,華通,98499,3,上市,112,-5349319,11859565,11244224,-615341,6891463,-2255984
2314,台揚,6828,3,上市,112,-98635,1124401,924243,-200158,-108089,-262
2316,楠梓電,8116,3,上市,112,-269753,629692,1010776,381084,255400,387321
2317,鴻海,19191818,3,上市,112,-55112956,1062326324,1208030158,145703834,286152572,-104527600
2321,東訊,,3,上市,112,339633,265304,253495,-11809,34160,-385602
2323,中環,114575,3,上市,112,-223054,2763663,2758637,-5026,980752,-877299
2324,仁寶,3416172,3,上市,112,-4879390,79665302,67153635,-12511667,8501089,-19549538
2327,國巨*,2021797,3,上市,112,-15149597,39420666,65138131,25717465,21610704,17234561
2328,廣宇,5756,3,上市,112,-934690,6713571,6408889,-304682,3135543,-2511291
2329,華泰,19593,3,上市,112,-710916,3945818,4056506,110688,1452724,-650713
2330,台積電,25182665,3,上市,112,-773801094,1342814083,1311806535,-31007548,847138000,-129527119
2331,精英,58942,3,上市,112,-542160,5200183,5219125,18942,1204373,-702213
2332,友訊,-6301,3,上市,112,1362464,2713085,4033180,1320095,534424,-570492
2337,旺宏,-4907,3,上市,112,-6152897,19764278,13432417,-6331861,-1279514,1105457
2338,光罩,-36633,3,上市,112,-3122474,1749957,1740198,-9759,777956,2371392
2340,台亞,-177,3,上市,112,-2002203,3014578,2278375,-736203,277005,989172
2342,茂矽,,3,上市,112,-203974,1774765,1053103,-721662,-59762,-457926
2344,華邦電,-190552,3,上市,112,-6495705,20402936,20352951,-49985,641643,5994629
2345,智邦,254750,3,上市,112,-1176468,8695372,11315466,2620094,10345948,-6804136
2347,聯強,1366341,3,上市,112,-973789,14482285,28648060,14165775,32377951,-18604728
2348,海悅,,3,上市,112,-421211,3774411,3746548,-27863,-558258,951606
2349,錸德,126959,3,上市,112,-164022,4077805,4748410,670605,836570,-128902
2351,順德,1410,3,上市,112,-555307,1058687,655442,-403245,1299239,-1148587
2352,佳世達,856678,3,上市,112,-6606025,30684635,22798185,-7886450,10510313,-12647416
2353,宏碁,1985679,3,上市,112,-3836310,46842902,52412357,5569455,12173198,-4753112
2354,鴻準,864239,3,上市,112,-17396684,78001243,54498655,-23502588,-4653483,-2316660
2355,敬鵬,-11828,3,上市,112,-1323555,3366817,3304940,-61877,1606838,-333332
2356,英業達,1009834,3,上市,112,-3699671,42450643,36372673,-6077970,13837387,-17225520
2357,華碩,5259370,3,上市,112,3116344,69322700,72404819,3082119,35575775,-40869370
2359,所羅門,-53989,3,上市,112,-440449,2450357,1277437,-1172920,-149387,-529095
2360,致茂,53818,3,上市,112,-718908,5941512,4483409,-1458103,1911224,-2704237
2362,藍天,200214,3,上市,112,-1101563,7051419,6496910,-554509,-136722,483562
2363,矽統,-13,3,上市,112,2392508,1475986,2854890,1378904,-280132,-733459
2364,倫飛,-952,3,上市,112,4935,230416,296905,66489,93071,-30565
2365,昆盈,4584,3,上市,112,-263985,1102008,929668,-172340,172323,-85262
2367,燿華,25230,3,上市,112,-493074,744162,572157,-172005,916402,-620563
2368,金像電,320053,3,上市,112,-951299,5973977,6105647,131670,2889399,-2126483
2369,菱生,4436,3,上市,112,-325697,1572022,1314071,-257951,411052,-347742
2371,大同,100484,3,上市,112,-2208853,14176071,11814544,-2361527,1500681,-1753839
2373,震旦行,-11416,3,上市,112,450213,2219983,2418029,198046,1228004,-1468755
2374,佳能,10108,3,上市,112,-158758,2839617,3046028,206411,510936,-155875
2375,凱美,110578,3,上市,112,3227483,1203600,1117237,-86363,895689,-4320113
2376,技嘉,108021,3,上市,112,-2117660,16265510,28550890,12285380,9011101,5283918
2377,微星,57542,3,上市,112,-6009880,27475487,19775185,-7700302,1059248,-2807212
2379,瑞昱,608113,3,上市,112,-1237300,13754035,18979165,5225130,12995166,-7140849
2380,虹光,2015,3,上市,112,-63584,445355,293435,-151920,-1222,-89129
2382,廣達,7266760,3,上市,112,-21776666,204637294,170628937,-34008357,84132128,-103630579
2383,台光電,49909,3,上市,112,-2261799,10443618,10581781,138163,2420989,-70936
2385,群光,970804,3,上市,112,-2437538,12156345,18907644,6751299,13927801,-5709768
2387,精元,47161,3,上市,112,-792648,4262302,4453112,190810,3028866,-2092569
2388,威盛,437285,3,上市,112,-985226,11850296,11763789,-86507,1147530,-686096
2390,云辰,930,3,上市,112,-4777,724540,582058,-142482,-19650,-118985
2392,正崴,104831,3,上市,112,-2344620,11246441,11778239,531798,1926434,845153
2393,億光,-30857,3,上市,112,-836078,4891166,4687437,-203729,2090527,-1427321
2395,研華,194410,3,上市,112,-1771153,12029785,11769113,-260672,9247402,-7931331
2397,友通,63985,3,上市,112,-13889,1690474,1558624,-131850,1282484,-1464430
2399,映泰,-558,3,上市,112,-39315,747831,591213,-156618,-115494,-1251
2401,凌陽,13394,3,上市,112,-490538,4427919,4061438,-366481,795542,-684879
2402,毅嘉,85775,3,上市,112,-539180,1794682,2137820,343138,759618,36925
2404,漢唐,131104,3,上市,112,-3083757,11223268,11806386,583118,1215298,2320473
2405,輔信,2781,3,上市,112,-81240,1351439,1538235,186796,328572,-63317
2406,國碩,27536,3,上市,112,-930929,3009768,2702230,-307538,670641,-74786
2408,南亞科,2681734,3,上市,112,-10608998,73593262,60474193,-13119069,-6672383,1480578
2409,友達,965775,3,上市,112,-19912510,80613120,78515683,-2097437,3509523,13339775
2412,中華電,3547,3,上市,112,-27596609,50192604,32005368,-18187236,49889283,-40483457
2413,環科,2972,3,上市,112,83107,627056,710511,83455,322972,-325596
2414,精技,9093,3,上市,112,-489868,1085701,587378,-498323,1056221,-1073769
2415,錩新,28637,3,上市,112,-109390,1251746,514498,-737248,-772364,115869
2417,圓剛,55580,3,上市,112,136994,2089438,2151858,62420,276104,-406258
2419,仲琦,33491,3,上市,112,-10964,2385676,2427261,41585,408909,-389851
2420,新巨,12682,3,上市,112,-11459,719386,739344,19958,593231,-574496
2421,建準,41289,3,上市,112,-296008,2457337,3828852,1371515,1315897,310337
2423,固緯,3922,3,上市,112,-43111,586528,403022,-183506,252114,-396431
2424,隴華,684,3,上市,112,-7125,162293,173832,11539,-87445,105425
2425,承啟,-1222,3,上市,112,-117173,1061262,1086261,24999,54379,89015
2426,鼎元,4719,3,上市,112,-187609,1342144,1160870,-181274,23,1593
2427,三商電,192,3,上市,112,-93615,388846,345655,-43191,-32880,83112
2428,興勤,118379,3,上市,112,-945956,3573120,2989951,-583169,1396923,-1152515
2429,銘旺科,-11,3,上市,112,-85675,64294,98273,33979,16758,102907
