公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
2357,華碩,2051773,1,上市,114,-605240,94037992,111545318,17507326,13206678,2854115
2359,所羅門,11808,1,上市,114,-56250,1803115,1842145,39030,75284,8188
2360,致茂,19102,1,上市,114,12422,4099223,4887290,788067,1955983,-1199440
2362,藍天,7071,1,上市,114,489651,8008624,8927801,919177,-440269,862724
2363,矽統,2330,1,上市,114,159823,1624235,1930264,306029,129569,14307
2364,倫飛,-706,1,上市,114,-74099,490294,418549,-71745,48514,-45454
2365,昆盈,8613,1,上市,114,37843,1257591,1331946,74355,35427,-7528
2367,燿華,28431,1,上市,114,-492147,1089232,1728322,639090,854456,248350
2368,金像電,289522,1,上市,114,-1001663,9184576,9466799,282223,275740,718624
2369,菱生,5131,1,上市,114,-69986,1544076,1526979,-17097,40374,7384
2371,大同,60960,1,上市,114,-1660389,29851112,26671322,-3179790,579818,-2160179
2373,震旦行,40536,1,上市,114,-140499,2905080,2550831,-354249,-117039,-137247
2374,佳能,55822,1,上市,114,-44581,2388925,2436389,47464,37274,-1051
2375,凱美,22745,1,上市,114,1197966,771192,1192436,421244,182302,-981769
2376,技嘉,150364,1,上市,114,-466447,21499095,42633454,21134359,2182672,19267770
2377,微星,309891,1,上市,114,829722,23043395,26298862,3255467,2216449,-100595
2379,瑞昱,95178,1,上市,114,-11391796,14812459,10568080,-4244379,7711768,-659529
2380,虹光,17844,1,上市,114,-13099,353928,347625,-6303,5933,-16981
2382,廣達,1700150,1,上市,114,-10345538,163992166,171745616,7753450,-34535096,50933934
2383,台光電,245261,1,上市,114,-2608811,14988308,18426736,3438428,2144233,3657745
2385,群光,837815,1,上市,114,-1163572,26185305,27882762,1697457,2213581,-190367
2387,精元,98400,1,上市,114,-258903,5345529,5254553,-90976,186074,-116547
2388,威盛,95876,1,上市,114,-452328,15638886,14705703,-933183,-366869,-209862
2390,云辰,1874,1,上市,114,53326,464105,437994,-26111,-30024,-51287
2392,正崴,-41231,1,上市,114,-8047645,17806585,20008736,2202151,2788016,7503011
2393,億光,81459,1,上市,114,-879578,5820316,5591915,-228401,556280,13438
2395,研華,494338,1,上市,114,-846391,13617045,15271340,1654295,2464339,-457991
2397,友通,49728,1,上市,114,-24478,2512850,2243515,-269335,60890,-355475
2399,映泰,34268,1,上市,114,34997,892390,907977,15587,-53518,-160
2401,凌陽,5997,1,上市,114,-141513,4919087,4781123,-137964,16840,-19288
2402,毅嘉,47372,1,上市,114,-107513,1824716,2816448,991732,343543,708330
2404,漢唐,61746,1,上市,114,-3704314,11648594,15448196,3799602,7468162,-25992
2405,輔信,13909,1,上市,114,-11311,932327,954844,22517,35859,-15940
2406,國碩,18474,1,上市,114,-302739,1950631,2050743,100112,645541,-261164
2408,南亞科,786284,1,上市,114,-7122070,61902779,62602620,699841,-1821796,8857423
2409,友達,886682,1,上市,114,-5120818,68446514,67417899,-1028615,1734707,1470814
2412,中華電,39047,1,上市,114,-19143397,36259689,29047839,-7211850,12951016,-1058516
2413,環科,-1658,1,上市,114,3992,729576,788891,59315,195586,-138605
2414,精技,11399,1,上市,114,-430295,1141047,682453,-458594,782082,-821780
2415,錩新,9903,1,上市,114,-317122,477489,444744,-32745,-769216,1043690
2417,圓剛,21142,1,上市,114,-28303,2379750,2317299,-62451,-29791,-25499
2419,仲琦,-26796,1,上市,114,14662,2352742,3337260,984518,386056,610596
2420,新巨,10600,1,上市,114,29930,1054027,1251823,197796,170181,-12915
2421,建準,49786,1,上市,114,-158084,4678438,5279220,600782,644872,64208
2423,固緯,29066,1,上市,114,-31913,482256,602052,119796,144083,-21440
2424,隴華,2415,1,上市,114,3637,136686,140555,3869,20122,-22305
2425,承啟,24836,1,上市,114,-1275,1824537,1834380,9843,-36119,22401
2426,鼎元,-2139,1,上市,114,14761,1096429,1100204,3775,46175,-55022
2427,三商電,547,1,上市,114,15355,513975,398765,-115210,136504,-267616
2428,興勤,61385,1,上市,114,-191369,3069921,3233263,163342,357564,-64238
2429,銘旺科,0,1,上市,114,-241096,440872,381879,-58993,48383,133720
2430,燦坤,-166,1,上市,114,-41901,1369842,1466804,96962,399864,-260835
2431,聯昌,6291,1,上市,114,-64981,736149,647203,-88946,-21375,-8881
2432,倚天酷碁-創,1788,1,上市,114,-4655,1107398,1089970,-17428,-13285,-1276
2433,互盛電,34319,1,上市,114,-266521,732139,684832,-47307,295978,-111083
2434,統懋,-144,1,上市,114,87701,40161,58022,17861,-4905,-64791
2436,偉詮電,4642,1,上市,114,-222552,874562,635752,-238810,104946,-125846
