備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,2743,山富,1150817,5.383981823878486,533007,-5.7114896202803624,595729,561704,觀光餐旅,0.8182218367365398,3979972,4012537,11507
-,2745,五福,1150817,19.856759931639488,782323,24.92482530293038,750585,937667,觀光餐旅,16.218307898902065,5151678,5987193,11507
-,2751,王座,1150817,1.0601840128302524,177705,7.777110964412171,166630,179589,觀光餐旅,28.082712825967832,930690,1192053,11507
-,2752,豆府,1150817,0.07491255611556363,363090,4.1065355600824,349029,363362,觀光餐旅,10.63279556592088,2308123,2553541,11507
-,2754,亞洲藏壽司,1150817,-7.988993707839898,551321,-2.974220868893284,522826,507276,觀光餐旅,6.239058374578058,3291330,3496678,11507
-,2755,揚秦,1150817,4.7401404137021155,297122,20.250542894458228,258798,311206,觀光餐旅,19.25351694046418,1692309,2018138,11507
-,2756,聯發國際,1150817,-1.9426272583947954,110366,-1.570728246732576,109949,108222,觀光餐旅,17.510733259708942,612116,719302,11507
-,2916,滿心,1150817,-19.68659776262866,140969,-7.01626149802891,121760,113217,居家生活,1.0980283018782682,1106711,1118863,11507
因本期子公司工程收入及嬰童用品收入較去年同期減少，而子公司累計工程收入較去年同期增加所致,2924,宏太-KY,1150817,-10.93325279371791,3311,-51.978505129457744,6141,2949,居家生活,8.03218328105823,29332,31688,11507
-,2926,誠品生活,1150817,-7.469590654704898,613956,-0.9523012493941327,573558,568096,文化創意業,4.540301234632516,3897759,4074729,11507
-,2937,集雅社,1150817,2.255269584495211,461896,26.019023732974027,374795,472313,居家生活,13.609805497154557,2725410,3096333,11507
-,2941,米斯特,1150817,-7.427762740275622,72781,-14.119461581604039,78452,67375,居家生活,-2.6358258110619883,547153,532731,11507
-,2947,振宇五金,1150817,8.016207820714458,204099,10.885332313975596,198818,220460,居家生活,7.711458763438394,1307820,1408672,11507
-,2948,寶陞,1150817,1.5254288997589822,196666,4.391789445066034,191266,199666,居家生活,1.9216232158342192,1276577,1301108,11507
-,2949,欣新網,1150817,-18.6090532343112,655611,33.09919932154349,400910,533608,數位雲端,24.211593825811526,2967062,3685435,11507
-,3064,泰偉,1150817,-4.68185607113087,7198,11.706284597850862,6142,6861,文化創意業,-4.320362314522376,50343,48168,11507
本月合併營收較去年同期減少，主要係因去年同期進行半導體晶片庫存去化。,3066,李洲,1150817,-20.28867203443286,26951,-60.19455252918288,53970,21483,光電業,1.9934560172488793,158619,161781,11507
-,3067,全域,1150817,246.95970695970695,1365,-19.68797693742581,5897,4736,居家生活,14.677636408123318,32696,37495,11507
-,3071,協禧,1150817,-6.7132150868815685,277274,37.135040849976406,188617,258660,電腦及週邊設備業,35.421848030642344,1308777,1772370,11507
營收增加主要為認列新電廠之試運轉期收入。,3073,天方能源,1150817,440.70552147239266,9780,1107.8803106441298,4378,52881,綠能環保,314.653396396135,34463,142902,11507
-,3078,僑威,1150817,11.209757960286687,408528,-49.570544384110256,900908,454323,電子零組件業,-46.64761697600575,6868353,3664430,11507
數據中心產品出貨量較同期增加,3081,聯亞,1150817,19.191832716221132,420507,176.53575803052206,181246,501210,通信網路業,120.95247227766829,1188843,2626778,11507
-,3083,網龍,1150817,-23.78249424152682,36468,-25.084901083499542,37102,27795,文化創意業,3.739130014919824,207107,214851,11507
-,3085,新零售,1150817,-25.038510012603275,7141,29.9587278465647,4119,5353,數位雲端,31.79446535895912,30282,39910,11507
-,3086,華義*,1150817,-17.14919988900194,10811,-43.53171100743916,15862,8957,文化創意業,-17.590958742962776,95208,78460,11507
月營收較去年同期成長66.92%，主要係台灣及美洲地區專案訂單出貨增加所致。,3088,艾訊,1150817,17.329457219882475,804930,66.91675371109733,565803,944420,電腦及週邊設備業,45.47725625456599,3820369,5557768,11507
-,3093,港建*,1150817,27.9258466509565,194354,8.50054549421776,229150,248629,其他電子業,-26.399831686472524,1378380,1014490,11507
-,3095,及成,1150817,-21.481076124413946,67613,-4.7508836141162964,55737,53089,通信網路業,17.93781352064017,349658,412379,11507
-,3105,穩懋,1150817,7.034871420053471,1767694,31.17757947581632,1442357,1892049,半導體業,33.42387468491996,8798558,11739377,11507
-,3114,好德,1150817,13.713852807260656,262676,17.510130217553797,254190,298699,電子零組件業,4.4688795956797644,1777403,1856833,11507
去年受限於發票開立額度，今年配合業務擴展需求向稅局申請發票增量致營收增加。,3115,富榮綱,1150817,-58.353808353808354,814,45.493562231759654,233,339,電子零組件業,182.34519104084322,1518,4286,11507
-,3118,進階,1150817,19.740520785746916,54725,5.494647025678177,62115,65528,生技醫療業,-5.800253805251966,410551,386738,11507
-,3122,笙泉,1150817,-12.20655427761147,25388,-11.800087056309604,25271,22289,半導體業,-3.8225383946380305,192019,184679,11507
-,3128,昇銳,1150817,-7.040590405904059,67750,-24.309252827286166,83207,62980,光電業,-15.380714438582288,644814,545637,11507
-,3131,弘塑,1150817,25.646738536188042,631051,42.409536416228576,556771,792895,半導體業,20.06965890533005,3427846,4115803,11507
-,3141,晶宏,1150817,15.89420343591645,186093,39.60191598161693,154490,215671,半導體業,16.008459948026328,948942,1100853,11507
主要係出貨處於高峰期，致本月營收與累計營收較去年同期大幅增加。,3147,大綜,1150817,-10.77208562226831,1754637,117.44110952011255,720023,1565626,資訊服務業,101.16184418007562,5180557,10421304,11507
-,3152,璟德,1150817,1.6070654983999217,143118,26.18927784237838,115238,145418,通信網路業,5.3769443321123775,858071,904209,11507
-,3158,嘉實,1150817,-7.467693728705745,114761,32.86995908459604,79921,106191,資訊服務業,18.950579161669765,557012,662569,11507
訂單量增加,3162,精確,1150817,19.87933554343564,897696,77.53596410188729,606160,1076152,電機機械,24.597030018535595,4339219,5406538,11507
-,3163,波若威,1150817,15.937037772920943,181188,28.652621264086232,163280,210064,通信網路業,18.955677483835437,1225675,1458010,11507
-,3169,亞信,1150817,6.541816016532592,85649,22.42346185838096,74538,91252,半導體業,4.744938779592245,559944,586513,11507
合併營收增加主係因收購新增合併個體子公司營收所致,3171,炎洲流通,1150817,-12.565575117323855,249523,13.290994630635495,192574,218169,居家生活,76.53120414179412,924044,1631226,11507
-,3176,基亞,1150817,1.6668775303643724,94848,-16.432099835341017,115390,96429,生技醫療業,-34.057433441173664,974589,642669,11507
-,3178,公準,1150817,3.4712490523559008,130587,27.963027852225053,105593,135120,半導體業,6.110496899450669,751641,797570,11507
完工建案陸續交屋中,3188,鑫龍騰,1150817,-7.574759967995733,239968,-52.986974447023414,471765,221791,建材營造,253.6239479606622,778488,2752920,11507
-,3191,雲嘉南,1150817,2.3665448445269908,16691,11.1140014307082,15377,17086,電子零組件業,5.740937583819278,100663,106442,11507
-,3205,佰研,1150817,-22.954356032749914,40794,-14.163207341053091,36616,31430,生技醫療業,46.522835438586675,250247,366669,11507
-,3206,志豐,1150817,26.310500572679928,277642,27.95952770155876,274064,350691,電子零組件業,-2.674011867925579,2011472,1957685,11507
-,3207,耀勝,1150817,25.65990483345855,119790,-13.499100672915027,174019,150528,電子零組件業,-6.430923437546514,1041359,974390,11507
-,3211,順達,1150817,-3.1023475007728267,1268072,20.88333935094411,1016461,1228732,電腦及週邊設備業,21.66222759286037,6628635,8064545,11507
"系統事業部 218,086 仟元/通路事業部 148,121 仟元",3213,茂訊,1150817,9.174410388959942,335433,70.37400613185821,214943,366207,電腦及週邊設備業,20.35700956406458,1746956,2102584,11507
-,3217,優群,1150817,5.090898996317156,324206,-4.139832594780896,355425,340711,電子零組件業,-4.150413481042285,2332876,2236052,11507
-,3218,大學光,1150817,8.116050139201556,375355,19.33641707565951,340063,405819,生技醫療業,5.465591034125203,2486227,2622114,11507
-,3219,倚強科,1150817,2.5379597653894646,237159,17.976557800159128,206124,243178,其他電子業,34.71437649532478,1024443,1380072,11507
-,3221,台嘉碩,1150817,10.85727931226618,226134,39.67739239448391,179475,250686,通信網路業,13.163776475287658,1286766,1456153,11507
-,3224,三顧,1150817,41.406964623795446,141027,48.8790509820902,133949,199422,電子通路業,14.997608885314971,892889,1026801,11507
-,3226,龍鋒,1150817,126.04617953868868,82634,48.990595911335156,125371,186791,電機機械,-24.81611408656199,1093205,821914,11507
-,3227,原相,1150817,8.86328700695688,820339,23.568830227213294,722713,893048,半導體業,5.404461483235662,5351449,5640666,11507
-,3228,金麗科,1150817,-1.127808705183305,34669,27.565032935134532,26871,34278,半導體業,12.870337380436869,182435,205915,11507
-,3230,錦明,1150817,27.203568482478385,32731,25.44441096715878,33190,41635,光電業,1.0493244329731133,242537,245082,11507
-,3232,昱捷,1150817,23.75672221926415,75124,27.772356829707405,72763,92971,電子通路業,6.936589751380087,562827,601868,11507
主要受客戶訂單需求增加影響,3234,光環,1150817,25.209240476625038,76706,96.94260463018024,48767,96043,通信網路業,16.40202694424433,408102,475039,11507
-,3236,千如,1150817,32.06199698122063,187493,35.53470652310757,182689,247607,電子零組件業,21.413487016199795,1160138,1408564,11507
-,3252,海灣,1150817,-29.82646722932509,35901,-32.877734260517414,37533,25193,觀光餐旅,-2.8468939205440824,289368,281130,11507
-,3259,鑫創,1150817,30.24558380008617,16247,8.14636888639035,19567,21161,半導體業,1.5947693495464197,124344,126327,11507
記憶體售價上漲,3260,威剛,1150817,25.35768631861682,14661310,331.2914329214349,4261406,18379079,半導體業,206.7316700495354,26945572,82650603,11507
受市場需求增加及新廠開始量產影響,3264,欣銓,1150817,13.82986331926771,1552011,52.26332695833093,1160261,1766652,半導體業,31.90083312437352,7796555,10283721,11507
-,3265,台星科,1150817,-2.8634848631529453,433842,6.551860148771447,395506,421419,半導體業,18.372044755561426,2649950,3136800,11507
-,3268,海德威,1150817,-11.137950676146072,94802,0.27615431312566213,84011,84243,半導體業,5.522851993779753,566537,597826,11507
-,3272,東碩,1150817,-20.38373308105635,323454,30.906558493711938,196722,257522,電腦及週邊設備業,-4.193162325892557,1727956,1655500,11507
因市場需求增加,3276,宇環,1150817,16.50784955382242,69367,79.50779618853005,45022,80818,電子零組件業,36.22245533454007,302191,411652,11507
-,3284,太普高,1150817,4.14668013127998,63376,5.355233124231831,62649,66004,其他,-2.513013209711183,498724,486191,11507
因醫療產品及PCB鑽孔設備銷售量增加，致使整體營收較去年同期增加。,3285,微端,1150817,-14.245238212220967,122118,95.96916052247464,53438,104722,其他電子業,84.40931220579608,359657,663241,11507
-,3287,廣寰科,1150817,15.847585398169441,65663,2.5161046872051966,74202,76069,電腦及週邊設備業,5.372445207996927,484286,510304,11507
去年同期基期較低,3288,點晶,1150817,-35.225914415491275,8366,71.37887413029728,3162,5419,電子零組件業,15.515944059572922,38541,44521,11507
-,3289,宜特,1150817,-6.137025760355043,426314,-3.61592916517127,415163,400151,其他電子業,-3.037712746774625,2750688,2667130,11507
主要係併入BI-LINK 公司之營業收入。,3290,東浦,1150817,6.166879767589524,344907,89.85296100044589,192874,366177,電子零組件業,85.0253355188165,1201870,2223764,11507
-,3293,鈊象,1150817,2.8815453421263872,2166407,25.855787484852694,1770942,2228833,文化創意業,17.132813146408,12726579,14907000,11507
-,3294,英濟,1150817,39.0367158725095,275848,5.429974957185308,363777,383530,電子零組件業,-5.610897498693835,1959936,1849966,11507
-,3297,杭特,1150817,3.48818322098595,24626,22.77194334714327,20758,25485,光電業,22.641788319581266,115013,141054,11507
-,3303,岱稜,1150817,-7.484796340433719,374252,31.251445229132788,263799,346240,其他電子業,18.960462424601914,1765131,2099808,11507
-,3306,鼎天,1150817,9.447668640934928,100628,26.34652227282635,87169,110135,通信網路業,8.465854546658282,604180,655329,11507
"本月認列建案""敦南""營收",3310,佳穎,1150817,154.37815270163983,338202,538.6400415707817,134710,860312,電子零組件業,2.0578355529425623,1935626,1975458,11507
本年累計營收較去年同期增加，主係本年合併子公司之營收增加所致。,3313,斐成,1150817,-89.31594988147647,5906,-84.36958137230617,4037,631,建材營造,304.74049856967713,4894,19808,11507
-,3317,尼克森,1150817,-4.948767553726419,247597,7.591730746372372,218738,235344,半導體業,7.959692065587676,1546693,1669805,11507
-,3322,建舜電,1150817,10.140418574972342,264851,25.057017919917687,233260,291708,電子零組件業,8.626018512501467,1754274,1905598,11507
-,3323,加百裕,1150817,22.475454052759606,317364,-9.881037117068658,431311,388693,電腦及週邊設備業,-11.615549808324715,2899174,2562419,11507
成長動能來自AI伺服器液冷散熱系統市佔率持續攀升。,3324,雙鴻,1150817,38.536332313601555,2718035,116.69713862814596,1737663,3765466,其他電子業,83.28059163271227,11465627,21014269,11507
主要係電腦機殼及週邊營收減少所致,3325,旭品,1150817,-30.382954758776048,53270,-65.14698695537761,106404,37085,電腦及週邊設備業,-45.86551713086119,748824,405372,11507
-,3332,幸康,1150817,10.746916613281421,160781,12.103755469512388,158835,178060,電子零組件業,14.456538777072295,982462,1124492,11507
-,3339,泰谷,1150817,0.7345570964798109,66843,-13.019777040032036,77413,67334,光電業,0.3303160700127817,478027,479606,11507
主要客戶延遲出貨,3349,寶德,1150817,-77.11157941851141,53621,-70.25952940606295,41267,12273,電腦及週邊設備業,-33.29275375634534,304751,203291,11507
-,3354,律勝,1150817,27.001440625643138,9718,27.513172848434756,9679,12342,電子零組件業,30.62933756606609,59221,77360,11507
受AI、車用及網通等產品需求持續提升，客戶出貨動能延續近期成長趨勢，致本月營收較去年同期成長63.31%。,3357,臺慶科,1150817,14.567705192717455,764513,63.31083474726381,536330,875885,電子零組件業,29.2237005554902,3706276,4789387,11507
"本月較去年同月增加56.05％,係客戶需求增加",3360,尚立,1150817,-15.134148920718484,1177311,56.04852312767074,640272,999135,電子通路業,64.89115072102275,3790241,6249772,11507
-,3362,先進光,1150817,58.621202302443486,262330,1.8806160174326079,408430,416111,光電業,-1.2867574454435668,2506533,2474280,11507
-,3363,上詮,1150817,8.509638286385721,157445,12.093615290234958,152411,170843,通信網路業,-14.302419953049595,1145890,982000,11507
-,3372,典範,1150817,11.560228498664733,113086,22.844651307717776,102698,126159,半導體業,26.25350835563514,613179,774160,11507
-,3373,熱映,1150817,-20.232758620689655,46400,22.706627324868215,30163,37012,其他電子業,12.772428913519123,222581,251010,11507
-,3374,精材,1150817,12.681575799142939,764006,30.964326462310794,657350,860894,半導體業,32.61506808727751,3739612,4959289,11507
主係本期設備銷售之銷貨收入較去年同期增加所致,3379,彬台,1150817,119.50308959835222,62144,88.8731965329124,72222,136408,電機機械,-32.97375958606671,649380,435255,11507
-,3388,崇越電,1150817,-0.8680807836629152,736337,19.530064076216803,610679,729945,電子零組件業,19.208656249505086,4293684,5118443,11507
-,3390,旭軟,1150817,-6.343063942968017,91738,41.28858265774284,60811,85919,電子零組件業,30.633764266880764,438428,572735,11507
-,3402,漢科,1150817,6.909216984300682,553782,36.77304292783448,432866,592044,其他電子業,19.608168765319647,2956579,3536310,11507
-,3430,奇鈦科,1150817,-10.932426977729158,170941,18.605738145502418,128369,152253,化學工業,26.298367727787703,890599,1124812,11507
客戶庫存調整訂單需求減少,3434,哲固,1150817,-64.28489882124612,70074,-50.52779315252629,50588,25027,光電業,-37.138999962002934,447403,281242,11507
-,3438,類比科,1150817,-17.40008589768889,86149,-27.453179320399236,98087,71159,半導體業,-18.948636560831204,640806,519382,11507
-,3441,聯一光電,1150817,24.160765642748387,41377,12.10911074740862,45825,51374,光電業,33.425877171987935,229801,306614,11507
-,3444,利機,1150817,16.779997106456857,117503,35.83717753271694,101018,137220,電子通路業,9.065006885094805,724754,790453,11507
-,3455,由田,1150817,78.09958199854712,83971,-9.37560597246461,165024,149552,光電業,-27.920576755617045,904924,652264,11507
-,3465,進泰電子,1150817,-24.57124371931399,191659,-9.256051019383348,159312,144566,其他電子業,10.564063446571362,993718,1098695,11507
AI產品本月無訂單,3466,德晉,1150817,73.14487632508833,7358,27.018943170488534,10030,12740,通信網路業,214.85839606925202,47421,149309,11507
-,3467,台灣精材,1150817,5.1562021439509955,65300,33.10911663791265,51587,68667,半導體業,23.19971108703503,359970,443482,11507
-,3479,安勤,1150817,8.355441571946741,882778,19.672861300097335,799294,956538,電腦及週邊設備業,14.59786084335627,4826762,5531366,11507
-,3483,力致,1150817,-6.194381126974319,681311,-16.02573198997209,761076,639108,電腦及週邊設備業,-3.397302380934471,5051714,4880092,11507
-,3484,崧騰,1150817,-1.9672981479953318,424135,1.3496516792036153,410254,415791,電子零組件業,-2.2915850981411974,2760971,2697701,11507
配合客戶裝機,3485,敘豐,1150817,-8.20702638884457,62678,38.243067903311065,41618,57534,電子零組件業,8.619056060541228,327182,355382,11507
本月合併營收較去年同期成長48.95%，主係本公司持股100%之子公司營造收入較去年顯著增加所致。,3489,森寶,1150817,6.92485948131348,81128,48.95085682887462,58238,86746,建材營造,83.30643928975276,327210,599797,11507
-,3490,單井,1150817,39.40036900369004,21680,9.436558516801854,27616,30222,光電業,8.723520450691272,139164,151304,11507
因掌握低軌衛星產業商機，營收較去年同期大幅提升；雖然短期因產品規格調整以致MoM略降，然而年營收獲利的目標未因此而改變。,3491,昇達科,1150817,-10.355129848124243,256723,82.01583372219015,126439,230139,通信網路業,70.78905876182232,1260223,2152323,11507
-,3492,長盛,1150817,-11.251968139297952,86376,19.015976028194817,64409,76657,電子零組件業,0.709718568757329,504848,508431,11507
本月可完工案件較多所致,3498,陽程,1150817,33.554573418221516,321521,712.5764026871038,52845,429406,其他電子業,132.44309301641832,646230,1502117,11507
-,3499,環天科,1150817,-14.028088094478136,31330,9.938775510204081,24500,26935,通信網路業,-15.827250962032434,206334,173677,11507
-,3508,位速,1150817,4.280397022332506,80600,15.283854773890024,72907,84050,其他電子業,1.1745600050598721,537563,543877,11507
客戶訂單增加,3511,矽瑪,1150817,17.448959291771317,160852,57.03076296474852,120307,188919,電子零組件業,12.06830637187201,999204,1119791,11507
電子事業出貨減少.,3512,皇龍,1150817,-100.0,15684,-100.0,1636,0,建材營造,-64.2336637611057,762446,272699,11507
-,3516,亞帝歐,1150817,-13.055958614598447,95106,-2.676459164577522,84963,82689,光電業,23.546354430523852,527037,651135,11507
-,3520,華盈,1150817,33.832758898985006,105321,44.06729422827298,97839,140954,電子零組件業,13.100049488617618,678944,767886,11507
POS商品內外銷累計較去年同期減少，建設事業累計較去年同期減少。,3521,台鋼建設,1150817,-66.66666666666667,3,-99.8080614203455,521,1,建材營造,-94.22158931365077,199432,11524,11507
-,3522,御嵿,1150817,-20.16171991313018,73213,-4.230428941245863,61034,58452,觀光餐旅,8.282436628135796,686030,742850,11507
"HC膜:銷貨額$4,123,448;售電:銷貨額$2,334,155",3523,迎輝,1150817,-37.11285290312762,13141,81.46684233640755,4554,8264,光電業,-6.061820263308529,52410,49233,11507
-,3526,凡甲,1150817,-1.4076454131186396,409265,41.35814579187803,285448,403504,電子零組件業,27.123072046684293,2135879,2715195,11507
-,3527,聚積,1150817,-31.079592677933118,147991,-10.287443267776096,113692,101996,半導體業,-4.312966641943409,872323,834700,11507
-,3529,力旺,1150817,278.72841180360206,178454,23.765016114854966,546080,675856,半導體業,19.718386918531927,2394349,2866476,11507
-,3531,先益,1150817,-9.272532971902205,76732,-28.86788597118627,97870,69617,光電業,-27.81549422306996,831497,600212,11507
-,3537,堡達,1150817,5.024472632014339,290120,8.569097232119951,280648,304697,電子零組件業,6.958799822434121,1716546,1835997,11507
-,3540,曜越,1150817,-7.0274289744415315,391338,-7.590850443457854,393724,363837,電腦及週邊設備業,-11.423155666104153,2990741,2649104,11507
-,3541,西柏,1150817,22.93238611296508,88399,30.747759128917764,83115,108671,其他電子業,-4.643862274046286,640286,610552,11507
-,3546,宇峻,1150817,5.476974923455234,145993,21.942508710801395,126280,153989,文化創意業,43.503456515045194,756687,1085872,11507
-,3548,兆利,1150817,-16.69551446365939,788044,6.317584583467618,617467,656476,電子零組件業,-20.66228200515361,5952721,4722753,11507
-,3551,世禾,1150817,2.1559528234014476,293281,25.203829614740087,239293,299604,綠能環保,20.27538715835829,1639510,1971927,11507
