備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
-,6899,創為精密,1150911,-9.293188260797065,95952,-14.9193035963909,102297,87035,光電業,-3.3486899386345867,764926,739311,11508
本月營收較去年同期增加50%以上，主係目前進行中之專案本月進入施工高峰期所致,6903,巨漢,1150911,3.986202439723116,600396,122.70103872385356,280344,624329,其他電子業,231.10428709818348,1579390,5229428,11508
-,6904,伯鑫,1150911,-11.108933491659077,86741,-4.292292988096272,80563,77105,其他,4.315952150395649,613422,639897,11508
終端市場需求成長帶動營收大幅增加,6907,雅特力-KY,1150911,-9.069558438721145,402798,198.71710177550506,122613,366266,半導體業,115.31869105982413,1107797,2385294,11508
-,6910,德鴻,1150911,10.452739674687056,26682,-12.434632754932256,33656,29471,數位雲端,2.099065122256474,238106,243104,11508
無,6913,鴻呈,1150911,-18.288033782170462,372741,25.038077057290064,243585,304574,電子零組件業,35.39403871591296,1692689,2291800,11508
本月較去年同期增加，主要係因出貨量增加所致。,6922,宸曜,1150911,-6.0346684463465365,283197,58.97520147679955,167389,266107,電腦及週邊設備業,45.93950596218192,1154527,1684911,11508
-,6925,意藍,1150911,0.09902215620745142,16158,-4.408983451536643,16920,16174,數位雲端,2.9343933251997325,127045,130773,11508
-,6929,佑全,1150911,1.967123267379897,270039,2.0264411854069557,269882,275351,生技醫療業,-0.2887826176294071,2151099,2144887,11508
本月無收入,6945,圓祥生技,1150911,,0,,0,0,生技醫療業,,0,0,11508
-,6953,家碩,1150911,-9.303300466434434,169370,36.656643655255856,112408,153613,半導體業,15.897911956505952,826228,957581,11508
-,6961,旅天下,1150911,-7.882220069509166,435626,8.055221959534055,371374,401289,觀光餐旅,4.570140720450165,2947546,3082253,11508
-,6967,汎瑋材料,1150911,-11.658647491143658,151304,1.124241553057241,132178,133664,電子零組件業,22.983615239629625,898762,1105330,11508
-,6968,萬達寵物,1150911,3.3699289812541577,296119,10.452856060332696,277130,306098,居家生活,15.63052329363764,2105854,2435010,11508
-,6971,惠民實業,1150911,24.15189091966782,168463,8.764612888463619,192296,209150,綠能環保,-8.855591467011132,1498748,1366025,11508
-,6982,大井泵浦,1150911,-22.713587153808376,140493,-10.676209279368214,121560,108582,電機機械,17.468014656369437,1076665,1264737,11508
-,6983,華洋精機,1150911,21.58710135215043,25367,7.134669491819793,28789,30843,其他電子業,9.382916836080442,159865,174865,11508
-,6986,和迅,1150911,39.902024820378834,15310,4.83578875238608,20431,21419,生技醫療業,9.026644623840605,186304,203121,11508
-,6996,力領科技,1150911,-6.573558546918192,255402,6.905944919108061,223199,238613,半導體業,25.35682103142296,1655732,2075573,11508
-,6997,博弘,1150911,-5.93729404384732,503748,25.48170628363205,377616,473839,數位雲端,30.39510197483633,2820892,3678305,11508
-,7402,邑錡,1150911,3.4755038571832464,49518,15.53065319834953,44351,51239,光電業,-9.202607335979181,360061,326926,11508
-,7547,碩網,1150911,-10.871239278791258,37659,-2.2511503290814843,34338,33565,數位雲端,27.517568323917317,209041,266564,11508
-,7556,意德士科技,1150911,6.786716877781582,73025,44.717453836874824,53885,77981,半導體業,15.38069205144961,501928,579128,11508
-,7584,樂意,1150911,8.668892348025562,97648,29.473992459460447,81957,106113,文化創意業,-1.0359642084522491,689213,682073,11508
-,7642,昶瑞機電,1150911,-15.927611529528642,74487,-6.722175881792183,67136,62623,電機機械,-26.393881515581892,612570,450889,11508
本月營收較去年同期增加50%以上，主係產品組合及依案件進度認列所致。,7703,銳澤,1150911,17.506988961107268,313709,83.25669260023365,201155,368630,其他電子業,27.913056818480882,1557891,1992746,11508
-,7704,明遠精密,1150911,2.677633307065931,60912,13.813873926335711,54952,62543,半導體業,9.524878879577729,449759,492598,11508
-,7708,全家餐飲,1150911,7.133418870526054,261095,11.371680887405986,251159,279720,觀光餐旅,11.980238414257592,1794188,2009136,11508
-,7709,榮田,1150911,-27.069613949547353,67271,18.88676181937141,41267,49061,電機機械,6.325971977359191,560404,595855,11508
終端需求升溫,7712,博盛半導體,1150911,1.772579427137531,168173,55.49841915906531,110068,171154,半導體業,22.430681402262117,896152,1097165,11508
-,7713,威力德生醫,1150911,-3.169879889641836,119973,14.80723808394359,101187,116170,生技醫療業,19.58351999104043,714320,854209,11508
-,7714,創泓科技,1150911,-5.329532052413102,215366,15.11031819516271,177124,203888,數位雲端,26.40475808252834,1146176,1448821,11508
"因高廠西區已接近完工，較去年同期合併營收減少約25,000仟元。",7715,裕山,1150911,-53.37050623624358,68150,-57.92275200932166,75523,31778,綠能環保,-42.70466291286709,933987,535131,11508
-,7716,昱臺國際,1150911,5.245333358384924,212894,34.02541004199117,167178,224061,航運業,4.154331659076913,1381907,1439316,11508
市場需求增加,7717,萊德光電-KY,1150911,12.443034376518701,109057,86.19344063164287,65860,122627,通信網路業,32.6760085611598,619075,821364,11508
-,7718,友鋮,1150911,-2.703193775068477,220147,6.933856530226103,200307,214196,電機機械,5.338482182310886,1604501,1690157,11508
-,7723,築間,1150911,11.485817114767256,318976,-20.112099564182056,445140,355613,觀光餐旅,-19.021251855590084,3388410,2743892,11508
半導體檢測產品需求持續成長，配合矽光子設備與客戶整體系統共同驗收時程，各月份營收認列時點有所差異，並不影響專案推動進度。,7728,光焱科技,1150911,1.6783903157205955,30565,137.32722413134783,13095,31078,其他電子業,36.796859925458776,196938,269405,11508
主要係因市場需求較去年同期成長所致。,7734,印能科技,1150911,-37.51597789612351,409159,-1.269376626787052,258946,255659,半導體業,52.606316239752,1608362,2454462,11508
-,7738,東聯互動,1150911,16.253273203375038,54992,15.280582804385459,55456,63930,數位雲端,14.138873378575724,372512,425181,11508
-,7743,金利食安,1150911,-2.4382075155737155,59716,-16.559250665979203,69822,58260,食品工業,5.696960672028942,456647,482662,11508
主係客戶訂單增加及產品組合變化所致。,7744,崴寶,1150911,-2.1946060860322105,460037,86.43140082206311,241344,449941,電子零組件業,89.98187897928923,1530267,2907230,11508
-,7747,昕奇雲端,1150911,-5.495782518998251,153172,18.632344143125252,122019,144754,數位雲端,11.636273923331034,1049812,1171971,11508
本公司為設備業，每月營收高低起伏屬常態，主要係今年同期客戶驗收機台較多所致。,7751,竑騰,1150911,-0.010746199565192233,241946,41.3224444016053,171183,241920,半導體業,61.38165405221757,1136131,1833507,11508
-,7753,星亞,1150911,14.238372569928636,60955,-24.336364920515912,92031,69634,光電業,-8.66316007013193,600012,548032,11508
-,7757,金色三麥,1150911,14.863594596592769,189362,-4.078392633491506,226756,217508,觀光餐旅,2.6140772582235274,1509328,1548783,11508
-,7767,仁大資訊,1150911,-11.357801919785699,322536,48.29839876756454,192789,285903,資訊服務業,49.02980160092011,1509382,2249429,11508
-,7770,君曜,1150911,10.558624923265807,22806,-45.18457324231488,45998,25214,半導體業,-49.23309749242575,337657,171418,11508
消費型電子需求增加,7772,耀穎,1150911,35.053963656425644,29001,54.2007874015748,25400,39167,半導體業,-6.123072002791144,275156,258308,11508
營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。,7777,能率亞洲,1150911,16.47334410339257,-61900,-187.36861671567135,59178,-51703,其他,-29.436377593495582,92491,65265,11508
-,7782,光速火箭,1150911,12.594593687601725,59597,6.44511421319797,63040,67103,居家生活,4.384920332559045,459347,479489,11508
本月增減達百分比50%以上，係因本月投入進行的專案較去年同期增加所致。,7792,安葆,1150911,9.954250462517455,617274,67.71662688234218,404682,678719,其他電子業,21.549955329683787,3679177,4472038,11508
主係印度子公司收入大幅增加所致。,7794,宏碁智新,1150911,23.552461974735756,135765,102.78167311411993,82720,167741,居家生活,43.16004323008611,631042,903400,11508
-,7805,威聯通,1150911,-5.279789650633119,584171,19.253780237590302,463992,553328,數位雲端,12.581560513446533,4074582,4587228,11508
本月營收及本年累計營收較去年同期增加50%以上之原因，主要係各產品線銷售較去年同期成長所致。,7810,捷創科技,1150911,-7.858054207457401,83863,119.80657090029868,35155,77273,半導體業,79.17361302275518,323311,579288,11508
-,7811,民盛,1150911,-15.866887087277503,264948,-2.4592064902047444,228529,222909,運動休閒,-4.7225946083195165,1984947,1891206,11508
主係客戶需求增加所致,7814,海昌生技,1150911,-47.76413853572994,13686,12.689155107187894,6344,7149,生技醫療業,45.92470528584104,47334,69072,11508
-,7819,精誠金融,1150911,-2.1698647882762527,24702,-27.197686328854612,33194,24166,資訊服務業,-34.47334026396427,366489,240148,11508
-,7820,立盈,1150911,-1.7884638161790833,33772,20.984862301659675,27415,33168,綠能環保,44.2073848303013,188982,272526,11508
-,7825,和亞智慧,1150911,1.9640015910898965,20112,-41.893346934149385,35292,20507,其他電子業,-30.258715922346596,258894,180556,11508
"本月及累計營收成長顯著,主係終端需求強勁帶動設備出貨量提升。目前訂單能見度良好,後續將依時程持續交付,營運動能維持成長趨勢",7828,創新服務,1150911,21.162837347817366,129614,192.1368379931916,53757,157044,半導體業,226.2043822470358,244669,798121,11508
-,7839,達人網,1150911,2.123688783061973,15539,7.849666983824928,14714,15869,數位雲端,4.6806010385974615,115733,121150,11508
本月及本年累計營收增加，主要係因售電業務成長所致。,7842,天能綠電,1150911,0.38866564402744186,318783,71.54205707669547,186556,320022,綠能環保,59.7858813116651,1448449,2314417,11508
本月營收較去年同期增加，主係客戶需求增加。,8024,佑華,1150911,14.643758852146068,16239,64.88353555929501,11291,18617,半導體業,26.489334733639954,110452,139710,11508
-,8027,鈦昇,1150911,-19.283240412231795,189408,37.29177330567454,111357,152884,電機機械,47.354042548552556,917305,1351686,11508
註：本月(年)新台幣(累計)營業收入淨額=本月(年)功能性貨幣(累計)營業收入淨額x本月(年累計)換算匯率,8032,光菱,1150911,-10.793214253510504,487964,43.628246753246756,303072,435297,電子通路業,46.75360881556966,2317173,3400535,11508
-,8034,榮群,1150911,265.5630591124364,22804,-0.9987649042800817,84204,83363,通信網路業,-35.84914091650468,358056,229696,11508
無,8038,長園科,1150911,-15.73507439775681,48859,-40.86070930950773,69617,41171,電子零組件業,27.41169790556915,341668,435325,11508
營收較去年同期成長逾50%，主係訂單增加所致。,8040,九暘,1150911,3.383122533884869,83887,54.12023955501057,56271,86725,半導體業,34.811580522568505,447061,602690,11508
-,8042,金山電,1150911,10.321443692997814,436935,38.75206530687438,347406,482033,電子零組件業,36.35482082339105,2413094,3290370,11508
"客戶需求增加,致使銷貨收入增加",8043,蜜望實,1150911,-18.454525903895682,762588,54.47881138042136,402551,621856,電子零組件業,60.75033911888289,3141966,5050721,11508
-,8044,網家,1150911,2.3763398374120435,2973775,11.309225441945713,2735121,3044442,數位雲端,8.70763977635296,22971196,24971445,11508
主係新增合併個體-天良,8047,星雲,1150911,-1.7965104250477,87002,231.85349180455216,25746,85439,其他電子業,50.695732191904966,286892,432334,11508
-,8048,德勝,1150911,-16.974459406966204,123568,17.140704033979972,87581,102593,通信網路業,35.66598499702842,641073,869718,11508
-,8049,晶采,1150911,14.732045205978855,109720,18.283126303722774,106426,125884,光電業,2.491530307325529,860716,882161,11508
廣積客戶出貨增加去年增加所致,8050,廣積,1150911,34.54348231057019,515336,94.47744867048132,356520,693351,電腦及週邊設備業,17.621075487543397,3864015,4544896,11508
主係訂單陸續於本月出貨所致。,8054,安國,1150911,7.9197911055577235,633047,157.4483639638689,265367,683183,半導體業,163.51277091553456,1595931,4205482,11508
新增子公司合併營收,8059,凱碩,1150911,-26.090388170677155,891953,-46.3353144351255,1228441,659239,通信網路業,71.81222406661689,3731426,6411046,11508
-,8064,東捷,1150911,1.4107739420935412,143680,-43.496604917924714,257873,145707,光電業,-0.9117754833703361,1530969,1517010,11508
-,8066,來思達,1150911,13.815648892034023,360345,11.729851364309999,367072,410129,居家生活,-6.672649831661044,3002870,2802499,11508
-,8067,志旭,1150911,22.04117908458006,6751,-10.191846522781775,9174,8239,電子通路業,-18.539515421475333,74085,60350,11508
新增子公司營收,8068,全達,1150911,-6.954041316749938,112884,76.73862928873109,59429,105034,電子通路業,78.37535398273447,510265,910187,11508
-,8069,元太,1150911,19.80617647355351,2876431,3.2911843138148216,3336337,3446142,光電業,-2.8761701994668485,25917590,25172156,11508
-,8071,能率網通,1150911,-5.563131244261416,220002,28.59486024114283,161564,207763,電子零組件業,21.11325897549947,1299482,1573845,11508
-,8074,鉅橡,1150911,-2.8442003138821517,140180,14.757454983611254,118679,136193,電子零組件業,22.3083925289498,866759,1060119,11508
國外彩票機專案出貨,8076,伍豐,1150911,-8.368403631549082,253776,124.4801621778164,103590,232539,電腦及週邊設備業,55.048435454583846,1184050,1835851,11508
-,8077,洛碁,1150911,2.915236724602384,81297,-2.802077161677064,86079,83667,觀光餐旅,2.4491962390051563,685776,702572,11508
減少土方工程營收,8080,泰霖,1150911,73.4777613655014,6093,-30.350553505535057,15176,10570,建材營造,-55.932952274082126,142585,62833,11508
-,8083,瑞穎,1150911,-16.363305975347526,132076,5.295065247023611,104909,110464,電機機械,2.127945760188674,988794,1009835,11508
本月記憶體產品訂單需求持續升溫，帶動相關產品出貨增加,8084,巨虹,1150911,35.22090085649147,64916,145.133904884247,35809,87780,電子通路業,14.078562528690407,381225,434896,11508
-,8085,福華,1150911,-17.231595672240296,52868,-12.784022961014111,50172,43758,其他電子業,-1.5728304809399676,423504,416843,11508
-,8086,宏捷科,1150911,0.7140758224772625,418583,12.557871297438444,374538,421572,半導體業,35.833774875388144,2474283,3360912,11508
本年累計營收較去年同期增加，主要係因本度EPC工程案件依進度認列收入所致。,8087,麗升能源,1150911,3.8901186631345936,27557,9.291849589616339,26195,28629,綠能環保,224.65881450772235,166918,541914,11508
係因DRAM IC 報價上漲所致,8088,品安,1150911,6.521849605233372,216457,72.93612042391378,133329,230574,半導體業,49.209953915387885,886847,1323264,11508
配合客戶出貨時程,8089,康全電訊,1150911,149.6420553225738,23607,68.73192658974432,34927,58933,通信網路業,-54.339607886072685,639355,291932,11508
主係客戶需求增加。,8091,翔名,1150911,-8.749306336707912,333375,71.52047541991102,177359,304207,半導體業,57.81010880578714,1380717,2178911,11508
-,8092,建暐,1150911,-15.707108145951734,36423,-23.891918691125433,40340,30702,其他電子業,-10.67797185585035,235644,210482,11508
大陸內陸銷售增加所致,8093,保銳,1150911,-2.725863405391439,23222,109.56489470266258,10779,22589,電子零組件業,48.78334373210485,117001,174078,11508
因伺服器記憶體出貨量增加，致使營收較去年同期成長,8096,擎亞,1150911,-30.20407343615153,10407626,269.5574579229668,1965621,7264099,電子通路業,80.65756500129488,24998502,45161685,11508
客戶依銷售情形調整訂單,8097,常珵,1150911,-35.14726680194306,16263,189.1173245614035,3648,10547,通信網路業,-12.910844507174783,212550,185108,11508
-,8099,大世科,1150911,86.11800905538031,387394,-26.599368417194853,982294,721010,資訊服務業,14.475578537364797,3174298,3633796,11508
-,8102,傑霖科技,1150911,-20.056708631053645,44085,9.671697526061926,32135,35243,半導體業,2.785101061312783,295860,304100,11508
-,8107,大億金茂,1150911,-6.377809946920914,60099,-24.853422370617697,74875,56266,電機機械,-31.899058012806293,676230,460519,11508
全球客戶出貨需求強勁，各領域產品皆呈現穩定成長,8109,博大,1150911,7.399110556587411,211593,56.11513756740975,145565,227249,電子零組件業,30.70145504441602,1119416,1463093,11508
-,8111,立碁,1150911,11.600717943651304,60729,-8.802949566715109,74316,67774,光電業,-6.101960033199259,563868,529461,11508
-,8121,越峰,1150911,-2.368978633242284,313384,25.756797303684827,243295,305960,電子零組件業,22.6178880510856,1928058,2364144,11508
主要受惠AI應用需求成長，致使營業收入較去年同期增加,8147,正淩,1150911,21.68644709595759,188823,95.98263406146314,117241,229772,電子零組件業,28.99781521545068,1086606,1401698,11508
-,8155,博智,1150911,0.6892293554269632,557144,35.13714040691652,415122,560984,電子零組件業,35.58821736384119,3133051,4248048,11508
本月及本年累計營收較去年同期增加主要係太陽能及儲能工程收入增加所致,8171,天宇,1150911,-0.17367618762026138,80034,581.2910377760724,11727,79895,綠能環保,128.09531225665785,173367,395442,11508
係去年同期受訂單遞延與配合客戶調整其出貨頻率之影響，使得營收今年較去年同期增加。,8176,智捷,1150911,-25.627360838628444,34151,281.82501503307276,6652,25399,通信網路業,-9.563706671897329,249809,225918,11508
-,8182,加高,1150911,0.21115701849339086,262364,13.684929670643276,231269,262918,電子零組件業,4.497307215708703,1846416,1929455,11508
"8月合併營收9.19億,較7月增7.45%,與去年8月比增56.07%,係因新能源車用產品需求成長所致。",8183,精星,1150911,7.451034969925701,855049,56.06520786408064,588702,918759,其他電子業,32.352889861495015,4413343,5841187,11508
主要係本期量產收入增加所致。,8227,巨有科技,1150911,14.197799180984191,131133,42.2487983737675,105274,149751,半導體業,73.17289123352371,729609,1263485,11508
-,8234,新漢,1150911,-18.574569190808873,751899,47.955524192963715,413798,612237,電腦及週邊設備業,5.26280596510668,3978068,4187426,11508
-,8240,華宏,1150911,-7.554746826575504,570992,-12.590724454328527,603889,527855,光電業,-10.178672726326907,4844276,4351193,11508
-,8255,朋程,1150911,-3.454255549149611,666048,4.607138209266007,614720,643041,電機機械,-3.147096151175877,5552579,5377834,11508
-,8272,全景軟體,1150911,24.046192077181697,27364,-8.627419311421573,37149,33944,資訊服務業,-1.8947360528456656,266739,261685,11508
前端客戶需求減少,8277,商丞,1150911,10.396086179320726,10629,-18.79584775086505,14450,11734,半導體業,-57.45303864418501,185099,78754,11508
-,8279,生展,1150911,0.36618104619946756,178054,0.5678205034412511,177697,178706,生技醫療業,-4.961646289229811,1438192,1366834,11508
-,8284,三竹,1150911,0.48957089161959905,296382,21.735913837853303,244655,297833,資訊服務業,13.58056551543981,1898728,2156586,11508
客戶需求增加，致本月營收較去年同期增加達50%以上,8289,泰藝,1150911,-1.478934504329094,217251,67.14797779044615,128053,214038,電子零組件業,18.172719803214402,1172037,1385028,11508
2026 年 8 月營收較去年同期減少，主係訂單減少所致。,8291,尚茂,1150911,-22.878228782287824,271,-72.35449735449735,756,209,電子零組件業,78.76106194690266,1695,3030,11508
係總出貨量及均價增加,8299,群聯,1150911,4.101269556636891,27161687,376.5177219159828,5933811,28275661,半導體業,278.98954917231555,43350155,164292557,11508
-,8342,益張,1150911,2.189832717177297,141198,5.557709612050361,136693,144290,其他,3.958506091276434,1062421,1104477,11508
-,8349,恒耀國際,1150911,-0.6233169744578467,1004144,12.08891315140936,890262,997885,鋼鐵工業,6.635028614562065,7397632,7888467,11508
-,8354,冠好,1150911,-14.41328614211816,55095,-7.0325900514579756,50721,47154,其他,4.209364579908891,425860,443786,11508
"本月營收較去年同期增加,係需求增加及優化產品組合所致",8358,金居,1150911,4.719008887179223,1008644,59.709504167221084,661352,1056242,電子零組件業,46.82361174283261,5041339,7401876,11508
本月營業收入較去年同期增加73.60%，主要係精密零組件收入及工程收入增加,8383,千附,1150911,3.071520387481011,496334,73.60021446411119,294688,511579,半導體業,60.474595219159376,2132512,3422140,11508
-,8390,金益鼎,1150911,-10.790949314408376,547848,49.43906458783707,327043,488730,綠能環保,43.99004671347863,3046230,4386268,11508
-,8401,白紗科,1150911,0.8249228075026499,130194,-1.8938431413581263,133802,131268,其他,3.731856655509784,994304,1031410,11508
-,8403,盛弘,1150911,-3.456474430046848,412183,8.596020598356606,366437,397936,生技醫療業,7.30904134141584,2863303,3072583,11508
-,8409,商之器,1150911,39.53147877013177,15026,39.1702621971457,15065,20966,生技醫療業,35.19366930445648,91238,123348,11508
-,8410,森田,1150911,-29.251675717990118,81756,-40.92793823277095,97916,57841,電腦及週邊設備業,-25.167930420143023,765049,572502,11508
-,8415,大國鋼,1150911,-2.4197044704470447,2666400,38.11325061376153,1883875,2601881,鋼鐵工業,23.397658252584264,15674278,19341692,11508
-,8416,實威,1150911,28.934464394843292,137452,25.98851179389476,140666,177223,資訊服務業,13.367289644661907,1022294,1158947,11508
-,8421,旭源,1150911,1.6664713661549793,119474,25.498522513586675,96786,121465,其他,16.988623476772716,775984,907813,11508
-,8423,保綠-KY,1150911,1.9075568598679384,35438,16.964632724446172,30876,36114,綠能環保,12.690510260302913,252283,284299,11508
-,8424,惠普,1150911,4.600977678308499,84895,7.495551332179303,82609,88801,建材營造,-0.9544464375482442,728066,721117,11508
-,8426,紅木-KY,1150911,-27.4828588667654,273465,-29.27613864528761,280399,198309,其他,-4.717514296700011,1638490,1561194,11508
-,8431,匯鑽科,1150911,6.733377318378418,81846,-13.40846913286547,100884,87357,其他電子業,-10.24308451587297,695396,624166,11508
-,8432,東生華,1150911,16.651398444510917,106976,30.880162775575272,95346,124789,生技醫療業,15.210089626107424,736281,848270,11508
-,8433,弘帆,1150911,-11.930188342759035,330833,-3.595594098553755,302231,291364,居家生活,10.373815192843825,2152882,2376218,11508
-,8435,鉅邁,1150911,-11.95757143987968,63165,8.291467071698408,51354,55612,其他,11.434831438140504,398904,444518,11508
-,8436,大江,1150911,6.285832282999792,513329,2.0473206770784627,534650,545596,生技醫療業,-1.9840241292728458,4502415,4413086,11508
-,8437,大地-KY,1150911,-15.88061306802904,18595,40.640172630821795,11122,15642,其他,-4.512861329184907,138205,131968,11508
-,8440,綠電,1150911,-5.788731107705113,98519,13.863706066368152,81515,92816,綠能環保,-1.3108686731035764,645755,637290,11508
由於去年平均售價偏低，為避免損失擴大，公司採取選擇性接單，使銷售量下降，但平均售價因此有所提升，待售價穩定將增加銷售量。,8444,綠河-KY,1150911,15.49430060595788,94396,-58.50322010931624,262724,109022,其他,-58.956226145328195,2467546,1012774,11508
主要係本月演藝經紀收入較去年同期增加所致,8446,華研,1150911,70.98493329601642,85752,69.23831619285063,86637,146623,文化創意業,24.787905858705777,680594,849299,11508
-,8450,霹靂,1150911,0.9466437177280551,13944,-32.32692307692308,20800,14076,文化創意業,37.69666539609101,152162,209522,11508
-,8455,大拓-KY,1150911,-6.8594361169932405,108143,23.22306770081476,81742,100725,其他電子業,8.278445811983417,776740,841042,11508
商品銷貨增加，故本月銷貨收入增加,8472,納維康,1150911,15.613637780224803,48131,121.30045734738516,25145,55646,數位雲端,20.839075022452576,291726,352519,11508
-,8477,創業家,1150911,-9.64388409643884,27126,-3.7842506084635312,25474,24510,數位雲端,-12.512696942800472,312083,273033,11508
"主要係114年10月取得弋果文化股權。該公司及其子公司本月營收為49,544千元，併入本期營收後，與去年同期比較成長達32.56%。",8489,三貝德,1150911,2.331205911991938,163735,32.55905947878922,126398,167552,其他,50.31051374438282,864535,1299487,11508
-,8905,裕國,1150911,4.268628410620336,196152,11.611649849656475,183247,204525,其他,13.885467119926226,1324039,1507888,11508
-,8906,花王,1150911,8.075193604796402,16012,-3.351019268360793,17905,17305,其他,-1.0993470321319216,135535,134045,11508
-,8908,欣雄,1150911,15.910587894440207,883594,24.431590380592066,823086,1024179,油電燃氣業,1.6988134278362104,7049803,7169566,11508
-,8916,光隆,1150911,-6.6638314649797215,902934,42.44010938677826,591662,842764,其他,-1.6282282121265064,5557759,5467266,11508
-,8917,欣泰,1150911,9.344735345535733,237385,10.583403628059951,234726,259568,油電燃氣業,-2.7626117055830406,2099716,2041709,11508
-,8921,沈氏,1150911,-6.005096892264012,58467,10.083730619766836,49922,54956,其他,6.961266933791261,393075,420438,11508
-,8923,時報,1150911,-7.142857142857143,33306,27.1198980640388,24329,30927,文化創意業,3.0484852023450943,291161,300037,11508
-,8924,大田,1150911,12.108973108594464,261459,-39.65876785056272,485769,293119,運動休閒,-7.995886972633622,2794049,2570640,11508
-,8927,北基,1150911,9.949750062946668,838011,20.77385680542557,762906,921391,油電燃氣業,42.57168282715022,6590665,9396422,11508
-,8928,鉅明,1150911,-53.34036915024428,304158,-21.77107736405479,181415,141919,運動休閒,-13.633085367714772,2103383,1816627,11508
-,8929,富堡,1150911,6.588494688314292,49890,-3.043066039455931,54846,53177,其他,-1.1967213826080543,460926,455410,11508
-,8930,青鋼,1150911,-4.768730801762899,112315,-9.579765155421798,118291,106959,鋼鐵工業,-4.364006528082293,970576,928220,11508
-,8931,大汽電,1150911,3.112975990589441,304339,38.158404508232806,227140,313813,油電燃氣業,13.848072452250987,1688726,1922582,11508
-,8932,智通*,1150911,7.3661144162854,192123,12.75986290062482,182933,206275,數位雲端,11.97179551416388,1508838,1689473,11508
客戶訂單增加。,8933,愛地雅,1150911,-10.19808410456243,307950,90.56035611416601,145122,276545,運動休閒,-0.7557125002614384,1769059,1755690,11508
-,8935,邦泰,1150911,13.483501534373122,31609,-17.68552939556657,43578,35871,其他,-12.412764207765653,359944,315265,11508
-,8936,國統,1150911,4.012360102963471,534947,12.344983544329356,495270,556411,其他,17.133057822479593,3764401,4409358,11508
合併子公司營利挹注營收,8937,合騏*,1150911,898.0727226005397,7783,1403.095975232198,5168,77680,其他,898.6622824932604,48964,488985,11508
-,8938,明安,1150911,-7.081908375232208,1093307,17.803539394051842,862351,1015880,運動休閒,-3.0402978480064666,9691386,9396739,11508
-,8941,關中,1150911,3.4134124849271865,247963,2.007311610662699,251381,256427,居家生活,5.192138128488492,1964316,2066306,11508
-,8942,森鉅,1150911,2.084566159774307,290660,47.618455354122304,201004,296719,其他,-35.888973911657835,3012265,1931194,11508
-,9949,琉園,1150911,39.62304562004712,9338,15.085179627504633,11329,13038,文化創意業,7.888923585811272,86463,93284,11508
-,9950,萬國通,1150911,29.649615657703826,161965,19.07535101050196,176348,209987,塑膠工業,-7.391305771806805,1526645,1413806,11508
-,9951,皇田,1150911,-10.575196570710451,536321,-3.359031502758557,496274,479604,電機機械,5.553528289026908,4042115,4266595,11508
-,9960,邁達康,1150911,2.2695126655522695,46662,-9.225618687108863,52571,47721,運動休閒,5.394487751209866,426287,449283,11508
-,9962,有益,1150911,-13.942581541557315,187849,34.06589761239333,120581,161658,鋼鐵工業,-8.86031855462131,1375086,1253249,11508
