公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1788,杏昌,-5268,3,上櫃,114,-61921,414865,407133,-7732,232330,-172873
1796,金穎生技,-809,3,上櫃,114,-13236,122450,275455,153005,75986,91064
1799,易威,-9720,3,上櫃,114,-17227,325665,230742,-94923,92839,-160815
1813,寶利徠,10346,3,上櫃,114,-6471,85482,160063,74581,49278,21428
1815,富喬,-62647,3,上櫃,114,-1531344,1318310,1133691,-184619,412100,997272
2035,唐榮公司,,3,上櫃,114,-173492,114169,26887,-87282,34354,51856
2061,風青,-18219,3,上櫃,114,27386,91154,67464,-23690,-43662,10805
2063,世鎧精密,-1907,3,上櫃,114,-270187,603009,239786,-363223,78373,-169502
2064,晉椿,-4285,3,上櫃,114,-20616,368781,321561,-47220,-121538,99219
2065,世豐,34234,3,上櫃,114,-688363,387299,355923,-31376,148578,474175
2066,世德,-3582,3,上櫃,114,36599,897246,857062,-40184,-3059,-70142
2067,嘉鋼,10554,3,上櫃,114,-14145,89229,103850,14621,-106,18318
2070,精湛,-4117,3,上櫃,114,-56496,186106,394423,208317,73917,195013
2073,雄順,,3,上櫃,114,-46457,49687,42968,-6719,54742,-15004
2221,大甲,-1117,3,上櫃,114,-28575,283329,350586,67257,113590,-16641
2230,泰茂,-80356,3,上櫃,114,-70974,523969,522685,-1284,-18849,168895
2235,謚源,,3,上櫃,114,44523,106807,100328,-6479,66092,-117094
2596,綠意,,3,上櫃,114,15000,342746,268246,-74500,405800,-495300
2640,大車隊,,3,上櫃,114,7615,883246,1170854,287608,435569,-155576
2641,正德,-4735,3,上櫃,114,-3088228,475521,1135251,659730,1033963,2718730
2643,捷迅,-26747,3,上櫃,114,347495,441961,568111,126150,-31088,-163510
2718,全心投控,,3,上櫃,114,-1990235,3643342,3610108,-33234,2132942,-175941
2719,燦星旅,,3,上櫃,114,7634,161509,142906,-18603,-18634,-7603
2724,藝舍-KY,0,3,上櫃,114,-61006,324040,84312,-239728,-155209,-23513
2726,雅茗-KY,4769,3,上櫃,114,-46666,151261,103890,-47371,15863,-21337
2729,瓦城,-16056,3,上櫃,114,-390394,271994,376740,104746,663233,-152037
2732,六角,-10475,3,上櫃,114,-388501,1176629,1024322,-152307,342802,-96133
2734,易飛網,0,3,上櫃,114,-35761,479985,385218,-94767,100814,-159820
2736,富野,-115,3,上櫃,114,-68415,208546,289232,80686,-28666,177882
2740,華軒,,3,上櫃,114,-2032,13202,71710,58508,43184,17356
2743,山富,,3,上櫃,114,-68771,1060311,1159974,99663,77868,90566
2745,五福,,3,上櫃,114,-5761,699256,909260,210004,230083,-14318
2751,王座,-184,3,上櫃,114,-180792,386713,279086,-107627,223652,-150303
2752,豆府,-366,3,上櫃,114,88211,376144,455006,78862,515715,-524698
2754,亞洲藏壽司,-3062,3,上櫃,114,-148470,396905,634750,237845,682446,-293069
2755,揚秦,-3477,3,上櫃,114,-86902,632292,626131,-6161,235432,-151214
2756,聯發國際,613,3,上櫃,114,88612,190608,369528,178920,118930,-29235
2916,滿心,,3,上櫃,114,-121709,267667,193486,-74181,231056,-183528
2924,宏太-KY,-1687,3,上櫃,114,-59179,397340,212113,-185227,-137425,13064
2926,誠品生活,-41931,3,上櫃,114,-321841,1480077,1291325,-188752,1101340,-926320
2937,集雅社,,3,上櫃,114,-63036,314384,304853,-9531,-181241,234746
2941,米斯特,,3,上櫃,114,-29554,132739,119026,-13713,104617,-88776
2947,振宇五金,,3,上櫃,114,-33461,266661,261438,-5223,193488,-165250
2948,寶陞,-86738,3,上櫃,114,14643,102431,114054,11623,226109,-142391
2949,欣新網,-1262,3,上櫃,114,3670,384357,345327,-39030,-143241,101803
3064,泰偉,-451,3,上櫃,114,26323,45395,46759,1364,-17510,-6998
3066,李洲,-7996,3,上櫃,114,12234,109084,76316,-32768,-18536,-18470
3067,全域,189,3,上櫃,114,-40153,95586,63537,-32049,-20206,28121
3071,協禧,-114664,3,上櫃,114,-27631,1550281,1488731,-61550,313564,-232819
3073,天方能源,-1187,3,上櫃,114,-420888,102774,167658,64884,6778,480181
3078,僑威,-244682,3,上櫃,114,-820397,3450712,3873159,422447,1488235,-709
3081,聯亞,1315,3,上櫃,114,-441810,529126,543442,14316,506163,-51352
3083,網龍,-20804,3,上櫃,114,-49605,332426,265197,-67229,16450,-13270
3085,新零售,,3,上櫃,114,-351990,415084,41141,-373943,-16980,-4973
3086,華義*,-18,3,上櫃,114,42481,142689,179203,36514,-2286,-3663
3088,艾訊,-37921,3,上櫃,114,-87108,1745946,1488167,-257779,313977,-446727
3093,港建*,-10614,3,上櫃,114,-18878,746093,794855,48762,236130,-157876
3095,及成,3627,3,上櫃,114,-21535,115179,153791,38612,20671,35849
3105,穩懋,-148426,3,上櫃,114,5184521,5419305,5837205,417900,3518656,-8136851
3114,好德,-45065,3,上櫃,114,91948,900014,777442,-122572,-124048,-45407
3115,富榮綱,-1123,3,上櫃,114,-979,166727,416952,250225,14896,237431
3118,進階,,3,上櫃,114,-30264,252782,186758,-66024,26173,-61933
3122,笙泉,-1036,3,上櫃,114,2690,96326,62503,-33823,-34597,-880
3128,昇銳,-5228,3,上櫃,114,-214235,110142,248346,138204,10259,347408
3131,弘塑,-5045,3,上櫃,114,71050,2985012,4594898,1609886,728524,815357
3141,晶宏,-4243,3,上櫃,114,-591901,1331043,840932,-490111,114530,-8497
3147,大綜,-19689,3,上櫃,114,127332,95152,160559,65407,491088,-533324
3152,璟德,,3,上櫃,114,-164004,161084,66150,-94934,454871,-385801
3158,嘉實,-411,3,上櫃,114,-172207,232611,63315,-169296,163576,-160254
3162,精確,33769,3,上櫃,114,-983610,481446,491124,9678,747151,212368
3163,波若威,-25105,3,上櫃,114,-106276,954759,576451,-378308,17640,-264567
3169,亞信,-12517,3,上櫃,114,-33255,1364814,1339914,-24900,211050,-190178
3171,炎洲流通,4280,3,上櫃,114,-67284,241972,241098,-874,63820,-1690
3176,基亞,-3012,3,上櫃,114,-338973,1387713,891776,-495937,-95648,-58304
3178,公準,-962,3,上櫃,114,-72564,231574,271287,39713,69520,43719
3188,鑫龍騰,,3,上櫃,114,-93,448215,802806,354591,-357075,711759
3191,雲嘉南,130,3,上櫃,114,46998,105756,52137,-53619,-89801,-10946
3205,佰研,-1609,3,上櫃,114,-566977,83793,163590,79797,-14780,663163
3206,志豐,-39431,3,上櫃,114,-188112,1137475,911784,-225691,223371,-221519
3207,耀勝,-15642,3,上櫃,114,971565,574953,1507384,932431,-118829,95337
3211,順達,-592216,3,上櫃,114,688518,2538544,1626929,-911615,679150,-1687067
3213,茂訊,-110,3,上櫃,114,842690,533521,1374185,840664,383623,-385539
3217,優群,-40888,3,上櫃,114,-176713,1692681,1422677,-270004,745835,-798238
3218,大學光,-18033,3,上櫃,114,-358304,506854,638388,131534,1145359,-637488
3219,倚強科,-75673,3,上櫃,114,-35592,904949,843870,-61079,35953,14233
3221,台嘉碩,-7311,3,上櫃,114,-72925,672983,571526,-101457,-56969,35748
3224,三顧,-34588,3,上櫃,114,-283555,1618500,1287790,-330710,-175501,162934
3226,龍鋒,-40052,3,上櫃,114,-372592,781991,621800,-160191,222144,30309
3227,原相,-69713,3,上櫃,114,51647,4897832,5223673,325841,1863537,-1519630
3228,金麗科,,3,上櫃,114,-89508,67699,110191,42492,7563,124437
3230,錦明,-9046,3,上櫃,114,-133863,681401,572357,-109044,19199,14666
3232,昱捷,-2764,3,上櫃,114,13846,270713,249644,-21069,72799,-104950
3234,光環,1279,3,上櫃,114,-13106,317418,223224,-94194,-14585,-67782
3236,千如,-34960,3,上櫃,114,-60147,745011,639717,-105294,49578,-59765
3252,海灣,,3,上櫃,114,-74890,105541,71625,-33916,77210,-36236
3259,鑫創,,3,上櫃,114,-381160,430667,42516,-388151,-47180,40189
3260,威剛,-24505,3,上櫃,114,-3167724,3765884,4728536,962652,2423418,1731463
3264,欣銓,-9107,3,上櫃,114,-2225612,2161694,2051623,-110071,3637122,-1512474
3265,台星科,-10343,3,上櫃,114,-1140662,1140120,1322316,182196,886358,446843
3268,海德威,-717,3,上櫃,114,39285,142714,79309,-63405,-36311,-65662
3272,東碩,-95513,3,上櫃,114,-337385,739231,901451,162220,111965,483153
3276,宇環,,3,上櫃,114,124227,98999,183995,84996,-27597,-11634
3284,太普高,-332,3,上櫃,114,-180327,708341,714681,6340,-1917,188916
3285,微端,-8999,3,上櫃,114,33360,445312,426383,-18929,8178,-51468
3287,廣寰科,8506,3,上櫃,114,-6089,180918,142382,-38536,39013,-79966
3288,點晶,-4894,3,上櫃,114,-5796,4279,4287,8,-432,11130
3289,宜特,-10366,3,上櫃,114,-972381,939526,855993,-83533,318713,580501
3290,東浦,-82731,3,上櫃,114,-235044,1249280,1043339,-205941,36031,75803
3293,鈊象,2526,3,上櫃,114,-259362,2842817,1262317,-1580500,6839654,-8163318
3294,英濟,-44866,3,上櫃,114,-369487,1487239,802574,-684665,-75872,-194440
3297,杭特,-2403,3,上櫃,114,115988,58462,69621,11159,22574,-125000
3303,岱稜,-15039,3,上櫃,114,190528,751882,941637,189755,77723,-63457
3306,鼎天,0,3,上櫃,114,33228,475529,120778,-354751,-274092,-113887
3310,佳穎,-18475,3,上櫃,114,9919,625586,474278,-151308,668949,-811701
3313,斐成,-531,3,上櫃,114,237265,327567,1097410,769843,-90579,623688
3317,尼克森,-2443,3,上櫃,114,-20182,1546015,1799669,253654,324407,-48128
3322,建舜電,-22789,3,上櫃,114,-117776,276606,368661,92055,244681,-12061
3323,加百裕,-15509,3,上櫃,114,-100230,1556438,1096886,-459552,16162,-359975
3324,雙鴻,-129512,3,上櫃,114,-2047569,2808811,1698843,-1109968,-69920,1137033
3325,旭品,-51559,3,上櫃,114,-48212,306710,275528,-31182,57864,10725
3332,幸康,-70915,3,上櫃,114,-39334,806715,866850,60135,184844,-14460
3339,泰谷,,3,上櫃,114,-115267,394500,201969,-192531,-17866,-59398
3349,寶德,2082,3,上櫃,114,-6297,70046,211906,141860,67483,78592
3354,律勝,2038,3,上櫃,114,31873,198779,101201,-97578,-33096,-98393
3357,臺慶科,-169364,3,上櫃,114,-406138,1780997,1717094,-63903,563851,-52252
3360,尚立,-18605,3,上櫃,114,65538,475419,366647,-108772,-181111,25406
3362,先進光,-716,3,上櫃,114,-657812,904151,872238,-31913,67154,559461
3363,上詮,-8836,3,上櫃,114,-126604,1469741,1464321,-5420,-108365,238385
3372,典範,,3,上櫃,114,34360,314125,271635,-42490,-75348,-1502
3373,熱映,-7002,3,上櫃,114,-8676,147920,119032,-28888,-13165,-45
3374,精材,,3,上櫃,114,-2183170,5035697,3879781,-1155916,926087,101167
3379,彬台,-4534,3,上櫃,114,4609,340322,461635,121313,155255,-34017
3388,崇越電,-218324,3,上櫃,114,19198,2917814,2620393,-297421,183684,-281979
3390,旭軟,1781,3,上櫃,114,-239821,417499,494707,77208,-40323,355571
3402,漢科,-33315,3,上櫃,114,-81598,3242199,3052219,-189980,16995,-92062
3430,奇鈦科,-4633,3,上櫃,114,-91194,402396,253165,-149231,81190,-134594
3434,哲固,-36,3,上櫃,114,-81104,99799,59504,-40295,-10602,51447
3438,類比科,,3,上櫃,114,21635,547756,553945,6189,55575,-71021
3441,聯一光電,-22579,3,上櫃,114,-59226,589089,520744,-68345,17994,-4534
3444,利機,-2527,3,上櫃,114,155635,333159,472295,139136,80165,-94137
3455,由田,-6127,3,上櫃,114,61949,502862,633561,130699,284294,-209417
3465,進泰電子,-24147,3,上櫃,114,-53509,233041,183710,-49331,-42179,70504
3466,德晉,-1309,3,上櫃,114,324308,224184,1204152,979968,94831,562138
3467,台灣精材,,3,上櫃,114,-55417,129737,206461,76724,33274,98867
3479,安勤,-73677,3,上櫃,114,-398199,903956,968391,64435,572392,-36081
3483,力致,-97716,3,上櫃,114,-218664,1790862,1745537,-45325,624967,-353912
3484,崧騰,-102473,3,上櫃,114,9482,1904792,1948984,44192,237780,-100597
3485,敘豐,-2749,3,上櫃,114,-14231,1065785,940414,-125371,80654,-189045
3489,森寶,,3,上櫃,114,-150047,898533,406339,-492194,-341689,-458
3490,單井,-4367,3,上櫃,114,-161658,247082,176427,-70655,29660,65710
3491,昇達科,-63414,3,上櫃,114,-333716,1246567,1146961,-99606,399009,-101485
3492,長盛,-17684,3,上櫃,114,-15820,296936,259841,-37095,43260,-46851
3498,陽程,-53859,3,上櫃,114,-76673,1065641,951473,-114168,68674,-52310
3499,環天科,-9570,3,上櫃,114,-6225,248260,192896,-55364,5334,-44903
3508,位速,344,3,上櫃,114,-41175,496550,374855,-121695,-45869,-34995
3511,矽瑪,-4707,3,上櫃,114,-51821,541627,424419,-117208,-39962,-20718
3512,皇龍,0,3,上櫃,114,-49968,480656,244561,-236095,-211786,25659
3516,亞帝歐,-39612,3,上櫃,114,-121219,338810,289350,-49460,39374,71997
3520,華盈,-14708,3,上櫃,114,-11462,215711,191140,-24571,3577,-1978
3521,台鋼建設,-42,3,上櫃,114,-209032,723982,579521,-144461,77110,-12497
3522,御嵿,-164,3,上櫃,114,18991,190698,121851,-68847,901,-88575
3523,迎輝,0,3,上櫃,114,-10138,14298,51131,36833,-12980,59951
3526,凡甲,-163051,3,上櫃,114,-250007,1969578,2806698,837120,616873,633305
3527,聚積,-5430,3,上櫃,114,-47956,1131962,1124072,-7890,155305,-109809
3529,力旺,-29045,3,上櫃,114,-304362,3307749,2746424,-561325,1388989,-1616907
3531,先益,-36086,3,上櫃,114,-323647,1396693,1056193,-340500,118932,-99699
3537,堡達,-10519,3,上櫃,114,1266,270567,494100,223533,261543,-28757
3540,曜越,-119651,3,上櫃,114,-18457,728557,726906,-1651,106684,29773
3541,西柏,-146,3,上櫃,114,469945,613613,1126746,513133,57705,-14371
3546,宇峻,-5127,3,上櫃,114,105807,361013,315976,-45037,82458,-228175
3548,兆利,-166533,3,上櫃,114,-1066066,3275344,3556827,281483,408049,1106033
3551,世禾,-29069,3,上櫃,114,-195872,869901,808308,-61593,454027,-290679
3552,同致,-66332,3,上櫃,114,349084,2084423,1769748,-314675,-133309,-464118
3555,博士旺,-313,3,上櫃,114,-2537,34412,121799,87387,-111846,202083
3556,禾瑞亞,-1405,3,上櫃,114,-5794,642660,625290,-17370,136536,-146707
3558,神準,-38454,3,上櫃,114,-811154,4073866,4223544,149678,880407,118879
3564,其陽,-14994,3,上櫃,114,-33086,377537,347305,-30232,54286,-36438
3567,逸昌,105,3,上櫃,114,-28261,153070,115196,-37874,52301,-62019
3570,大塚,-8402,3,上櫃,114,-3904,662396,612421,-49975,128072,-165741
3577,泓格,-3261,3,上櫃,114,-41487,153434,103395,-50039,133167,-138458
3580,友威科,-15416,3,上櫃,114,-163532,647728,494396,-153332,31247,-5631
3581,博磊,-3756,3,上櫃,114,100095,638398,599588,-38810,-43018,-92131
3587,閎康,-112060,3,上櫃,114,-981400,1874842,2060153,185311,1292139,-13368
3594,磐儀,10269,3,上櫃,114,-1303,469359,603072,133713,-185719,310466
3597,映興,-24542,3,上櫃,114,-535834,216591,213309,-3282,58069,499025
3609,三一東林,71,3,上櫃,114,479098,208064,306474,98410,-47042,-333717
3611,鼎翰,-150329,3,上櫃,114,-273704,1822879,1542699,-280180,1126353,-982500
3615,安可,-5712,3,上櫃,114,-97688,929320,727184,-202136,139632,-238368
3623,富晶通,,3,上櫃,114,-32967,95398,45758,-49640,-3205,-13468
3624,光頡,-3357,3,上櫃,114,-85952,681702,864310,182608,438811,-166894
3625,西勝,-15424,3,上櫃,114,30923,193555,48897,-144658,-93017,-67140
3628,盈正,-30588,3,上櫃,114,-55941,330796,320987,-9809,215099,-138379
3629,地心引力,-1029,3,上櫃,114,9648,58467,43498,-14969,-22329,-1259
3630,新鉅科,-25246,3,上櫃,114,2189791,172804,1231281,1058477,-59999,-1046069
3631,晟楠,-21350,3,上櫃,114,31568,440715,276443,-164272,14024,-188514
3632,研勤,-212,3,上櫃,114,-4098,19086,18485,-601,5949,-2240
3646,艾恩特,-22664,3,上櫃,114,-35092,258214,270724,12510,73437,-3171
3663,鑫科,-67326,3,上櫃,114,-16367,527111,435630,-91481,53194,-60982
3664,安瑞-KY,23262,3,上櫃,114,-11408,17342,8702,-8640,-119631,99137
3666,光耀,-323,3,上櫃,114,-762,60249,544839,484590,-38297,523972
3672,康聯訊,1461,3,上櫃,114,10192,157410,115609,-41801,-24210,-29244
3675,德微,-3359,3,上櫃,114,-285616,919532,525485,-394047,313057,-418129
3680,家登,-34168,3,上櫃,114,-1824437,4291482,4326968,35486,608139,1285952
3684,榮昌,-6490,3,上櫃,114,-23860,165580,222573,56993,125941,-38598
3685,元創精密,-13393,3,上櫃,114,31271,359063,377682,18619,-14768,15509
3687,歐買尬,-1007,3,上櫃,114,110912,1267587,1759783,492196,331554,50737
3689,湧德,-184511,3,上櫃,114,-462797,1388302,1730986,342684,939741,50251
3691,碩禾,-51291,3,上櫃,114,-634824,1684115,1673670,-10445,310431,365239
3693,營邦,-54907,3,上櫃,114,-450221,2023865,2308381,284516,949392,-159748
3707,漢磊,1476,3,上櫃,114,-1447029,5545353,3661629,-1883724,-87012,-351159
3709,鑫聯大投控,-206519,3,上櫃,114,-15713,1332837,1583073,250236,-2185525,2657993
3710,連展投控,-137141,3,上櫃,114,-192815,724358,839799,115441,267632,177765
3713,新晶投控,,3,上櫃,114,46225,181554,200197,18643,-114734,87152
4102,永日,-2452,3,上櫃,114,-24465,133526,108761,-24765,-4528,6680
4105,東洋,-99851,3,上櫃,114,-156277,2772615,2713253,-59362,982947,-786181
4107,邦特,-12224,3,上櫃,114,-207534,1236955,1000476,-236479,458599,-475320
4109,加捷生醫,-1021,3,上櫃,114,-171988,112942,309938,196996,10021,359984
4111,濟生,,3,上櫃,114,-83402,336189,421846,85657,178387,-9328
4113,聯上,,3,上櫃,114,-389944,1060511,302674,-757837,-2659717,2291824
4114,健喬,-14572,3,上櫃,114,-1522168,1186105,1108401,-77704,225850,1233186
4116,明基醫,-41642,3,上櫃,114,-24767,863191,892594,29403,251796,-155984
4120,友華,198539,3,上櫃,114,1365652,1435088,1985699,550611,-136869,-876711
4121,優盛,-7569,3,上櫃,114,-42274,594256,548071,-46185,196911,-193253
4123,晟德,-528,3,上櫃,114,1718644,1442273,521514,-920759,-67537,-2571338
4126,太醫,-6846,3,上櫃,114,-191629,740071,511801,-228270,341950,-371745
4127,天良,,3,上櫃,114,-289212,130667,196010,65343,32306,322249
4128,中天,-4849,3,上櫃,114,63909,673278,794881,121603,185476,-122933
4129,聯合,-32221,3,上櫃,114,-485041,610682,697016,86334,802179,-198583
4131,浩泰,,3,上櫃,114,-62707,207992,123600,-84392,-10381,-11304
4138,曜亞,-5317,3,上櫃,114,-43125,726279,511042,-215237,68483,-235278
4139,馬光-KY,-15325,3,上櫃,114,-54339,73538,90911,17373,152434,-65397
4147,中裕,-10703,3,上櫃,114,118958,580230,839467,259237,165192,-14210
4153,鈺緯,-1770,3,上櫃,114,3581,589143,486713,-102430,15200,-119441
4154,樂威科-KY,-2584,3,上櫃,114,-20037,163439,87421,-76018,-46861,-6536
4157,太景*-KY,-597,3,上櫃,114,39970,74136,58852,-15284,-25577,-29080
4160,訊聯基因,-37,3,上櫃,114,-21607,129002,75190,-53812,-15477,-16691
4161,聿新科,17,3,上櫃,114,-32337,380664,302621,-78043,6777,-52500
4162,智擎,,3,上櫃,114,-220579,993699,1503510,509811,1598587,-868197
4163,鐿鈦,-5607,3,上櫃,114,-207691,877146,983397,106251,351381,-31832
4166,友霖,-7164,3,上櫃,114,-23496,84495,535334,450839,258845,222654
4167,松瑞藥,,3,上櫃,114,200072,1358063,1357919,-144,77612,-277828
4168,醣聯,,3,上櫃,114,151165,109508,528476,418968,-108675,376478
4171,瑞基,-8894,3,上櫃,114,89952,110269,104880,-5389,-25565,-60882
4173,久裕,,3,上櫃,114,-5711,2228637,739931,-1488706,-1650961,167966
4174,浩鼎,-7415,3,上櫃,114,671246,1732050,907535,-824515,-1540882,52536
4175,杏一,-4554,3,上櫃,114,-283711,528534,391883,-136651,507258,-355644
4183,福永生技,-2444,3,上櫃,114,-12611,128942,109954,-18988,16656,-20589
4188,安克,,3,上櫃,114,29760,17756,12123,-5633,-31571,-3822
4192,杏國,36,3,上櫃,114,-97,205487,171280,-34207,-26944,-7202
4198,欣大健康,2615,3,上櫃,114,23328,150020,115264,-34756,-22915,-37784
4205,中華食,,3,上櫃,114,-89174,989379,1007652,18273,284991,-177544
4207,環泰,-35568,3,上櫃,114,-508658,821895,462290,-359605,635265,-450644
4303,信立,255,3,上櫃,114,1391953,143398,1029454,886056,6701,-512853
4304,勝昱,298,3,上櫃,114,-2042,10006,27284,17278,10600,8422
4305,世坤,,3,上櫃,114,69983,90706,194253,103547,211034,-177470
4401,東隆興,-18027,3,上櫃,114,-179895,707850,736670,28820,397586,-170844
4402,郡都開發,,3,上櫃,114,4160,263428,263691,263,-3708,-189
4406,新昕纖,0,3,上櫃,114,-15265,11992,19653,7661,-10127,33053
4413,飛寶企業,-160,3,上櫃,114,6018,84321,104451,20130,24467,-10195
4416,三圓,,3,上櫃,114,-264731,1313606,63484,-1250122,-425831,-559560
4417,金洲,-256953,3,上櫃,114,97486,800805,983051,182246,627081,-285368
4419,皇家美食,,3,上櫃,114,-139526,293555,191364,-102191,54847,-17512
4420,光明,,3,上櫃,114,621071,54487,196813,142326,9064,-487809
4430,耀億,-17786,3,上櫃,114,-172709,419844,460060,40216,191372,39339
4432,銘旺實,-21668,3,上櫃,114,-410062,861945,428161,-433784,-129962,127908
4433,興采,4242,3,上櫃,114,-141306,940331,740205,-200126,-362457,299395
4442,竣邦-KY,1283,3,上櫃,114,-131150,472084,574716,102632,44597,187902
4502,健信,-17376,3,上櫃,114,-47542,189468,159672,-29796,68051,-32929
4503,金雨,-1234,3,上櫃,114,97131,801033,925257,124224,38866,-10539
4506,崇友,-25712,3,上櫃,114,-106636,2792171,2845226,53055,989261,-803858
4510,高鋒,-4866,3,上櫃,114,-112116,315478,392184,76706,-111487,305175
4513,福裕,-41601,3,上櫃,114,72807,242311,119028,-123283,-101034,-53455
4523,永彰,-4117,3,上櫃,114,-377360,175149,376229,201080,-324828,907385
4527,方方土霖,-35718,3,上櫃,114,-38451,793597,677919,-115678,218851,-260360
4528,江興鍛,-23015,3,上櫃,114,-20293,445263,658341,213078,206660,49726
4529,淳紳,-763,3,上櫃,114,54324,30255,33031,2776,-48911,-1874
4530,天意能創,,3,上櫃,114,137457,82695,175396,92701,-40324,-4432
4533,協易機,-83683,3,上櫃,114,-369758,2728467,1727637,-1000830,-13222,-534167
4534,慶騰,-11126,3,上櫃,114,-23090,275665,252915,-22750,7956,3510
4535,至興,-30228,3,上櫃,114,-15505,1099466,1104607,5141,296180,-245306
4538,大詠城,53,3,上櫃,114,-111367,70330,17958,-52372,82451,-23509
4541,晟田,,3,上櫃,114,55419,317861,351895,34034,100196,-121581
4542,科嶠,-9215,3,上櫃,114,42371,381930,459844,77914,34302,10456
4543,萬在,10249,3,上櫃,114,11388,555198,489024,-66174,-2839,-84972
4549,桓達,-11667,3,上櫃,114,-207780,1058388,778107,-280281,142827,-203661
4550,長佳,-699,3,上櫃,114,-104058,418969,448466,29497,210876,-76622
4554,橙的,4714,3,上櫃,114,-18877,339111,390155,51044,-34334,99541
4556,旭然,-26984,3,上櫃,114,-26268,271137,240805,-30332,70116,-47196
4558,寶緯,,3,上櫃,114,-190724,209374,390187,180813,60690,310847
4561,健椿,,3,上櫃,114,-77373,679163,544588,-134575,58721,-115923
4563,百德,28416,3,上櫃,114,-179363,810330,676127,-134203,84504,-67760
4568,科際精密,-32982,3,上櫃,114,-32608,536982,447827,-89155,17147,-40712
4577,達航科技,-8470,3,上櫃,114,-56395,174098,177536,3438,122144,-53841
4580,捷流閥業,-27450,3,上櫃,114,-169940,1334227,994462,-339765,96308,-238683
4584,君帆,-25714,3,上櫃,114,9169,399451,319717,-79734,53738,-116927
4609,唐鋒,-3481,3,上櫃,114,-444,267424,242232,-25192,-20595,-672
4702,中美實,,3,上櫃,114,-168996,281227,179015,-102212,-37830,104614
4706,大恭,-14721,3,上櫃,114,152878,173885,238834,64949,-18109,-55099
4707,磐亞,,3,上櫃,114,198045,546266,402606,-143660,33645,-375350
4711,永純,,3,上櫃,114,-7002,362218,347481,-14737,56388,-64123
4714,永捷,-242,3,上櫃,114,1684826,564126,2157376,1593250,-255624,164290
4716,大立,-88,3,上櫃,114,-21630,513835,368377,-145458,-117504,-6236
4721,美琪瑪,-34667,3,上櫃,114,-94905,466188,414923,-51265,221189,-142882
4726,永昕,-423,3,上櫃,114,-90278,269565,217792,-51773,-114601,153529
4728,雙美,-5691,3,上櫃,114,-144064,775465,536093,-239372,566403,-656020
4729,熒茂,-90856,3,上櫃,114,40699,288179,397341,109162,131469,27850
4735,豪展,-8628,3,上櫃,114,-214160,434151,318474,-115677,22119,84992
4741,泓瀚,-3181,3,上櫃,114,-22232,375859,351211,-24648,10200,-9435
4743,合一,-13095,3,上櫃,114,1113192,1047758,1693793,646035,-428451,-25611
4744,皇將,-23386,3,上櫃,114,-27896,758918,447082,-311836,-27945,-232609
4745,合富-KY,-186563,3,上櫃,114,-349685,1182832,840046,-342786,496670,-303208
4747,強生*,,3,上櫃,114,-43710,1070057,1050070,-19987,62354,-38631
4749,新應材,-42454,3,上櫃,114,-3250824,436567,1778338,1341771,901334,3733715
4754,國碳科,-3319,3,上櫃,114,-31719,97036,58397,-38639,67551,-71152
