公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
2643,捷迅,30356,2,上櫃,113,-321305,998001,808054,-189947,132138,-31136
2718,全心投控,,2,上櫃,113,-599381,1540417,1226004,-314413,1098417,-813449
2719,燦星旅,,2,上櫃,113,-22142,406853,456658,49805,77798,-5851
2724,藝舍-KY,-567,2,上櫃,113,-4796,193977,115068,-78909,-42427,-31119
2726,雅茗-KY,10657,2,上櫃,113,-58270,254623,300111,45488,110461,-17360
2729,瓦城,2445,2,上櫃,113,-489645,366874,287569,-79305,279289,128606
2732,六角,13286,2,上櫃,113,-73894,1192334,966030,-226304,167939,-333635
2734,易飛網,266,2,上櫃,113,-210457,378680,173818,-204862,-96949,102278
2736,富野,83,2,上櫃,113,-167571,309388,308987,-401,-51933,219020
2740,華軒,,2,上櫃,113,-20649,123398,59584,-63814,-33625,-9540
2743,山富,,2,上櫃,113,-138458,801870,791884,-9986,74089,54383
2745,五福,,2,上櫃,113,-322913,823791,887762,63971,394129,-7245
2751,王座,423,2,上櫃,113,-35364,167723,125056,-42667,117613,-125339
2752,豆府,85,2,上櫃,113,-88077,885183,668876,-216307,287270,-415585
2754,亞洲藏壽司,2816,2,上櫃,113,-220408,219656,266132,46476,369367,-105299
2755,揚秦,1331,2,上櫃,113,90051,452792,611576,158784,92092,-24690
2756,聯發國際,210,2,上櫃,113,-66988,147385,322418,175033,54047,187764
2916,滿心,,2,上櫃,113,-76963,70428,123095,52667,108407,21223
2924,宏太-KY,740,2,上櫃,113,8455,44398,44650,252,-22547,13604
2926,誠品生活,21733,2,上櫃,113,-530036,1671801,1235022,-436779,235327,-163803
2937,集雅社,,2,上櫃,113,-82548,248867,190476,-58391,236042,-211885
2941,米斯特,,2,上櫃,113,-63077,142212,220514,78302,35393,105986
2947,振宇五金,,2,上櫃,113,-79188,242003,182509,-59494,99248,-79554
2948,寶陞,63230,2,上櫃,113,-17344,309861,156856,-153005,-112049,-86842
2949,欣新網,,2,上櫃,113,94292,439854,313987,-125867,-25778,-194381
3064,泰偉,904,2,上櫃,113,5170,49585,51485,1900,2275,-6449
3066,李洲,3446,2,上櫃,113,-30629,170216,150225,-19991,-67267,74459
3067,全域,904,2,上櫃,113,-37089,164188,105313,-58875,-21870,-820
3071,協禧,75466,2,上櫃,113,-49859,1496918,1592279,95361,78099,-8345
3073,天方能源,1112,2,上櫃,113,-164604,243118,119771,-123347,-23381,63526
3078,僑威,168992,2,上櫃,113,-2628,4075766,4323676,247910,991066,-909520
3081,聯亞,362,2,上櫃,113,-167341,580648,531319,-49329,123119,-5469
3083,網龍,16682,2,上櫃,113,16349,273517,337361,63844,35923,-5110
3085,新零售,,2,上櫃,113,3662,39536,20494,-19042,-21118,-1586
3086,華義*,,2,上櫃,113,-50445,138381,131436,-6945,46219,-2719
3088,艾訊,59168,2,上櫃,113,-320768,1501089,1470809,-30280,297647,-66327
3093,港建*,11245,2,上櫃,113,-1134,961765,903503,-58262,-67137,-1236
3095,及成,3775,2,上櫃,113,-4130,131638,136263,4625,16805,-11825
3105,穩懋,157592,2,上櫃,113,-768084,10325709,5296041,-5029668,2661110,-7080286
3114,好德,32055,2,上櫃,113,-312,848981,884991,36010,39645,-35378
3115,富榮綱,9963,2,上櫃,113,-1447,208000,197779,-10221,-17005,-1732
3118,進階,,2,上櫃,113,6283,467406,457654,-9752,-10907,-5128
3122,笙泉,599,2,上櫃,113,-288460,190040,107757,-82283,8641,196937
3128,昇銳,14610,2,上櫃,113,-93943,93807,113856,20049,35826,63556
3131,弘塑,2075,2,上櫃,113,-591691,2170234,2825109,654875,551254,693237
3141,晶宏,-29233,2,上櫃,113,29692,590086,1268446,678360,142821,535080
3147,大綜,403,2,上櫃,113,-158099,285285,78974,-206311,-55398,6783
3152,璟德,,2,上櫃,113,-447244,445258,293466,-151792,295452,
3158,嘉實,,2,上櫃,113,98930,191394,203270,11876,48326,-135380
3162,精確,36492,2,上櫃,113,-253039,477132,312847,-164285,-137543,189805
3163,波若威,26216,2,上櫃,113,48963,902017,869570,-32447,-94541,-13085
3169,亞信,8917,2,上櫃,113,-5691,1476486,1644648,168162,165533,-597
3171,炎洲流通,745,2,上櫃,113,108630,112975,236660,123685,17397,-3087
3176,基亞,1250,2,上櫃,113,1487839,2222926,1872538,-350388,-90623,-1748854
3178,公準,546,2,上櫃,113,-186398,346989,215891,-131098,78091,-23337
3188,鑫龍騰,,2,上櫃,113,1895,176823,625428,448605,-163980,610690
3191,雲嘉南,1281,2,上櫃,113,-2471,86887,55743,-31144,-22213,-7741
3205,佰研,1203,2,上櫃,113,15410,133893,125231,-8662,-20154,-5121
3206,志豐,48893,2,上櫃,113,-6013,1125305,1323724,198419,162864,-7325
3207,耀勝,16653,2,上櫃,113,-333839,581233,684580,103347,-82385,502918
3211,順達,223040,2,上櫃,113,1931519,1989830,3580678,1590848,525459,-1089170
3213,茂訊,315,2,上櫃,113,-76339,311156,569824,258668,358289,-23597
3217,優群,21267,2,上櫃,113,-107338,1370730,1689075,318345,407914,-3498
3218,大學光,18496,2,上櫃,113,-167805,1062545,931214,-131331,761365,-743387
3219,倚強科,49265,2,上櫃,113,-15635,856765,749352,-107413,-120449,-20594
3221,台嘉碩,14273,2,上櫃,113,-28061,643255,634743,-8512,38567,-33291
3224,三顧,26990,2,上櫃,113,-455628,2228530,1697927,-530603,-89963,-12002
3226,龍鋒,29408,2,上櫃,113,-133127,493224,725879,232655,341060,-4686
3227,原相,55613,2,上櫃,113,-559290,4039696,4454055,414359,932209,-14173
3228,金麗科,,2,上櫃,113,-112958,67478,83175,15697,81408,47247
3230,錦明,8383,2,上櫃,113,269525,154516,457252,302736,42445,-17617
3232,昱捷,2154,2,上櫃,113,-6460,223095,254524,31429,74817,-39082
3234,光環,2341,2,上櫃,113,-38643,217203,547939,330736,-12081,379119
3236,千如,17289,2,上櫃,113,-67479,787355,751884,-35471,28938,-14219
3252,海灣,,2,上櫃,113,-62252,97282,118485,21203,21381,62074
3259,鑫創,,2,上櫃,113,-8287,141727,106830,-34897,-47127,20517
3260,威剛,-164206,2,上櫃,113,-1450812,3927156,3607258,-319898,-3392187,4687307
3264,欣銓,17476,2,上櫃,113,-1848823,2076780,1561143,-515637,2623405,-1307695
3265,台星科,16497,2,上櫃,113,-226482,1298093,1607639,309546,635016,-115485
3268,海德威,-155,2,上櫃,113,-66032,215373,147034,-68339,-45234,43082
3272,東碩,83836,2,上櫃,113,-300749,991188,849702,-141486,122459,-47032
3276,宇環,,2,上櫃,113,10190,91416,121312,29896,30915,-11209
3284,太普高,4112,2,上櫃,113,-252434,401444,359004,-42440,12274,193608
3285,微端,5775,2,上櫃,113,70147,402590,471403,68813,633,-7742
3287,廣寰科,-3683,2,上櫃,113,81427,104862,161017,56155,-33004,11415
3288,點晶,1391,2,上櫃,113,-141,7932,4878,-3054,-8333,4029
3289,宜特,10576,2,上櫃,113,-448954,928238,752761,-175477,576735,-313834
3290,東浦,45083,2,上櫃,113,-192027,1329040,1157036,-172004,153728,-178788
3293,鈊象,1148,2,上櫃,113,-5459508,942922,879001,-63921,5395641,-1202
3294,英濟,56443,2,上櫃,113,-203616,2133533,1866109,-267424,90062,-210313
3297,杭特,3002,2,上櫃,113,-10630,70721,75128,4407,-4965,17000
3303,岱稜,16376,2,上櫃,113,-57790,450694,494036,43342,203125,-118369
3306,鼎天,0,2,上櫃,113,22397,201565,170982,-30583,-48038,-4942
3310,佳穎,11510,2,上櫃,113,-493040,644226,634489,-9737,37410,434383
3313,斐成,,2,上櫃,113,389324,265701,506346,240645,-148679,0
3317,尼克森,344,2,上櫃,113,-16222,1377454,1510593,133139,150385,-1368
3322,建舜電,16947,2,上櫃,113,-152040,368379,453470,85091,48335,171849
3323,加百裕,10827,2,上櫃,113,-296094,1600116,1558707,-41409,378271,-134413
3324,雙鴻,17462,2,上櫃,113,-698656,1365804,1607391,241587,311264,611517
3325,旭品,26515,2,上櫃,113,-21485,423889,415976,-7913,55615,-68558
3332,幸康,50256,2,上櫃,113,-26856,747813,802981,55168,51170,-19402
3339,泰谷,,2,上櫃,113,-27540,488685,454831,-33854,-6236,-78
3349,寶德,-2133,2,上櫃,113,-10271,147685,124607,-23078,-4486,-6188
3354,律勝,-367,2,上櫃,113,-5021,357928,303659,-54269,-57545,8664
3357,臺慶科,111002,2,上櫃,113,-196906,2152634,1949107,-203527,312619,-430242
3360,尚立,23850,2,上櫃,113,-54104,301049,450439,149390,145858,33786
3362,先進光,61377,2,上櫃,113,-682832,711173,1065934,354761,320286,655930
3363,上詮,12744,2,上櫃,113,72130,913040,1531459,618419,70601,462944
3372,典範,,2,上櫃,113,-43133,508570,545267,36697,80955,-1125
3373,熱映,7651,2,上櫃,113,-1782,175871,182389,6518,649,0
3374,精材,,2,上櫃,113,-630489,3719965,4415556,695591,952773,373307
3379,彬台,10591,2,上櫃,113,7716,143233,203963,60730,44951,-2528
3388,崇越電,153295,2,上櫃,113,-3718,2878520,2886738,8218,-172367,31008
3390,旭軟,36912,2,上櫃,113,-68971,940787,954900,14113,93653,-47481
3402,漢科,20934,2,上櫃,113,-111158,2097917,2661034,563117,556960,96381
3430,奇鈦科,7268,2,上櫃,113,-31784,423732,463752,40020,39836,24700
3434,哲固,52,2,上櫃,113,-22967,85158,68509,-16649,-12818,19084
3438,類比科,,2,上櫃,113,6439,380949,525994,145045,138790,-184
3441,聯一光電,14508,2,上櫃,113,-26559,522597,547767,25170,35468,1753
3444,利機,1674,2,上櫃,113,-95536,398797,326883,-71914,24074,-2126
3455,由田,2224,2,上櫃,113,-35842,596743,719655,122912,198015,-41485
3465,進泰電子,14745,2,上櫃,113,9320,350095,334525,-15570,19434,-59069
3466,德晉,934,2,上櫃,113,-8581,343580,382496,38916,29846,16717
3467,台灣精材,,2,上櫃,113,-24867,113990,150150,36160,70472,-9445
3479,安勤,71061,2,上櫃,113,-951904,1450470,1394891,-55579,792732,32532
3483,力致,77505,2,上櫃,113,-464072,1812013,1913086,101073,477476,10164
3484,崧騰,81831,2,上櫃,113,235715,1827317,1935238,107921,224153,-433778
3485,敘豐,4515,2,上櫃,113,-38,903776,1008584,104808,100600,-269
3489,森寶,,2,上櫃,113,361,734054,772976,38922,-37769,76330
3490,單井,151,2,上櫃,113,-47787,113229,111505,-1724,11362,34550
3491,昇達科,21241,2,上櫃,113,-195859,731186,987842,256656,149064,282210
3492,長盛,10466,2,上櫃,113,-1339,260013,272448,12435,10173,-6865
3498,陽程,58322,2,上櫃,113,-297062,1190544,1031151,-159393,97696,-18349
3499,環天科,4498,2,上櫃,113,11760,283398,258740,-24658,27212,-68128
3508,位速,-16193,2,上櫃,113,72850,581982,645297,63315,-49545,56203
3511,矽瑪,3834,2,上櫃,113,-40505,547161,551003,3842,52667,-12154
3512,皇龍,608,2,上櫃,113,570935,762108,708464,-53644,-521203,-103984
3516,亞帝歐,15431,2,上櫃,113,-168022,227222,215730,-11492,163338,-22239
3520,華盈,18493,2,上櫃,113,-35163,319187,215962,-103225,-69215,-17340
3521,台鋼建設,8,2,上櫃,113,-46753,278732,63647,-215085,-155067,-13273
3522,御嵿,,2,上櫃,113,-104407,539732,266573,-273159,24939,-193691
3523,迎輝,43,2,上櫃,113,-60040,96236,21334,-74902,-63672,48767
3526,凡甲,76646,2,上櫃,113,-890712,1043497,1514784,471287,413440,871913
3527,聚積,4087,2,上櫃,113,-19129,1183073,1306984,123911,151497,-12544
3529,力旺,76232,2,上櫃,113,-104874,2731524,3752371,1020847,1077171,-27682
3531,先益,22087,2,上櫃,113,198504,1052016,1425783,373767,190030,-36854
3537,堡達,7074,2,上櫃,113,-15064,303915,366513,62598,135003,-64415
3540,曜越,72355,2,上櫃,113,-58402,716483,721199,4716,-303861,294624
3541,西柏,2046,2,上櫃,113,-475560,871159,566226,-304933,57937,110644
3546,宇峻,4188,2,上櫃,113,-19254,352304,846184,493880,139382,369564
3548,兆利,75825,2,上櫃,113,-1558832,2967196,3188458,221262,1423897,280372
3551,世禾,15958,2,上櫃,113,-79026,804323,792679,-11644,158899,-107475
3552,同致,37363,2,上櫃,113,-523749,1095868,1734118,638250,691966,432670
3555,博士旺,228,2,上櫃,113,174,34817,65255,30438,-24039,54075
3556,禾瑞亞,1238,2,上櫃,113,-4831,463414,626794,163380,176410,-9437
3558,神準,66880,2,上櫃,113,-158327,2957907,2558844,-399063,196830,-504446
3564,其陽,6857,2,上櫃,113,-8387,220687,353001,132314,88274,45570
3567,逸昌,1,2,上櫃,113,-40033,132566,154694,22128,62725,-565
3570,大塚,4564,2,上櫃,113,-15007,598019,549692,-48327,-29713,-8171
3577,泓格,2264,2,上櫃,113,-10404,91238,135011,43773,104299,-52386
3580,友威科,5810,2,上櫃,113,86059,669379,619642,-49737,168559,-310165
3581,博磊,7378,2,上櫃,113,-48649,745156,597571,-147585,-34309,-72005
3587,閎康,44161,2,上櫃,113,-764962,1994510,2003538,9028,866086,-136257
3594,磐儀,4776,2,上櫃,113,107521,650519,568367,-82152,169392,-363841
3597,映興,18308,2,上櫃,113,37085,242165,254669,12504,-673,-42216
3609,三一東林,354,2,上櫃,113,-18760,237119,103768,-133351,-60686,-54259
3611,鼎翰,20025,2,上櫃,113,-196697,1065550,1169071,103521,522221,-242028
3615,安可,1492,2,上櫃,113,-167780,1108338,947218,-161120,94701,-89533
3623,富晶通,,2,上櫃,113,-7358,83833,55586,-28247,-11656,-9233
3624,光頡,3685,2,上櫃,113,-133782,792389,605148,-187241,-42955,-14189
3625,西勝,12462,2,上櫃,113,131322,465642,277708,-187934,-135431,-196287
3628,盈正,15794,2,上櫃,113,-26814,301276,335070,33794,8532,36282
3629,地心引力,2058,2,上櫃,113,506,103342,82192,-21150,-20031,-3683
3630,新鉅科,47990,2,上櫃,113,12564,666083,437204,-228879,-49797,-239636
3631,晟楠,42393,2,上櫃,113,-118123,392191,272570,-119621,-42209,-1682
3632,研勤,464,2,上櫃,113,-7479,69648,42457,-27191,-16869,-3307
3646,艾恩特,20732,2,上櫃,113,-33470,230543,268771,38228,59235,-8269
3663,鑫科,48012,2,上櫃,113,-684732,741919,518961,-222958,66126,347636
3664,安瑞-KY,11448,2,上櫃,113,-8548,76389,13183,-63206,-108200,42094
3666,光耀,-4283,2,上櫃,113,2820,77632,108482,30850,-53589,85902
3672,康聯訊,-1089,2,上櫃,113,23227,231720,150438,-81282,-51981,-51439
3675,德微,1418,2,上櫃,113,-175927,581159,884877,303718,155375,322852
3680,家登,17320,2,上櫃,113,-1307063,4004779,3306730,-698049,362395,229299
3684,榮昌,2288,2,上櫃,113,-9556,113412,184603,71191,90845,-12386
3685,元創精密,9850,2,上櫃,113,3080,225599,304208,78609,98401,-32722
3687,歐買尬,735,2,上櫃,113,-747,1355939,1529898,173959,286976,-113005
3689,湧德,142415,2,上櫃,113,-238167,1414233,1671932,257699,550130,-196679
3691,碩禾,34932,2,上櫃,113,-991338,2076963,2047893,-29070,-1760908,2688244
3693,營邦,37903,2,上櫃,113,-167107,1623105,1693188,70083,222585,-23298
3707,漢磊,-544,2,上櫃,113,-183125,3531506,3448623,-82883,156092,-55306
3709,鑫聯大投控,133718,2,上櫃,113,-155473,1092540,773346,-319194,-1203516,906077
3710,連展投控,28453,2,上櫃,113,-141575,872322,1034978,162656,374998,-99220
3713,新晶投控,,2,上櫃,113,-81832,135522,251268,115746,6194,191384
4102,永日,1911,2,上櫃,113,-13864,124111,171303,47192,81293,-22148
4105,東洋,84635,2,上櫃,113,-253379,2621020,2573789,-47231,446449,-324936
4107,邦特,3350,2,上櫃,113,-82038,1353815,1537662,183847,338544,-76009
4109,加捷生醫,1232,2,上櫃,113,3647,354424,295105,-59319,43862,-108060
4111,濟生,0,2,上櫃,113,-45020,381049,440616,59567,126411,-21824
4113,聯上,,2,上櫃,113,36971,221488,463004,241516,1466202,-1261657
4114,健喬,7475,2,上櫃,113,-19791,918559,1232327,313768,287984,38100
4116,明基醫,2703,2,上櫃,113,-14242,830508,667868,-162640,52618,-203719
4120,友華,70517,2,上櫃,113,-237409,1736116,1397109,-339007,-288381,116266
4121,優盛,412,2,上櫃,113,-42991,482903,574623,91720,68834,65465
4123,晟德,304,2,上櫃,113,-669873,1704592,1976701,272109,133655,808023
4126,太醫,-18357,2,上櫃,113,-89354,744983,813849,68866,181759,-5182
4127,天良,,2,上櫃,113,-837,142215,189445,47230,13316,34751
4128,中天,-1148,2,上櫃,113,87706,617036,539555,-77481,-85806,-78233
4129,聯合,24858,2,上櫃,113,-265702,449020,449689,669,201055,40458
4131,浩泰,,2,上櫃,113,-14945,293288,238685,-54603,-38168,-1490
4138,曜亞,-908,2,上櫃,113,51911,924938,827092,-97846,49445,-198294
4139,馬光-KY,13429,2,上櫃,113,7899,91719,93965,2246,153900,-172982
4147,中裕,9764,2,上櫃,113,-1147706,251007,616189,365182,76736,1426388
4153,鈺緯,1020,2,上櫃,113,3020,536925,607653,70728,68095,-1407
4154,樂威科-KY,1749,2,上櫃,113,-14059,119708,97748,-21960,-18889,9239
4157,太景*-KY,848,2,上櫃,113,49208,374655,195201,-179454,-220809,-8701
4160,訊聯基因,136,2,上櫃,113,-49465,128480,95562,-32918,20448,-4037
4161,聿新科,19,2,上櫃,113,-11767,368612,363068,-5544,14292,-8088
4162,智擎,,2,上櫃,113,156888,875617,1286743,411126,258055,-3817
4163,鐿鈦,3320,2,上櫃,113,-111697,1320168,1243936,-76232,140926,-108781
4166,友霖,2,2,上櫃,113,-12302,83319,150744,67425,137872,-58147
4167,松瑞藥,,2,上櫃,113,-26049,1082919,1304721,221802,254514,-6663
4168,醣聯,,2,上櫃,113,101633,149467,117960,-31507,-132853,-287
4171,瑞基,-13699,2,上櫃,113,-21334,216772,246859,30087,-7770,72890
4173,久裕,,2,上櫃,113,-19623,554140,564822,10682,203829,-173524
4174,浩鼎,7311,2,上櫃,113,1195032,899277,1120636,221359,-991705,10721
4175,杏一,6759,2,上櫃,113,-158074,941961,833256,-108705,422454,-379844
4183,福永生技,5063,2,上櫃,113,-10663,195288,177749,-17539,-9112,-2827
4188,安克,,2,上櫃,113,25541,29658,24962,-4696,-28011,-2226
4192,杏國,16,2,上櫃,113,-244,264696,225931,-38765,-33771,-4766
4198,欣大健康,-1546,2,上櫃,113,-6082,198989,126758,-72231,-71960,7357
4205,中華食,,2,上櫃,113,-53660,971958,1080841,108883,165043,-2500
4207,環泰,4848,2,上櫃,113,-87270,658306,613450,-44856,-73981,111547
4303,信立,10,2,上櫃,113,166576,31447,54778,23331,-6024,-137231
4304,勝昱,-449,2,上櫃,113,-241,72317,24077,-48240,-38745,-8805
4305,世坤,,2,上櫃,113,-129963,251400,207349,-44051,86766,-854
4401,東隆興,2806,2,上櫃,113,-133401,700623,764910,64287,345972,-151090
4402,郡都開發,,2,上櫃,113,-3255,273059,257233,-15826,-11892,-679
4406,新昕纖,,2,上櫃,113,-24920,15830,22307,6477,-6923,38320
4413,飛寶企業,-143,2,上櫃,113,1538,218252,258034,39782,39370,-983
4416,三圓,,2,上櫃,113,104396,658408,537143,-121265,-184391,-41270
4417,金洲,80925,2,上櫃,113,-394915,795247,950185,154938,219632,249296
4419,皇家美食,,2,上櫃,113,-1128932,952334,346466,-605868,181528,341536
4420,光明,,2,上櫃,113,1914859,76036,439858,363822,-42068,-1508969
4430,耀億,-14717,2,上櫃,113,-40367,429858,402202,-27656,63085,-35657
4432,銘旺實,15963,2,上櫃,113,127780,651536,894721,243185,84281,15161
4433,興采,2741,2,上櫃,113,-209363,909847,679914,-229933,-179348,156037
4442,竣邦-KY,15100,2,上櫃,113,-7433,330197,408771,78574,109195,-38288
4502,健信,7403,2,上櫃,113,-15100,214615,376059,161444,131973,37168
4503,金雨,1027,2,上櫃,113,39136,232885,309600,76715,13845,22707
4506,崇友,11794,2,上櫃,113,-219476,2441087,2565556,124469,337446,-5295
4510,高鋒,2321,2,上櫃,113,5317,326848,342389,15541,42194,-34291
4513,福裕,29843,2,上櫃,113,-231648,835773,617289,-218484,-115655,98976
4523,永彰,-69,2,上櫃,113,-15012,401266,107671,-293595,-127030,-151484
4527,方方土霖,-5811,2,上櫃,113,-25112,472058,410617,-61441,-5811,-24707
4528,江興鍛,19171,2,上櫃,113,-30726,640789,602214,-38575,126001,-153021
4529,淳紳,1397,2,上櫃,113,6039,30906,16250,-14656,-30612,8520
4530,天意能創,,2,上櫃,113,20600,36846,53131,16285,863,-5178
4533,協易機,94324,2,上櫃,113,-122005,2277604,2580765,303161,360957,-30115
4534,慶騰,6805,2,上櫃,113,-20526,339753,343751,3998,48481,-30762
4535,至興,5008,2,上櫃,113,4747,993619,982543,-11076,185410,-206241
4538,大詠城,-618,2,上櫃,113,58959,70684,152619,81935,23581,13
4541,晟田,,2,上櫃,113,-160013,323246,199552,-123694,-33244,69563
4542,科嶠,8520,2,上櫃,113,-58066,383075,385363,2288,27726,24108
4543,萬在,-7137,2,上櫃,113,-221607,637725,534799,-102926,44241,81577
4549,桓達,16306,2,上櫃,113,3000,568604,735212,166608,156580,-9278
4550,長佳,392,2,上櫃,113,-56532,368975,413852,44877,180266,-79249
4554,橙的,-1727,2,上櫃,113,-3993,291202,337896,46694,36816,15598
4556,旭然,17245,2,上櫃,113,-2670,260314,222732,-37582,14399,-66556
4558,寶緯,,2,上櫃,113,-41493,214394,232000,17606,180944,-121845
4561,健椿,,2,上櫃,113,50575,545980,711231,165251,149788,-35112
4563,百德,19720,2,上櫃,113,-50393,838416,731659,-106757,-96299,20215
4568,科際精密,14024,2,上櫃,113,-1610,615134,522521,-92613,-29671,-75356
4577,達航科技,-2490,2,上櫃,113,-3113,171708,164575,-7133,18070,-19600
4580,捷流閥業,12477,2,上櫃,113,-13940,1105965,1240208,134243,138163,-2457
4584,君帆,17795,2,上櫃,113,-140197,473989,455252,-18737,141977,-38312
4609,唐鋒,2601,2,上櫃,113,-1668,303972,299477,-4495,-4164,-1264
4702,中美實,29,2,上櫃,113,3401,434490,428588,-5902,35668,-45000
4706,大恭,7370,2,上櫃,113,-13801,182761,178130,-4631,1521,279
4707,磐亞,,2,上櫃,113,-9013,477288,443495,-33793,-109738,84958
4711,永純,,2,上櫃,113,-9497,364631,383165,18534,14441,13590
4714,永捷,17,2,上櫃,113,176876,345259,661739,316480,-349187,488774
4716,大立,65,2,上櫃,113,23971,500588,590722,90134,46308,19790
4721,美琪瑪,9419,2,上櫃,113,-3111,182082,344725,162643,267206,-110871
4726,永昕,286,2,上櫃,113,-79581,519268,462028,-57240,-142880,164935
4728,雙美,7151,2,上櫃,113,93019,854694,1163893,309199,222853,-13824
4729,熒茂,68671,2,上櫃,113,-248717,402277,325470,-76807,104407,-1168
4735,豪展,-4833,2,上櫃,113,609,424067,519370,95303,16913,82614
4741,泓瀚,2431,2,上櫃,113,-18175,382888,417926,35038,73625,-22843
4743,合一,12218,2,上櫃,113,197485,812828,839696,26868,-191064,8229
4744,皇將,9365,2,上櫃,113,-42272,617707,633590,15883,52061,-3271
4745,合富-KY,156834,2,上櫃,113,78128,834727,793740,-40987,-316521,40572
4747,強生*,,2,上櫃,113,-9922,1087609,1107813,20204,30126,0
4749,新應材,5751,2,上櫃,113,-96356,422644,477185,54541,396704,-251558
4754,國碳科,2445,2,上櫃,113,-3884,155831,182962,27131,39689,-11119
4760,勤凱科技,27,2,上櫃,113,-22464,96295,105522,9227,58133,-26469
4767,誠泰科技,13327,2,上櫃,113,-12614,388643,412888,24245,32632,-9100
4768,晶呈科技,2484,2,上櫃,113,-128136,320537,335915,15378,148650,-7620
4772,台特化,,2,上櫃,113,-25997,154770,386647,231877,258016,-142
4804,大略-KY,1353,2,上櫃,113,107,18944,28645,9701,34672,-26431
4806,桂田文創,0,2,上櫃,113,-505835,663631,110397,-553234,-40927,-6472
4903,聯光通,,2,上櫃,113,93050,429296,447603,18307,-17662,-57081
4905,台聯電,4507,2,上櫃,113,-218641,213506,296761,83255,36025,261364
