公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
3163,波若威,-3774,4,上櫃,112,-685840,1158753,902017,-256736,776056,-343178
3169,亞信,-125,4,上櫃,112,-36035,1565740,1476486,-89254,293385,-346479
3171,炎洲流通,-499,4,上櫃,112,259733,94296,112975,18679,124272,-364827
3176,基亞,-5002,4,上櫃,112,497660,2040633,2222926,182293,-503517,193152
3178,公準,-229,4,上櫃,112,-160431,332988,346989,14001,351735,-177074
3188,鑫龍騰,,4,上櫃,112,-4317,261734,176823,-84911,340010,-420604
3191,雲嘉南,783,4,上櫃,112,-126645,258816,86887,-171929,-24160,-21907
3205,佰研,-768,4,上櫃,112,22445,189480,133893,-55587,-69369,-7895
3206,志豐,-14663,4,上櫃,112,22039,722198,1125305,403107,539513,-143782
3207,耀勝,-11968,4,上櫃,112,-309867,325396,581233,255837,128118,449554
3211,順達,-54075,4,上櫃,112,-2370457,3057536,1989830,-1067706,3233650,-1876824
3213,茂訊,20,4,上櫃,112,-24120,488751,311156,-177595,91563,-245058
3217,優群,-15812,4,上櫃,112,-220244,1299406,1370730,71324,764735,-457355
3218,大學光,-6461,4,上櫃,112,-476951,703019,1062545,359526,1553592,-710654
3219,倚強科,-10304,4,上櫃,112,-305840,852906,856765,3859,225524,94479
3221,台嘉碩,-745,4,上櫃,112,-74700,909235,643255,-265980,200460,-390995
3224,三顧,-1395,4,上櫃,112,-779,2049403,2228530,179127,99430,81871
3226,龍鋒,-908,4,上櫃,112,-305541,546541,493224,-53317,458641,-205509
3227,原相,-10532,4,上櫃,112,-195038,3862605,4039696,177091,1290750,-908089
3228,金麗科,,4,上櫃,112,-131728,169638,67478,-102160,2197,27371
3230,錦明,-6252,4,上櫃,112,249980,265555,154516,-111039,-71301,-283466
3232,昱捷,-365,4,上櫃,112,-10376,175696,223095,47399,170429,-112289
3234,光環,194,4,上櫃,112,-6282,252870,217203,-35667,-131122,101543
3236,千如,-5628,4,上櫃,112,-227826,617299,787355,170056,287439,116071
3252,海灣,,4,上櫃,112,-1618,74272,97282,23010,30595,-5967
3259,鑫創,,4,上櫃,112,-11855,65952,141727,75775,-17960,105590
3260,威剛,151029,4,上櫃,112,-1097790,5144994,3927156,-1217838,-5230011,4958934
3264,欣銓,19926,4,上櫃,112,-6030491,2954525,2076780,-877745,6163684,-1030864
3265,台星科,10085,4,上櫃,112,-1231419,1719592,1298093,-421499,1536566,-736731
3268,海德威,655,4,上櫃,112,43762,112557,215373,102816,53926,4473
3272,東碩,-48739,4,上櫃,112,-76072,550366,991188,440822,926754,-361121
3276,宇環,,4,上櫃,112,-46070,163125,91416,-71709,16360,-41999
3284,太普高,-1333,4,上櫃,112,-149327,352980,401444,48464,-74794,273918
3285,微端,-964,4,上櫃,112,-45547,430687,402590,-28097,118051,-99637
3287,廣寰科,590,4,上櫃,112,-103006,142211,104862,-37349,87264,-22197
3288,點晶,1231,4,上櫃,112,-1509,9265,7932,-1333,12668,-13723
3289,宜特,982,4,上櫃,112,-670318,875347,928238,52891,786508,-64281
3290,東浦,-21070,4,上櫃,112,-44147,738597,1329040,590443,439792,215868
3293,鈊象,12214,4,上櫃,112,-9184422,8525288,942922,-7582366,6521620,-4931778
3294,英濟,-18435,4,上櫃,112,332794,1756579,2133533,376954,380287,-317692
3297,杭特,-4626,4,上櫃,112,-140328,219873,70721,-149152,-6162,1964
3303,岱稜,-10168,4,上櫃,112,-160696,445834,450694,4860,440698,-264974
3306,鼎天,8,4,上櫃,112,-446198,488531,201565,-286966,194238,-35014
3310,佳穎,-4845,4,上櫃,112,-55407,460677,644226,183549,291787,-47986
3313,斐成,,4,上櫃,112,179220,248046,265701,17655,-42727,-118838
3317,尼克森,-249,4,上櫃,112,-51796,1201443,1377454,176011,254872,-26816
3322,建舜電,-6998,4,上櫃,112,-590097,350797,368379,17582,263056,351621
3323,加百裕,1834,4,上櫃,112,-529651,1131007,1600116,469109,1321786,-324860
3324,雙鴻,-28664,4,上櫃,112,-1053444,1483701,1365804,-117897,1970965,-1006754
3325,旭品,-16497,4,上櫃,112,-55601,439153,423889,-15264,-132184,189018
3332,幸康,-3300,4,上櫃,112,-216586,995854,747813,-248041,190455,-218610
3339,泰谷,,4,上櫃,112,57004,394172,488685,94513,37664,-155
3349,寶德,1967,4,上櫃,112,-16584,249574,147685,-101889,-75539,-11733
3354,律勝,199,4,上櫃,112,29898,422622,357928,-64694,-47027,-47764
3357,臺慶科,-47130,4,上櫃,112,-1601303,1528877,2152634,623757,1210331,1061859
3360,尚立,-901,4,上櫃,112,691635,580219,301049,-279170,578834,-1548738
3362,先進光,20329,4,上櫃,112,-806396,614071,711173,97102,767891,115278
3363,上詮,-10434,4,上櫃,112,-107313,561256,913040,351784,192603,276928
3372,典範,,4,上櫃,112,-92486,601911,508570,-93341,89305,-90160
3373,熱映,-116,4,上櫃,112,-11155,197259,175871,-21388,11491,-21608
3374,精材,,4,上櫃,112,-821412,3510150,3719965,209815,1887859,-856632
3379,彬台,-1626,4,上櫃,112,24084,124297,143233,18936,27311,-30833
3388,崇越電,-44281,4,上櫃,112,-1409,2661213,2878520,217307,644564,-381567
3390,旭軟,-785,4,上櫃,112,690609,300767,940787,640020,193155,-242959
3402,漢科,-30164,4,上櫃,112,-263539,2366004,2097917,-268087,237302,-211686
3430,奇鈦科,147,4,上櫃,112,-14813,419187,423732,4545,150058,-130847
3434,哲固,-89,4,上櫃,112,-3743,133807,85158,-48649,35811,-80628
3438,類比科,,4,上櫃,112,-81665,300810,380949,80139,227346,-65542
3441,聯一光電,-2689,4,上櫃,112,57135,495412,522597,27185,64430,-91691
3444,利機,-378,4,上櫃,112,-14414,327431,398797,71366,158664,-72506
3455,由田,-1696,4,上櫃,112,14541,653450,596743,-56707,497639,-567191
3465,進泰電子,-16452,4,上櫃,112,-61317,399874,350095,-49779,109422,-81432
3466,德晉,32,4,上櫃,112,-128041,322055,343580,21525,-19202,168736
3467,台灣精材,,4,上櫃,112,-63986,102093,113990,11897,47390,28493
3479,安勤,-10129,4,上櫃,112,-142789,1005991,1450470,444479,1087608,-490211
3483,力致,-38373,4,上櫃,112,-467188,1444038,1812013,367975,835505,38031
3484,崧騰,-2278,4,上櫃,112,-262480,1716792,1827317,110525,581670,-206387
3485,敘豐,151,4,上櫃,112,73541,862866,903776,40910,103863,-136645
3489,森寶,,4,上櫃,112,-775,418350,734054,315704,39321,277158
3490,單井,388,4,上櫃,112,-27399,252593,167183,-85410,87078,-145477
3491,昇達科,-4371,4,上櫃,112,-375695,964178,731186,-232992,527405,-380331
3492,長盛,-272,4,上櫃,112,-45253,335157,260013,-75144,3560,-33179
3498,陽程,-19832,4,上櫃,112,309727,1105339,1190544,85205,13853,-218543
3499,環天科,-7406,4,上櫃,112,117247,358092,283398,-74694,-27222,-157313
3508,位速,5654,4,上櫃,112,-113738,574537,581982,7445,-85988,201517
3511,矽瑪,-1300,4,上櫃,112,-186211,771500,547161,-224339,433596,-470424
3512,皇龍,-5934,4,上櫃,112,-11323,748068,762108,14040,1198511,-1167214
3516,亞帝歐,-10545,4,上櫃,112,-144204,316837,227222,-89615,80688,-15554
3520,華盈,-8751,4,上櫃,112,-23199,279258,319187,39929,105319,-33440
3521,台鋼建設,-22,4,上櫃,112,-7510,89046,278732,189686,7676,189542
3522,御嵿,0,4,上櫃,112,-191613,64473,539732,475259,133658,533214
3523,迎輝,41,4,上櫃,112,-99076,75428,96236,20808,-57270,177113
3526,凡甲,-15710,4,上櫃,112,196504,614954,1043497,428543,675005,-427256
3527,聚積,476,4,上櫃,112,-74850,1032934,1183073,150139,435151,-210638
3529,力旺,-17156,4,上櫃,112,-362924,3066268,2731524,-334744,1525717,-1480381
3531,先益,-7160,4,上櫃,112,-167625,1144909,1052016,-92893,357738,-275846
3537,堡達,-1781,4,上櫃,112,-18311,353248,303915,-49333,170943,-200184
3540,曜越,-4263,4,上櫃,112,-89026,1137202,716483,-420719,-47717,-279713
3541,西柏,2891,4,上櫃,112,-15333,896378,871159,-25219,-135759,122982
3546,宇峻,1100,4,上櫃,112,9230,406129,352304,-53825,212644,-276799
3548,兆利,-64155,4,上櫃,112,-461224,2841048,2967196,126148,973192,-321665
3551,世禾,-11777,4,上櫃,112,-366681,1022583,804323,-218260,447057,-286859
3552,同致,6434,4,上櫃,112,-609689,908146,1095868,187722,1806409,-1015432
3555,博士旺,-9,4,上櫃,112,-119945,38804,34817,-3987,10498,105469
3556,禾瑞亞,63,4,上櫃,112,80311,521000,463414,-57586,180441,-318401
3558,神準,-62171,4,上櫃,112,-1081907,4422117,2957907,-1464210,-164944,-155188
3564,其陽,-2872,4,上櫃,112,-12776,354602,220687,-133915,183036,-301303
3567,逸昌,-2348,4,上櫃,112,-5937,100643,132566,31923,151344,-111136
3570,大塚,-3189,4,上櫃,112,-12896,523870,598019,74149,233286,-143052
3577,泓格,-1585,4,上櫃,112,-46013,87178,91238,4060,55273,-3615
3580,友威科,-2160,4,上櫃,112,661873,424644,669379,244735,-198343,-216635
3581,博磊,786,4,上櫃,112,52403,591132,745156,154024,129032,-28197
3587,閎康,-50292,4,上櫃,112,-1337347,1652033,1994510,342477,1842366,-112250
3594,磐儀,-21113,4,上櫃,112,-55413,487302,650519,163217,325600,-85857
3597,映興,-3049,4,上櫃,112,-121914,293269,242165,-51104,135752,-61893
3609,三一東林,1273,4,上櫃,112,-33803,291960,237119,-54841,-86303,63992
3611,鼎翰,6372,4,上櫃,112,-590855,1142046,1065550,-76496,1405226,-897239
3615,安可,-1100,4,上櫃,112,128159,1010748,1108338,97590,60560,-90029
3623,富晶通,,4,上櫃,112,-35295,84392,83833,-559,53376,-18640
3624,光頡,-1060,4,上櫃,112,-235059,828616,792389,-36227,537131,-337239
3625,西勝,-5054,4,上櫃,112,143433,212028,465642,253614,286601,-171366
3628,盈正,-4972,4,上櫃,112,-79558,259173,301276,42103,373060,-246427
3629,地心引力,987,4,上櫃,112,16902,168164,103342,-64822,-71443,-11268
3630,新鉅科,34226,4,上櫃,112,-191487,1247844,666083,-581761,58407,-482907
3631,晟楠,-14556,4,上櫃,112,-35461,409561,392191,-17370,-74948,107595
3632,研勤,39,4,上櫃,112,45,75154,69648,-5506,28280,-33870
3646,艾恩特,2083,4,上櫃,112,-19207,212385,230543,18158,169208,-133926
3663,鑫科,-2506,4,上櫃,112,-170617,200915,156980,-43935,24167,105021
3664,安瑞-KY,-12,4,上櫃,112,-10864,100403,76389,-24014,-121054,107916
3666,光耀,-1164,4,上櫃,112,-19145,227172,77632,-149540,-308733,179502
3672,康聯訊,90,4,上櫃,112,-14941,215551,231720,16169,-17100,48120
3675,德微,-1314,4,上櫃,112,-124783,493065,581159,88094,495889,-281698
3680,家登,-8585,4,上櫃,112,-1960267,2270488,4004779,1734291,1214072,2489071
3684,榮昌,470,4,上櫃,112,5097,148581,113412,-35169,40384,-81120
3685,元創精密,-2978,4,上櫃,112,-44048,290282,225599,-64683,118413,-136070
3687,歐買尬,-13,4,上櫃,112,-631328,1184977,1355939,170962,946575,-144272
3689,湧德,-26599,4,上櫃,112,-217122,380748,1414233,1033485,1527461,-250255
3691,碩禾,9865,4,上櫃,112,-740535,2781496,2076963,-704533,-477880,504017
3693,營邦,-2149,4,上櫃,112,-772829,600854,1623105,1022251,1769325,27904
3707,漢磊,-964,4,上櫃,112,-1443054,4734214,3531506,-1202708,760378,-519068
3709,鑫聯大投控,3474,4,上櫃,112,-834493,1556798,1092540,-464258,710153,-343392
3710,連展投控,-2838,4,上櫃,112,-337560,903326,872322,-31004,587621,-278227
3713,新晶投控,,4,上櫃,112,-453892,225422,135522,-89900,93146,270846
4102,永日,-1701,4,上櫃,112,-17769,144179,124111,-20068,96760,-97358
4105,東洋,-2656,4,上櫃,112,-2633,2357324,2621020,263696,1085313,-816328
4107,邦特,24034,4,上櫃,112,-55519,1017296,1353815,336519,679375,-311371
4109,加捷生醫,-3739,4,上櫃,112,2548,125534,354424,228890,-4488,234569
4111,濟生,0,4,上櫃,112,-76614,456254,381049,-75205,74519,-73110
4113,聯上,,4,上櫃,112,77715,211409,221488,10079,-937224,869588
4114,健喬,-389,4,上櫃,112,-717873,1087650,918559,-169091,511929,37242
4116,明基醫,-73,4,上櫃,112,-278983,979783,830508,-149275,442346,-312565
4120,友華,-38283,4,上櫃,112,62107,1801021,1736116,-64905,120980,-209709
4121,優盛,-6024,4,上櫃,112,-107800,510710,482903,-27807,302354,-216337
4123,晟德,-216,4,上櫃,112,-129007,796738,1704592,907854,-963438,2000515
4126,太醫,-10486,4,上櫃,112,-273739,688289,744983,56694,653635,-312716
4127,天良,,4,上櫃,112,-4776,107841,142215,34374,69679,-30529
4128,中天,-22202,4,上櫃,112,-210999,1132070,617036,-515034,-118754,-163079
4129,聯合,-22461,4,上櫃,112,-469713,398057,449020,50963,433729,109408
4131,浩泰,,4,上櫃,112,-11687,40257,293288,253031,-63883,328601
4138,曜亞,-1046,4,上櫃,112,-28690,679126,924938,245812,360946,-85398
4139,馬光-KY,-3363,4,上櫃,112,-28474,91791,91719,-72,199585,-167820
4147,中裕,-279,4,上櫃,112,-16455,274110,251007,-23103,-25601,19232
4153,鈺緯,-23,4,上櫃,112,-3204,346366,536925,190559,252913,-59127
4154,樂威科-KY,2482,4,上櫃,112,49083,196494,119708,-76786,56399,-184750
4157,太景*-KY,-251,4,上櫃,112,145461,243109,374655,131546,7459,-21123
4160,訊聯基因,-267,4,上櫃,112,-7802,57446,128480,71034,66857,12246
4161,聿新科,-14,4,上櫃,112,-28534,310533,368612,58079,205953,-119326
4162,智擎,,4,上櫃,112,-855481,1768859,875617,-893242,256970,-294731
4163,鐿鈦,938,4,上櫃,112,-342677,1112149,1320168,208019,579479,-29721
4166,友霖,0,4,上櫃,112,-88015,76430,83319,6889,-102993,197897
4167,松瑞藥,,4,上櫃,112,181190,1085993,1082919,-3074,387952,-572216
4168,醣聯,,4,上櫃,112,257925,82187,149467,67280,-183922,-6723
4171,瑞基,-27372,4,上櫃,112,-249912,748614,216772,-531842,-38673,-215885
4173,久裕,,4,上櫃,112,-68536,690726,554140,-136586,-274449,206399
4174,浩鼎,-559,4,上櫃,112,-2795361,4741109,899277,-3841832,-1652980,607068
4175,杏一,-1122,4,上櫃,112,-253299,1004462,941961,-62501,795398,-603478
4183,福永生技,-151,4,上櫃,112,-9478,178658,195288,16630,55171,-28912
4188,安克,,4,上櫃,112,27311,47044,29658,-17386,-41599,-3098
4192,杏國,27,4,上櫃,112,-778,269145,264696,-4449,-82373,78675
4198,欣大健康,2403,4,上櫃,112,181952,112324,198989,86665,-68098,-29592
4205,中華食,,4,上櫃,112,-168525,1012566,971958,-40608,386432,-258515
4207,環泰,-16967,4,上櫃,112,-173365,567476,658306,90830,561450,-280288
4303,信立,-22,4,上櫃,112,-101085,89438,31447,-57991,34595,8521
4304,勝昱,-701,4,上櫃,112,2347,47907,72317,24410,-10044,32808
4305,世坤,,4,上櫃,112,-83785,302870,251400,-51470,144148,-111833
4401,東隆興,-5543,4,上櫃,112,-336450,636125,700623,64498,496316,-89825
4402,郡都開發,,4,上櫃,112,215645,20299,273059,252760,42919,-5804
4406,新昕纖,0,4,上櫃,112,-107649,81160,15830,-65330,-33655,75974
4413,飛寶企業,-912,4,上櫃,112,-8922,175843,218252,42409,68401,-16158
4416,三圓,,4,上櫃,112,-108952,1085306,658408,-426898,134240,-452186
4417,金洲,-46374,4,上櫃,112,-205596,630709,795247,164538,670443,-253935
4419,皇家美食,,4,上櫃,112,-16252,50315,952334,902019,57192,861079
4420,光明,,4,上櫃,112,59382,52411,76036,23625,-2439,-33318
4430,耀億,-2013,4,上櫃,112,-89575,481472,429858,-51614,66229,-26255
4432,銘旺實,-5128,4,上櫃,112,-121413,593042,651536,58494,225093,-40058
4433,興采,-178,4,上櫃,112,-932881,670730,909847,239117,300882,871294
4442,竣邦-KY,16,4,上櫃,112,3504,222141,330197,108056,71013,33523
4502,健信,131,4,上櫃,112,-171753,262692,214615,-48077,39389,84156
4503,金雨,1926,4,上櫃,112,-76733,170462,232885,62423,-155631,292861
4506,崇友,-3856,4,上櫃,112,-403606,2289620,2441087,151467,1171544,-612615
4510,高鋒,-1208,4,上櫃,112,-21531,445972,326848,-119124,297547,-393932
4513,福裕,-206,4,上櫃,112,133237,340277,835773,495496,52920,309545
4523,永彰,-18426,4,上櫃,112,57420,158364,401266,242902,-515417,719325
4527,方方土霖,-2257,4,上櫃,112,-87561,403202,472058,68856,410133,-251459
4528,江興鍛,-12989,4,上櫃,112,-158022,762689,640789,-121900,572747,-523636
4529,淳紳,75,4,上櫃,112,47295,38110,30906,-7204,-50632,-3942
4530,天意能創,,4,上櫃,112,-5076,77786,36846,-40940,-13554,-22310
4533,協易機,-7688,4,上櫃,112,-228588,2479488,2277604,-201884,69357,-34965
4534,慶騰,-5034,4,上櫃,112,-24799,344751,339753,-4998,66734,-41899
4535,至興,-7194,4,上櫃,112,-147858,874855,993619,118764,516723,-242907
4538,大詠城,3496,4,上櫃,112,-147922,205394,70684,-134710,39990,-30274
4541,晟田,,4,上櫃,112,10712,317189,323246,6057,175534,-180189
4542,科嶠,-3109,4,上櫃,112,-55187,340487,383075,42588,96669,4215
4543,萬在,-873,4,上櫃,112,-128885,708590,637725,-70865,137228,-78335
4549,桓達,-1097,4,上櫃,112,-91211,634809,568604,-66205,255783,-229680
4550,長佳,-265,4,上櫃,112,-184659,309675,368975,59300,274534,-30310
4554,橙的,1118,4,上櫃,112,-1962,254057,291202,37145,52559,-14570
4556,旭然,-2517,4,上櫃,112,2209,359673,260314,-99359,144986,-244037
4558,寶緯,,4,上櫃,112,-84124,122798,214394,91596,245562,-69842
4561,健椿,,4,上櫃,112,-38197,507151,545980,38829,325400,-248374
4563,百德,27389,4,上櫃,112,-75313,900149,838416,-61733,115652,-129461
4568,科際精密,-2717,4,上櫃,112,-48149,664664,615134,-49530,150084,-148748
4577,達航科技,-14494,4,上櫃,112,-173340,179803,171708,-8095,-216922,396661
4580,捷流閥業,-7227,4,上櫃,112,8796,661652,1105965,444313,673928,-231184
4584,君帆,-10720,4,上櫃,112,-14949,435023,473989,38966,105215,-40580
4609,唐鋒,-1550,4,上櫃,112,-2619,337760,303972,-33788,-17867,-11752
4702,中美實,-2323,4,上櫃,112,7608,240187,434490,194303,240018,-51000
4706,大恭,-5348,4,上櫃,112,-128804,210381,182761,-27620,153757,-47225
4707,磐亞,,4,上櫃,112,264071,542644,477288,-65356,36912,-366339
4711,永純,,4,上櫃,112,-35632,338067,364631,26564,71636,-9440
4714,永捷,-136,4,上櫃,112,-7597,444570,345259,-99311,-228457,136879
4716,大立,0,4,上櫃,112,-18864,257425,500588,243163,146965,115062
4721,美琪瑪,-7344,4,上櫃,112,-62211,366480,182082,-184398,620598,-735441
4726,永昕,-39,4,上櫃,112,-443148,1323365,519268,-804097,-131178,-229732
4728,雙美,-17328,4,上櫃,112,-16036,589300,854694,265394,848556,-549798
4729,熒茂,-491,4,上櫃,112,121687,327775,402277,74502,184403,-231097
4735,豪展,1952,4,上櫃,112,-90591,394452,424067,29615,212022,-93768
4741,泓瀚,-1807,4,上櫃,112,-9364,278913,382888,103975,156668,-41522
4743,合一,12888,4,上櫃,112,-4819650,5655185,812828,-4842357,-422176,386581
4744,皇將,13464,4,上櫃,112,-31095,903922,617707,-286215,-46645,-221939
4745,合富-KY,-103925,4,上櫃,112,-173278,1383390,834727,-548663,45022,-316482
4747,強生*,,4,上櫃,112,-33279,168471,1087609,919138,136950,815467
4749,新應材,-1692,4,上櫃,112,-536083,657228,422644,-234584,-59654,362845
4754,國碳科,-1443,4,上櫃,112,-6802,136735,155831,19096,78933,-51592
4760,勤凱科技,-77,4,上櫃,112,-84005,203594,96295,-107299,-62011,38794
4767,誠泰科技,-5608,4,上櫃,112,-91255,295482,388643,93161,232597,-42573
