公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
3093,港建*,-13820,2,上櫃,114,-13185,746093,833087,86994,114873,-874
3095,及成,-3485,2,上櫃,114,-8920,115179,144858,29679,-5253,47337
3105,穩懋,-167896,2,上櫃,114,-234470,5419305,5459885,40580,1743785,-1300839
3114,好德,-69210,2,上櫃,114,-967,900014,750220,-149794,-70102,-9515
3115,富榮綱,-6243,2,上櫃,114,-37,166727,401501,234774,2592,238462
3118,進階,,2,上櫃,114,-20428,252782,244373,-8409,14358,-2339
3122,笙泉,-2208,2,上櫃,114,6292,96326,67779,-28547,-31615,-1016
3128,昇銳,-12963,2,上櫃,114,-129791,110142,473574,363432,1458,504728
3131,弘塑,-8549,2,上櫃,114,7744,2985012,3471600,486588,710331,-222938
3141,晶宏,-7202,2,上櫃,114,-605715,1331043,764268,-566775,12236,33906
3147,大綜,-27647,2,上櫃,114,81815,95152,171989,76837,-164051,186720
3152,璟德,,2,上櫃,114,278396,161084,727444,566360,287964,
3158,嘉實,-481,2,上櫃,114,-70637,232611,96176,-136435,94768,-160085
3162,精確,-14512,2,上櫃,114,-355109,481446,362693,-118753,589697,-338829
3163,波若威,-43121,2,上櫃,114,-125498,954759,730943,-223816,-41100,-14097
3169,亞信,-18711,2,上櫃,114,-13406,1364814,1521749,156935,189658,-606
3171,炎洲流通,-6650,2,上櫃,114,48971,241972,304413,62441,22799,-2679
3176,基亞,-6241,2,上櫃,114,-416246,1387713,869740,-517973,-76735,-18751
3178,公準,-1830,2,上櫃,114,-50580,231574,310639,79065,16594,114881
3188,鑫龍騰,,2,上櫃,114,-404,448215,670342,222127,-1170347,1392878
3191,雲嘉南,846,2,上櫃,114,48832,105756,111488,5732,-35966,-7980
3205,佰研,-2635,2,上櫃,114,-592664,83793,141135,57342,-14905,667546
3206,志豐,-71919,2,上櫃,114,-9792,1137475,1193866,56391,239352,-101250
3207,耀勝,-24140,2,上櫃,114,958798,574953,1790022,1215069,-133807,414218
3211,順達,-752491,2,上櫃,114,1582715,2538544,4129658,1591114,561491,199399
3213,茂訊,2318,2,上櫃,114,665827,533521,1434098,900577,252646,-20214
3217,優群,-68124,2,上櫃,114,-124459,1692681,1983674,290993,506595,-23019
3218,大學光,-32052,2,上櫃,114,-217146,506854,568010,61156,825495,-515141
3219,倚強科,-128396,2,上櫃,114,-24276,904949,503315,-401634,-318870,69908
3221,台嘉碩,-18211,2,上櫃,114,-39693,672983,658534,-14449,-3367,46822
3224,三顧,-55010,2,上櫃,114,-191248,1618500,1218126,-400374,-123327,-30789
3226,龍鋒,-74481,2,上櫃,114,-296240,781991,697313,-84678,190889,95154
3227,原相,-118433,2,上櫃,114,10015,4897832,5965085,1067253,1196422,-20751
3228,金麗科,,2,上櫃,114,-81313,67699,54078,-13621,-12187,79879
3230,錦明,-17270,2,上櫃,114,-124103,681401,594825,-86576,-5722,60519
3232,昱捷,-268,2,上櫃,114,-4192,270713,222055,-48658,34704,-78902
3234,光環,-18,2,上櫃,114,-14353,317418,338595,21177,11635,23913
3236,千如,-46013,2,上櫃,114,-27191,745011,671757,-73254,-17956,17906
3252,海灣,,2,上櫃,114,-15608,105541,114084,8543,39548,-15397
3259,鑫創,,2,上櫃,114,-330027,430667,34820,-395847,-59084,-6736
3260,威剛,-417088,2,上櫃,114,-1754707,3765884,3734591,-31293,351372,1789130
3264,欣銓,-24747,2,上櫃,114,-1192244,2161694,3975793,1814099,2193812,837278
3265,台星科,12134,2,上櫃,114,-466629,1140120,1601756,461636,458228,457903
3268,海德威,-1272,2,上櫃,114,40627,142714,108428,-34286,-17180,-56461
3272,東碩,-147696,2,上櫃,114,-445629,739231,641664,-97567,176083,319675
3276,宇環,,2,上櫃,114,75313,98999,87626,-11373,-74410,-12276
3284,太普高,-539,2,上櫃,114,-182974,708341,540131,-168210,74201,-58898
3285,微端,-14523,2,上櫃,114,33565,445312,466505,21193,6372,-4221
3287,廣寰科,10175,2,上櫃,114,-20124,180918,210169,29251,48639,-9439
3288,點晶,-2738,2,上櫃,114,-4775,4279,3277,-1002,4793,1718
3289,宜特,-18392,2,上櫃,114,-576631,939526,793044,-146482,183866,264675
3290,東浦,-124094,2,上櫃,114,-194357,1249280,1292238,42958,34630,326779
3293,鈊象,-5361,2,上櫃,114,-4236218,2842817,4846601,2003784,6249084,-3721
3294,英濟,-87541,2,上櫃,114,-14007,1487239,1216254,-270985,-67955,-101482
3297,杭特,-5372,2,上櫃,114,131284,58462,79298,20836,-25076,-80000
3303,岱稜,-52577,2,上櫃,114,-46165,751882,807482,55600,148972,5370
3306,鼎天,0,2,上櫃,114,134351,475529,258271,-217258,-346556,-5053
3310,佳穎,-25553,2,上櫃,114,-28470,625586,576370,-49216,720116,-715309
3313,斐成,-770,2,上櫃,114,-586735,327567,304980,-22587,-58773,623691
3317,尼克森,-4323,2,上櫃,114,-16465,1546015,1787181,241166,263568,-1614
3322,建舜電,-28475,2,上櫃,114,-63523,276606,366300,89694,201510,-19818
3323,加百裕,-18538,2,上櫃,114,139387,1556438,1362183,-194255,86858,-401962
3324,雙鴻,-147584,2,上櫃,114,-1389562,2808811,1377566,-1431245,-322993,428894
3325,旭品,-31440,2,上櫃,114,-15323,306710,292461,-14249,58239,-25725
3332,幸康,-116361,2,上櫃,114,-22840,806715,826423,19708,143543,15366
3339,泰谷,,2,上櫃,114,-100870,394500,227919,-166581,-9482,-56229
3349,寶德,6521,2,上櫃,114,-1520,70046,91629,21583,21738,-5156
3354,律勝,2867,2,上櫃,114,3790,198779,121407,-77372,-34540,-49489
3357,臺慶科,-299808,2,上櫃,114,-272731,1780997,1670585,-110412,495999,-33872
3360,尚立,-23272,2,上櫃,114,105647,475419,383516,-91903,-84052,-90226
3362,先進光,-41909,2,上櫃,114,-421203,904151,921776,17625,95021,385716
3363,上詮,-13537,2,上櫃,114,-86620,1469741,1432564,-37177,-61313,124293
3372,典範,,2,上櫃,114,60963,314125,291460,-22665,-82628,-1000
3373,熱映,-7027,2,上櫃,114,-2994,147920,111737,-36183,-26162,
3374,精材,,2,上櫃,114,-1627689,5035697,4654491,-381206,898033,348450
3379,彬台,-22831,2,上櫃,114,-1475,340322,330705,-9617,16940,-2251
3388,崇越電,-352078,2,上櫃,114,20949,2917814,2803458,-114356,250359,-33586
3390,旭軟,-1213,2,上櫃,114,-200043,417499,624806,207307,-27588,436151
3402,漢科,-63825,2,上櫃,114,-26883,3242199,2829696,-412503,-408346,86551
3430,奇鈦科,-9992,2,上櫃,114,-33126,402396,378933,-23463,64994,-45339
3434,哲固,-4,2,上櫃,114,-54708,99799,119937,20138,-42738,117588
3438,類比科,,2,上櫃,114,86475,547756,671001,123245,36947,-177
3441,聯一光電,-33340,2,上櫃,114,-12064,589089,535893,-53196,-868,-6924
3444,利機,-4517,2,上櫃,114,161845,333159,493784,160625,6091,-2794
3455,由田,-8818,2,上櫃,114,-58834,502862,636778,133916,145487,56081
3465,進泰電子,-39900,2,上櫃,114,141,233041,280320,47279,45560,41478
3466,德晉,-1864,2,上櫃,114,212350,224184,1043466,819282,-36150,644946
3467,台灣精材,,2,上櫃,114,-41410,129737,244575,114838,21721,134527
3479,安勤,-102647,2,上櫃,114,-240899,903956,1126422,222466,613092,-47080
3483,力致,-252445,2,上櫃,114,-143020,1790862,1873042,82180,667837,-190192
3484,崧騰,-168807,2,上櫃,114,-97799,1904792,1761834,-142958,177574,-53926
3485,敘豐,-14605,2,上櫃,114,-14231,1065785,1102849,37064,66765,-865
3489,森寶,,2,上櫃,114,-150048,898533,623611,-274922,-169642,44768
3490,單井,-8463,2,上櫃,114,-16132,247082,270556,23474,-31269,79338
3491,昇達科,-104672,2,上櫃,114,-272511,1246567,1310586,64019,430973,10229
3492,長盛,-30854,2,上櫃,114,-50866,296936,245999,-50937,38373,-7590
3498,陽程,-116471,2,上櫃,114,276233,1065641,1149375,83734,-14458,-61570
3499,環天科,-13172,2,上櫃,114,-50443,248260,184148,-64112,4222,-4719
3508,位速,-1416,2,上櫃,114,-36049,496550,404089,-92461,-36943,-18053
3511,矽瑪,-6707,2,上櫃,114,-25003,541627,460125,-81502,-15761,-34031
3512,皇龍,0,2,上櫃,114,-30743,480656,545121,64465,69206,26002
3516,亞帝歐,-51709,2,上櫃,114,6724,338810,443447,104637,98292,51330
3520,華盈,-45583,2,上櫃,114,-6889,215711,259996,44285,113859,-17102
3521,台鋼建設,13,2,上櫃,114,-21080,723982,789660,65678,96486,-9741
3522,御嵿,-313,2,上櫃,114,18452,190698,157174,-33524,19142,-70805
3523,迎輝,0,2,上櫃,114,3794,14298,21165,6867,-32006,35079
3526,凡甲,-242884,2,上櫃,114,491342,1969578,2126159,156581,312945,-404822
3527,聚積,-12716,2,上櫃,114,-33446,1131962,1247730,115768,176201,-14271
3529,力旺,-21699,2,上櫃,114,-195483,3307749,4285466,977717,1173219,21680
3531,先益,-61009,2,上櫃,114,-256731,1396693,1105333,-291360,60439,-34059
3537,堡達,-17869,2,上櫃,114,1035,270567,418191,147624,234158,-69700
3540,曜越,-147593,2,上櫃,114,-14472,728557,705849,-22708,280144,-140787
3541,西柏,-273,2,上櫃,114,-3723,613613,642272,28659,42225,-9570
3546,宇峻,-6879,2,上櫃,114,118018,361013,540122,179109,71559,-3589
3548,兆利,-296612,2,上櫃,114,-1313932,3275344,3314621,39277,405886,1243935
3551,世禾,-53518,2,上櫃,114,-120149,869901,844293,-25608,214368,-66309
3552,同致,-114553,2,上櫃,114,567984,2084423,1984011,-100412,-326704,-227139
3555,博士旺,-501,2,上櫃,114,-2329,34412,73057,38645,-28110,69585
3556,禾瑞亞,-2080,2,上櫃,114,-2469,642660,760713,118053,132237,-9635
3558,神準,-50781,2,上櫃,114,-500972,4073866,3908629,-165237,256055,130461
3564,其陽,-23906,2,上櫃,114,-13589,377537,383904,6367,33579,10283
3567,逸昌,-3,2,上櫃,114,-27074,153070,161892,8822,36499,-600
3570,大塚,-12755,2,上櫃,114,-1211,662396,651940,-10456,11769,-8259
3577,泓格,-5882,2,上櫃,114,-22725,153434,176550,23116,83638,-31915
3580,友威科,-22738,2,上櫃,114,-82605,647728,650345,2617,68762,39198
3581,博磊,-8401,2,上櫃,114,94955,638398,611026,-27372,-25790,-88136
3587,閎康,-211107,2,上櫃,114,-797863,1874842,1941762,66920,913051,162839
3594,磐儀,16308,2,上櫃,114,46523,469359,536589,67230,-144648,149047
3597,映興,-35553,2,上櫃,114,-67594,216591,233103,16512,56071,63588
3609,三一東林,-1279,2,上櫃,114,9805,208064,168538,-39526,-645,-47407
3611,鼎翰,-254435,2,上櫃,114,-184800,1822879,1593222,-229657,819962,-610384
3615,安可,-7729,2,上櫃,114,-139940,929320,760389,-168931,38986,-60248
3623,富晶通,,2,上櫃,114,-21498,95398,59608,-35790,-4802,-9490
3624,光頡,-172,2,上櫃,114,-81480,681702,720532,38830,135773,-15291
3625,西勝,-25742,2,上櫃,114,56054,193555,122847,-70708,-41466,-59554
3628,盈正,-53741,2,上櫃,114,-21286,330796,327820,-2976,294600,-222549
3629,地心引力,-1615,2,上櫃,114,9736,58467,49505,-8962,-16303,-780
3630,新鉅科,-23043,2,上櫃,114,2212224,172804,1460404,1287600,143763,-1045344
3631,晟楠,-45862,2,上櫃,114,102699,440715,330045,-110670,19494,-187001
3632,研勤,-283,2,上櫃,114,-5131,19086,19219,133,9444,-3897
3646,艾恩特,-45458,2,上櫃,114,-10031,258214,224137,-34077,28851,-7439
3663,鑫科,-125464,2,上櫃,114,-66605,527111,421979,-105132,75429,11508
3664,安瑞-KY,-24335,2,上櫃,114,-15829,17342,4008,-13334,-50068,76898
3666,光耀,-5365,2,上櫃,114,-469,60249,91241,30992,-40408,77234
3672,康聯訊,-190,2,上櫃,114,-3509,157410,119349,-38061,-4382,-29980
3675,德微,-6211,2,上櫃,114,-310266,919532,510976,-408556,246051,-338130
3680,家登,-92120,2,上櫃,114,-1141548,4291482,4272876,-18606,472841,742221
3684,榮昌,-12104,2,上櫃,114,-15081,165580,170759,5179,45154,-12790
3685,元創精密,-24380,2,上櫃,114,41923,359063,298205,-60858,-10962,-67439
3687,歐買尬,-1504,2,上櫃,114,-5174,1267587,1488895,221308,302109,-74123
3689,湧德,-262731,2,上櫃,114,-348518,1388302,1700473,312171,688615,234805
3691,碩禾,-49909,2,上櫃,114,-216548,1684115,1859765,175650,556635,-114528
3693,營邦,-96269,2,上櫃,114,-211275,2023865,2027512,3647,282347,28844
3707,漢磊,241,2,上櫃,114,-1095614,5545353,4388039,-1157314,-65283,3342
3709,鑫聯大投控,-483513,2,上櫃,114,-11155,1332837,914277,-418560,-4451270,4527378
3710,連展投控,-229765,2,上櫃,114,-28341,724358,829479,105121,343839,19388
3713,新晶投控,,2,上櫃,114,-123436,181554,77380,-104174,-42383,61645
4102,永日,-3387,2,上櫃,114,-23975,133526,99786,-33740,7740,-14118
4105,東洋,-149372,2,上櫃,114,-179762,2772615,2555791,-216824,660742,-548432
4107,邦特,-13780,2,上櫃,114,-233486,1236955,1244353,7398,340427,-85763
4109,加捷生醫,-1894,2,上櫃,114,-160386,112942,319091,206149,9740,358689
4111,濟生,,2,上櫃,114,-66218,336189,322829,-13360,58897,-6039
4113,聯上,,2,上櫃,114,-366857,1060511,371434,-689077,-2182948,1860728
4114,健喬,-23981,2,上櫃,114,-605733,1186105,2153889,967784,218829,1378669
4116,明基醫,-54609,2,上櫃,114,-52928,863191,817094,-46097,133103,-71663
4120,友華,-111666,2,上櫃,114,1200679,1435088,1835833,400745,20975,-709243
4121,優盛,-13880,2,上櫃,114,-16385,594256,551423,-42833,148759,-161327
4123,晟德,-973,2,上櫃,114,375735,1442273,337619,-1104654,-114147,-1365269
4126,太醫,-18318,2,上櫃,114,-50630,740071,902689,162618,236903,-5337
4127,天良,,2,上櫃,114,-184474,130667,161052,30385,22110,192749
4128,中天,-20850,2,上櫃,114,-60182,673278,646506,-26772,133524,-79264
4129,聯合,-38299,2,上櫃,114,-322682,610682,527901,-82781,473779,-195579
4131,浩泰,,2,上櫃,114,-62831,207992,136058,-71934,9311,-18414
4138,曜亞,22031,2,上櫃,114,33336,726279,616924,-109355,30335,-195057
4139,馬光-KY,-23664,2,上櫃,114,-31127,73538,132007,58469,103490,9770
4147,中裕,-16860,2,上櫃,114,96442,580230,703549,123319,49899,-6162
4153,鈺緯,-2853,2,上櫃,114,3136,589143,642568,53425,54505,-1363
4154,樂威科-KY,-6643,2,上櫃,114,1098,163439,120643,-42796,-25577,-11674
4157,太景*-KY,-749,2,上櫃,114,-99005,74136,37482,-36654,37156,25944
4160,訊聯基因,-138,2,上櫃,114,-1795,129002,84019,-44983,-8861,-34189
4161,聿新科,31,2,上櫃,114,-7669,380664,310860,-69804,-29048,-33118
4162,智擎,,2,上櫃,114,234949,993699,2770123,1776424,1545577,-4102
4163,鐿鈦,-11364,2,上櫃,114,-92744,877146,986607,109461,205865,7704
4166,友霖,-8298,2,上櫃,114,6466,84495,202776,118281,195249,-75136
4167,松瑞藥,,2,上櫃,114,-69963,1358063,1115540,-242523,-24632,-147928
4168,醣聯,,2,上櫃,114,104125,109508,122268,12760,-91381,16
4171,瑞基,-2301,2,上櫃,114,107862,110269,169904,59635,-23043,-22883
4173,久裕,,2,上櫃,114,23724,2228637,712299,-1516338,-1422572,-117490
4174,浩鼎,-12991,2,上櫃,114,515432,1732050,1129761,-602289,-1133456,28726
4175,杏一,-6619,2,上櫃,114,-226487,528534,478661,-49873,393298,-210065
4183,福永生技,-4964,2,上櫃,114,-10333,128942,120224,-8718,9813,-3234
4188,安克,,2,上櫃,114,22438,17756,9862,-7894,-27744,-2588
4192,杏國,4,2,上櫃,114,437,205487,181369,-24118,-19767,-4792
4198,欣大健康,2347,2,上櫃,114,4028,150020,104744,-45276,-18243,-33408
4205,中華食,,2,上櫃,114,-64723,989379,1103200,113821,178544,0
4207,環泰,-90548,2,上櫃,114,-183680,821895,629371,-192524,453659,-371955
4303,信立,-1268,2,上櫃,114,-45386,143398,127143,-16255,-23785,54184
4304,勝昱,1010,2,上櫃,114,-1414,10006,9785,-221,-30810,30993
4305,世坤,,2,上櫃,114,31362,90706,211680,120974,86902,2710
4401,東隆興,-23404,2,上櫃,114,-85549,707850,691663,-16187,197334,-104568
4402,郡都開發,,2,上櫃,114,2328,263428,202769,-60659,-62861,-126
4406,新昕纖,,2,上櫃,114,-2044,11992,20703,8711,-20084,30839
4413,飛寶企業,-83,2,上櫃,114,6586,84321,38390,-45931,-49351,-3083
4416,三圓,,2,上櫃,114,-392120,1313606,67741,-1245865,-275368,-578377
4417,金洲,-352546,2,上櫃,114,111534,800805,921902,121097,476872,-114763
4419,皇家美食,,2,上櫃,114,-118794,293555,226411,-67144,46550,5100
4420,光明,,2,上櫃,114,621209,54487,233958,179471,25474,-467212
4430,耀億,-23702,2,上櫃,114,-102902,419844,462805,42961,126388,43177
4432,銘旺實,-23688,2,上櫃,114,-328739,861945,362754,-499191,-173640,26876
4433,興采,4193,2,上櫃,114,-173757,940331,621761,-318570,-244723,95717
4442,竣邦-KY,-15742,2,上櫃,114,-77616,472084,372466,-99618,-13482,7222
4502,健信,-34107,2,上櫃,114,-47873,189468,196150,6682,57454,31208
4503,金雨,-1811,2,上櫃,114,111837,801033,871662,70629,-26291,-13106
4506,崇友,-40463,2,上櫃,114,-57862,2792171,3285796,493625,596196,-4246
4510,高鋒,-4633,2,上櫃,114,-90235,315478,412792,97314,-93643,285825
4513,福裕,-61367,2,上櫃,114,98557,242311,174698,-67613,-75470,-29333
4523,永彰,-6224,2,上櫃,114,-284467,175149,227822,52673,-236974,580338
4527,方方土霖,-45730,2,上櫃,114,-21031,793597,576131,-217466,118697,-269402
4528,江興鍛,-35705,2,上櫃,114,-15413,445263,526119,80856,120311,11663
4529,淳紳,-1877,2,上櫃,114,17991,30255,9682,-20573,-35184,-1503
4530,天意能創,,2,上櫃,114,129474,82695,197695,115000,-14239,-235
4533,協易機,-138114,2,上櫃,114,-571944,2728467,1733574,-994893,-122272,-162563
4534,慶騰,-23179,2,上櫃,114,-12226,275665,223994,-51671,-3973,-12293
4535,至興,-38611,2,上櫃,114,86733,1099466,1213539,114073,197970,-132019
4538,大詠城,-408,2,上櫃,114,-108529,70330,43370,-26960,81977,0
4541,晟田,,2,上櫃,114,-51907,317861,216602,-101259,66247,-115599
4542,科嶠,-17613,2,上櫃,114,45604,381930,395696,13766,666,-14891
4543,萬在,15717,2,上櫃,114,19203,555198,528714,-26484,-57916,-3488
4549,桓達,-31515,2,上櫃,114,-224477,1058388,956574,-101814,128844,25334
4550,長佳,-1302,2,上櫃,114,-76899,418969,577367,158398,236888,-289
4554,橙的,7130,2,上櫃,114,-4869,339111,371468,32357,-31933,62029
4556,旭然,-43348,2,上櫃,114,-19581,271137,193607,-77530,40687,-55288
4558,寶緯,,2,上櫃,114,-122353,209374,315605,106231,205071,23513
4561,健椿,,2,上櫃,114,-55412,679163,659159,-20004,65849,-30441
4563,百德,53221,2,上櫃,114,-126658,810330,693537,-116793,-109917,66561
4568,科際精密,-43393,2,上櫃,114,-31379,536982,373053,-163929,-19314,-69843
4577,達航科技,-14962,2,上櫃,114,-28182,174098,166280,-7818,76406,-41080
4580,捷流閥業,-54601,2,上櫃,114,-141350,1334227,1229902,-104325,94875,-3249
4584,君帆,-52135,2,上櫃,114,15064,399451,382114,-17337,58083,-38349
4609,唐鋒,-6847,2,上櫃,114,19,267424,243364,-24060,-16698,-534
4702,中美實,0,2,上櫃,114,69952,281227,362201,80974,-43658,54680
4706,大恭,-18087,2,上櫃,114,36860,173885,171000,-2885,-21890,232
4707,磐亞,,2,上櫃,114,-2746,546266,454293,-91973,-66343,-22884
4711,永純,,2,上櫃,114,-6362,362218,367386,5168,33985,-22455
4714,永捷,-2166,2,上櫃,114,-638682,564126,459645,-104481,-254519,790886
4716,大立,-132,2,上櫃,114,20807,513835,399274,-114561,-144745,9509
4721,美琪瑪,-57078,2,上櫃,114,-90756,466188,420495,-45693,85707,16434
4726,永昕,-625,2,上櫃,114,-73401,269565,211947,-57618,-64255,80663
4728,雙美,-18815,2,上櫃,114,72506,775465,1217355,441890,405560,-17361
4729,熒茂,-136308,2,上櫃,114,53788,288179,399244,111065,68170,125415
4735,豪展,-22724,2,上櫃,114,-96963,434151,441490,7339,23712,103314
4741,泓瀚,-3948,2,上櫃,114,-19503,375859,374104,-1755,14799,6897
4743,合一,-28257,2,上櫃,114,2285743,1047758,2851965,1804207,-442775,-10504
4744,皇將,-29429,2,上櫃,114,-22289,758918,451543,-307375,-50500,-205157
4745,合富-KY,-346310,2,上櫃,114,-559980,1182832,793461,-389371,582534,-65615
4747,強生*,,2,上櫃,114,-19320,1070057,1091844,21787,41107,0
4749,新應材,-54744,2,上櫃,114,-2750012,436567,2569329,2132762,743075,4194443
4754,國碳科,-6444,2,上櫃,114,-52034,97036,89089,-7947,57616,-7085
4760,勤凱科技,-939,2,上櫃,114,-1502,90968,149483,58515,140640,-79684
