公司代號,公司名稱,匯率變動對現金及約當現金之影響,季別,市場,年度,投資活動之淨現金流入（流出）,期初現金及約當現金餘額,期末現金及約當現金餘額,本期現金及約當現金增加（減少）數,營業活動之淨現金流入（流出）,籌資活動之淨現金流入（流出）
1240,茂生農經,,2,上櫃,115,-2383,156308,128626,-27682,25464,-50763
1259,安心,0,2,上櫃,115,-209376,342985,784605,441620,439646,211350
1264,德麥,9586,2,上櫃,115,-165760,735291,758277,22986,386806,-207646
1268,漢來美食,,2,上櫃,115,-481591,929985,824180,-105805,515879,-140093
1294,漢田生技,159,2,上櫃,115,-44629,249396,264054,14658,79888,-20760
1295,生合,6706,2,上櫃,115,-201538,269936,305469,35533,93153,137212
1336,台翰,18916,2,上櫃,115,-55239,415933,341190,-74743,-89417,50997
1565,精華,342,2,上櫃,115,80599,2171339,2308512,137173,131638,-75406
1569,濱川,-27547,2,上櫃,115,-272757,851590,835332,-16258,-390278,674324
1570,力肯,250,2,上櫃,115,-4816,398168,444941,46773,53892,-2553
1580,新麥,33377,2,上櫃,115,-272676,1148603,1016830,-131773,122893,-15367
1584,精剛,,2,上櫃,115,-567398,554147,485399,-68748,283999,214651
1586,和勤,1084,2,上櫃,115,-25077,458387,436739,-21648,70104,-67759
1591,駿吉-KY,-497,2,上櫃,115,-27085,121637,72777,-48860,-120268,98990
1593,祺驊,7820,2,上櫃,115,515000,312910,484862,171952,47653,-398521
1595,川寶,382,2,上櫃,115,-1686,696187,940818,244631,20927,225008
1599,宏佳騰,12605,2,上櫃,115,-15204,461900,466473,4573,97845,-90673
1742,台蠟,1260,2,上櫃,115,7843,262710,285968,23258,-11207,25362
1777,生泰,,2,上櫃,115,-16970,1048603,1113053,64450,82860,-1440
1780,立弘,-26,2,上櫃,115,-58679,789081,1162597,373516,116847,315374
1781,合世,3901,2,上櫃,115,-4270,247647,222113,-25534,-23258,-1907
1784,訊聯,119,2,上櫃,115,-104444,256047,197071,-58976,55019,-9670
1785,光洋科,133887,2,上櫃,115,-214052,2624340,4537051,1912711,153167,1839709
1788,杏昌,-350,2,上櫃,115,-67868,463960,436848,-27112,79265,-38159
1796,金穎生技,683,2,上櫃,115,-20652,280260,281970,1710,41699,-20020
1799,易威,8096,2,上櫃,115,-13033,281062,360948,79886,107634,-22811
1813,寶利徠,-2125,2,上櫃,115,-12812,106032,107350,1318,-2891,19146
1815,富喬,-16953,2,上櫃,115,-2367001,1910675,1802286,-108389,989377,1286188
2035,唐榮公司,,2,上櫃,115,-16522,222302,31551,-190751,-1261817,1087588
2061,風青,21530,2,上櫃,115,-8130,59439,77924,18485,-31768,36853
2063,世鎧精密,1120,2,上櫃,115,-20387,346142,345964,-178,8921,10168
2064,晉椿,460,2,上櫃,115,-10947,364321,288744,-75577,-6855,-58235
2065,世豐,11791,2,上櫃,115,-49054,270106,251784,-18322,77185,-58244
2066,世德,1599,2,上櫃,115,-162373,886013,766351,-119662,168761,-127649
2067,嘉鋼,14779,2,上櫃,115,-18287,80087,76595,-3492,-19230,19246
2070,精湛,3766,2,上櫃,115,-67396,283041,463810,180769,98804,145595
2073,雄順,,2,上櫃,115,-21938,33504,47011,13507,-100864,136309
2221,大甲,1250,2,上櫃,115,-22498,439392,388234,-51158,31513,-61423
2230,泰茂,46443,2,上櫃,115,-74614,402095,312636,-89459,100826,-162114
2235,謚源,,2,上櫃,115,-70905,96747,57553,-39194,38107,-6396
2596,綠意,,2,上櫃,115,44700,162507,627375,464868,908168,-488000
2640,大車隊,,2,上櫃,115,-53372,1396812,1299129,-97683,358606,-402917
2641,正德,3969,2,上櫃,115,465196,1121106,1490502,369396,760146,-859915
2643,捷迅,6329,2,上櫃,115,-141976,516131,749743,233612,467196,-97937
2718,全心投控,,2,上櫃,115,-1067400,2877557,1182333,-1695224,-297905,-329919
2719,燦星旅,,2,上櫃,115,131363,196226,296154,99928,45756,-77191
2724,藝舍-KY,,2,上櫃,115,7792,100461,76996,-23465,-56517,25260
2726,雅茗-KY,-1365,2,上櫃,115,-1425,149224,190689,41465,-11466,55721
2729,瓦城,3452,2,上櫃,115,-285484,373590,278215,-95375,419988,-233331
2732,六角,12441,2,上櫃,115,-426019,1611788,867377,-744411,319286,-650119
2734,易飛網,-48,2,上櫃,115,-73763,371354,348758,-22596,73742,-22527
2736,富野,21,2,上櫃,115,-32635,289953,216259,-73694,10984,-52064
2740,華軒,,2,上櫃,115,5216,67900,132451,64551,-18292,77627
2743,山富,,2,上櫃,115,-97040,1106538,1187976,81438,183966,-5488
2745,五福,,2,上櫃,115,305103,1331039,1715634,384595,98387,-18895
2751,王座,49,2,上櫃,115,-41027,258291,240624,-17667,149972,-126661
2752,豆府,33,2,上櫃,115,120955,494853,521897,27044,378513,-472457
2754,亞洲藏壽司,1299,2,上櫃,115,-193646,621139,733450,112311,512764,-208106
2755,揚秦,739,2,上櫃,115,-153702,744503,718195,-26308,157802,-31147
2756,聯發國際,1428,2,上櫃,115,-109353,339754,234747,-105007,89059,-86141
2916,滿心,,2,上櫃,115,-65962,199100,159661,-39439,331773,-305250
2924,宏太-KY,68,2,上櫃,115,-57882,251155,119900,-131255,-192077,118636
2926,誠品生活,22157,2,上櫃,115,-60519,1307338,1433977,126639,761460,-596459
2937,集雅社,,2,上櫃,115,321,234301,275557,41256,296673,-255738
2941,米斯特,,2,上櫃,115,-164877,117433,86026,-31407,49164,84306
