備註,公司代號,公司名稱,出表日期,營業收入-上月比較增減(%),營業收入-上月營收,營業收入-去年同月增減(%),營業收入-去年當月營收,營業收入-當月營收,產業別,累計營業收入-前期比較增減(%),累計營業收入-去年累計營收,累計營業收入-當月累計營收,資料年月
本月營收較去年同期增加主要係因訂單量增加所致。,2488,漢平,1150911,4.564530967069734,377191,50.050599201065246,262850,394408,其他電子業,28.650552338037436,1799351,2314875,11508
-,2489,瑞軒,1150911,1.293526532271822,2690629,23.58564530251907,2205299,2725433,光電業,16.629583213174833,15944218,18595675,11508
-,2491,吉祥全,1150911,-6.9700319331859495,16284,10.900439238653002,13660,15149,光電業,-3.2313289107639633,116825,113050,11508
-,2492,華新科,1150911,2.8056594288635734,4443982,45.54208446583508,3139068,4568665,電子零組件業,22.102846217273182,24521213,29941099,11508
-,2493,揚博,1150911,1.0677981439214936,397828,29.353931680575485,310834,402076,電子零組件業,14.07201542724724,2468360,2815708,11508
主要係客戶訂單金額增加所致。,2495,普安,1150911,7.846252436517049,149804,106.21354266385858,78345,161558,電腦及週邊設備業,53.005263578868785,712633,1090366,11508
-,2496,卓越,1150911,11.201350360418944,72277,-1.1061620238212422,81272,80373,其他,1.464585319862434,560022,568224,11508
-,2497,怡利電,1150911,-10.226677050727133,534152,17.290264824367657,408837,479526,汽車工業,19.767999850499027,2996636,3589011,11508
-,2498,宏達電,1150911,37.70522074869901,178710,-7.712817820445511,266660,246093,通信網路業,-6.921909595517191,1817432,1691631,11508
本月交屋入帳增加,2501,國建,1150911,-34.3011027848693,2481445,60.17783541872381,1017795,1630282,建材營造,37.18142647157366,13520662,18547837,11508
-,2504,國產,1150911,-6.247545796577357,1752096,-8.07209921701119,1786871,1642633,建材營造,-8.228076703288899,14867472,13644165,11508
"本年度營建收入1,622,553仟元，租賃收入4,257仟元。",2505,國揚,1150911,199.83030576028455,257522,24.460051290896107,620383,772129,建材營造,-35.35729300195739,2516618,1626810,11508
-,2506,太設,1150911,3.6962779601026,89279,34.73091364205256,68714,92579,建材營造,21.975757501062997,811385,989693,11508
"本月營收及累計營收較去年同期增加,主要係完工認列全坤X101案售屋收入所致.",2509,全坤建,1150911,-88.25146554219245,1074517,510.3268226648617,20684,126240,建材營造,665.3996298068884,173423,1327379,11508
本月營收增加87.89%，主係重要子公司大成工程工程承攬營收增加所致。,2511,太子,1150911,65.50630278478255,661057,87.88742117627663,582312,1094091,建材營造,23.60389010735311,5197800,6424683,11508
-,2514,龍邦,1150911,5.629600897091547,1536521,-24.33274512866297,2144945,1623021,其他,-2.9776569839162894,14118819,13698409,11508
-,2515,中工,1150911,13.272333841339274,1547226,28.83948243046841,1360281,1752579,建材營造,25.737820431146346,12934448,16263493,11508
-,2516,新建,1150911,0.7705668362064576,707012,-16.46010144951327,852838,712460,建材營造,-20.493209119874678,6412939,5098722,11508
-,2520,冠德,1150911,1.9453574246578453,1761630,-26.50191428974837,2443465,1795900,建材營造,16.927725927279067,14353446,16783158,11508
-,2524,京城,1150911,-77.05879961789394,492010,14.061521049334061,98958,112873,建材營造,-36.62908040959592,3019366,1913400,11508
本年累計營收較去年同期高，主要係因今年有大型工案認列收入所致。,2527,宏璟,1150911,-26.452846755714862,166277,4.178486544506632,117387,122292,建材營造,1088.1193927574902,426123,5062850,11508
"係115年8月認列皇普LaVie案412,227仟元、出售國慶段1315-1地號22,860仟元、竹北今天之外2,459仟元及租賃收入399仟元所致。",2528,皇普,1150911,-67.92781827582318,1365498,-76.39063420672002,1854963,437945,建材營造,-62.18377513682779,9181797,3472209,11508
"本年度出售房地收入較去年度減少5,910,778仟元,本年度租金收入較去年度同期減少202仟元.",2530,華建,1150911,-20.19002375296912,842,-99.86671400435164,504179,672,建材營造,-96.56360795924678,6121333,210353,11508
